variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.516368-.408132*ii, .873429+.057603*ii, .211865-.15005*ii, -.459367-.290159*ii, .311431+.809285*ii, .61108-.1687*ii, 1.01017+.541933*ii, .0575588-.0467447*ii, -.295336+.0367596*ii
.240761-1.68613*ii, -.266062+.45651*ii, -.545117+1.01131*ii, -1.45242+.760908*ii, 1.76209-.344242*ii, .840005-.403461*ii, .782136+1.01331*ii, .543276-.018107*ii, 1.45113-.238609*ii
-1.02483-2.58589*ii, -2.29641+2.24015*ii, .617405-1.5614*ii, .548745-1.0325*ii, -.774995+.516172*ii, 3.25363-1.69922*ii, -1.34768-.709243*ii, -.119405+.0535023*ii, 1.93947-1.66637*ii
-4.49485-3.34889*ii, -2.28373+4.45225*ii, .064025-3.36148*ii, -.47568+1.03152*ii, -.807998+.683621*ii, 1.76515-4.82963*ii, -1.46612-1.14087*ii, -.150895+.0738044*ii, 3.92888-4.8553*ii
-1.0647-6.08261*ii, -6.3653+1.46039*ii, .638858-2.01222*ii, -.439575+.976539*ii, .705311-.669393*ii, 5.00546-1.74202*ii, -1.60361-2.84951*ii, -.0410621+.06961*ii, 6.75833-1.40639*ii
-.730456+1.38103*ii, -2.42413-.622086*ii, -5.54828-4.74605*ii, .036524+1.12799*ii, -.48924-.620403*ii, 2.38982+1.96875*ii, -.0306228-.419207*ii, .654684+.321453*ii, 1.81968-2.47121*ii
-.381116-1.52064*ii, 1.03733+.872079*ii, 1.4705-1.11503*ii, -1.46681-.754657*ii, 1.02325+.331255*ii, -.669301+2.14172*ii, -.570795-.204817*ii, .0752769-.332009*ii, 1.06773-.335267*ii
-.949321+3.47475*ii, 1.76327-1.96312*ii, -1.92701+1.31518*ii, -1.23104+.340064*ii, 1.13691-.269274*ii, -.127451-.734755*ii, .162934+.268466*ii, -.214697-.0525616*ii, .667058+.303048*ii
-.0496258-.161835*ii, -.25365-.376414*ii, 1.12533+1.61158*ii, .09516-.602462*ii, -.089877+.604029*ii, -.00317382-.000087889*ii, -.182975+.172619*ii, -1.08246+.017976*ii, .484097+.100626*ii
.696673+.053635*ii, -.620943+.040229*ii, -.126927+.467255*ii, -.773366+1.63792*ii, 1.05703+.074927*ii, 2.08701+1.53686*ii, 1.1601+.378388*ii, .0630259-.18404*ii, .324052-.494036*ii
.289869+.8048*ii, .323235+.381929*ii, .577484-.105716*ii, -1.36637-1.39943*ii, -.231927+1.28679*ii, -1.19448+2.0007*ii, -1.38198-.490646*ii, .146082-.254372*ii, .849938+.137243*ii
9.03928+4.91815*ii, -.0967987-.259098*ii, -.747472+.554823*ii, -6.3428+1.1743*ii, 5.71401-2.13435*ii, 1.44372-3.67478*ii, -6.75139+1.75642*ii, -.233325-.808396*ii, -4.07198+5.0587*ii
.318357-.187171*ii, -.0671387+.241423*ii, -1.32145-.952342*ii, .081276+1.39245*ii, 1.12556+.454832*ii, .392945-.66682*ii, -.069609-.607412*ii, -.562156+1.52473*ii, .48648-.868954*ii
-3.02415+1.60582*ii, 1.19212-1.13728*ii, 1.03739-.495274*ii, 1.11855+2.11748*ii, 1.42812+.196681*ii, -1.49478+10.8908*ii, -4.85558+2.66558*ii, .16577+.0542791*ii, 3.71696-5.1701*ii
1.45632+20.9845*ii, 6.85353+7.33063*ii, 10.5747-7.13488*ii, .942704-.817657*ii, .484514-1.36431*ii, 14.2136+12.0556*ii, 1.28256+1.49819*ii, .0500722-.313821*ii, -24.2522-6.69201*ii
6.63525-4.30979*ii, -2.23781-.786446*ii, -.3495+.24557*ii, .126844-.264586*ii, -1.63895+.805899*ii, 6.69871-4.11526*ii, 12.4912+15.6458*ii, .0261712-.0366317*ii, 8.20784+2.40073*ii
1.26026+.905452*ii, .311526+.11058*ii, 3.2623-2.13038*ii, 2.83954-1.29083*ii, .304403-2.14515*ii, 4.0516-.665153*ii, .0663716-.363595*ii, 1.7861-2.34363*ii, .558071+1.32755*ii
-2.6442-8.46236*ii, 1.4224+1.49976*ii, 1.1182+.291089*ii, 2.78717+.301247*ii, 2.01743+.468195*ii, 5.72579+5.39014*ii, -1.01563-.001186*ii, .118612-.0739019*ii, 1.13534+.296966*ii
.817837-2.45763*ii, 2.70125+3.83624*ii, 4.81366-2.47755*ii, .606804-.456813*ii, -.663317-.334754*ii, 3.36477-3.33808*ii, -.197975-.230198*ii, .0397306-.285721*ii, 1.52331+.617602*ii
.811993-1.51684*ii, 2.4161+3.42071*ii, .369128+.0735402*ii, .570205+.413005*ii, -.545347-.336781*ii, -.421243+.144089*ii, .067406+2.20665*ii, .0162983-.0154657*ii, .137396-.819494*ii
-1.71268+.538641*ii, 4.50988-.753126*ii, -.729378-2.86278*ii, -.921781-.352456*ii, -.625111+.043590*ii, 2.03435+2.91278*ii, -1.7274-.672686*ii, -.0135531-.160958*ii, .66582-5.4358*ii
3.69237-3.57083*ii, -.487839+3.91256*ii, -.553339+.12004*ii, 1.05006+.717556*ii, 1.07641+.379606*ii, -2.46783-2.01051*ii, 6.27502+2.88695*ii, .0118937+.0338736*ii, 3.81877+.844212*ii
.051818+.628348*ii, -.0333081-.066361*ii, -15.3769-12.0608*ii, 5.43565-16.1775*ii, -2.86073-.554482*ii, -3.87037+21.807*ii, .405457+1.12332*ii, 59.5182-28.0555*ii, -7.31351+22.1634*ii
.54189+2.08227*ii, 2.17071-5.82478*ii, -.289487-.934222*ii, -1.07965+.13391*ii, .561064-.177042*ii, 1.3454-5.20244*ii, 1.53932+2.88849*ii, .0311416-.0240302*ii, -2.25288+2.27424*ii
-1.63804-3.30298*ii, -1.30248+3.31553*ii, -.978505-.018956*ii, .960419-.386704*ii, .930023-.412373*ii, -.186749+.214832*ii, .370009+3.06654*ii, .0238714+.0644042*ii, .303926+3.00764*ii
.179453+.124433*ii, -.142636+.0754324*ii, -1.75067-2.45678*ii, 1.74536+1.03366*ii, .993984+.604464*ii, -.372717-.239647*ii, -.412283+.186679*ii, .618287+4.633*ii, -1.1804-.686072*ii
.388892+.472549*ii, -.075084+1.09847*ii, .708268-.336543*ii, -.593884-.60445*ii, .275443+.6928*ii, -.395874+.404712*ii, -.241425-.682756*ii, -.0872048-.155234*ii, .400771+.402324*ii
2.23534+2.11105*ii, .195569+.18808*ii, 1.70123+7.53455*ii, -.278824+4.168*ii, .01527+3.3662*ii, -.699332-1.58268*ii, .24005+.055419*ii, 5.94192+3.9172*ii, .009179-1.90295*ii
-1.43109-2.58068*ii, .19794+.490052*ii, -1.15054-.324397*ii, 2.48286+.434168*ii, -2.35849+.144572*ii, -1.30432+.762806*ii, .273791-.320887*ii, -.346103+.447153*ii, .419103-.280378*ii
-.174659+1.56685*ii, -2.58763+3.51586*ii, -.47226-.167642*ii, -.027481-1.03929*ii, -.155498-.580487*ii, 2.40723-2.36101*ii, 3.59562-2.53774*ii, .00829912+.0274726*ii, 2.1235-.595695*ii
-.506837+.189088*ii, .00692551+.00320694*ii, -.135676-.0189946*ii, .83553-9.52862*ii, 7.76956-3.24262*ii, -1.07712-.208634*ii, 4.28386-4.29335*ii, -4.29438+1.30289*ii, .662768-.501135*ii
1.05408+1.52364*ii, .0551555+.281359*ii, -1.057+1.30111*ii, .747639-1.39949*ii, .519508+2.48838*ii, 1.56295+1.01552*ii, .0090349-.457135*ii, .936016+1.12268*ii, -.585235-.494945*ii
1.70558-2.17815*ii, 1.93892-3.31665*ii, .043806-.261819*ii, .190837-.974778*ii, -.05736+.846642*ii, -1.28909+.123228*ii, 1.22468+1.43012*ii, .0161471-.00613764*ii, -.428081+.257996*ii
-6.6758+1.6385*ii, -.188773-.636209*ii, -11.9733-4.42041*ii, 5.87551+3.09271*ii, 2.22077+2.32945*ii, 11.6647-21.0093*ii, .341835-.234386*ii, 2.87953-3.85055*ii, 5.12899-1.29533*ii
-.714019-.93583*ii, -.797517-.049448*ii, -.459461+.4869*ii, .859705-1.25771*ii, -.504379+1.10397*ii, -.150679+.823973*ii, -1.66594+.570581*ii, .13405-.160942*ii, -.487619+1.07331*ii
1.01563-1.46852*ii, -.823814+.365849*ii, -.620536+.534467*ii, -1.41276+.686742*ii, -1.35496+.38069*ii, .471361+.679924*ii, -2.61318+.950278*ii, .217455-.0656233*ii, -1.11368+1.98634*ii
-.253129-1.77257*ii, .890529+.859264*ii, -.930857-2.73792*ii, 1.41277-.990328*ii, -1.1377-.390593*ii, 3.04219-3.38454*ii, .984386+.194738*ii, -.519395-.267463*ii, .383146+2.87645*ii
2.48085+1.08059*ii, 3.48301+.322579*ii, -.902278-.786195*ii, -.332535-1.04705*ii, .13945-.868418*ii, -1.16395+3.1789*ii, 2.04761+1.37023*ii, -.069394-.0500038*ii, .770246+2.84615*ii
2.31125+1.14769*ii, -1.05285+.13197*ii, 2.37088-.127822*ii, -1.92085-.224782*ii, 1.4931+.45011*ii, -1.61979+.719768*ii, 1.46295+.049963*ii, -.558004-.039592*ii, -3.47487+.068541*ii
6.09609-1.11828*ii, -.533041-.036183*ii, -.685212+1.0726*ii, -3.30475+1.00152*ii, 3.37956-.423287*ii, .588105+2.03929*ii, -1.06742+2.04129*ii, .285904-.522465*ii, 1.45809+2.54364*ii
.34025-.75314*ii, .26866+.471807*ii, .671933+.592307*ii, -.897108+1.68922*ii, 1.09943+.559831*ii, 1.21608-2.52634*ii, -.388317+1.85955*ii, .390101-.133908*ii, 1.36235-1.01949*ii
.290768-.172627*ii, -.0719515+.112878*ii, .776878+.196744*ii, 1.65656-.569199*ii, -1.54616-.368177*ii, .32916+.234715*ii, -1.60673+1.50578*ii, -.470042-1.421*ii, 1.54449-.853693*ii
-9.10756-5.24652*ii, 6.11707-11.2775*ii, -2.35524-1.41371*ii, .718408+1.02874*ii, .631762+.648167*ii, 4.19724+9.85214*ii, -.467095-1.72216*ii, .00233278-.0534763*ii, 1.33451-4.71644*ii
-4.82515-1.2993*ii, -.602631+.167519*ii, 1.932-3.56827*ii, .454732-2.52008*ii, .745973-2.72628*ii, -.752041-.94796*ii, .699772-.755399*ii, -1.12597+1.16729*ii, 1.34351+3.9564*ii
2.76303-4.20045*ii, .34286-.318667*ii, -3.31223-5.76147*ii, .480648+4.55192*ii, -.392535-3.25377*ii, -2.84653+3.79934*ii, -.0678502+.0680819*ii, .799126-3.4583*ii, -.616987-.165415*ii
.593918-.310762*ii, -1.03175-1.04724*ii, .150754+1.59172*ii, -1.63911+.05305*ii, -.542636+.401876*ii, -2.34579-2.93122*ii, -.173805-.0220752*ii, -.210813-.171706*ii, -.0089357+.279976*ii
3.99861+3.74236*ii, -1.26846+2.37851*ii, -.766452+.596858*ii, .549024+.953756*ii, -.867391-1.13108*ii, 2.28359+.976093*ii, -7.33921+2.78364*ii, .0822925+.0366734*ii, -3.96371+6.514*ii
-.00164976+.0262884*ii, -.0653491+.0937636*ii, .359862-1.00633*ii, 1.17528+.146235*ii, -.129439-.462292*ii, -.12226+.130896*ii, 1.30857-.402439*ii, -2.25603+.612857*ii, -.065918+1.46167*ii
-1.93156+.135996*ii, -.0162238-.0392643*ii, -.959419-.140195*ii, -1.52582-.590364*ii, -3.94804-5.47639*ii, -1.89189+.029385*ii, -4.28601+4.03767*ii, 2.91846-4.90283*ii, -4.67814+3.27294*ii
.0880947+.319139*ii, .0822102+.0532055*ii, -.482151-.344101*ii, -1.17521+.274712*ii, .653813-1.71855*ii, .229163+.33526*ii, -.244208+.296395*ii, -1.51068-.068711*ii, -.219735+.0588748*ii
1.81655+.168119*ii, .646692-1.48324*ii, -1.88738+1.62304*ii, .55704-1.17591*ii, -.622095+.86049*ii, -.810674+.908547*ii, -.137204-.911573*ii, -.346411-.167082*ii, -1.73848-1.4978*ii
2.02357+3.84145*ii, 1.14981+.434313*ii, -6.55279+2.28511*ii, .779763-1.65664*ii, -.666321+1.75743*ii, .693266-.043782*ii, -.394974-.478823*ii, -1.08262+.905782*ii, -3.68235-2.23507*ii
4.94734+6.09794*ii, .153622+3.21463*ii, .356682+.324573*ii, .625561+1.39663*ii, -.4868-1.48424*ii, -.888852+1.36923*ii, 6.21864-.738607*ii, .0265069-.0264722*ii, -2.45781-1.75496*ii
-1.83379-5.67108*ii, 11.181+2.84251*ii, .0085499+.154763*ii, .829856+.851757*ii, .629206+.347462*ii, -6.24501+9.97096*ii, 4.29389-21.1371*ii, .00100588+.00320466*ii, -3.30794-.483814*ii
-7.37615-6.13854*ii, -.596981-2.49063*ii, .621588+.084684*ii, -.742268-1.25544*ii, -.610245-1.83696*ii, -2.13873-4.69979*ii, 5.4443+8.13633*ii, -.0221808+.0570761*ii, -2.6951-5.51849*ii
-.959689+2.18266*ii, -1.33211+.165094*ii, -.521448-.777129*ii, .286784+1.22001*ii, -.658322-1.15884*ii, .791487+1.02168*ii, 1.81914+1.90868*ii, .0785792+.155585*ii, -.534704+2.40899*ii
-.587807+.185405*ii, .271395-.740372*ii, 2.16386+1.50344*ii, -2.20563-.119769*ii, -.793393-.390076*ii, 1.11326-3.24862*ii, .746679+.50698*ii, -.211419+.808165*ii, -.853492-2.21962*ii
3.40092-.353484*ii, -2.49179-.14892*ii, 1.67042+1.10624*ii, -1.22845+.226838*ii, -1.16647+.095431*ii, -.301361+.813672*ii, -.711267-.208716*ii, -.173605-.100613*ii, .957226+1.13547*ii
-.0766135+.0858518*ii, -.0712967-.12961*ii, .607351-.911251*ii, -1.07869-1.13071*ii, .719983+.5094*ii, .246494-.0725868*ii, -.278894-1.05602*ii, .854642+1.64162*ii, 1.13169+.387233*ii
7.82919-7.00735*ii, .468592-.106499*ii, -5.77318+19.2485*ii, 2.8799+3.72253*ii, 1.17177+4.52682*ii, 7.50207+3.59386*ii, .494699-.410508*ii, -5.1481+9.09929*ii, -5.04566-11.8921*ii
.452067+1.04878*ii, -.54709+.671054*ii, .061921+1.30198*ii, -.123787+1.28677*ii, .595879+.981838*ii, 1.55857+.125305*ii, -.765335+1.36401*ii, .280083-.251411*ii, 1.8233+.911991*ii
-4.86747+6.32515*ii, 2.76421-2.61229*ii, -1.56494+2.10651*ii, -1.53119+.589103*ii, -1.44412+.114146*ii, -4.05889-3.84266*ii, 1.50138-3.97931*ii, -.16987+.0299819*ii, -6.03286-9.39007*ii
-.544348+.250029*ii, 6.76603+1.44677*ii, -5.73265-2.61861*ii, .759994-.39411*ii, .279246-.0927299*ii, 3.16478-3.17852*ii, -.608309+.516254*ii, -.222341-.0492133*ii, -4.83909+1.36658*ii
-1.97739-2.65479*ii, 1.6801+.704725*ii, 6.98325-2.91759*ii, .318199-.551309*ii, -1.30027-.355277*ii, -2.06907-3.3825*ii, -1.04361+.661231*ii, .728786-.73983*ii, 5.35856-7.66236*ii
-1.7863-6.23888*ii, -8.21479-10.5276*ii, 4.67839-2.6547*ii, .038068-.792259*ii, .132945-.684332*ii, 2.70599+.824735*ii, .355599+.219095*ii, -.0146991+.0996278*ii, -2.24526-.081003*ii
-6.71288-6.27213*ii, .050908-3.01308*ii, 7.98451+.410608*ii, .665728+1.4492*ii, .708951+1.59563*ii, -1.0022-1.19783*ii, 1.33462-.829384*ii, -.022869+.662874*ii, -10.9968+6.07422*ii
-1.0592-.74887*ii, -.336876+.0217714*ii, -.858739-.55884*ii, .815618-.213907*ii, .653683-1.84806*ii, -1.25882-.617895*ii, -.872393-.671675*ii, .60794+.454012*ii, -.373799-1.06432*ii
-.922188+1.39888*ii, 1.88513-6.00373*ii, -1.37894-.380371*ii, -.028161+.612386*ii, -.511006-.071646*ii, -1.83048+3.57096*ii, -1.95465+1.91846*ii, -.00199395-.056794*ii, -3.42507+1.90195*ii
.601476+.980175*ii, .911084-1.63983*ii, .251453-.127394*ii, -.622439+.543189*ii, .676038-.394977*ii, -.419477+.215089*ii, 1.04872+1.17946*ii, .0311158+.0210475*ii, -.413961-.162979*ii
2.07375+2.59273*ii, -2.30606+3.68384*ii, .881083-3.73193*ii, -.560411-1.04842*ii, .505683+.712879*ii, -.43575-2.98844*ii, -.765069+.527007*ii, -.208852+.0709459*ii, -1.29267-3.31952*ii
5.66024+5.25002*ii, 3.32077-4.255*ii, 6.07878+2.7465*ii, 1.06137-1.1697*ii, .880889-.80893*ii, -5.66523-1.94124*ii, .958007+.843581*ii, .0729416+.300229*ii, -3.50662-7.75911*ii
1.0794-.898522*ii, -2.29158+.688204*ii, -.28082+1.48488*ii, 1.16082-.211886*ii, .75068-.15313*ii, -1.55711+1.11764*ii, .362304-.24205*ii, .0727263-.140152*ii, -.257673-.605951*ii
.74187-1.51244*ii, -.25255+.100057*ii, 2.29185+.413603*ii, 1.85493-.925943*ii, 2.32283-.89767*ii, .433921-.389992*ii, -.772754+.301254*ii, -1.82071-1.13077*ii, 1.89564-.370817*ii
-.111352-.0906308*ii, .0351228-.00630011*ii, -.339847-.242811*ii, -.94684+.286983*ii, -1.82299-.836786*ii, -.0862118-.114694*ii, -2.25652+.334816*ii, -2.04324-2.0948*ii, -.848167-.434121*ii
-8.17741+.46112*ii, .662474+4.98622*ii, -.138837+.126249*ii, .833845-1.19595*ii, -.935826+.867485*ii, 1.24762-4.50523*ii, 7.94827+8.59201*ii, .00531128+.0076667*ii, 2.18824+.18943*ii
5.0571+7.27823*ii, -.0063172+.0685034*ii, -1.18833+4.27828*ii, -2.54371+13.5936*ii, 3.88774+10.6637*ii, 10.8943-4.45728*ii, 2.25329+1.96211*ii, 15.8783+2.87251*ii, 11.0721-7.30854*ii
5.46321+8.55147*ii, 1.91204-.211875*ii, 5.34881-5.89857*ii, 1.33584-1.44333*ii, -1.21283+1.95038*ii, 4.07718+1.26575*ii, -.625314+.242723*ii, .775302-.685329*ii, 1.91297-4.98674*ii
.254052-.214295*ii, -3.27906-.060908*ii, .372729+.938418*ii, .895481+.485249*ii, .297975-.112038*ii, -1.54324-3.08678*ii, 1.4149+.870329*ii, -.0297361-.070994*ii, .289359-1.65216*ii
.501157+.977937*ii, -2.29538+2.87849*ii, -3.27911+2.36509*ii, .342795+.0249211*ii, .296363+.458957*ii, .184638+1.27337*ii, .741047+.298205*ii, .26439+.0739626*ii, 3.13526-.774795*ii
-7.92858+5.58179*ii, 7.41659+7.44466*ii, -1.60113-.996146*ii, .871992-.867072*ii, .734475-.619079*ii, 3.35186-5.52825*ii, -.208489-2.55247*ii, -.0436727+.0102596*ii, 2.20882-4.29451*ii
.173791-.122086*ii, .350683+.198987*ii, 1.45105-.508094*ii, -1.48888+.163556*ii, .388136+.613268*ii, 1.03512+.141914*ii, -.238519-.171293*ii, .627027-.71801*ii, .433135+.127364*ii
-2.56925+1.929*ii, 2.09221+.248033*ii, .138417-2.15023*ii, 1.06349-.463742*ii, 1.14633-.459198*ii, -.415326+.0986781*ii, .306489-.259953*ii, -.0137271-.255306*ii, .516536+.695005*ii
-.34924+.313618*ii, .0437508-.0182746*ii, .143113+.538763*ii, -1.6948-1.59095*ii, 3.10208-.526174*ii, -.236001+.542197*ii, -3.77569-.850063*ii, -.398602+2.9121*ii, .082368+2.15586*ii
-4.79197-.545323*ii, -.09796-2.74092*ii, -2.2664+2.05499*ii, .802913+1.43432*ii, .865264+1.00488*ii, 1.63654+3.08657*ii, -.391114-.162147*ii, -.179818-.213146*ii, -1.21963+.436242*ii
.885401+.582476*ii, -.211248-1.26541*ii, .389641-.682162*ii, -.158559+.938311*ii, .832936-.363752*ii, .689785+1.72266*ii, -1.71929+.341117*ii, .118614+.0967809*ii, .43721-1.30575*ii
-.0296173-.451635*ii, -.0209834-.0982397*ii, .0350807+.101505*ii, .712202-.506825*ii, -.1537+2.11705*ii, -.105468-.460762*ii, 3.08884+1.77396*ii, -.265275+.032612*ii, .0717073-.375765*ii

component_3:
equations:
4*c2*r*mu-dp*r
dp*L+delP
c0+c2*Rad^2
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
.58987-.590878*ii, .751821+.434244*ii, 4.14918e-61+6.24443e-62*ii, -.843466-.267259*ii, .597374+.77768*ii, .698333-.360641*ii, .864564+.952316*ii, 7.50378e-17-6.77172e-17*ii, 4.21965e-17+1.9058e-17*ii
1.54775-.269804*ii, -1.36717-2.72002*ii, -1.24033e-63-5.70538e-64*ii, 2.76017+1.43659*ii, .576722-.428334*ii, .819807+3.49114*ii, .705684-2.92303*ii, -9.42571e-17+1.30934e-16*ii, 0
1.42293-1.45045*ii, -3.70318+1.0858*ii, -1.34887e-62+1.70405e-63*ii, 2.82064-3.24741*ii, -.702174+.18295*ii, 4.87723+1.47948*ii, -3.35866-.859879*ii, 4.24871e-16-2.00718e-16*ii, 3.30523e-16+2.5961e-16*ii
-.47517-.112974*ii, -.502439+.18464*ii, 4.14764e-246+2.40277e-245*ii, -1.3722+1.31391*ii, .275702-.914559*ii, -.240117-.639537*ii, -1.41595-.34836*ii, -1.14418e-245-1.60185e-245*ii, -9.79702e-246+3.2037e-245*ii
6.49546-.487146*ii, 2.08577-1.73781*ii, -1.38495e-127-9.23298e-128*ii, -.853706-2.62456*ii, .472366-1.47518*ii, .035919-1.32122*ii, -2.88643-.155946*ii, -2.16398e-129-2.88531e-128*ii, -5.07814e-127+3.23154e-127*ii
-.161999+.497761*ii, .956079+.047933*ii, -5.14995e-225-1.35081e-225*ii, .325379-1.04144*ii, .587281-.449355*ii, 1.03215+.727263*ii, 1.68542+.835361*ii, -1.88902e-225-7.17616e-226*ii, 5.82535e-225+4.26348e-225*ii
-1.32071-.635795*ii, .0186212-.415346*ii, 1.35264e-230-3.86469e-231*ii, -.358243-.115606*ii, -1.03443-1.56699*ii, -.767158+1.21319*ii, .609035+1.26322*ii, 1.93234e-231+4.91138e-231*ii, -1.71093e-230-1.03058e-230*ii
.0887235-.177651*ii, .667219+2.15671*ii, 4.65328e-147+1.44682e-147*ii, 1.09767+1.0763*ii, .275247+.110451*ii, -.368301-1.53256*ii, -1.33109-2.22938*ii, 2.03459e-148-7.62512e-148*ii, 7.515e-149+1.24348e-146*ii
.102794-.532181*ii, -1.30472-.061357*ii, -8.85041e-289-3.848e-290*ii, .968739-.469081*ii, .487053-.421602*ii, 1.79835-.438192*ii, -.935244-.37973*ii, 1.69953e-289+4.00834e-290*ii, -5.64374e-289-4.7138e-289*ii
-.854571-.682151*ii, 1.45082-.30547*ii, -7.67395e-184-1.33224e-183*ii, -.416616+1.77389*ii, -.776766-.366248*ii, .860674-2.8121*ii, -.583828-1.78904*ii, -2.7005e-186-1.78734e-184*ii, 1.2991e-183-2.31437e-183*ii
-.853949+.03465*ii, 2.27733+1.02185*ii, -9.89043e-209+6.29024e-208*ii, 3.04372-1.27757*ii, -.569582+.134064*ii, -.234457+.566008*ii, 1.8561+1.36154*ii, 4.62515e-209+1.30177e-208*ii, 8.20559e-208-1.15206e-207*ii
.978643+.83674*ii, -.712957+.025363*ii, 5.17526e-172+3.36392e-171*ii, -1.38327-.703125*ii, -1.25181-.487656*ii, -.174678+.105642*ii, -.053782+1.62078*ii, -3.23454e-172-1.37468e-171*ii, 4.9165e-171-2.58763e-171*ii
-.0917836-.275795*ii, -1.70194+4.59925*ii, 8.00833e-145-1.60167e-145*ii, -1.99061-.054757*ii, -.229694+.0806945*ii, -.578083-1.95135*ii, -.171536+1.36833*ii, -3.00312e-146-4.00417e-146*ii, -8.00833e-146+6.00625e-146*ii
.123401+.0884598*ii, 1.37918+.596897*ii, 4.10209e-154+2.37735e-154*ii, -.124268-.144926*ii, -.0338657+.316047*ii, -.808097+1.39841*ii, .746136-.111393*ii, 1.02552e-154-2.79688e-155*ii, -2.61042e-154-1.14206e-154*ii
.658644-.352963*ii, .680988-.364614*ii, 1.92222e-244-6.08703e-244*ii, .77403-1.0975*ii, -.000181-.983554*ii, -1.96107-.904926*ii, .545118-.153943*ii, 1.35013e-244-4.34788e-245*ii, 6.63623e-245+2.81182e-244*ii
1.17033-.328578*ii, -.0276582+.254331*ii, 8.03638e-124-1.08728e-123*ii, 2.6685-1.58311*ii, 1.80595+1.22068*ii, .641028-.123774*ii, .493398-1.49724*ii, -2.2691e-123-4.72729e-123*ii, 1.34728e-123+1.7491e-123*ii
.62752+2.02373*ii, -1.14929-1.86549*ii, 5.05397e-174+7.96e-174*ii, -.788434-3.10828*ii, -.975597-.123322*ii, 1.46447-.589798*ii, 1.12008+1.73398*ii, 1.01079e-174, 5.05397e-174-9.60254e-174*ii
1.15358-.733535*ii, -.0405395-.107543*ii, 5.3848e-229+9.48137e-229*ii, 1.82549+1.77403*ii, 2.17519-2.67641*ii, .435947-3.3139*ii, -1.00125-4.68264*ii, -1.00997e-228-5.77127e-229*ii, -2.14361e-228+2.10239e-228*ii
.247273+.0696724*ii, -.0485499-.0574679*ii, -4.27403e-192+1.0959e-192*ii, -.389353+.819295*ii, 1.76684-.541398*ii, .697564-2.53025*ii, 1.73467+1.11485*ii, 1.97263e-192-1.31509e-192*ii, 1.22741e-191+8.54806e-192*ii
.221242-.349708*ii, -1.29128-.638001*ii, 2.21591e-126+2.21591e-126*ii, 1.92839-.174526*ii, .398419-.358574*ii, 2.44672+1.21707*ii, .389953-.392749*ii, -9.23298e-128+4.61649e-127*ii, -1.47728e-126-6.92473e-127*ii
-.737404+1.34383*ii, -.750205+.422765*ii, 3.4631e-311-5.43231e-311*ii, .306148+1.30075*ii, -.365987-1.28301*ii, .80218-2.51547*ii, -1.24026+.34602*ii, 5.43231e-312-1.01856e-311*ii, 3.66681e-311-8.69169e-311*ii
-1.57835-.535377*ii, .923464-.775317*ii, -1.83862e-186+4.66551e-185*ii, .459722+.15694*ii, -1.02451-.576729*ii, 1.5165-.842132*ii, .5013-.530118*ii, -7.58432e-186+7.23958e-186*ii, -2.43618e-185-2.89583e-185*ii
-.184251+.0121909*ii, -.111607+.111761*ii, 4.44552e-160+8.53539e-160*ii, -.101161-.100546*ii, -.380907+1.01194*ii, -.700558-.162211*ii, -.377895-1.14003*ii, -1.42257e-160-1.70708e-159*ii, -8.53539e-160+8.53539e-160*ii
1.06269+.663696*ii, -.847564+1.54594*ii, 3.42433e-122-7.95779e-122*ii, .716181-.841466*ii, -.578935-.612773*ii, 1.36029-.730661*ii, -.268439-.0485727*ii, -1.23035e-122+9.5801e-124*ii, -2.17012e-123+2.0488e-124*ii
-.49666-1.10316*ii, -.113688-.101439*ii, 1.88205e-276+2.80872e-276*ii, -4.06809-4.53971*ii, .586368-2.75616*ii, -.609494-.80087*ii, -3.72096+.607415*ii, -8.81e-279-3.59664e-275*ii, 8.80605e-276+7.05507e-276*ii
1.05081+.588548*ii, -1.38659+.145001*ii, -1.99432e-216+8.38523e-216*ii, .855489-2.65234*ii, -.885899-.281217*ii, -.855307-1.58209*ii, -.578149-.297433*ii, -3.26344e-216-3.62604e-216*ii, -3.80735e-216+2.76486e-216*ii
-.724455-4.94138*ii, 1.55093-1.74352*ii, 1.53409e-92-2.4929e-92*ii, .682058+.694851*ii, -.61821-1.32591*ii, 2.04251+4.68509*ii, -3.90752+1.18761*ii, -1.34233e-92+2.87642e-93*ii, 1.07386e-91-1.99432e-91*ii
.867699-1.33867*ii, 1.01802-.603428*ii, -3.58747e-297-1.99972e-296*ii, .697323+.63441*ii, .26505+1.13039*ii, 1.60204+.599704*ii, .929689+2.1906*ii, 1.03928e-297-4.17505e-297*ii, -3.74619e-296+2.49428e-296*ii
1.18899+8.77874*ii, -.0065788-.0420238*ii, 3.37702e-226+3.79914e-226*ii, 10.5125+2.32921*ii, -14.4308-.14914*ii, 10.5988+1.8191*ii, -7.0149-2.3943*ii, 1.68851e-225+2.95489e-226*ii, -1.35081e-225-8.10484e-225*ii
.565061-.636354*ii, .995217+.688649*ii, -1.9361e-162-2.22222e-163*ii, .004794-1.96641*ii, .556072+.627668*ii, -.496103-1.01183*ii, -.899292+.686119*ii, -5.2129e-163+3.64332e-163*ii, -7.22492e-163+1.75824e-162*ii
