variable ordering: pp, pmu, Ev, Emu, Ep, pv, mp, mmu
11.0751+6.33989*ii, -3.32777+4.05812*ii, 2.18493+4.15396*ii, -1.50831+1.65269*ii, .676627+5.80665*ii, -3.32777+4.05812*ii, -4.83608+5.71082*ii, -3.70865-2.9692*ii
1.71431+.865234*ii, -.248179-1.90281*ii, .586065+.338496*ii, -.422295+.987286*ii, .16377+1.32578*ii, -.248179-1.90281*ii, -.670474-.915527*ii, -1.73901+.511307*ii
2.44641+.131602*ii, .35438+.415882*ii, -.669206-.212108*ii, 1.02883-.652566*ii, .359623-.864674*ii, .35438+.415882*ii, 1.38321-.236685*ii, -1.1075+.739284*ii
-1.01206-2.68123*ii, 2.34769-.210644*ii, 3.80563-.495691*ii, -2.24843+.312145*ii, 1.5572-.183546*ii, 2.34769-.210644*ii, .0992626+.101501*ii, .271508-.763546*ii
1.49102+.190557*ii, .923569+.760795*ii, 1.44633+.121294*ii, -.943178-.921043*ii, .503148-.799749*ii, .923569+.760795*ii, -.0196091-.160248*ii, .293889+.565046*ii
-2.67298+1.42719*ii, .117267-1.39692*ii, -3.18895-1.69022*ii, .218993+1.42404*ii, -2.96996-.266182*ii, .117267-1.39692*ii, .33626+.0271202*ii, -.674528-.705186*ii
.414964-.322119*ii, .313762+.686579*ii, .926748+1.29078*ii, -.298278-.689078*ii, .628471+.601699*ii, .313762+.686579*ii, .0154843-.00249837*ii, -.0731498+.135147*ii
-.576637-.14913*ii, -.437787+.807661*ii, 1.20933+.144824*ii, -.891893-.479625*ii, .317437-.334801*ii, -.437787+.807661*ii, -1.32968+.328036*ii, -1.20324-.649379*ii
-1.12617-.111234*ii, .198037-.737886*ii, -1.27339+1.62623*ii, .204592-1.66876*ii, -1.0688-.042528*ii, .198037-.737886*ii, .402629-2.40664*ii, .130059-1.50152*ii
1.31026+1.30347*ii, -.986509-1.20507*ii, -2.38913-1.28096*ii, .993325+1.28322*ii, -1.39581+.002258*ii, -.986509-1.20507*ii, .0068160+.0781519*ii, -.185045-.463909*ii
3.62507+.672063*ii, .920085+1.20175*ii, -1.47877+.512576*ii, -.975507+.08948*ii, -2.45428+.602056*ii, .920085+1.20175*ii, -.055422+1.29123*ii, 1.48017-.805994*ii
-2.44538-13.0447*ii, 10.1179-4.9423*ii, 3.11808+5.89386*ii, -9.59165-8.86482*ii, -6.47357-2.97097*ii, 10.1179-4.9423*ii, .52624-13.8071*ii, -10.3233-13.0805*ii
.651888-.52046*ii, .591617-.203157*ii, .854791-.451544*ii, -.000899+.672036*ii, .853892+.220492*ii, .591617-.203157*ii, .590718+.468879*ii, .135516+.882459*ii
.84543+.032031*ii, -1.43957-.539603*ii, 1.01547-.03557*ii, .128227+1.49222*ii, 1.1437+1.45665*ii, -1.43957-.539603*ii, -1.31134+.952618*ii, -.29+2.0188*ii
-2.90588-1.07597*ii, 4.97586+.879696*ii, -2.09171+1.17322*ii, 2.11885+2.55233*ii, .027137+3.72554*ii, 4.97586+.879696*ii, 7.09471+3.43202*ii, -.201949-5.10401*ii
-.541265+.727703*ii, -.078361-.799547*ii, .142826-.951413*ii, .441389-.277134*ii, .584215-1.22855*ii, -.078361-.799547*ii, .363028-1.07668*ii, -.8912+.207559*ii
.487038-1.30604*ii, -.93536-.792798*ii, -.237055-.0251531*ii, .878947+.611061*ii, .641892+.585908*ii, -.93536-.792798*ii, -.0564124-.181736*ii, .542823-.376661*ii
-1.0406-1.56732*ii, -.15916+.0964369*ii, .547207+.086534*ii, -.0746849-.256266*ii, .472522-.169732*ii, -.15916+.0964369*ii, -.233845-.159829*ii, -.115328-.299043*ii
-.434315-1.70346*ii, -.703465+4.4902*ii, -.662228-1.65185*ii, -.221695-4.71743*ii, -.883923-6.36928*ii, -.703465+4.4902*ii, -.925159-.22723*ii, 1.76716+2.37925*ii
-.26015-10.9228*ii, .161637-.957533*ii, -.262327+1.12914*ii, 1.50583+.787062*ii, 1.24351+1.9162*ii, .161637-.957533*ii, 1.66747-.170472*ii, -1.76499-.759188*ii
1.07604-1.1936*ii, .154687-.625026*ii, -2.02701-1.44485*ii, -.746528-.824961*ii, -2.77354-2.26981*ii, .154687-.625026*ii, -.591841-1.44999*ii, -.919022-.775324*ii
.088896-.536352*ii, -.672592+.573623*ii, -.866595+1.25716*ii, -.355811+.0071399*ii, -1.22241+1.2643*ii, -.672592+.573623*ii, -1.0284+.580763*ii, .62039+.617794*ii
.165818-.206051*ii, -.16937-.109665*ii, .81581+.198829*ii, .458827+.445407*ii, 1.27464+.644236*ii, -.16937-.109665*ii, .289457+.335742*ii, -.428418-.433667*ii
1.96141+7.22387*ii, -5.27388+1.26959*ii, -5.77358-3.85116*ii, 6.38961-2.721*ii, .616024-6.57216*ii, -5.27388+1.26959*ii, 1.11573-1.45141*ii, 3.85932-2.77003*ii
-5.24063-4.90339*ii, .516108+3.19699*ii, -4.83986-3.21754*ii, -1.16974-1.75167*ii, -6.00961-4.96921*ii, .516108+3.19699*ii, -.653635+1.44532*ii, 2.87638+.138721*ii
1.63116+2.99969*ii, .701405-.312194*ii, 1.34223-.692058*ii, -.875163+.108595*ii, .467067-.583463*ii, .701405-.312194*ii, -.173758-.203599*ii, .631022+.196405*ii
.51371+1.47256*ii, -.32293+.691029*ii, -.0928123-.281601*ii, -.058349-1.67123*ii, -.151161-1.95283*ii, -.32293+.691029*ii, -.381279-.980202*ii, -.204525-1.56787*ii
.131992+.577684*ii, .22549-.299161*ii, -.791172-.367033*ii, .804516+.955594*ii, .013344+.588562*ii, .22549-.299161*ii, 1.03001+.656433*ii, -.854577-.978552*ii
-.527276-1.63928*ii, .314111-.229208*ii, 1.95604-1.62671*ii, .080096+.729171*ii, 2.03613-.897538*ii, .314111-.229208*ii, .394207+.499963*ii, .16838+.77444*ii
-2.93995+.405643*ii, -2.11121-1.2314*ii, 4.87022-1.3855*ii, -2.31139+1.49916*ii, 2.55883+.113664*ii, -2.11121-1.2314*ii, -4.42259+.267763*ii, -2.4784+2.4471*ii
-1.93431-3.18648*ii, -.40666-1.97668*ii, .788688+.475951*ii, .453162-.618516*ii, 1.24185-.142565*ii, -.40666-1.97668*ii, .046501-2.5952*ii, -1.96686+.551198*ii
2.22574-1.77674*ii, .91214-.560778*ii, -.777036-.105123*ii, -.173137-.607232*ii, -.950172-.712355*ii, .91214-.560778*ii, .739003-1.16801*ii, -.567944-1.08574*ii
.284328+.141862*ii, -.684063-.324979*ii, -.091682+.820553*ii, -.731174+.176371*ii, -.822856+.996925*ii, -.684063-.324979*ii, -1.41524-.148608*ii, .654886-.536375*ii
.26412+.231048*ii, 1.56691+.566084*ii, .498716+.310202*ii, -1.49795-.83725*ii, -.999231-.527048*ii, 1.56691+.566084*ii, .0689606-.271166*ii, .419086+.876085*ii
1.07619-1.23715*ii, -.326129-.555673*ii, .162261+.120161*ii, -.339833-.533688*ii, -.177572-.413526*ii, -.326129-.555673*ii, -.665962-1.08936*ii, .181872+.0007905*ii
-.493087-3.72367*ii, 2.90163-1.4936*ii, 1.10481-4.09165*ii, -3.02142+1.94915*ii, -1.9166-2.1425*ii, 2.90163-1.4936*ii, -.119789+.455557*ii, 1.08817-1.42932*ii
1.52838-.564039*ii, .732074-.248453*ii, 1.39636-1.85525*ii, .759708+1.85618*ii, 2.15606+.00093*ii, .732074-.248453*ii, 1.49178+1.60772*ii, .798079+1.99484*ii
-1.30725+1.3086*ii, .599714-.461673*ii, -.178198-1.54864*ii, .42257+1.36016*ii, .244372-.188483*ii, .599714-.461673*ii, 1.02228+.898485*ii, .580189+1.46786*ii
-1.72847+.100313*ii, .618192-.502018*ii, -.484985-4.22251*ii, .528158+1.338*ii, .043172-2.88451*ii, .618192-.502018*ii, 1.14635+.835982*ii, .697245+1.45862*ii
.782653+1.43494*ii, -.067649+.933033*ii, .234041+.366948*ii, .504677-.380943*ii, .738718-.013995*ii, -.067649+.933033*ii, .437028+.55209*ii, -.996172+.12963*ii
1.17488+1.1801*ii, .473931-.11985*ii, -.876461+1.57575*ii, -.412645-.592547*ii, -1.28911+.983204*ii, .473931-.11985*ii, .061286-.712397*ii, -.404549-.74481*ii
-.4111+1.5699*ii, -.115387-.438819*ii, -.332963+.487105*ii, .0125174+.491498*ii, -.320446+.978603*ii, -.115387-.438819*ii, -.10287+.0526783*ii, .15226-.292144*ii
1.95823+3.42683*ii, 1.04868+1.25607*ii, 2.97869+3.90097*ii, -.883773-1.74723*ii, 2.09492+2.15374*ii, 1.04868+1.25607*ii, .164908-.491161*ii, -.168123-1.34983*ii
4.05156-1.37563*ii, .363809+1.10905*ii, -1.93044+1.237*ii, 2.75055+4.09136*ii, .820108+5.32836*ii, .363809+1.10905*ii, 3.11435+5.20041*ii, 2.74572+3.95159*ii
-.51443-.202392*ii, -.34502+1.03044*ii, -.051728+2.06697*ii, .597755-.865547*ii, .546027+1.20142*ii, -.34502+1.03044*ii, .252736+.164895*ii, -.771329+.209849*ii
2.11063-.795104*ii, -1.08886+7.05206*ii, 2.30861+3.10877*ii, -2.00973-4.83385*ii, .298882-1.72508*ii, -1.08886+7.05206*ii, -3.09859+2.21821*ii, 6.10936+2.84701*ii
-1.04406-1.04264*ii, -.109821-.403498*ii, .516085+.380308*ii, -.221642-.363964*ii, .294443+.0163442*ii, -.109821-.403498*ii, -.331463-.767463*ii, .28858+.125987*ii
.473677+1.83516*ii, .425062-.0111284*ii, -.556086-.123709*ii, .648994+.077189*ii, .0929078-.0465194*ii, .425062-.0111284*ii, 1.07406+.066061*ii, .496848+.110347*ii
-.122354-.104213*ii, -.905079+.360388*ii, -.415916+1.58661*ii, -.109226-.304327*ii, -.525142+1.28229*ii, -.905079+.360388*ii, -1.0143+.056061*ii, .376429+.954815*ii
2.02037-4.51449*ii, 1.8168+1.33241*ii, -2.18299+.262937*ii, -1.75943-1.39184*ii, -3.94242-1.12891*ii, 1.8168+1.33241*ii, .057365-.0594348*ii, -.046308-.607627*ii
.49426+.977024*ii, .132978-2.57163*ii, -2.03604-1.80029*ii, .539323+2.74926*ii, -1.49672+.94897*ii, .132978-2.57163*ii, .672302+.177628*ii, 1.23264+1.48032*ii
-5.61206+1.42722*ii, -2.82111+2.4806*ii, -2.44745-1.93701*ii, 2.24151+.14534*ii, -.205939-1.79167*ii, -2.82111+2.4806*ii, -.579603+2.62594*ii, -3.01584-2.42845*ii
-.869886-.659796*ii, -.617941+.010336*ii, -.0674508+.357725*ii, .129669-.106473*ii, .0622184+.251252*ii, -.617941+.010336*ii, -.488272-.0961373*ii, .012093-.613525*ii
-5.96953+8.78947*ii, 2.69678-3.12884*ii, -2.72234+1.36226*ii, .52918+2.03088*ii, -2.19316+3.39314*ii, 2.69678-3.12884*ii, 3.22596-1.09795*ii, 2.97857+3.19364*ii
.954602-.814132*ii, -1.22839-.025527*ii, .448459-.25416*ii, -.790262+.375373*ii, -.341803+.121213*ii, -1.22839-.025527*ii, -2.01866+.349846*ii, .309836-1.05862*ii
1.33877-1.89843*ii, .816621-.275007*ii, -1.76196+1.24024*ii, 1.41501+1.21688*ii, -.346955+2.45712*ii, .816621-.275007*ii, 2.23163+.941873*ii, -1.38271-1.40772*ii
-.552984-.357317*ii, .151369+.671807*ii, -.200397-1.12797*ii, .315127+.228451*ii, .11473-.899519*ii, .151369+.671807*ii, .466496+.900257*ii, .690923-.042986*ii
-.567839+7.56219*ii, -6.48093+2.43026*ii, 5.72159+.203225*ii, 1.66245-4.8483*ii, 7.38404-4.64507*ii, -6.48093+2.43026*ii, -4.81848-2.41804*ii, 1.011+7.60662*ii
1.03096+1.70333*ii, .216521+.104908*ii, .258036-.544268*ii, -.167448+.298384*ii, .0905882-.245883*ii, .216521+.104908*ii, .0490727+.403292*ii, -.197241+.368475*ii
.255926-.0002515*ii, .100578+.125949*ii, -.394399-1.06052*ii, .28923+.123087*ii, -.105169-.937437*ii, .100578+.125949*ii, .389808+.249036*ii, .284187+.0806961*ii
.0757249+.308153*ii, .996188+.218597*ii, 1.31508+.636345*ii, -.781298+.001149*ii, .533782+.637494*ii, .996188+.218597*ii, .21489+.219746*ii, -.328792+.665045*ii
-.092179+.896038*ii, 2.42659+.571473*ii, .759331-1.23866*ii, .043825+2.0936*ii, .803157+.854932*ii, 2.42659+.571473*ii, 2.47042+2.66507*ii, .407297-3.17945*ii

