variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.29467-.422023*ii, .99248-.127777*ii, .266871+.574025*ii, -.109215+.15708*ii, 1.24368-.560506*ii, -.0112047+.480904*ii, .560712+1.02702*ii, 2.09727-1.38686*ii, 4.37011e-20-5.34191e-20*ii, .169106+.267804*ii, 3.65467e-20-5.86014e-20*ii
.737516-1.11208*ii, -.820815-.786823*ii, .149435-1.00811*ii, 1.63408-2.51497*ii, -.451559+3.6005*ii, -1.86591-.734868*ii, -1.55158-2.59645*ii, -.1335-.65518*ii, -6.39029e-19+1.635e-19*ii, -.457931+.354946*ii, 6.5317e-19+3.686e-19*ii
-1.51746-.404987*ii, -1.27923-1.2011*ii, -2.42502+.99654*ii, .150556+3.83508*ii, -.474156+2.94063*ii, -2.91728+2.70593*ii, -.940495-.459177*ii, .674672+.787167*ii, -1.92338e-26+1.16053e-26*ii, 2.14956+.818945*ii, 3.85437e-26+8.25582e-27*ii
-2.89738-11.3729*ii, -1.63894+2.0275*ii, -7.21869-4.28936*ii, .350677+.279057*ii, -14.3048-2.87547*ii, -9.06929+7.70288*ii, .032932+3.96325*ii, -5.1325+26.05*ii, -5.19885e-31-3.86961e-31*ii, 10.2639-3.80293*ii, 1.63663e-30-4.19858e-31*ii
28.0295+7.63271*ii, -5.16518-1.19068*ii, -4.5358-9.04318*ii, -3.26294-.392883*ii, 20.9694-3.25549*ii, -13.9478-1.09237*ii, 17.3755+25.2699*ii, 4.25328-.177346*ii, -5.748e-27-2.12124e-27*ii, 6.33035+26.0552*ii, 2.71637e-26+1.78006e-26*ii
15.6959+14.2786*ii, -.964601+7.80613*ii, 3.58667-.828851*ii, -4.26565-3.50738*ii, .401862+3.16333*ii, -20.3555-1.56987*ii, -2.82979-3.95162*ii, 3.02765-2.12143*ii, 7.52208e-30-9.02907e-30*ii, 1.50521+14.3988*ii, 6.32263e-29+6.74278e-29*ii
.747215-.446111*ii, -.0434288-.358255*ii, -.670681-1.47619*ii, -.105817-.146796*ii, 2.34984-1.18005*ii, .143197+.217283*ii, -1.227-1.25413*ii, -1.43677-.060204*ii, -9.26728e-19-1.18027e-18*ii, -.249863+.152192*ii, -3.82593e-19+3.83263e-19*ii
-.494665+.675106*ii, .291395+5.16993*ii, .0902932-.423407*ii, -.0593659+.0171681*ii, -.687472-2.351*ii, -.0245251+.0737483*ii, -.405065-1.50498*ii, .712761-1.03614*ii, 1.63468e-22+2.09946e-22*ii, 1.10765+.171715*ii, -1.03777e-21+9.06296e-22*ii
.27688+1.99966*ii, -2.09087+1.02504*ii, -1.60534+.901831*ii, 1.525-.237659*ii, -.127747-.103226*ii, 1.34778-.577755*ii, 1.99191+.015942*ii, .920477-.235408*ii, -4.85557e-25-5.55364e-26*ii, 1.21607-1.76557*ii, 1.07217e-24-3.81595e-25*ii
3.40092+2.20056*ii, .516019+.785282*ii, 2.54026+.386702*ii, -1.09601-1.16292*ii, -2.61632+4.79525*ii, -6.17549-6.36089*ii, .764207+6.92191*ii, 5.54724-.082237*ii, -1.26753e-22+3.41173e-22*ii, .503576+1.09718*ii, -3.33324e-22+7.65145e-23*ii
-5.43755+.363657*ii, -1.36213-1.47738*ii, -.492583+.804309*ii, .665824-1.11077*ii, 1.00306-3.56986*ii, -1.27157-3.27802*ii, 2.66513-3.6085*ii, 1.66623-2.14355*ii, 6.31509e-22+3.6003e-23*ii, .929618-.183922*ii, -8.07009e-22-9.82021e-22*ii

component_2:
equations:
-theta*L+d
T*omega-2*Pii
-T*j+Tj
1.01*g*Tj^2-4.04*L*j^2*Pii^2
points:
-.175838+.121793*ii, -1.09282e-23-4.77224e-23*ii, -.455894+.313669*ii, .0385381-.174298*ii, -.980455+.089013*ii, .0228391-.0162974*ii, .0124631-.417594*ii, .116767+.105217*ii, .175144+.428861*ii, 4.87714e-17-1.26214e-17*ii, 4.47561e-17-4.36054e-17*ii
16.1849+2.26559*ii, 4.00545e-23-4.32201e-23*ii, 11.1076-6.63933*ii, 3.54054+2.16254*ii, 1.49026+.110687*ii, -16.3813-1.98226*ii, -5.01316+4.33702*ii, -3.61872+1.65042*ii, -3.90053-10.1621*ii, 2.05928e-16+1.45671e-16*ii, 4.9727e-16-2.66184e-16*ii
3.28225+1.1158*ii, -8.03736e-23+5.23014e-23*ii, -2.86978-.691779*ii, -2.74384-4.64632*ii, -4.43857+1.47501*ii, .89727-1.5013*ii, 1.18921+.278758*ii, .155015+.284657*ii, 1.78119-.439959*ii, 1.33418e-22-4.72464e-23*ii, -1.20151e-22+1.2852e-22*ii
-2.28201-.907028*ii, 8.04606e-25-1.61851e-24*ii, .107738+2.39612*ii, .514788-.018621*ii, 2.06717+.895727*ii, -.650869+.22117*ii, -1.95762-1.42883*ii, -1.27821+.383398*ii, .90578+3.74874*ii, 1.98242e-24+8.76781e-25*ii, 6.79616e-24+1.55024e-24*ii
-3.23516+1.38553*ii, 8.12888e-26+1.02542e-25*ii, 1.19107+6.52925*ii, .62563+1.00514*ii, 5.37707-.496632*ii, 2.95284+2.18404*ii, .381202-.896199*ii, 2.88406-1.14261*ii, 1.85745+1.79696*ii, -2.8635e-25+3.26444e-25*ii, -3.32729e-26+3.36539e-25*ii
-1.75615+1.36882*ii, -3.04421e-26+1.05883e-25*ii, 3.93169+.292526*ii, -.011727+1.21026*ii, -1.61292-2.25359*ii, 2.73156-.597094*ii, .354661+.0366604*ii, -.515183-2.25202*ii, -.549865+.092985*ii, -7.53313e-26+2.03697e-25*ii, 6.8935e-27-6.10521e-26*ii
.323566-.81435*ii, 3.93184e-30+3.21849e-29*ii, -.007083+1.4629*ii, .181899-.156453*ii, .969208-1.24519*ii, -.343137-.0508607*ii, -.706477-.028013*ii, -.946048-1.09331*ii, .423063+2.46839*ii, -2.35556e-29+2.76198e-30*ii, -7.77816e-29+2.33216e-29*ii
-.324253+3.25901*ii, 7.61524e-30-2.31799e-29*ii, -.705933+1.60256*ii, .010994+2.23367*ii, -2.81006+.276643*ii, 2.93212+.746153*ii, -2.30606+.119957*ii, .340501-1.31101*ii, 4.16664+2.04676*ii, 1.58856e-29+1.42837e-29*ii, 7.91737e-29-8.09958e-29*ii
2.80135-2.93969*ii, 1.82552e-27-9.64005e-27*ii, 1.15026+3.45426*ii, -.928236+.722959*ii, 1.25928+2.70719*ii, 1.43662+2.63658*ii, 1.87429-1.63685*ii, .413657-2.51824*ii, -.382393-1.53337*ii, 1.76996e-26-2.39137e-27*ii, -1.54798e-26+8.8711e-28*ii
2.2229+4.80233*ii, -4.04221e-24-4.97726e-24*ii, -2.31649+1.46071*ii, -2.83698-.304412*ii, -1.13822-.524174*ii, -3.19944-6.3068*ii, 4.18839-2.32953*ii, 1.35075+2.07813*ii, -8.73185-2.86622*ii, 8.31704e-24+2.81264e-24*ii, 2.103e-23+5.50465e-23*ii
-.179162-.502589*ii, -5.14762e-37-5.30454e-37*ii, -1.42733+.239025*ii, 1.4286-.252648*ii, 1.2145+.68608*ii, .332039+.657407*ii, -1.0691-.507765*ii, .14646+.486077*ii, -1.85033+.030454*ii, 4.30764e-37+3.17047e-37*ii, 9.68637e-37+9.65841e-37*ii
-.142093-2.54047*ii, -2.03176e-24+8.2749e-25*ii, 2.46787+1.64354*ii, 1.80844+1.5185*ii, 2.49507-.156544*ii, -.144616-1.07687*ii, -.680291+2.10341*ii, -.340146-.309856*ii, .826088+.474689*ii, -3.18706e-24-6.48566e-25*ii, -2.07121e-24-2.80873e-25*ii
-.020499-1.0478*ii, 3.91551e-19-6.13917e-19*ii, -.358528-.105997*ii, -.65056+.471992*ii, -1.28837+.972484*ii, -1.24092-.103892*ii, -2.16223-.471338*ii, 1.17376+1.01128*ii, .092358+.722369*ii, -1.02728e-19+8.93014e-20*ii, 4.79637e-19+2.26144e-19*ii
-1.36132-1.13208*ii, 5.51174e-18+1.30799e-18*ii, -1.08148-1.47795*ii, -.477477+.440375*ii, .752482+.902156*ii, .566455+1.07197*ii, -.072555+2.61359*ii, .477819-1.80438*ii, 1.37272+.221473*ii, -2.01385e-18-4.78032e-18*ii, 7.27637e-18+3.01621e-18*ii
-11.518+1.34604*ii, -9.5701e-24+5.70851e-23*ii, -5.22104+4.57635*ii, 2.03354+1.77039*ii, 10.6682+4.78805*ii, -4.9053+3.25886*ii, 3.32255-1.30365*ii, -.578535+2.10622*ii, 12.1672+2.25815*ii, -1.05638e-22-1.7092e-22*ii, -2.45348e-22+6.72953e-22*ii
2.29639-1.64565*ii, 1.21082e-25+5.11261e-26*ii, 2.62851+.355034*ii, .68013-.779651*ii, .50937+2.35693*ii, 1.47305-1.94452*ii, 3.04416-3.54087*ii, 2.35224-.162612*ii, 1.93475+1.24367*ii, 1.50056e-25+8.86868e-26*ii, 1.7068e-25+2.49502e-25*ii
1.70919+2.87255*ii, 3.16422e-20+2.49748e-20*ii, -2.99179-.959438*ii, -.552165-.570385*ii, -2.01935+.231856*ii, -2.11186-1.3804*ii, 4.69821-3.18026*ii, 3.09961-.701916*ii, 1.19666-2.8591*ii, -3.53526e-20-5.25391e-20*ii, 1.09271e-19-6.05818e-20*ii
-.771107-1.14735*ii, -4.82823e-24+2.91583e-24*ii, -1.54357-.890195*ii, -.11491-.408172*ii, -2.83056+.656205*ii, .94433-.193128*ii, 1.09196-.383093*ii, -.165081+2.26708*ii, -.037484-1.63461*ii, 5.02419e-24-1.01357e-25*ii, 4.94722e-24+7.78297e-24*ii
-1.69433-1.4509*ii, 1.77963e-30-2.0416e-31*ii, -.907434+.206054*ii, .699054+.038367*ii, -1.00225-.745908*ii, -.785696+.228082*ii, -.443306+.0904297*ii, -1.10271+.386794*ii, -2.89727-1.59924*ii, -7.86416e-31+2.75981e-31*ii, -5.48259e-30-2.25455e-30*ii
-1.02097+.148361*ii, -1.26933e-23-1.19795e-24*ii, -.986466+6.95822*ii, -.004304-3.21929*ii, 7.65691+3.70556*ii, 2.0436+13.9602*ii, 3.98726+5.0139*ii, -4.33728+.628998*ii, -5.26251+1.18086*ii, 1.04285e-23-4.35704e-23*ii, 6.8213e-23-8.6848e-24*ii
-4.19944+4.99835*ii, -6.57654e-25+9.47627e-25*ii, -2.64734-2.83518*ii, 1.21604+.364837*ii, -.290814+2.75462*ii, 1.45306+3.02575*ii, 4.26729-2.89079*ii, 1.78111+1.95384*ii, -1.86445-1.85875*ii, 2.21386e-24-3.22059e-25*ii, 2.98756e-24-5.4439e-25*ii
-1.0791-.393532*ii, -1.10311e-28+3.34614e-29*ii, -.367903-2.23987*ii, -.39166+1.91915*ii, 1.63954+2.04628*ii, 2.18887+.471594*ii, -.994716+1.59901*ii, .012451-1.14308*ii, -1.09797-.688282*ii, 5.77664e-29+1.17385e-28*ii, 1.44149e-28+3.9185e-29*ii
.097323-.723405*ii, -5.68042e-32-4.71752e-31*ii, 6.82183+1.072*ii, -.318659+.242101*ii, -5.26014-3.96418*ii, 2.90906+2.01974*ii, 2.86784+.730678*ii, -2.73494-8.41611*ii, -6.83381+.867854*ii, 5.9105e-32-1.63955e-30*ii, 7.97601e-31+3.17456e-30*ii
-.181323+.733926*ii, -2.03849e-33-1.8838e-33*ii, 1.75081+1.30244*ii, -.112116-.532663*ii, -1.62284-2.07154*ii, -1.19969+1.58792*ii, -.35944+1.60636*ii, -2.40069-2.75756*ii, -1.25454-3.08312*ii, -5.57737e-34-2.97658e-33*ii, -3.25062e-33+8.6482e-33*ii
-.412224+.944383*ii, -8.4424e-21+8.72931e-20*ii, -2.45888-.180402*ii, .849612-4.92684*ii, -2.73072+1.36518*ii, -1.50103+1.97467*ii, -.901868-2.04155*ii, -.440244-.228745*ii, .181951-1.30428*ii, 1.82533e-20-1.0656e-19*ii, 1.12318e-19+2.68943e-20*ii
-2.07638+.073653*ii, 1.24496e-33+5.10343e-33*ii, 1.50187-1.94294*ii, .731172-.550127*ii, .671962-.245495*ii, .611582+.71298*ii, -.711193+2.601*ii, .065622+1.02449*ii, -1.39686+.499733*ii, 5.89271e-33+2.62289e-33*ii, -4.2894e-33-6.50664e-33*ii
-3.13333-1.9491*ii, -1.72629e-24-8.85957e-25*ii, .646775+5.85642*ii, -1.71135-.558456*ii, .728793+.674606*ii, 2.76376+.181219*ii, 2.83243+.172048*ii, -1.49077+.380584*ii, 5.0181-2.17679*ii, 2.03601e-24-5.34144e-24*ii, -1.05912e-23-6.8807e-25*ii
-.772556+1.20129*ii, 1.00715e-31-3.9482e-33*ii, 2.49875+4.62349*ii, .398237-.0521344*ii, -5.07683+.914919*ii, .947999+1.50142*ii, 2.38587-5.3201*ii, 1.85513+4.01303*ii, 4.19623+.624861*ii, 1.34958e-31+2.27895e-31*ii, 4.25091e-31+4.63655e-32*ii
3.38487-1.01137*ii, -1.35797e-30+7.59219e-30*ii, 3.21449-1.84733*ii, 1.95992+3.26669*ii, 1.12415+2.52692*ii, 3.59585+2.64423*ii, -1.89604-3.61818*ii, 1.08082-.4523*ii, -1.77906-6.10966*ii, 4.83005e-30+1.34568e-29*ii, 4.88016e-29-5.21022e-30*ii
.880418+1.47153*ii, -4.05222e-21-7.26786e-22*ii, -.733488+.571613*ii, -.318922+.0945649*ii, .091104+1.59829*ii, .399882+.400807*ii, 1.02383-1.36723*ii, -.809995-1.49693*ii, -.1424-.137657*ii, 1.69385e-21-8.91607e-22*ii, 4.76989e-22+6.61309e-22*ii
.756516-2.4393*ii, -1.53988e-24+1.3263e-23*ii, -11.3583+2.2163*ii, -.949575+.398902*ii, 12.5518+5.9974*ii, 8.04322+9.41736*ii, -10.5679+.64248*ii, -3.65854-11.4543*ii, 14.6635+10.3427*ii, -5.9522e-24-7.70285e-23*ii, -1.59755e-22+1.78554e-22*ii
-.014445+1.80961*ii, -1.84516e-23+2.61142e-24*ii, -.736139-.79241*ii, -.0298854-.452302*ii, .252343-.2281*ii, .628716+.251083*ii, -.022325-1.30336*ii, -.644154+1.34747*ii, .186417-.0024671*ii, 7.82614e-24+6.34945e-24*ii, -3.43325e-24+5.32336e-25*ii
2.81741+.412828*ii, 9.02639e-26+1.27864e-25*ii, 2.6884+.368522*ii, 1.1336-.065311*ii, .479027+.784145*ii, .994857-.86585*ii, 1.75234+.102665*ii, .918568-.710885*ii, -1.09712-3.22202*ii, 9.77725e-26+1.88507e-25*ii, 3.1295e-25-4.31115e-25*ii
-1.54133+1.47165*ii, -3.41181e-26-1.48226e-26*ii, -.767197-.564112*ii, 1.97573+.59906*ii, -.819602-.099458*ii, .234952+.995404*ii, -2.47449+2.6312*ii, .248807+.428375*ii, 2.15933-.870091*ii, 8.90685e-27+1.53092e-26*ii, -8.65693e-26-2.321e-27*ii
-.255731-1.1095*ii, -4.46656e-26+1.35031e-25*ii, -3.91811-.892236*ii, -1.7401+1.67284*ii, 1.08382+.10866*ii, -1.61254-.456441*ii, .321901-.549656*ii, .350551+.599307*ii, -1.8433+.120854*ii, 1.47742e-25-2.44608e-25*ii, 6.60129e-26-2.54301e-25*ii
.788783+1.19921*ii, -4.1779e-19+2.28689e-19*ii, -1.50129+1.16917*ii, -.958865-1.31354*ii, -.024585-.575955*ii, 2.08752+.035835*ii, 1.74157-1.89626*ii, -.774618+1.02377*ii, -.150062+2.12985*ii, 1.79924e-19-4.15898e-19*ii, -4.2438e-19-9.24149e-19*ii
.485944+2.5411*ii, 1.74963e-25-1.17823e-25*ii, 2.84651+.007048*ii, -.567457-1.32865*ii, -1.20331-.486429*ii, .608221-.182*ii, -1.41425+.691461*ii, -.0495009+.436632*ii, -.0148146-.341188*ii, 2.49432e-25-1.67075e-25*ii, -4.27917e-26-5.79497e-26*ii
-.104727-.319221*ii, 4.23845e-26+6.83057e-26*ii, 1.50241-.341131*ii, -.146212-1.0876*ii, -.752093-.256901*ii, -.291102-.417489*ii, -.544499+.666602*ii, .412391-.212215*ii, -2.02235+1.38533*ii, 4.34901e-26+4.40824e-26*ii, -1.80342e-25-7.94219e-26*ii
.130307-5.67431*ii, 2.17328e-26+7.93166e-27*ii, -13.0889+3.02704*ii, -1.18937-1.13608*ii, 3.88825+8.60181*ii, 8.99684-2.41128*ii, 12.8644-14.4748*ii, -2.94282+4.83833*ii, -5.88129+7.33761*ii, -1.54234e-25-1.90152e-26*ii, -1.86016e-25+1.12819e-25*ii
.624173-1.01415*ii, -4.64624e-24+2.09944e-23*ii, 1.86056+.744494*ii, .388908-1.26952*ii, 1.4969+.409625*ii, .0238514-.0609515*ii, 1.65579-1.32088*ii, .049154+.00372981*ii, .429418-.275488*ii, -1.21374e-23+1.78012e-23*ii, 3.78854e-24+1.02954e-23*ii
-.0276011-.15613*ii, -1.97046e-22-1.7393e-22*ii, -.391264-.57494*ii, -.352738+.5615*ii, .156347+.377133*ii, .25357+.383482*ii, .72197-1.23427*ii, .286285-.631441*ii, -1.09984-.08962*ii, -1.1451e-23+9.0671e-23*ii, 2.01133e-22+2.08955e-22*ii
1.23893-1.05659*ii, 1.50728e-19-3.41061e-19*ii, -1.89867-1.24805*ii, -2.28049+1.84292*ii, -.681265-1.23955*ii, -.3409-2.46854*ii, 1.63375+2.14955*ii, -.438747+.727899*ii, 2.10243+.1332*ii, -3.55921e-19+2.29723e-19*ii, 3.62324e-19-6.9698e-19*ii
-10.6824-2.21096*ii, 2.68758e-30-4.11151e-30*ii, -9.37393+.99873*ii, -5.27292-2.39713*ii, 14.3206+6.04164*ii, 5.6781+8.28775*ii, -7.31348-5.43957*ii, -1.48456-.896858*ii, -2.70576+2.39384*ii, -1.05435e-29+2.06126e-29*ii, 2.57035e-30+1.75584e-29*ii
-.865707+.721621*ii, 2.50789e-34+5.78296e-34*ii, .451738+2.03706*ii, 1.98395-.373856*ii, 2.57066+.213738*ii, -.304883-.806748*ii, -.561263-1.64923*ii, -.0744058-.420658*ii, -2.09808+1.37353*ii, -5.32366e-34+3.86055e-34*ii, -1.32049e-33-8.68845e-34*ii
.167075+1.04128*ii, 3.9338e-32-2.98013e-32*ii, .574774-.123581*ii, .51863+.374887*ii, -.724052+.837705*ii, .462752+.913724*ii, .253595+.749019*ii, 1.4225+.733559*ii, .135913+1.07788*ii, 9.4638e-33-1.09952e-32*ii, 3.74687e-32+3.83512e-32*ii
.517527+3.15864*ii, -6.35627e-30-2.26614e-30*ii, -1.71585+1.53742*ii, .997366+.73169*ii, 3.52872-.496094*ii, -3.25018+.641616*ii, -.417359-.534897*ii, -1.81173+1.97244*ii, 5.19379-2.42182*ii, 7.19521e-30-2.94194e-30*ii, -3.85014e-29+3.62387e-30*ii
4.46296+4.32669*ii, 2.35086e-25-1.90149e-25*ii, -3.12028+.094867*ii, 1.82268+.432598*ii, -5.84279+1.02764*ii, 2.23424-1.6191*ii, 1.88687+5.20527*ii, .960839-1.11635*ii, 2.50551+2.61927*ii, -3.57747e-25+3.07811e-25*ii, 1.08706e-24+1.39331e-25*ii
1.03376+.883271*ii, 2.48158e-23-2.07227e-23*ii, -.737189-.298638*ii, -.617744-.201111*ii, .967222-1.13501*ii, .080779+1.34613*ii, -.652044-1.02882*ii, -.759676-1.9318*ii, -.945665+.534142*ii, -1.22413e-23+3.93279e-24*ii, -1.23986e-23+3.28519e-23*ii
.10385+.384652*ii, -1.59558e-27-7.0277e-28*ii, .601183+.193602*ii, 2.67204+.337863*ii, -.597145-.372312*ii, -.836614+.151711*ii, .641255-.397209*ii, -.301106+.0948502*ii, -1.45485-.914351*ii, -4.11588e-28-3.657e-28*ii, 1.67874e-27+2.48134e-27*ii
4.53279-1.92616*ii, -2.6285e-32+4.02909e-32*ii, 3.83766+1.44906*ii, -1.88365+1.21*ii, 5.63074+1.74555*ii, -2.35003+2.49393*ii, -1.23686-1.50963*ii, 1.48522-.369926*ii, -6.52754+1.76191*ii, -7.96284e-32+5.82673e-32*ii, 1.00587e-31-3.09312e-31*ii
1.13268+2.24815*ii, 2.40757e-20+1.19134e-20*ii, .554768-2.07988*ii, 1.08624-.226805*ii, -4.81094+5.62754*ii, -1.56732+2.49113*ii, -4.134+2.38734*ii, -1.84144+1.90885*ii, .181599-3.89045*ii, 1.90675e-20-2.17327e-20*ii, 5.07206e-20-9.15019e-20*ii
-.574287+.94589*ii, 8.60589e-25+3.46047e-25*ii, 6.16701-1.92852*ii, .659908+.430135*ii, .307332+.501729*ii, .671859-2.76188*ii, 5.67676-2.33349*ii, -1.20004-3.40305*ii, .567283-2.3782*ii, 2.98731e-24+2.37207e-25*ii, 1.31117e-24-1.85035e-24*ii
-5.57677-4.51236*ii, 6.09338e-29+1.6638e-28*ii, -10.0139-3.07601*ii, 3.00018+1.05019*ii, 4.38755+3.27343*ii, 7.51897+7.81994*ii, 5.92375-8.2204*ii, 3.04541+1.54047*ii, -.744408-.918884*ii, -4.9201e-29-9.26775e-28*ii, 1.07524e-28-1.79845e-28*ii
-5.12196-1.43625*ii, 6.5282e-26+7.10486e-26*ii, -.416272-.704884*ii, -4.90652+2.70851*ii, -1.11386-4.70423*ii, -.868766-1.78668*ii, -1.23267-3.14884*ii, -.0183584+.35401*ii, -2.53787-2.39833*ii, 1.1453e-26-3.77959e-26*ii, 4.7211e-27-3.3688e-25*ii
-.053657-1.34562*ii, 4.49553e-25-3.8585e-25*ii, -.447609-2.40679*ii, -5.20097+1.96809*ii, 2.86506-.818668*ii, -.830753-.298894*ii, -2.30726-1.45147*ii, .1207+.103143*ii, .336089-.951293*ii, -5.64943e-25-4.54636e-25*ii, -2.15967e-25-5.57337e-25*ii
8.9141+.85466*ii, -4.61523e-28+3.90931e-28*ii, -7.33829+8.79676*ii, -1.71431-.936671*ii, 2.92932-8.92028*ii, -1.25479+.910121*ii, -1.42775+9.1343*ii, .34029-.716825*ii, -11.7873-2.05706*ii, -2.6067e-29-3.46433e-27*ii, 6.24429e-27-3.65865e-27*ii
-.032850-2.80559*ii, -1.99076e-25+1.48121e-26*ii, 1.00259+.444292*ii, .110168+.324768*ii, .487086+.707067*ii, .0671332-.458423*ii, .247133+.0460554*ii, -1.20299-.614788*ii, 2.57382-.5624*ii, -1.03086e-25-3.67988e-26*ii, -5.04057e-25+1.50084e-25*ii
-2.40687+.411917*ii, 7.16349e-28-1.82409e-27*ii, -2.86029+.515673*ii, .323238+1.64426*ii, -2.66163+6.83657*ii, 11.0672-4.22499*ii, 4.24893-2.24252*ii, -1.19998-6.96671*ii, -3.26097+.485707*ii, -5.54165e-28+2.79341e-27*ii, -1.45002e-27+6.29624e-27*ii
3.25033-18.4418*ii, 2.78229e-22-1.29362e-23*ii, 4.80205-.593707*ii, -11.4845+8.73789*ii, -5.20943-12.508*ii, -21.8833+1.43436*ii, 15.5678-.90807*ii, 1.26703+.839114*ii, 8.5278+2.87907*ii, 6.64194e-22-1.13653e-22*ii, 2.40992e-21+6.90723e-22*ii
.402354-4.74337*ii, 1.59459e-30+2.53287e-30*ii, -3.87206+3.19002*ii, -3.33633+4.25746*ii, -29.0375-17.3771*ii, -5.75193-14.7657*ii, -6.88263+9.53641*ii, -1.49277+2.52082*ii, 9.78007-5.23457*ii, -7.12712e-30-2.36032e-30*ii, 2.88537e-29+1.64246e-29*ii
-12.9617-9.93759*ii, -5.79093e-30+2.22616e-29*ii, .28550-8.37526*ii, 3.93262+6.28946*ii, 5.40763-8.05883*ii, 10.3188-.0834*ii, -4.9038+5.1689*ii, .727975-1.18546*ii, -9.98343+1.51157*ii, 9.23968e-29+2.74282e-29*ii, 2.41634e-29-2.31001e-28*ii
.066683-1.33616*ii, -1.66375e-19+1.16739e-19*ii, 1.01002-.74071*ii, .729204+1.04197*ii, .524356-.912649*ii, -.549357-.939972*ii, .206142+1.07461*ii, -.853211-.069875*ii, -.014403+1.09494*ii, -4.0786e-20+1.20572e-19*ii, -1.25425e-19-1.83851e-19*ii
-6.1855-6.1433*ii, 6.24327e-25-5.91964e-25*ii, .374028+2.39075*ii, .161009+.423026*ii, .057741-.971121*ii, -1.32951-1.75594*ii, -3.86946-6.61488*ii, -4.67051+1.3652*ii, -7.70672-.732571*ii, 8.24377e-25+6.356e-25*ii, -5.24517e-24+4.10474e-24*ii
2.32277-.369633*ii, 6.09646e-21+6.38718e-22*ii, -10.8925+3.74629*ii, 2.95638+3.32321*ii, 9.39658+.24387*ii, -2.25799+6.14299*ii, -.706362+2.61823*ii, .694452+1.29726*ii, -.43999+4.58299*ii, -3.43992e-20+7.94094e-21*ii, -5.60962e-21+2.7659e-20*ii
-3.83157+1.04276*ii, 3.507e-22-2.53402e-22*ii, .052944+3.69031*ii, .448026-.456053*ii, 1.55121+1.86858*ii, .481523+1.75676*ii, -1.30523+1.02426*ii, -1.4324+2.46304*ii, .462861-.48371*ii, 4.7685e-22+6.40387e-22*ii, 3.97519e-23-2.86927e-22*ii
-1.6672-3.24782*ii, -9.212e-24+1.90868e-21*ii, -.510436+1.26744*ii, .941166+.78659*ii, -.500853+.490946*ii, -.482587-.150999*ii, 1.50557-1.67337*ii, -.380832+.157846*ii, -.879328+.25797*ii, -1.20722e-21-4.92968e-22*ii, -4.84282e-22-1.68073e-21*ii
.639446-1.75312*ii, -3.96076e-20+7.46434e-20*ii, .764886+1.22345*ii, -.754309+1.71095*ii, -.139918-.887851*ii, .473061+1.00405*ii, -1.52729+.16146*ii, .389276-.44811*ii, .875861+.535476*ii, -6.0809e-20+4.3178e-21*ii, -7.46605e-20+4.41683e-20*ii
3.30667-3.92942*ii, -9.9435e-35-4.6554e-35*ii, 2.23282+4.86255*ii, -3.84942-3.00232*ii, -3.32437+4.21672*ii, -3.36249-2.20324*ii, 4.86841-4.32172*ii, .820683-.067728*ii, -7.07325+4.70061*ii, 2.1755e-36-2.93727e-34*ii, 9.22161e-34-1.38117e-34*ii
-.115549-1.94321*ii, -8.17005e-25+1.31738e-24*ii, -2.20039-5.00513*ii, -1.72814-3.50697*ii, -5.18178+1.22138*ii, -2.38164+3.10555*ii, -3.92226-1.73295*ii, -.443255-.897539*ii, 1.51885+7.396*ii, 4.19568e-24+5.95239e-25*ii, -1.09842e-23-4.04167e-24*ii
2.52858-4.248*ii, -2.48781e-23-2.1604e-22*ii, 2.92188+.828418*ii, -2.59156+8.73573*ii, -9.00597-9.19109*ii, 8.71402-4.94103*ii, 2.5926+1.35661*ii, -.791848-.762604*ii, -12.1878+7.89363*ii, 5.31402e-23-3.25926e-22*ii, 2.00855e-21+2.43667e-21*ii
.610732-.554226*ii, 2.90424e-28-3.82997e-29*ii, 1.45409-1.13442*ii, -.133716-.522051*ii, .03115-1.14682*ii, 1.11362-.110191*ii, .825314-.433871*ii, -.314663+2.05257*ii, -1.19752+1.53204*ii, 1.89427e-28-1.92577e-28*ii, -2.89113e-28+4.90807e-28*ii
2.00944-3.15442*ii, -1.29104e-22+8.16727e-23*ii, -2.94341-1.51081*ii, -.275832+3.22324*ii, -1.35761-.53502*ii, .291788-.190794*ii, -1.31356+2.32375*ii, -.0664536-.0848394*ii, -.219659-.334207*ii, 2.51699e-22-2.26724e-23*ii, 5.56544e-23+2.52073e-23*ii
.890777+.220377*ii, -4.89516e-23-4.76545e-23*ii, 1.30291-1.29823*ii, -1.3218+.926845*ii, -.999621+2.0284*ii, 1.05592-.286598*ii, -.594916-.701264*ii, -.637459-.230162*ii, 1.43082+2.14944*ii, -6.2823e-23+7.307e-25*ii, 3.23895e-23-1.73403e-22*ii
-1.33638-.402774*ii, 5.20775e-32+2.19912e-32*ii, .009801-2.33645*ii, -1.87294+1.96777*ii, -3.28412-2.30535*ii, -1.0301-.950723*ii, 4.37274-1.99849*ii, .007928+.51594*ii, 3.45794-3.79896*ii, 2.59459e-32-6.07305e-32*ii, 2.63625e-31-1.21796e-31*ii
