variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.568031+1.54627*ii, 2.11212e-26-3.82872e-26*ii, -.621861+1.86421*ii, .711635-1.06272*ii, 1.02415+.741087*ii, 2.52384-1.92811*ii, 1.08108+.727522*ii, -.268343+3.31126*ii, -1.30351+1.70687*ii, 2.91206e-26+3.15919e-26*ii, 3.78196e-26+8.5959e-26*ii
1.21049+.195697*ii, -2.54519e-25+2.89544e-25*ii, -1.85601+.057196*ii, 2.30336+1.99046*ii, -.688839+.495153*ii, -1.30006+.269985*ii, -1.02398-1.02016*ii, .519714-2.11259*ii, 2.16227+3.24268*ii, 2.27914e-25-2.75977e-25*ii, -1.48924e-24-1.99252e-25*ii
-1.02666-.477274*ii, 3.88953e-26+3.64156e-26*ii, -.328627+.0545582*ii, -1.19941-.046798*ii, -.732054+.870272*ii, .138455-.470969*ii, .259969+.96102*ii, .632141-.058005*ii, 1.24343+.658618*ii, -7.3844e-27-4.92254e-27*ii, 2.43795e-26+7.08973e-26*ii
2.30875-2.03539*ii, 1.28628e-27+1.39226e-27*ii, -1.20536-1.22234*ii, -.079359-.268291*ii, 3.36533-1.3504*ii, 2.10471+.596569*ii, .79993-.283825*ii, 1.36078-.613161*ii, 3.49877+1.40888*ii, 7.5695e-29-1.62522e-27*ii, 2.53886e-27+6.68342e-27*ii
1.69117-1.39375*ii, 8.33574e-24+2.87285e-23*ii, -.976435+1.28895*ii, -1.35243+.355236*ii, .94208+.199249*ii, .789526+.973941*ii, 1.41878-1.77951*ii, .568755+.755017*ii, .388292+.711531*ii, -2.25845e-23-8.65358e-24*ii, -1.72045e-23+1.70862e-23*ii
.31563+.934139*ii, 8.83861e-21-1.3546e-20*ii, -.493519+.300077*ii, 1.20195+3.12792*ii, 1.1484-.067578*ii, .70961+.724158*ii, .226193+.826737*ii, -.321972+.996586*ii, .230829-2.22589*ii, -1.48592e-22+4.66874e-21*ii, -2.81116e-20-2.28005e-20*ii
1.41363-1.39576*ii, 1.18945e-27-9.06149e-27*ii, -3.80878+2.80247*ii, -.343282+.781934*ii, -.363703-1.32608*ii, .497566-.189167*ii, .706987+1.25992*ii, -2.58396+.42865*ii, -.330783-.05387*ii, 1.04321e-26+1.89233e-26*ii, -8.81592e-28+2.93331e-27*ii
-1.10865-5.41404*ii, 5.05233e-24+1.58259e-24*ii, 1.69884+5.41075*ii, 4.42105+.566166*ii, -.582855-.609607*ii, -5.51305+1.60695*ii, 5.54814+3.48604*ii, -4.7462+2.6341*ii, 6.1029+3.19316*ii, 1.004e-26+1.50127e-23*ii, 2.57804e-23+2.57913e-23*ii
-.606392-1.66132*ii, 1.13851e-22-6.1197e-24*ii, -1.23725-1.46561*ii, 1.98963-.006652*ii, -.559614-.565561*ii, .356755-2.26512*ii, 2.02033+.926891*ii, -1.66379+2.27895*ii, .657431+1.94534*ii, -7.49155e-23-7.96446e-23*ii, 8.67541e-23+2.17456e-22*ii
.641395-2.11639*ii, -2.14182e-20-8.53861e-21*ii, .145953+3.17176*ii, 1.98341-.161271*ii, .470487-1.32701*ii, -2.20612+1.76437*ii, 1.56899-.072943*ii, 2.74544-2.9931*ii, .457522-.98191*ii, 1.19782e-20-3.45898e-20*ii, -1.81835e-20+1.71241e-20*ii
-.00846828-.0384607*ii, -1.40346e-19-1.25042e-19*ii, -.415995+1.05639*ii, -.405637-.40965*ii, -.497591-.308587*ii, -1.98421+.187956*ii, .0469111+.0482013*ii, -.277335+.356411*ii, -.162218+.520529*ii, 9.52383e-20-4.81217e-20*ii, 8.78549e-20-5.27702e-20*ii
-3.74322+3.41658*ii, 1.59269e-31-7.88719e-31*ii, 3.57794+2.34107*ii, 2.55868-1.62599*ii, .74437-.362755*ii, 1.66242-2.57867*ii, -5.87115+1.72869*ii, 2.47308-.612898*ii, 2.2047+.865902*ii, 1.20815e-30-1.22456e-30*ii, 1.03409e-30-1.60098e-30*ii
1.43859-2.15171*ii, 9.54973e-23-8.13562e-23*ii, .344699+1.36518*ii, .524072+1.16736*ii, -.416779-2.26724*ii, -1.5944+1.47084*ii, .805194+.782528*ii, .614812-3.15848*ii, -1.96945+.734237*ii, 7.19918e-23+5.11637e-23*ii, -1.28342e-22+2.30344e-22*ii
-.848524-1.54897*ii, -1.60706e-21-2.66701e-21*ii, -1.35965-.297996*ii, .254934-.207998*ii, -.293277+1.13255*ii, -.06145-.388925*ii, -1.09992+1.03404*ii, -1.16917+.312607*ii, .437382+.377466*ii, 6.95145e-22+2.05255e-21*ii, 3.03805e-22-1.77311e-21*ii
1.30436-.453709*ii, -1.12256e-27-7.2318e-29*ii, -.983708+1.32398*ii, .543815+1.91566*ii, 1.17701-.093024*ii, .509653-2.44223*ii, 1.13159-.29604*ii, -1.3751+.645297*ii, -.059872+1.26254*ii, 6.00009e-28-7.07554e-28*ii, 1.58514e-28-1.41295e-27*ii

component_2:
equations:
ad-sintheta*g
T*omega-2*Pii
-T*j+Tj
1.01*g*Tj^2-4.04*L*j^2*Pii^2
points:
.615694+.613068*ii, -.645778+1.99154*ii, -.860729+1.2352*ii, .209475+1.13868*ii, .574703-.152856*ii, -1.21048-1.27925*ii, .73556+1.2624*ii, -.38466-1.23427*ii, -9.14387e-17+2.31673e-16*ii, -.952049-1.25592*ii, 1.06775e-16+2.12842e-16*ii
.605016-.418262*ii, -.188344-.644491*ii, .0348091-.215945*ii, .0747982+.198068*ii, -.993868-.241179*ii, -.518333+.042073*ii, -.47845+.536947*ii, .392321+.302631*ii, 1.76688e-17-1.29644e-17*ii, -.0728655+.009119*ii, 2.44382e-17-3.1522e-17*ii
-1.61576+.604147*ii, -1.49331-.126867*ii, .551945-2.04161*ii, .625195+1.17715*ii, .488161+.574444*ii, 1.27876-.682947*ii, -.777249+2.15223*ii, 1.42383+.161562*ii, -2.87913e-16-1.00145e-16*ii, -.54162+1.48937*ii, -1.05323e-16-8.11513e-17*ii
.660703-3.68792*ii, -2.22326+1.18289*ii, .11078+5.10961*ii, -2.71973+1.99012*ii, -1.22775+2.72982*ii, -1.76691+1.17709*ii, -1.21422+.304069*ii, -1.06525-1.12893*ii, 0, -3.14519-5.61446*ii, 1.83984e-16+4.87319e-17*ii
-.296718-.507509*ii, -.53508-.305519*ii, .384071-.384575*ii, -.509254+.359919*ii, .641907-1.47854*ii, .302815-.771397*ii, .215504-.294244*ii, -.15787+1.15937*ii, 2.45587e-19-4.59789e-20*ii, -.161502+.0442186*ii, -1.45456e-19-5.04291e-20*ii
.245977+.215665*ii, -.710527-1.22034*ii, -.772932+.243598*ii, -1.23448-.681319*ii, -1.06542+.983215*ii, -1.89043+.832314*ii, -.0238-.224386*ii, .768889-1.95348*ii, 2.78287e-19+5.39899e-19*ii, .42323+.385076*ii, 4.61128e-19-7.23217e-19*ii
1.15353+.670488*ii, -5.00123+2.97387*ii, 2.37813+.764707*ii, 4.81362-.975344*ii, 6.74685-1.47336*ii, -4.25984-2.49416*ii, .142477+.130492*ii, -1.58221-4.01986*ii, 5.81277e-31-2.75987e-31*ii, -7.08385+1.62388*ii, -2.08635e-30+3.10892e-30*ii
6.99231+2.46397*ii, -1.19705-7.80633*ii, 1.96463-.943486*ii, 1.87569+6.03975*ii, -1.04323+.415833*ii, -5.41611-2.94195*ii, -4.97126-4.34341*ii, -9.42016+1.1345*ii, -6.4345e-25+6.33305e-25*ii, -4.85847-7.10359*ii, 5.71404e-24+4.26488e-24*ii
-.474088+1.57611*ii, .692206+1.104*ii, -.582766+.390163*ii, -.515347-.493757*ii, 1.36652-1.85937*ii, -1.73678+.548839*ii, -.67205+.238944*ii, .967235-.30357*ii, -2.94883e-19+2.33336e-19*ii, -.417067-.18665*ii, -4.61722e-19-1.64033e-19*ii
.315214-2.18929*ii, -.331375+.382372*ii, .10059-9.01356*ii, -1.48935+4.53072*ii, -1.53365-2.26031*ii, -1.55412+5.03622*ii, .598443+.545509*ii, 1.12479-1.55241*ii, -1.73545e-18-1.99451e-18*ii, 1.7066+1.51267*ii, 1.33773e-18-2.657e-21*ii
-.726372-.443204*ii, -.631501+1.52647*ii, 1.35638+.699866*ii, -1.48777+1.50094*ii, .853235-.198874*ii, -.832281+2.0779*ii, -.692615-.680876*ii, 2.16521+.112188*ii, -4.94421e-19-4.1111e-18*ii, -.96244+.814254*ii, 6.5877e-18+1.84144e-18*ii
1.20875+2.45451*ii, 1.60607-.559792*ii, -.482911+1.53309*ii, -1.63388+2.15943*ii, -.873162-1.75988*ii, -1.10556+1.96953*ii, -1.39265-.004128*ii, .98184+1.44314*ii, 1.58988e-24+9.26504e-25*ii, .04131+1.36629*ii, 3.07212e-24+5.9803e-25*ii
-.77432-10.3119*ii, -4.35648+.150545*ii, -3.60117+.168497*ii, .985216+5.63382*ii, -4.61519-4.64179*ii, .249438+1.62876*ii, 1.20056+1.02686*ii, 1.8427+.035179*ii, -2.27974e-34-3.04817e-34*ii, 7.83153-.638096*ii, 1.03905e-33+1.29361e-33*ii
-.85603-12.9328*ii, -5.20962-3.7073*ii, -.583848-5.00443*ii, 11.8001-5.42456*ii, -.512009+1.13559*ii, -14.2699-14.0174*ii, -9.18214+4.89384*ii, -13.2623+18.8854*ii, -6.27537e-28+1.79141e-27*ii, -7.75565+14.1178*ii, 9.91054e-27-7.00611e-27*ii
.728593+.473204*ii, -.546637+2.97248*ii, 5.03772-.308223*ii, -3.21808-.621041*ii, -.102644+.123641*ii, .326856+.0525583*ii, -.630392-5.36948*ii, .627968-.498324*ii, -1.53853e-28-1.90638e-29*ii, -.91881+7.5715*ii, 1.40768e-28-4.46902e-28*ii
.452406-.474002*ii, 1.21494-.734316*ii, -3.23794+4.98004*ii, -1.11202-1.25727*ii, -2.03041-1.52571*ii, -.311579+2.39318*ii, -.0302897+.256212*ii, 8.96992+1.32669*ii, -1.95287e-21-3.93221e-21*ii, -.138485+4.21405*ii, -5.2601e-21-3.34337e-21*ii
-1.8906+66.2899*ii, -32.7948+5.1241*ii, -1.34234-4.12932*ii, 31.3502+21.1037*ii, -3.30654-4.10285*ii, 22.9105-2.95154*ii, -9.56999-8.17338*ii, -20.7805+15.0756*ii, -4.10137e-25+3.02646e-25*ii, 32.5904+64.2709*ii, 1.18996e-23-1.20268e-23*ii
-.260214+2.98741*ii, 2.15365-1.20492*ii, -.154993+.535316*ii, .929762+4.22069*ii, -.55603-.188829*ii, .024489-.584406*ii, -1.21633-4.95967*ii, 2.31574+1.01282*ii, -7.20126e-30+2.24879e-29*ii, .155607+.66982*ii, 1.15872e-29+5.71082e-29*ii
.167048-.118299*ii, -.634413+.104759*ii, 1.13709+3.14356*ii, 1.96119-1.17187*ii, 1.18454+1.53424*ii, -.113949+2.10299*ii, .0043585-.105514*ii, .442592-1.05308*ii, -3.62522e-18+6.97488e-18*ii, -.525351-.937597*ii, 1.56921e-18-4.80473e-18*ii
-1.40928-5.02742*ii, -2.25289-4.41129*ii, -.029428+1.43708*ii, 2.63425+.268221*ii, -.795701+1.35575*ii, 3.02427+.749109*ii, -2.30437+2.39193*ii, 5.00992-4.88186*ii, -7.05456e-28-5.16853e-27*ii, 3.20285-1.55389*ii, -2.12105e-26+1.47561e-26*ii
-.230022+.819792*ii, .0229349-.248878*ii, 2.28973+4.39609*ii, -4.15812-1.89558*ii, -.0442302+.223147*ii, -2.49202+4.82888*ii, 3.7315+.291183*ii, .0914608+.102065*ii, 9.48287e-18+1.28598e-17*ii, .573303-.234521*ii, 3.41801e-18-2.06514e-18*ii
-.239245-2.56967*ii, .383284-.42906*ii, 1.11491+.489061*ii, 1.69278+.374311*ii, 1.37822+.211397*ii, -.908113+.184038*ii, -.449011-1.79562*ii, -.012757-.592946*ii, -3.69691e-19+8.63345e-19*ii, .318581-.145456*ii, 2.2873e-19+4.89526e-19*ii
-9.55113-9.09611*ii, -4.37048+3.28184*ii, -4.73283-4.18915*ii, -1.19153-4.2279*ii, 10.9181-5.12611*ii, 2.77032-1.65381*ii, -.396287-1.01918*ii, -5.27803+2.08789*ii, -6.56962e-31+1.80424e-30*ii, 17.2164+1.3881*ii, -3.05e-30-1.00415e-29*ii
-3.80026+9.81982*ii, -.961702+.502756*ii, -19.2236+2.1688*ii, 10.2668+6.96594*ii, -.738106-1.45806*ii, 8.94174-8.1254*ii, -4.31075-4.78859*ii, 9.91437-6.32457*ii, 4.99099e-29-8.28915e-29*ii, 8.69851-5.87527*ii, -6.3243e-30+1.04809e-28*ii
1.55344-.728633*ii, 2.31196-1.01404*ii, -1.75101-1.7087*ii, -5.83072-2.90608*ii, .103661+1.47662*ii, -2.08349-3.35703*ii, -.417534-1.08133*ii, 3.61456+.796913*ii, 3.80657e-23+4.5409e-23*ii, -2.89048-1.08742*ii, 1.34053e-22+6.63835e-23*ii
-1.20032+.998603*ii, 1.15392+2.28221*ii, 4.38439+.621267*ii, 4.81743+1.94882*ii, -4.9071+.412861*ii, -8.50238-1.42942*ii, .259891-.181636*ii, 1.08718-.443365*ii, 2.40318e-34+2.46967e-33*ii, 1.82068+5.3615*ii, -5.35899e-33+3.39825e-33*ii
-2.06764-2.27205*ii, 1.9206-.409774*ii, -.86766-.327521*ii, -1.59565+2.88427*ii, -1.77936-.059097*ii, .15752-.886988*ii, 1.20309+1.23693*ii, 2.85925+3.25382*ii, -6.64735e-27-8.0044e-28*ii, -.900318-.136746*ii, -1.30949e-26+1.18659e-27*ii
-17.8415+11.7578*ii, -1.73939-10.5286*ii, 4.19561-9.75739*ii, -35.3896-44.2279*ii, -.281858-.0558895*ii, -30.2526+3.56187*ii, 52.9463-52.2142*ii, 25.6906+2.66093*ii, -3.42094e-33+1.34173e-32*ii, -55.0148-13.6011*ii, 1.47216e-31+1.268e-32*ii
2.32214-1.30418*ii, 5.88528+2.50239*ii, -2.7799+.687169*ii, 4.5823+2.9815*ii, 3.54038-2.12322*ii, 3.93787+4.76911*ii, .644882+.018375*ii, 3.06267+2.86329*ii, -5.52399e-27-3.77584e-26*ii, -9.04002-1.45611*ii, 6.1976e-26-2.36042e-25*ii
.352366+.922793*ii, -1.33156+.69237*ii, 1.15949-1.01216*ii, -.595403-1.26965*ii, .452056+.619723*ii, .730145-.190086*ii, 1.24261+.337833*ii, -.501047-.731053*ii, 2.30288e-29-1.91669e-28*ii, -.421571+1.07527*ii, 1.02041e-28+2.71164e-28*ii
-1.27753+.153908*ii, -1.33544-1.58753*ii, .387121-.539671*ii, .592095-.82118*ii, .103568-3.70399*ii, -.520163+1.82639*ii, -.0511561-.343477*ii, -.897025-.817904*ii, -7.45941e-22+7.06549e-22*ii, -.686859+.053067*ii, 2.11782e-21+2.40647e-22*ii
9.17739+.02123*ii, 6.93387-2.02377*ii, -1.43329-1.77825*ii, -.494106+7.51911*ii, 2.45993-7.59198*ii, -4.07446+2.28705*ii, .351936+1.09479*ii, -2.9797+6.48701*ii, -1.32554e-38+3.1238e-40*ii, -6.76852-4.71475*ii, -9.1279e-38+2.89919e-38*ii
5.71672-2.17543*ii, -1.29532+2.0712*ii, -2.73216+.536553*ii, -4.13185-.588797*ii, 1.34749-1.32136*ii, 3.49936+5.24836*ii, 2.96984+1.29781*ii, .875726-1.57646*ii, -9.1166e-22-1.15617e-20*ii, 1.21385-3.17693*ii, 2.51275e-20+1.30879e-20*ii
2.11206-.025249*ii, 1.77402-.150382*ii, -.607014+1.51834*ii, -.745-1.31054*ii, -1.40994-.315771*ii, -.666871+1.90533*ii, -1.42261+.336517*ii, .73932-.4538*ii, -5.16869e-23-6.15764e-23*ii, -.424263+1.39243*ii, -1.00954e-22-1.01465e-22*ii
-.56746+.754588*ii, 1.96161-1.39151*ii, .431186-.318596*ii, .797616+1.18512*ii, .453804+.389899*ii, -1.00281-.934262*ii, .102519+1.57472*ii, -1.11755-.642555*ii, 2.9763e-27+5.36484e-26*ii, .201245-.612481*ii, 8.04908e-26+1.01096e-25*ii
-1.31421-2.60691*ii, -.871345+1.06693*ii, -2.46979+.373439*ii, -3.066-.480097*ii, -.445305+1.23669*ii, 1.52023+.007094*ii, -1.5273+1.61264*ii, .0177185+.221036*ii, 4.3559e-24-3.26301e-24*ii, .876801-1.48024*ii, -3.1408e-25+7.49065e-24*ii
.022961-1.35802*ii, .995601+1.91493*ii, .890687-1.88921*ii, 4.32061-4.12794*ii, 2.23274+.231886*ii, -.219849-4.27499*ii, -.052321-.602794*ii, 1.84762-.867525*ii, -3.10702e-36-1.35217e-36*ii, 2.25224-.087649*ii, -5.0403e-37-7.29594e-36*ii
-2.28267-3.23905*ii, -.023446+.672402*ii, -1.90113+.201673*ii, -2.24902-2.14075*ii, -1.62984+.273235*ii, -4.14705-.985184*ii, 1.0382+2.16139*ii, .994325-.234601*ii, -1.56693e-17+8.0893e-19*ii, -.045516-.641527*ii, -1.7655e-19-1.0555e-17*ii
-1.59847+.609617*ii, -.916971+1.24801*ii, .742554+3.49057*ii, 1.02039-6.13723*ii, .198999-.920832*ii, -3.37323-1.04424*ii, -.99089-1.52175*ii, 1.28647+4.68521*ii, -4.69842e-20-3.03535e-20*ii, -2.51858-1.13702*ii, 8.09646e-20-3.08034e-20*ii
-.189267-3.13668*ii, -.593468-.642898*ii, 1.73685-2.34664*ii, .914732-.203457*ii, -2.10431+.927484*ii, .135659-1.14807*ii, -.474805+1.28132*ii, -.618598-1.5969*ii, 2.04481e-18-2.22772e-18*ii, -1.26971+.138019*ii, -2.64572e-18+7.473e-21*ii
1.13613-1.01798*ii, -1.1121+.10207*ii, -1.63006+.37134*ii, .894306+.254225*ii, .314004-1.05505*ii, -1.18844-.790914*ii, 1.18076+.72543*ii, 1.85684-.741327*ii, -8.08953e-33+3.73218e-33*ii, .887441-.289674*ii, 8.61541e-33-4.97625e-33*ii
-1.49531+1.06693*ii, -1.11264-1.55703*ii, -.440707-1.89512*ii, -1.60796+.229976*ii, .570949-1.10221*ii, -.490191+.666622*ii, -1.31728-.67429*ii, 1.69955+1.77206*ii, -7.10483e-19+4.05947e-19*ii, -1.23021+1.39739*ii, 1.42259e-18+6.54571e-19*ii
-5.02565+20.7247*ii, 3.37689-18.805*ii, 5.18133-3.00123*ii, -9.20578-6.26401*ii, -22.9354-6.73981*ii, -13.6598+17.3455*ii, -.042725-.891056*ii, 5.65785+15.1337*ii, 1.31253e-25-2.12285e-25*ii, -19.4707-53.7848*ii, -3.54878e-24-3.18508e-24*ii
-1.10631-1.03006*ii, -1.92475+1.26577*ii, -.065957-.511261*ii, -.96759+1.50061*ii, -.81467-.05838*ii, -2.06246+.46779*ii, 1.44119+1.16112*ii, -.187974+.388755*ii, -3.20421e-20-1.45804e-20*ii, .387046+.450282*ii, 8.01285e-20-1.24945e-20*ii
-6.46882-1.44243*ii, -.953346-3.00143*ii, -.782598-7.11018*ii, -1.12471-1.0846*ii, 1.62935+2.69527*ii, 5.53456+4.74588*ii, -1.45451+1.52078*ii, 4.46208-5.27103*ii, 2.26513e-27+1.68422e-27*ii, -10.2973+4.56369*ii, 2.89563e-27-8.40428e-27*ii
1.76431-.439496*ii, .282361-.994577*ii, .56524+.985825*ii, -.088601+2.39203*ii, .740773-1.86315*ii, .529172-.749555*ii, .528797+.736704*ii, -2.38597+.554537*ii, -1.13942e-27+2.55256e-27*ii, .57004-.141908*ii, 2.21699e-27+1.85399e-27*ii
.036232+1.922*ii, 6.61101-5.09231*ii, -7.40273-6.87204*ii, -2.59991-12.9701*ii, 8.78842-31.092*ii, -9.23178+7.60712*ii, -.0569379+.0172593*ii, -2.83727-32.4042*ii, 6.96408e-25+4.95741e-25*ii, -41.967-3.86705*ii, 7.12842e-24-2.6898e-25*ii
.052439+1.83912*ii, -.513017-.003863*ii, 4.36095+1.70569*ii, 1.84641-3.3331*ii, .560347-.303154*ii, -.435211-1.64057*ii, -1.30122+2.57814*ii, -3.63638+1.44036*ii, 1.04883e-18+6.62582e-19*ii, -1.11533-.445947*ii, -5.35507e-19-3.43967e-19*ii
7.2417-5.78816*ii, 2.05434+.823036*ii, -5.77619+6.19095*ii, 2.28609+8.56867*ii, 1.46404+.193717*ii, 5.16325-2.17369*ii, 4.34714-4.52875*ii, 6.79378-7.07825*ii, -8.0116e-28-1.40857e-27*ii, -8.48081+3.98214*ii, -4.86546e-28-3.55307e-27*ii
-.422812+3.00178*ii, .716483-.174079*ii, -2.66596+.554766*ii, 3.10543+1.73333*ii, -1.07536-1.36768*ii, -2.24801+1.30872*ii, -1.2061-1.25746*ii, 4.12547+1.09831*ii, 1.63942e-27+1.47968e-28*ii, -.906771+.430784*ii, 1.20038e-27-1.79372e-28*ii
.296024-.0630918*ii, .490214+1.57064*ii, .401303-.618764*ii, -.420844+.900891*ii, .257465+2.06619*ii, -.821288+.199884*ii, -.0124887-.144827*ii, .012137-.829881*ii, -1.98311e-22-5.25321e-21*ii, .584289+.163487*ii, 8.15366e-21-2.88667e-21*ii
-7.05103-8.75083*ii, .783648+3.20347*ii, 3.98335+5.93585*ii, 3.86136-9.22164*ii, -2.82313-3.20312*ii, 3.85852+12.6071*ii, 2.6295+.11626*ii, -2.33027-1.35746*ii, 6.94872e-27-4.87824e-27*ii, -7.94689+8.70608*ii, 2.10726e-26+1.84372e-26*ii
-8.25212+2.01041*ii, -1.8419+5.2253*ii, .618103+.105612*ii, 3.89556+7.55532*ii, -1.42097-6.31186*ii, -.447847+1.72738*ii, -.023017-1.31258*ii, -.230605+4.99824*ii, 4.56921e-22+1.55367e-22*ii, -.845168+1.51762*ii, -1.65344e-21+2.10138e-21*ii
-1.41376+1.54109*ii, -.571892+3.27371*ii, -.471293+.589892*ii, 1.60366-1.26559*ii, .773473+.629127*ii, 1.66453+.52363*ii, -.124701+2.09386*ii, 1.69737+.037354*ii, -2.47466e-27+2.4869e-27*ii, -.830802-.940116*ii, -6.72615e-27-9.52354e-27*ii
-1.12413-.627834*ii, -.395802-.248663*ii, .642081+1.21648*ii, -.275318+.475965*ii, -1.92058-.416628*ii, -.18544+1.69382*ii, .626728+.190943*ii, -.594007+1.18946*ii, -4.88366e-19-1.87377e-18*ii, .0241782-.320574*ii, -2.72642e-19+8.63083e-19*ii
6.46099+5.59395*ii, -5.80454+8.97743*ii, 2.18857-1.06569*ii, 9.2879-3.55907*ii, -.104514-.499831*ii, -22.971+8.40396*ii, -13.3125+10.1427*ii, -2.65387+1.39815*ii, 1.49064e-26-2.15226e-26*ii, -1.56825+12.9168*ii, 1.06693e-25+2.5875e-25*ii
-1.70534-4.46108*ii, -.262463-.383986*ii, -3.86698+1.21276*ii, 1.98363-4.09778*ii, -10.5379+.62325*ii, 10.7835+4.93735*ii, .136315+.4314*ii, 2.84132-.586827*ii, 2.19486e-19+1.37245e-18*ii, .740312+.583281*ii, 4.69396e-19-4.44498e-19*ii
-.512216+.52918*ii, -.756248-.21343*ii, -1.30277+.190937*ii, 1.32732-.109115*ii, -.288957-.672353*ii, -1.77382+.208652*ii, -.387985-.92857*ii, .877395-.618909*ii, -9.36497e-19+1.29712e-18*ii, .512983+.066827*ii, 9.85069e-19-7.81069e-19*ii
-6.41103+.747358*ii, 1.57593-3.23086*ii, -1.30934-2.51485*ii, .130841+4.01026*ii, .977739-.638846*ii, 2.89153+3.90001*ii, -4.94522-2.46679*ii, 5.0184-1.27719*ii, 2.99524e-24+5.53734e-24*ii, -5.09427+.133547*ii, 2.26106e-23-9.5074e-25*ii
.737461+1.04499*ii, -.071985+.886874*ii, 1.0336+.690064*ii, 1.84472-1.61752*ii, -.563302-1.4557*ii, -.43412-.876403*ii, -.794874+.199016*ii, -.0584707+.0374742*ii, -5.59995e-19+6.20723e-19*ii, -.343201+.4335*ii, -5.10192e-19-5.41328e-19*ii
1.51441-.512185*ii, -.177-.399523*ii, 1.56291+1.17221*ii, -.999307-3.67061*ii, 1.29038+1.2387*ii, 3.44981+7.06286*ii, .412485-.792887*ii, -4.71807-6.00068*ii, 6.82107e-19-2.12797e-18*ii, .0958438-.41595*ii, -9.70906e-19+1.04133e-19*ii
5.63734+2.73718*ii, .647866+.661678*ii, 1.90698+13.5423*ii, -1.29563-1.91909*ii, .353815+.033394*ii, -2.6661-5.09613*ii, 16.5161+6.17737*ii, .386811+3.94166*ii, -9.60347e-18-1.08832e-18*ii, -3.8626+5.01771*ii, -5.50164e-18-7.05948e-18*ii
5.03177+2.44826*ii, -1.9789+.765171*ii, 1.87416-1.73755*ii, .919316-.025696*ii, .998538-2.36739*ii, .027794-2.75855*ii, -.116874+2.17475*ii, .422597+.77413*ii, 3.02568e-29-3.07198e-30*ii, -1.18962+2.43624*ii, -5.75245e-29+2.92308e-29*ii
-1.04807-.376783*ii, -.0331631+.208097*ii, -3.11899+1.9847*ii, 1.42982-3.50648*ii, 1.23164+.24647*ii, -3.25498-2.93646*ii, -.877052-.130408*ii, 3.76325-.018095*ii, -2.43119e-18-1.89135e-17*ii, -.154787-.357436*ii, 4.01646e-18+1.21306e-19*ii
-.849568-1.23413*ii, -.997201+.201045*ii, .144692-2.78866*ii, .046624-1.19819*ii, -1.08295+1.25459*ii, .735641-1.53262*ii, -.228735+.874612*ii, -2.59311+2.01657*ii, -2.44117e-35-2.13497e-35*ii, .20818+1.40497*ii, 2.86356e-35+1.63821e-35*ii
.642997+2.46277*ii, -2.16321-1.36364*ii, .742188-2.04986*ii, -1.35792-.293612*ii, .915106+.872082*ii, -1.21379+1.94647*ii, 1.71229+1.05945*ii, -.358546+1.19032*ii, -1.23433e-32+6.25817e-33*ii, -2.20039+1.7111*ii, 3.52349e-32+3.29399e-33*ii
1.61533-19.0593*ii, -4.94385-5.63411*ii, 1.25463-6.10567*ii, 20.7707+8.04761*ii, -2.58998-.089146*ii, 11.024+11.2998*ii, -.369958+7.3716*ii, -3.21541-11.3359*ii, -6.98313e-24-6.32511e-24*ii, -20.3014+11.5584*ii, -1.1128e-24+7.06141e-23*ii
-1.39212-1.06876*ii, 2.0555+2.12029*ii, 1.99562+3.92277*ii, 2.48767-3.16488*ii, -.250736-.149623*ii, 2.25355+.415169*ii, 5.96989+.700042*ii, -1.54604+.829556*ii, -2.5729e-29-4.52156e-27*ii, -2.10771+6.14726*ii, 9.53413e-27-9.34859e-27*ii
-.243044+1.72374*ii, 1.11164-.069143*ii, 1.2603+.731322*ii, .779246+1.25103*ii, .884448-2.17293*ii, .02466+1.50934*ii, -.719591+.181045*ii, -1.27082-.634645*ii, 2.82205e-19+1.12448e-18*ii, .725783+.362912*ii, 3.91459e-19+1.2305e-18*ii
5.51857+.119146*ii, -.434851+1.16656*ii, -7.51804-.44163*ii, 6.72457+3.00354*ii, -.576583-.078446*ii, .233603+5.49751*ii, -9.42483+1.07563*ii, -5.16494+2.68347*ii, 4.02996e-22-9.07001e-22*ii, 1.89221-4.2891*ii, 8.82828e-22+8.6453e-22*ii
-.694418+2.6102*ii, .997653-.949475*ii, 2.81024-1.1932*ii, -.114489+2.45891*ii, 1.33447+1.00568*ii, -.808068+2.77546*ii, .608247+1.49759*ii, -.262107+2.69029*ii, -1.59157e-22+2.10189e-22*ii, .835362-1.92933*ii, 4.07851e-23+3.60811e-22*ii
.881442-.764714*ii, .700458+1.49733*ii, 1.03885-.10144*ii, 1.72394+.177168*ii, 1.64934-.000041*ii, -1.61499+1.12817*ii, .534434-.463636*ii, -1.02887+1.51341*ii, 4.06539e-27-1.53618e-27*ii, .439781+.742227*ii, 5.14782e-27+5.01122e-27*ii
.183028+1.41396*ii, .191992+1.3328*ii, .651581+.9019*ii, -.1853+2.34483*ii, -.298464-.536565*ii, -.477132+1.24256*ii, -2.15742-.858954*ii, .36218-1.08567*ii, 1.67979e-25-4.5251e-26*ii, -.538477+.520793*ii, 9.25612e-26+2.15195e-25*ii
