variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.24836-3.09319*ii, -.814507+.137163*ii, -.134914-.620581*ii, -.502211+.526492*ii, .468514+2.12345*ii, -.0543858-.284498*ii, -.751096+1.7532*ii, -.783996+.575765*ii, -.503965-.940519*ii, -.216054+.777144*ii
-.960896+.132052*ii, .9968-.397287*ii, -.350424-.408724*ii, -.702212+.152123*ii, 1.33927-.089535*ii, -.348362+.192267*ii, -.00459133+.00603302*ii, .590192+.334341*ii, -.0889974+.118413*ii, -.471485-.448808*ii
1.68376-.883278*ii, -1.14347-1.01868*ii, .378427+.311724*ii, -.887865+.166117*ii, -1.20253+.364869*ii, .46303-.138027*ii, -1.28477+.641346*ii, -.326879-.824931*ii, .113511-.413834*ii, -.822084+.928976*ii
.144107-2.56708*ii, -.926139-.266975*ii, .660692-.218424*ii, -.77181+.259182*ii, -.030716+1.72797*ii, -.234758-.229543*ii, -.98665+1.42182*ii, -.783744-.043492*ii, -.563166-.497919*ii, -.160828+1.03164*ii
-.927648-.144971*ii, .85076-.356782*ii, -.354491+.373824*ii, -.53305-.071517*ii, 1.16092-.043520*ii, -.333518-.17849*ii, .0455599+.0651732*ii, .754731+.158605*ii, -.517048-.071154*ii, -.583924-.039903*ii
-.308779-2.85789*ii, -.087121-.0769359*ii, -1.1238-1.74469*ii, -.420506+1.04005*ii, 1.11459+1.99091*ii, .010093+.193968*ii, -.862611+1.5678*ii, -.688328+1.179*ii, .183779-1.26779*ii, -.601427-.110841*ii
.454247+.14605*ii, .760275+.575256*ii, -.61351-.652055*ii, -.777941+.397248*ii, .349032+.345877*ii, .287345-.483319*ii, .147025-.245901*ii, .317308+.326149*ii, .705363-.248707*ii, -.411207-.774556*ii
.611513-1.16502*ii, .17779+.0128806*ii, -.225236-2.063*ii, -1.02281+.925375*ii, .366514+1.24648*ii, .0483843+.281278*ii, -.781792+.578097*ii, -.689456+.55485*ii, 1.00465-.393573*ii, -.289144-.649095*ii
-.13326+1.61996*ii, .699581+2.67493*ii, .165783+.90499*ii, -.842638-.477011*ii, .00145371-.044788*ii, .630166-1.82829*ii, 2.03549-.896324*ii, .968912+.023787*ii, .22258+.727974*ii, .725382-.679849*ii
-.290707+1.23312*ii, -.877006+2.28288*ii, -.874268-.600703*ii, -.688706+.221933*ii, .031652-.00338497*ii, 1.69881-.725478*ii, 1.76787+.498596*ii, .36388+.714152*ii, .815764+.455136*ii, .697593-.631244*ii
.0894227+.0341564*ii, -.104793+.0804423*ii, 1.73345+.151704*ii, -1.32666-.292375*ii, -.202222+.373114*ii, -.446123-.306439*ii, -.182955-.0032855*ii, -.158324-.71103*ii, -.204615+.905966*ii, .391994+.394332*ii
-.584703+1.03984*ii, -.09138-.539507*ii, 1.42312-.014099*ii, -1.30133-.325428*ii, .281486-.565844*ii, -.307206+.378292*ii, -.044112-.0240168*ii, .221785-.646494*ii, -.178831+1.29918*ii, .27267+.218882*ii
.0251942+.316533*ii, .185285-.132906*ii, 1.98963+.417945*ii, -1.39163-.450313*ii, -.150106+.133959*ii, -.68986-.305808*ii, -.219217-.287352*ii, .006736-.917219*ii, -.333806+1.08182*ii, .346379+.403852*ii
-2.3797+2.16207*ii, .174967-.194669*ii, .676273+1.12089*ii, -.822105-.844604*ii, 1.33688-1.60299*ii, -.0832666+.2485*ii, 1.21623-.06746*ii, 1.33387-.318966*ii, -1.01285+1.64647*ii, .368986+.259629*ii
-1.26293+.71907*ii, -2.72418+2.17302*ii, -.879043-.369091*ii, -.467295+.101654*ii, .0131989-.00541975*ii, 2.35143-.262199*ii, 1.98802+1.94534*ii, .08062+.854738*ii, .134449+.660307*ii, 1.11887+.397161*ii
-3.03402-.360738*ii, .123394+.831701*ii, -.087191-.503814*ii, -.550533-.057096*ii, 2.25181+.462403*ii, -.200488+.186517*ii, 1.17332+1.12427*ii, .40416+1.03744*ii, -.879885+.696117*ii, .704458-.052213*ii
1.97692-.053436*ii, -.119979-.722458*ii, .164221-1.34731*ii, -1.24659+.68516*ii, -.82002+.308076*ii, .346634+.265247*ii, -1.22877-.053105*ii, -.479019-.389692*ii, 1.31108-.177991*ii, -.706108-.406353*ii
1.12609-1.73836*ii, -.11783+.0487437*ii, -.077934-2.33377*ii, -1.09824+1.08789*ii, -.001777+1.712*ii, .0906936+.230975*ii, -1.10811+.783655*ii, -1.08179+.517931*ii, 1.17331-.599092*ii, -.277254-.532588*ii
-.910305+.736658*ii, .0823896-.252257*ii, .209331+1.28958*ii, -.623894-.541464*ii, .548099-.701719*ii, .0356797-.334375*ii, .441565+.0448804*ii, .971339-.397728*ii, -.821591+.516463*ii, -.271244+.496228*ii
1.12225+.736915*ii, .321987-2.40344*ii, .0510529+.280656*ii, -.940072+.064888*ii, -.277908-1.12198*ii, -.118723+.664056*ii, -1.50708-.385234*ii, .555751-.983849*ii, .229962-.0232144*ii, -1.51223+.219629*ii
.352666+.103853*ii, -.119083-.396976*ii, -.033262+1.04645*ii, -.630917-.233643*ii, -.179938-.257248*ii, .256844-.509879*ii, -.178808+.0671834*ii, .609483-.514731*ii, -.364326-.095705*ii, -.669782+.512389*ii
.035741+1.17663*ii, .260326-.323874*ii, 2.02366-.608983*ii, -1.67541-.196246*ii, -.0270269-.292923*ii, -.5655+.335099*ii, -.238915-.455927*ii, -.120933-.803105*ii, .343387+1.53051*ii, .496742-.169195*ii
-.948493+1.08489*ii, .430145+1.34547*ii, -.055051-.631183*ii, -.917044+.050704*ii, .876592-.042687*ii, .376925-.347768*ii, 1.21075-.069591*ii, .481306+.491475*ii, .387984+.772159*ii, .542049-.782319*ii
-1.27518+.32944*ii, -.674998-.679344*ii, 1.01615+.406148*ii, -.950891-.391357*ii, .589766-.412299*ii, -.139173+.43424*ii, .022758+.718621*ii, .276031-.416127*ii, -.801837+1.00568*ii, .194578+.779535*ii
-2.28753+.906734*ii, 1.30794+.474847*ii, -.308988-.151763*ii, -.637768-.160037*ii, 2.10111-.396682*ii, -.377128+.0045440*ii, 1.10617-.119428*ii, 1.04299+.661558*ii, -.43558+.714879*ii, .141887-.691882*ii
-.000210676-.000337369*ii, .885051+3.64044*ii, -.00370125-.0158244*ii, -.801842-.019294*ii, .211821+1.48836*ii, .448845-2.2419*ii, 1.98382-.482892*ii, .290716+.690192*ii, .466001+.112623*ii, 1.00696-.965398*ii

