variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
2.66116-2.16733*ii, -1.36-1.19184*ii, .581636+4.1986*ii, -3.04675e-47+1.21878e-47*ii, .837889+.125998*ii, 3.5661-1.2712*ii, -.17946+.25598*ii, .589508-2.83714*ii, 1.17914+.604592*ii
3.69599+1.78541*ii, -2.35896+.080845*ii, -1.72995-.159105*ii, -1.34861e-136-1.5216e-136*ii, -.240289+7.48547*ii, -3.56764-3.3311*ii, -2.22215-3.07525*ii, -4.45697-2.33589*ii, -3.35491-5.67358*ii
1.25109-.165863*ii, .026503+.752069*ii, -.363451+.989328*ii, -1.63359e-47-1.01351e-47*ii, .57098+.873203*ii, .604081-1.4777*ii, .212021-.0714421*ii, -.445951-.365261*ii, .0063797-.235724*ii
1.61462+.571761*ii, -.209143+2.13533*ii, -1.51307-1.59203*ii, 3.20012e-246+4.57671e-246*ii, -1.73243-.582871*ii, -1.37637-.576476*ii, -.178176-.773965*ii, .876217-.587909*ii, .962585-1.45472*ii
.236569+1.32065*ii, -.943478-.383061*ii, -1.15048-.001116*ii, -1.48983e-169+5.2516e-169*ii, .0984502+.424862*ii, 1.709-.853988*ii, .244902-.334097*ii, -.977552+.087918*ii, .282128-.384098*ii
-1.0326+.950962*ii, -2.86333-.95417*ii, -2.22965-.054893*ii, -1.00104e-145*ii, -2.65626-.656807*ii, 1.718+.370024*ii, .892517+.222776*ii, -.870522+1.3724*ii, 1.97777+.545706*ii
.412619-.171994*ii, .377292+1.4365*ii, 1.2075+1.50063*ii, 1.99225e-70+2.17336e-70*ii, -.495005-.508214*ii, 1.3715-.183189*ii, .023858+1.48453*ii, -.809766-.23193*ii, 2.19892-1.82837*ii
-1.01397-.05316*ii, .750546-.858418*ii, 1.22912-.743857*ii, -4.15431e-66-3.78339e-66*ii, -.359412-.277392*ii, -.0409827+.499871*ii, .998076-.079901*ii, -.411436-.547193*ii, -1.16732+.840634*ii
-1.40828-2.60985*ii, -3.55383+.846004*ii, -1.04949+1.08039*ii, 4.66838e-188+5.9533e-188*ii, -2.37491-1.09906*ii, -3.20258-1.71096*ii, -.325203-.41042*ii, 1.58396+1.77516*ii, -.78471-.079385*ii
-.552253+.525856*ii, 2.50999+1.07853*ii, 1.12909+1.84408*ii, -4.02875e-162-2.95036e-161*ii, -.267225+.436688*ii, -.330398-5.0419*ii, .321959-.693988*ii, .263054-2.86408*ii, -1.64329+.189859*ii
.564711-.183444*ii, 1.59248+1.17468*ii, .15828+.107675*ii, -2.77968e-49+6.0939e-49*ii, -.116789+.360832*ii, -.685174+.743474*ii, -.0003207-.188267*ii, 1.24593-.358462*ii, -.0202209+.0298334*ii
-.386536+.641222*ii, -.660043-.594677*ii, .222822+.563061*ii, 3.35894e-138+5.3743e-138*ii, .795876+.2475*ii, -.227836-.569568*ii, -.055523+.831618*ii, .679682-.015057*ii, .480623-.15404*ii
1.67914-5.0999*ii, 1.27374-.63953*ii, 1.40208-3.04697*ii, -3.7101e-229-5.15292e-229*ii, -1.54966-5.37241*ii, -1.07618+2.70078*ii, -1.49969+1.08359*ii, 3.6347-3.99855*ii, -1.19899-6.08879*ii
2.9346-.802156*ii, -.631285-.519645*ii, -1.13836+.833337*ii, -1.86356e-157-2.73133e-158*ii, -1.13526+1.18302*ii, .261292+.0946912*ii, -1.15093-.827105*ii, 1.86614+.560473*ii, -1.99943+.017575*ii
2.35421+2.04328*ii, 1.3051-1.37334*ii, -1.82167-1.36842*ii, 1.72743e-176+9.87103e-177*ii, -1.89966+2.81616*ii, -2.7379-3.02338*ii, .240063+.581948*ii, -1.83722-2.61478*ii, -.35903+1.38862*ii
-.0810066+.46065*ii, -2.28805-.514381*ii, -1.38466+.006964*ii, -4.20099e-51+1.27382e-51*ii, -.849255+.081312*ii, .312943-.553364*ii, .509058-.013808*ii, -.320995+1.17681*ii, .704777-.022665*ii
.412887+.154355*ii, .11828-1.47917*ii, -.022344+1.31087*ii, 7.28758e-144+2.10219e-143*ii, -1.99438-1.73233*ii, 2.71218+.620782*ii, -1.74661-2.55668*ii, -1.34832+1.78803*ii, -3.3905+2.23245*ii
-.640502+.578362*ii, -.339016+.648477*ii, -.845827-.780751*ii, 2.42187e-229+2.88563e-229*ii, .934619-.383139*ii, -.750568+.984971*ii, -1.04213+.010601*ii, 1.90869-.348158*ii, -.889736-.804674*ii
4.11202+2.62525*ii, -1.43917+1.50883*ii, 3.16217+3.83865*ii, -1.1091e-281-1.41626e-281*ii, 3.55427+.076412*ii, .44103+6.73395*ii, -.306571-.328298*ii, .706525-4.03472*ii, -.290792+2.21496*ii
4.14251-1.57297*ii, -3.39498+2.67367*ii, -3.12437-4.52602*ii, 4.25796e-109-3.61927e-108*ii, 4.124-4.75232*ii, -.963301+.019856*ii, .291542+.534937*ii, 2.96961-1.70685*ii, -1.51025+2.99087*ii
-.570447+.710833*ii, .581618+1.12006*ii, 1.15375-1.08967*ii, 3.18185e-115+4.27286e-116*ii, .810637-.549478*ii, -.605852+.27639*ii, .0236602+.377382*ii, -1.83475+.32937*ii, -.438521-.409621*ii
-3.4341+7.25149*ii, 2.4986+3.35882*ii, -.224559-3.13393*ii, 0, 8.47629-4.63952*ii, -10.2435-1.56962*ii, 3.50013-1.98892*ii, -1.0249-4.37532*ii, 7.01913+10.5226*ii
-2.07972+.59964*ii, 6.32328+1.63619*ii, 1.02507+.130404*ii, 3.84538e-206+7.65973e-206*ii, -2.73013+5.18316*ii, .577789-4.46837*ii, -.082008+4.29077*ii, .095616-2.66638*ii, .643597-4.38763*ii
3.6472-1.47109*ii, -.92751-9.76493*ii, -.396752-3.76308*ii, 9.58294e-284+3.36244e-283*ii, -1.25335-.12623*ii, -4.52332+.225104*ii, 2.65625-1.21906*ii, 5.31226+.508809*ii, 5.6413+9.51201*ii
1.1342+.945011*ii, -1.36907-.363024*ii, 1.56993+2.57485*ii, 0, -.136057-.972884*ii, 1.62713+.331612*ii, -.139312+.615019*ii, -.104527-.793609*ii, 1.80229-.606829*ii
-.792612+.208044*ii, 1.51923-.611386*ii, .776288-.840453*ii, 4.36468e-31+2.95197e-30*ii, -.624547+.050496*ii, -.150048+.519243*ii, -.355238+.177468*ii, .0989386-.328462*ii, .126614-.436327*ii
-.815272+1.468*ii, .853713-.607204*ii, .934541-.456481*ii, 1.7258e-113-6.98442e-113*ii, 2.8788+.580736*ii, 1.26019-.914683*ii, -.106489+.782021*ii, -1.52982-1.2423*ii, -.257459-.779441*ii
-44.6011+17.8122*ii, 7.0398+14.8697*ii, 2.69964-.764048*ii, -9.48303e-179+6.01275e-178*ii, 11.5416-10.2555*ii, -5.59973-1.03444*ii, -3.94199+11.5529*ii, 13.3663+13.0993*ii, 1.81501-34.2004*ii
-1.43802-.425709*ii, -.862002-.405669*ii, -.178005+.239926*ii, -5.05524e-123-7.60354e-123*ii, -.647779-2.10661*ii, -.304907+1.22666*ii, .252625+3.7663*ii, -1.63054+1.72213*ii, .948603+.609809*ii
.330174-.466404*ii, .495393-.317504*ii, 1.46723+.176554*ii, -3.83338e-58+2.33488e-57*ii, .647533+.102707*ii, .45295+.163798*ii, -.58485+.470708*ii, .475233+.675097*ii, .941212-.587378*ii
-.303052+.366629*ii, -1.9053-.658919*ii, -.793107+.641875*ii, -1.84234e-31-1.6268e-32*ii, -.345159+.525756*ii, -.070263-.522148*ii, -.755938+.2216*ii, .134711+.129978*ii, -.4573+.66097*ii
1.42695+.868448*ii, -.930368+.114485*ii, .578657+.809904*ii, -9.46442e-271-8.87289e-271*ii, -1.04545+1.84216*ii, 2.29982-1.91058*ii, -.295037+.485642*ii, -.968545+.433809*ii, .564048-.042069*ii
-.151664+1.36029*ii, -.892826-.054963*ii, -1.64284-.525581*ii, 2.24549e-69+3.3755e-69*ii, 1.6772+.250573*ii, -.733589+2.75288*ii, .0444717-.322102*ii, -1.02021-.540076*ii, .242351-.505789*ii
.621575-.261748*ii, -.486608-1.22573*ii, .62151+.185904*ii, -1.47674e-97+1.57839e-98*ii, .318384+.230469*ii, .007402-.613757*ii, -.238687+1.20407*ii, -.03352+.733475*ii, .372188-.70397*ii
.42948+4.52792*ii, -1.96162+3.51243*ii, -.0615906+.128952*ii, -1.5397e-188+1.15342e-188*ii, 2.06333-3.02655*ii, -6.07478+2.62654*ii, -6.56943-3.82667*ii, -.324206+1.12742*ii, -.898073+.611456*ii
.992279-.841447*ii, .345056+1.40798*ii, .10539-1.22343*ii, -1.77903e-299-2.54081e-299*ii, -.711895+.569272*ii, 1.10331-.534465*ii, -.260669+.566586*ii, .678592-1.22043*ii, -.665705-.378623*ii
1.85965+.867035*ii, -4.34086+.643195*ii, 1.04234-.441525*ii, 7.37131e-237+1.04427e-236*ii, .662765+2.21285*ii, -2.03177+.919303*ii, 1.14984-.670516*ii, .694363+.237395*ii, -.902478+1.20659*ii
2.57061-8.48946*ii, -19.8267-25.4042*ii, -1.44587-3.1095*ii, 2.31065e-274-2.13013e-274*ii, 4.27463+12.544*ii, -3.95805-4.77272*ii, 1.04897-4.64339*ii, 11.1688+26.7885*ii, 15.9553-3.45199*ii
-.147871-.136471*ii, .213965+.0936718*ii, .579281+1.78071*ii, 0, 1.94344-.327178*ii, 1.74876+.921888*ii, .0126142+.129165*ii, -.993542+1.80088*ii, .222697-.0972848*ii
1.05543+.614992*ii, 1.98306-.375338*ii, .654547+.09427*ii, -1.24033e-141-3.53648e-142*ii, .607814+.051101*ii, -.656939+.366431*ii, .510908-1.25299*ii, .451072-.215388*ii, -.452532+.771975*ii
.306326-1.40545*ii, -2.525+3.21204*ii, -.536912+2.96214*ii, -2.88531e-129+9.73791e-129*ii, .216971-.681666*ii, -1.91013-1.42652*ii, .309767+1.12705*ii, -2.40496-1.09012*ii, 3.5048-.312446*ii
-.155226-.103504*ii, -1.23861+.225938*ii, .074563-.666531*ii, 3.21066e-196+4.01332e-196*ii, .993677+.133449*ii, 1.67762+.85861*ii, -1.03094-.309414*ii, -.935234+1.29071*ii, .283104-.664082*ii
-1.78399-1.94869*ii, .114015+3.99388*ii, 2.4532-1.67063*ii, 0, 1.2021-1.67248*ii, -.001534-1.64933*ii, -.247211+.55003*ii, .533066-.446964*ii, -.312437-1.76233*ii
-.411358+.110028*ii, .919025+1.1118*ii, .071416-.800215*ii, 3.42809e-168-1.66768e-167*ii, .646747-.876856*ii, 1.28646-.294126*ii, -.368356-.775029*ii, 1.20474+.341806*ii, .646496-.239415*ii
-.681539-.745697*ii, -1.86936+.425721*ii, -3.7524+1.00524*ii, 6.4571e-81+1.31777e-81*ii, 1.58818-2.45328*ii, 1.26079+.90273*ii, .141751-.131459*ii, 2.51277+1.7355*ii, .39976-.635782*ii
-1.6099-.135202*ii, .589109+1.99217*ii, -1.41456+1.40565*ii, -1.27471e-121-3.34219e-122*ii, .867255+4.25828*ii, -1.87542-1.23296*ii, 2.27894-1.16165*ii, -3.77206+1.19853*ii, 1.59083-4.84662*ii
-.489101+4.1755*ii, .660641+.532038*ii, 1.3117-.039277*ii, 1.02551e-109+1.28882e-108*ii, -1.71777+.762329*ii, -3.51437+1.50952*ii, -1.87568-3.48575*ii, -.348893-2.0713*ii, 2.59724+4.49858*ii
-1.03348+.51095*ii, .265545+1.0137*ii, .950873+.464418*ii, 1.25631e-37+1.91826e-36*ii, -.998626+.453538*ii, -.050444-1.77939*ii, -.664473+.600089*ii, -.291083-.1835*ii, .910522-.262015*ii
1.28229+.211556*ii, .742101-.715178*ii, -.572483-.485468*ii, -5.2099e-213-1.80548e-212*ii, .681037+.450248*ii, -2.76478-.540402*ii, -2.77474+1.80225*ii, -1.47829+1.85919*ii, -2.46343-.31529*ii
.508299+.323442*ii, .829169-.191009*ii, -.698735-.776551*ii, -7.42614e-214-1.85653e-214*ii, -1.28313-.496105*ii, -2.38584-.459915*ii, 1.21001+.442561*ii, 2.52535-1.26273*ii, .501808+1.24887*ii
1.54474+2.57214*ii, -1.54102-1.41578*ii, .207178-.52488*ii, 1.94156e-131+1.25453e-130*ii, .469374-.555513*ii, -.889957-1.57243*ii, -1.25154+.107488*ii, -.424016+.661131*ii, .202873-.679175*ii
-13.1355+.95122*ii, 6.95324-1.02686*ii, -18.25+14.3971*ii, -3.85394e-199+7.51192e-200*ii, 6.3629-9.41843*ii, -5.74845-7.10067*ii, -.0919371+.312374*ii, 12.0957-2.63595*ii, 2.81943+7.02445*ii
-.738316-.171875*ii, -.055468-1.14172*ii, -.0446387-.402975*ii, 1.12675e-77-1.78121e-77*ii, .404399+.377226*ii, -.888797-.010712*ii, -.495934-.350048*ii, .0659739+.345209*ii, .118923-.215475*ii
.694682+.067718*ii, -.949672+.062401*ii, -.939189+.235898*ii, 0, -.234869+1.46723*ii, -1.52531+.474936*ii, -.240777-1.86066*ii, .0807223+.318824*ii, -.66506-1.69071*ii
4.40887-1.42583*ii, -5.62829-2.58692*ii, -.294489-1.84637*ii, 1.67906e-140-1.96813e-141*ii, 8.49811-4.17653*ii, -4.87559-1.21379*ii, 3.86895-4.02611*ii, 6.7967-.169988*ii, 8.57306+5.95788*ii
.250139+1.63505*ii, 1.65549+2.22173*ii, 1.38288+.147536*ii, 1.87891e-293-1.87891e-293*ii, -.422184-2.43826*ii, .637088-1.45495*ii, -1.94333+1.95563*ii, 1.66622-.767025*ii, 2.97592-2.41769*ii
1.28781+.346093*ii, .1612+.358101*ii, .943131-.408215*ii, -1.23923e-118-3.96553e-118*ii, -.0338003-.0773464*ii, -1.00742+.610789*ii, .698832-.189479*ii, -1.21056+.373456*ii, -.581743+.463977*ii
2.52161-.651583*ii, .785535-1.12568*ii, .284649+5.85589*ii, 6.85366e-73+1.43374e-72*ii, .584524-3.58796*ii, .291316-2.31393*ii, .115063+.37364*ii, .239065+1.83201*ii, 2.15524-.780154*ii
2.77624-.644801*ii, 2.91205+2.94558*ii, -.909661-4.20021*ii, 3.46237e-128-1.15412e-128*ii, 3.46849-.658259*ii, -.175406-2.45806*ii, .988337+.087058*ii, -.580142+.516166*ii, .533389+4.23042*ii
1.09248+1.42301*ii, .789983-1.00007*ii, -.809538-.711258*ii, 2.62058e-126-9.39663e-127*ii, .656886+.035256*ii, -.227269-1.04911*ii, -.24736-.640238*ii, 1.784-2.77607*ii, .255127-.694233*ii
1.23875+2.22076*ii, .765564-2.84544*ii, .23638+1.48144*ii, 2.46171e-221-8.29936e-222*ii, .335808+1.78841*ii, -3.1213+.102438*ii, .095494+1.08874*ii, -2.42805+.119106*ii, 1.59033-.398824*ii
1.23601-.213946*ii, -.358433+.368817*ii, -.621431-.274191*ii, -7.08293e-320-2.02369e-320*ii, -1.27745+.097836*ii, .569814-.121007*ii, 1.12571+.291515*ii, -.586392-.714704*ii, .619618+.489815*ii
5.04472-.171317*ii, .741162+.41255*ii, -2.49278-.773061*ii, 8.43579e-242+5.62386e-242*ii, -.32681+2.08301*ii, -.461959-.288692*ii, .205452-1.97274*ii, -2.45283+.109874*ii, 2.0372-4.75879*ii
.80773+.740011*ii, -1.59028-.040251*ii, -.199533+.31799*ii, -1.11875e-154+5.96667e-154*ii, -.874678+.305372*ii, -1.15682+.653484*ii, -.239563+2.86246*ii, -2.51996-.073486*ii, .862436+.647335*ii
1.48408-.151603*ii, -.775211+.527567*ii, -.465704+1.63146*ii, -1.51273e-123-5.10547e-123*ii, -1.27492+2.34596*ii, 1.72927-2.32872*ii, .559637+1.133*ii, .946938+.884756*ii, 2.10907-.38538*ii
2.93338-2.1395*ii, 2.56479+.427438*ii, .865916-.931504*ii, -6.64754e-148+1.2122e-147*ii, -1.41739-3.44573*ii, -6.37924+4.01041*ii, 5.08245-1.75849*ii, -.90497+8.47418*ii, -2.76293+6.25702*ii
1.2913-.663022*ii, -.693538-.152276*ii, 1.25218-.243939*ii, -7.1431e-29+1.57196e-28*ii, -.39974-.697969*ii, -.491226+.920125*ii, .0954014-.326166*ii, -.41464+.415433*ii, -.0398954+.43169*ii
-.824621-.135543*ii, .603559-.029167*ii, -.993798-1.68509*ii, -3.61813e-164-6.44416e-164*ii, -.876066+.110935*ii, -1.4662+1.37238*ii, .382532+.0326832*ii, 3.5398+.529842*ii, .325085+.67708*ii
-.023515-1.34688*ii, 1.05836-.099924*ii, -1.3782+1.6557*ii, 9.58807e-94+7.19105e-94*ii, -.149229+.497166*ii, -2.8854+.145233*ii, 1.07638-.964763*ii, 3.04649-1.95771*ii, -.113883-3.11181*ii
1.0365+.461388*ii, -.690782+.68578*ii, .386595-.231171*ii, 1.00643e-232-2.01286e-233*ii, -.504992-1.68132*ii, -1.03129-.245657*ii, -1.20941-.219251*ii, -.418936-.714598*ii, .518237-.19482*ii
-.436459+3.95084*ii, -6.90013+2.12585*ii, 9.42378-4.47844*ii, -7.63734e-152+5.72801e-151*ii, 17.8559-8.75153*ii, -15.7834+9.82201*ii, -1.19758+.784334*ii, -2.70748+3.97389*ii, 7.77309-12.7547*ii
.395323+.320018*ii, -.271519+1.24273*ii, -.253578+.0231054*ii, -2.98902e-211+1.38126e-210*ii, .415543+.0892331*ii, .257859-1.65878*ii, -.126562-1.24298*ii, -1.30131-.982564*ii, -.0608129-.312269*ii
2.03094+.671496*ii, .894131-.330845*ii, -.504736+.932458*ii, -6.81274e-108+2.76767e-108*ii, -1.68873-1.17953*ii, .223149-.309666*ii, .320079+.178737*ii, -.684295-.046863*ii, .32822-.208245*ii
-.450769+1.81501*ii, 1.2295-.598918*ii, -.905268-.141735*ii, -1.66873e-121-2.2691e-123*ii, .158597-.0399665*ii, .233527-.297201*ii, -.908732+1.14754*ii, 1.30466+.135577*ii, -.985292+.910031*ii
.533867-.321584*ii, .090651+.630127*ii, -.24996+.216429*ii, -5.92049e-44-7.14662e-44*ii, .369272-2.00793*ii, .626634-.181985*ii, -.130213+1.18483*ii, -.415003+.607532*ii, .223883+.324342*ii
-1.36582-2.22245*ii, -.286254+2.34721*ii, -1.10586+.66675*ii, 1.16803e-207-4.06377e-207*ii, .339787-.528788*ii, -1.64509-.786933*ii, .539027-2.1043*ii, .044423+2.29869*ii, -.806951-2.68646*ii
.760268-4.32186*ii, .008464-.700117*ii, -1.56183-.485472*ii, 1.66327e-110+1.66327e-111*ii, -1.25233-.622295*ii, .109142+.612024*ii, -.337021-2.05282*ii, .349025+.239111*ii, .470218-3.36978*ii
-2.28865-.686413*ii, -.756517+.318375*ii, 1.82677+.760112*ii, 2.864e-152+3.81867e-152*ii, 1.66122+.78537*ii, -1.35487-1.0471*ii, .534626-.651035*ii, .801146-1.05537*ii, -1.4715+.782918*ii
.92926-.037199*ii, -.127335+2.18666*ii, .518473+.936769*ii, 1.57555e-112-4.54292e-113*ii, .386147-1.56051*ii, .552034-1.4087*ii, .0755916-.347632*ii, -1.41881-.953705*ii, -.364843+.109426*ii
.476474+.302205*ii, 7.81567+1.62442*ii, -1.45096-.452809*ii, 2.29359e-297+4.58718e-297*ii, -1.64091+3.04603*ii, 1.08758+1.70336*ii, -1.80959-.188369*ii, -1.27957+.152511*ii, -2.54035-1.09271*ii
-7.70232-12.1048*ii, 9.75965+3.30466*ii, 1.74332-.021989*ii, -2.01997e-189+7.64503e-190*ii, -2.38817+1.94895*ii, .187728+.928736*ii, 5.63217+4.19272*ii, -1.68361+9.80379*ii, -9.91086-7.1854*ii
3.56719+.53017*ii, .394066+1.75041*ii, -.461533+1.11032*ii, -7.3545e-185+2.58878e-183*ii, -.019106+.876783*ii, 1.00257+.688556*ii, -.545874-1.99543*ii, .472445-.127184*ii, -2.46749-.314864*ii
-2.16515-.727755*ii, -.678347-.314807*ii, -1.44359+2.25791*ii, -1.32546e-89-4.41818e-90*ii, -1.62395-.180479*ii, 1.19224-.734078*ii, .206853+.155331*ii, -2.34765+.647378*ii, .649334-.242822*ii
1.62399-.922098*ii, .501416+.819026*ii, 2.28021-2.60602*ii, -5.8626e-173, -2.23626-.3612*ii, .167277-.0628934*ii, -.964542-.168686*ii, .958112+1.65814*ii, 2.63896-2.12897*ii
1.46097-.582716*ii, .099010+1.12189*ii, -.402388-.735905*ii, 1.29943e-113-7.30927e-114*ii, 1.15151+1.42918*ii, -.561512-.396929*ii, -.715788+1.6789*ii, .661474-.299377*ii, -1.52354+.148817*ii
.17437-.490019*ii, .619026-.354464*ii, -.671247+.889089*ii, 0, 1.49362+.346763*ii, .298542-.16561*ii, .587106+.258155*ii, -2.06159+.055616*ii, .623616-.348704*ii
-.818002-2.09903*ii, -1.31328+.323959*ii, -.0974893-.42103*ii, -8.92959e-103+1.04644e-102*ii, 1.87254+2.25576*ii, 1.88797+1.90594*ii, .552101+1.49463*ii, -1.92541-.780682*ii, -.575458+.378161*ii
.725364-.145022*ii, .72295-8.94122*ii, .299598-.429929*ii, 7.27771e-172+1.45554e-172*ii, -7.15226+.847941*ii, 2.91523-2.85048*ii, -5.43013-12.1104*ii, 3.68678-8.97124*ii, 6.83349+1.29369*ii
-2.17288+1.38805*ii, -1.00774+.929505*ii, .491452+2.33627*ii, -1.0456e-210-1.0456e-210*ii, -2.8977+1.88137*ii, .416723+.0849615*ii, -.47012-.465017*ii, -.567516-1.01887*ii, -.855366+1.32686*ii
-1.96905+1.66285*ii, 1.0877+.104516*ii, -1.22972-.022579*ii, -8.7457e-195+6.73068e-195*ii, -1.30244-.156859*ii, .350587-.617936*ii, -.549037+1.68254*ii, .737434+.5018*ii, -.713152+2.05666*ii

component_3:
equations:
dp*L+delP
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
.0687378+.194135*ii, -1.29074-1.0621*ii, -1.03825-.956833*ii, -.100256-.404809*ii, .0511055+.220061*ii, -1.15934-.265966*ii, .162151+.202868*ii, -.0364471-.00078049*ii, -.0257585+.365779*ii
9.96458-12.8676*ii, -.26134+9.40717*ii, 1.52803+.366286*ii, -9.85285+1.96996*ii, .696139-5.30497*ii, 2.89584+9.92667*ii, -3.77343+3.54265*ii, 1.24194-4.57978*ii, 7.06355-4.03114*ii
-.224176-.277648*ii, -.123464-.235455*ii, -.585185-.775209*ii, -.120809+.293972*ii, -.180518+.235197*ii, -.0365773+.082019*ii, -.0507443+.131519*ii, .0310269-.134419*ii, -.13165+.0376258*ii
-.476343+4.82315*ii, 2.04136+1.31674*ii, .508486+.724548*ii, 2.02783-.093963*ii, .259372+2.30788*ii, 1.08009+.193818*ii, -1.02862-2.73388*ii, 1.56577+1.1043*ii, -1.45778+2.13542*ii
.069825-.795604*ii, -1.27978+1.84861*ii, -.886236+.032876*ii, -1.14714+.538013*ii, -.392153-.0712058*ii, -.373507+1.93147*ii, .224236-.291197*ii, .164011+.0634575*ii, .189152-.265441*ii
-.577701+.475716*ii, .697232-.435718*ii, .383333-.91504*ii, -.046351-.918442*ii, -.323282-.262546*ii, .257693-.0331521*ii, -.526858-.967117*ii, -.489449+.684019*ii, 1.08691-.111368*ii
1.65821+2.93877*ii, .49684-.122814*ii, -.0818118+.111545*ii, -6.65795+1.08184*ii, 3.82493+5.24818*ii, 7.16067+3.01462*ii, -3.91609+1.95136*ii, .178438+.299266*ii, -.102718+.596463*ii
-1.94503-.782952*ii, -.619856+.874033*ii, -.391035+1.4378*ii, 2.10332-.924999*ii, -1.04636-3.00677*ii, 1.2901+2.45534*ii, -.163744-.50625*ii, 2.06547+.052108*ii, -.791915+.037469*ii
-.124945+.0914161*ii, -.207109-.981271*ii, -.856272+.154287*ii, -.0469828-.203314*ii, -.497909-.250656*ii, .579742-.146736*ii, .831015+.981122*ii, .0755986+.0894309*ii, .862949+.711892*ii
2.94829-.08475*ii, -1.63639+4.16815*ii, -1.00198+.22957*ii, -.999431+2.60411*ii, .251718+1.77375*ii, .696082+.089836*ii, -1.62516+1.53347*ii, 1.69927+1.75335*ii, -1.27634+1.90959*ii
-1.21017+.35038*ii, 1.07365-.505272*ii, 1.08982+.345394*ii, .176871-.126023*ii, 1.48514-.68862*ii, -.863533+.555594*ii, 1.65619-.249977*ii, .734537+.012311*ii, -1.89129-.299607*ii
-1.13559+.88706*ii, -1.76281+.640979*ii, -.225694+.140855*ii, 1.45532-.952584*ii, 1.07496+.1939*ii, 1.71414-1.41145*ii, .719169+1.13818*ii, -.01518+.0943769*ii, .322631+.155583*ii
-.126852-.0529295*ii, 2.05799-1.34201*ii, .145811-1.1282*ii, -.664837-.135735*ii, -1.07979+.493109*ii, -.180513+.435029*ii, -1.40698-.046534*ii, .094590-.805641*ii, .257652-1.58057*ii
8.01742+2.61467*ii, -4.05968-.347768*ii, -4.98275-1.02678*ii, -3.34863-4.04556*ii, 1.42859-.521953*ii, 2.69039+9.33687*ii, 1.23743+2.19566*ii, -2.89094-2.54269*ii, 3.91134+12.211*ii
.0852614+.225645*ii, -1.03608+.861512*ii, .028424+.772211*ii, .773896-.242278*ii, -.38505-.442459*ii, .36222-1.23011*ii, .384177+1.06804*ii, -.0497029+.130425*ii, .813829-.327024*ii
-.160549-.0989446*ii, 1.37689+.132341*ii, -.653702-.022192*ii, -1.53686-1.23911*ii, -.10509+.587803*ii, .000065+.522336*ii, -.279761-.185476*ii, -1.2427+.321459*ii, -.178764-.127455*ii
1.26032+2.84493*ii, -1.82406-.69139*ii, 3.63639-1.85319*ii, .946372-1.55403*ii, .997001+.158869*ii, 1.1262+.342231*ii, .0063501+.479902*ii, -3.51365-.538556*ii, -.91244-1.73334*ii
1.01658+.026048*ii, .6364-.59358*ii, -1.06266-.7694*ii, .806124-.918999*ii, .211772-.646142*ii, -.353822-1.13506*ii, -.0484844-.0699206*ii, -.160053-.296292*ii, .0022744-.111606*ii
-98.7072-30.1*ii, -93.9794+30.7093*ii, 30.4674+54.8474*ii, -42.1054+28.5875*ii, -42.5874+24.7378*ii, 71.0564-25.8415*ii, -.941788+.642403*ii, 52.877-60.4618*ii, 63.928+32.0823*ii
-.451863+2.2706*ii, 1.77391+1.1593*ii, -.784113+.435195*ii, .401088+.239888*ii, -.90377-.882489*ii, .22209-.759781*ii, .846635-1.10289*ii, -.292873+.269925*ii, .183886-1.23324*ii
-11.1069+12.1171*ii, -.6678-16.1021*ii, 21.9522+3.41824*ii, -.97425-2.92876*ii, -1.7298+1.9706*ii, 17.7189-18.445*ii, .117726+.158385*ii, -3.06841+.36272*ii, -2.04294-3.87932*ii
-.78657-41.6156*ii, 25.8231+15.516*ii, 47.3062-13.0086*ii, 1.65332+13.7631*ii, 3.15867-12.2381*ii, 37.2915+6.00155*ii, .344492-.990148*ii, 2.76247+42.6117*ii, -3.41616+51.3215*ii
.486972-1.37301*ii, -.479682-.106373*ii, .522975-.459483*ii, -2.57013+.516262*ii, 4.46186-5.03561*ii, 2.76986-.755403*ii, 2.13267+.31599*ii, 1.76942+1.99194*ii, -1.26052+.814669*ii
.407414+.889109*ii, 1.20668+3.73142*ii, -.102966+.814284*ii, 1.29935-.335206*ii, 2.27703+1.3465*ii, -1.52625-.385073*ii, .420205-2.07832*ii, -.878792+.343584*ii, -1.64908-.556162*ii
1.16674-.403396*ii, -.764838-2.08368*ii, -.281289+.678333*ii, .257696+1.73551*ii, -1.23412+1.56652*ii, -.096604-.620301*ii, -.663109-1.81432*ii, 1.22833-.883387*ii, -1.41724-.06054*ii
2.04677-1.28451*ii, -1.69427+2.72556*ii, -.628086+.38238*ii, -.621148-.177162*ii, 1.70743+.766753*ii, .219559-.216811*ii, -.263775-.936467*ii, .816283+1.6633*ii, -.52376-.48732*ii
-2.70507+.100315*ii, -.878291-.134359*ii, -.329876+.0855745*ii, .409255-1.98903*ii, -2.66513-.290021*ii, -3.54468-2.06788*ii, 2.38404+1.18182*ii, -.205799+.111452*ii, .887572+.185841*ii
