variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.198699-1.46333*ii, -2.43068+1.4754*ii, 1.2122+2.0239*ii, .0077261-.365994*ii, .399745+.389145*ii, -.252572+1.81604*ii, .25597-.0848182*ii, .001224-.207419*ii, .281363-1.10398*ii
2.02661+.255276*ii, -3.26098-1.30955*ii, -.971447+.207295*ii, -.361404+.385197*ii, -.204514+.446398*ii, -.157372+.520099*ii, -1.58754-1.07238*ii, .058637-.0394396*ii, -1.31475+1.02045*ii
-.250071+.625727*ii, -.914254-.934111*ii, 2.57946+.648592*ii, -1.30959+1.23703*ii, -1.17366+1.06817*ii, .533612-.042672*ii, -1.28263+.290852*ii, -.433754+.265819*ii, -1.28051-1.27545*ii
-3.94256+2.84908*ii, .884567+1.19735*ii, -1.11009-.128877*ii, 1.63466+.373958*ii, -1.86431-.862617*ii, .587267+1.19802*ii, -2.21053+.732063*ii, -.128182+.137084*ii, .072645-1.1301*ii
3.07107+2.85243*ii, 1.99334+.507876*ii, -2.42152-2.6139*ii, -.850435+2.19965*ii, -.960988+2.18979*ii, 1.25649-.790197*ii, -.90001-.251068*ii, -.363623-.235183*ii, 1.31596+4.30137*ii
.10716-2.62126*ii, -.253802+.800411*ii, .0045073-.268314*ii, .791176-.045025*ii, -.0920487+.355361*ii, .282453+1.265*ii, 1.05898+1.22545*ii, -.0765542+.0228667*ii, -.302791+.812031*ii
-.884257-2.19551*ii, .132122-.0441552*ii, .095223+.915034*ii, .556488+.270424*ii, .763206+.276918*ii, -.987811-.568822*ii, -.044328-.0385761*ii, -.358427+1.61163*ii, -1.26032+.741918*ii
-4.95355+.169423*ii, 1.09113+2.28676*ii, .093633+5.63509*ii, 1.94396+2.70659*ii, -2.04878-.155219*ii, 4.79455+6.00539*ii, .993838+4.97585*ii, .505785+.2311*ii, -5.91193-2.99103*ii
1.85012-1.03438*ii, .146186+.264023*ii, -1.28859+.34501*ii, -1.13284+1.35515*ii, 1.44464-1.41168*ii, .260903-.0551806*ii, .547222-.041307*ii, -.267033+1.0723*ii, -.429936+.312072*ii
-2.19679-.015158*ii, -.112079+.274644*ii, -.062130+2.14971*ii, -2.43693-.379762*ii, -.011478+2.15056*ii, -.648549+.847825*ii, .065963+.841883*ii, 1.69725-.63607*ii, .592448+.020825*ii
-.691048+.238181*ii, -.01454+.157214*ii, -.808604+.33439*ii, 1.15036+.717546*ii, .934656+.713978*ii, 1.02739+.757345*ii, .121682-.0340589*ii, .645144+1.22616*ii, -1.05453-1.11977*ii
.628456+.37035*ii, 1.03729-.892259*ii, .36336-.285086*ii, .409018-.31*ii, 1.39321+1.48959*ii, -.383187+1.0602*ii, -.776166+.239383*ii, .084301+.0038051*ii, -.0675368-.0009163*ii
-.500604+.119794*ii, .284367-.415038*ii, 3.51511+4.30706*ii, .11652-.879785*ii, 3.3609+.403562*ii, -.5186-.170458*ii, -1.38989-1.09859*ii, -.778291+2.6506*ii, -.722902+.432689*ii
.368386+.766047*ii, .225617-.0019482*ii, -1.24056+1.01996*ii, .293986-.807366*ii, -2.49735+.748937*ii, .08242-.126975*ii, -.173876+1.89703*ii, -1.38428+1.11824*ii, -.251027-.127144*ii
.940252-1.20921*ii, .87805+.292684*ii, 1.24167-.39886*ii, -.57551+1.40001*ii, -1.27937+.9504*ii, -.0517934+.431217*ii, -1.35173-.877454*ii, .284107-.208267*ii, .143931-.351123*ii
1.32962-.31851*ii, .512483-.703809*ii, 2.01067-.194202*ii, 1.71911+1.23715*ii, 1.43527+1.75712*ii, .506084+1.45753*ii, 1.03683+1.28772*ii, .384939+.433912*ii, 2.20014+.282979*ii
-1.2674+1.02512*ii, -.545211-.23861*ii, -.383549-.810594*ii, -.555918+2.53849*ii, -3.18787+.353624*ii, -1.68281+1.35434*ii, -.976681+1.24511*ii, .284121+.247344*ii, .189544-.240651*ii
1.2111-.259689*ii, -.352589-.18047*ii, .869624-.051753*ii, -.778867+.411989*ii, -.398747+.114045*ii, .484251+.287638*ii, -.924967+.087854*ii, -.473713+.279161*ii, -.964305-1.47678*ii
.802646+.344797*ii, .0058428+.396843*ii, -2.92469-.985096*ii, -.225573-.334644*ii, -.552043-.47447*ii, -.127025+.255572*ii, .271179+.281963*ii, -.647569+1.83293*ii, -1.945-.819027*ii
-2.07837+1.99646*ii, -2.11026-3.25201*ii, -4.84704+1.45686*ii, 2.63492+.692999*ii, -.875562-.39793*ii, -3.60591-5.02267*ii, 2.32384+2.31096*ii, .0913374-.313349*ii, 3.85359-.094004*ii
-.690403-.45317*ii, -.0299335+.217311*ii, 1.00056+1.20846*ii, .034213+.655584*ii, .522846+1.33385*ii, -.155238+.0042169*ii, -1.75373-1.14012*ii, 1.20875-1.31757*ii, -1.05955-.756261*ii
-4.02624-2.94904*ii, 3.10543-1.53596*ii, -1.44447+3.07494*ii, .244588-2.42061*ii, 2.3726+1.42021*ii, -1.92965-.899079*ii, 2.68304+2.27002*ii, -.191801+.152679*ii, .558397-.131691*ii
.355151-.977345*ii, .888866-.818214*ii, .613445-.541116*ii, -.497879-1.07721*ii, .365255+.78042*ii, .257594-.965186*ii, -.42958+.364798*ii, .169233+.0035883*ii, -.22758+.491799*ii
-1.05801+.895958*ii, -.553339+.431488*ii, .407362+.331627*ii, -.462877+.27876*ii, .48019-.278544*ii, -.269908-.177132*ii, .0845595+.0143392*ii, -.041796-.182422*ii, -.981545+.696382*ii
-1.58731-.364216*ii, -.0099661+.109001*ii, 1.4895+.147508*ii, 1.20643+.015945*ii, .740423+1.70205*ii, -.224879+.584675*ii, -.0234072+.0714422*ii, .025750-3.41861*ii, .130391-.0407805*ii
1.68496+.928349*ii, .242732-1.93117*ii, -.573617+.642772*ii, 1.12755+1.10473*ii, 1.04598-.478836*ii, -2.15906+.395736*ii, -1.16215+.152289*ii, -.0911042-.0628066*ii, .0197139-.304088*ii
-.696704-4.14063*ii, 8.63157+.32845*ii, -5.46872+5.75861*ii, -2.36339-1.35863*ii, 2.33073+2.25629*ii, -.588536+1.70627*ii, -5.08776+4.01701*ii, -.151827+.172567*ii, -.617112-1.86198*ii
.526586+.276779*ii, .126976+1.41912*ii, .275677-.65439*ii, -.37437+.0800422*ii, .430005-.331494*ii, -.541754+.128226*ii, -.057195-1.18311*ii, -.110055-.058412*ii, 1.21863+.616612*ii
.008787-.67281*ii, -.246392+.161958*ii, .654941+.078096*ii, .327428-.0465186*ii, -.646727-.820499*ii, -.606666-.440292*ii, -.355121-.197271*ii, -.427666-.360353*ii, -.57126+.031475*ii
-.490076+.82916*ii, .103497-.263564*ii, -1.34732-.041635*ii, -.106078-.937362*ii, -1.2634-.712568*ii, -1.19881+.526752*ii, -.373259-.352816*ii, -.400579-1.12068*ii, -.77103-.94664*ii
.94763+2.39738*ii, .193244-.910921*ii, -2.2322+.027868*ii, .145897+.147002*ii, -1.3602+.868983*ii, .0352686-.359005*ii, 3.05722-.35458*ii, -.131684-.584686*ii, -.600706-.764371*ii
.189049+.67391*ii, -.122969-.638985*ii, .878217+.790758*ii, -.439547+.593846*ii, .059397+.951312*ii, -.0466018+.367279*ii, -1.31758-1.14216*ii, -.362094+.273916*ii, .910426-.714164*ii
-.696937+.443689*ii, .262546+.0291293*ii, -.846001+.487615*ii, .0628006+.436574*ii, -.178714-.637774*ii, 1.03387+.428616*ii, -.105824+.0506462*ii, -.744888+.546958*ii, -1.8426-.111344*ii
.389021-.810425*ii, -.0494524-.0398018*ii, .543212+.438461*ii, .276326-.723522*ii, .194653+.324154*ii, .060008-.0528283*ii, -.99186+1.26894*ii, -2.74924-.003857*ii, -1.75884-1.12836*ii
1.46586+.601334*ii, -.176177+.0501008*ii, .309263-1.31269*ii, -.879479+.174223*ii, 1.12962+1.45525*ii, .219543+1.31439*ii, .488191+.482092*ii, -.896109+1.60792*ii, -1.07182+1.2587*ii
-.229533+1.74495*ii, .0950602+.176717*ii, -1.53975-.393048*ii, .649008+.482918*ii, -1.62905+.092297*ii, -.382133-.0629726*ii, .524075+.385352*ii, -1.34003+1.45743*ii, .693287+.24007*ii
.175139-.289973*ii, .931856+.68866*ii, .264335+.62877*ii, .596615+.908111*ii, 1.41193+.799165*ii, .661294-.022289*ii, .237566-.537775*ii, .126495+.0752055*ii, .0352247-.0958325*ii
-.030317-.545162*ii, .0471969+.0385215*ii, .130522+.244301*ii, .63144-.295537*ii, -.34509+.674834*ii, -.807481+.154674*ii, .189076+.0572345*ii, 1.04885+.437993*ii, 1.01481+.387165*ii
1.77654-12.302*ii, -3.46177+10.1501*ii, 6.91912+2.24074*ii, 2.92103-2.2356*ii, -2.88461+2.38461*ii, -2.22246-2.93314*ii, 4.12236-3.75937*ii, -.0026276-.169525*ii, -4.56273-11.4123*ii
2.91941+1.5055*ii, .60895+1.13245*ii, 2.43494+2.99342*ii, -2.04576+.112508*ii, -1.83495-1.43696*ii, -1.76109+1.16423*ii, .055738+2.79613*ii, .736823-.141327*ii, -.805914+2.53513*ii
5.58149-.834272*ii, .123243-.0385992*ii, -.070149+2.11036*ii, 2.23884-1.67251*ii, .161489+2.35734*ii, 2.95324+2.01778*ii, -.496011+.408146*ii, -1.35059+3.85792*ii, -2.79223+1.5373*ii
-.061679-1.5038*ii, .162062+.209535*ii, -.212823+.887143*ii, 1.04198-.290706*ii, .742909+.171354*ii, .319863+1.83203*ii, -.101299-.0323882*ii, .5394+.671114*ii, -.575199-.327082*ii
-5.53158+4.98218*ii, 7.27781+6.25828*ii, -.424667+.391405*ii, -9.37773-3.16298*ii, -9.423-3.18091*ii, .45732+3.47813*ii, -2.74679-1.7536*ii, -.00173967+.0149411*ii, 2.24281-12.5871*ii
.0611853+.367218*ii, .061711+1.82277*ii, -.657809+2.32179*ii, .473318+.852944*ii, -.435469+1.6296*ii, 2.04935-1.22301*ii, -2.11933+.135638*ii, .315026+.100886*ii, .903878-1.9845*ii
1.09184-6.96304*ii, 1.73833+.67443*ii, -4.33464+1.01305*ii, -.454867-4.25091*ii, -2.9845-1.82691*ii, 6.38832+1.09235*ii, 2.21882+5.54509*ii, -.492703+.33685*ii, -3.22991-1.64704*ii
-1.09653-.304713*ii, 1.56955-.024016*ii, 1.69372-.839156*ii, -.061549-.544994*ii, -.26606+.19172*ii, -.414983+.0276935*ii, .954217+.313943*ii, .27176-.129504*ii, -1.25772-.363696*ii
-.713294-.144206*ii, .0873865-.13068*ii, -.205194+1.046*ii, .0257216-.310303*ii, .686303-.50246*ii, -.0002798+.438103*ii, .141453+.291089*ii, -1.56414+.653396*ii, 1.19824+.35213*ii
-.478445-.2279*ii, 1.21793+1.43867*ii, -.867008+.490208*ii, -.427946-.99297*ii, -.507305-1.06912*ii, .061097+.787094*ii, .19898+1.21719*ii, -.024676+.129771*ii, -1.94018+.755382*ii
.517752-.64431*ii, -.321884+.0520359*ii, 1.52886-1.31975*ii, -.715229+.455885*ii, -.303451+.343671*ii, -.280287+1.28777*ii, -.0246065-.0158835*ii, -1.31867+.811841*ii, .380017-.16116*ii
1.40321+.514982*ii, -.192527+.0622673*ii, 1.38419-.073307*ii, 1.12605-.403777*ii, -1.13217-1.1709*ii, .277876+2.47329*ii, .205142-.19409*ii, -1.65507-.440095*ii, -.732895+.993568*ii
-1.56129+2.01495*ii, -.068248+.0466672*ii, 1.1002+1.13298*ii, -2.14603+1.85457*ii, 1.1309+.707949*ii, .772624+1.09934*ii, -.778673-1.07485*ii, -.81241-4.70576*ii, -.404489+3.3873*ii
-.0226344+.435698*ii, 2.04231+1.05197*ii, -.773325-.58874*ii, -1.05796+.909875*ii, 1.29894-.578411*ii, .536058-.996372*ii, -1.10476+.737877*ii, -.104151-.0184208*ii, -.166065-.509304*ii
-.06743+1.82026*ii, .0710312-.0583886*ii, -.608261-.092904*ii, 1.18327-.457773*ii, .479225+1.9093*ii, -.624517+.404962*ii, -1.51524+.061545*ii, -1.11716-1.24531*ii, .941404+.946604*ii
.407952+.313729*ii, .131472-.185399*ii, .636773+.898563*ii, -1.15361-.03652*ii, .557726-.117797*ii, -.0504783+.331482*ii, -.30197+.620098*ii, -.401076+1.14307*ii, -.681991+.750629*ii
-.056338+1.32453*ii, -1.90729-1.11145*ii, .388742+.758474*ii, .0935575-.231513*ii, .134876+.0808341*ii, -.0087605-.442416*ii, .526977-.151304*ii, -.0812857-.0520494*ii, .575854+.868659*ii
14.6907-17.1245*ii, -.505629-.277441*ii, 21.9795+37.5495*ii, 35.8785+2.18449*ii, -37.5602-23.5386*ii, -23.266+14.4164*ii, 40.0215+1.40259*ii, -16.1824-9.68637*ii, -11.6628-46.4306*ii
-.054518-1.16667*ii, -.0118721-.0612503*ii, -.106101-.172147*ii, -1.0594+.349894*ii, -.166081-.788961*ii, -.18053-.615147*ii, 1.51603-.142003*ii, .758095-.28612*ii, .28484+1.58645*ii
-.483818+.353777*ii, .780834-.211942*ii, -.218762+.0849274*ii, -1.08527-.306916*ii, .876774+.73567*ii, .3984-1.12399*ii, -.549938-.977684*ii, -.0721092+.0076187*ii, -.331839-.118129*ii
.026353+1.06537*ii, .543587-.192025*ii, -.988806+.133659*ii, .965441-1.3554*ii, -1.03843+2.48488*ii, 1.36119+1.09909*ii, -3.01255+.966477*ii, -.423613-.0881721*ii, -1.89463-.060795*ii
-2.70818-.277956*ii, -2.40294-2.76781*ii, -1.73572-2.671*ii, 1.7741-2.81857*ii, -1.83838+2.74535*ii, -.124537+.298515*ii, -3.07934-3.484*ii, .21518+.030036*ii, 1.80499-.357778*ii
-.385868+2.30846*ii, .110356+.082072*ii, 1.27088+.998385*ii, 1.40202-.472402*ii, 1.27667-1.34873*ii, .332864-.0098246*ii, -2.14174-.470461*ii, 2.93678+.07765*ii, 2.36605-1.65758*ii
.524537+.465907*ii, .942565-.067424*ii, .0673084-.402943*ii, .29892+.535618*ii, -.300188-.498169*ii, -.0690007-.105317*ii, .423796+1.50799*ii, .0253676-.10506*ii, -.149848-1.71065*ii
-2.2755+.943146*ii, .0631675+.222253*ii, .800087+.20839*ii, -1.55251-1.9822*ii, -2.72426-1.20299*ii, .625126+1.75759*ii, .797567+1.59359*ii, .453556-.771068*ii, .479929+1.45167*ii
-.99667-2.18384*ii, -.37857+.286575*ii, 3.25865-1.75193*ii, 1.89972+1.55881*ii, 1.98167+1.78071*ii, 2.148-2.27755*ii, -.0656258-.0164101*ii, -1.92477-.300104*ii, -.982666-.957786*ii
-1.72107+.751222*ii, -.5783-.172695*ii, -2.0176+.168839*ii, -.619939-.864494*ii, .765075+.384722*ii, -.111854+.136821*ii, -2.42281+.355156*ii, .780785-.306152*ii, .976637-1.12084*ii
.680634+.354662*ii, -.140071-.0488458*ii, .863752+.22395*ii, -.490839+.625954*ii, -.507306+.991097*ii, .463943+1.29041*ii, .0584683+.0497521*ii, -1.49876+.122944*ii, .273894+.843156*ii
-.053240-1.2439*ii, -.199423+.825461*ii, -3.16812-1.93593*ii, -.90492+1.97903*ii, -.957201-1.84982*ii, -2.1847-1.2734*ii, -.101557-.894177*ii, -.334963+1.04042*ii, -.971482+.919634*ii
-1.9252-1.67802*ii, .181409+.191411*ii, 1.00097+2.20665*ii, -.107603+.805793*ii, .126913+1.75743*ii, -.0161224+.0152772*ii, -1.86115-1.79971*ii, 2.17104+.75024*ii, -.168817-.113832*ii
-.911098-1.05368*ii, -1.32356+1.95288*ii, .770829-1.25516*ii, -.238246+.777596*ii, -.97889+1.19741*ii, -.582455-2.08347*ii, -2.75567-3.24072*ii, -.155933+.0070046*ii, 2.45796+1.3724*ii
-.269172+1.71*ii, .883978+.74999*ii, .871314-.519098*ii, .834257+.191792*ii, -.313353+.138455*ii, .370024-.478713*ii, -.307935-.370381*ii, .0708579-.206925*ii, -.106817-.327202*ii
-.555414+1.33334*ii, -.179583-.0418767*ii, -.165167+.680911*ii, .796772+1.06095*ii, -.728932+.248946*ii, .748155-1.09019*ii, -.0725824+.382006*ii, .008432-.949872*ii, .772764+.292547*ii
.38071+1.71727*ii, 1.07763+1.0927*ii, 1.2599-1.55573*ii, 1.09632-.731821*ii, .0485067+.409785*ii, 1.9062+1.54349*ii, -.191616+1.99957*ii, -.0363266-.324081*ii, .652952-3.27399*ii
-.890293-2.81632*ii, .105754+.118643*ii, .908865-1.01285*ii, -.217975+2.61826*ii, .986081+1.28367*ii, -.125667+1.30234*ii, .165133+.237564*ii, -.238048-2.12731*ii, .397918+.173825*ii
.714124+.898733*ii, .300019+.367796*ii, .177819+2.44286*ii, 1.82002-.137794*ii, -.679269-1.47673*ii, -.0625385-.126629*ii, 1.19363+.122815*ii, 1.05624+.740733*ii, -.098555+.11294*ii
-.091851+3.26386*ii, -2.66721-.060991*ii, .519205-1.05475*ii, 2.01713+.843762*ii, -2.68872+.26556*ii, .930493-2.22594*ii, -1.65445-2.59948*ii, -.0463806+.099923*ii, .474508-.198069*ii
.502566-1.46574*ii, .215705+.178035*ii, .609429-1.27957*ii, .661665-.656913*ii, -.733539+.563655*ii, -.0029798-.0232091*ii, -1.88406-.302853*ii, -.307934-1.22886*ii, .895956-.42946*ii
-.022866+.81389*ii, .044456-.61364*ii, .24413-.855731*ii, -1.10056+1.04318*ii, -.610014+.192673*ii, 1.20099+.453227*ii, -.460681-.22006*ii, .353977+.0738155*ii, -.392241+.193304*ii
2.32426-1.01588*ii, -3.516-3.18522*ii, 2.57949-.101101*ii, .242253-.469156*ii, 1.3408+.263437*ii, -2.51703+3.19466*ii, .030136+2.31266*ii, -.09716+.0952081*ii, 1.95925-1.28504*ii
-.396904+.331983*ii, -.142134-.0123007*ii, .419173-.998609*ii, .479268-1.09063*ii, .520455-.628401*ii, -.750661+.404073*ii, -.0120033+.0922671*ii, -.580926+1.80673*ii, .546572-.296349*ii
-1.29406+1.07024*ii, -.146413+.437248*ii, -.351721-.733133*ii, 1.13605-.416608*ii, -1.00914+.056112*ii, -.0796287+.205584*ii, .007789-1.18809*ii, -.316364+.307034*ii, .264147+.453653*ii
-.114636+1.8865*ii, .541648+1.66515*ii, 1.80593-2.00697*ii, -2.2937+.564261*ii, 1.65677-1.29411*ii, -1.24287-.168658*ii, 2.13-2.46161*ii, -.192731-.333829*ii, -1.42207+.112661*ii

