variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.808291+.885848*ii, -1.50529-1.24284*ii, .881664+.384059*ii, .343477+.0804168*ii, .497591-1.41416*ii, .561205-.924365*ii, -.344859+1.10979*ii, -.087897-.62466*ii, -.293629+.425477*ii, -1.23618-.297127*ii
1.91514-.056724*ii, 1.81602+.218006*ii, .886265-.592047*ii, -.262428+.789607*ii, -.214496+1.08014*ii, -.730023-1.16945*ii, -1.3403+.298505*ii, .101028+.973633*ii, .854485+1.17002*ii, -.565809+.289618*ii
1.13936+.813366*ii, 1.05346+2.63356*ii, .315254+.892453*ii, -1.58974+.514554*ii, -1.33883+.824734*ii, .361958-1.1802*ii, -.443935-1.34091*ii, -.528036+.130978*ii, -.127552+1.43685*ii, -.327219+.795885*ii
-2.21661+.444668*ii, 3.76311-2.20948*ii, .749671-.119923*ii, -1.13645+1.99108*ii, 2.70842+1.39585*ii, -.788627+.822797*ii, -1.75244+.283738*ii, .110886+.505221*ii, .096528-.170309*ii, 1.42276-2.09996*ii
-1.76227-2.19454*ii, -2.16038+1.43954*ii, .267538-1.18417*ii, -1.38512-2.03602*ii, -.460766-.585671*ii, -1.66723-.031262*ii, 1.952+1.19616*ii, -.598109-.655875*ii, -.403169-.754249*ii, .720594+.674769*ii
-1.41857-1.197*ii, .308304+.267691*ii, 2.60969-4.07011*ii, -.773129-.667549*ii, -.0116823+.00164223*ii, -3.58657-.346179*ii, .469201+2.24655*ii, -1.66259+1.84922*ii, .105675+.0554495*ii, .783461-1.37197*ii
.661688-1.30882*ii, -.565683+.520204*ii, 1.81309+1.22804*ii, -.414023-.454284*ii, -.0271171-.124041*ii, -.257289-1.96384*ii, -.621425+.678965*ii, -.724724-1.22725*ii, .161012+.201812*ii, .428626+1.04459*ii
-2.21808+.913362*ii, 4.37323-.14344*ii, -.178701+.768477*ii, -2.24556+2.12344*ii, 1.7185+2.10165*ii, -.156288+.954852*ii, -1.42955-1.31031*ii, .098437+.422771*ii, -.172225+.294397*ii, 1.56885-1.46213*ii
-1.52012+.727603*ii, -2.18568-.943612*ii, -.11084-.888528*ii, -.52873-.607962*ii, .675605-1.72999*ii, -.151753+.645032*ii, 1.21188+1.24463*ii, -.109813-.388317*ii, -.928773-.326172*ii, -.736736-1.03903*ii

