variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.238994+.705046*ii, .189097-.248064*ii, .260292+2.76326*ii, -1.16184-.761763*ii, .780937-1.16444*ii, .378174-.942376*ii, .259406-1.00121*ii, -1.08629-.289948*ii, .163381+1.31721*ii, .533778+.217768*ii
.872215+.547067*ii, .260336-.0466926*ii, 2.33879+.132973*ii, -.838356-.034661*ii, -.385891-1.31127*ii, -.864894-.872963*ii, -.712265-.488868*ii, -.557679+1.07586*ii, .774894-.576761*ii, .142585-.605714*ii
-.332347+.697208*ii, -1.16436+.551897*ii, -2.10705+.989583*ii, -.181388-1.07384*ii, 1.0002-.363408*ii, 1.55696+.487757*ii, .808974+.230423*ii, .205121+.13479*ii, -.775396+.877613*ii, -.250594+1.22199*ii
1.10541+.712704*ii, 2.5351+.290768*ii, 2.70137+.273304*ii, -1.04417-.309451*ii, -.474158-1.42087*ii, -1.6168-2.01002*ii, -.933695-1.08626*ii, -.0502925+.153719*ii, .315892-1.21874*ii, 1.11085-1.27761*ii
-2.08079+.39577*ii, .239615+.130219*ii, 1.35631-3.20182*ii, 1.03213+.177493*ii, .582871+.339834*ii, -1.03804+1.38333*ii, -2.2179+.039162*ii, .913822+1.6467*ii, -.199256-2.10215*ii, .377237-.200848*ii
-3.60607-.320303*ii, 2.62103-2.10544*ii, 1.2319-2.58421*ii, .931561+.239894*ii, 1.43139+1.24869*ii, -2.68535+1.7953*ii, -3.28244-1.16346*ii, .143433-.126752*ii, -1.41474-1.4603*ii, 1.13029-1.02998*ii
-4.62655-2.76939*ii, 1.74163+.881859*ii, .466499+1.5426*ii, .52684+.507246*ii, 1.88225+2.3947*ii, -1.03867+.422187*ii, -1.03269-3.80583*ii, .0642518-.344845*ii, -.139632+.249437*ii, 2.24273+2.15127*ii
.906279+.094136*ii, -.185941+.0072108*ii, 1.54141-.912253*ii, -.517011+.033851*ii, -.64291-.821461*ii, -.817377-.228742*ii, -.471743-.0179913*ii, -.073580+1.27115*ii, .294546-.884828*ii, -.436819-.302284*ii
-1.27426+.399306*ii, .172496+.142855*ii, -.875441-3.68271*ii, 1.07706-.393867*ii, .379614+.565874*ii, -.468594+1.72163*ii, -1.21519+.931968*ii, 1.62236+.999127*ii, -1.49136-1.96749*ii, -.355807+.0411915*ii
-1.6194-1.58017*ii, -.24534-1.66374*ii, -1.57479-1.01663*ii, .252737+.0108911*ii, .632336+1.42263*ii, -.874541+2.10275*ii, -.392072-.417004*ii, -.131885-.0816801*ii, -1.71305+.381616*ii, -.852551+.792653*ii
.518493+.771105*ii, -.225915+.0781914*ii, 2.22494+1.7906*ii, -1.08798-.18964*ii, .183527-1.54644*ii, -.16075-1.12549*ii, -.417878-.937274*ii, -1.15266+.898082*ii, 1.23581+.405414*ii, .483143-.162847*ii
-1.8984-1.04252*ii, -.370123-.28319*ii, -.330872-1.00136*ii, .444096+.116256*ii, .69738+1.00295*ii, -.513484+1.44503*ii, -.721873-.683678*ii, .199635+.710285*ii, -.653268-.281212*ii, -.1184+.955329*ii
-1.33794-1.44818*ii, -.003294-1.10656*ii, -1.26841-1.28976*ii, .272003-.0055839*ii, .405294+1.26466*ii, -.88966+1.72497*ii, -.372009-.386439*ii, .209754+.0899679*ii, -1.5592-.078493*ii, -.688847+.726559*ii
-3.15482-2.70817*ii, .141718+1.14615*ii, -.262492+.783193*ii, .431287+.456234*ii, 1.0673+2.0474*ii, -.367706+.739258*ii, -.125075-2.60734*ii, .305715+.373185*ii, -.141728+.194266*ii, .958564+2.42343*ii
-4.30111-1.20751*ii, .652659-.542722*ii, 1.07202+.68941*ii, .568629+.421881*ii, 2.03774+1.41023*ii, -.963804+1.24388*ii, -1.93631-2.50119*ii, -.659401+.295342*ii, .110231+.32049*ii, 1.54882+1.06916*ii
-.697508+.06773*ii, -7.64609+3.44369*ii, -6.25265+4.77532*ii, 8.95778+11.4222*ii, -3.46489+20.2369*ii, 3.94552+10.7953*ii, -7.02175-7.36037*ii, .0965743-.0887408*ii, -3.6976+4.24829*ii, .310592-1.41747*ii
1.63024+2.28879*ii, -2.97489+1.17202*ii, -.478337+3.20346*ii, .317063+1.15968*ii, .319379-.706403*ii, -.110475-.374198*ii, -2.13738+2.61625*ii, -.01339-.197774*ii, -2.86925-2.09556*ii, -.543874-.988373*ii
-4.04912+1.12324*ii, -6.03524+2.08512*ii, -2.35941-1.36147*ii, -.699552+.401001*ii, -3.08659+1.56085*ii, -2.47867+2.60793*ii, 2.38215-2.40947*ii, .0992113-.0062484*ii, -.661299+1.24752*ii, -.927118+2.35286*ii
-.562892-.410712*ii, -1.0479+1.03443*ii, 2.12417-3.11043*ii, 5.43869-.549629*ii, 3.18174+1.61515*ii, 5.36492-2.15106*ii, -3.28714-1.92435*ii, -.395035+.229896*ii, 4.29219+5.5948*ii, -.359603+.407422*ii
-.201339-.284273*ii, 2.30199+1.43442*ii, -3.76605+1.44005*ii, -1.71599-2.38985*ii, -.69762-.16905*ii, .755004+.55551*ii, -.333873+.968979*ii, -.118845-.049417*ii, -3.41434-.89022*ii, 1.03076+.156941*ii
-1.58687-1.70874*ii, 4.88413+1.05846*ii, 1.05719-1.59061*ii, 1.47413-.928229*ii, .227587+.863998*ii, -1.33267-2.01215*ii, -3.92537-1.04594*ii, -.0115591-.138593*ii, -1.19129+1.40235*ii, 1.68096+1.00763*ii
.301648+1.75232*ii, 1.54409-.168185*ii, 2.47624-.1397*ii, -.530503-1.00287*ii, 1.04189+1.27737*ii, -.652848+.476167*ii, 1.59733-1.23212*ii, .307731-.0688222*ii, -.815941-.35788*ii, 1.517-.405048*ii
.554296-.96216*ii, -3.09156+1.46128*ii, -.488871-1.38739*ii, -.485982-1.22868*ii, -1.65707+1.83263*ii, .807613-.946216*ii, -1.45156-.213458*ii, .0601146-.106332*ii, 1.08483+.931797*ii, -1.5426+1.00099*ii
.76667+.135145*ii, -.0493255+.0765474*ii, -.537635-.42694*ii, -.164799+.0520588*ii, .983081-1.11457*ii, -1.12005-.798954*ii, -.133382+.0176402*ii, -1.11563+.82745*ii, .553592+.44953*ii, -.283579+.316502*ii
-.116258+.546409*ii, .0972532-.191751*ii, .773751+1.16567*ii, .963123+.982196*ii, -.045024+1.06326*ii, .849715+.334564*ii, -.648652+.412071*ii, 1.02649-.960795*ii, 1.52508+.253353*ii, .262358+.357558*ii
-1.44856+1.61409*ii, .0044891-.0777182*ii, -22.0502+41.5052*ii, -2.1197+18.3682*ii, -6.30966+10.9568*ii, -9.03199+12.1781*ii, -26.5773-30.0288*ii, -26.1984-10.0245*ii, -20.1908-11.8028*ii, .0358471-.0585008*ii
.240965+.59216*ii, .221923+.0412986*ii, 4.02538-4.51015*ii, 6.78438+.301195*ii, .251912-1.57375*ii, 3.86982+6.45522*ii, 1.45644+4.09002*ii, -2.8928-1.32796*ii, -.255449+.0300855*ii, -1.10145-.167157*ii
-1.02802-.79187*ii, .0666648+.206818*ii, -.249831-.376625*ii, -.904491-.237039*ii, -.375313+1.66122*ii, -1.39429+1.31717*ii, .742131+.959921*ii, 1.21455-1.25719*ii, .130351-.100857*ii, -1.11762+.784533*ii
-.254797-.818017*ii, .0215422-.176652*ii, -1.63655-.208908*ii, .262607-.216534*ii, -.371334-.915311*ii, .574222-.119908*ii, -.24404-.159645*ii, 1.03162+.175283*ii, -.188185+1.18586*ii, -.457753+.0082473*ii
4.88107-.546983*ii, -.362115+.572825*ii, -1.68868-.462006*ii, -.0563098+.17772*ii, .712127-2.69972*ii, 2.34835+.81776*ii, -.177643+.898264*ii, -.15284+.462307*ii, -.0841165+.403294*ii, -.271639+1.50085*ii
-2.01244-1.54093*ii, -.411252+.781442*ii, 2.5033+3.68628*ii, .336897-.923423*ii, 1.80125+.33188*ii, -.76363-1.87095*ii, -2.10091+1.3392*ii, -.443286+.428287*ii, .107734+1.52024*ii, .248068-.870557*ii
-.025507-.735575*ii, -.777084+3.21608*ii, -1.3805+1.30333*ii, -3.63943+.327824*ii, .367827-2.80221*ii, .459464-2.40279*ii, .333971+2.66871*ii, .079848-.151127*ii, 5.22238+1.15494*ii, .66777-.654918*ii
.391075-1.39759*ii, .187627-.996733*ii, 2.61813+1.76086*ii, .478964+.071513*ii, -3.03814-.23828*ii, -2.33123-.856624*ii, .287257-.641429*ii, .196558+.206418*ii, .288906-.0170611*ii, -1.36999-1.75478*ii
.625689+.211176*ii, -1.18966-1.4432*ii, -1.87395+1.43998*ii, -1.49986+1.81527*ii, -.051526+.599624*ii, -.100023+1.32996*ii, -1.32179+.81906*ii, .210671+.092071*ii, .532939+1.82225*ii, 1.15622-.237309*ii
-.0784107+.285027*ii, -.125359-.078858*ii, -.891825-.604496*ii, -.367372-1.01938*ii, -1.00629+.145236*ii, .0120379+.0352261*ii, .319355-.0247809*ii, 1.08745-.744341*ii, -.145035-.0465847*ii, .146611-1.16336*ii
.212191-.101191*ii, -.0165852+.204709*ii, -.223797+1.25311*ii, .004253+.544654*ii, 1.05333+1.00133*ii, -.512497+1.06223*ii, .0560165+.11514*ii, -.276458+.533422*ii, .155187+.150384*ii, -.494834+1.04843*ii
-.862234-.784719*ii, -.0841543-.206408*ii, -.261499+.922595*ii, .356682-.129223*ii, -1.90101-.633338*ii, 1.13287-.035246*ii, -.408947-.168475*ii, .859165+.566006*ii, .329817+.146733*ii, .866942+.348815*ii
.561593+.907772*ii, .0006172-.134777*ii, .97847+.911626*ii, .471662-.243887*ii, -.581845+.033324*ii, -1.09218-.771533*ii, .486275+.291196*ii, -.504867+1.85888*ii, 1.3903-.13959*ii, -.247146-.274464*ii
.856826+1.0734*ii, -.967078+.592901*ii, 1.28918-.084217*ii, 1.06809-.495667*ii, 1.41976+.906895*ii, -.127906-1.36795*ii, 1.44721+.721784*ii, .274475+.272237*ii, -.133366+.0183422*ii, -.708314-3.37859*ii
-1.0951+6.2077*ii, 3.31439-3.85599*ii, -8.16465+4.93047*ii, -1.38751+.675462*ii, -.179855-5.47559*ii, -8.15177-5.26042*ii, -2.6736-9.35294*ii, .21109-.0134914*ii, .553681+5.6859*ii, -1.03181-.440554*ii
-.166886-.116152*ii, .16861-.0071441*ii, -.224179+2.22479*ii, .323391+1.84351*ii, .321661-.225677*ii, -.262736-.183939*ii, .160158-.345219*ii, -1.09022+.632735*ii, -.08301-1.45943*ii, .287777-.283642*ii
.70824+.085805*ii, -.320565-2.66403*ii, .223919-1.00467*ii, .274222+.951312*ii, -1.09364+.187402*ii, .505001-1.64054*ii, .112588+.697287*ii, -.0793447+.0732803*ii, -.724586-.731722*ii, .622716-1.81581*ii
-2.76883-.155303*ii, .104697+.0806302*ii, -2.02123-.038007*ii, .346761-.242873*ii, 1.51792-1.71814*ii, 1.63449+2.7165*ii, -.997842+.618621*ii, -2.27287-1.68187*ii, .0128446+.040226*ii, -.627182-2.00807*ii
1.13271-.120014*ii, .937679-1.77586*ii, -1.21785+.784731*ii, .355139-.362712*ii, .370381-.42198*ii, 1.0655+1.49633*ii, .358741-.453471*ii, .105179+.0773717*ii, 1.88102-1.33582*ii, .256982+1.07934*ii
-1.28688-1.09824*ii, .488988-.60324*ii, -.016162-1.82671*ii, -.0670515+.392111*ii, -.746741+1.15975*ii, 3.0899+1.74479*ii, .516921-.43096*ii, -.312062-.18797*ii, -.0194682-.250538*ii, .774165-1.94186*ii
.144751+.500736*ii, -.443528+2.37701*ii, 1.17343-.376202*ii, .990878-2.54318*ii, .170725-.777483*ii, -.262916+2.89217*ii, 1.41689+.128041*ii, .0236365+.168449*ii, 1.35499+3.02518*ii, .302864-.969487*ii
.092029-.962617*ii, -.0578005-.202452*ii, -2.09243+1.23184*ii, -1.36538+1.05647*ii, .561636-1.68818*ii, 1.11116+.540715*ii, .891326+1.41156*ii, -1.49113+1.50163*ii, .342361-.415983*ii, -.345509-.658249*ii
-.606384+2.13236*ii, 2.2836+.665246*ii, 1.93642-.800429*ii, -.583533-1.08784*ii, 1.08654+3.13409*ii, 1.46745-1.09784*ii, 2.67352-.584655*ii, .221727-.0914314*ii, -1.21886-2.86394*ii, -.939457+.445126*ii
-1.04291+.337077*ii, -.0843602+.0496053*ii, -.894353+.439949*ii, -.375993+.0192679*ii, -1.01507+.102767*ii, 1.09653-.967541*ii, .38563-.146833*ii, -2.12652-.775412*ii, .412948-.815354*ii, -.373418-.109489*ii
.722998+.370321*ii, .128235+.0853755*ii, .638744+1.0421*ii, -.794779+.738332*ii, -1.55615+.305547*ii, 1.45594-.300425*ii, -.848043+.23949*ii, -1.39341-1.57277*ii, 1.3805+.257815*ii, .0787823-.385914*ii
-1.25884+.009457*ii, -.0040443-.186002*ii, 3.17335-1.92709*ii, 4.22402+.106615*ii, -.138508-2.6438*ii, 1.30799+5.00497*ii, -5.31839-.094263*ii, 4.27281+.130792*ii, .00732513+.00217559*ii, 4.74081+3.45787*ii
.311127-.516044*ii, .228782+.140731*ii, .297579+.0818208*ii, .611408+1.30216*ii, -1.22572-1.33986*ii, 1.35508-1.20665*ii, .8622+.089625*ii, 1.04916-.572724*ii, -1.07776-.488063*ii, .565498+.035744*ii
.0294356+.16043*ii, 1.85676+1.37884*ii, .821196-6.24578*ii, -2.58313-3.28119*ii, -8.32852-1.38097*ii, 2.84431-.207616*ii, .450366-.510996*ii, -.059843+.107526*ii, -1.88235+.978731*ii, 1.05255+.658603*ii
2.96859+.175778*ii, -.633316-.240354*ii, 1.3896-.693559*ii, -.306818+1.74186*ii, -.679399-1.15703*ii, 2.02055+2.56325*ii, -1.217+5.11694*ii, 1.00171+.599671*ii, .514158-.007648*ii, -1.34066-.256166*ii
-.107049-.613931*ii, -.0776959-.0826889*ii, -1.47887-.783309*ii, -.011428+.608659*ii, -.201647-.887944*ii, 2.98576-.470832*ii, .374898-.0581405*ii, 1.1732-1.45869*ii, .0674323-.20151*ii, -.445734-.745965*ii
-1.07606-13.253*ii, -.0012728-.20823*ii, -14.2259+.98136*ii, -.276581+.397883*ii, -5.95328-5.15306*ii, -4.08806+4.29737*ii, 5.57075+3.23737*ii, 1.11849-4.05196*ii, .0190736-.0830962*ii, .214866+1.84606*ii
-4.4007+.527826*ii, -.941052+3.71445*ii, -1.74656+7.76129*ii, -1.79571-1.16717*ii, 1.35814-1.80005*ii, -4.57197-1.07664*ii, 8.51845+4.18853*ii, -.0054438-.277216*ii, 1.5487+2.54903*ii, -.521229+1.24305*ii
-.241706-.0472517*ii, .57512+2.48809*ii, -.614674+.472421*ii, .440939+1.6143*ii, 1.26853-5.66314*ii, -3.7795-1.79195*ii, -.0302991-.411023*ii, -.0485924-.0717903*ii, .036225+.580331*ii, -.20515-2.48374*ii
-1.18393+1.27563*ii, -1.04635+.829334*ii, -.725656-.61963*ii, -.458315-.0419512*ii, -.378302+.877064*ii, 1.65459+.185656*ii, .596126-.534975*ii, -.220515-.0693065*ii, .180379-.58302*ii, 1.68026+.52026*ii
.5918-.303333*ii, -.167145+.0360841*ii, -2.96013-10.2573*ii, 3.32696+4.9278*ii, 6.39126+6.30241*ii, 4.96383+1.31555*ii, 3.46366+1.90709*ii, 3.58554+1.79558*ii, -1.42184+2.23956*ii, -.116532+.27853*ii
.337545+.160209*ii, .699831-.274392*ii, 2.03029-.745772*ii, -.734775-1.03862*ii, -.320328+.11746*ii, -1.3871-.72431*ii, -.0816235-.468298*ii, .277867-.151085*ii, -.370454+.201507*ii, 1.58464+.098787*ii
3.52015+3.80358*ii, -2.84495+1.23983*ii, .275559-3.60602*ii, .219228-.803078*ii, -1.1483-3.14155*ii, -1.5082-2.30746*ii, 3.82629-1.99311*ii, .227438+.0392453*ii, -.160325+.238836*ii, -1.09564+3.74923*ii
.365899-.154155*ii, .0653054-.0920172*ii, .410226+.655945*ii, .251905+1.24387*ii, .049144-1.06229*ii, -.289334+.685043*ii, .28392+.416297*ii, -.283571-2.15078*ii, .343058-.844694*ii, .0483032-.415567*ii
-33.8777+8.3186*ii, 17.1709-.93362*ii, -42.4843-8.0782*ii, .492442-.23084*ii, -24.1529-17.9094*ii, 7.54404-10.2658*ii, -14.7625+11.9168*ii, -.0245785-.0838155*ii, 22.485+8.23905*ii, -.202947-.987095*ii
-.338762-.0298983*ii, .0742054+.0493106*ii, .893525-.828366*ii, 1.04501-.059571*ii, 1.11603+.676562*ii, .724257-1.3832*ii, -.355792-.0110637*ii, -1.248-1.94291*ii, -.592787+.137075*ii, .41792+.180092*ii
-1.84847+.643385*ii, -.295752+.235062*ii, -.092919+2.31885*ii, -.846893+.714734*ii, -.133402+1.75496*ii, -1.15185-2.06973*ii, 1.10561-1.86605*ii, -1.32847-.205672*ii, .332922+1.43667*ii, .321491-.508848*ii
-.7691+.241844*ii, -2.26825-1.65784*ii, 3.91631+.662727*ii, -3.76273-1.11881*ii, -2.49464-1.11861*ii, 1.94005-.992936*ii, 3.16449-.049514*ii, .175274-.130221*ii, 1.34671+.001179*ii, 1.63306+.532389*ii
.631455-.828988*ii, .195304+.0717636*ii, .393826+.84688*ii, -1.88855+1.5984*ii, -1.81975-.349875*ii, 1.19529+1.75483*ii, .132514+2.5749*ii, 2.44319+1.0548*ii, -.0418062-.0241904*ii, -2.45907+.212532*ii
-.391375-.391331*ii, .0888271+.0434262*ii, -.868212-.467857*ii, .377063-.242622*ii, .280707-.825729*ii, 1.0128+.275125*ii, -.242518-.0526*ii, -.592355-1.63328*ii, 1.9529-.727933*ii, .102238-.237989*ii
-.124293+.36385*ii, 1.15209-.267185*ii, -1.09774+.163971*ii, -1.3916+1.54851*ii, -.979262+.138716*ii, .248597-.453412*ii, -.39046-.698804*ii, .179439-.189357*ii, .311313-.157475*ii, -.262576+2.17374*ii
-1.73855+.935459*ii, -.900093+.245121*ii, .221448+1.79724*ii, -.928426+.072607*ii, -1.37476+.49717*ii, 1.17834+.820665*ii, 1.5462-.994736*ii, -.50112+.010004*ii, -.105732+.034287*ii, -.082165+3.44418*ii
.765881-.2815*ii, .706481+.985216*ii, .332797-.0760056*ii, 1.01053-2.07665*ii, .560002-.291538*ii, -.245013+.356059*ii, .18937-1.87493*ii, -.0440172-.387978*ii, -.602117-1.51788*ii, -1.01702+.124932*ii
.170101-.6895*ii, -.0319114+.355769*ii, -1.93366+.95125*ii, 1.02582+1.50363*ii, .904356-1.50394*ii, .625151-2.2576*ii, 1.21125-.451533*ii, -.290515-1.05847*ii, -2.61899+.311088*ii, .275718+.339874*ii
-2.59674+3.27008*ii, .716215-1.50463*ii, -30.899+96.4641*ii, 32.11+42.7974*ii, -164.288+89.6862*ii, -2.38071-4.23667*ii, -223.332-6.1317*ii, 2.81082-1.29096*ii, -21.8395-12.0756*ii, .210587-.223799*ii
-1.06763+2.06096*ii, -.424686+.182869*ii, -.139271+.12537*ii, -.255757-.281248*ii, -.011135+1.20054*ii, 1.08126-1.39074*ii, .852695-.226836*ii, -.673909-.191308*ii, .970444+1.93548*ii, .399733-.377135*ii
.3096+.84884*ii, -1.43801-.606618*ii, .638659-.850366*ii, -2.83511-.339291*ii, -1.18645+1.23459*ii, -4.44769+1.41525*ii, -.589746-2.5116*ii, -.0949628+.341946*ii, -2.2594+1.06762*ii, .383487-.858016*ii
-.830854-1.7736*ii, -4.76389+6.4328*ii, 2.04591+1.3516*ii, 4.03746-2.09772*ii, 6.6309+6.66357*ii, 3.19287+1.48598*ii, -7.07508-5.41796*ii, .122443-.0393124*ii, 2.9356+3.76675*ii, .931431-1.22593*ii
3.93904-2.28081*ii, -.0152708+.0167721*ii, 1.19873-2.68722*ii, -.0684887-.0711006*ii, -.545857+7.72516*ii, .895765+7.69559*ii, -.431947-.123859*ii, -8.417+5.74542*ii, -.00173897-.00104123*ii, 2.51959+3.07865*ii
.437873+.34062*ii, .59273+.844333*ii, -.113021+.234411*ii, .541861-1.1998*ii, .249884-.496644*ii, -.023313+.937013*ii, .64594-.34079*ii, -.103124+.2664*ii, -.881702-.135601*ii, 1.17636+.501609*ii
-.584358+.309666*ii, -1.93896+.213894*ii, 1.17+.916868*ii, 1.02855+.932897*ii, -.49723-1.02645*ii, .104726+.143695*ii, -.889927-.226639*ii, .0393706-.164763*ii, -.45881+.497965*ii, -.707689+1.89036*ii
.170305-.622714*ii, .450471+.750803*ii, .328374-.778726*ii, .156746+2.05773*ii, -1.34557+1.26514*ii, 1.32459+.290673*ii, 1.30807+.252832*ii, .269972-.365741*ii, .319185-.451635*ii, -1.2534+.81729*ii
.0509879-.332162*ii, -.0906294+.127112*ii, .716113-1.26649*ii, .530497+2.61927*ii, -3.12467+.778238*ii, -.168279-.624323*ii, .897069-.04266*ii, 1.2554+1.67509*ii, .0351019+.0395998*ii, 1.27212-1.59805*ii
1.97721+.109831*ii, -.0818378-.229364*ii, -1.13313+1.72246*ii, 1.14413-.065296*ii, .801366+1.09896*ii, -3.54542+.913758*ii, 2.26936-.003442*ii, .715324-2.00963*ii, -.0285191+.164701*ii, -1.38823+.364976*ii
.772736+.139047*ii, -.23878+.17606*ii, 2.66746-1.29596*ii, 1.14317-1.82034*ii, -.304724-.579239*ii, -.616163+3.0595*ii, 1.13648-1.24769*ii, 1.47386+.328561*ii, 2.52561-.156078*ii, .390557-.115192*ii
-.308371-.526849*ii, .474018+.986212*ii, .310777-1.22612*ii, -.188106+2.1909*ii, -.783248-.807766*ii, .034653-2.0929*ii, 1.21228-.576507*ii, -.0818522+.355838*ii, -.315766+.851413*ii, -.510268-1.20155*ii
-.380575+.224988*ii, -.0619976-.0208803*ii, 3.93627+.877201*ii, 1.69002+2.93326*ii, .907219-.904675*ii, .319603+.537351*ii, -1.30312-.736089*ii, -.436673-6.43383*ii, .000091912-.00619391*ii, 2.27802+3.12182*ii
1.1165+1.02974*ii, -.22028+.111824*ii, -4.40227-3.90633*ii, 2.81972-1.48742*ii, .313829+1.65361*ii, 1.64543+6.03577*ii, 4.67988+1.24285*ii, -2.53592-1.73319*ii, -1.13789-1.20381*ii, -.274864-.367908*ii
.990328+3.76495*ii, .18442-.0433491*ii, -6.26426+2.11722*ii, -1.75591+1.21612*ii, -1.14788+4.74832*ii, -9.1483+7.78152*ii, -6.31755-5.40656*ii, -2.8975+4.37663*ii, -.00446495+.0157466*ii, -3.48708-2.05165*ii
-1.29241-.614078*ii, -.779695+.0288*ii, .737047-1.16908*ii, -.126656-1.08609*ii, .404403-.383477*ii, 1.07454+1.65936*ii, -.50325+1.48145*ii, -.305155-.460982*ii, .512578-.168839*ii, 1.41578+.200437*ii
-1.5742-.929538*ii, -.419476-.0572811*ii, -1.5203+1.20496*ii, -.0304624-.0877588*ii, .307689-.124116*ii, -1.01358+1.0782*ii, -.0336211+.166466*ii, -.245752-.228633*ii, -.496104-.0506825*ii, .018575-1.09557*ii
.561114-.885017*ii, -1.15514-.439533*ii, 1.85045+1.5183*ii, -.465572-1.61732*ii, -2.45493+1.94913*ii, -1.22163+.021418*ii, -1.69259-.495461*ii, .081294+.361498*ii, -.064915-.0589365*ii, .829153+4.38722*ii

