variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.003386-1.48312*ii, 1.2788-.330461*ii, -1.10054-1.40526*ii, 1.13236+.114424*ii, .649782+.837065*ii, -.026843-.837709*ii, .486794+.091335*ii, 1.54042+.525038*ii, -1.21906+.837236*ii
6.66336-5.81619*ii, -5.76103-.014981*ii, 2.72423-8.99488*ii, -7.95143-16.4309*ii, -1.15958+.436613*ii, 11.4815+2.42785*ii, 6.66487+1.57554*ii, 1.71367-3.25302*ii, 3.26942+.852888*ii
.181185+1.08134*ii, .411815-1.3656*ii, .243117+.247832*ii, .68178-1.18454*ii, -.853772+.199412*ii, .338391-.173011*ii, -.553671+.878386*ii, -.318825-.0852423*ii, -.0751797-.229462*ii
-.170465-3.56003*ii, -6.14679-1.86204*ii, -1.13287-7.63259*ii, 2.71013-4.39827*ii, -.429434+.6087*ii, .307347-.5854*ii, 1.00346+3.51062*ii, -4.37018-2.47686*ii, -1.64766+.660361*ii
-6.78488-17.1582*ii, 7.33958-9.6938*ii, -4.20491+8.77674*ii, 3.10759+17.6698*ii, -.603848-1.07371*ii, -1.24762-.175889*ii, -11.7705-20.8184*ii, 12.0897+6.82243*ii, -2.3248+4.41695*ii
-.285535+.543607*ii, -2.89634-1.52178*ii, -.434909-3.41739*ii, -.960641+.176168*ii, -.306348-.306311*ii, .064715-2.14*ii, -.134817-1.70605*ii, .0733657-.0459596*ii, 1.16997-.089956*ii
-.805461-4.90366*ii, .334628-1.20556*ii, .061609+.722459*ii, 2.80113+.96613*ii, .428654+1.94631*ii, -2.71541-2.14387*ii, 1.46456-3.47729*ii, -.4509+.316302*ii, -.273269+2.45553*ii
-1.18418-.723818*ii, .948476+2.18929*ii, -1.12435-.085732*ii, -2.30076+.63831*ii, .727107-.230242*ii, -.607729-.005714*ii, .056448-1.87192*ii, -1.5304+1.2863*ii, .213868+1.68508*ii
2.27153-1.83192*ii, -.16595+.0276628*ii, -4.55974+1.2025*ii, -3.33954+3.75608*ii, -4.02825+1.05759*ii, 1.42519-.432766*ii, -1.62487+.221076*ii, -5.44308+1.97961*ii, .095741-2.2113*ii
-.606888+1.71329*ii, 1.13597+1.78586*ii, -.401602+1.80123*ii, -.209103+.522182*ii, -.405986+.83303*ii, .189406-1.62571*ii, .303319+1.36621*ii, .0501129+.0906965*ii, -1.68328+.047852*ii
2.08058-3.81521*ii, -.863004+2.09951*ii, -1.52972+1.91954*ii, -1.2628+.702104*ii, -1.38156-.075551*ii, .0099599+.193448*ii, 4.0133+3.17352*ii, -1.1194-2.26481*ii, 2.29507-3.87103*ii
-.659721+.308071*ii, 1.0247+2.09214*ii, 1.41155-.554002*ii, 1.49577-1.02517*ii, -.398966+.391627*ii, .284458+1.62094*ii, .135766-.286266*ii, 2.88818-2.59528*ii, -1.97008-1.67069*ii
1.00386+.480423*ii, -1.49122+.449565*ii, -.405475-.801125*ii, -1.07622+.727632*ii, -.788223-.305348*ii, -2.00629-.42622*ii, .414961-.52039*ii, .476637+.18744*ii, .467363+1.22166*ii
-.792766+.397152*ii, .36124-1.46372*ii, 1.15542+.021863*ii, -.522952-1.17672*ii, .696375+.321233*ii, -.179093+.0069766*ii, -.454329-.80016*ii, -1.00477+.165499*ii, -.0877494-.371244*ii
-.785946+4.00341*ii, .542038-1.16892*ii, 1.12044-1.84597*ii, -5.30098-1.10049*ii, 1.7666-.213321*ii, 1.3292+.103553*ii, -1.65604-1.40079*ii, 2.4601-1.65405*ii, 1.16873-.351447*ii
3.21558+2.92025*ii, -1.48955-.039242*ii, 4.83014-.879347*ii, .886652-.028494*ii, -1.60062-.594238*ii, .501243-1.10602*ii, -3.85999+.159701*ii, -.0935055-.413994*ii, 2.26364-2.24628*ii
-2.14967-2.93279*ii, .027838-2.59149*ii, -1.87681-2.08146*ii, -.568849-.029692*ii, .374439+1.12377*ii, -.464696+1.27606*ii, -.223035-.280955*ii, -.938134+.633689*ii, 1.17994-.509022*ii
-.565671+.749469*ii, -1.45437-1.94627*ii, .348519-1.0422*ii, .571704-1.89574*ii, .497094+.373319*ii, -.301001+2.3417*ii, -.493468+.23616*ii, .458738-.167607*ii, -.553186-.145706*ii
-.324022-.0279116*ii, -1.36876+.863067*ii, -1.76792+1.13895*ii, .495483-.34083*ii, -.142833+.424951*ii, -1.49174-.296742*ii, .213146-.0196138*ii, .150906+.211572*ii, -.118028+.889335*ii
-.280469+2.63979*ii, -5.70801-4.27578*ii, -2.14065-4.91882*ii, -.670066-6.98724*ii, .530405+.301486*ii, 1.97254-2.20408*ii, -3.45719+6.31447*ii, 6.71559+4.45931*ii, -5.54987+12.085*ii
-.617683-1.69501*ii, -.350681+1.2848*ii, 2.07434-2.05069*ii, 1.21102+.325064*ii, -1.10912+.352783*ii, .473759-2.04328*ii, .873175+.477944*ii, .202864-.723173*ii, 3.4877-1.47501*ii
.060806-.161387*ii, -.499587-.13978*ii, -.160216+2.10444*ii, -.183444+1.41057*ii, -.425145+.389479*ii, .043893+1.00301*ii, 2.08769-.175877*ii, .519786-.097375*ii, .847441+1.95958*ii
-.0119369-.108701*ii, .329035-.0617645*ii, .432318+.123772*ii, -1.04531-.248148*ii, -.388449-.419228*ii, .343084-.334864*ii, -1.13112-.430022*ii, .199841+.0654608*ii, .418193-.118983*ii
2.84418+1.19534*ii, -.826356-.072300*ii, -2.4409-.604347*ii, .889666+.539611*ii, -1.90532-.298291*ii, -.0946888+.471471*ii, -.817208-.034866*ii, 1.23909+2.40471*ii, 1.29574-.38663*ii
1.96388+.281527*ii, -1.51078-.614763*ii, -1.59532-1.37267*ii, .866629+.688662*ii, -1.09468+.134259*ii, .00989581+.0384871*ii, -3.56325+.204212*ii, -1.31237-.910836*ii, -.485834+.120579*ii
-.342505+3.06387*ii, 2.59983+1.07889*ii, -1.11077-.677047*ii, 1.85848+1.0417*ii, .628666-.836685*ii, 1.00584-.768635*ii, -.404908+1.73557*ii, -.120854-1.97007*ii, -.040432+3.04676*ii
.752353-.95319*ii, -.37271+1.99983*ii, 2.12656+1.07489*ii, -.960359+.234746*ii, -.750112-.185126*ii, -.460273+.37788*ii, -.328204-.103836*ii, -.146108-1.41419*ii, -.834201+1.11002*ii
1.95037-.481863*ii, -1.04728-1.47158*ii, .679314-.258375*ii, -.474989+.395629*ii, -.872078+.593102*ii, .128733+.27352*ii, -.715641-.035965*ii, .813502+.495361*ii, 1.02598-.340365*ii
-1.30534-.126594*ii, 2.0797-1.2224*ii, -1.60278-.53135*ii, .598669-1.50125*ii, -.701265-.227756*ii, -.0685333+.202437*ii, 1.11111-3.15716*ii, -1.99052-1.4395*ii, -1.81697-1.12491*ii
-1.2402+.271372*ii, -1.32587-.415614*ii, .244079+.158557*ii, -.453026-1.74727*ii, .245357+.92384*ii, -.75692-.079055*ii, 1.53259+.813426*ii, .613082+.344995*ii, .055301-1.50954*ii
1.02264+.589079*ii, -2.27166-.392043*ii, 1.53142+2.6638*ii, -1.4081-.064138*ii, .704473+.12518*ii, -.29083-.0652715*ii, -.252157-.646201*ii, -.773755-1.2391*ii, -.581616+.503396*ii
4.64455+.010214*ii, .51024+.087142*ii, -1.82839+.477136*ii, .241808-.90308*ii, .249764+2.98503*ii, 3.44767+2.672*ii, -1.74305-.361298*ii, .770355-.115682*ii, 1.63743+2.2862*ii
-1.22805-2.09621*ii, -.456732+.802648*ii, -1.72542-2.36382*ii, -.972553+1.50819*ii, 1.40461-.81103*ii, 1.7003-2.21998*ii, .073146-.159525*ii, 1.29624-1.49315*ii, -1.36631+.033101*ii
2.863+.839518*ii, .722013-2.51179*ii, .588645-1.488*ii, -.798821+1.83405*ii, -.75752+.753492*ii, 2.5249-.535973*ii, .743622-1.22959*ii, .919854-.159416*ii, -1.64951-3.69992*ii
-.0859984+.448742*ii, .265772-.071341*ii, -.514749+1.2899*ii, .368171-.303866*ii, 1.09201-.684031*ii, -.003212-.648215*ii, -.1932+.60908*ii, -1.07719+.115999*ii, -.353614-1.15171*ii
.0927789-.0403835*ii, .292387-.765983*ii, -.243798+1.10696*ii, 1.5531+.2542*ii, -.136095+.323872*ii, .230734-.085914*ii, 1.19146+.512541*ii, -.369252+.661097*ii, .0757313-.349709*ii
.0200424+.153299*ii, -.196047+.540031*ii, -1.3788+.084202*ii, -.0207842-.426299*ii, -.122864-.503991*ii, -.35993-.70486*ii, .0941381+.0153474*ii, .773705-.816162*ii, .101156+2.73699*ii
.791482-2.39445*ii, 2.1895+1.94474*ii, 2.46798+1.70956*ii, -.521348+2.98992*ii, .775265+.510023*ii, -2.01607+5.8046*ii, 3.32777+1.94921*ii, -.0232262-.173269*ii, 1.53238+.511466*ii
-.626489+1.51373*ii, .53964+.341582*ii, -.558148-1.1394*ii, -.777735-.412034*ii, -1.0311+1.22555*ii, .690838+.484439*ii, -.387713+.771067*ii, -.844657-1.12025*ii, -.773352+.915763*ii
-.795508+6.32944*ii, -3.52098-5.63643*ii, -.849846+.7743*ii, 1.69579-2.52291*ii, .923098+.3283*ii, -.676752-1.01317*ii, 1.91348+2.41246*ii, 1.72107-2.9457*ii, -4.64235+1.42718*ii
-1.0714+.208835*ii, .545914-.282595*ii, .687234-.560158*ii, -1.12486-.041055*ii, -1.31903-.189357*ii, .136527-1.12212*ii, -.107016+.363577*ii, .416623-.646448*ii, .471931-2.10492*ii
1.6928-1.58128*ii, 1.02697-.617825*ii, -1.58663-.777779*ii, .241596+1.29939*ii, -.14554-1.38262*ii, -.158009+.427297*ii, .167227-.180938*ii, -2.54373+1.30902*ii, 3.6519-.488402*ii
-1.47127+.001859*ii, -.85278+.923053*ii, .881849+.748629*ii, -.376123+1.38807*ii, .433129-.99154*ii, -.0017191+.372068*ii, .199643-.180668*ii, -1.5115+.295264*ii, -.521952-.255569*ii
-.090817-1.12003*ii, .467054-1.37712*ii, -.829708-.334232*ii, .750878+.228063*ii, -.178038-.860843*ii, .283463-.393217*ii, .062551+.989763*ii, -.493335-.560386*ii, .216171+1.10966*ii
-4.9972+1.64088*ii, 1.83891-3.14873*ii, -2.03745+2.08891*ii, -1.42319-.947819*ii, -1.12298-.425865*ii, -.9523+1.05475*ii, .0005466-.198418*ii, 2.24201+.808289*ii, -1.31909+.644756*ii
-3.0112+1.51726*ii, -1.04729-1.29681*ii, .920195+3.4733*ii, 1.39425-1.74296*ii, -.893305-1.10673*ii, 3.60795+.970571*ii, -1.2301+1.35454*ii, .213395+.314422*ii, -.698101+1.27203*ii
-1.54334+1.70505*ii, .812629+4.16493*ii, 2.7683-2.07953*ii, -2.0424-2.73109*ii, .329578-.658288*ii, .853308-.784156*ii, -3.01564-2.48464*ii, -.771271-2.8005*ii, -3.53588+2.28332*ii
-.279472-.409729*ii, .484903-.0452782*ii, 2.59335+1.16023*ii, -.619187+1.00541*ii, -.869348-.512464*ii, .590864-1.09936*ii, .827546+1.47283*ii, .228374-.376017*ii, -.78578-1.2514*ii
.749191+.045301*ii, -1.91316+.48778*ii, -.669401+.409136*ii, -.236155+.576268*ii, -.609172-.095196*ii, -.595715+.375225*ii, .543812+.400406*ii, -.181396-.664607*ii, 1.13843+1.2434*ii
.0060246+.174823*ii, 1.02829+.323683*ii, -.267852+.832944*ii, .942505-1.24321*ii, -.23264+.328853*ii, -.440555-.173622*ii, .104787-1.05204*ii, .541039+.08947*ii, .284595+.364094*ii
-.651878+.069652*ii, .854315-.828657*ii, .594567+.161045*ii, -1.28083-.400914*ii, .701687+.2418*ii, -.141432+.447*ii, .61207-1.28667*ii, -.695271-.518614*ii, 1.21713+1.27694*ii
-.053163+1.39307*ii, .405081+2.11276*ii, 3.57065-.861648*ii, .245147+.621433*ii, -.091403+.799802*ii, -.36954+.110055*ii, -.731996-.614792*ii, -.684414+.058872*ii, 1.41745-1.10055*ii
.472859-.0669886*ii, -.0821529-.0884471*ii, -1.81111-1.70146*ii, -1.39938+.91485*ii, -1.76289+.921149*ii, 1.64605-1.26937*ii, -.513958-.258365*ii, .468201+.0546927*ii, -1.49533-.734478*ii
2.22382-.77688*ii, .118984-1.19768*ii, 1.96287-3.2874*ii, .633676-1.51449*ii, .752398-1.17944*ii, .630446-.069088*ii, .424204+.0046170*ii, -1.03667+.626778*ii, -.806479+.816054*ii
-.77442+1.79802*ii, .294506+.328153*ii, .053717-.587628*ii, -.162864-.71686*ii, 1.13539-1.77506*ii, -1.17+1.68764*ii, 2.52457-.095296*ii, .345738+.154445*ii, -.454446-1.63197*ii
3.65213-3.93797*ii, -1.7484+.648316*ii, -1.84928-.441374*ii, .186054-.0530134*ii, -1.65088+.393472*ii, -.752786+.331058*ii, -1.4512-1.11089*ii, -1.57944-.551367*ii, -1.72521-2.95046*ii
.104571-.110159*ii, .151449+.52641*ii, .677506-.156734*ii, .528931-.500048*ii, -.457041-.261538*ii, .383692+1.34726*ii, -.0220137-.00350662*ii, -.459433+1.5858*ii, .0764567-.243333*ii
-2.06532+2.04025*ii, -.583179+.649442*ii, -4.10848-.355043*ii, -1.78838+1.93046*ii, .054534-1.82292*ii, -.823183+5.5837*ii, .402158-.229808*ii, -.831387+3.48308*ii, 2.49173+4.26455*ii
.495578-3.70467*ii, 2.34944-.824112*ii, -.273342+.701743*ii, 1.7239+.281117*ii, .640652+1.0444*ii, 1.34448-.863148*ii, -.166981+.20076*ii, -1.8801+1.29849*ii, .379255+.944494*ii
-1.50957-.678542*ii, 1.58515+1.25671*ii, .248793+.563131*ii, -.829331-1.88966*ii, -.897589+.111831*ii, 1.559+.926287*ii, -.691655-1.06644*ii, 1.02641-.302269*ii, .762324-1.74498*ii
1.43841+.133719*ii, 1.21728+.8879*ii, -.982167-.486435*ii, -.210582-.0493454*ii, .259998+.944033*ii, -.0605904+.0726809*ii, .339705-1.49343*ii, .326775+1.1917*ii, .640574-.288094*ii
-.884818-.389832*ii, .774227-.764268*ii, -.440804+.410879*ii, -.498005+.324799*ii, -.779694-.529943*ii, .793049-.64989*ii, -.7384+.602383*ii, .0730138-.0239374*ii, .248274+.0101203*ii
-.914615-1.13022*ii, .012654-.631706*ii, -2.94512-2.62429*ii, -.552247+.363701*ii, .520426+1.42489*ii, .810732+1.85887*ii, -2.08148+.810667*ii, -.0984658+.14638*ii, -.95365-.629003*ii
-.526214-.826898*ii, -.0785607-.0282961*ii, -.917097+2.28185*ii, .752766-1.55369*ii, 1.10751-3.24212*ii, 1.69184+1.28359*ii, .16157-.291632*ii, 3.6742+.809938*ii, -.831232+.81402*ii
.0477325-.260978*ii, .963032+.779936*ii, -.373796-.594575*ii, .557496+.822403*ii, .39793+.236093*ii, -.0272313+.130413*ii, .587163-.74798*ii, .048392+.896303*ii, -.486248-.12349*ii
-.286704-.169461*ii, .532206+.531134*ii, -.163597+.811696*ii, -.644573+.223131*ii, -.660318+.083162*ii, -.540901+.323404*ii, .365819-.103922*ii, -.169522+.187748*ii, -1.19619-.29125*ii
.077016-.553605*ii, .28865-.203842*ii, -1.35712+1.72101*ii, .301868+1.81611*ii, .499992+1.15401*ii, -.0115172+.140698*ii, 1.71997+1.25623*ii, .343912+1.92553*ii, -.917396-.518001*ii
-2.37921-.44678*ii, .836987-.497663*ii, .154043+2.1376*ii, -1.79858+1.22579*ii, 1.47507+.55695*ii, .523497+.422856*ii, 3.2861-.596549*ii, 1.05435+1.68236*ii, 2.82601-.115503*ii
-.0890227+.473728*ii, -.77758-1.12708*ii, -1.80446+.140167*ii, -.649736-.69417*ii, .547665+.228223*ii, -.213921-.215103*ii, -.170306+.0023435*ii, -.225607-1.11758*ii, .309187+.0432163*ii
.024133-.0760016*ii, -.586444-.208619*ii, -1.54863+.368285*ii, .179994-.548199*ii, -.248711+.257395*ii, -.18844-.41747*ii, -.256435-.548806*ii, .44702-.0429412*ii, -.603071+1.63894*ii
-2.06925-.689901*ii, .603277-1.41389*ii, -1.40454+1.04652*ii, -.959538-.874079*ii, -.875906-.807299*ii, -.011925-1.04515*ii, .280413-.226985*ii, -.32446-.464294*ii, -2.66468-1.19227*ii
.352075+.0996178*ii, -.201612-.119716*ii, -.941613-.312931*ii, .893344+.661931*ii, -1.23864+.162003*ii, -.777701-.699453*ii, .108358-.783252*ii, -.527859+.360698*ii, .97681-.358562*ii
1.61186+1.98768*ii, -.44681-1.48856*ii, -.254295+1.99219*ii, .666793-.597215*ii, -1.25891+.248491*ii, .881571-3.00234*ii, -.109313-1.7194*ii, -.0436807+.00484669*ii, .633364-.007739*ii
-.598114+.461142*ii, 1.09341-.297242*ii, 1.313-1.40263*ii, -1.02801+1.4667*ii, -.800834+.158742*ii, .426901+1.5204*ii, .484388-.0244914*ii, -.931303-.171286*ii, -.783819-.340952*ii
.521251+.54523*ii, -.117834+.285706*ii, .499856+.132845*ii, .297847-1.06468*ii, -.852305-1.30931*ii, -.222823+.238636*ii, .244189-.191076*ii, -.362789-.444807*ii, -.0424127-.0656408*ii
-3.0433-3.98921*ii, .728729-1.68172*ii, 4.68693+2.29052*ii, .632907+.954821*ii, .836864+1.42732*ii, .0987581-.125846*ii, 1.65967+2.86039*ii, -.471682+2.34875*ii, 3.30077-.929659*ii
.137862-.342278*ii, 1.08243-1.14812*ii, -1.00189+1.35648*ii, -.126196+.969921*ii, -.0896799-.475194*ii, .0292181-.172467*ii, -.47266-.420351*ii, 1.14013+2.08285*ii, -1.28493+.052395*ii
.424062+1.7279*ii, -.016408+.781728*ii, .915225-.096138*ii, 1.71165+3.91437*ii, .196782+1.49557*ii, 1.52751-1.03665*ii, 1.63604-2.5058*ii, 1.3517+.896126*ii, 2.08034-.219952*ii
-1.32004+1.0487*ii, .142608+.263757*ii, -2.41659+.770974*ii, -1.40415+1.742*ii, 1.52314-1.81734*ii, .224904+.276307*ii, -1.1381-.047856*ii, -.480889-1.06754*ii, -2.85245-1.06009*ii
1.01639-.149659*ii, -2.47519+1.73935*ii, -.946241+1.52537*ii, 2.19355-.87938*ii, .566978+.134655*ii, .70355+.105996*ii, 2.61674+.553409*ii, -1.88632-.921231*ii, -.172398+2.78373*ii
-.372786+.0000308*ii, .385858-.125209*ii, -1.10151-.000804*ii, -.799192-2.00478*ii, -.946852-.14974*ii, -.760571-1.86369*ii, -.876236+.025209*ii, .990924-.221233*ii, .043754+1.3292*ii
.371196-1.1488*ii, 2.19969+3.06743*ii, .042193-.892239*ii, 2.07526+1.57556*ii, .504907+.254777*ii, .028913+.959696*ii, 2.25722-2.88419*ii, 1.58946+.219863*ii, -2.84385+1.72299*ii
4.00858+2.43991*ii, -.927745+.922297*ii, .604555-.494229*ii, 1.43129-1.83373*ii, 1.49087+1.16813*ii, -2.79117+.162145*ii, 3.91457+2.50925*ii, -.566792+.108204*ii, 1.72056-2.70113*ii
-.890981+.375135*ii, .0421899+.47408*ii, .825621-.535005*ii, .671373+.506088*ii, -.840243+1.15115*ii, -.345489-.324327*ii, -.225955-.468211*ii, -.864753+1.00498*ii, .445048-.115695*ii
-1.1901+.390375*ii, .199848+.0953977*ii, -1.30092+.483007*ii, -.877961+.829567*ii, -2.20753+.884693*ii, 4.78978+.489502*ii, .376214-.417108*ii, .616326+1.40689*ii, 1.93817+2.82164*ii

