variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
1.2734+.064485*ii, 1.65916+.815173*ii, .694852-.287509*ii, -.487544+1.33867*ii, -.055248+.785859*ii, 1.51296+1.67182*ii, -.031704-1.61817*ii, 1.30446+.075364*ii, 1.19303e-29-1.80204e-29*ii, .054791+.677369*ii, 3.44841e-29-2.01735e-29*ii
1.2803+.1985*ii, -1.77787+.016573*ii, .014707-.649724*ii, 2.12922+5.18105*ii, .61055+.29675*ii, -3.04948-.332337*ii, 1.82408-.561451*ii, -6.92481-2.94678*ii, 1.00486e-19+9.32776e-20*ii, 2.12275+.875997*ii, -1.80197e-19-1.6417e-19*ii
-2.69128+.503516*ii, 2.46689+.125045*ii, -.849522-.929406*ii, -1.81854-1.50533*ii, 1.03889+1.27716*ii, .468445+1.66216*ii, -.794298+1.46113*ii, 1.73654-.924568*ii, 1.25789e-20+3.46453e-20*ii, .501775-1.54827*ii, 2.66985e-20+8.70389e-20*ii
-1.82596+5.16269*ii, 2.83573-1.14484*ii, -.772249+1.0829*ii, -2.95075-4.44596*ii, .77472+1.28963*ii, -2.42291-1.92659*ii, 2.31664+2.80756*ii, 2.39049+5.63115*ii, -5.13238e-35-1.31404e-35*ii, -2.15004-.414372*ii, -1.60584e-34+2.14948e-35*ii
-.345733-6.27*ii, 5.45377+5.32202*ii, .14612-.85832*ii, 1.16106+6.24227*ii, -.360367+5.91894*ii, 3.16718+7.65424*ii, -1.05186+.122452*ii, -7.83264+4.46093*ii, -5.98702e-29+3.75418e-29*ii, 7.17217-2.88085*ii, -5.26317e-28-1.13886e-28*ii
-.629484+.120844*ii, .519779-.297381*ii, -.244244+1.38913*ii, .354325-1.90139*ii, -.582323+.449076*ii, .27673-.165038*ii, .778208+.392618*ii, .923286+.633023*ii, -3.39242e-21-3.84348e-21*ii, .76184-1.12654*ii, -2.90629e-21-9.88916e-22*ii
-3.20511+.187229*ii, -4.36795-1.36591*ii, -.721204-.336827*ii, -.085243-4.00308*ii, -.289157-.718975*ii, -3.02043+4.06872*ii, 1.3191-3.92738*ii, -2.11123-2.96762*ii, -3.57263e-28-3.26609e-28*ii, -1.58885-9.30359*ii, 1.11439e-27+1.9146e-27*ii
-.996108+3.35364*ii, -.346378-3.70721*ii, -.824633-.470002*ii, 3.01996-2.57003*ii, .911748-.404733*ii, 2.63938+2.84831*ii, -2.2767+2.66761*ii, .782059+1.45954*ii, 8.14832e-28-8.12942e-28*ii, 1.48816+2.23633*ii, -3.29599e-27-2.73917e-27*ii
-1.40502-.865584*ii, .664442+.850094*ii, .663765+4.53961*ii, .0195421-.395723*ii, .458884-.0612706*ii, .0521828+.0585132*ii, -2.76074-2.2549*ii, .772122+2.11291*ii, -1.05182e-19+2.1452e-19*ii, .259716-1.51141*ii, -2.52249e-19+5.31216e-20*ii
-.284557-.448441*ii, 3.51608-2.571*ii, -.617065+.864671*ii, 5.30405-.664194*ii, -.107235+.14812*ii, .457802-.109262*ii, -1.07386+2.69857*ii, .794088-.257804*ii, 1.78186e-29+1.08435e-28*ii, -.017133+4.90308*ii, 3.41438e-28+3.35455e-28*ii
.278809-.0223836*ii, .0342863+.205714*ii, -.311539+.118241*ii, -.691523+.521764*ii, .0648093-.0529648*ii, 2.01238+1.51519*ii, 2.74855+1.90085*ii, -.49688-1.67697*ii, 4.86749e-19-1.58399e-18*ii, 2.30374-.530366*ii, 3.42537e-19+4.58221e-20*ii

