variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-1.36968-1.69038*ii, .0647808+.360928*ii, 1.01624-.4361*ii, -2.64945-1.36544*ii, -.701943-1.09709*ii, -3.64716+.638965*ii, -1.71297e-17+4.2639e-17*ii, -.170243-.734466*ii, -1.36667e-16+9.36577e-17*ii
.381234+.0219669*ii, -.546651+.128861*ii, -1.01437-.09418*ii, .213243-.306477*ii, .67994-1.33517*ii, .424566+.0871745*ii, 7.11723e-17-7.17673e-17*ii, .429863+.144402*ii, -1.62566e-17+5.15457e-18*ii
.302941+1.14159*ii, .325944-.0865869*ii, -.724421+.062199*ii, -.181562+1.20163*ii, 1.47183-1.67598*ii, -.194729+1.12153*ii, -7.88556e-79+3.3735e-79*ii, -.530844-.093312*ii, -5.22893e-79+2.44579e-79*ii
-.233129-.333352*ii, -.433925+.0397168*ii, 1.4991+.681212*ii, 1.16605+.170073*ii, 1.70226-.797571*ii, -.826328-.452606*ii, -4.44602e-262-3.17573e-263*ii, -.820886-.467605*ii, 3.17573e-262+4.20784e-262*ii
-1.79408-.942652*ii, 1.71956+.109265*ii, -2.22013+1.12394*ii, .850278+.55342*ii, -1.63592+1.79426*ii, -1.18037+.721195*ii, -3.37581e-233+1.02215e-232*ii, -.311136+.183175*ii, 7.56002e-233+1.50335e-232*ii
.759277+.721751*ii, -.684506+.214335*ii, -.466918+2.1414*ii, -.0746157-.0279559*ii, 1.10877-.887581*ii, .755107+.719922*ii, -3.61263e-155-1.89372e-155*ii, .37833-.663631*ii, -5.79769e-155+6.29297e-155*ii
.880317+2.85171*ii, .132371+.0215356*ii, 1.32096-.026385*ii, 1.3974-3.93463*ii, -2.0649-1.32994*ii, -.673656+1.10475*ii, -2.22276e-162-1.94491e-162*ii, 2.42257-.443965*ii, -1.11138e-162-8.89103e-162*ii
1.44094-.544949*ii, -.0277172+.157397*ii, .690904-.949815*ii, -1.10246+1.48906*ii, -1.78519-.433141*ii, 1.98549-.611639*ii, 2.01239e-190-1.86365e-190*ii, -1.65069-.80671*ii, 5.6809e-191+2.47727e-190*ii
.072143-3.89625*ii, .645916+1.16682*ii, -1.20646+.603658*ii, 1.92907+.006231*ii, -.890524+2.09919*ii, 2.44771+.461323*ii, -1.37598e-235+1.96568e-235*ii, -.0105289+.252664*ii, 1.57255e-235*ii
-.737561-1.77044*ii, .301435+1.29854*ii, -.879093-.989967*ii, -1.15099+.266876*ii, 1.85806-1.8127*ii, .438055-.327834*ii, -1.51929e-64-7.59645e-65*ii, -.218127+.118612*ii, -1.51929e-64-1.51929e-64*ii
-.887785-1.12723*ii, .95572-.100818*ii, -1.39529+2.83108*ii, .445036+.100273*ii, 1.91658+.27402*ii, -.69911-1.06088*ii, -4.342e-265-1.38938e-262*ii, -.438227+.694333*ii, -3.34692e-262-1.94265e-262*ii
-3.50097-5.42433*ii, .772984+.038558*ii, .522557+7.07582*ii, 2.40811+1.26989*ii, 3.51686+4.79111*ii, -.500801-.535304*ii, 9.56504e-302+1.23174e-301*ii, .282456+2.27439*ii, 6.71695e-301-3.58359e-301*ii
.228163+2.53268*ii, -.166759+.0900656*ii, -1.02778-.842778*ii, 1.44344-.944681*ii, -.34131-.53047*ii, .275161+3.09474*ii, 2.13501e-213+2.15532e-213*ii, .664571+1.6224*ii, -1.55485e-213+2.20463e-213*ii
.276814-.72829*ii, -.0990983+.0356758*ii, -1.26402+1.0147*ii, 1.39846+3.2781*ii, -1.03285+.056314*ii, .820816-1.95048*ii, -1.72903e-223+4.97097e-222*ii, 3.63875-1.24986*ii, 7.95355e-222+7.26194e-222*ii
-1.09009-2.03403*ii, 1.25383+1.0776*ii, -8.23604-.94482*ii, -2.15656-.394517*ii, 7.29984+9.68691*ii, 2.71235+4.94344*ii, 4.53036e-92-7.67046e-93*ii, -1.03763+.703409*ii, 8.72515e-92-7.6705e-93*ii
1.82279-.430223*ii, 2.06164-.99232*ii, -2.16863-.630366*ii, .926157+.023672*ii, 1.72408-1.77751*ii, 3.63355-1.19045*ii, 1.27476e-257+1.30078e-258*ii, -.183638-.16483*ii, 2.3414e-257+5.72343e-258*ii
3.71183-3.32366*ii, .17763+.0462519*ii, .678214-3.79932*ii, .793039+6.57024*ii, -9.07286-6.67547*ii, -4.32638-3.44011*ii, 0, -.410006-5.24049*ii, 0
2.38368+.972687*ii, .233484+.574097*ii, -1.23292-.969242*ii, -.868542-1.81203*ii, -.460091-3.56002*ii, -.0138832+.255661*ii, -9.87103e-178+2.46776e-178*ii, -.549531+.313401*ii, 1.97421e-177-2.46776e-178*ii
-1.23599+.932184*ii, 3.19988-.990964*ii, 1.91571-.620725*ii, -.703659+.392765*ii, -.69246+1.52987*ii, -.692992-1.17433*ii, -1.25579e-85+1.1122e-85*ii, .150276-.0019572*ii, 1.63877e-85-3.22791e-85*ii
.087749-.561532*ii, -.557835-1.33656*ii, -1.96486-.394436*ii, .329848+.93211*ii, -1.35758+1.32188*ii, 1.33358+.111276*ii, -9.05993e-257-3.00992e-256*ii, .193468-.286774*ii, 6.50e-260-4.91012e-256*ii
-.307733+2.15449*ii, .094408-.0791042*ii, -.506911+.723885*ii, 2.64321-2.40147*ii, -1.16737+2.78292*ii, -1.19684+.8595*ii, 0, -1.73231+.465412*ii, 0
-.150447-.0188884*ii, 3.55546-2.02194*ii, -.511058+.682042*ii, -.311313-.544957*ii, .969474+1.33486*ii, -.175709+1.59201*ii, -5.77845e-134+4.11027e-134*ii, -.0477613+.0207962*ii, 5.3657e-134*ii
-.108938-2.26701*ii, .86372+.041173*ii, 1.64735-.518982*ii, -.147561-1.05148*ii, .116391-1.23927*ii, -1.05785-2.04361*ii, -2.29359e-297+2.29359e-297*ii, .468593-.172555*ii, -8.79209e-297*ii
-.093787+1.87439*ii, .420976-.125032*ii, 2.19634-3.55386*ii, 1.03291-1.62878*ii, 2.19823+.992949*ii, -1.18216+.656206*ii, -3.04175e-209-8.3648e-210*ii, 1.7746-1.58342*ii, 6.38767e-209-9.88568e-209*ii
1.08632-1.46213*ii, -1.74062+.063931*ii, -3.41625-.110533*ii, -.916932+.366208*ii, -1.41468-2.18986*ii, -.100764-.24799*ii, 1.76947e-85+3.21722e-86*ii, .489423+.0338515*ii, 2.8955e-85+3.21722e-85*ii
-1.37268+.264164*ii, .869815-1.34572*ii, -.648948+.838704*ii, 1.59568+.035153*ii, -1.59645-.601583*ii, .991931-3.06304*ii, -1.24603e-56+4.50048e-57*ii, -.164859-.0140001*ii, -1.83106e-56+5.87453e-57*ii
.220826-1.04371*ii, .162529-.208924*ii, .155258+.403596*ii, 1.26628+.904748*ii, -.446187-.636155*ii, .827108-.835283*ii, -1.93676e-282-4.30392e-283*ii, -.210829+.349794*ii, 1.35842e-282-2.15196e-283*ii
.165535+.654556*ii, -.769419+.270412*ii, -.640149+.752842*ii, 1.33724+.585561*ii, .396052-1.29973*ii, -1.37001-.159573*ii, 7.83852e-200+1.06147e-199*ii, .261649-.152657*ii, 6.5321e-200+2.44954e-200*ii
-6.17562+9.13149*ii, -9.88457-2.89453*ii, 16.0743+7.70568*ii, -.797115-1.07141*ii, 2.80827-1.1337*ii, 3.83454-6.26855*ii, 1.23289e-193-1.23289e-193*ii, -.427005-.0698504*ii, -2.3562e-192+7.41448e-193*ii
-24.4622+.18963*ii, -2.8143-2.14531*ii, 1.29473-27.5428*ii, 2.24081+2.83713*ii, -9.16687-.08903*ii, 11.3373-29.0978*ii, -6.35443e-197+7.85942e-197*ii, 1.10688+1.60292*ii, -1.28426e-195-8.2942e-196*ii
4.4474+1.6652*ii, .006216+1.46313*ii, -4.36442+.73199*ii, .427385+2.04958*ii, -.825399+3.34737*ii, 1.85915-4.20293*ii, 8.08635e-174+4.44749e-173*ii, .121902+.74625*ii, 6.8734e-173+1.45554e-172*ii
2.29392+.650647*ii, -3.19697-.030615*ii, 2.06395-2.32334*ii, -.966708-.240983*ii, -1.33696+.170072*ii, -.493807-.865716*ii, 3.14218e-189+7.631e-189*ii, -.159645+.183212*ii, -2.15464e-188-8.52877e-189*ii
.625034+.742949*ii, .084746+1.12098*ii, .935385-.206057*ii, -.45323+.868748*ii, -.727768+.237043*ii, 1.46124+.060452*ii, 1.45373e-267+8.78298e-268*ii, -.0300124-.210877*ii, -4.84578e-268*ii
-.060849-.647615*ii, -.56313-.576564*ii, .408148+1.24442*ii, -.385187-.910704*ii, -1.22173-.427559*ii, .727158-.65005*ii, -5.96626e-65+7.2923e-65*ii, -.364613-.179144*ii, 1.20252e-64+2.87278e-65*ii
-7.41927-13.5236*ii, .105475+.223149*ii, -2.39789+.612122*ii, -9.17148+1.94016*ii, .225895-5.25898*ii, 8.99732+.65311*ii, -4.79151e-207+1.15648e-206*ii, -.477362+2.4608*ii, -2.9657e-208+2.78447e-206*ii
.178191+3.2254*ii, -.0135056-.177998*ii, 1.89265+.055382*ii, -2.11557-.342042*ii, 1.51036-3.30883*ii, .376929+2.43003*ii, 0, -.277878+2.63715*ii, 0
.125882-1.8135*ii, -.412572-.483857*ii, -.138132-.828538*ii, -.725636+1.58096*ii, -2.33131+2.14147*ii, -.170326+.0876964*ii, -1.48245e-104+5.23218e-105*ii, .283111+.17003*ii, -1.56965e-104-4.36015e-105*ii
-1.40102+3.02767*ii, -.780165-.413672*ii, -2.07359+.400476*ii, -1.21776-1.62155*ii, -3.15934+4.06821*ii, 1.12716+.420801*ii, 4.67212e-207+2.88114e-206*ii, .46554-.375177*ii, 3.11475e-207-8.37089e-207*ii
1.48093-3.00695*ii, -1.14471-.767289*ii, -.780014+1.04076*ii, -1.01354+1.26671*ii, 1.09909-3.81236*ii, .171586+.375324*ii, -2.91645e-303+2.33316e-302*ii, .0124175-.235621*ii, 5.8329e-303+1.3124e-302*ii
3.79048-5.45867*ii, -.494227-.0224186*ii, -17.3192+3.69086*ii, -5.2407-1.92659*ii, 22.1765+7.85837*ii, -7.49627-15.9713*ii, -2.37676e-216-5.83708e-216*ii, 8.65825-2.25973*ii, -4.19587e-215-6.12915e-215*ii
.196973-.227709*ii, -.100151+.0853011*ii, .385633-.355981*ii, -.155502+.865654*ii, -.298699+1.17529*ii, .292565-.262605*ii, 1.64254e-299*ii, -.996547+.039828*ii, -5.97289e-300-3.35975e-300*ii
.540326-.407092*ii, -.25061-.011328*ii, -2.50355-.151081*ii, .157957+2.55193*ii, -1.52806+.739279*ii, 2.17526-.535643*ii, 5.61937e-257-1.0094e-256*ii, 2.49916+.037747*ii, 1.62337e-256-2.45587e-256*ii
1.97666+7.72144*ii, .138843+.334845*ii, -4.23301-10.1336*ii, 1.13192+5.46731*ii, -2.77597-.912944*ii, -6.14007-.140064*ii, -2.31542e-283+5.12246e-284*ii, -7.57411+.019836*ii, -7.87388e-283-1.392e-282*ii
-.900632+.269008*ii, .600827-.470746*ii, .272627-.0091914*ii, -.254229+.187066*ii, 1.42651+.193332*ii, -.9276+.197907*ii, 7.66723e-54-3.50735e-54*ii, .0721464+.052702*ii, -1.87603e-54+9.99187e-55*ii
-1.93+.597856*ii, .210812-.139683*ii, 1.74855-1.40473*ii, 2.08539-.500782*ii, -.825114-1.6018*ii, -1.35783-.414887*ii, -1.2367e-229-4.12234e-230*ii, 2.208-.202851*ii, 2.06117e-229-6.1835e-229*ii
-.411745+1.03445*ii, 3.7004+.833742*ii, .302722+4.37719*ii, -.942647-.034125*ii, 2.56209-3.65256*ii, 2.81842+2.01239*ii, -3.33414e-162-1.94491e-162*ii, .0828748+.277051*ii, 2.77845e-163+4.44552e-162*ii
-1.18327+.678594*ii, 2.36442-1.49351*ii, .613579-.872237*ii, .1603+.658418*ii, .860926+1.00257*ii, -1.83226+1.78678*ii, -3.18618e-58+8.36373e-58*ii, .0880141-.0366301*ii, -1.99136e-58-8.96114e-59*ii
1.03867-1.55083*ii, 1.44119+.434128*ii, 1.22731+.677218*ii, -.730614-.630266*ii, 1.2576+1.60803*ii, .835669-.164263*ii, 1.75746e-243+2.9291e-244*ii, .22763+.0489067*ii, -1.611e-243
4.54508-2.31786*ii, -.182823-.0380438*ii, -2.92662+2.17017*ii, 5.01622-.886593*ii, -2.81125-2.85708*ii, -.249885-1.61907*ii, -3.51929e-148+1.01668e-147*ii, 3.24399-3.64262*ii, 3.12825e-148+3.05005e-147*ii
.905856+2.39905*ii, -.338539-1.89794*ii, .816034+2.66728*ii, -.855661-.80479*ii, -2.16837-3.73872*ii, 3.49121+1.77248*ii, 1.86459e-155-9.32293e-156*ii, -.359087+.0434384*ii, -2.21419e-155-9.32293e-156*ii
15.2225-20.0053*ii, -.0588253-.0429961*ii, 23.6213-18.0877*ii, -28.3806-10.1759*ii, -8.51501+24.1644*ii, -1.2332-84.1618*ii, -3.81088e-261-2.76289e-261*ii, -28.8105+97.9284*ii, 1.62597e-259+3.86169e-260*ii
-1.91561+2.8531*ii, 1.3977+2.42455*ii, -.473812+.755536*ii, .458568-1.09768*ii, 3.99762+.146675*ii, -.864944-.965509*ii, -1.52135e-69+2.17336e-70*ii, .0373335+.0703777*ii, -1.44891e-70+8.73873e-70*ii
24.1891-26.9538*ii, -.0959673+.246693*ii, 27.6653+15.7462*ii, 16.3588+7.47275*ii, -1.65236-2.66183*ii, -56.4477+1.82475*ii, 0, 4.38694-29.7427*ii, -4.94066e-324*ii
-1.00708+1.26091*ii, -.07306-.575474*ii, -1.09261+1.19768*ii, -1.38688-.766283*ii, 2.83243-1.6528*ii, .118455+.336657*ii, -3.96966e-263+7.93933e-264*ii, -.452743-.532136*ii, -6.35146e-263+4.7636e-263*ii
-2.81894+4.85836*ii, -.791862+1.12779*ii, 4.84992+1.30567*ii, .460739+3.09466*ii, -.385675-.247034*ii, 1.38049-7.96112*ii, -2.4259e-173+1.36457e-173*ii, -.311743-.856209*ii, 1.13209e-172-1.41511e-172*ii
.484491-1.27421*ii, .047211-.516818*ii, -1.97074+1.74194*ii, .064684+2.00859*ii, -1.65411+1.82324*ii, .428514+.820967*ii, 0, -.922019-.869081*ii, 0
-.933601-1.88579*ii, .49076-.710483*ii, -.036732-1.9489*ii, -1.06333-1.27875*ii, 1.82501+.018938*ii, .750929-.192731*ii, -1.32487e-169-1.49048e-169*ii, .458215-.329433*ii, 3.31217e-170-1.9873e-169*ii
.67536+.261603*ii, .107201+.0794844*ii, -.3744-1.15101*ii, -3.27705-1.402*ii, 3.53325+1.32667*ii, .885513+1.94401*ii, 6.85722e-171, -1.84761-1.31431*ii, -4.14021e-171+1.03505e-170*ii
5.04766-3.54419*ii, .186153-.235612*ii, -3.90489-.274038*ii, .249697+3.0581*ii, -4.79707+1.80446*ii, 3.67819-1.07115*ii, 0, -1.83645-2.6924*ii, 0
1.06587-.867299*ii, .19729+2.00914*ii, .545201-.598582*ii, 1.04438+.257513*ii, .159447-1.24388*ii, .187299+1.29699*ii, 3.38122e-131+2.81768e-131*ii, -.0671731-.0744364*ii, -8.45304e-132+2.53591e-131*ii
-.38066+.637837*ii, -.28687-.191161*ii, -1.08025-.493145*ii, .033478-1.75463*ii, .337816+1.12535*ii, .479753+1.25986*ii, -1.48436e-202+1.21525e-202*ii, .850243-.136812*ii, -1.76245e-202-8.38739e-203*ii
-2.23248-1.352*ii, .0402312+.250039*ii, -1.38396-1.91281*ii, -3.23271+1.06386*ii, -1.64756-2.01732*ii, -.137741+.701289*ii, -4.84793e-188-3.33295e-188*ii, -2.08128+1.04887*ii, -4.48883e-188-7.36167e-188*ii
-.0917389+.189973*ii, .144136-.256637*ii, -1.53643-.447639*ii, -.738463-.415908*ii, -.453263+.554944*ii, .119573+.182953*ii, -9.96719e-206+1.86885e-206*ii, -.307529-1.32398*ii, -1.74426e-205-6.2295e-206*ii
-1.47944-3.42934*ii, -.122768-.0004609*ii, -.008418-.605318*ii, -1.39099-3.05217*ii, .265208-.44072*ii, -.569388-4.46838*ii, -4.94066e-324, .021769+1.23256*ii, -4.94066e-324
.202785+.29744*ii, -.0635807+.494731*ii, 1.05476-.941954*ii, -2.11159-.026841*ii, -.171407+.797419*ii, -.136743+2.49579*ii, 1.37134e-247+8.59561e-248*ii, -.535645-.464159*ii, -2.05719e-247+3.18661e-248*ii
-1.98271-5.57426*ii, .0013118-.211824*ii, -1.48104-3.12225*ii, 4.38034+2.63888*ii, -3.20885-4.38357*ii, 2.93037-8.13321*ii, -1.51969e-209+1.30433e-209*ii, 3.67398-1.77071*ii, -3.71277e-209-2.172e-209*ii
-2.96684-.530071*ii, -1.95572+2.11772*ii, .620495-3.3153*ii, .235012-.92528*ii, .357414+.0201768*ii, -.479472-1.37563*ii, -7.18294e-289-1.84704e-288*ii, -.247738+.155536*ii, 3.59147e-289-2.46272e-288*ii
-1.74471-2.15837*ii, .247375-.0210172*ii, 1.88505-2.04798*ii, -4.37799+.078322*ii, 1.24148+.45458*ii, 2.98075-2.73072*ii, 0, 2.06598-1.89419*ii, 0
2.40471+1.87046*ii, -1.0272+2.4892*ii, -1.28913-2.59744*ii, .567801+.816603*ii, .34675+2.61338*ii, .450199+.0605141*ii, 0, -.177257+.20262*ii, 0
1.63511+1.47383*ii, 1.61088+.623325*ii, -1.3127+5.44435*ii, -1.14378+.73407*ii, -.21949-3.24407*ii, 3.9212-.751643*ii, -1.061e-314-6.36599e-314*ii, .107173+.803463*ii, -4.24399e-314-6.36599e-314*ii
1.00007-2.77975*ii, 3.20111+1.18756*ii, -2.93391+3.95261*ii, -.999815-.165433*ii, -1.42789-1.27429*ii, 3.71955-.566182*ii, -2.26728e-104+6.97624e-105*ii, -.100748+.346066*ii, 6.27862e-104*ii
-1.07217-1.34134*ii, .396331+.894925*ii, 8.47793-2.06177*ii, -3.28543-.810761*ii, -6.07891+4.11585*ii, -1.82231+9.84165*ii, -1.42582e-211+4.75273e-212*ii, .395352-2.19325*ii, 5.70327e-211-5.228e-211*ii
.843095+.391378*ii, .0732437-.107514*ii, .932724-.499019*ii, -2.66697+.79228*ii, 1.22099+2.21137*ii, .863733-.615378*ii, 9.84064e-141-1.31209e-141*ii, 1.80172+.941432*ii, -6.56043e-141-1.31209e-141*ii
-.490482+1.37198*ii, 2.10845+.64726*ii, .012508+2.16094*ii, .93933-.656923*ii, .85685+1.14499*ii, 1.2588-.938356*ii, 7.60437e-211-1.307e-210*ii, .0732376+.233741*ii, -1.99615e-210-7.60437e-211*ii
-3.24267+3.21645*ii, -4.53397+3.85725*ii, -8.48996+1.25143*ii, .098449-1.35174*ii, 4.01166+6.78655*ii, 6.02448-2.5874*ii, -1.2882e-231+9.06994e-230*ii, .30563+.19101*ii, 6.69879e-230+9.08202e-230*ii
-.331544-.387521*ii, .136347-1.96043*ii, -.390294+.128718*ii, .334632+.876407*ii, -1.12218+.495474*ii, .728883+.978713*ii, 0, -.0197803-.0483957*ii, 0
-2.27845-21.6274*ii, -.155596-.130228*ii, 10.3538-9.38639*ii, -7.08493+9.0949*ii, -2.45947-8.51216*ii, -14.0013+2.65987*ii, 0, -2.35999+17.0566*ii, 0
.522583+.368557*ii, .646409+1.34124*ii, 4.33719-2.75545*ii, -1.45491-.255131*ii, 3.46953-7.98479*ii, .853084+3.60023*ii, 8.27694e-132+2.33339e-132*ii, -.100611-.856915*ii, -2.21892e-131+3.98713e-132*ii
-2.70609-.269629*ii, -.099363+1.30687*ii, .221393+1.68177*ii, -.021352+.936433*ii, -.0315033+.0993096*ii, -2.56674-1.41107*ii, 1.33182e-243-1.10184e-243*ii, .316667-.0664282*ii, -2.24717e-243-1.75288e-243*ii
1.51469-.201042*ii, -.82038-2.17208*ii, -.942022-1.76716*ii, -.697957-.065661*ii, .340387-2.44191*ii, 1.31767-1.32498*ii, 5.12533e-144+3.844e-144*ii, .213841-.0276576*ii, 2.56267e-144+8.96933e-144*ii
.863058+.358502*ii, -.039603-2.07054*ii, -.967292+2.09076*ii, 1.16242-.181373*ii, -.351748+.394053*ii, -.062227-2.35446*ii, 9.0372e-182-1.66623e-181*ii, -.250116-.121576*ii, -2.40992e-181-3.16302e-181*ii
.241704+.372208*ii, .604089-.632786*ii, .261175+.886996*ii, .817333-.597337*ii, .563501-.533785*ii, -.188171-.41459*ii, 1.26506e-79-3.79519e-80*ii, -.131806+.229013*ii, -6.32532e-80-1.01732e-79*ii
8.63346+1.41873*ii, .167807-.0140238*ii, -4.11446-6.99649*ii, -1.89183-7.50758*ii, -8.64327-2.052*ii, .174208+6.92572*ii, 9.82841e-236+1.17941e-235*ii, -5.22218-10.8599*ii, -8.0593e-235+6.29018e-235*ii
1.38237-.378315*ii, -.205645+.816776*ii, -.181178+1.08803*ii, -.950168-.581871*ii, 1.12186+.663773*ii, .363188-.144844*ii, 6.12641e-322-3.50787e-322*ii, .326303-.0267001*ii, -2.66795e-322-7.26276e-322*ii
-.724481+1.02813*ii, .114632+.469939*ii, -.916782-.018058*ii, -1.13843+1.51674*ii, 1.59632+1.08746*ii, .783268+.16021*ii, 0, -.121353+.458111*ii, 0
.0872348-.237684*ii, -.752411-.102445*ii, .910772-1.35574*ii, -.019803-1.5221*ii, -.312161+.0171769*ii, 1.83629-.045739*ii, 1.19458e-299-1.56788e-299*ii, -.236892+.482721*ii, 1.19458e-299+2.83712e-299*ii
1.3217-1.32825*ii, .217638+.0473835*ii, -1.61898+.427735*ii, -.526868-.329056*ii, .220291-.4936*ii, 1.34212-1.24476*ii, 5.08975e-176-1.85699e-176*ii, -1.67343+.855673*ii, 1.86563e-175-8.0202e-177*ii
.380193-.125175*ii, 1.70527-1.5353*ii, 1.8966+.193107*ii, -.562425+.717738*ii, .855672-2.42023*ii, -1.19838-1.19666*ii, 0, .139491+.153898*ii, 0
.0589423+.383353*ii, .817755-.219441*ii, -1.28476-1.29976*ii, -.363416+.72897*ii, -1.4344+.553017*ii, -.383876+.0377037*ii, 0, -.266921-.468982*ii, 0
.755956-.475976*ii, .27401-.0418404*ii, 1.92464-.764887*ii, -.534746-.414521*ii, 3.39071+.569334*ii, .805776-.359275*ii, -4.94066e-324, 1.82011-.419939*ii, 0
-1.9883+.963003*ii, .311-.0138635*ii, -.352766-2.49865*ii, -1.48784-.128573*ii, 3.06198+.194385*ii, -1.29969+1.05153*ii, -2.39951e-240-2.63947e-239*ii, -.193653-2.0172*ii, 5.51888e-239-2.87942e-239*ii
.965242-.169903*ii, -.145207-.900506*ii, -.977008-.800828*ii, -.913285-.563758*ii, 1.17963+.162233*ii, 1.81757-.78433*ii, 1.23358e-284-4.23802e-284*ii, .259322-.229423*ii, 3.08262e-284-2.61459e-284*ii
-1.79522+.497975*ii, .035665+5.39901*ii, 4.128-1.52917*ii, -.368687+.730385*ii, -2.13278+.45556*ii, 1.09833-1.66751*ii, 7.29636e-56+3.56853e-56*ii, -.0695424-.191605*ii, -2.86757e-55-8.15663e-56*ii
.60229+.340631*ii, .190465-.0761422*ii, 4.36354+.272614*ii, 4.26356+1.93596*ii, .958321+3.42605*ii, 4.60767+2.38613*ii, 9.32293e-155+2.00443e-154*ii, 4.81492+2.28268*ii, -1.49167e-154-8.20417e-154*ii
10.9345-3.37376*ii, .650805+3.47813*ii, 6.36077-.046011*ii, 1.48784+1.40737*ii, 6.16851+.806018*ii, -3.47988+.162114*ii, 0, .0794587-.44233*ii, 0
10.0136-3.66875*ii, -.612132+.009955*ii, -17.7851+3.89072*ii, 3.29571-7.23906*ii, 5.23313+8.32923*ii, 35.918+25.126*ii, -3.12187e-257-4.16249e-257*ii, 7.2875-1.47049*ii, -4.32899e-256-3.1635e-256*ii
.138409-.729255*ii, -.0675672-.144397*ii, .198677+.64383*ii, -.860897+.871246*ii, 1.28497+.50612*ii, -.07699-.625308*ii, 3.57184e-102+1.42873e-101*ii, -1.04651-.145712*ii, -3.57184e-102-1.78592e-102*ii

component_3:
equations:
4*c2*r*mu-dp*r
dp*L+delP
-c0-c2*r^2+u
1.04*r^3*delP-1.03*r*Rad^2*delP+3.98*r*u*L*mu
points:
.253052+1.80415*ii, -.293582+.0630372*ii, 4.20655-3.24532*ii, 1.57247+1.33353*ii, 1.6807+1.79359*ii, -.215173+.616668*ii, -.392235-.466335*ii, -3.99145+1.90652*ii, 3.16336+.688735*ii
-.75038-5.02151*ii, -.51789-.624906*ii, -1.07006-.133956*ii, 1.07288-1.72362*ii, .687124-2.39237*ii, -2.11912-1.96892*ii, -2.50882-1.4319*ii, .242093-.227455*ii, -2.49278-1.86829*ii
-8.6432-2.03949*ii, 1.88525+1.05072*ii, -.407091+.388267*ii, 1.89477+.102431*ii, -2.01259+.265585*ii, -2.30253+2.45353*ii, -7.44446+.160965*ii, -.0192944+.0622409*ii, -2.96807+2.95596*ii
-.0759562+.237484*ii, .203992-.0065685*ii, .107411+.398925*ii, 2.87643-2.05028*ii, 1.07205-.758923*ii, .67686-2.19532*ii, -2.11506+1.03583*ii, .115774+.492627*ii, .640401+.732489*ii
-.501547-.630987*ii, 1.45872+1.24465*ii, 1.35359-.374496*ii, -.431931-.720802*ii, -.625331-.083969*ii, -1.7623-.137137*ii, -1.05194-.624672*ii, .102555-.151687*ii, 1.65784+.451601*ii
-16.4239+10.6572*ii, .732203+.661866*ii, -.979627+.307644*ii, -3.72755+1.16529*ii, -3.54631+2.66426*ii, -1.49462+12.5939*ii, -4.88917+9.14788*ii, -.131819+.224197*ii, -1.97527+10.4656*ii
.790396+.138233*ii, -.084511-.586919*ii, -1.10006-.106083*ii, .367858+1.12363*ii, .898672-.67115*ii, 1.37085+.729955*ii, .014976-.572069*ii, .110368-.45268*ii, .077161-.627719*ii
2.70894+3.71941*ii, -.506913-1.02845*ii, -.859047+.53881*ii, 1.74089+.740795*ii, 1.98679-.138179*ii, 4.10348-.140609*ii, 1.35549+1.3126*ii, -.0225675-.219945*ii, 1.87167+.397234*ii
.0380143-.0812739*ii, -.23325+.0756568*ii, 1.10516-.376825*ii, .663146+.301993*ii, .551497-.218364*ii, -.073591-.148326*ii, -.500758-.492613*ii, -1.19029+.017803*ii, .739044+.355716*ii
-.861786-.054031*ii, -.440993+.174964*ii, -.697344+.278415*ii, .224397-1.04658*ii, .293336-1.31232*ii, -.318776-.0297311*ii, -.772609+.659145*ii, .395665-.0008537*ii, -.355259+.674757*ii
-4.07737-.432222*ii, -.33566+.119207*ii, 10.0719-4.11031*ii, -3.57407+.528998*ii, -.782235+3.17711*ii, -7.8204+2.32642*ii, -.199117-.275057*ii, -7.62681+.352756*ii, 3.13605+1.9519*ii
-.634029-.307994*ii, 1.44426+1.33311*ii, .897228-.082713*ii, .427591+.156588*ii, -.587381+.080252*ii, -.5839+.096459*ii, -1.4761-.973329*ii, .0767243-.085137*ii, 1.4049+.751205*ii
-.524916+.333849*ii, -.517097+.519529*ii, -.247904-.875222*ii, -1.27645+.444983*ii, .132117-.868777*ii, -.674857+1.66487*ii, .474483-.198415*ii, -.151923+.270504*ii, .291283+.36609*ii
-2.71235+1.99524*ii, -.478465-.0121802*ii, -8.8696+2.54338*ii, -.953994+4.24444*ii, -.738278-2.5812*ii, 5.37325+6.07836*ii, -.485564-.0279504*ii, 4.59759-1.44597*ii, -4.37784+.987067*ii
-.14411-.282053*ii, -.238982-.112593*ii, -.299422+.420698*ii, .148363-.521738*ii, .349126-1.02426*ii, -.101748-.216885*ii, -.428223+.157762*ii, .0866504-.480917*ii, -.0618495+.22739*ii
-3.2394+.751436*ii, -1.45046-.008732*ii, -3.05501+.400088*ii, -.526746+1.82728*ii, -.141297-1.51924*ii, 1.18438+3.57035*ii, -.932098+.36463*ii, .526124-.072126*ii, -2.70169+1.48687*ii
.01559+10.1899*ii, -1.36787-1.91737*ii, -.563051+.153955*ii, -1.52477-.928184*ii, 1.9715+.645626*ii, 3.44105+3.51223*ii, 3.54086+7.15389*ii, .021406-.0581431*ii, 3.09506+3.48287*ii
