variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.815568+4.34397*ii, .179354+1.91611*ii, -1.30801+.732611*ii, -.53801+1.80657*ii, 1.09547+2.48735*ii, 3.03369+.324842*ii, 1.58365+.36958*ii, .228966+.689992*ii, -.197231+.371798*ii, -.819179-1.18744*ii, -.74778-.311233*ii
-1.77936-9.72529*ii, 2.99205-4.38354*ii, 8.4411-2.59162*ii, 2.30353+10.0788*ii, -16.1682+23.6254*ii, -8.29006+19.7945*ii, -.245245+.24315*ii, -.00437432+.000820117*ii, -6.13109-1.68543*ii, 6.94784-22.3781*ii, -25.7327+21.833*ii

component_2:
equations:
ad-sintheta*g
T*omega-2*Pii
-T*j+Tj
1.0028*g*Tj^2-3.9921*L*j^2*Pii^2
points:
4.44045-34.3628*ii, -2.5815e-23+7.60113e-24*ii, -2.64957-11.9304*ii, -18.2206-5.91412*ii, -1.26024-2.63644*ii, -3.229-25.5635*ii, 9.95425+6.44249*ii, -.56742-24.6137*ii, 17.0923-2.54771*ii, -6.422e-17-1.28329e-15*ii, -1.19766e-15+1.77527e-15*ii
.0808179+.0860363*ii, 1.11476e-23+4.96519e-23*ii, -.809073+.280039*ii, .190882+.710774*ii, .744478-.529813*ii, -.135476+.90616*ii, .017467+.127996*ii, -.659501-.165568*ii, .360364-.072506*ii, -2.07619e-17-5.33284e-17*ii, 5.21479e-17-8.02001e-18*ii
.64554+.780619*ii, -1.94038e-23+1.02831e-22*ii, -4.17597+1.0876*ii, .968119-.147814*ii, -.166642-.0344662*ii, 1.80743-2.9681*ii, -4.64403-3.7239*ii, .255966+1.70559*ii, .215515+2.47919*ii, -1.54049e-23-2.25262e-22*ii, -2.59121e-22-2.59441e-23*ii
2.01791-.196008*ii, 1.57536e-30+2.79525e-29*ii, 1.17901+1.84238*ii, .336523+.314369*ii, -2.91046+.755136*ii, .795502+2.73941*ii, -.665973-.105444*ii, 1.30942-2.49158*ii, 1.47343-1.88492*ii, -2.48209e-29+1.79293e-29*ii, 5.50094e-29+3.82167e-29*ii
.372668-.0765885*ii, 6.37167e-20-4.0568e-20*ii, 1.20183-1.19653*ii, -.794818-.819902*ii, .0881079-.182351*ii, .480999+1.13784*ii, 1.14107+1.49234*ii, -1.16631+1.20564*ii, .322067-.182392*ii, 1.40179e-20-6.24973e-20*ii, 1.31217e-20-2.46871e-20*ii
4.14048-1.20033*ii, -2.27268e-24+3.75135e-24*ii, 6.32261-3.12777*ii, .880915+.411362*ii, -.978714-4.30737*ii, -9.11742+1.91247*ii, .057296+.974274*ii, -5.81709+7.46279*ii, 2.19454-3.30996*ii, -1.31795e-24+1.54134e-23*ii, 7.42937e-24+1.5755e-23*ii
-1.06331-3.60299*ii, -1.07453e-29+9.0684e-31*ii, -.237198+1.92622*ii, -5.18124-.204448*ii, 5.04343-5.18957*ii, -4.01275+1.85203*ii, .254646-.452368*ii, -2.71499+4.40438*ii, -.416381+3.6816*ii, 4.0099e-31-1.04565e-29*ii, 1.13551e-30-3.99374e-29*ii
-.826044-.153269*ii, 8.43547e-27-1.95265e-27*ii, .94368+.968068*ii, -.900069-.945841*ii, .115051+.554555*ii, .242527+1.93325*ii, -.561257+1.37312*ii, -.197326-2.56312*ii, .157607-.235826*ii, 4.92534e-27+3.16171e-27*ii, 8.69e-28-2.29706e-27*ii
-20.51-16.2876*ii, 2.49773e-29-8.29238e-29*ii, 14.9699-39.2376*ii, -9.52041+7.65673*ii, -5.60005+4.27949*ii, 9.47743+12.1245*ii, .909002+3.60312*ii, 16.2084-10.12*ii, 20.7533-10.1126*ii, -1.43991e-27-1.11071e-27*ii, -3.2021e-28-1.97353e-27*ii
.67291+.796177*ii, -3.22005e-24+7.51138e-24*ii, -1.23282-5.07895*ii, -4.88729+.801922*ii, -3.7319+3.35493*ii, .683937-1.82901*ii, .006349-.207636*ii, .811908+.810676*ii, 6.97964-2.34828*ii, 2.10598e-23+3.54717e-24*ii, -4.8360e-24+5.99883e-23*ii
1.48106+.716379*ii, 2.62209e-23+2.24253e-23*ii, -1.11428-3.27866*ii, -3.33366-.522873*ii, 1.59865+1.35138*ii, 2.11385+.20259*ii, .761266-.195405*ii, 2.34277-1.78423*ii, 6.3842+2.42433*ii, 2.21538e-23-5.54787e-23*ii, 1.13033e-22+2.06736e-22*ii
1.52212-.866474*ii, 6.10288e-25+2.31619e-24*ii, .305988+4.61727*ii, 1.93042+.868499*ii, .40088-.393997*ii, .929866-1.53409*ii, 3.01191+.798761*ii, 3.4609-2.2581*ii, 2.72949+.263871*ii, -5.25387e-24+1.7633e-24*ii, 1.0546e-24+6.48306e-24*ii
-.697768+.241358*ii, 1.11007e-27-1.1282e-26*ii, 2.04561+.172656*ii, -1.16461-.699819*ii, 1.23812+.917308*ii, .583928+.635071*ii, -.270604+.395425*ii, .444485+.545901*ii, -1.08426+1.06215*ii, 2.10933e-27-1.14434e-26*ii, 1.07795e-26+1.34116e-26*ii
.338449+1.49785*ii, 3.16199e-27+1.30861e-27*ii, -1.16226-1.0103*ii, .051767+.735667*ii, -2.15775-2.7602*ii, 1.12186+2.2088*ii, -.396319-.1872*ii, -2.62223-.646922*ii, .257916-.294921*ii, -1.17648e-27-2.35774e-27*ii, 1.20146e-27-5.95027e-28*ii
4.02262-6.70211*ii, -4.29051e-28-4.09443e-28*ii, -5.52311-1.51739*ii, 8.11824+2.65576*ii, -5.38327-2.78973*ii, -.845779-2.18027*ii, -.080458+1.28668*ii, -3.74321-2.61759*ii, .850067-.558959*ii, 8.74206e-28+1.45622e-27*ii, -5.93584e-28-1.08232e-28*ii
1.20624+.674982*ii, 1.1618e-24+3.57958e-25*ii, .327096+2.69455*ii, .568344+.834479*ii, -.283031-1.12015*ii, -.176954-.864325*ii, -.82218+.869108*ii, .98476-2.16664*ii, .768142+.350198*ii, -2.92257e-25+1.62381e-24*ii, 7.67075e-25+6.81825e-25*ii
.180482+.0175759*ii, 1.5343e-26-1.10726e-26*ii, .138532+.15614*ii, -.525399+.355465*ii, -.482038+.0894209*ii, -.262883-.763139*ii, -.35542-.102394*ii, -.937144+.795137*ii, .240615+1.09744*ii, 1.92718e-27+4.30874e-28*ii, 1.58432e-26+1.41738e-26*ii
19.3202+12.9536*ii, -9.67227e-33-7.09825e-33*ii, -10.0807+25.1102*ii, 5.3328+2.26098*ii, 1.02677-5.12074*ii, 14.8605-8.07002*ii, -1.70459+4.11472*ii, 6.34084-10.9248*ii, -11.4967-31.4819*ii, 1.37871e-31-8.56585e-32*ii, -1.12267e-31+3.86108e-31*ii
-1.30168-1.29532*ii, -5.14799e-21+1.15962e-20*ii, -.813972+.330564*ii, .184882+.515189*ii, -1.65682+1.10111*ii, -.119762-.780387*ii, .18455+.904464*ii, 2.42532+.903351*ii, .263357-1.54471*ii, 1.78516e-22-5.57036e-21*ii, 1.6557e-20+1.10061e-20*ii
-.351746-.0822698*ii, -1.06869e-27-1.41107e-27*ii, 1.02365-1.07345*ii, -1.15894+1.16161*ii, -.038122+1.25881*ii, .040785+.760446*ii, -.0568408+.281148*ii, -2.21819-.293569*ii, -1.12803-1.43684*ii, -1.30433e-27-1.48622e-28*ii, -8.21946e-28+3.12727e-27*ii
1.83259+.355944*ii, 2.0502e-35+3.24587e-36*ii, -.522378-.454494*ii, .737462-.507043*ii, 1.33881-.570453*ii, -.828968+3.10848*ii, 1.06261+.718633*ii, -.761697-1.33297*ii, -.429494-.247698*ii, -4.61727e-36-5.5068e-36*ii, -8.00148e-36-6.47238e-36*ii
-1.59243-.060131*ii, -3.41781e-23-6.38807e-23*ii, -1.11691+.691662*ii, -1.98122+2.29698*ii, -.487786+1.05075*ii, 2.04593+.018341*ii, .531729+1.26868*ii, -.915886+5.50787*ii, -2.92276+.150603*ii, 4.11788e-23+2.38546e-23*ii, 1.09515e-22+1.81561e-22*ii
-1.11064-.598057*ii, -2.3699e-23+2.34108e-24*ii, -.333498+.909396*ii, .99859-.021834*ii, -1.44411+2.9144*ii, -.039166-.918664*ii, -.013148+.387602*ii, .395481-.612615*ii, -1.8444+1.06856*ii, 2.8873e-24-1.11663e-23*ii, 4.12089e-23-2.96417e-23*ii
-8.07945-6.73242*ii, -7.40328e-24-3.6048e-25*ii, -6.55785-9.15684*ii, 7.06814-11.4565*ii, -2.67939-1.60522*ii, -3.38491+4.39705*ii, 3.32671+.51963*ii, -2.25359+7.89964*ii, -13.7133-6.61016*ii, 2.26244e-23+3.50773e-23*ii, 9.91406e-23+5.38802e-23*ii
-2.74595+1.04922*ii, -2.15113e-26+8.8118e-27*ii, .755818-5.96822*ii, -1.20826+.11832*ii, -.769944-2.23831*ii, -2.42505+1.33116*ii, -.041808-1.24118*ii, -1.46679-.09751*ii, 4.23256-.275736*ii, 1.81661e-26+6.75221e-26*ii, -8.86181e-26+4.32279e-26*ii
-.218739-2.09569*ii, 5.84514e-23+5.54242e-23*ii, -.156218-1.48484*ii, 1.1581-1.65489*ii, -.280177+.761007*ii, -.411219+.485872*ii, -2.33193+1.14597*ii, .591757+.449813*ii, -.164118-1.07773*ii, 3.65824e-23-4.77246e-23*ii, 5.01397e-23-7.20912e-23*ii
3.61264+2.1072*ii, 1.93305e-33-1.35208e-33*ii, -13.0765-4.81398*ii, 7.9289-.972281*ii, -1.23193+3.09998*ii, 1.84703+12.6361*ii, .187082-1.23972*ii, 1.0369+4.88486*ii, -4.19271-2.1534*ii, -1.58931e-32+4.18736e-33*ii, -1.10163e-32+1.50624e-33*ii
1.45137+.094718*ii, -5.93042e-24+2.49362e-24*ii, .38495+.408292*ii, .165695+.767974*ii, 1.89666+.721456*ii, -.126197+1.56996*ii, .685095-.210659*ii, -.398626-.618951*ii, -.029024-5.16045*ii, -1.65052e-24-7.30712e-25*ii, 1.30403e-23+3.05312e-23*ii
2.99454+4.71264*ii, 9.2718e-27-6.84372e-27*ii, 8.65014+8.56672*ii, 1.40568-3.32255*ii, -3.78691+9.05656*ii, 5.16708-3.09699*ii, .325235-.466642*ii, .484736+3.76638*ii, 2.57679+4.19397*ii, 6.94153e-26+1.01149e-26*ii, 5.25938e-26+2.12509e-26*ii
-.185232-.800577*ii, 8.1487e-29-6.33475e-29*ii, 1.02578+.320359*ii, -1.73954-1.14538*ii, .0741799+.373762*ii, -.494268-.24777*ii, -2.1554+.067809*ii, -1.49699+.151322*ii, -.810886+.508859*ii, 5.19409e-29-1.94378e-29*ii, -3.38417e-29+9.2833e-29*ii
1.68158+2.68326*ii, 8.8421e-29-2.7497e-29*ii, 1.05478+.982849*ii, -1.15648+1.51705*ii, 2.32694+.429544*ii, 2.99161+3.94525*ii, .904692+.986125*ii, .682761+2.71874*ii, .312945-.342322*ii, 6.01448e-29+2.89507e-29*ii, 1.82581e-29-3.88735e-29*ii
.141326-.220549*ii, -8.12598e-27-5.558e-27*ii, .838274+.020665*ii, -1.24092+3.01222*ii, .592193-.421855*ii, -.161633-.560973*ii, .334306-.134282*ii, -.960879+.267399*ii, .701651+.33572*ii, -3.34847e-27-2.41352e-27*ii, -3.83567e-27-6.62783e-27*ii
-2.33758+.211646*ii, 9.17275e-26+3.38378e-25*ii, -.161002+.952278*ii, 1.00686+2.34829*ii, -.586892-1.62224*ii, 1.38016-1.71202*ii, .345608-1.31592*ii, -.259298+1.913*ii, -1.2597+.919588*ii, -1.68499e-25+1.64354e-26*ii, -4.26717e-25-3.41902e-25*ii
.569733+1.10062*ii, -1.57379e-18-6.2911e-19*ii, .0170928-.321252*ii, -.823492+.900678*ii, -.882339+.217116*ii, -.828987-.14758*ii, -.319425-1.32598*ii, .935278+.438881*ii, 2.06491-.18467*ii, -1.14502e-19+2.47416e-19*ii, -3.36593e-18-1.00843e-18*ii
4.41015-1.29866*ii, -3.76224e-29+9.76541e-29*ii, 2.37648-.068680*ii, -.063421+4.15346*ii, -2.81114+1.03781*ii, -3.80968-3.33603*ii, -1.53073-.103145*ii, -3.13178+.487625*ii, 3.04954-2.68703*ii, -4.1351e-29+1.17329e-28*ii, 1.47668e-28+3.98893e-28*ii
-2.34647-1.32355*ii, 8.55117e-24-9.48978e-24*ii, .093134+.832722*ii, -1.60461-2.77599*ii, .553912-.534712*ii, -1.25373-1.31579*ii, -.998783-3.35363*ii, -2.10973-1.59586*ii, 3.47533-3.37966*ii, 4.34937e-24+3.11846e-24*ii, -2.3540e-24-6.18802e-23*ii
2.27013-.917875*ii, 1.45396e-34-4.26969e-34*ii, -3.00947-.921564*ii, .732407+1.94944*ii, .488835+.191577*ii, .945711-.914793*ii, 3.38776-3.20537*ii, -.527223-1.38843*ii, -.573159+.199951*ii, -4.15522e-34+5.7548e-34*ii, 2.0379e-36+2.73793e-34*ii
-.204247-.602173*ii, 4.46064e-21+8.03882e-21*ii, -.884464+.041015*ii, -.600095-.382442*ii, .943816-.412363*ii, 1.16756-1.15241*ii, .052357-.615144*ii, 1.02638+.003725*ii, .727767-.437276*ii, -2.13749e-21-3.46355e-21*ii, 6.76149e-21+3.89986e-21*ii
-.572624-.339059*ii, 1.14872e-26+5.27106e-26*ii, .823647+.784456*ii, 1.16686-.004529*ii, -.403415-.214031*ii, 1.8061-.581388*ii, 1.45562+.068194*ii, -1.05203-.881897*ii, 2.62271-2.24885*ii, -1.59439e-26+2.62131e-26*ii, 1.48666e-25+1.12412e-25*ii
-.655194-1.18955*ii, -1.28847e-23+8.42945e-23*ii, -.37696+.395185*ii, 1.10862-.517719*ii, 1.37504-1.33494*ii, -.257109+2.08594*ii, .187069-.683491*ii, -.586266-.595337*ii, -2.09014-.106978*ii, -1.42275e-23-1.84337e-23*ii, 3.59485e-23-1.74809e-22*ii
-.60146-.929042*ii, -3.97699e-25+6.93809e-26*ii, 3.16701+.52649*ii, -.813005+3.19675*ii, .204863+.258796*ii, .880955+.59129*ii, -3.33794-.318247*ii, -1.19299+1.15001*ii, -.0508614-.47001*ii, -6.48023e-25+5.1727e-27*ii, 5.28372e-26+1.83394e-25*ii
.291482-.0370465*ii, 5.86517e-32-1.3264e-31*ii, 1.09456+.981226*ii, -2.89801-2.9327*ii, .219181-.0216317*ii, .074885-2.41454*ii, 1.33356-.037409*ii, .729012+2.1356*ii, -1.15873-1.54788*ii, 9.71737e-32-4.38159e-32*ii, -2.73271e-31+6.29088e-32*ii
-1.26586-1.88058*ii, 1.44645e-24-2.25191e-24*ii, -1.51336-.476804*ii, -.066523+1.67922*ii, 1.04244+.108108*ii, -.104218-1.49635*ii, -1.38649-1.66022*ii, -1.35315+.346514*ii, -.619728+2.1032*ii, -1.63136e-24+1.35914e-24*ii, 3.83981e-24+4.43775e-24*ii
1.11565-1.09284*ii, 3.65972e-30+8.13421e-30*ii, -3.32376-2.41759*ii, -1.28333-2.12511*ii, -.139882+1.18869*ii, 1.32824+.345481*ii, -1.01575-.819022*ii, 1.98011+2.03391*ii, .092609-1.35953*ii, 3.75058e-30-1.79419e-29*ii, 1.13976e-29-4.22218e-30*ii
-1.87488+.064237*ii, 4.60543e-28-3.26048e-28*ii, -1.35027-1.34868*ii, 1.14818-.39282*ii, -.150293+.945727*ii, -.014654+1.90737*ii, .373539+1.92311*ii, 2.36457-.07552*ii, -1.24164+.753513*ii, -5.30795e-28-9.04359e-29*ii, -3.26149e-28+7.5186e-28*ii
-.5402-.430461*ii, 7.9947e-22+2.60487e-22*ii, -2.5831+4.56674*ii, -.113906+2.21007*ii, .562788+1.2555*ii, .775919+.208868*ii, -.446094+.230301*ii, 1.58791-1.93753*ii, -.639758-.028874*ii, -1.62734e-21+1.48905e-21*ii, -5.03946e-22-1.89733e-22*ii
.169983-.711098*ii, 1.01387e-28-1.51342e-28*ii, -.103461-.58741*ii, -.546858-1.05484*ii, -.1493-1.04446*ii, 1.00199+1.82093*ii, .644399+.254861*ii, -1.32804-.901372*ii, -1.561+.671614*ii, -4.96946e-29-2.1949e-29*ii, -5.66229e-29+3.04337e-28*ii
-1.42094+.97899*ii, 5.19302e-30+8.14516e-31*ii, .250672-.680028*ii, 1.66529-1.23341*ii, .661455+1.42838*ii, -1.95387-.154407*ii, .185037+1.08048*ii, -.47819+1.19961*ii, .648183-.472382*ii, 9.27819e-31-1.66361e-30*ii, 3.75079e-30-1.92513e-30*ii
19.7256+14.4073*ii, -5.36042e-23-5.55142e-23*ii, 13.8539-7.34707*ii, 7.20705-.981571*ii, -2.16197+.711364*ii, -4.51186+.65192*ii, -6.25413-8.72176*ii, -3.47146+4.5445*ii, 4.57562-8.79106*ii, -5.75247e-22-1.87627e-22*ii, -7.33302e-22+2.17226e-22*ii
.155008-.122824*ii, 1.10761e-24+5.96006e-25*ii, -.726499+.476727*ii, 2.70258+.335266*ii, .370053+.181591*ii, -1.75084+2.06068*ii, .206325-.433157*ii, -1.38914-.962877*ii, -1.5653+1.48354*ii, -5.44406e-25+4.75162e-26*ii, -2.61794e-24+7.10256e-25*ii
-.06698+.393906*ii, -7.90653e-25+6.1807e-24*ii, -1.52862-.404422*ii, -.0562396-.281827*ii, -.0581877+.097328*ii, -1.08307+.746269*ii, 3.28462-1.27553*ii, -1.33118+.356256*ii, -2.09825-.025712*ii, 1.85411e-24-4.56408e-24*ii, 1.81791e-24-1.29483e-23*ii
-1.73815-1.75587*ii, -2.5219e-21-1.22163e-21*ii, -2.7205+.062693*ii, -1.28444+3.19781*ii, .653095+.494688*ii, -1.39881+.26065*ii, -2.98516-.427429*ii, -1.40394-.532825*ii, .733528-2.46338*ii, 3.46871e-21+1.58268e-21*ii, -4.85923e-21+5.31629e-21*ii
2.06444+.154256*ii, 8.03722e-22+4.18963e-22*ii, -1.1561-.889238*ii, .091712-.887224*ii, .524253+1.65875*ii, -2.0683-.517909*ii, .442178-1.10482*ii, -.279384+1.19494*ii, .117494+.429853*ii, -2.78311e-22-5.99531e-22*ii, -8.56605e-23+3.94708e-22*ii
3.49996+3.60841*ii, -7.4399e-29-8.3354e-30*ii, -2.47537+1.9298*ii, -5.03714-1.17305*ii, 3.93879+7.16943*ii, .012552-5.46225*ii, .592632-.162593*ii, 2.95699-.613685*ii, 2.66077-1.89348*ii, 1.00125e-28-6.1471e-29*ii, -2.13741e-28+1.18694e-28*ii
-.217621-.450259*ii, -7.48034e-26+1.74024e-26*ii, .052263+1.29671*ii, -1.30137-1.0482*ii, .267213-1.40083*ii, .486005-.672009*ii, .281544-.209057*ii, 1.3183-1.64783*ii, -.835732+.315036*ii, -1.32377e-26-4.80445e-26*ii, 5.70332e-26-3.81096e-26*ii
5.22285+4.28468*ii, 3.96041e-32-4.19674e-32*ii, -2.71689+3.87647*ii, -5.01018+5.2748*ii, 1.80224+1.45772*ii, -1.72392-.709496*ii, 2.91432+.020207*ii, 3.41222+1.12148*ii, 1.99337-.645484*ii, 2.75427e-32+1.33773e-31*ii, 5.18562e-32-1.0922e-31*ii
-.116033-2.47152*ii, 6.89725e-27+1.1026e-28*ii, -.93887-.77621*ii, .181303+2.3151*ii, -1.47496-.272045*ii, 1.23383-.630699*ii, .374974+1.60649*ii, 2.56928-1.98414*ii, -1.28-1.04496*ii, -3.19501e-27-2.72862e-27*ii, -8.71327e-27-7.34847e-27*ii
3.30709+3.71938*ii, -6.4563e-26-4.61283e-25*ii, -2.07624-3.86118*ii, -3.09896+1.52183*ii, 3.18699-2.39285*ii, -5.53622-2.84614*ii, .103242+1.24456*ii, .114355-7.11327*ii, -3.64502+3.04232*ii, -8.23525e-25+6.03511e-25*ii, 1.6387e-24+1.48496e-24*ii
.00929751-.0508871*ii, -2.36924e-19-3.34175e-19*ii, -.540877+.061511*ii, -.724129-1.45909*ii, -.070148-1.34653*ii, .141855+.410337*ii, .0373303+.00884952*ii, -.77004+.140385*ii, -.297248+1.90123*ii, 7.43512e-20+8.30871e-20*ii, 7.05768e-19-3.51114e-19*ii
9.38051+6.25878*ii, -5.16328e-30-8.37795e-30*ii, -2.69054-3.86317*ii, -9.57726+2.77688*ii, 1.97133-1.1035*ii, 6.29885-7.28817*ii, 2.26995+4.44557*ii, -11.0917-14.124*ii, -9.79951+3.36664*ii, -9.23671e-30+2.12439e-29*ii, 7.88031e-29+6.47169e-29*ii
3.80491-4.87425*ii, 1.0985e-24+4.11509e-25*ii, -.564157-2.8842*ii, 3.66011-1.0881*ii, 4.76371+1.48934*ii, 3.41576+.366026*ii, .436193-1.15958*ii, 1.72712+1.58922*ii, -8.17041+5.19338*ii, 2.83574e-25-1.70023e-24*ii, -1.11123e-23+2.34273e-24*ii
-.133452-2.42231*ii, -1.1484e-29-1.29505e-29*ii, -2.58767-2.06474*ii, 4.84302+6.31083*ii, 2.39857-6.32201*ii, -1.40542-1.56454*ii, .32794-.14553*ii, .30612-.774186*ii, -1.06234-14.9761*ii, 1.48874e-30+2.86117e-29*ii, -1.81748e-28+1.85744e-28*ii
-.527079+.087043*ii, 1.25357e-19+3.66718e-20*ii, .386549+4.0898*ii, 2.26934-1.28657*ii, .423271-.12642*ii, 3.11807-2.90105*ii, -1.19965-.152661*ii, -2.33585-.658038*ii, -3.33316-1.64679*ii, -5.0762e-20+2.6343e-19*ii, -3.57443e-19-3.2867e-19*ii
.824855-.713983*ii, -2.99642e-25+2.55986e-25*ii, -1.53994+.067312*ii, -1.94659-1.4515*ii, 1.02991-.61966*ii, -1.16018+1.29854*ii, .894277-.155193*ii, -2.04846+.833018*ii, 1.01125-1.93627*ii, 2.221e-25-2.07186e-25*ii, 1.92643e-25+8.39055e-25*ii
.783083-5.92285*ii, 2.30706e-27+3.66649e-28*ii, 1.88356-3.32012*ii, -10.8932-1.7881*ii, -1.20779-1.77622*ii, 3.07342+.235059*ii, 2.07523+1.85198*ii, 1.58077-1.76877*ii, 2.17685-2.64254*ii, 2.7814e-27-3.48455e-27*ii, 5.991e-27-5.29836e-27*ii
-2.98501+1.37092*ii, 1.07342e-31+2.59498e-30*ii, -.346116-1.37578*ii, .80995+1.04107*ii, -.136521+.895627*ii, -2.49202+3.68234*ii, 1.99242+3.02916*ii, .193784-1.58586*ii, .908861+2.59263*ii, 1.76648e-30-5.22921e-31*ii, -6.63025e-30+2.63677e-30*ii
-1.21558-.065932*ii, -1.25419e-27+1.76931e-27*ii, -2.24412+.419076*ii, -1.83929-.478306*ii, .584895+1.76067*ii, -.816336-2.14458*ii, -.240283+.610584*ii, -.460902+1.98056*ii, -2.51117+1.05315*ii, 1.03654e-27-2.24808e-27*ii, 1.28613e-27-5.7639e-27*ii
-1.167-2.47417*ii, -8.44508e-21+3.3449e-20*ii, -.349296+.418074*ii, .515176-.312718*ii, 1.51326+.171858*ii, .74319-.072319*ii, -.944681-1.52771*ii, .486399+1.67235*ii, -.031614-1.88432*ii, -5.51717e-21-7.60713e-21*ii, 6.32955e-20+1.48557e-20*ii
.154295+2.38795*ii, 5.07804e-30-1.91952e-30*ii, 1.48631-.795017*ii, .102424-.880262*ii, .321462-.992545*ii, .908106+.724424*ii, -2.13191+.845928*ii, 1.09756-.051015*ii, .367503+1.27188*ii, 3.01074e-30-3.44507e-30*ii, 4.30759e-30+5.75321e-30*ii
-1.19612+2.36513*ii, -6.59595e-24-4.50881e-24*ii, 1.33211+.63731*ii, .728207-3.66123*ii, -.739752+1.82373*ii, -3.53681-2.29931*ii, 1.34208+.111478*ii, .872373-.022414*ii, 1.88065+2.19482*ii, -2.95652e-24-5.10495e-24*ii, -2.50866e-24-2.29565e-23*ii
-1.59276+.044114*ii, -1.0902e-26-8.5189e-28*ii, 2.06708+1.32138*ii, -2.21546+1.028*ii, -1.69435-2.75903*ii, -3.40964+2.20741*ii, .245822-.426326*ii, 2.96668+1.06126*ii, .761636+.161888*ii, -1.07048e-26-8.08332e-27*ii, -8.16546e-27-2.41374e-27*ii
-.852489-1.29717*ii, 7.1587e-23+2.5594e-22*ii, -.290765-.79876*ii, -.21063+.654402*ii, .275962-1.38461*ii, -1.08713-.962897*ii, .783032-.771754*ii, .798897+.892233*ii, 1.00482+1.12428*ii, 9.18098e-23-6.57996e-23*ii, -2.15816e-22+3.37657e-22*ii
1.62912-1.34648*ii, -3.43148e-27+7.36014e-27*ii, 3.40084+.549992*ii, -.4012-.779515*ii, .265899-3.74579*ii, .480258-2.46568*ii, .388382+.407351*ii, .925843+1.703*ii, -1.94232+.586452*ii, -7.85897e-27+1.15717e-26*ii, 2.34866e-27-1.63081e-26*ii
.268149-.945434*ii, -2.78779e-22+9.25288e-22*ii, 2.07353-3.49917*ii, .376926+.315689*ii, .437187+.444289*ii, .120866+1.04772*ii, -.779395-1.37048*ii, 2.27845+.281557*ii, .216301-2.3146*ii, 1.32984e-21+1.44705e-21*ii, 2.08137e-21+8.45403e-22*ii
.072826-.691263*ii, 3.42818e-24-6.9228e-24*ii, 1.57938-1.83752*ii, -.396087+.799977*ii, -1.43769-2.06125*ii, -4.95565-1.14717*ii, .209029+.181125*ii, .048558+2.24643*ii, -.378988-2.81399*ii, -3.65319e-24-8.61654e-24*ii, -2.07799e-23-7.02322e-24*ii
.67153-.334091*ii, 5.38364e-28+8.12894e-28*ii, .293652-1.28341*ii, .700941-.174938*ii, -1.99357-1.33671*ii, -1.70557+.163072*ii, -.154859+.271418*ii, .483357+.200782*ii, -2.22038+.242476*ii, 6.00683e-28-2.26115e-28*ii, -1.39248e-27-1.6744e-27*ii
-1.95252-2.28858*ii, -1.77648e-25-1.88469e-25*ii, -1.14369-1.34163*ii, 3.02666+.744565*ii, -.882251+.719873*ii, -2.84884+.692082*ii, .057940+2.6413*ii, -5.85855-3.08114*ii, -.747683-1.76895*ii, -2.484e-26+2.26944e-25*ii, -2.00568e-25+4.55166e-25*ii
-.41996-.14413*ii, -2.25143e-20+8.2797e-21*ii, 2.79755+1.54417*ii, .711111-2.55279*ii, -.751499-.698036*ii, 1.07882+1.1233*ii, .395633-.175697*ii, -.380161+2.27485*ii, -1.53116+1.47867*ii, -3.78852e-20-5.80157e-21*ii, 2.22302e-20-4.59688e-20*ii
2.12398-2.11564*ii, -6.79013e-25-7.64949e-25*ii, .723355-.483275*ii, .656584-.308005*ii, 1.83209-2.61087*ii, .543677-.119792*ii, .925469+.164096*ii, -.202876-.972869*ii, -.266301-.0437613*ii, -4.30424e-25-1.1259e-25*ii, 1.47346e-25+2.33421e-25*ii
-1.17513+.918028*ii, -1.42404e-26-2.12389e-26*ii, .884188+7.0872*ii, -.411355-.133173*ii, 5.55365-2.88256*ii, 6.28916-1.44692*ii, -.234278+.0437022*ii, -.450437-4.98769*ii, -2.02634+6.33693*ii, 6.89666e-26-5.9852e-26*ii, 1.63445e-25-4.72034e-26*ii
1.56654-1.27674*ii, -2.23598e-27-1.2072e-29*ii, -1.9576+3.55317*ii, .513922+1.43362*ii, .357678-2.23549*ii, 1.87539-3.59018*ii, .666189+.594168*ii, 5.42368-1.73845*ii, 1.39173-.692351*ii, 2.21002e-27-3.96059e-27*ii, -3.12024e-27+1.53128e-27*ii
.190845+.433803*ii, 9.82802e-26-2.0928e-27*ii, .58326+1.01096*ii, 1.06762+.61108*ii, .222092+.179895*ii, -.016675+1.29253*ii, 1.47421+.759145*ii, -.490611+.71043*ii, .6893-1.11104*ii, 2.97193e-26+4.90685e-26*ii, 6.54194e-26-1.10635e-25*ii
.378594+.156827*ii, 2.91563e-28+1.98193e-27*ii, .569181+1.35544*ii, .317746+.906006*ii, -.208775-.0129764*ii, .162802+.291887*ii, -1.85294-.636008*ii, -.405141-.183069*ii, -.454133+.973944*ii, -1.26022e-27+7.61637e-28*ii, -2.0627e-27-6.16097e-28*ii
.236144+1.38384*ii, -8.39732e-33-3.1203e-33*ii, -.726337-1.86567*ii, 1.62344+.228528*ii, 1.35914-.927904*ii, 3.4319-.614926*ii, -.355623+.775387*ii, -1.29775+2.04242*ii, 2.73812-2.25321*ii, 1.3892e-34+8.96651e-33*ii, -3.00235e-32+1.03772e-32*ii
