variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
3.57767+4.49335*ii, 2.33198-.753121*ii, -.785286+.843458*ii, -2.57409-.684877*ii, 3.66323+3.26776*ii, -3.56686+2.4456*ii, -1.99219-2.58816*ii, 1.058-1.23158*ii, -2.0449e-23-9.69875e-22*ii, -1.9948-.731381*ii, -7.78119e-22-2.24633e-21*ii
.777347+.752026*ii, .85701-2.01204*ii, -.576769+.211127*ii, -2.89138-1.16562*ii, 3.71721+1.28633*ii, .286662+2.85274*ii, .67482+8.25114*ii, -.427428-.814324*ii, 2.42631e-19+3.82014e-19*ii, 2.56596+1.15299*ii, 9.76566e-19-1.60795e-19*ii
.175928+2.26543*ii, -.274037+.976617*ii, 1.73146+.794859*ii, -1.40948-.956981*ii, -2.67758+2.08699*ii, .504885+.370099*ii, .288751+.769203*ii, -.367208-.0132587*ii, 1.5029e-21-2.36214e-21*ii, .366287+1.02112*ii, 1.89505e-21+2.11507e-21*ii
-2.46048-1.61082*ii, 1.78741+.317445*ii, -1.48423-.008313*ii, .19617+.745971*ii, 1.58789+.498211*ii, -1.12498-.718633*ii, -.226465-2.1517*ii, -1.27197+1.17359*ii, -3.93981e-25-1.55641e-24*ii, 2.0364-2.04977*ii, -2.1013e-25-2.90701e-24*ii
.520463-.441968*ii, -1.13775+1.32866*ii, -1.24912-.93178*ii, 1.52632-.231902*ii, 1.30504-.625524*ii, -.113368-.25729*ii, .198592-.716944*ii, -.0475659-.175796*ii, 2.31753e-25-2.43024e-25*ii, -.730327-.547508*ii, 5.92194e-26+5.84422e-25*ii
.038044+.655179*ii, .682933-1.63912*ii, -.462161+.191011*ii, 1.74893-.195578*ii, -1.38568+.201828*ii, -1.74191+1.96284*ii, 3.95225-1.72553*ii, -1.10764+.998446*ii, -3.01836e-23+1.95941e-22*ii, .476552-1.38896*ii, 3.00557e-22+1.83289e-22*ii
.939481-2.8924*ii, 4.48447-4.09419*ii, 1.24083+.964724*ii, .139826-.190218*ii, -2.22614+1.90187*ii, -1.04096-.657193*ii, .014076+2.75995*ii, -.368602-5.20152*ii, -1.24295e-30+2.7322e-30*ii, -2.42954+1.70301*ii, 5.61215e-30+1.73414e-29*ii
-.576093-1.35671*ii, 2.24499-.780421*ii, -.662632+.919304*ii, -.666487-3.58036*ii, -.811652-.644317*ii, 1.1441-.091554*ii, -2.74816-.312304*ii, -.0327775+.313448*ii, 1.55156e-25+3.33558e-25*ii, -2.01425+2.05275*ii, 6.0864e-25+6.27749e-25*ii
.545213+.981283*ii, 1.43849-2.13125*ii, 1.67281-.344721*ii, -.210145-.0736625*ii, .753106-.2798*ii, .0386808+.382871*ii, -.639195-1.04361*ii, -.732689-1.56511*ii, 1.19283e-29+7.66561e-29*ii, -2.15837+2.37545*ii, 1.80532e-28+8.48471e-29*ii
.171602-.134572*ii, -1.42716-.954613*ii, .349509+.391121*ii, -2.1944+.572215*ii, .370668+.378619*ii, -.555902-.564993*ii, .157991+.681623*ii, .174335+.30293*ii, -2.58379e-31-3.86986e-30*ii, .362363+1.7311*ii, -3.32547e-30+5.76957e-30*ii
-.408771-.869243*ii, 12.5688-5.61856*ii, 5.94338-12.383*ii, .000706738-.000877416*ii, -6.26374+2.7591*ii, .00495002+.00119165*ii, -1.08453+8.5745*ii, 1.93234+4.08513*ii, -9.01829e-37-7.46927e-37*ii, .276267+5.81207*ii, -1.55315e-35-4.32096e-36*ii

component_2:
equations:
-theta*L+d
-ad+omega^2*d
-T*j+Tj
1.0028*g*Tj^2-3.9921*L*j^2*Pii^2
points:
9.29114+14.3429*ii, 3.36838+2.30326*ii, 4.61009-3.9429*ii, -4.90325+1.8906*ii, 3.87662-6.23919*ii, -.345892+.309867*ii, -2.39431-4.03338*ii, .0826263-.031337*ii, -2.0032-.536972*ii, -14.3512+4.00651*ii, -5.51077-6.42263*ii
-.176368+.240023*ii, -.0849191-.170683*ii, -.456957+.297182*ii, -.939901+.812295*ii, .389678+.398197*ii, -.97912-.214991*ii, -.836612-.508713*ii, .483166+.646307*ii, -.0137701-.167205*ii, -.0836013+.0639407*ii, -.0273698+.0165492*ii
-1.8281-1.24043*ii, -.935797+1.75291*ii, -2.20921+.508358*ii, -.216653+.785014*ii, .847557+.914289*ii, -.214452-.372577*ii, -1.85712-.482619*ii, -.370962+.375563*ii, .413349-1.05244*ii, 1.6112-1.0046*ii, 1.45802+1.70944*ii
-.137725+.340639*ii, .153152-.427843*ii, -.691203+.410028*ii, 1.15212-.192747*ii, .262236+.545412*ii, -.565069+.065703*ii, -.267982+.742367*ii, -.486389-.0243441*ii, -1.03371+.59608*ii, -.0838654-.277552*ii, .096714+.533555*ii
-.664542-.35964*ii, .394687-.129076*ii, .795811-.70021*ii, .871701-.109808*ii, .658472+.981662*ii, .242191-.627366*ii, .497153+.694332*ii, .362742-.674009*ii, -.59794-.076135*ii, .168539+.141143*ii, -.245826+.0471302*ii
-21.2229-53.0354*ii, 13.4754-7.45519*ii, -1.44621+.673172*ii, 16.6006-15.2424*ii, -11.7967+17.1281*ii, 10.5776-19.8002*ii, 18.7512+23.7082*ii, .939926-.329718*ii, .408095+1.14657*ii, 42.2423+4.84379*ii, 14.0471+12.408*ii
-1.42618-.604133*ii, .193896+1.54637*ii, -1.05517+.642963*ii, -1.04421+.129925*ii, .913063+.563425*ii, -.076608-1.01155*ii, -1.10424-.330538*ii, -.046449+.962946*ii, .411871-.889422*ii, .601866-.605989*ii, 1.45523+.464449*ii
.50863-.62479*ii, -1.45068+.712132*ii, .638388-.716602*ii, .134836+.926375*ii, .686119+1.05584*ii, .610294+.626607*ii, -.744437-.33574*ii, .756274-.548721*ii, .603499-.2778*ii, -.052464+.755392*ii, -.677654+.83277*ii
-.796025-.642454*ii, -.0584143-.423162*ii, .89417-.437252*ii, -1.06226-1.06268*ii, .71072+1.13434*ii, .018449-1.03235*ii, 1.16016-.435819*ii, .47724+.49441*ii, .577161+.337499*ii, .189238+.216468*ii, .109102-.263948*ii
-12.8778+5.39982*ii, -.548371+3.93724*ii, 2.28859+6.42327*ii, 2.07861-3.52562*ii, 5.03476+3.98592*ii, .288001+.0851603*ii, 1.94594+2.09493*ii, .0178143+.0711854*ii, -1.05861-1.75978*ii, -1.40577-12.357*ii, 7.50917-3.20299*ii
.835625-.112305*ii, .252206-.401491*ii, -.493475+1.07261*ii, 1.29827+.058394*ii, -.263159+.461447*ii, -.328831+.507633*ii, -.648493+1.30239*ii, -.235221+.401586*ii, -.92457+.815081*ii, -.211293+.363162*ii, .094065+.576775*ii
.0981246-.0946254*ii, .437005-.391915*ii, -.393655-.371143*ii, 1.05005-.00338*ii, .274223+.48197*ii, -.302995-.353661*ii, -.130592+.674945*ii, -.287465-.337728*ii, -.977957+.328046*ii, .102248+.351726*ii, -.298806+.526634*ii
-.604919-.00432*ii, -.073733-.727986*ii, -.617744+.108794*ii, -1.37957+.802243*ii, .303819+.518858*ii, -1.44124-.535578*ii, -.533189-.850769*ii, .611993+.744105*ii, .078733-.139923*ii, .374124-.0137416*ii, -.107667-.0469995*ii
-8.2225+.62115*ii, -2.04692-6.84792*ii, 14.7231-3.02691*ii, -.00240256-.00259403*ii, 2.4607+7.3187*ii, -.0345265-.0118311*ii, 10.0268+.45079*ii, 9.09046-4.89051*ii, 1.10709-.231223*ii, -.074908-3.5315*ii, -3.84953-7.10799*ii
-2.7123-1.03295*ii, 1.57671+.35414*ii, .811724-.560961*ii, -2.21311-1.39801*ii, 1.24311+.999108*ii, .007462-2.98111*ii, 1.4814-.540913*ii, .605798+.964345*ii, .623766-.803674*ii, .854426-.422322*ii, 1.26811-1.04626*ii
-.222404+.122699*ii, -.478675+.628007*ii, .565403+.501433*ii, .27368+.624985*ii, .648892+.887089*ii, .166768+.412304*ii, -.698287+.357188*ii, .651601+.018500*ii, -.0050978-.235785*ii, -.399735-.16932*ii, .150515+.109663*ii
-.183417-3.9061*ii, -1.22823+2.16092*ii, -.69815+1.27242*ii, 1.98951+1.60794*ii, -.344172+1.76886*ii, 1.61081+.922751*ii, -2.24497+1.90538*ii, .71649-.115267*ii, .635866-.916529*ii, 2.4346+.607992*ii, 1.19955+2.49976*ii
-.673855+.082989*ii, 1.64977+.543078*ii, .392613-.410326*ii, -1.90169-.493025*ii, .939405+.06175*ii, -.16493-2.09871*ii, .233951-.448351*ii, .349364+1.01303*ii, .12581-.614413*ii, -.396354+.447801*ii, .541231-.945313*ii
-.860185+.221559*ii, .393603-.04106*ii, .641717-.927806*ii, .806112-.088277*ii, .929+.828176*ii, .075586-.69387*ii, .44276+.415611*ii, .185799-.840414*ii, -.757115-.184633*ii, -.0969687-.135472*ii, -.305584-.0415849*ii
-.448063-.210361*ii, -.552038-.4199*ii, .891533+.596471*ii, -.205842+.349076*ii, .346917+1.20037*ii, -.317586+.290186*ii, .0316754+.181502*ii, 1.01489+.311337*ii, .202895+.186987*ii, -.0524157-.135003*ii, -.0334897-.188419*ii
.0102059+.0108232*ii, .116786-.164961*ii, .406811+.255641*ii, .766218-.339616*ii, .385217+.788382*ii, .0614221-.0194951*ii, .135582+.761132*ii, .0764257+.0084314*ii, -.509347+.463313*ii, -.305665+.0987328*ii, .0169442+.138131*ii
-13.7542-42.2637*ii, 12.4825-4.56133*ii, 1.35296-.648202*ii, 13.0915-12.9038*ii, -9.19751+12.7929*ii, 10.8047-16.5295*ii, 15.3696+19.8422*ii, 1.04986-.227805*ii, .500391+.896857*ii, 31.4716+6.78569*ii, 10.337+8.91253*ii
-.776191+5.78645*ii, -1.9424-.353489*ii, 2.96518-1.34276*ii, -2.65611-2.44768*ii, 3.22579+.572447*ii, -.458781+.305205*ii, 2.40126-3.26283*ii, .0361434-.148214*ii, .760621+1.13572*ii, -4.73983-1.8802*ii, -1.07597-2.47489*ii
-.34278+.0094448*ii, -.100147-.387629*ii, .584162+.911551*ii, 1.14455-.981872*ii, .322269+1.13955*ii, .129485+.262326*ii, .584305+1.13788*ii, -.0480933+.187938*ii, -.515606+.922933*ii, -.297399-.420758*ii, .409392+.107435*ii
-.475192+.144409*ii, -.417543-.223783*ii, .601536-.588093*ii, -1.22059-.612261*ii, .916836+.8393*ii, -.219175-.666678*ii, .625521-.91161*ii, .362365+.364427*ii, .524753+.223405*ii, -.322513+.131377*ii, -.169113-.210712*ii
1.63123-11.1379*ii, 1.60562-2.49603*ii, -3.5275+.869201*ii, 5.63823+1.54747*ii, -4.71148+2.20524*ii, .501502-.689833*ii, -1.14188+5.79521*ii, .0514883-.136481*ii, -1.46408+1.03911*ii, 8.35813+4.44234*ii, .242896+5.3228*ii
-.0754381-.365264*ii, -.223546-.361705*ii, .56072+.795011*ii, -.165282+.354977*ii, .129078+.967147*ii, -.336797+.204604*ii, -.212655+.393131*ii, .83675+.559184*ii, .0780657+.247583*ii, -.026151+.139595*ii, .0721008-.0835829*ii
-1.59118-.884928*ii, -1.78665+4.0852*ii, -5.96688+1.47005*ii, .00267768+.0146456*ii, 1.25338+.020404*ii, -.0264264-.0403238*ii, -3.99868-1.12559*ii, -2.98348+1.25892*ii, .506407-1.00006*ii, 1.72368-1.85349*ii, 3.18067+3.85553*ii
-.345524+.498684*ii, -.350925+.154869*ii, -.679377+.361359*ii, -.926782+1.10742*ii, .560151+.37158*ii, -1.0245-.013122*ii, -1.21727-.680955*ii, .448356+.549902*ii, .0059539-.384361*ii, -.153081-.22186*ii, .0574363+.135804*ii
.0076656-.114187*ii, .464055+1.02867*ii, -.348976+.0037413*ii, -1.11044-.078420*ii, .76067+.16668*ii, .083022-.935948*ii, -.699098-.368428*ii, -.015165+.843935*ii, .273674-.393272*ii, -.30681+.453175*ii, .531548+.099021*ii
-1.1719-.61854*ii, -1.52721+.3463*ii, .655633-1.60155*ii, .217901+.253407*ii, 1.2522+1.53723*ii, .423806-.127149*ii, .305764-.759848*ii, .538314-1.20954*ii, .476809-.416302*ii, .599481-.147379*ii, -.584021+.800898*ii
1.2941-.04455*ii, -.19572+2.14491*ii, -1.17185-.253327*ii, -.745496-.195572*ii, .895418-.2696*ii, .807112-.400097*ii, -1.59173-.589548*ii, -.881212+.767862*ii, .483007-.268322*ii, -.762971+1.05363*ii, .480993+1.08852*ii
1.90045-.600506*ii, -.658353+.965751*ii, -.630552+.833967*ii, -2.67277+.981346*ii, -3.2625-.578789*ii, .054744+1.8225*ii, 2.46348+1.83581*ii, .202571-.607501*ii, 2.71142+2.59652*ii, 1.2826-.035632*ii, -4.29266+.909126*ii
.928798-1.08159*ii, .179764+.536253*ii, 1.56386-1.69784*ii, .610413+3.58841*ii, 1.11078+.244811*ii, .188007+.190375*ii, .395388-1.89021*ii, .0602226-.0421487*ii, 3.28512-1.50507*ii, .936468+1.11086*ii, 1.39764+1.4911*ii
-1.16794-3.42562*ii, 1.93436+.227836*ii, 3.16905-1.05703*ii, -.178543+.246588*ii, 2.5193-2.86499*ii, .100567-.308313*ii, -.888894-.93781*ii, -1.01401+.326365*ii, -.744682-.277362*ii, .836665+.675226*ii, -1.37729-.706184*ii
4.56325+.612396*ii, .0289221+.405208*ii, 3.1216+16.1758*ii, -6.29122+2.43015*ii, 10.4256-7.73242*ii, -.0147668-.00835083*ii, 1.5426-2.18581*ii, .00159628+.00194399*ii, 7.87206-9.99046*ii, 5.55499+3.63768*ii, 4.27589+2.90088*ii
-1.10733+1.37997*ii, -.265532-.702775*ii, 1.40399-.394637*ii, -3.75205+.938685*ii, 2.9777-3.93891*ii, -.78241+.282547*ii, 1.22918-1.81264*ii, .213976-.0217725*ii, -1.74594-1.41863*ii, -.860247-.838826*ii, -.533376+1.60369*ii
-1.438+7.20837*ii, 1.61967+1.17324*ii, -2.42539+2.83277*ii, .136812+.347461*ii, -2.65203+7.22865*ii, -.49621-.182002*ii, -1.14657-7.41971*ii, -.940331+1.05785*ii, -1.82873+.273272*ii, -.428991+2.26839*ii, -3.28255-1.70292*ii
13.8791+1.30513*ii, -.721438-3.26437*ii, 5.59206-2.04005*ii, -.0479486+.00028637*ii, -.730233+1.44198*ii, .275967+.280407*ii, -2.23962-14.0267*ii, -5.72034-5.88224*ii, 2.1207-1.44017*ii, .19606-2.19587*ii, -6.23122-5.88377*ii
1.39438-1.3992*ii, -.327318+.143536*ii, -.825696-.031007*ii, 1.09612-1.90602*ii, .741443+.901075*ii, 1.88289-2.19681*ii, -1.72563+1.25216*ii, 1.29304+.244262*ii, .804048-1.48085*ii, -.166784-.155474*ii, -.050623+.600118*ii
-1.89167-1.36891*ii, 2.06198+1.21294*ii, 2.09566-1.24376*ii, 6.04365+1.09168*ii, -.103842-1.93291*ii, .0497504-.390023*ii, 1.49485+.103813*ii, -.0033169-.0639352*ii, .071067-.568478*ii, 1.11306+5.69285*ii, .83607-1.08599*ii
-3.16517+1.09758*ii, .405648+.766547*ii, -.351145-3.16042*ii, -.485091-.186264*ii, -2.28287-1.29837*ii, .329218-.0371898*ii, -.439011+1.55092*ii, -.565813+.293925*ii, 1.23531+.45293*ii, .539056+.432492*ii, .153909+1.13065*ii
5.59891-1.45985*ii, -.306771-.115453*ii, 2.20585+2.77387*ii, 3.13645-.964233*ii, -.27668+1.83472*ii, -.213631-.408143*ii, -5.10164+2.09228*ii, -.02568-.138024*ii, -1.65903+7.57801*ii, -.889307+.518754*ii, 1.38385-2.13317*ii
-1.45356-9.96695*ii, 3.96892+3.07352*ii, .036655-2.28513*ii, -.322646-.120871*ii, -9.25483+12.2575*ii, .339349+1.89831*ii, -1.77597-.133293*ii, -2.85519-4.81394*ii, -.127975+2.9191*ii, 1.39662+.25221*ii, -9.47983+11.1923*ii
16.5928-3.55882*ii, 5.18333+3.89675*ii, -2.17907+6.31737*ii, .49725+.0246953*ii, -2.08241-3.01602*ii, -.243411+.291814*ii, 14.7108+12.5989*ii, -.459237+.609663*ii, .892998+.754776*ii, 16.2742-1.78817*ii, 1.68753+7.39204*ii
-1.25309-1.1229*ii, .0295991-.474061*ii, -.443996-.572693*ii, -.009679-1.35162*ii, -1.33221-5.43472*ii, -1.47635+2.84392*ii, -1.47228+2.3569*ii, -2.09615-1.10729*ii, -.95777+.733302*ii, -.16344-.199301*ii, .319281+.475746*ii
.581934+1.14915*ii, .0449135-.277762*ii, -.542236+1.17623*ii, .277367-.0081742*ii, .415634+.922978*ii, -.746189-.181118*ii, -1.44518-.083663*ii, -2.6687-.73164*ii, -.093243-.701002*ii, -.0056511+.101841*ii, -.1989-.0055851*ii
5.20897-1.32864*ii, -1.64503-.524276*ii, -.076593+.917883*ii, 1.56878+1.03455*ii, 3.16801-2.01861*ii, -5.79546+2.56206*ii, -2.69853-.400143*ii, -1.82401+2.83602*ii, -2.73815-4.37396*ii, .49487+.600768*ii, 2.21117+8.63084*ii
1.84001-1.64195*ii, .343231+2.81065*ii, 3.75071-4.84596*ii, -1.82731-.740843*ii, -2.17102-.821318*ii, .0300428+.0583984*ii, -.18048-.0780296*ii, -.0252479-.0217225*ii, .629054-.654026*ii, .928755+3.32068*ii, 2.05415+1.54357*ii
-.461521-.360794*ii, .212452-1.29457*ii, .420312-.861939*ii, 1.409-.295573*ii, .629879-.814152*ii, .618172-.153836*ii, -.30221+.0159875*ii, .442176-.0164233*ii, -.733183+.122455*ii, .537268+.083838*ii, .002760+.975175*ii
-2.70595-3.28415*ii, -.912744+1.38158*ii, -3.21539-4.92688*ii, .00840489-.0133781*ii, -1.57734-.264064*ii, -.0553781+.109762*ii, -1.59913-2.18792*ii, -7.74731+.727845*ii, -4.70194-2.91848*ii, -.436588+.221943*ii, 8.32376-3.83226*ii
5.89282-1.57972*ii, -.663694+1.58376*ii, .630708-1.30347*ii, 3.67674-.097642*ii, -.537613-2.91009*ii, -1.15327+2.67125*ii, -2.18823+.235955*ii, -.332726+.717692*ii, .156888-1.30395*ii, 1.13467-.879407*ii, 1.96102+1.1139*ii
-.990986+1.12242*ii, 1.20187+1.91482*ii, .418214+1.22206*ii, .870136-.716632*ii, .921214+.820311*ii, .881654-.167779*ii, .0592347+.00364924*ii, .698352+.382334*ii, -.0345838+.244695*ii, -.217609-.219881*ii, -.510111+.227868*ii
.0954424+.28546*ii, .362143-.913739*ii, -1.27694+.461386*ii, -1.46812+.241542*ii, -.440048+1.70194*ii, -.0591636+.152181*ii, -.400724-1.34273*ii, .0558413-.0944696*ii, .672669-1.14106*ii, -.060894-1.75924*ii, -.799033-1.02787*ii
1.02678+1.23056*ii, .559217+.48126*ii, .967497+.15395*ii, -.558386-.166997*ii, -1.2859+.289295*ii, 1.41496+.886783*ii, -2.26072-1.45584*ii, -2.76195-.762102*ii, -.839221+1.91284*ii, -.233158-.271958*ii, -1.38988+.66581*ii
-.16014+1.14278*ii, .58203+3.02106*ii, -.45293-.446136*ii, .200532+1.06404*ii, .494955-.655052*ii, 2.82108+.43889*ii, .559361-.915278*ii, .880861-2.48529*ii, .982704+.106028*ii, -.084819-.979839*ii, .251646+3.03052*ii
-.108503-1.09337*ii, 1.52295+.031895*ii, -2.20375-1.53114*ii, -1.11207-.43754*ii, -.403824-.727407*ii, -.147556-.0388497*ii, -1.07029+.512172*ii, .126802-.0149551*ii, -.256303+.0434572*ii, .332891+2.30342*ii, -.391723+.0580084*ii
-2.4292+2.77502*ii, -3.08572-.103704*ii, -1.106-.244384*ii, .585786-5.95878*ii, 1.93889+2.37236*ii, -.805776+2.7594*ii, -1.24949+.630388*ii, -.471815-.0888427*ii, 1.17405+.061803*ii, 2.5293-.7633*ii, -3.61637-.312459*ii
.343702-.926112*ii, -.47982+.764956*ii, .765943+1.70447*ii, .0421733+.110795*ii, .071613+1.44689*ii, -.263672+.1025*ii, -.011246-2.25535*ii, .016832+2.38623*ii, .474127+.74207*ii, .372485+.234179*ii, -.795146+.006626*ii
-.0419747-.113745*ii, -.22721-1.04254*ii, .754772-.027633*ii, -.088698+.7861*ii, .366081-.654328*ii, -.0588049-.204244*ii, -.675868-1.16437*ii, -.248219+.102813*ii, -.302662-1.01336*ii, -.578338+1.04816*ii, -.987705+.545784*ii
-6.02478-3.71197*ii, .414754+.445318*ii, -1.20994-.136865*ii, -1.95691+5.86064*ii, 3.03715+3.21437*ii, -4.51997-1.53261*ii, 2.6031+4.82227*ii, -.003586+.772438*ii, 7.83632-5.45069*ii, .683454+.439139*ii, 5.67743+1.22896*ii
1.21723-2.22676*ii, -.085848-1.31349*ii, .68236-1.80904*ii, .143745+3.84821*ii, -3.96885+1.87379*ii, .148895+.662327*ii, .181176+1.28337*ii, .173316-.0322179*ii, 2.95486+1.09141*ii, -1.2087+1.31869*ii, 1.17988-3.97487*ii
-2.38211-1.22681*ii, -.250096-.737503*ii, -1.48406+3.43707*ii, -.6611-.398385*ii, 1.80487+.988084*ii, .180254-.0636851*ii, .76956+.684656*ii, -.157436+.191205*ii, 1.81465-.550268*ii, -.706897-.365842*ii, -.859662-1.20069*ii
20.5273-29.2949*ii, -.368616-.198955*ii, -.068537-1.2807*ii, -4.3783-5.3441*ii, -18.7088-15.9597*ii, -14.3088+16.376*ii, -26.081-6.92326*ii, -.521002-3.10434*ii, 36.7186-4.06884*ii, -.612832+.047649*ii, -14.3445-5.80549*ii
-3.54385+4.53297*ii, -.756693+.210062*ii, 1.01756+1.17131*ii, -.683163+1.38119*ii, 3.70497+1.47452*ii, 2.07022+1.19439*ii, -.718257+1.85598*ii, .099130-1.5479*ii, 1.62137+1.65779*ii, -.0525485-.442723*ii, -1.57512-.913847*ii
.561602+.633859*ii, .18866+.515322*ii, .063687-1.40739*ii, -.243475-.76716*ii, .693812-.004653*ii, -.310638-.292495*ii, -.367466+1.87538*ii, .463131-.257934*ii, .253645+.881105*ii, -.369214+.369306*ii, -.4062+.296938*ii
-5.20563-4.57425*ii, 4.22725+1.17515*ii, 1.40198-.635066*ii, .728768-.360196*ii, 5.34364+4.43307*ii, .002306-2.92539*ii, -4.81535-2.59124*ii, 1.59704-3.22481*ii, -.90833+.355426*ii, -2.38236+1.29323*ii, -4.25742+.435052*ii
-.260331-.6026*ii, -.0433796-.120845*ii, -.68371+2.21122*ii, -2.99732-1.29077*ii, -.499704-1.49402*ii, .103609+.0654273*ii, -.230956-.148617*ii, -.0370891-.00585646*ii, -.605832+1.69088*ii, .023778+.172405*ii, .230616-.0001378*ii
.0422267-.00881612*ii, -.170005+.37624*ii, 1.92306-.465113*ii, -1.32293+1.36317*ii, 2.15423+.515611*ii, .0106242+.00292642*ii, .739788+1.17248*ii, -.00278956-.00508652*ii, -.00982224-.00430677*ii, 2.95403+1.22731*ii, .00329021-.00296335*ii
1.83358-.488302*ii, 2.55537+2.72248*ii, 1.08841+.103918*ii, -.671865+1.2216*ii, -1.55974+3.13977*ii, 1.42881-.691334*ii, -.655571+5.03701*ii, -.928383-.659025*ii, -.564641+.97259*ii, -3.86408+.832871*ii, -4.09072+.948101*ii
-1.26648-2.84329*ii, 5.34819-2.96902*ii, .23773+.904463*ii, -2.73036-2.54026*ii, 2.4058+1.29923*ii, -.33763+3.54296*ii, -4.19415-.480538*ii, -.580839-.757217*ii, -.0169541+.354136*ii, -3.96782+5.08283*ii, .960764+1.94432*ii
-.807992-.750087*ii, 1.55306-2.01193*ii, .015255-.82456*ii, -.619324+1.68609*ii, -1.89995-.398093*ii, 1.22797+1.05816*ii, -1.29382-1.3872*ii, .317262-.844832*ii, .352488-.463525*ii, .188925-1.83717*ii, -.385145-1.42906*ii
-3.47111+3.09388*ii, .929238-.158231*ii, 5.76538-7.44545*ii, 1.99667-1.70308*ii, 5.29385-.510863*ii, -.0239819-.0466314*ii, -1.15583+.904294*ii, .0045785-.0194493*ii, 5.13856+1.02073*ii, .681738-3.99101*ii, 4.93646+.135424*ii
-1.82479-1.50521*ii, -.017295+.625552*ii, -1.02162-3.6505*ii, .098267+.603171*ii, .663466-1.46597*ii, .05417+.155446*ii, .350518-1.84328*ii, .265304-.046586*ii, 3.55852-.150637*ii, -.451492-.693823*ii, .032688+2.22864*ii
2.47258+2.4264*ii, -1.5422+2.1682*ii, 1.54927-.639802*ii, .391888+1.16098*ii, -1.86931-.432131*ii, .014243+1.23293*ii, -.98977-1.88545*ii, .957066+.31079*ii, .251686+1.41215*ii, -1.04004-1.63757*ii, -3.44999-1.63212*ii
.879766-1.46815*ii, -2.24477+1.92745*ii, -.807344-.165594*ii, -.810588+2.5822*ii, -1.01095+1.09493*ii, .33977-2.49687*ii, -.0105603+.026979*ii, -.917817+.156534*ii, -1.27377-.058203*ii, -.0889386+.245999*ii, 2.9715-2.32447*ii
4.28383-5.5668*ii, .992519+1.21083*ii, -.821985-.219962*ii, -2.22965+.032006*ii, -.078111+7.7405*ii, 1.28591-9.61588*ii, 3.29987-5.26344*ii, -.638511+4.30357*ii, 1.30563+.718645*ii, -.831572+.433232*ii, .425707+2.29416*ii
7.16322+5.80449*ii, .666058+3.0289*ii, 1.64793+9.55458*ii, -1.10263+.421596*ii, -1.26082-9.18126*ii, -.0511132-.0837045*ii, 4.85783-4.07746*ii, .0151194+.0816946*ii, -1.82553+.718686*ii, -12.9277-4.15967*ii, -3.39274-5.05066*ii
-.914415+2.42628*ii, -2.74579-.592744*ii, 3.34068-4.52202*ii, .0385222+.194771*ii, -2.79248-1.41041*ii, -.0648698-.0502084*ii, -2.48508+.145824*ii, -.311471+.271454*ii, -.213602+.0921781*ii, 2.96099+1.78189*ii, .641144-.12649*ii
1.99599+.71353*ii, 4.77421+2.18819*ii, -.589614-.813454*ii, 1.05348-.754953*ii, -.766374+1.25279*ii, .056524-2.09929*ii, -.48483-.163991*ii, .978943-1.29118*ii, -.648926-.242718*ii, 1.28606-.731085*ii, -2.567-2.57876*ii
-3.28306-1.94911*ii, -.854103+.764409*ii, 1.2366-.440414*ii, 1.6888+.626055*ii, 1.01508-3.20316*ii, -.76133-2.08085*ii, -.768565+3.15364*ii, -.797925-.936348*ii, -1.54171+.449009*ii, .237764+.902354*ii, .973556-1.562*ii
-2.68656-1.19261*ii, .579966+.141002*ii, .338293+.575608*ii, -8.8623-1.86688*ii, -2.11112+1.59924*ii, .594878+6.56708*ii, -1.76671-2.33105*ii, -.213737-.695988*ii, -4.59314-7.76364*ii, .598385+.03787*ii, -1.56918-5.15029*ii
-.389302+1.18067*ii, -.42122+.0448369*ii, -.307421-1.25704*ii, -1.86065+.132847*ii, -.867305+.129339*ii, .531606-.51816*ii, -.396711+1.39972*ii, -.304043+.256775*ii, -.163391-.336791*ii, -.373457+.159084*ii, .0839244+.134537*ii
-.32899-4.06607*ii, -.315642+.222697*ii, 1.51248+.470885*ii, -3.10304-2.00967*ii, -2.01519-3.37692*ii, -1.02774-1.2596*ii, -1.48282-2.19941*ii, .418544+.134856*ii, -1.17334-2.00923*ii, .132088+.456803*ii, .817808+.372898*ii
-.600577-.022692*ii, -.573953+.939908*ii, .751434-.689228*ii, -.384576+1.20434*ii, -1.14723-.899053*ii, -.028048-.577382*ii, .818337-1.6266*ii, -.428307+.160058*ii, -.233481-.4613*ii, 1.08472+.19144*ii, .567587+.045314*ii
-20.8625+13.3491*ii, 12.0201+17.4051*ii, .775779-.814491*ii, -3.94439-17.9024*ii, -13.0625+7.04095*ii, -9.73594-16.983*ii, -8.91078-12.7019*ii, 1.01899-.319321*ii, -.199478-.600947*ii, -40.3959-1.08955*ii, 8.0618-10.6954*ii
-7.2539+1.09414*ii, -.375021+1.78287*ii, .004899-1.0632*ii, -.189501+1.77519*ii, -4.5912-1.08251*ii, 6.40784-1.027*ii, -3.86646-.942026*ii, -.953-3.50793*ii, -.436013+1.09132*ii, -.305928-.905102*ii, -1.78218-1.18662*ii
