variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-1.06117+1.47546*ii, .850421-1.97476*ii, -.684103+.542893*ii, .654337+1.13643*ii, .85556-1.80956*ii, .341909-.0504959*ii, -2.37112-.240498*ii, -.232681+.0865477*ii, .488447-.26021*ii, .775788+2.21187*ii
-.260231-.0100389*ii, -.799525+1.12096*ii, 1.29282-.106669*ii, 1.3489+.273048*ii, .592278+.149321*ii, -.525829-.009224*ii, -.348285-.0845972*ii, .131901-.0721302*ii, .428788-1.82522*ii, -.999899-.196878*ii
-1.87577-1.99105*ii, 1.54104+1.28981*ii, -.012152-.838489*ii, .327485-.120998*ii, .098266-2.25891*ii, .0325825+.168103*ii, -.855201-.425074*ii, -.0755839-.150192*ii, -.92724-2.64609*ii, -.970719+.267018*ii
-1.65168+1.08628*ii, .639364-.988007*ii, -.764237+.725227*ii, .418873+.433104*ii, .740431-.866958*ii, -.264685+.0990734*ii, -1.16232-.260337*ii, .28672-.143551*ii, .225503-.380292*ii, -.037942+1.93982*ii
.340931+.642704*ii, -4.40093-3.3351*ii, -.290868+1.77477*ii, .998228+4.3875*ii, .107336+.202531*ii, .978179-.883892*ii, -2.47954+2.1374*ii, -.0955872-.0608104*ii, 4.92806+.723719*ii, .3114-1.21278*ii
-.643071+.024646*ii, -.332668-.725058*ii, 1.12704+2.5768*ii, .14339+1.08679*ii, -.0566234+.0196402*ii, -.308012+.969894*ii, -.118995-.69535*ii, .155052+.329366*ii, 1.39386-1.05571*ii, .626414-.502805*ii
1.53251+.846576*ii, .188441+.160847*ii, .001712-.862645*ii, -.893909+.5201*ii, -.012367-2.07698*ii, -.292865+.0783757*ii, -1.81023+.040295*ii, -1.23497-1.41466*ii, -.123141-.0962741*ii, 1.49684+.032190*ii
-1.63406-.733252*ii, .866044+.538716*ii, .599057+.485082*ii, .384593-.160531*ii, -1.32145-2.59398*ii, -.1523-.0798596*ii, -.746158-.019687*ii, -.151403-.25071*ii, -1.18827-2.72743*ii, .664843-.206917*ii
2.21573-1.12189*ii, -1.35618-2.40273*ii, .473036+.476696*ii, -1.14079+.249636*ii, -3.14861-3.07664*ii, .157999-.19477*ii, -2.24763+1.83297*ii, -.210275-.0364832*ii, .11014-.104526*ii, 3.99621-3.11881*ii
-2.38823-1.56605*ii, -.0129369-.283917*ii, -.715467+.397326*ii, .14431-.337348*ii, -.121576-2.42949*ii, .0791973-.15191*ii, -.87295+.579669*ii, 1.20736-.305146*ii, .06137-2.07834*ii, .0164956+.43936*ii
.181719+.845485*ii, -.236226-.114501*ii, 2.36988+.154664*ii, -2.10477+.639362*ii, .0976425-.0193371*ii, .100049+1.21315*ii, -.923049-1.66337*ii, .146525-1.81067*ii, -.148883+.0453825*ii, .563674-1.43788*ii
1.55658-.63952*ii, -.575783-1.74544*ii, .513302+.554813*ii, -1.09132+.167653*ii, -2.42244-1.91472*ii, -.186691+.201194*ii, -1.59151+.958888*ii, -.256136-.0121781*ii, -.163687+.0942959*ii, 2.87638-2.34223*ii
-1.86034-.619437*ii, 1.142-.216906*ii, .555161+.538934*ii, .419916-.160577*ii, -1.94291-2.12397*ii, -.149178-.0994394*ii, -.880655+.038616*ii, -.0460874+.275437*ii, -1.60747-2.18145*ii, .659202-.41487*ii
-.26177+.649251*ii, -.81914-.999942*ii, -.40841+.916116*ii, .676994+1.20919*ii, 1.25721+.406485*ii, -.331812+.237502*ii, -.962282+.123011*ii, .213997+.153668*ii, 1.90383+.155452*ii, -.382303+.900473*ii
-.952566+.57985*ii, -.30546-.971418*ii, 1.01716-.015893*ii, 1.01265+1.2497*ii, 1.26515+.059340*ii, .405406+.185573*ii, -1.68925-.603239*ii, .404158+.208437*ii, .910347-.735455*ii, -.916816+.624489*ii
-.351612+.661892*ii, .112984+.253749*ii, 1.33007+.336037*ii, -.707765+2.16061*ii, .380524-.349131*ii, .264922+.663952*ii, -1.18123-1.22816*ii, -1.10694-1.18952*ii, .755841-.65402*ii, -.373478-.503511*ii
-.304618+.847106*ii, -1.05766-1.7504*ii, .88019-.309961*ii, .412161+2.12012*ii, .864639+1.39449*ii, .445072+.162869*ii, -1.92151-.296681*ii, .191843+.136995*ii, 1.4611+.862761*ii, -1.26597-.319125*ii
-2.36188-1.09674*ii, 1.49652+.767567*ii, .108242-.849182*ii, .390352-.0793697*ii, -.789033-1.9735*ii, .0049446-.186649*ii, -1.00901-.240654*ii, -.0731404-.196186*ii, -1.65826-2.28361*ii, -.892935+.213231*ii
-.0877573-.141266*ii, .076019+.0996652*ii, 1.51851+.107089*ii, 2.00058-1.61279*ii, .369566-.0792405*ii, -.81302+.223993*ii, -.403398-.14108*ii, 1.23042+1.31819*ii, -.730179-1.88911*ii, .0416901+.292896*ii
-.94182-1.1597*ii, -.0917439-.374343*ii, .146567-.904603*ii, .156865-.912499*ii, -.802948-1.53525*ii, -.15658-.261424*ii, -1.20597+.677493*ii, 1.05494-.016438*ii, -.998931-1.22225*ii, .129627-.573147*ii
-.278253+.790538*ii, -.770409-1.26812*ii, .984952-.29922*ii, .163629+2.31813*ii, .77428+.945819*ii, .487075+.238435*ii, -1.8781-.515671*ii, -.252879-.204458*ii, 1.34002+.516287*ii, -1.14416-.390057*ii
-.8691-1.48962*ii, 1.16457+.703347*ii, .075743-.725385*ii, .211454-.708078*ii, -1.0554-3.27086*ii, -.110699-.186251*ii, -1.23854+.300405*ii, -.176425-.226246*ii, -1.48689-2.5498*ii, .782313-.199568*ii
-.314534+.4464*ii, -.0312329+.353354*ii, .803272-.628199*ii, .450493+1.42663*ii, -.513056+1.14794*ii, -.43083+.0134611*ii, -.778544-.247624*ii, -.879084-.057937*ii, -.133706-.107927*ii, -1.50768-.804027*ii
-1.88498-1.62779*ii, 1.20821+.742649*ii, .580819+.42364*ii, .307411-.18372*ii, -1.12795-3.40675*ii, .139101+.0524909*ii, -.87852-.154092*ii, -.103108-.20587*ii, -1.11526-3.39924*ii, .703015-.257671*ii
-7.85514+6.81242*ii, -.114511-.007006*ii, -.24802+.550362*ii, -.166949+.25459*ii, 5.78926+1.79475*ii, .114811-.0082576*ii, -.422969-3.13717*ii, 3.27607-4.24493*ii, -.00115039+.00175174*ii, -4.41318+7.61195*ii
.110554+.280106*ii, .068831+.118681*ii, .522285+.682719*ii, -1.79716+2.05542*ii, -1.94299-.794854*ii, -.231693+.432721*ii, -.774418-.276159*ii, -1.75241-1.46657*ii, .044727+.0122578*ii, .775508-1.89269*ii
1.2405+3.1668*ii, .167304+.180525*ii, 1.37001-1.67118*ii, -.37623+.421422*ii, -.116626+.0620973*ii, -.541606-.147384*ii, -1.80128-.66867*ii, -1.17168-1.55522*ii, -1.44524+.734415*ii, .369786+.279235*ii
1.83276-.753617*ii, -.759974-1.57478*ii, .540507+.540608*ii, -.952185+.162644*ii, -2.11094-2.10975*ii, -.167451+.198441*ii, -1.62256+1.01567*ii, -.269635-.0462776*ii, .13417-.115843*ii, 2.96411-2.27255*ii
.381247+.0249945*ii, .200173+.0082166*ii, -1.05926-1.3853*ii, -2.26446-.098018*ii, .232764+.0950326*ii, -.732494+.535394*ii, -.860867-.093968*ii, .02142-1.60587*ii, -.283022+1.7213*ii, -.301808-.267079*ii
.417671+1.06989*ii, -.75133-2.80923*ii, .747762-.686807*ii, -.781352+2.05467*ii, -.779056+1.00795*ii, .507201+.115638*ii, -2.52461+.022217*ii, -.18272-.0480082*ii, .473982+2.0848*ii, -.026199-1.38666*ii
-1.8034-1.59491*ii, 1.40498+.681265*ii, -.650826+.359665*ii, .261823-.222368*ii, -.182222-3.23775*ii, -.098617+.113835*ii, -.826828-.016566*ii, -.0860393-.182063*ii, -.507413-2.73071*ii, .402062+.79586*ii
-.973271+.252221*ii, -.226433-.425926*ii, .891034-.510812*ii, .738939+.433921*ii, .011291+1.23061*ii, -.317936+.0828965*ii, -.828632-.235947*ii, .538639+.390529*ii, -.232444-.176009*ii, -1.49373-.329381*ii
.532179+.543158*ii, -.136927-.105159*ii, .115386-.77512*ii, -1.95278+2.16519*ii, -1.1884-2.50264*ii, .445597-.123654*ii, -2.21527+.091602*ii, -1.86477-2.32696*ii, .0491329-.0687381*ii, 1.22249-1.18122*ii
1.69936-1.26918*ii, -1.38-2.70065*ii, .456626+.489977*ii, -1.33894+.09446*ii, -3.45145-2.78961*ii, .189618-.189617*ii, -2.15545+1.85988*ii, .191056+.0223478*ii, -.139505+.0951928*ii, 3.78133-3.33125*ii
.330462+.727672*ii, -.133457-.143634*ii, .113039-.889112*ii, -1.14763+2.58863*ii, -.685844-1.72025*ii, .469249-.226842*ii, -2.26292+.020346*ii, -1.95153-1.79697*ii, .38825-.0161803*ii, .353584-.767159*ii
.013295+.829071*ii, -.218937-.157884*ii, 2.06892+.133181*ii, -1.89936+1.32648*ii, .146855-.0286774*ii, .259785+1.05911*ii, -1.125-1.55707*ii, -.269186-1.75481*ii, .208704+.0608562*ii, .224872-1.3059*ii
-.350957+1.22728*ii, -3.26812-2.004*ii, .505721-4.70312*ii, 2.98564+3.06804*ii, -.00397898-.0119528*ii, 1.64115-2.9574*ii, -4.81317+2.58747*ii, -.150755-.147387*ii, .648793+.11435*ii, -2.81827-.535595*ii
2.01744-.974465*ii, -1.21678-2.60586*ii, .460405+.482309*ii, -1.26365+.27521*ii, -3.39412-2.95118*ii, .169097-.200186*ii, -2.28115+1.7866*ii, -.203525-.0213758*ii, -.124087+.0974045*ii, 3.9766-3.1574*ii
.271148-.237773*ii, 2.27465-.055505*ii, -2.1015-2.04191*ii, -1.4024-1.63971*ii, .0358252+.0390583*ii, -1.38773+.535307*ii, -.770136-.111151*ii, .0128572-.133425*ii, -1.96639+1.90557*ii, -.394679+1.00964*ii
-1.16377+.774071*ii, -.149163-.811302*ii, -.545894-.898262*ii, 1.04493+.505786*ii, 1.14546+.077367*ii, -.12337-.371434*ii, -1.60758+.220232*ii, .530463+.060602*ii, .301909-.0170817*ii, -1.29917+1.47309*ii
-2.46383-.472941*ii, 1.74676-.056362*ii, .196399-.890089*ii, .545108+.032089*ii, -1.06763-1.4*ii, .0568141-.225728*ii, -1.32788-.336866*ii, -.0360861+.228728*ii, -2.0109-1.61223*ii, -.918525+.339488*ii
-.0775151-.103729*ii, -.0027545+.0947541*ii, -1.46452-1.79207*ii, -2.34768-2.88675*ii, .0951698+.0501122*ii, -1.49815+.368438*ii, -.117459+.467289*ii, 1.9505-1.61418*ii, -1.67616+1.72523*ii, .0855795+.22002*ii
-.742926+1.06838*ii, -1.91056-1.3235*ii, .526861-3.98176*ii, 2.79405+1.5516*ii, -.00791226-.0189963*ii, .931944-2.29974*ii, -3.73347+1.83238*ii, .22468+.203854*ii, -.427125-.338168*ii, -2.45505+.078404*ii
.179242+1.1372*ii, .154755+.160845*ii, -.040304-.851689*ii, -.417549+1.88347*ii, .304118-2.12938*ii, .306715-.270971*ii, -2.21672-.137237*ii, -1.6133-1.65124*ii, .334879-.5996*ii, .403634+.544704*ii
-2.51825-.255453*ii, -.148682+.164627*ii, .727283+.638257*ii, .173727+.0072466*ii, -.818886-1.22279*ii, -.102864-.094139*ii, -.435635-.0626278*ii, .814865-.636554*ii, -.648845-2.0738*ii, -.32995-.188431*ii
-1.31787-.836891*ii, -.0854292-.342867*ii, .118404-1.08449*ii, .483788-.697083*ii, -.329125-.972777*ii, -.126649-.323361*ii, -1.22095+.513785*ii, 1.12505+.050698*ii, -.882444-1.09151*ii, -.582572-.128956*ii
-2.5203-1.36603*ii, 1.9189-.134671*ii, -.655383+.29798*ii, .376479-.219166*ii, -1.02384-3.42325*ii, .126615-.104568*ii, -1.24823+.038083*ii, -.011005+.200559*ii, -1.33042-2.60172*ii, .532061+.804907*ii
.982209+.821164*ii, -2.27736-2.90234*ii, -.862088-.34241*ii, -.39915+1.94604*ii, -.706345+1.51386*ii, -.13618-.430804*ii, -1.99007+1.58365*ii, .141436+.0483251*ii, 1.79763+2.78681*ii, -.057947-1.25294*ii
-1.59615-1.69221*ii, -.0465864-.27648*ii, -.710794+.482929*ii, .1019-.367043*ii, .457606-2.05072*ii, -.0583548+.173749*ii, -.783761+.413417*ii, 1.1575-.087865*ii, .586604-1.72123*ii, .114484+.452707*ii
-.061893+.604973*ii, -.875843-.476833*ii, -.52374+.903917*ii, .47433+1.36946*ii, 1.16944-.005420*ii, -.395605+.179984*ii, -.857844+.202197*ii, -.18761-.265989*ii, 1.98347-.091324*ii, -.226648+.811728*ii
-1.80727-.583056*ii, -.203051+.245602*ii, .801496+.364787*ii, .505122-.016649*ii, .557309-1.87129*ii, .19836+.0863643*ii, -.922601-.264426*ii, .905467-.556737*ii, .148672-2.46387*ii, -.132498+.406229*ii
-.38833+.821401*ii, .0804218-.407244*ii, -.907078-1.70652*ii, 1.89055+1.70651*ii, .183695-.0193823*ii, -.129096-1.05801*ii, -2.13589+.890214*ii, -1.17072+.484539*ii, .148333-.0389412*ii, -1.65814+1.03852*ii
-1.59276-.285556*ii, .0538318-.44435*ii, .857536+.373485*ii, .798304+.069794*ii, .541118-1.53694*ii, .259997+.126994*ii, -1.25158-.339125*ii, .879568+.010329*ii, .081374-2.01755*ii, -.02246+.559453*ii
-.073987+.73659*ii, -1.77063-1.62165*ii, -.490713+.752691*ii, 1.0167+2.67318*ii, 1.81383-.297235*ii, .485818-.199343*ii, -2.04426+.551112*ii, -.160582-.134605*ii, 3.25878+.01782*ii, -.367239+.952412*ii
-1.1788-2.27897*ii, -.121389-.317909*ii, -.714532+.41347*ii, -.0811777-.411189*ii, .006974-2.36987*ii, -.0300383+.182238*ii, -.841397+.669713*ii, 1.05321+.030147*ii, .580785-1.77155*ii, .478856-.169806*ii
-1.04435-1.94037*ii, -.0425889-.287005*ii, -.161072-.897214*ii, .190367-.575676*ii, .894286-1.51621*ii, .176536+.17031*ii, -1.31584+.231824*ii, 1.37494+.082762*ii, .22692-1.34854*ii, -.541038+.085655*ii
.0314797+.430311*ii, -.0618203-.131787*ii, -.791726+.553065*ii, -1.13419+4.63112*ii, .378343-1.43102*ii, .697135+.212393*ii, -2.02852-.342269*ii, -2.95275-1.69924*ii, 2.60498+.0824*ii, -.239558-.146966*ii
-.127787-.476522*ii, .0019740-.233904*ii, -1.17091-1.73679*ii, -.904154-1.73669*ii, .141934+.0300687*ii, -1.01172+.048389*ii, -.712032+.652775*ii, 1.34944-.538111*ii, -1.0303+1.00999*ii, -.442246+.183577*ii
.258032+.588215*ii, -.0858592-.22289*ii, -1.45423+.34126*ii, .500559+1.98255*ii, -.308162-.25511*ii, -.67057-.308548*ii, -1.037+.805997*ii, -1.65778-.061925*ii, 1.1904+.325223*ii, -.23611+.466888*ii
.260599+.985587*ii, -1.87619-1.92888*ii, -.727629-.550033*ii, .525125+1.94696*ii, .637076+1.63742*ii, -.119325-.431424*ii, -1.78205+1.02493*ii, .160735+.0900314*ii, 1.95227+1.83887*ii, -1.1909-.026055*ii
-1.38522+.848076*ii, 1.43924-.723486*ii, -.512274-.765707*ii, .542854+1.06836*ii, 1.67188+.335593*ii, .0136909+.348254*ii, -1.65803-1.01954*ii, -.202239+.220844*ii, .0980518+.321024*ii, -1.67971+1.99132*ii
.130362+.579313*ii, -3.11278-2.03638*ii, -.245645+.853898*ii, 1.11405+3.35786*ii, 1.4158+1.26821*ii, .454322-.356593*ii, -1.80002+1.08312*ii, .101231+.0888992*ii, 4.0843+.774808*ii, -1.10338-.218986*ii
-.840388-1.5615*ii, 1.74302+.439261*ii, -.033558-.744248*ii, .576652-.683178*ii, .434549-3.19509*ii, .112399+.215932*ii, -1.55139-.326308*ii, .0345671+.23971*ii, -.917339-2.50988*ii, .456226+.862054*ii
.080702+2.22923*ii, -.210377-2.58764*ii, -1.22509-.991206*ii, .28065+1.17013*ii, .154299+.303772*ii, -.132022-.582618*ii, -2.58584+.720064*ii, -.217867+.0119227*ii, .203526+2.16592*ii, -.008165+1.2991*ii
-.669516+.619357*ii, .291315-.662519*ii, 1.16501-.017364*ii, .713284+2.10886*ii, .842106+.037677*ii, .493314+.342894*ii, -1.78369-.970141*ii, -.671475+.111942*ii, .818379-.657221*ii, -.959198+.234691*ii
.440804+.485261*ii, -5.34011+7.4384*ii, 3.12879+2.64656*ii, 7.2521-1.71779*ii, -.00988577-.0166622*ii, -3.22157-2.13749*ii, 4.03034+2.76195*ii, .0264333+.0791672*ii, 1.68719-8.66914*ii, -1.18295-.258594*ii
-2.12878-1.18628*ii, .0106348-.295836*ii, .714532+.535637*ii, .285843-.174393*ii, -.65781-1.75292*ii, .166534+.0644697*ii, -.815374+.032154*ii, 1.05344-.058674*ii, -.409774-2.24714*ii, .0462109-.42561*ii
-.397501+.220868*ii, .24189-.115145*ii, .772657-.490057*ii, 1.31627+1.41972*ii, -.216802+1.72717*ii, -.434774+.0673238*ii, -.83679-.273616*ii, -.686061+.997891*ii, .0567222-.0785234*ii, -1.91595-.49018*ii
.0623575+.405665*ii, -1.61948-1.03485*ii, -.171386+.878115*ii, .428888+1.92069*ii, 1.01758+1.5591*ii, -.331047+.280251*ii, -.752414+.293755*ii, .110768+.117783*ii, 2.53837+.775324*ii, -1.0026-.137284*ii
-2.35259-2.39484*ii, -.116282-.275193*ii, -.75072+.325529*ii, -.0415332-.330194*ii, -.819272-2.29165*ii, .0503359-.155169*ii, -.693051+.876277*ii, 1.22169-.062386*ii, -.036064-2.05491*ii, -.0861284-.445146*ii
-.176311-.0169105*ii, -.68038+1.3722*ii, 1.33312-.034864*ii, 1.60692+.338269*ii, .560463+.044052*ii, -.588796-.045779*ii, -.277596-.086814*ii, -.115989+.0369956*ii, .418552-2.1044*ii, -.996006-.13223*ii
-1.78999-1.75283*ii, 1.66789+.757995*ii, -.013802-.893513*ii, .426976-.157005*ii, .086545-1.86644*ii, .0396712+.20448*ii, -1.03949-.467378*ii, .0430418+.196827*ii, -1.02932-2.17287*ii, -.974812+.356848*ii
-1.44149-1.72853*ii, -.122994-.233578*ii, -.997023-1.2701*ii, .0006569-.434731*ii, .288443+.130816*ii, -.365242-.0442733*ii, -.752392+.625524*ii, 1.28328+.178072*ii, -.0746344-.101251*ii, -1.7179-.129547*ii
.135591+.551607*ii, -3.05108-1.84067*ii, -.278586+.863303*ii, .999452+3.51457*ii, 1.43866+1.05857*ii, .490558-.344162*ii, -1.80315+1.02785*ii, -.100462-.0972046*ii, 4.14008+.65104*ii, -1.0761-.210782*ii
-1.88836-2.0903*ii, -.0741571+.344575*ii, -.659953+.353245*ii, -.0081013-.378436*ii, -.306085-3.16419*ii, .0444784-.152811*ii, -.775746+.731557*ii, .841686-.563586*ii, .133392-2.63972*ii, .432854+.0350271*ii
-1.57032-1.06593*ii, -.166373+.289279*ii, .707135+.387787*ii, .416486-.283448*ii, .167567-2.53632*ii, .193766+.0398486*ii, -.956152+.001161*ii, .877925-.50563*ii, .006174-2.77421*ii, .398603+.105974*ii
1.76654+1.7646*ii, -1.85005-3.58158*ii, -1.34667-.514743*ii, -.296853+1.25279*ii, -.203697+.395599*ii, -.169206-.539403*ii, -2.73509+1.68928*ii, .150712+.030575*ii, 1.51424+3.11365*ii, 1.28309-.015495*ii
-2.74545-1.98712*ii, -.0590494-.238845*ii, -.77023+.37941*ii, .0433058-.268004*ii, -.413706-2.06545*ii, .0613128-.141924*ii, -.651448+.649738*ii, 1.3329-.201002*ii, .010466-2.02186*ii, -.411664+.0512146*ii
-.387738+.0515495*ii, -.163277+1.10342*ii, .852727+.35411*ii, 1.81555+.166411*ii, .643975-1.56664*ii, -.389935-.183241*ii, -.712536+.029067*ii, -.258108+.0435871*ii, .345542-2.78486*ii, -.008794+.749702*ii
1.10798-.996981*ii, -.847689-1.77191*ii, .496104+.577911*ii, -1.15745-.051404*ii, -2.56108-1.59616*ii, -.219011+.179723*ii, -1.33367+1.097*ii, .23011+.0235656*ii, -.192277+.0851057*ii, 2.53189-2.60777*ii
.347456+.693192*ii, -.143291-.197891*ii, -.957113+.424797*ii, -.058341+1.73957*ii, -.362701-1.10313*ii, -.442571-.179055*ii, -1.22612+.563981*ii, -1.50701-.657067*ii, .972486-.038068*ii, .52528+.281261*ii
-1.63862-1.41061*ii, 1.53683+.084183*ii, -.680199+.355933*ii, .346356-.313113*ii, -.365973-2.92411*ii, -.119696+.136147*ii, -1.00923+.024501*ii, .0150793+.225205*ii, -.66295-2.24889*ii, .555681+.787149*ii
.284497+.775252*ii, -.369746-2.16836*ii, -.717449-.533196*ii, -.887406+2.00644*ii, .634106+1.75578*ii, -.0283198+.456677*ii, -1.80796-.117138*ii, -.207303-.042291*ii, 1.37343+2.69413*ii, -1.00266-.152847*ii
-.0046+2.43327*ii, -.417048-2.86918*ii, -.905778-.801346*ii, .212468+1.05265*ii, .426935+.621239*ii, -.0692919-.427522*ii, -2.56236+.512151*ii, .19257+.0088078*ii, .338808+2.30812*ii, -.000931+1.32575*ii
.489204+1.11938*ii, -1.04818-3.03799*ii, .763774-.603499*ii, -.729581+1.88598*ii, -.609591+1.31071*ii, .456828+.141938*ii, -2.46805+.105952*ii, .160996+.0517104*ii, .664493+2.29214*ii, -.034544-1.37957*ii
.385111+1.88563*ii, .339234-6.18616*ii, 2.72807-4.13207*ii, -1.39361+3.36737*ii, -.0108068+.00196405*ii, 3.2665-.01854*ii, -6.88633-1.33102*ii, .147676+.0060112*ii, -.864999+3.4696*ii, -.148129-1.55831*ii
.335936+.674535*ii, -4.80013-3.10069*ii, -.095179+1.90312*ii, 1.51443+4.13395*ii, .028782+.190553*ii, .846916-1.09171*ii, -2.27975+2.41028*ii, .091534+.0613739*ii, 4.94704+.252077*ii, .329985-1.23394*ii
-.171487+.449108*ii, .0550568-.196202*ii, .609418+.728227*ii, 1.98097+2.18234*ii, -1.35164-.773244*ii, -.155664-.541445*ii, -1.31982+.515428*ii, -1.80993+.89613*ii, .406681-1.64283*ii, .0063764-.412604*ii
.0136348-.14346*ii, .0281691+.108815*ii, 1.7405+.089912*ii, 1.58864-2.00844*ii, .248861-.0388442*ii, -.888031+.374592*ii, -.266469-.25529*ii, 1.50404+1.10887*ii, -.988617-1.75653*ii, .27847+.0363109*ii
.105665+1.11383*ii, -.314835-.390889*ii, .769283-.740315*ii, -.176531+1.05774*ii, -.728868+.818005*ii, -.380095-.0388555*ii, -1.1968-.08486*ii, -.570536-.493814*ii, -.387076+.597143*ii, -.585632-.809004*ii
.435441+.474318*ii, -1.58136-1.85978*ii, .11577+.978201*ii, -.423976+1.64049*ii, -.482825+1.30885*ii, -.316021+.310599*ii, -.962729+.513234*ii, .132573+.0656459*ii, 1.71503+1.39344*ii, .114722-1.24466*ii
.716612+.468856*ii, -.626854-3.1817*ii, -.858308-.38498*ii, -1.72604+1.62555*ii, -.482364+1.5274*ii, -.021979+.500086*ii, -1.99905+.355622*ii, .151065+.0161496*ii, 1.05564+3.47381*ii, .056447-1.12248*ii
-.840162+1.38171*ii, .119345-1.44126*ii, .045072-2.31789*ii, 1.14221+1.4357*ii, -.0062381-.106826*ii, .490321-.968087*ii, -2.94337+.371987*ii, -.407448+.0596951*ii, -.722001+.438334*ii, -1.38646+.706497*ii
.632076+1.29757*ii, -1.25121-1.94616*ii, .685813-.545437*ii, -.195288+1.08976*ii, -.852734+1.78882*ii, -.312137-.0639825*ii, -1.53747+.43541*ii, .171441+.079331*ii, .2435+1.8819*ii, -.288294-1.28109*ii
-.229634+.240316*ii, .102567-.225314*ii, .313119+1.39785*ii, .023954+2.0471*ii, -.278497+.358033*ii, -.375757+.600429*ii, -.497452-.464328*ii, -1.15057+.059535*ii, 1.21419-.272529*ii, -.236148-.474951*ii
-.662036-.988125*ii, -.132021+.338227*ii, -.008304-.820606*ii, .163739-1.07*ii, .073226-2.41139*ii, -.194468-.221908*ii, -1.16569+.546582*ii, .897025-.60239*ii, -.598011-1.83909*ii, .485221+.173425*ii
-.359369-1.85389*ii, -.007392-.372717*ii, -.065199-.800205*ii, -.032278-.859376*ii, .622172-2.50022*ii, .199202+.16285*ii, -1.58159+.368672*ii, 1.17664-.111735*ii, .067967-1.56061*ii, .580656-.0184*ii
-.587171+1.17436*ii, -2.08147-.612765*ii, -.178376-4.2946*ii, 2.68487+1.59575*ii, .0020855-.0166599*ii, .589821-2.55803*ii, -3.45045+2.21601*ii, -.174609-.271365*ii, -.355011-.193655*ii, -2.73901+.292911*ii
-5.54175+6.36803*ii, .131252+.0195407*ii, -.298646+.577732*ii, -.168956+.269882*ii, 4.80003+.673987*ii, -.12677+.0036301*ii, -.782306-2.57153*ii, 2.01019-3.76923*ii, -.00301831+.00203645*ii, -2.60059+6.69164*ii
.991274-.209533*ii, 1.27225+1.94284*ii, 3.18835-.682202*ii, .398094-1.66847*ii, .0310281+.0227357*ii, -.941313+1.13653*ii, .045021-1.73732*ii, .0375827+.192639*ii, -2.01741-2.07949*ii, .101247-1.05987*ii
1.17394-1.71177*ii, -.906531-2.23509*ii, -.660407+.174517*ii, -1.32111-.201951*ii, -2.98855-2.92736*ii, -.0495294-.268364*ii, -1.89659+2.02436*ii, .238689-.005651*ii, -.170982+.119042*ii, 3.16156-2.52521*ii
-2.92497-3.49942*ii, 1.52584+1.31902*ii, -.645383+.246326*ii, -.0309204-.111078*ii, -1.8569-3.59334*ii, .0227945-.0777911*ii, -.298269+.433104*ii, -.115714-.0454303*ii, -1.17116-3.68081*ii, -.233316-.827052*ii
1.94297-1.83421*ii, -.736436-1.73152*ii, .113811-.750985*ii, -.961407-.253177*ii, -1.32677-2.73814*ii, .251594+.0721161*ii, -2.33236+1.2715*ii, .296012+.0455179*ii, .197651-.134728*ii, 2.57807-2.11616*ii
-4.15497-2.20519*ii, 2.46688+.710548*ii, -.698561+.256538*ii, .119919+.0080867*ii, -1.59334-2.81571*ii, .0846807-.0279009*ii, -.480428-.298045*ii, .0002847+.101269*ii, -1.91974-3.0796*ii, -.933803+.358392*ii
.632868-2.80536*ii, .342175+1.37031*ii, -.970558-2.87261*ii, -.312798-.218563*ii, .0396546-.0267421*ii, -.647149+.013519*ii, -.811108+.739189*ii, -.254452+.0319261*ii, -.360612-.0520664*ii, -1.94379-1.30528*ii
.60209+2.08716*ii, -.019498-2.43584*ii, .770217+.930219*ii, -.370339+.797196*ii, -.66284-.365512*ii, -.11984+.372496*ii, -1.88685-.292973*ii, -.195429-.0166565*ii, .026375+.985746*ii, 1.869+.017518*ii
-5.84762+1.60079*ii, -.126164+.0359647*ii, -.479001-.521614*ii, -.0502424+.239856*ii, 2.97094+2.2949*ii, -.0176019+.119867*ii, -.090162-1.48301*ii, 2.75856-1.6463*ii, .0036307+.00445485*ii, -4.74536+3.12488*ii
-2.83036+2.5117*ii, 1.88351-2.03718*ii, .521437+.674899*ii, .200776+.440101*ii, -1.97738-.842229*ii, -.0176935-.204227*ii, -1.67367-.741355*ii, -.144811+.0863589*ii, -2.50949-.218675*ii, .549309+1.12067*ii
.687547+1.04625*ii, -1.31132-1.91368*ii, -.697882+1.53928*ii, .015828+1.02514*ii, .264354+.0799834*ii, -.551918+.212454*ii, -1.06167+.721392*ii, .161197+.0502766*ii, 1.97767+.9948*ii, 1.17892+.303535*ii
-2.45671+.604665*ii, -.213296+.101948*ii, .816341+.631487*ii, .205562+.149198*ii, -.47724-1.11498*ii, -.10127-.148513*ii, -.595221-.242238*ii, .699334-.941016*ii, -.615689-1.85617*ii, -.273446+.310139*ii
.328292+1.7447*ii, .550059-2.30304*ii, -.693843-.730704*ii, -.485126+1.19567*ii, .990187+.847294*ii, -.0857782+.386145*ii, -2.24536-.453873*ii, -.219006+.0296849*ii, .452823+2.39195*ii, -.245372+1.14687*ii
