variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.670323+.92605*ii, -.666731-.132499*ii, -.040712-.916761*ii, -1.87882-.906206*ii, .229038-1.71012*ii, .229649-.0638406*ii, .111665-.638926*ii, -.255536+.318769*ii, -1.95699+.145592*ii, -.094352+.693526*ii
.333887-.673723*ii, -.207694+.387779*ii, .194689-1.00602*ii, -.032477+1.13225*ii, -.672393-1.04102*ii, -.0335155-.351853*ii, -.084198-.747608*ii, .660834+.160039*ii, .74241-.218798*ii, .827072-.346019*ii
-.0241581-.0222859*ii, .531782+.28145*ii, 1.05726-.490717*ii, 2.51873-1.47189*ii, .222266+.812105*ii, .489159-1.10244*ii, -.227833+.188871*ii, .230678+.209758*ii, .476679-2.89246*ii, -.43733+.314647*ii
.117027+.208409*ii, -.686034-.306029*ii, -.750974+.238102*ii, -1.40968+3.7886*ii, -1.64962-2.17131*ii, .264891+.519247*ii, -.820186-.73363*ii, -.026336-.480826*ii, 1.60947+2.53379*ii, .569611-.171624*ii
-.565923-1.34272*ii, .402341+.164452*ii, 1.36589-.196283*ii, 1.41142-1.39602*ii, .461622+.210693*ii, -.270576-.232599*ii, .790878-.213858*ii, .623165-.356851*ii, .469997-2.67172*ii, -.370601+.298746*ii
.0939011-.0502135*ii, .519416+.053138*ii, .396964+.768728*ii, 3.07814+3.979*ii, -2.03852+.288882*ii, 1.16503-.162202*ii, -1.62683-.305484*ii, -.007765-.849675*ii, 4.24562-.237509*ii, .032851-.415415*ii
-1.01119+.815257*ii, -.109481-.652919*ii, -.144199-.948132*ii, -1.2588-1.37356*ii, .661291-1.35927*ii, .143452-.165906*ii, -.284643-.495327*ii, -.303451-.250828*ii, -2.00346-.483653*ii, -.371558+.56233*ii
.0678018-.0216383*ii, -1.28697-1.0573*ii, -.655185+.47417*ii, -2.98541-1.49435*ii, .765526-2.40132*ii, -1.14712+.168539*ii, .977542+.746615*ii, -.21477+.0812358*ii, -2.03022+1.08215*ii, -.561886+.841508*ii
1.43259-.850226*ii, -.237407-1.22132*ii, -3.69482+2.58054*ii, 1.62065-1.76869*ii, .00371938-.0140833*ii, -2.01315-1.25478*ii, -.876017+3.78123*ii, .484442-.251945*ii, .152371+.0746779*ii, -2.88319-1.43405*ii
-.0970866-.0019329*ii, .885721+.015321*ii, .711428-.736898*ii, 3.76641+1.46963*ii, -.922381+.829861*ii, 1.11186-.952378*ii, -1.63182-.346594*ii, .043861-.500865*ii, 2.60651-2.30578*ii, .217401-.559224*ii
-.715543+.252602*ii, -.700361+.478209*ii, -1.02602+.176757*ii, .867405-.007738*ii, -1.03009-.578627*ii, .287716-.0653131*ii, -.462631+.220407*ii, -.1071+.270665*ii, -.042287-.628271*ii, -1.19803-.685081*ii
.705131-.248777*ii, -.37862+.303242*ii, .98009+.463416*ii, -1.46059-.659742*ii, .254591-1.01496*ii, -.391759-.279322*ii, 1.23835+.020136*ii, .613449+.499559*ii, -.276619+.224658*ii, -.004725+1.38747*ii
-.563033-.113389*ii, -.408644+.401168*ii, -.035646-.874635*ii, -2.98865-.681405*ii, .242301-1.973*ii, -.394115+.272256*ii, .865961-1.15838*ii, .689286+.222118*ii, -2.02544+.738412*ii, .129735+.599016*ii
.163406-.533412*ii, -1.39244-.135945*ii, .12827-.803023*ii, -.949848+2.27504*ii, -1.13432-2.20468*ii, -.0238076+.317067*ii, .093238-.711144*ii, -.142782+.152268*ii, 1.02383+.789084*ii, 1.18914-.341494*ii
.770953-1.43719*ii, -.855682-.67731*ii, 2.07927+.26919*ii, 2.60082-.450091*ii, .134012-.0544982*ii, -.30283-.585908*ii, .89412+1.02106*ii, -.357239+.0888519*ii, 2.30788-2.83398*ii, .462672+.456298*ii
-.0628107-.260108*ii, .135746+.548057*ii, 1.06844-1.51824*ii, 1.75844-.417261*ii, -.200889+.0553582*ii, .562697-.869759*ii, -.217021-.666161*ii, .329357+.390974*ii, .479547-2.38243*ii, .559303-.125491*ii
-.702853+.500903*ii, -.814338-.422651*ii, -.094086-.859806*ii, -2.32235-1.60826*ii, .661818-1.95137*ii, -.258779+.0333398*ii, .522807-.403621*ii, -.211169+.220702*ii, -2.4369+.015595*ii, -.175269+.708321*ii
.0760815-.0285062*ii, -.445614-.54542*ii, -.772037+.494702*ii, -2.0973-.467384*ii, .239274-1.71287*ii, -.754784+.016337*ii, .342681+.311615*ii, .289699-.164639*ii, -1.08521+1.12158*ii, -.596923+.530953*ii
-.0571055-.0684821*ii, -.473806+.593452*ii, .521888+.894702*ii, 1.70293+.953396*ii, -1.19974-.016046*ii, .566027-.100494*ii, -.0022244+.230976*ii, -.0253581+.216765*ii, 1.82188-.862115*ii, -.711136+.164656*ii
.16467+.4567*ii, .573171-.008582*ii, 1.31911+.451149*ii, -.593248-.060229*ii, .270566-.411015*ii, .359699-.337808*ii, .300683-.413774*ii, .386226-.189541*ii, .279484-.0528001*ii, -.144798+1.68203*ii
.206937-.165109*ii, -.432092-.374255*ii, .468396+.897773*ii, 3.17853+1.7363*ii, -1.27359+.164116*ii, .631482-.365478*ii, -.836977+.797093*ii, -.576292-.297468*ii, 3.09124-1.34414*ii, -.414405-.260954*ii
-1.8381-1.18084*ii, -.693297+.308217*ii, 1.86869-.938045*ii, 2.70551-1.72926*ii, .02541+.143628*ii, .415434+.257035*ii, .864318-.508705*ii, -.449887-.0690723*ii, .385677-4.37777*ii, -.425755-.250774*ii
.854363-.94386*ii, -.95719+.120317*ii, .590497+.663692*ii, .726542+2.92137*ii, -1.5583-1.09032*ii, .0192353+.112447*ii, .169669+.0488327*ii, .144945+.0393607*ii, 3.00475+.492456*ii, .662482-.095890*ii
-.163086-.949781*ii, -.580087+.335469*ii, .156-.872499*ii, -.763696+1.8811*ii, -.969334-1.65143*ii, -.109605+.314768*ii, .167008-1.13379*ii, .541192-.102936*ii, .863766+.366232*ii, .899371-.448584*ii
.501414-1.16703*ii, -.0470193+.0638483*ii, .61161+.827826*ii, 1.31859+2.31917*ii, -1.15361-.405631*ii, -.0498971+.00877943*ii, -.025135+.00617018*ii, .509468-.479509*ii, 2.95749-.153601*ii, .175884-.0832492*ii
-.0929256-.0323367*ii, -.115173-.375931*ii, 1.55801-.619515*ii, 2.5913-.725879*ii, .119313+.256488*ii, .617156-.816218*ii, -.224454+.211197*ii, -.485332+.0390072*ii, 1.09873-2.89329*ii, .137395+.400981*ii
-.211275+1.1157*ii, .709429-.405282*ii, -.43829+1.65112*ii, .442355-.990502*ii, .187789+.190436*ii, .253975-.522115*ii, -.598683+.926485*ii, .0090782-.443188*ii, -.197134-.104347*ii, -1.9942+1.09704*ii
.373759-2.17384*ii, -.615+.363727*ii, 2.17538-.307164*ii, 2.08165-.988458*ii, .114769+.0513655*ii, -.521626-.374484*ii, 1.5722+.198066*ii, .502532+.341409*ii, 1.62707-3.20562*ii, .509007+.148304*ii
.483903+.0486609*ii, -.906583-.425806*ii, -.750675+.252061*ii, -1.35083+3.48638*ii, -1.51388-2.21785*ii, .0371396+.338395*ii, -.652388-.3818*ii, -.0519254-.294792*ii, 1.59445+2.4139*ii, .673638-.189323*ii
-.0261641+.0587969*ii, -.310844+.0715173*ii, -.303125-1.29932*ii, .767601-2.02623*ii, .356304-.433835*ii, -.107236-1.03803*ii, -.205911+.25927*ii, .137979+.606581*ii, -1.2996-1.94898*ii, -.249373-.361075*ii
-1.23155+.100847*ii, -.044014+.69129*ii, -.082312-1.36431*ii, .10156-1.73351*ii, .093888-.513685*ii, .273413-.274652*ii, .028644-.834929*ii, .336334+.306463*ii, -1.70893-1.80207*ii, -.575687-.251053*ii
-1.23418+1.0016*ii, .321554-.201771*ii, .196435+2.73964*ii, -.002667-.929083*ii, -.0137112+.0628674*ii, .409991+.501886*ii, .24655+.702083*ii, -.300716-.723591*ii, -.0438802-.0264005*ii, -2.75862+1.69515*ii

component_2:
equations:
S*r^2-ap^2*sintheta^2*qc^2
-sintheta^3*dtheta+1.33333
ap^2-.5*x0^2*w^4
75.89*P-319.1*qc^2*x0^2*w^4
points:
.0329491-.114681*ii, -.352403-.293064*ii, .480365+.738162*ii, 2.64708+3.63046*ii, -1.92697-.310829*ii, .958946+.068434*ii, -1.19569-.006313*ii, -.524365-.633934*ii, 3.88624-.278007*ii, .152264-.378393*ii
.0659456-.122314*ii, .430052+.0395841*ii, .495448+.722779*ii, 1.42024+4.37977*ii, -1.92847-.455485*ii, .950976+.227706*ii, -1.20466-.816295*ii, .197006-.942846*ii, 3.78945+.853261*ii, .395697-.0256945*ii
-.370035+.787568*ii, .467003-.0951008*ii, -.875476+.331673*ii, -1.78405+1.93882*ii, -.75666-1.43802*ii, .32088+.214818*ii, -.891504-.868964*ii, .447276-.672094*ii, .056263+2.11905*ii, -.362491+.431919*ii
-.061529-2.07547*ii, -.98658-.425528*ii, 1.98584-.535074*ii, 3.43779-1.07502*ii, .107922+.108829*ii, -.352955-.39824*ii, .953318+.676521*ii, -.345318+.0341668*ii, 1.97434-4.20129*ii, .398009-.410995*ii
-.078793-.721944*ii, -.600159-.561593*ii, .118916-1.01919*ii, .807365+.792264*ii, -.421394-1.15997*ii, -.101717-.255046*ii, -.389749-.198374*ii, -.13709-.241213*ii, .873757-1.01957*ii, .672116-.643381*ii
-.0045598-.196863*ii, .245133-.0685144*ii, -.827326+.402215*ii, -2.35504+1.21423*ii, -.362477-1.67396*ii, -.493516+.254613*ii, -.042643-.601954*ii, .898226-.548504*ii, -.24154+2.00501*ii, -.2346+.351002*ii
.277255+1.00958*ii, -.561373-.665226*ii, -.75785+.330806*ii, -2.31564+2.23574*ii, -.777677-2.22624*ii, .180198+.163746*ii, -.684164-.338576*ii, -.206733-.27761*ii, .161035+2.66235*ii, .213871+.644814*ii
-1.75917-1.04041*ii, -.640594+.324887*ii, 2.06942-1.76283*ii, 2.86038-1.36763*ii, -.0344584+.0567229*ii, .679505+.052922*ii, .546053-.932223*ii, -.498364+.0254862*ii, .445075-4.56404*ii, .226514-.412558*ii
-.0158155-.116524*ii, -.298644-.174458*ii, .704592+.791079*ii, .777329+1.73247*ii, -.917877-.644417*ii, .410871+.122613*ii, -.153283-.0524331*ii, -.142831-.375018*ii, 1.99624-.05091*ii, -.135393+.476041*ii
-.256626-1.93976*ii, -.0726476-.447803*ii, 1.85249-.387356*ii, 2.68536-.336117*ii, .16027+.114029*ii, -.276039-.232726*ii, .595194+.066262*ii, .126226-.574534*ii, 2.02676-3.2852*ii, .382006-.142397*ii
-1.49661-.603224*ii, .602719+.36524*ii, 2.20326-1.21195*ii, 1.56021-.089754*ii, .005204+.0836945*ii, .86598+.133468*ii, .203752-1.63492*ii, .187153-.599529*ii, .811004-2.82585*ii, .353634+.462551*ii
-.65082+.865563*ii, .492307+.491324*ii, .573733+2.03606*ii, -.378716-.725453*ii, -.103374+.0956869*ii, .470257+.166316*ii, .483284+.151157*ii, .284484-.208658*ii, -.0844573+.109024*ii, -2.00296+1.7665*ii
-.54159+.68605*ii, -.623864+.285168*ii, -.971039+.331342*ii, -.523268-.121641*ii, -.68094-1.02967*ii, .203892-.0102622*ii, -.273818+.0985392*ii, -.0686748+.262352*ii, -.713404+.33497*ii, -1.10943-.005680*ii
-.229746-.746355*ii, -.885299-.006006*ii, .207577-1.0224*ii, 1.09562+.468703*ii, -.663928-.968545*ii, .033018-.20194*ii, -.0925554-.235071*ii, -.109096+.162563*ii, .752059-1.42744*ii, .457688-.752678*ii
.170557-.149388*ii, -.586842+.081153*ii, -.973936+.507457*ii, -.693198-.952163*ii, -.130287-.998194*ii, -.614721-.307849*ii, .291596+.687983*ii, .377491+.332671*ii, -.818979+.130863*ii, -1.00503-.010569*ii
-1.26859-.3931*ii, .023297+.858467*ii, .694039-2.05602*ii, 1.52183-1.33485*ii, -.108123-.073044*ii, .567185-.419308*ii, -.062548-1.17837*ii, .308243+.308623*ii, -.725998-3.04897*ii, .064198-.619174*ii
.267885-.126708*ii, .156796+.453037*ii, -1.13334+.092869*ii, 1.01355+.489387*ii, -.879621-.220187*ii, -.020701-.661719*ii, -.796111+.282364*ii, .652357+.107137*ii, .603389-.234*ii, -.710317-.736918*ii
-.378114-2.31322*ii, -.699984+.493007*ii, 1.7893-.777763*ii, 2.64205-1.52878*ii, .0599888+.169217*ii, -.462078-.235535*ii, 1.3923+.041855*ii, .384479+.279529*ii, 1.13572-4.03796*ii, .179933-.506243*ii
-.028014-1.8966*ii, .354882+.117566*ii, 1.80289-.211781*ii, 1.53725-.325099*ii, .209322+.0765971*ii, -.394534-.217043*ii, .923406-.332706*ii, .80509-.43234*ii, 1.57066-2.40831*ii, .339706+.26169*ii
.485123+.463405*ii, .250328-.309751*ii, -.873584+.410961*ii, -1.77657+1.23774*ii, -.368979-1.43512*ii, -.193117-.241807*ii, -.554797-.168043*ii, .567918-.334771*ii, -.033155+1.96972*ii, -.173989+.505596*ii
-1.07486-.224208*ii, .534131-.13637*ii, -.28955-1.32027*ii, .594844-1.16172*ii, .325768-.430597*ii, .0372973-.413424*ii, -.595802-.635177*ii, .357293-.461643*ii, -.995443-1.76082*ii, -.377254-.493056*ii
-.453326-1.08757*ii, -1.20174+.013869*ii, .185831-.938697*ii, .858348+.754914*ii, -.841935-1.26752*ii, -.108246+.151831*ii, .164637-.338311*ii, -.150282+.0916027*ii, .876488-1.29504*ii, .483394-.923694*ii
-.725799-.73293*ii, -.206817+.676569*ii, .459458-1.26286*ii, 1.43006-.373321*ii, -.475697-.274888*ii, .265226-.28444*ii, .016365-.726323*ii, .364596+.199179*ii, .224095-2.21393*ii, .065537-.667329*ii
-1.55615-.141605*ii, -.225218-.47063*ii, -.139655-1.00785*ii, -.452702-1.52933*ii, .508118-1.15932*ii, -.120901+.172285*ii, .010755-.562185*ii, -.160362-.468945*ii, -1.64273-1.43087*ii, -.569916-.117867*ii
.943608-.488923*ii, -.512702+.224831*ii, .777145+.768736*ii, .142334+1.15335*ii, -.709934-.73349*ii, -.0900561-.263756*ii, .524259+.250385*ii, .37769+.278895*ii, 1.67232+.21021*ii, .182252+.660693*ii
.18763+.16634*ii, -.468143+.310166*ii, -.746339+.270203*ii, -2.80611+3.04167*ii, -1.34491-2.30215*ii, -.003912+.572433*ii, -.149882-1.08648*ii, .619991-.170786*ii, .541293+3.08791*ii, .421118+.275658*ii
-.834438-.15092*ii, .441341+.156949*ii, 1.02918+.484979*ii, -1.45826-.132717*ii, .223729-.877287*ii, .0448798+.468492*ii, .765375-.95038*ii, .573489-.576568*ii, -.296777+.113643*ii, -.500066+1.35442*ii
-1.57295-.870329*ii, .393269+.0500952*ii, -.047170-1.15908*ii, -.103127-.520296*ii, .103964-.84778*ii, -.146746+.291714*ii, -.062149-1.1963*ii, .562983-.767708*ii, -.747756-1.38686*ii, -.272708-.530538*ii
-.837606-1.86475*ii, .330444+.182601*ii, 1.38159-.487771*ii, 2.30164-1.10794*ii, .222524+.360816*ii, -.274667-.129336*ii, .66967-.310389*ii, .588997-.518512*ii, 1.02096-3.37147*ii, -.244801-.302721*ii
-1.47214-1.1503*ii, -.0066867-.321011*ii, 1.75036-.397796*ii, 2.44654-.86278*ii, .180645+.143237*ii, .272896+.20029*ii, .403045-.386993*ii, -.284096-.75086*ii, 1.06723-3.48676*ii, -.348436+.0558465*ii
-.422287-.0796249*ii, -.205805-.474967*ii, .856669+.493574*ii, -1.31291+.609214*ii, .003713-1.37963*ii, -.0164563+.435087*ii, .496551-.494596*ii, .009576-.557616*ii, .283922+.474356*ii, -.075011+1.14828*ii
-.208937+.2874*ii, -.500531-.379512*ii, -.835816+.191137*ii, .483257+3.12401*ii, -1.65226-1.32103*ii, .542003+.199705*ii, -1.32541-.287345*ii, -.329791-.547696*ii, 1.91003+1.06675*ii, .044377-.635672*ii
.248993-.361712*ii, .205217-.702565*ii, -1.18004+1.06774*ii, .70667-1.02581*ii, .196409-.266209*ii, -.769771-.617114*ii, -.397399+1.36256*ii, .336596-.449169*ii, .0193261-.475804*ii, -1.46342-.179127*ii
-1.18974+.327154*ii, .489598-.0341265*ii, -1.15092+.175228*ii, .806661+.627751*ii, -.759709-.370052*ii, .403306+.0420642*ii, -1.22229-.301291*ii, .149218-.774087*ii, .20319-.291723*ii, -1.26033-.60324*ii
-.29272-.514274*ii, -.224029+.255915*ii, -.952919+.263769*ii, -.128863+1.07656*ii, -.950948-.999167*ii, -.224199+.132067*ii, -.297578-.173854*ii, .534729-.261402*ii, .553806+.422184*ii, -.567445-.60723*ii
-.703903-1.27104*ii, -.679918+.462899*ii, .204715-1.00457*ii, .541277+.40291*ii, -.70182-1.01906*ii, -.166479+.209906*ii, .35028-.7573*ii, .38279+.0110858*ii, .472226-1.34511*ii, .282193-.8581*ii
.546431-.295402*ii, -.494243+.406548*ii, .645641+.677388*ii, -.304479+2.33953*ii, -1.23025-1.06478*ii, .237458+.148*ii, .252458-.392898*ii, .361709+.0690065*ii, 1.95938+.950373*ii, .347872+.542755*ii
-.801612-1.26925*ii, .0879448-.405121*ii, 1.36946-.24695*ii, 2.39131-1.35003*ii, .425616+.252373*ii, -.125579-.2302*ii, .418677+.160231*ii, -.017268-.556674*ii, .88113-3.33643*ii, -.41208+.0091564*ii
.73237-.34438*ii, -.875199-.71471*ii, -.889275+.233139*ii, 1.07403+2.17534*ii, -1.23293-1.1936*ii, -.136275-.363116*ii, -.968103+.728055*ii, -.283932-.179437*ii, 2.01118+.404253*ii, .212553-.856619*ii
.257838+.174125*ii, .0153807+.272342*ii, -.98338+.366025*ii, -.98645+.513928*ii, -.555163-1.01183*ii, -.205044-.279386*ii, -.285171-.0115211*ii, .673382+.051686*ii, -.194533+1.0602*ii, -.594007+.070987*ii
-.492549-.0507781*ii, -.209341+.773071*ii, -.930102+.108618*ii, .81247+1.52963*ii, -1.526-.554898*ii, .416012+.0336567*ii, -.727256-.394185*ii, .391544-.0063056*ii, .976468+.06232*ii, -.68074-.833185*ii
1.61856-.207945*ii, .169651-1.54192*ii, -4.50305+1.22365*ii, 2.15451-1.47734*ii, -.00917997-.00937663*ii, -1.67721-1.96432*ii, -2.23433+3.56186*ii, .372348-.262944*ii, -.215276-.0344513*ii, -2.29742-2.1873*ii
-.326256-.779861*ii, -.612051-.458826*ii, 1.3693-.095554*ii, 2.30459-2.01305*ii, .504343+.106975*ii, -.110269-.510677*ii, .649354+.799382*ii, -.448465+.0904344*ii, .465789-3.34687*ii, -.48735+.287449*ii
.177891+.0187865*ii, .58541-.105799*ii, .378694+.936051*ii, 2.83677+2.0257*ii, -1.18384+.525107*ii, .768856-.478878*ii, -1.1758+.287746*ii, .037475-.636658*ii, 3.03322-.847932*ii, -.516271-.024229*ii
.749808-.069336*ii, -.543873-.592443*ii, .765128+1.15126*ii, 1.99713+.536904*ii, -.49581-.0947992*ii, .177737-.57598*ii, -.130702+1.19701*ii, -.470478-.0054869*ii, 2.14233-1.02135*ii, -.411464+.556703*ii
.783883-.469123*ii, -.41564+.313028*ii, 1.12698+.592986*ii, -.446479-.539799*ii, .075813-.641154*ii, -.320991-.381731*ii, 1.14595+.274632*ii, .519918+.49724*ii, .400643-.370814*ii, -.058753+1.15952*ii
-.0087725+.381376*ii, -.221336+.729281*ii, .184234-.865815*ii, -1.43552+2.20261*ii, -1.13091-1.55441*ii, .611928+.066704*ii, -.276454-1.52644*ii, .518808+.220052*ii, .414928+1.28624*ii, .852246+.266769*ii
-.276255+.967271*ii, -.232971-.804696*ii, -.027451-.882553*ii, -1.97838+.450522*ii, .180408-1.92839*ii, .2569-.130786*ii, -.510183-.743483*ii, -.281561-.271116*ii, -1.03058+.950228*ii, .483554+.781882*ii
-.133781+.214221*ii, -.248538-.618822*ii, .263895-1.0939*ii, 1.60204+1.19276*ii, -.610053-.70953*ii, .642135-.553577*ii, -1.17315-.277979*ii, -.498756-.271333*ii, 1.22033-1.15937*ii, .619269-.420455*ii
-.682494-.955233*ii, -.495323-.315866*ii, .132348-.959504*ii, .290088+1.13908*ii, -.586505-1.34499*ii, -.0865355+.257623*ii, -.189581-.753773*ii, .048842-.515191*ii, .783773-.751742*ii, .540471-.687674*ii
-.561628+.545336*ii, -.209818+.599467*ii, -.936364+.293799*ii, -1.11915+.608823*ii, -.863455-1.11558*ii, .233121+.164253*ii, -.269338-.486285*ii, .397073+.078761*ii, -.525818+.990244*ii, -.892485+.067716*ii
-.819269+.19489*ii, -.674536-.272749*ii, -.945362+.429741*ii, -.353089-.462458*ii, -.341412-1.14063*ii, -.149501+.18298*ii, -.149193+.334934*ii, -.235115-.164562*ii, -.686177-.09501*ii, -1.20951-.149932*ii
.5438-.940054*ii, -.75392-.259449*ii, .528584+.790874*ii, 2.68805+2.47861*ii, -1.51912-.302748*ii, .230744-.143304*ii, -.415075+.618221*ii, -.273179-.254287*ii, 3.58126-.889468*ii, .156713-.530104*ii
-.013776-.0997177*ii, -.821875+.819722*ii, .563733+.573864*ii, -1.4576+3.55678*ii, -1.85887-1.76211*ii, .543281+.843029*ii, .351982-1.26789*ii, .337713+.0455557*ii, 1.90514+2.03664*ii, .551132+.533752*ii
-.558968+.281198*ii, -.645899+.209514*ii, -.942334+.375757*ii, -.767317-.257219*ii, -.535262-1.15943*ii, -.0875203+.114749*ii, -.0026761+.106451*ii, .0734456+.148553*ii, -.765351+.325242*ii, -1.07356-.047357*ii
.405687-.994971*ii, -.0034605+.0216915*ii, .647795+.851133*ii, 1.15373+2.05263*ii, -1.0115-.40506*ii, -.011359+.00989253*ii, -.00045253+.00173394*ii, .455344-.484056*ii, 2.67907-.15933*ii, .0673642+.0838855*ii
-.0409783-.0377804*ii, 1.11295-.235024*ii, .823658-.468131*ii, 4.528-.87212*ii, .031854+1.56767*ii, .763902-1.4644*ii, -1.31133+.556727*ii, .0026667-.361829*ii, 1.70309-3.71711*ii, -.560219-.282127*ii
.069407+.587499*ii, .023316-.587732*ii, .975249+.442699*ii, -1.06605+.052547*ii, .312868-1.0392*ii, .202576-.143205*ii, .215719-.157201*ii, -.105147-.284053*ii, .0203939+.336686*ii, -.078604+1.56842*ii
.437692+.022596*ii, -.177974-.83224*ii, .881815+.374522*ii, -1.5736-.058264*ii, .542504-1.41588*ii, -.341816-.147563*ii, .555483+.035257*ii, .0725512-.293457*ii, -.059398+.552387*ii, .232891+1.45332*ii
.893606+.718763*ii, -.79491-.335003*ii, -.765421+.329394*ii, -2.31746+1.91377*ii, -.793697-2.16338*ii, -.0940546-.116933*ii, -.309912-.0422163*ii, .0726897+.211422*ii, .154933+2.61071*ii, .360665+.57998*ii
.715098+.845435*ii, -.687837-.877003*ii, -.747985+.372073*ii, -2.38879+1.6055*ii, -.422941-2.24736*ii, -.158384-.0983909*ii, -.450799+.109331*ii, -.180069-.109444*ii, -.069936+2.50867*ii, .26913+.745412*ii
.750998+.178586*ii, -.825347-.741543*ii, .8201+.438559*ii, -1.48253+.30492*ii, .161508-1.64976*ii, -.250027-.169497*ii, .618786+.293447*ii, -.224397+.125682*ii, .213551+.76259*ii, .39292+1.35167*ii
-.25593+1.15162*ii, -.079308+.760876*ii, 1.4284+1.79172*ii, -.574894-.91192*ii, -.0998693-.0480379*ii, .732073+.034854*ii, 1.0109+.090333*ii, .0269121+.453322*ii, -.122712-.0727577*ii, -1.48543+2.31885*ii
-.186872-.0425954*ii, -.0868694-.493791*ii, 1.28873-1.127*ii, 3.11531-.134466*ii, -.146697+.221555*ii, .779817-.891817*ii, -.77107+.033478*ii, -.597224-.091756*ii, 1.43099-3.04118*ii, .437835-.13879*ii
1.01251+.223058*ii, -.0789487+.34307*ii, -.840426+.258176*ii, -1.56125+2.62304*ii, -1.22857-1.5297*ii, -.0155791-.250449*ii, -.548379-.451382*ii, .819777+.097313*ii, .97873+2.45872*ii, .414042+.129219*ii
-.0764625+.0215351*ii, -.39031+.293999*ii, .731342-.984179*ii, 2.94518-.077228*ii, -.6803+.245566*ii, .796833-.879409*ii, -.623728+.050205*ii, -.317693+.459017*ii, 1.20683-2.66483*ii, .120242-.470924*ii
-.104166-.760432*ii, .233594-.0802143*ii, .579702+.941109*ii, 1.72772+1.83176*ii, -.983745-.084274*ii, .233794+.0728063*ii, -.316777-.0003249*ii, .255598-.743092*ii, 2.63611-.61759*ii, -.358721+.0180672*ii
-.806819-.536611*ii, -1.00958-.125036*ii, 1.0096+.569888*ii, .163659-1.01742*ii, .024935-.855308*ii, -.133736+.412112*ii, 1.11831+.211285*ii, -.361463+.0107952*ii, .021474-1.42187*ii, -.748623+.671761*ii
.0993829-.0163762*ii, .272465-.200129*ii, -.165941-.953738*ii, -1.75641-1.16006*ii, .726167-1.27775*ii, -.487141-.557716*ii, .154073-.471067*ii, .718091+.004431*ii, -1.65208+.064134*ii, .157558+.514149*ii
.254702-.64369*ii, .354721-.198054*ii, .087026-1.05592*ii, -.259775+1.21539*ii, -.273768-1.08714*ii, -.15273-.397897*ii, -.468633-.817197*ii, .708076-.421096*ii, .675631-.000554*ii, .892529-.231898*ii
-.0459246-.284667*ii, .718002-.109983*ii, 1.43109-.960344*ii, 2.09783+.330371*ii, -.052335+.255148*ii, .630282-.780271*ii, -.566163-.595026*ii, .227489-.365181*ii, 1.43636-2.16779*ii, .5747+.25445*ii
.884835+.98848*ii, -.336859+.394578*ii, .175335+2.06145*ii, .193276-1.52688*ii, -.0379141+.145714*ii, .076176-.785478*ii, .582564+1.51513*ii, .088574+.842192*ii, -.107544-.0722203*ii, -1.77698+1.58309*ii
-1.17209+1.02759*ii, .322375-.205129*ii, .299449+2.77482*ii, -.033304-.845087*ii, -.0194387+.0581704*ii, .438732+.497974*ii, .273897+.688788*ii, -.308253-.713225*ii, .0424802+.029223*ii, -2.69966+1.78665*ii
-.078117-.980374*ii, -.0262805-.215177*ii, .780689+.928197*ii, 1.1485+1.28047*ii, -.645895-.375914*ii, -.0627447+.175189*ii, .176467+.0822423*ii, .233805-.661816*ii, 2.18333-.647058*ii, -.280132+.236962*ii
-.0047032+.0986657*ii, .786619-.826407*ii, -.65552-.925828*ii, 1.80994-2.19626*ii, .878412+.250218*ii, -.222696-1.43507*ii, -1.12445+.767422*ii, .172347-.307666*ii, -.847151-2.32535*ii, -.686224-.425512*ii
.0515731-.0338118*ii, .15635+.379031*ii, 1.4134-.789933*ii, 1.89285-.818214*ii, .0131481+.313822*ii, .592982-.887247*ii, .0104711-.225032*ii, .144692+.37204*ii, .612907-2.44805*ii, .150001+.455266*ii
-1.12494-.106075*ii, -.39393+.525296*ii, -.096299-.960072*ii, -1.97734-1.88759*ii, .438496-1.418*ii, -.297224+.184463*ii, .854844-.910533*ii, .509675+.291063*ii, -2.49322-.549736*ii, -.507018+.326546*ii
.370009+.807139*ii, .544026+.302365*ii, -.049600+1.80139*ii, .010037-.957253*ii, .0187939+.227059*ii, .1114-.594021*ii, .095640+.834403*ii, .49539+.111329*ii, -.0466384+.172441*ii, -1.74838+1.36768*ii
-.203306+.0933029*ii, -.957671+.528791*ii, -.847094+.128225*ii, 1.05577+2.21487*ii, -1.90853-.923548*ii, .552908+.074196*ii, -.790116-.108925*ii, -.152625+.23655*ii, 1.563+.240395*ii, -.319159-.936193*ii
3.18055-.678379*ii, -1.14569-3.0215*ii, -7.68189+2.94357*ii, 3.83478-2.90932*ii, -.00109106-.00213193*ii, -3.33066-2.90295*ii, -2.96033+7.31186*ii, -.291784+.068511*ii, -.13825+.0511017*ii, -3.95378-3.92081*ii
.076776+.564063*ii, .584132-.039975*ii, 1.17461+.355812*ii, -1.0464-.415236*ii, .458193-.556977*ii, .274113-.328051*ii, .360035-.455775*ii, .416375-.16765*ii, -.251475+.0824534*ii, -.219216+1.75519*ii
