variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.8313+1.77752*ii, 1.6841+1.96373*ii, -6.44029+.742456*ii, -.785058-.215746*ii, -.00460628-.00165188*ii, -.039056+2.02115*ii, -1.05415-1.7905*ii, .0646802+.181371*ii, -1.87596+4.53263*ii, .735944-.451872*ii
-.622142+3.90409*ii, -.144222+.0214005*ii, -.709505+.320486*ii, .164084+.0431239*ii, -.829587-2.70109*ii, .106006-.0323007*ii, -.270435+.613751*ii, .810214+1.76397*ii, -3.84033+2.02578*ii, .214815+.0366639*ii
2.46815+1.7686*ii, 1.71543-.059847*ii, -.722581+.116782*ii, -.0012266-.188698*ii, -3.01471-1.57217*ii, .0640162-.0893078*ii, .330694-.467891*ii, -.137694+.0653116*ii, -.765834+4.70799*ii, -.452627+.551403*ii
1.31546+3.07158*ii, 2.11704+2.96388*ii, -5.6213-1.55161*ii, -.591004-.092207*ii, -.00464582+.00486024*ii, -.529613+1.46587*ii, -.494211-1.93655*ii, .0383675+.128531*ii, -3.64831+4.16329*ii, -.598955-.756158*ii
1.27179+3.74273*ii, -.190447+.0092488*ii, .49888+.536765*ii, .214969+.0045803*ii, -2.64377-2.1192*ii, -.079023-.0868612*ii, .256246+.810372*ii, 1.29844+1.05171*ii, -2.34918+3.57963*ii, .113822-.223658*ii
.479738-3.25455*ii, -3.08688-.851855*ii, 3.33162-1.15949*ii, .069172+.961101*ii, .0162892+.025636*ii, 1.09531+.482005*ii, 3.16104+.235948*ii, .186992-.0441789*ii, 2.53432-2.94175*ii, .912438+.577738*ii
-.541036-.455115*ii, .14088+.159045*ii, .821455+.343501*ii, -4.57488+1.67516*ii, .705198-1.75232*ii, .148588-.662716*ii, 3.23747+1.17574*ii, -2.3629+1.87861*ii, -.0505128-.0444612*ii, .131061-2.10903*ii
.562339-1.14002*ii, -1.03331+.030062*ii, 2.77185-.316653*ii, .455524+1.31616*ii, .0578617+.0205484*ii, .995762+.550539*ii, 1.75655+.220816*ii, .442944+.0406928*ii, 1.2561-1.33609*ii, -.824599-.342413*ii
2.7872+3.95766*ii, .234646+.0109535*ii, .460292+.494476*ii, .2422-.0470273*ii, -3.3681-2.71273*ii, -.0867751-.0769244*ii, .861154+.827446*ii, 1.51781+.530208*ii, -2.21192+5.11335*ii, -.138802+.200903*ii
-.014840-3.26693*ii, -2.71991-.725688*ii, 2.93084-1.45788*ii, .040597+.890273*ii, .00703116+.0373575*ii, 1.0199+.31664*ii, 2.90777-.145834*ii, -.200975+.0590527*ii, 2.19181-3.0241*ii, .850832+.584816*ii
-.545495-.451231*ii, -.135585-.169265*ii, .844784+.439048*ii, -3.81808+1.1752*ii, .204744-1.53142*ii, .213092-.622125*ii, 2.61295+1.08173*ii, -2.05099+1.72465*ii, .0998036+.0298123*ii, .511331-1.63801*ii
-.364003-.400586*ii, .15864+.144011*ii, -.639825-.658678*ii, -2.56933-2.66868*ii, 1.26945+1.16343*ii, .569739-.220129*ii, -.133786+2.00059*ii, -2.27633-.186358*ii, -.0118481-.169293*ii, 1.23994-.498*ii
1.67459+3.82288*ii, .213673-.0016668*ii, .495995+.53329*ii, .215981+.0166708*ii, -2.69094-2.16161*ii, -.0764155-.0887846*ii, .297942+.853563*ii, 1.24683+.900102*ii, -2.26852+3.99769*ii, -.222076-.128164*ii
-4.06642-.621849*ii, -.675864+5.94456*ii, .192133+.543627*ii, .791609+1.2566*ii, -5.92426+3.64539*ii, .0397873-.239545*ii, -2.43753-5.60196*ii, -.127486-.0642755*ii, -.0663633-.160581*ii, 1.74369-6.75687*ii
1.60191+2.36349*ii, 1.59913+.995883*ii, -.750602+.102149*ii, -.174742-.113942*ii, -2.81822-1.21076*ii, .0182996-.118158*ii, -.010619-.595509*ii, -.0308254+.138177*ii, -1.55661+4.26242*ii, -.48298-.594852*ii
-3.76275+1.05587*ii, .172116-.0247506*ii, -.624043-1.33102*ii, .228459+.318954*ii, .406075-.106092*ii, .0115165-.317999*ii, -1.19637-.958893*ii, -1.13781+2.18207*ii, -2.47017-1.90508*ii, -.109308-.258618*ii
-.553181-.480231*ii, .0732567+.251484*ii, .624598+.522541*ii, -.206073+5.2606*ii, -1.22502-2.14352*ii, .044621+.644182*ii, 2.64022-2.81102*ii, .322784+2.57076*ii, .0963462-.0090244*ii, -1.50852-1.24597*ii
-.536559+.648937*ii, -.1475-.0994523*ii, -1.74943-1.20204*ii, -.66477+.2128*ii, .0324983+.135584*ii, -.26497+.552594*ii, .218588-.545557*ii, -.556141+1.38154*ii, -1.05671+.376532*ii, .422698+.21353*ii
3.02225+1.88395*ii, 1.59717+.011725*ii, -.714966+.087791*ii, .0375197-.168183*ii, -3.3303-1.27844*ii, -.0721554+.0739721*ii, .43023-.437593*ii, .155833-.0666729*ii, -.4939+5.13678*ii, -.446664+.48806*ii
-.361425-.0391971*ii, -4.37981+2.65546*ii, -.736998-.22558*ii, -3.40097-2.03484*ii, -1.83046+2.26485*ii, -.284631+.447392*ii, 1.1494+.868725*ii, .0523073+.0618303*ii, .140431+.124559*ii, 4.99994-3.68632*ii
-.479232-.200444*ii, -7.11715-3.14983*ii, -.795614+.007882*ii, -1.13698-7.65803*ii, -2.64591-.078655*ii, .493921-.584271*ii, -.990102+3.89775*ii, .0784356+.0421514*ii, -.110119+.0181692*ii, 9.51587+2.84059*ii
2.3422+3.95827*ii, -.212482+.0057014*ii, .465604+.494244*ii, .247062-.0615123*ii, -3.26858-2.73031*ii, -.091075-.0756619*ii, .822128+.83384*ii, 1.60424+.722307*ii, -2.38744+4.66195*ii, .20605+.122211*ii
-.600482+.830444*ii, -1.53068+1.33059*ii, -.103063-1.58747*ii, -.364215-.812653*ii, .0640108-.324952*ii, .4528+.253216*ii, .893541+.185518*ii, .111296+.118785*ii, -1.95077-.470021*ii, 1.06267-.547855*ii
-.558449-.456908*ii, -.125797-.194773*ii, -.631855+.533586*ii, -2.59865+1.93318*ii, 1.19782-2.03019*ii, .438572+.268722*ii, 2.33443+.107759*ii, -1.27998+1.88496*ii, -.493711-.241785*ii, .206723-.74414*ii
-.968913+4.54261*ii, -.151671-.0014634*ii, -.745149+.335608*ii, .202593+.111129*ii, -.724841-2.3328*ii, -.133749+.0232789*ii, -.701088+.812606*ii, 1.00349+2.13645*ii, -4.13358+1.93149*ii, .048034-.21144*ii
-.33217-.372778*ii, .121768+.183095*ii, -.612467+.846597*ii, -2.6664+.461822*ii, 1.11367-.35437*ii, .509333+.305683*ii, 1.05782+.840548*ii, -1.45631+1.10295*ii, .155415+.0420571*ii, .489337-1.30076*ii
1.74168+1.05441*ii, .911463-.063650*ii, -.727242+.086808*ii, -.0874071-.376409*ii, -3.18051-1.18415*ii, .082575-.133928*ii, .244649-.747727*ii, -.284675+.177515*ii, -.414661+3.85919*ii, .442405+.370384*ii
-.847845-1.07746*ii, -.318252-.378493*ii, .223669-.630411*ii, 1.63947+2.37217*ii, -3.80255-2.32074*ii, .288067-.26666*ii, 1.16588-3.77759*ii, -.088080+1.38673*ii, -.266094+.777124*ii, .454082+.80324*ii
-.783127-1.18306*ii, -.194044+.966591*ii, .252966-.513648*ii, 3.65859+2.26946*ii, -6.96481-1.39685*ii, .275386-.304502*ii, -.180235-6.10543*ii, .728189+.469344*ii, .067435+2.05253*ii, .818473+.09494*ii
-.970955-.96343*ii, -.000267+.75691*ii, .338997-.473614*ii, 3.78938+1.77923*ii, -6.46097+1.94842*ii, -.30686+.274657*ii, -1.9651-5.37819*ii, .895567+.625781*ii, 1.53636+1.40433*ii, .289339-.656162*ii
.544449+1.08382*ii, .070994+.84824*ii, .532104-.732705*ii, -.0638219-.164237*ii, -1.70813+.553805*ii, .0441297+.123725*ii, .143251-.158585*ii, .0616304+.177278*ii, -.439203+1.41823*ii, -.171746-.883918*ii
-.734252-.696317*ii, -.124407-.264678*ii, -.581168+.263317*ii, -.093966+4.78905*ii, -1.49027-4.91225*ii, .449953+.174413*ii, 3.4036-3.45084*ii, -.112464+2.59909*ii, -1.41357+.575033*ii, -.358229+.377751*ii
-.77865-.717881*ii, -.0973961-.264414*ii, .391377+.378505*ii, 1.20856+6.69301*ii, -5.54117-6.12688*ii, -.0519367-.487942*ii, 3.86363-6.07894*ii, .48989+3.25486*ii, -1.17186+2.11203*ii, -.369251+.169231*ii
-.85715-.721943*ii, .0794935+.280609*ii, -.509999+.110335*ii, 2.6741+7.48332*ii, -7.53225-5.59848*ii, -.468058-.1983*ii, 3.11033-8.34462*ii, 1.14902+3.34419*ii, -1.09981+2.99638*ii, -.341908+.111002*ii
-1.29631-1.36893*ii, .996701-.027460*ii, -.580387-.072602*ii, 2.97513+.644216*ii, -6.20406+2.43016*ii, -.343296-.0807667*ii, -2.9747-4.90771*ii, -.427238+.711957*ii, 2.02842+1.78263*ii, .672592-.264182*ii
-.846497-1.29013*ii, 1.68049+.392501*ii, -.505113-.086467*ii, 5.21711-.924581*ii, -8.65327+4.8246*ii, -.406282-.0333245*ii, -5.60893-5.94793*ii, .101333-.56355*ii, 3.07294+3.03819*ii, .723247-.204165*ii
-.358312+1.63748*ii, -.120232+.243113*ii, -.077548-1.44761*ii, .132852-.189388*ii, .0699645-.432014*ii, .122449+.20753*ii, .262509+.285394*ii, .036255+.792625*ii, -1.92326+.257406*ii, -.392446+.20894*ii
-.561643-1.06799*ii, -.335446+.962511*ii, -1.66064-2.02744*ii, 2.19026+1.60817*ii, .0654278+.0347317*ii, .53931+1.39211*ii, .487361-3.2423*ii, .531348+.307518*ii, -.790345-.995486*ii, -.513531+.93293*ii
-1.43982+.781774*ii, .2512+.0176648*ii, .637938-.618242*ii, .315815+.643228*ii, -1.28007+1.40652*ii, -.254033+.0548166*ii, -.957548-.679218*ii, -.35096+1.44494*ii, -.121737-.262611*ii, -.563854-.955198*ii
-.660294-.431513*ii, .125226+.200729*ii, .234165-.919573*ii, -1.62267+4.44949*ii, -1.06142-1.14385*ii, -.66761+.252208*ii, 2.99136-2.2377*ii, -.661909+2.74458*ii, .0770605-.0619099*ii, -1.22124-1.376*ii
-1.13196+1.15098*ii, -.115186-.0770265*ii, -.957068-1.81392*ii, -.20129+.112978*ii, .15355-.017626*ii, -.251182+.229919*ii, .0978149-.359557*ii, -.491578+1.44087*ii, -1.75744-.226744*ii, -.0759932+.323749*ii
-1.66596+1.45737*ii, -.0855889+.006845*ii, -.093791-1.3583*ii, .0247699+.0579054*ii, .108479-.517003*ii, .0580931-.102804*ii, -.125651-.0603673*ii, -.449462+1.43396*ii, -2.14482-.546143*ii, -.231065+.0383734*ii
-.268482+1.75206*ii, .1556+1.58922*ii, -.098137-1.74878*ii, -.0627047-.256185*ii, .0415341-.244635*ii, .254915+.177906*ii, .465672-.0410801*ii, -.0079282+.147761*ii, -2.37577+.445259*ii, -.652865-.712764*ii
.885608+1.48102*ii, .560533+.69837*ii, .416438-.723967*ii, -.0722236-.174691*ii, -2.28861-.010997*ii, -.0556453-.112477*ii, .194753-.261665*ii, -.0461317+.215525*ii, -.731448+2.30848*ii, -.341359-.637532*ii
-3.18143-.048753*ii, .205324+5.53705*ii, .418607-.426653*ii, .693739+1.46257*ii, -4.53935+4.28722*ii, -.255828+.0601621*ii, -2.13571-4.68674*ii, -.116126-.080934*ii, -.0127441-.203399*ii, .079085-6.20027*ii
-.610217-.434377*ii, 2.82697-4.03442*ii, -1.34473-1.05729*ii, 6.35359-1.71319*ii, .110584+.242334*ii, 1.30486+.772645*ii, -4.6211-1.71438*ii, -.141333+.0654315*ii, -.0042316-.158933*ii, -2.07547+6.28584*ii
-.568998-2.07901*ii, -1.72226+1.34235*ii, -2.18459-2.56528*ii, 1.32758+1.0685*ii, .0297971+.0180836*ii, .544828+1.41907*ii, 1.46598-3.36793*ii, .302305+.0248249*ii, -.598261-1.49735*ii, 1.10634+.831354*ii
-2.13632-1.38806*ii, .32111-.146846*ii, .565236-.569545*ii, .869089+.354717*ii, -1.8455+1.80393*ii, .222429-.150687*ii, -1.36424-1.96408*ii, -1.19565+.928011*ii, 1.13022-1.14127*ii, .100193-.548498*ii
-.878866-.799116*ii, .0628489+.328122*ii, -.506842+.077494*ii, 4.0894+6.46123*ii, -8.88455-4.34842*ii, -.460011-.168722*ii, 1.56919-8.94619*ii, 1.52007+2.7218*ii, -.5819+3.3681*ii, .0666219+.365775*ii
-.923507-.639765*ii, .128741+.263421*ii, -.552249+.12334*ii, 1.18554+6.19664*ii, -5.81721-4.50737*ii, -.437662-.222948*ii, 2.86945-6.48091*ii, .383135+3.11451*ii, -.869282+2.36399*ii, -.159302-.373157*ii
-.678962-.470328*ii, .121369+.213254*ii, .189507-.831397*ii, -1.26865+4.91023*ii, -1.33928-1.68241*ii, -.601861+.279581*ii, 3.17069-2.7371*ii, -.463053+2.84507*ii, -.0979439+.0485342*ii, -1.29547-1.22323*ii
.932634+.918819*ii, .204854+.865751*ii, -.326721-2.14204*ii, .3861-.496508*ii, .0574889-.11778*ii, .338392+.488017*ii, .816266-.108301*ii, .0583812-.34762*ii, -1.44011+.802873*ii, -.696852+.526762*ii
-.769713-1.01129*ii, .049790+.613129*ii, .204822-.527384*ii, 3.64844+3.77566*ii, -6.59912-3.26513*ii, .31242-.321092*ii, 1.01002-6.59563*ii, .853071+1.17397*ii, -.68769+2.09628*ii, .124145+.615556*ii
3.17517+2.79912*ii, .283092-.0035071*ii, .414507+.515404*ii, .195065-.10537*ii, -4.12684-2.05061*ii, -.0859474-.0647754*ii, .914282+.211437*ii, 1.1731+.148622*ii, -.981991+5.30803*ii, .210436+.172881*ii
-.330486-.406813*ii, -.167574-.166876*ii, -.764383-.606978*ii, -1.91205-3.34194*ii, .614047+1.2957*ii, .616091-.241884*ii, -.727618+1.88225*ii, -2.03987-.384956*ii, .0712327+.0682565*ii, 1.84113+.017719*ii
-.691548-1.12471*ii, 1.45507+.267512*ii, -.585652-.053967*ii, 4.80839-.408581*ii, -6.30662+1.78396*ii, .445938+.0220942*ii, -3.78465-5.12535*ii, .166089-.565739*ii, 1.32884+2.3291*ii, .372441+.800962*ii
-1.02464-.350765*ii, -.220037-.259555*ii, .343739+.672707*ii, 1.3929+2.00582*ii, -3.05627+.473229*ii, -.0038827+.40795*ii, -.723625-2.54375*ii, .361708+1.61155*ii, .927817+.46064*ii, .137674-.667531*ii
-.631845-1.36845*ii, .629034-.608233*ii, .390431-.539182*ii, 2.20911-.254736*ii, -4.30507+1.37615*ii, .184932-.288947*ii, -1.74436-2.86202*ii, -.692775+.207105*ii, 1.60631+1.04966*ii, .501004+.627598*ii
-1.88281-1.71118*ii, -1.65597+3.13992*ii, .328691-.523911*ii, 1.28511+1.54926*ii, -5.60167+.619415*ii, .255082-.163977*ii, .231433-5.11588*ii, .208938+.0698623*ii, .283314+.273468*ii, 2.14436-2.85499*ii
.510055-.182064*ii, -.657963-.114488*ii, .525044-.619449*ii, .064804-.543864*ii, -2.13775+1.27707*ii, .0047767+.207626*ii, -.0659626-.28919*ii, -.135358+.247189*ii, .964427+.898392*ii, .811443-.241123*ii
-.0165118+.0978912*ii, -.0685796-.0296454*ii, .675406-.690327*ii, -.205807-.102719*ii, -1.08036+1.01177*ii, .0856842+.135205*ii, .0134531-.0184501*ii, -.446205+.538003*ii, .44333+.312692*ii, -.0454354-.438972*ii
-.822489-.909811*ii, .080728+.511499*ii, -.585487+.108605*ii, 3.26578+3.8722*ii, -5.38262-3.30183*ii, .448564+.115333*ii, .836871-6.1559*ii, .885429+1.40819*ii, -.788577+1.87298*ii, .164463+.577329*ii
-.83019+.144675*ii, .197723+.115767*ii, -.977325+.366008*ii, -.678059+1.10756*ii, -.558067-1.03181*ii, .313882+.265315*ii, .402671-1.01755*ii, -.677941+1.42478*ii, -.723837+.543677*ii, .331337-.498143*ii
-.890366-1.00305*ii, 2.65256+.650128*ii, -.594473-.044306*ii, 5.21649+.927135*ii, -6.13802+1.39307*ii, .467954+.076642*ii, -3.71451-6.05772*ii, .0899761-.325092*ii, 1.03459+2.41553*ii, -1.08478+.541355*ii
-3.01647-.24488*ii, -.610448+5.19802*ii, .407177-.446267*ii, .633532+1.5026*ii, -4.82152+3.65079*ii, -.258616+.0647354*ii, -1.54302-4.68753*ii, .128055+.0715435*ii, -.034606-.213236*ii, .810401-5.79706*ii
.15357+.599935*ii, -.181214-.120618*ii, .46687-.723486*ii, -.247546-.290536*ii, -2.06567+.308837*ii, -.0984554-.155251*ii, .136283-.193123*ii, -.373679+.67534*ii, -.065436+1.21277*ii, .437236-.249598*ii
-.82783-.774885*ii, -.107407-.309957*ii, .36005+.408324*ii, 2.54731+5.47093*ii, -6.83393-4.64695*ii, -.0714106-.456616*ii, 2.13054-6.50268*ii, .797308+2.63795*ii, -.5442+2.46839*ii, .116451+.41228*ii
-.944261-.204056*ii, -.39809+.0362281*ii, 3.8194+1.19164*ii, .719632-2.78587*ii, .0128218-.0164011*ii, 2.19783-.818696*ii, -1.24796+2.48367*ii, -.64226-1.29036*ii, .165892-1.34064*ii, .405994-.503638*ii
-1.10183-.959348*ii, 1.50826+2.81793*ii, -2.20649-1.34402*ii, 2.10059+2.20482*ii, .0054461+.0771226*ii, .9039+1.26909*ii, -.199304-4.4444*ii, -.0709532-.216742*ii, -1.35789-.391316*ii, -1.6477-.695454*ii
-.774496-.838469*ii, -.139705+.432379*ii, .267742+.48839*ii, 5.63336+2.355*ii, -7.70011+.51193*ii, .142136+.453874*ii, -2.38835-6.54715*ii, 1.91932+.589477*ii, 1.22195+2.15352*ii, .466336+.205083*ii
-.763324-.687936*ii, -.036814-.392377*ii, .325689+.52078*ii, 4.26262+3.13135*ii, -5.72134-.60778*ii, .117032+.473944*ii, -1.09956-5.32248*ii, 1.45751+1.43348*ii, .866917+1.4777*ii, -.123638+.556804*ii
1.32995-.198563*ii, .405321-.37733*ii, .399773-.621247*ii, .159814-.560301*ii, -3.27245+.476465*ii, -.0145397-.194332*ii, .101287-.776883*ii, -.552142-.016058*ii, 1.04698+2.4135*ii, .445565+.314892*ii
-.801618-1.04934*ii, .481439-1.50961*ii, .453709-.395922*ii, 2.72475-2.05486*ii, -3.35497+5.10219*ii, -.194421+.331645*ii, -4.34032-1.21194*ii, -.456114+.079504*ii, 3.1643+.144537*ii, .511596+.667606*ii
-1.08504-.935765*ii, 1.78664-.86929*ii, .42156-.415427*ii, 3.85538-.37573*ii, -4.44648+4.6464*ii, -.272671+.296146*ii, -4.53471-3.19996*ii, -.282319+.296986*ii, 2.85756+.726738*ii, -.91671+.335597*ii
-.554771-.109046*ii, -7.14041+6.99225*ii, .186381+.684454*ii, -8.34757-.92290*ii, -2.67313+2.60879*ii, -.694712+.148656*ii, 4.53021+1.42223*ii, -.0452276-.0602682*ii, .046298+.0820847*ii, 7.45716-9.714*ii
-1.56933+.168389*ii, -1.76413-.51476*ii, 3.59976+1.30186*ii, .630973-1.317*ii, .0120117-.0205127*ii, 1.56181-.341039*ii, -.768412+2.17298*ii, .223525+.177612*ii, .135788-2.08951*ii, .869146-.696956*ii
-.181775+.741841*ii, -.0277902-.0393638*ii, .628714-.819459*ii, -.0119306-.0109432*ii, -1.11806+.462877*ii, .0235532+.0388307*ii, .0102865-.00686122*ii, -.251332+.756876*ii, -.305527+.483589*ii, -.19177-.286973*ii
-.432748-.283089*ii, -3.05307+2.02254*ii, -.566279+2.01377*ii, -2.73597-1.47*ii, .106731+.0991169*ii, 1.10522+.633746*ii, .767821+1.41062*ii, -.0519684-.107708*ii, -.165282-.144159*ii, 3.86516-2.94542*ii
-1.70124-1.40687*ii, -1.0903+3.178*ii, -2.6714-1.71414*ii, .885834+1.69766*ii, .00584647+.041284*ii, .667557+1.3632*ii, .881345-4.13426*ii, .179184+.11232*ii, -1.61215-1.39982*ii, .83386-1.23699*ii
-.637141-1.10317*ii, 1.34211+.194318*ii, .318518-.456129*ii, 5.07728-.416644*ii, -7.48717+1.97548*ii, .233675-.365651*ii, -3.69447-5.33549*ii, .215763-.612296*ii, 1.60237+2.53841*ii, .334631+.725879*ii
-.535823-.304622*ii, -.115061-.166795*ii, -.729069-.951344*ii, -1.87539+1.70681*ii, .715947+.295019*ii, -.34348+.563102*ii, 1.52476-.343249*ii, -1.00939+1.87809*ii, .106689-.523066*ii, -.287028-.674105*ii
-.759185-.47436*ii, -.162222-.210595*ii, -.89028-1.40699*ii, -.167502+2.25304*ii, .286733+.0350624*ii, -.220955+.83616*ii, 1.19588-1.63097*ii, -.34428+1.81645*ii, -.186933-.819143*ii, -.653368+.143366*ii
.432594+.484724*ii, .860241-.532636*ii, 2.30035-.077471*ii, .93897+.645732*ii, .108793+.0110251*ii, .818897+.224476*ii, .093188+.734459*ii, .0851937+.281271*ii, .321953-.125204*ii, -2.02668+.186476*ii
-.559342+.476693*ii, -.322776-.574831*ii, 2.83784+.611915*ii, 1.85513-.342194*ii, .0438049-.0324195*ii, 1.36783+.166558*ii, -.874507+1.0757*ii, .615808+.041656*ii, .021264-1.13271*ii, -.875448+.237775*ii
.48057+.205591*ii, .235173-.0909543*ii, .479659-.653639*ii, -.323911-.487569*ii, -2.36823+.806984*ii, -.092375-.193437*ii, -.0554206-.300895*ii, -.66258+.368391*ii, .559664+1.53981*ii, .326503-.333238*ii
-.428838-.270145*ii, -3.15487+1.77491*ii, -.850749+1.95332*ii, -2.60402-1.31997*ii, .130044+.0457829*ii, 1.00504+.756671*ii, .760098+1.26948*ii, .0599736+.0994442*ii, -.17681-.142571*ii, 3.93024-2.66311*ii
-1.93228-1.62341*ii, -.590479+3.40884*ii, -2.9542-1.53669*ii, .986181+1.46532*ii, -.00474651+.0357958*ii, .866003+1.26059*ii, .473232-4.43226*ii, -.165691-.130479*ii, -1.67111-1.31054*ii, .77859-1.30292*ii
-.971002-.162657*ii, .343494+.0325755*ii, 4.13833+.740159*ii, .790057-2.51131*ii, .0154747-.00908666*ii, 2.11639-1.03809*ii, -1.17559+2.30991*ii, -.968871-1.28897*ii, .104644-1.3093*ii, -.427786-.434164*ii
-.975042-.706444*ii, -.190556-.285886*ii, .384395+.470148*ii, 1.3615+3.63307*ii, -5.26571-2.77734*ii, -.0327313-.412083*ii, 1.23901-4.50408*ii, .137432+2.16966*ii, -.022762+1.71749*ii, .508018-.157474*ii
-.868762-.976288*ii, 1.91735+.070585*ii, .317852-.53828*ii, 3.82124+1.50132*ii, -5.45581+.160499*ii, .288821-.328917*ii, -1.85398-5.03477*ii, -.225909+.350758*ii, .720992+1.80411*ii, -.990515+.644578*ii
-.542898-.497039*ii, -.0685231-.240431*ii, .598012+.521987*ii, .177833+4.96035*ii, -1.46557-2.22685*ii, .052307+.608907*ii, 2.36887-2.78127*ii, .407923+2.61045*ii, .163846+.0499425*ii, -1.26176-.687083*ii
.534331+1.76714*ii, -.313536-.17334*ii, 2.72902+.906843*ii, .892891+.359133*ii, .0320414-.0460059*ii, .849916+.477668*ii, -.157536+1.76971*ii, 1.21856+.410264*ii, -.221468+.0928795*ii, -1.30721-.633176*ii
-1.2944+.907835*ii, -.20774-.0306845*ii, .647759-.68146*ii, .18659+.437193*ii, -1.21729+1.04492*ii, -.218266+.0504249*ii, -.638403-.396499*ii, -.1867+1.41438*ii, -.36765-.245569*ii, -.179752-.799624*ii
-.662461-.453037*ii, -.117471-.197527*ii, .253258-.908027*ii, -1.35974+3.98889*ii, -1.15935-1.09049*ii, -.628425+.228778*ii, 2.70781-2.02641*ii, -.590803+2.70161*ii, .161445-.109267*ii, -.885937-.939311*ii
-.704929-.553417*ii, -.0790211-.295693*ii, .42232+.540162*ii, 2.28703+4.27332*ii, -3.77697-1.68629*ii, .064453+.517664*ii, .752715-4.27794*ii, .996317+2.13192*ii, .381854+.847233*ii, -.68023-.055324*ii
-.729537-.11162*ii, .304786-.0632544*ii, 3.7341+.758703*ii, 2.21558-3.02046*ii, .0198725-.0136353*ii, 2.45727-.676126*ii, -1.95343+1.95618*ii, -.345751-1.81326*ii, -.105755-1.21633*ii, -.398842+.448874*ii
-.980734-1.0659*ii, 3.29706+.010590*ii, -.499576-.0771508*ii, 6.65521+.107638*ii, -9.25091+4.5795*ii, -.444841-.0723854*ii, -6.41207-7.19912*ii, .132219-.297379*ii, 3.0165+3.55991*ii, -.907678+.418825*ii
-.806536-.771824*ii, -.0959377-.413697*ii, .305178-.523304*ii, 3.92659+2.96541*ii, -5.99705+.078403*ii, -.349304+.306008*ii, -.87814-5.42218*ii, 1.13561+1.53226*ii, .992738+1.36733*ii, -.118477+.584293*ii
-.661925-.526028*ii, -.103831-.212953*ii, .14678-.789302*ii, -1.03127+5.03524*ii, -1.35028-2.19455*ii, -.551837+.301849*ii, 3.3312-2.79039*ii, -.318745+3.02399*ii, -.186114-.000443*ii, -1.13865-.709726*ii
-.269703+1.01546*ii, -.0207801-.0487727*ii, .561591-.862665*ii, -.00967374-.0152346*ii, -1.20678+.19528*ii, -.0225404-.0421374*ii, .0180786-.0057143*ii, -.221804+.869756*ii, -.638884+.616921*ii, -.164734-.239336*ii
-.721576+.095251*ii, -.163271-.111448*ii, .557203-.717612*ii, -.631976+.906138*ii, -1.63064+.708498*ii, -.324718-.0588642*ii, .369697-.714022*ii, -.646821+1.42792*ii, .328234+.185282*ii, .036615-.860448*ii
-.363149-.380223*ii, -.168346-.165566*ii, -.72995-.689277*ii, -1.93834-2.99717*ii, .848283+1.00825*ii, .62309-.203505*ii, -.435676+1.82537*ii, -1.98924-.250914*ii, -.0944932-.0807955*ii, 1.63787+.05707*ii
1.95166+.820052*ii, .992992-.290695*ii, .354927-.69287*ii, .152664-.248593*ii, -2.7941-.423957*ii, -.0053211-.145211*ii, .501793-.359965*ii, -.262387+.0069158*ii, .144523+3.13734*ii, -.421733+.536695*ii
-.817165-.83412*ii, .0397958+.358503*ii, .320109+.388859*ii, 4.31764+6.26533*ii, -9.18083-4.96072*ii, -.097752-.470073*ii, 1.69776-8.72099*ii, 1.56196+2.39078*ii, -.657541+3.40688*ii, .0575287+.379089*ii
.0785327+.165686*ii, .0979132+.0024985*ii, .668123-.695668*ii, -.183544-.0822005*ii, -1.11234+.985111*ii, .0837935+.123789*ii, -.00079471-.0368651*ii, -.461393+.496157*ii, .416298+.459832*ii, -.186095-.434372*ii
-.779592-.580172*ii, .16793+.253703*ii, -.628004+.300889*ii, -.700909+4.10126*ii, -.901641-3.84415*ii, .447565+.201605*ii, 2.92578-2.79058*ii, -.462334+2.23671*ii, -1.22697+.439756*ii, -.452086-.354588*ii
-.788596-.633549*ii, -.12539-.235892*ii, .444572+.396622*ii, -.450347+5.55594*ii, -3.63553-5.15127*ii, -.0080204-.486034*ii, 3.87499-4.09595*ii, -.251656+3.06143*ii, -.965797+1.38916*ii, -.246208-.403339*ii
-1.94591-.939863*ii, -.32592+.0014038*ii, .584184-.717828*ii, .503757+.586368*ii, -1.49301+.774507*ii, .252331-.124128*ii, -.429145-1.61443*ii, -.840034+1.08282*ii, .336541-1.13966*ii, .371771-.499666*ii
-2.95496-.845436*ii, .288278-.0664836*ii, -.915422-.366234*ii, .720897+.4843*ii, -.578756+1.26498*ii, .247634+.198758*ii, -1.72072-2.0405*ii, -1.17277+1.50559*ii, -.056899-1.54756*ii, .331036-.400731*ii
-.654555-.252561*ii, -.164803-.16426*ii, -.380106-.946882*ii, -1.83562-.684812*ii, 1.14326-.518223*ii, .483394-.0996002*ii, 1.02853+.911827*ii, -1.58917+.711747*ii, -.753496-.564375*ii, .589752+.041612*ii
-.524242-.194226*ii, .136326+.150624*ii, -.823187-.873343*ii, -1.7211+1.50641*ii, .591552+.494961*ii, -.275916+.563308*ii, 1.19482-.455425*ii, -1.01121+1.63633*ii, .0265374-.317529*ii, -.378067-.871056*ii
