variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
1.48404+.720422*ii, 3.685e-31-1.79779e-28*ii, -2.71829-2.2874*ii, .796557+2.11847*ii, .082705+3.80499*ii, .0763344-.106097*ii, -1.43769-.423329*ii, .154458+1.9348*ii, -2.43894-1.8094*ii, -2.06114e-28+2.43925e-28*ii, -3.26192e-28+4.37805e-28*ii
12.8036+33.9165*ii, 1.07904e-25-9.93792e-26*ii, 1.80611-.677389*ii, 1.50295+3.16712*ii, 17.5304+.67436*ii, -3.40189+9.12987*ii, 31.8861-16.3179*ii, -14.7449-1.62694*ii, .24963-10.5568*ii, 6.37841e-26-1.26291e-25*ii, -1.02219e-24-1.16393e-24*ii
.465854-4.4066*ii, 4.42651e-21-1.78957e-21*ii, 1.05609-.534116*ii, -3.90631+.325573*ii, 2.18946-1.23899*ii, 2.73132-1.59664*ii, 2.76139+2.44646*ii, 2.50411-.574767*ii, 1.44095+.225457*ii, 1.85947e-21-2.1271e-21*ii, 6.78183e-21-1.58068e-21*ii
-2.15707+1.83646*ii, -2.44547e-24+1.81835e-24*ii, .953436-1.82221*ii, -1.02836+2.09655*ii, -2.00026+.224148*ii, -.065944-.666556*ii, 1.40386+.309615*ii, -.561944-1.17015*ii, 1.73386+.282947*ii, 4.90908e-25+3.09492e-24*ii, -4.75461e-24+2.46084e-24*ii
.428373-1.54723*ii, 1.79027e-29-1.11513e-29*ii, -.540776+.885475*ii, .472083+1.66169*ii, -1.05951+.629917*ii, 1.0969+1.01039*ii, .72442+.688164*ii, .004781+2.02684*ii, .503576-1.35809*ii, 9.645e-32+1.09414e-29*ii, -6.12914e-30-2.99289e-29*ii
2.36286+2.28316*ii, -1.19186e-27-5.48039e-28*ii, .575601-.71319*ii, 2.08986+1.53855*ii, -1.0842+1.4487*ii, -3.25079+2.17583*ii, 3.1412-4.02418*ii, -4.97617+8.7752*ii, 3.32524-1.70099*ii, -5.38448e-28+2.67287e-28*ii, -4.89545e-27+2.04984e-28*ii
-.360048-1.95136*ii, -1.91999e-24-2.4311e-24*ii, -.173167-1.1858*ii, -.648711+.847524*ii, 1.05349+2.19288*ii, -.148327+1.37373*ii, -.34632-.302706*ii, 1.56313-.365972*ii, -2.43365-1.44738*ii, -1.27516e-24+1.34886e-24*ii, 1.15387e-24+8.69539e-24*ii
-1.42454-1.19925*ii, -9.29086e-33+1.02123e-32*ii, 2.69589-3.42872*ii, -1.96169-.203741*ii, 4.65717+1.42695*ii, .0789263-.0578949*ii, -4.45166+.513513*ii, 1.95995-2.41893*ii, -4.61933+1.00877*ii, 4.98401e-33+2.96935e-32*ii, 3.26156e-32-5.65464e-32*ii
-.200088-.445524*ii, 1.34286e-24+1.94943e-24*ii, .223288+.426283*ii, .67075+1.1738*ii, 1.79836-.117386*ii, -1.08956+1.80576*ii, .747309-1.05615*ii, 1.78563-.787511*ii, -.888633+1.60241*ii, -2.65583e-25+5.03863e-25*ii, -4.31711e-24+4.1949e-25*ii
2.88754+1.71835*ii, -1.80163e-28+4.12313e-28*ii, 1.31299-2.35621*ii, .962966-.530336*ii, 1.49954-6.76879*ii, -.409649+.213257*ii, -2.84158+.345259*ii, -.162326+1.50381*ii, -2.01171-2.55088*ii, 3.67472e-28+4.82933e-28*ii, 1.4142e-27-3.69879e-28*ii
.62776+.696081*ii, -2.85948e-32-1.93288e-32*ii, .163054-3.36951*ii, 1.82645-.482939*ii, -3.23328-1.61997*ii, -.0608108-.055554*ii, -.357426+2.26871*ii, 1.3664+1.49859*ii, 1.35977-3.72749*ii, -3.48955e-32+4.65993e-32*ii, -1.1093e-31+8.0304e-32*ii
.088602+1.73872*ii, -1.23163e-26-2.97451e-27*ii, -1.11656-.025236*ii, 1.2864-.9432*ii, 1.4308+.17125*ii, .133937+1.3893*ii, -2.3021+2.09866*ii, .278064+.101516*ii, -.952651-1.05714*ii, 6.83844e-27+1.81602e-27*ii, 8.58868e-27+1.58538e-26*ii
-.345458-3.38872*ii, -3.04789e-24-1.24982e-24*ii, -1.46452+.929708*ii, .345099+3.05448*ii, 2.36657+1.88362*ii, .970244-.583079*ii, .887228+.544341*ii, -5.58753+.353845*ii, -3.06157-1.17289*ii, 2.81283e-24-5.01637e-25*ii, 7.86545e-24+7.40125e-24*ii
.212851-4.77971*ii, -6.08405e-31-1.02065e-30*ii, .797794+.693154*ii, .975037+1.45604*ii, -2.10095-2.45989*ii, -4.21073-.786424*ii, 1.29352-.634007*ii, 3.70405+3.26191*ii, .789389+.191384*ii, 1.11042e-31-6.17991e-31*ii, -2.84933e-31-9.22125e-31*ii
1.23264+1.22179*ii, -3.9154e-28-1.35279e-27*ii, -2.05722-.726516*ii, -.38358+.71197*ii, 1.96932+.662093*ii, .36272+.0371315*ii, -.183455-.663011*ii, 2.0954+1.48854*ii, -2.95344-1.00586*ii, -8.8671e-29+1.53372e-27*ii, -2.04334e-28+4.38922e-27*ii

component_2:
equations:
T*omega-2*Pii
-ad+omega^2*d
-T*j+Tj
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
.122718+.442363*ii, -.153091+.161404*ii, -.448452+1.18583*ii, -.383623+.547664*ii, 1.00411-.035532*ii, -.239361-.155826*ii, .640627+.670794*ii, -.574962-.049160*ii, -.676456-.710686*ii, -.0613718-.126961*ii, .218267-.0003827*ii
1.99512-2.18014*ii, 6.35525+2.81901*ii, -2.10735-1.0403*ii, 3.7245+5.14195*ii, .92657-1.72182*ii, -.093686-.526801*ii, -.014027-1.29189*ii, -.18722-.140217*ii, -.796632+.019838*ii, -5.23006-6.276*ii, -5.11872-2.11964*ii
1.78006-.789081*ii, .031897-2.40377*ii, -.874341-.155961*ii, -.359767-.535117*ii, .53313+.178897*ii, 1.77162-1.71891*ii, -.235833-.558073*ii, -.525131-.560464*ii, -.619572-.313564*ii, -.201392+1.04837*ii, -.773499+1.47931*ii
1.27199+.519963*ii, -.068868+1.75724*ii, -.943981+.669367*ii, 3.81495-.892806*ii, .256182-.657193*ii, -.052162+1.02482*ii, 1.25442+2.0521*ii, -1.13612+1.39088*ii, .617615+1.52468*ii, -.555613-.852449*ii, -2.72177+.980295*ii
-.163136-1.0511*ii, -.399892+.759619*ii, -1.00752-.07899*ii, -.019942-1.059*ii, .506295+.040866*ii, -.318161-.991674*ii, .151914+.657721*ii, .247269+.6129*ii, 1.1857-.29028*ii, .23145-.366872*ii, -.253651+1.01676*ii
-.417485+2.45756*ii, .886125+.598371*ii, 1.20446+.2315*ii, -1.37205+.378412*ii, .948168-.10955*ii, .347864+1.62014*ii, 1.2427+.056149*ii, .781024-.271559*ii, -.511529-1.52865*ii, .464391+.462927*ii, .461421-1.66066*ii
.017066+.707676*ii, -1.15993+.651143*ii, -1.64297-1.46515*ii, 1.0975-1.74735*ii, .0310871+.0590841*ii, .145482+.0131558*ii, -.242278+1.77393*ii, .357952+.0914122*ii, 1.57417+.006997*ii, 1.42987+.31483*ii, -1.83048+1.0169*ii
.0511547-.0467653*ii, .260919-.213285*ii, -.327296-.0947242*ii, -.575334+.359462*ii, .779895-.07029*ii, .157375-.575887*ii, .0269037-.00813453*ii, .158486-.182996*ii, -.150236-.756493*ii, -.0528006+.022546*ii, -.200548-.165341*ii
-.399613-.359483*ii, .676306+.398205*ii, .707438-.538572*ii, -2.13184-.177201*ii, .843043+.051855*ii, .30379-.608302*ii, .386051-.918926*ii, 1.2504+.161329*ii, .567988-1.33263*ii, .346453-.041267*ii, .914792-.675086*ii
-1.23719-.562011*ii, -.987053+.659702*ii, .863332+.141081*ii, 2.02653+1.58551*ii, .840037-.879439*ii, -1.76641-.181567*ii, -.654341+.753821*ii, -.496992+1.20596*ii, -.202477+1.27932*ii, -.472613+.215144*ii, -.644115-1.39633*ii
.5281+.519258*ii, -.467702+.980165*ii, .811754-.321405*ii, 3.07569-.765054*ii, .250621-.78201*ii, .038699+.970859*ii, .64124+1.06079*ii, -.339425+1.59026*ii, .66407+1.73365*ii, -.0323143+.472987*ii, -2.00985-.159932*ii
-.28097-1.21127*ii, -1.08362+.158204*ii, .115094+.697066*ii, -1.12416-6.36948*ii, 5.48328-6.02814*ii, -.247059+2.47883*ii, 4.05548-2.02689*ii, -8.99844+1.23331*ii, -4.14476+1.61924*ii, -.117498-.368574*ii, 4.23519-2.41036*ii
-.73675+.704484*ii, -1.10593-.436968*ii, -.551328-.268977*ii, -1.75791-1.53507*ii, -2.8236+3.15765*ii, .270466+2.69529*ii, -.312693+.505247*ii, .54673+1.4812*ii, -1.14199+.581856*ii, .246097+.269191*ii, 1.5172-.144478*ii
3.23072+1.34988*ii, -.560448-.718069*ii, -1.15835-.930456*ii, 2.26503-.541811*ii, -1.93197-2.03518*ii, .912693-1.29721*ii, 1.24656+.576075*ii, .376569-.495101*ii, -2.20916+1.22055*ii, -.009468+.676625*ii, 2.11456+.902275*ii
-4.13511-6.4699*ii, .834343-.152709*ii, -.354157-.922412*ii, -1.0622-9.03152*ii, -4.43785-3.24431*ii, -1.28788+7.75894*ii, 2.83692+.26969*ii, -1.97423-2.14987*ii, .661071+7.03045*ii, -.218174-.357762*ii, 1.62517+5.76485*ii
-.254226-2.12356*ii, .862998-.007868*ii, -2.20995+.481814*ii, 2.97978+.87532*ii, .247694-.0724438*ii, .127597-.398096*ii, -1.17594-1.93701*ii, -.0513911-.439911*ii, 1.71498+.232198*ii, -.951694+.216596*ii, 1.48185+.186892*ii
-.551335+1.56531*ii, 2.12548+2.15282*ii, -.110417+.870531*ii, 4.52788-1.27747*ii, -.899261-.450622*ii, .185813-2.14722*ii, -1.26126+.800728*ii, 1.32641-1.41582*ii, .156557-.49458*ii, -1.05439+.806294*ii, 1.3975-.714181*ii
1.22081+2.17177*ii, 1.59726-.077214*ii, -.002266+1.27935*ii, -2.61032-2.62716*ii, -.305284-.632659*ii, -.750572-1.32424*ii, 3.84-.214036*ii, -2.34553+.139072*ii, -1.61775+.383842*ii, .047582+1.02182*ii, -2.55434+.73801*ii
-.448217+.258825*ii, -3.91644+.003146*ii, .40914-.694334*ii, -.0898571-.215007*ii, .780981-.401719*ii, -.014218-.79677*ii, -1.60316-.898847*ii, 2.40647-1.48858*ii, -.318911-.3211*ii, -.800094+1.3603*ii, 1.25001+1.25657*ii
-6.83756+3.23099*ii, 1.85125+2.95336*ii, -.126989+2.25657*ii, -1.59249+1.2314*ii, -3.56348+.688071*ii, 1.25912-.778689*ii, -.27307-3.9533*ii, .13994+.762982*ii, -1.33663+.651427*ii, -3.44978+1.90122*ii, -4.39834-2.74161*ii
5.54685+4.74242*ii, 3.59269-.513766*ii, 1.05728-.620302*ii, 5.29425-2.18158*ii, .768462-.731599*ii, -.954128+4.76211*ii, -.611644+1.48634*ii, -1.062+.127244*ii, -.928642-1.29498*ii, 1.73989-1.38587*ii, -4.00164-4.17536*ii
-6.4127-6.45229*ii, 1.55334+5.96887*ii, -.207847-1.69523*ii, -4.48661+1.28578*ii, 11.0634-12.063*ii, 1.59889+2.67751*ii, 4.60758-5.0076*ii, -1.94738+1.28418*ii, -.45031-.57333*ii, 4.89789-1.93694*ii, 2.72265-3.57842*ii
1.85288+3.53202*ii, .783869+.160693*ii, .99071+.747179*ii, -1.63838-2.65379*ii, -1.27343-3.0787*ii, 2.53625-.5265*ii, 3.01466+1.88942*ii, 1.71786-1.54508*ii, 4.89004-5.09047*ii, .32826+.372445*ii, 4.65115-3.20446*ii
1.8709+.881541*ii, .125636+.37574*ii, .426751-1.66747*ii, -3.77925+1.42*ii, 1.1262+1.55881*ii, -.696817+.042396*ii, .509712+5.37484*ii, -1.02239-1.50847*ii, 4.08166-1.31564*ii, .340075-.0245736*ii, 1.00714+1.36835*ii
-1.92194-4.15347*ii, .600991+3.89151*ii, -.069626-1.4766*ii, -1.00226+.813773*ii, .914356-7.60185*ii, .696775+1.97507*ii, 2.65281-1.864*ii, -1.28881+.734962*ii, .353761-1.04077*ii, 2.85217-.579186*ii, 4.26276+.751173*ii
-.0203222+.00237522*ii, -1.79841-1.32613*ii, -.0797213-.0187327*ii, 2.22791+.932355*ii, 2.58461+.766959*ii, -2.55542+1.66668*ii, .00123773-.0143536*ii, -.78792-1.9984*ii, -.49643+.739004*ii, .059265+.0697049*ii, 1.8728-.670704*ii
-.763169+1.93919*ii, -1.30449-.221423*ii, 1.0303+.801027*ii, 3.27481-3.98274*ii, -1.31577-.633197*ii, .992982+.71495*ii, 5.30259+2.57987*ii, 2.23541-2.64374*ii, 1.37642-.413959*ii, -.583321-.63653*ii, -1.88718+.235232*ii
-2.15685+2.46851*ii, .44611+.347242*ii, -1.17481+1.82499*ii, .078890+.725721*ii, 1.67909-2.14581*ii, -.287424-.633729*ii, -1.10553-1.40467*ii, .368571-.0901592*ii, 2.36668-.34118*ii, -.578903+.203101*ii, 1.17427+.669606*ii
.288683+.0805513*ii, -1.18684+1.87491*ii, -.0342644+.302568*ii, .52167+1.07914*ii, -2.55427+2.59795*ii, -3.22887-.150508*ii, .145841-.334791*ii, -.72558+3.8708*ii, 1.02867-1.74417*ii, -.26331-.211672*ii, 2.04929+3.99871*ii
.597387-.115999*ii, -.412598+.0502631*ii, -.18126-1.117*ii, -.50459-.175396*ii, .586799+1.12187*ii, -.47122-.0615842*ii, -1.86316+.225206*ii, 1.43586+.293241*ii, .829248-1.72839*ii, .0654657+.22588*ii, -.255272+.75481*ii
4.40065+3.75548*ii, -.92678+.854053*ii, 1.52017-.562474*ii, -2.69847+2.7852*ii, -2.57403+2.71678*ii, .341171+2.17538*ii, 1.00381-.543896*ii, .424776+.0915239*ii, 1.06139+.565223*ii, -.464242+.9098*ii, -1.46641+.38265*ii
-.532321-2.47997*ii, -.147697-.71135*ii, -.882803+.740224*ii, -.130357-.753201*ii, .631742+.096687*ii, 1.76993-.720688*ii, -2.08334-.380336*ii, .008501-1.59547*ii, -.838338+.054345*ii, .328473+.259326*ii, .162478+.588325*ii
1.12658+1.32391*ii, .0895492+.31089*ii, -1.11107+.604278*ii, -1.4554+.057119*ii, .0224436+.139694*ii, -.312011+1.04098*ii, .0152597-.185875*ii, .102721-.0551379*ii, -.238018-1.01387*ii, -.14368-.145654*ii, .293888-.164789*ii
-1.53742+8.0507*ii, .169819+1.27321*ii, -3.84249+1.69294*ii, 2.44922-3.89567*ii, -7.87213-3.18215*ii, -.395808+.243823*ii, 2.97425-2.13907*ii, .203369+.0426022*ii, .904414+1.66685*ii, -1.404-2.30241*ii, -1.96867+1.43457*ii
-.392384+1.13491*ii, -2.68547+1.11987*ii, .443687-.551823*ii, 6.63665+.685456*ii, -5.20793-7.97993*ii, -2.04279-1.2504*ii, 2.73151+.509295*ii, -2.16179+5.10268*ii, -.148961-1.9757*ii, -.28677+.989388*ii, 2.61255+5.13886*ii
1.57268-.288417*ii, .267766+.300469*ii, .080485+1.1168*ii, 1.46786-.930658*ii, .952112-1.94231*ii, -1.27445+.047800*ii, -2.69163-.423702*ii, 2.07617+.642283*ii, -.410679-1.90888*ii, -.157005+.161611*ii, .463594-.63453*ii
3.18866-1.60206*ii, -1.76917+2.26464*ii, 2.88603+1.9789*ii, -.119288+1.1069*ii, 4.01992-2.45543*ii, -.0281926-.290052*ii, .606751-.458722*ii, -.0170855-.059718*ii, .059387+1.1954*ii, -4.79369+1.51739*ii, -2.81221-1.98037*ii
.14201-.619015*ii, 1.28714+.1005*ii, -.714242-.354345*ii, .319264+1.50349*ii, .659175-.38225*ii, -.640202-.766964*ii, .343164+.327875*ii, .737215-.117799*ii, -.787773+1.07647*ii, -.441859-.263937*ii, -1.12216+1.30639*ii
-.435315-1.81311*ii, .086302+2.76771*ii, .200357+.387734*ii, -3.02655-1.04806*ii, -.80143+1.73155*ii, -6.44199+7.3707*ii, -3.69636+.525537*ii, 13.4759+14.2317*ii, 2.68368-3.9163*ii, -.527923+.293996*ii, 11.0708+7.08967*ii
-.0009+1.61086*ii, 2.17398-.100279*ii, .90852+.781267*ii, .837681+.395419*ii, -.124217+.665135*ii, 1.10919+.168646*ii, 3.56686+.457233*ii, .686881-2.40842*ii, -1.64268+.419697*ii, 1.02672+.803676*ii, -3.52907+1.07714*ii
-.148324-.239672*ii, .645779+1.45865*ii, -.433367-.0609536*ii, .701329+.073674*ii, -.595268-.516574*ii, -1.08959-.989226*ii, -.0201333+.243463*ii, .249597+1.25081*ii, .0750486-.470058*ii, -.0954748-.335746*ii, .734113-.194084*ii
-.046658+.688217*ii, -1.63286+.346137*ii, .597669+.013267*ii, -1.44684+.862957*ii, .225423+1.09948*ii, -.044976+1.9296*ii, .10151+.172357*ii, .30514+.469169*ii, -1.51092-.728923*ii, -.490251+.0926063*ii, 2.71942+.667245*ii
-.376631+.81468*ii, -.917779+.750232*ii, .820434-.2803*ii, -3.43352+1.82927*ii, 1.32428-.008467*ii, -1.05947+.550662*ii, .30909-1.63552*ii, 1.65649-1.46929*ii, 1.8297-.367983*ii, -.271344+.436385*ii, -1.40319+1.71043*ii
1.79181-2.57854*ii, .460308-.195771*ii, .145476+.784962*ii, -1.29891+1.72956*ii, .839971+2.46412*ii, -4.07456+2.76968*ii, -.303565+2.02312*ii, 1.58213-2.79272*ii, 1.54978-3.39066*ii, .110318+.166422*ii, .049581-1.86415*ii
-.697277+.288434*ii, 1.753+.495325*ii, 1.31877-1.20622*ii, -.828618+.018385*ii, .598315+.143886*ii, -.109366-.209399*ii, 1.34253-2.44142*ii, .798669+.350619*ii, .379593-.57226*ii, 1.45464-.730641*ii, .94888-.81515*ii
-.317027-.685159*ii, -2.52678-2.25103*ii, .052639-.795724*ii, 2.29554+.198066*ii, -.221325+2.90718*ii, .636088+1.00233*ii, -.747308-.221937*ii, 1.21078+.19114*ii, -.178545-.315553*ii, -.962103+.946063*ii, -.259175+1.19924*ii
-.693086-1.50671*ii, 1.49273+2.6699*ii, .900323-.381116*ii, -2.98972+2.85558*ii, 1.61944-1.82088*ii, .627023-1.61786*ii, -.731978-3.60546*ii, 2.17505-3.1753*ii, .247236+.831651*ii, 1.18074+.917435*ii, -1.85137+1.90153*ii
2.4254+1.18604*ii, -.137664+.109273*ii, -2.38484+1.00211*ii, -.703615+1.09548*ii, -2.59667+1.28502*ii, .127062+.382935*ii, 2.51971-.332213*ii, .298972+.234202*ii, 1.61059+2.67899*ii, .109401-.199277*ii, -.514461-.192807*ii
2.73643-4.67801*ii, 2.19685-1.86572*ii, 1.2778-2.50519*ii, -2.87596-4.99875*ii, 1.02579-.180287*ii, .275692+.627362*ii, -.851787+1.23191*ii, -.0628596-.178627*ii, .0967627+.0229001*ii, -.933429-3.94376*ii, .255298-.130224*ii
6.91025+2.49594*ii, -.495179+1.14692*ii, -2.73045-1.42609*ii, -6.21126+1.68358*ii, 3.16742-4.112*ii, .631947-.447376*ii, 1.98671-.304808*ii, .0932556-.190172*ii, 1.7851+.012213*ii, 1.49384-1.21273*ii, -.89795+2.04132*ii
2.00745-.322797*ii, .97443-1.3295*ii, .389208-.841452*ii, 1.77125-.396835*ii, -.659209-1.39311*ii, -1.22612+2.02297*ii, 4.94658-5.15126*ii, .84055+8.26585*ii, -1.39691+4.33301*ii, -.369729-.668695*ii, 4.39957+6.07941*ii
.833089+.045416*ii, -.06402-1.48783*ii, .41885+.182677*ii, -.706933+.959285*ii, .128776+.858597*ii, 2.8739-2.77602*ii, -.16557-.0059381*ii, -.560297+.561742*ii, -.69443+.494191*ii, .122489-.317437*ii, .779732+1.00156*ii
.127564+.127097*ii, -.197088+.270246*ii, 1.28326+.318208*ii, 1.09706+2.47145*ii, 1.18534-.191165*ii, .0984924+.0301904*ii, -.544152-1.23867*ii, -.606271-.481053*ii, .514266+.286227*ii, -.169455+.142041*ii, -.178707+.0825663*ii
1.10801-.033813*ii, .747913-.861077*ii, -.439497+1.03173*ii, -1.13639+.726019*ii, 1.58978-.614433*ii, -.591015+.653957*ii, .972412-1.66364*ii, .418201+1.474*ii, .397513+.151989*ii, .279845+.575041*ii, .42818-.228615*ii
-.131341+.326537*ii, 1.24486+2.10351*ii, .693526+.105768*ii, -.187261+.7659*ii, -.0163727+.413176*ii, -.056964+.712856*ii, .321714+.657855*ii, 1.02233+1.08099*ii, -.0037444-.113318*ii, .320428+.795252*ii, .233704-.148941*ii
.243643+.313457*ii, .192794+.0187533*ii, .828875-2.73187*ii, .100463-3.64812*ii, -1.12854-3.73189*ii, -.0462254-.0153649*ii, 1.87401-2.7004*ii, -.0070595+.403217*ii, -.60143-4.01334*ii, .105517-.255572*ii, -.040689-.785026*ii
-.406603+1.50633*ii, -2.69259-1.66955*ii, .806512-.544324*ii, -2.43156-1.07513*ii, 2.05701-.752702*ii, -1.63619+.196912*ii, -1.33814+1.7507*ii, -2.24352-.618985*ii, -.0967781-.303654*ii, -1.54019+.059567*ii, -.246381+.979193*ii
9.16428-4.04505*ii, 1.60787-.236564*ii, 1.90931+1.27544*ii, 8.31185+4.3083*ii, 3.99458-1.13657*ii, -.043203-1.89952*ii, 4.03974-7.85217*ii, -1.0824-1.27804*ii, -.432259+5.82441*ii, 1.68583+.799535*ii, .68283+9.46717*ii
-1.42433+2.27679*ii, .428679-.907124*ii, .634785-.577087*ii, 1.34225+.234093*ii, .027956+1.05806*ii, -3.26341-1.63262*ii, -.775702-1.16717*ii, 1.47849-1.19981*ii, 1.21114+3.09721*ii, -.125685-.411607*ii, 3.32875+.229059*ii
-2.08968+1.17746*ii, -.988048-.062599*ii, -.75832-.9045*ii, -.943022-.256846*ii, -1.15735+2.07101*ii, 1.09391+1.32948*ii, 2.34854+3.25301*ii, 2.00493-2.06718*ii, .565374+.238657*ii, .346318+.47058*ii, -.543677-.271196*ii
-4.15646-1.27247*ii, .055701+.882593*ii, .14458-1.02196*ii, 1.83514-1.55639*ii, -3.64595+.031937*ii, 4.07988+.065288*ii, 2.68329+1.26476*ii, -2.74913-.441914*ii, .499006+2.05186*ii, .455014+.0353402*ii, -1.78316+.55471*ii
1.37046+4.1197*ii, .75932+8.31506*ii, .78584+.940901*ii, -.241096-.322706*ii, 4.84012+.319934*ii, 2.53495-1.38572*ii, 4.76035-2.37985*ii, -2.12247-2.83461*ii, -.058261-.514966*ii, -3.61347+3.62438*ii, 4.23773-.875465*ii
-8.19763+3.36482*ii, 12.357-.34074*ii, 1.34289+1.3653*ii, 10.0559+2.21359*ii, 3.70486+7.52918*ii, .954355+2.21979*ii, .68733-18.347*ii, -5.00491-.104615*ii, -.851057+.299236*ii, 8.52962+8.20666*ii, -10.4145+3.98763*ii
-10.9758+.44107*ii, -.205888-1.12238*ii, 10.52-13.7941*ii, 16.5404+15.457*ii, 7.12362-2.78121*ii, .00823384-.0355594*ii, -7.71092-11.4192*ii, .0433682-.0146718*ii, -7.39299+6.96878*ii, -8.82407-4.48369*ii, 9.34376+6.86296*ii
-.318719+3.25272*ii, -1.74947+.084416*ii, 1.25962+1.12808*ii, .499943-4.03928*ii, 2.11607-2.30316*ii, 1.1185+.235767*ii, 2.93944-1.88369*ii, -.541867-1.09415*ii, -.402357+1.39342*ii, -1.14945-.933601*ii, .586283-2.47171*ii
1.32032-.044088*ii, -1.59926+.777298*ii, -1.48356+.665921*ii, -1.05455+.079810*ii, .590548-.487959*ii, .344291+.361983*ii, -1.25379+.998431*ii, -.597193-.103326*ii, -.702816-.610149*ii, .927487-1.10907*ii, 1.59825+.429488*ii
-11.879-2.70449*ii, 5.32772-3.34653*ii, .432299+1.48668*ii, -7.2278-.09066*ii, 10.8681-17.9064*ii, 3.5779+3.60962*ii, -3.38954+.010484*ii, 1.19582+.754501*ii, .347678+2.91897*ii, 3.63919+3.23695*ii, 11.6208+14.3879*ii
-.899622-.296116*ii, -5.24572+6.36107*ii, .699422+.062395*ii, 7.2028-.274404*ii, 1.59571+1.89294*ii, -1.90197-.268107*ii, 1.17803+5.72173*ii, 4.40514+10.9972*ii, -.372462-.226363*ii, -2.03294+2.06088*ii, 3.39374-1.18182*ii
1.94598+2.60133*ii, .545233-.866839*ii, -.48855+3.53574*ii, 2.49867+2.80665*ii, -2.72644-9.55296*ii, -.202391-.155114*ii, -3.69834-.784863*ii, .296104-.0194206*ii, -4.99179-3.87846*ii, 1.39927+1.17565*ii, -6.08368+2.21242*ii
-1.93248+1.11162*ii, -.140962+.530118*ii, -2.39087-.886571*ii, 1.57862+.031588*ii, 1.02138-.428899*ii, -.113887+.323395*ii, .539536+2.08729*ii, .272193+.189292*ii, -1.41248-.64356*ii, .403505-.571237*ii, .540269-.658065*ii
-1.26303+.083412*ii, -.806942+1.27939*ii, .908093+.084002*ii, -1.27182+2.04581*ii, -2.16317+2.43915*ii, -1.47447+.377165*ii, .064264+1.25888*ii, .353598+1.47371*ii, -.437421+.969863*ii, -.420124+.547009*ii, -.887857-1.34225*ii
.96893-1.23735*ii, .622524+1.09988*ii, -.610404-.742545*ii, 1.59621+.836222*ii, 1.15093-.724175*ii, -1.51677-.769727*ii, -.660322-.755581*ii, -.663989+.859337*ii, .209863-.206574*ii, .218358-.566811*ii, .35785+.102226*ii
3.01407+3.32365*ii, -2.35256+.303508*ii, .100928+.865851*ii, 1.17112-1.75496*ii, -1.89398-.597397*ii, -2.85413-5.16894*ii, -4.24788-.350292*ii, 5.33399+1.7343*ii, -1.99295-1.87013*ii, -.250116-1.00317*ii, 5.25613+3.79471*ii
-.114804-.0385697*ii, -1.49746-1.50791*ii, -.332691+.037456*ii, .460164+.249534*ii, .029939-1.58518*ii, -.922091-.563234*ii, -.0187329+.00842309*ii, -.179645+.0361037*ii, .930661+.130458*ii, .277337+.22279*ii, -1.19691-1.59871*ii
1.42765-2.09198*ii, .708028+.159905*ii, 1.65958-3.09682*ii, -.33149-1.40011*ii, -1.1592+4.19511*ii, .0770641+.190145*ii, -2.61671+3.5965*ii, -.1252-.337825*ii, .559859+.33269*ii, .835113-.963629*ii, .343197+.325078*ii
-.884421+.943448*ii, -.024754-.603869*ii, .169424-.374131*ii, -2.31781+.196128*ii, -.765174-.702618*ii, -.744929-7.63021*ii, -.0736219-.0774028*ii, .632759-.025329*ii, -.391233+3.15625*ii, -.11506-.0465242*ii, 1.91565+.158123*ii
.493679+.437049*ii, -.284233+.48832*ii, .287358-.614199*ii, -.212678-.15841*ii, 3.3566+1.76115*ii, -1.4177+.215111*ii, 1.10752+.053138*ii, -1.63216+1.7749*ii, -1.99989-1.1299*ii, .109124+.157449*ii, 1.12019-.655431*ii
-.163036-.28162*ii, .419909-.738616*ii, -.331803-2.1432*ii, .092776+1.50309*ii, -.372133-.370657*ii, .0149351+.0675543*ii, .804502+.166464*ii, -.152329-.0854525*ii, -.161744-1.50612*ii, -.861165-.327438*ii, -1.18036-.512966*ii
-.312747+.766018*ii, .400547-1.01131*ii, -2.06635-1.43647*ii, .744344+.535071*ii, .611842+.611245*ii, .0961712+.0884255*ii, -.316105-1.14513*ii, -.186863-.0162052*ii, .004171-1.68185*ii, -1.14019+.757177*ii, -1.69921-.67788*ii
-3.51551-2.57541*ii, .617109-7.20061*ii, .578046+1.49608*ii, 4.96548+1.3923*ii, 3.66291+8.85895*ii, .338437+1.65996*ii, 8.14745-1.13849*ii, -2.64188-1.80187*ii, -.66961+.293951*ii, 5.56472-1.61952*ii, 1.7034+5.003*ii
-1.44689+2.08554*ii, -.270345-4.51356*ii, .66053+.140873*ii, .613363+.577099*ii, -4.61771+2.72342*ii, -1.03063+5.46839*ii, 2.22336+3.01469*ii, 7.14615+4.04515*ii, -.406081+.9603*ii, .228634-1.50971*ii, 4.44416+1.57326*ii
-.058362-.628011*ii, -.807794+1.11059*ii, .095370+.613129*ii, -1.03607+.222264*ii, .12246-1.90478*ii, -.351019+1.60008*ii, -.275445+.788978*ii, 1.30395-1.73496*ii, 1.875-.284146*ii, -.378988-.194683*ii, -1.19904+2.31189*ii
