variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.866879-.131001*ii, .0969874+.363126*ii, 1.01412-.386039*ii, 2.68217e-19+1.3183e-19*ii, -.676571-.299752*ii, .866879-.131001*ii, -.986802-.815778*ii, -.226822-.84495*ii, .251065-.850922*ii
.526428+.345631*ii, -1.80736-.257885*ii, .020480-.518947*ii, 1.35533e-18+2.07526e-19*ii, 1.16916+.540451*ii, .526428+.345631*ii, -.259811-.574209*ii, .570363+.029481*ii, -.40711+.377667*ii
-.323203+.0764908*ii, -.292522+.524695*ii, -.113674-.525392*ii, 7.31891e-20-6.79639e-20*ii, -.799506-.616151*ii, -.323203+.0764908*ii, -.120406-.186816*ii, -.085267-1.42941*ii, -.0443723+.416236*ii
-1.05739+.521831*ii, 1.9994-.369428*ii, -.902581-.687148*ii, 6.24142e-20-2.64806e-19*ii, .269859-1.09562*ii, -1.05739+.521831*ii, -1.01139-.316473*ii, -.612925+.562719*ii, 1.71424-1.27562*ii
.707397+.201202*ii, -7.89206+.284537*ii, -1.16927+.443674*ii, -1.23148e-20-1.14696e-21*ii, .148772-.0917579*ii, .707397+.201202*ii, 5.36705+1.32618*ii, -6.613-2.57531*ii, -1.27195-2.68349*ii
.390219-.178148*ii, .000284-.973637*ii, -.135283+.110192*ii, 3.54698e-18+7.53022e-19*ii, -.774532+.021090*ii, .390219-.178148*ii, -.561965+.157893*ii, .0439722+.0381825*ii, .181015-.104598*ii
.458176+.235185*ii, -.0214192-.342522*ii, -.718551+1.3881*ii, -7.45828e-19-7.28118e-19*ii, -.793891+.549025*ii, .458176+.235185*ii, .212505-.885237*ii, .106093+.0917238*ii, .330872-.440388*ii
.711249-.209682*ii, .895326+.012618*ii, .253431-.974887*ii, -3.22385e-20-2.31408e-20*ii, .931492+.294193*ii, .711249-.209682*ii, 1.49297+.732804*ii, 1.03065+.350545*ii, .268329+.219202*ii
1.48667+.267701*ii, -.478581-2.28195*ii, .28253-1.65253*ii, 3.74987e-18+3.19429e-18*ii, .107795+.235246*ii, 1.48667+.267701*ii, .087039+.886769*ii, .216517+.0812886*ii, -1.39931+.699741*ii
-.287167+.35937*ii, -1.0628+.489897*ii, .215438+.75973*ii, 1.25953e-18-7.25738e-19*ii, -.478121-.0483015*ii, -.287167+.35937*ii, -1.00821-.39677*ii, .48436-.096482*ii, .583074+.716059*ii
.729403+.301026*ii, .448798+1.90973*ii, -.150769-1.02461*ii, 2.33608e-18-5.5809e-19*ii, 1.16802+.809961*ii, .729403+.301026*ii, .358378+.681013*ii, -.427908+.363614*ii, -.665854+1.12765*ii
-2.39201-.560188*ii, -2.35593-2.12809*ii, -3.55139+2.92814*ii, 1.6771e-19-1.88009e-19*ii, 3.60269+2.28507*ii, -2.39201-.560188*ii, -3.22568+3.64778*ii, -.471141-1.1233*ii, -.867028-.375381*ii
.706052-.334113*ii, -.962598+.539819*ii, 1.58079+.586697*ii, -1.54702e-18-3.74132e-19*ii, .964606-.115217*ii, .706052-.334113*ii, -.639569-.592563*ii, -.383064-.893064*ii, -.145143+.648731*ii
.349279+.441308*ii, .029525+2.42178*ii, 1.52889+.333878*ii, 1.66057e-19+8.54445e-20*ii, .214653-1.24071*ii, .349279+.441308*ii, -.0806031+.314322*ii, -.158224+1.78857*ii, .153095-.574189*ii
-.285907-.110899*ii, .911995-.4536*ii, .476718-.613829*ii, 1.99268e-20-1.63393e-20*ii, -2.50481-.215046*ii, -.285907-.110899*ii, -.124239-.560326*ii, -.015039-1.85618*ii, -.348218-1.06678*ii
-.374812+1.94743*ii, -1.15283+1.38037*ii, .217299-1.13453*ii, 1.25808e-18+2.65703e-18*ii, -.412881+.0360266*ii, -.374812+1.94743*ii, -1.46114+1.21444*ii, .808734+.482164*ii, -.667423-1.41746*ii
-.275198-.109645*ii, -.537522-.073367*ii, -.364488+.0105902*ii, -1.09454e-19+2.39607e-19*ii, 1.58049+.056665*ii, -.275198-.109645*ii, .550803-.565768*ii, 2.50119+1.18179*ii, -.78884-1.31374*ii
-.522212-.947357*ii, -1.25131-.011069*ii, -1.51368-1.81353*ii, 2.55993e-19-4.40484e-19*ii, 1.08609-.253739*ii, -.522212-.947357*ii, -.889886-.745914*ii, -.742608+.900653*ii, .834236+.824072*ii
-.043468-.506819*ii, .858026+.426621*ii, .840321-2.44234*ii, 1.95345e-19-2.38312e-19*ii, -1.06835-.222483*ii, -.043468-.506819*ii, -2.24916+.957672*ii, -.777873-1.66644*ii, -.424542+.271205*ii
-.111846+.831614*ii, -2.44469+.565574*ii, -1.16976-.866768*ii, 1.07837e-18+5.9189e-19*ii, -.1683-.742869*ii, -.111846+.831614*ii, -.471813+.141771*ii, -.467419-.389589*ii, -1.94585+1.33223*ii
-.729399+.475715*ii, .603358+.437893*ii, 1.21504+.383451*ii, 2.19771e-20-9.14801e-20*ii, .872438+.769874*ii, -.729399+.475715*ii, .188622-1.42483*ii, 1.91421+.207531*ii, -2.21446+2.3578*ii
-.695312+1.46049*ii, 3.15216-2.39517*ii, -1.39611+3.35585*ii, -8.50434e-20+6.44469e-20*ii, .577685+.322791*ii, -.695312+1.46049*ii, -.192098-3.2061*ii, -.043321-3.68293*ii, -1.2229-2.01373*ii
-2.75549-1.0664*ii, -1.61608-5.85888*ii, 3.80949+3.47164*ii, -3.31934e-20+5.25371e-20*ii, 1.7721+.368528*ii, -2.75549-1.0664*ii, -3.47961+3.17276*ii, -8.02935+.99857*ii, 1.37017+1.62099*ii
-.454663+.293004*ii, -.230072+2.58024*ii, .308469+3.36972*ii, -2.92966e-19+3.84094e-20*ii, 1.55605+.796819*ii, -.454663+.293004*ii, -1.05154+1.05025*ii, 1.05172+1.24242*ii, .227631+1.29745*ii
.43125+.484278*ii, .262671-.101378*ii, -.393571-.782551*ii, 2.30866e-18-2.35565e-19*ii, -1.16951-1.26371*ii, .43125+.484278*ii, -.477622+.656155*ii, .771848+1.23022*ii, -1.48331+.375031*ii
-.702495+.392831*ii, -.266486-.0111197*ii, -.620354+.651684*ii, -2.23817e-19-3.05535e-19*ii, -.069194+2.11673*ii, -.702495+.392831*ii, -2.48471+.821917*ii, .602064+.727856*ii, .566351-.348968*ii
-1.10118+.469101*ii, .902876-.40887*ii, -.481137+.0983082*ii, -3.38288e-19-9.01149e-19*ii, .665071-.249761*ii, -1.10118+.469101*ii, .650025+.422911*ii, .789615-1.03578*ii, -.624326+1.28541*ii
-.679482-.398429*ii, -.367079-.376321*ii, .35092-.89892*ii, 6.4593e-19-1.3878e-18*ii, .542588+.995967*ii, -.679482-.398429*ii, .49989-.0753853*ii, 1.03699+.028018*ii, .894573-.326385*ii
-.572705+.130355*ii, -1.14183-.479489*ii, .964231-1.04934*ii, 2.67325e-19-8.0515e-21*ii, 2.4531+1.19361*ii, -.572705+.130355*ii, 1.40908-.960869*ii, -.139747+.393827*ii, -.41484-.906804*ii
-.069874-.924197*ii, -1.42505+.655599*ii, -.334238-.763479*ii, -9.68316e-20-5.80428e-19*ii, -.358011-.901019*ii, -.069874-.924197*ii, -.145526+.648272*ii, -1.5443+.188613*ii, .0783443+.474747*ii
-.228535+.543531*ii, .096226+.702874*ii, -.824414+.753019*ii, -1.55741e-19-4.84916e-19*ii, -.5087+1.23502*ii, -.228535+.543531*ii, .085608-.587472*ii, 1.24918+.574448*ii, .28305-1.27618*ii
.253024-.166861*ii, 1.09877-.38104*ii, .235513-1.69895*ii, 1.84137e-20+4.92663e-20*ii, 1.10917-.475813*ii, .253024-.166861*ii, .0944909-.0086275*ii, -1.52035-.120747*ii, -2.07659-1.1632*ii
-.0587-.0104128*ii, -.550619-.82513*ii, 1.47454-.002914*ii, -3.89751e-20+4.01865e-20*ii, -.622384+.392819*ii, -.0587-.0104128*ii, 1.23135+2.06191*ii, 2.16568-.152179*ii, -1.18061-.521397*ii
-.729457-1.8801*ii, .076813-1.28802*ii, -.676407-.779793*ii, 7.5002e-20+4.2591e-20*ii, -.918866+.002113*ii, -.729457-1.8801*ii, 1.42303+.143832*ii, -3.87297+1.94595*ii, -1.54635-2.20586*ii
-.115827+.476773*ii, -.231479+.0572518*ii, .143206+.809569*ii, -2.59212e-19-4.08992e-20*ii, -.222667+.998209*ii, -.115827+.476773*ii, -1.05289+1.59094*ii, .465902-.358892*ii, .052672-.534962*ii
-.501742-.860933*ii, -.420465-1.58079*ii, -.167931+.848071*ii, -1.11331e-19+4.11047e-20*ii, -.171552-.161047*ii, -.501742-.860933*ii, -.58931+.02341*ii, -.464868+1.178*ii, .541855-.410485*ii
-2.34597-.203323*ii, 4.11358-1.55016*ii, -.690618-.363413*ii, 3.87797e-19-2.88165e-19*ii, 1.0608+1.52641*ii, -2.34597-.203323*ii, -.237106+.388343*ii, 1.48697+1.09562*ii, -5.1014-2.27403*ii
1.06623+.838335*ii, 1.21656+.066479*ii, -.730463-.610763*ii, 7.02505e-19-3.46381e-19*ii, .373556-2.43456*ii, 1.06623+.838335*ii, 1.60173+.567268*ii, 1.00325+.761633*ii, .242078-1.65174*ii
.939539-.641049*ii, 2.10033+.214668*ii, .291632-2.06446*ii, -5.97743e-19-5.32368e-19*ii, 1.06439-1.29557*ii, .939539-.641049*ii, -.170395-.231989*ii, .804005+.598234*ii, .783629+.383202*ii
.14612+.783798*ii, -.129743+.410988*ii, -.0294559+.411363*ii, 3.48465e-19-1.87925e-18*ii, -.0768306-.0613355*ii, .14612+.783798*ii, .0937342-.149542*ii, -.0141622-.465504*ii, 1.10665+1.18838*ii
-.156089-.107856*ii, .143327+.245271*ii, -.495353-.0654201*ii, -2.73612e-19-4.09406e-19*ii, .193366-2.04531*ii, -.156089-.107856*ii, -1.78934-.919835*ii, -.853957+1.62796*ii, -.198735-.906988*ii
.0634214+.155637*ii, -.0413142-.408163*ii, -.197381-1.2091*ii, -1.60711e-19-1.39816e-19*ii, 2.31353-.261106*ii, .0634214+.155637*ii, .129976+.297114*ii, .476022-1.06393*ii, -.438332+1.40457*ii
-.363964+.66539*ii, -.657579-.465431*ii, .414762-1.69827*ii, 1.0008e-19-1.72772e-19*ii, -.639447-.388601*ii, -.363964+.66539*ii, -.39695+.269173*ii, -1.00914-.552417*ii, 1.1438-2.18467*ii
-.549149+.931598*ii, -1.36687+.085497*ii, .064809+2.30392*ii, 1.64998e-20-7.48075e-20*ii, -.479611+1.56426*ii, -.549149+.931598*ii, -5.69225+.522779*ii, -3.47255+1.35947*ii, -1.42254-1.33979*ii
.463841-.272624*ii, -1.14232+.397457*ii, .288767+.466062*ii, -1.38077e-19-2.3917e-19*ii, -1.05472-.231661*ii, .463841-.272624*ii, .445282-.551006*ii, -.108818+.875584*ii, .57505-.139414*ii
.063530+1.0713*ii, -1.0143-1.26386*ii, -.609552+.442749*ii, 1.04552e-19+4.69364e-19*ii, -1.28268-.729556*ii, .063530+1.0713*ii, -2.24242+.109565*ii, 1.80978+.467883*ii, .585884-.28732*ii
-.463429-.347953*ii, -.517503+1.52003*ii, .604584+.194051*ii, 6.756e-22-2.112e-19*ii, -1.08503+.062133*ii, -.463429-.347953*ii, -.456623+1.19145*ii, .443294+.655029*ii, -.0579172-.362979*ii
-.618818-.054643*ii, -.941162+.555118*ii, -.90774+.538873*ii, 4.32595e-19+8.41875e-19*ii, .689299+.29786*ii, -.618818-.054643*ii, .422958+.738022*ii, .957947-1.49329*ii, .721867+.256714*ii
-2.03256+1.37515*ii, -2.30543-2.99707*ii, 1.31201-.592898*ii, 5.89298e-20+4.9531e-20*ii, .130067-1.69429*ii, -2.03256+1.37515*ii, .290274+3.90352*ii, 1.35973-1.1406*ii, .83048+.801789*ii
-.457376-1.18313*ii, -1.353+.324243*ii, 1.88335+.749893*ii, -2.9605e-19-2.03124e-19*ii, -2.76729-.818714*ii, -.457376-1.18313*ii, 1.06211+.465065*ii, -2.35091-.799643*ii, -.836724+2.03515*ii
.555969+.024973*ii, .0765597-.27163*ii, -.628973-.936295*ii, -2.30001e-19-2.10751e-19*ii, .770191+.310288*ii, .555969+.024973*ii, -.20859-.425462*ii, .823837-.439286*ii, -.0415654+.105355*ii
-.465957-.321337*ii, -1.96226-.991528*ii, -1.00366-1.04577*ii, 1.04604e-19+2.02473e-20*ii, -1.43903-.956568*ii, -.465957-.321337*ii, -1.26988-.756636*ii, -.641133+1.08149*ii, 1.77224-.100551*ii
-.698324-.151386*ii, .266709-1.67907*ii, -.0472368-.368171*ii, 2.17249e-19+1.02035e-18*ii, .676608-.560205*ii, -.698324-.151386*ii, -1.44286-.229589*ii, .921838+.198712*ii, -.056726-.842546*ii
-.822178-.186091*ii, -1.53863+2.68365*ii, -.182628-.0338051*ii, 9.08258e-21-3.77423e-20*ii, -1.34488+1.18823*ii, -.822178-.186091*ii, -.203906+.787972*ii, 1.973-1.96415*ii, -1.04385-.251559*ii
1.09069+.532768*ii, .249367-.816191*ii, -1.19471+.136868*ii, -1.84889e-19-2.60989e-19*ii, 2.28244-.774931*ii, 1.09069+.532768*ii, -.855704+.64565*ii, 1.06911+.119053*ii, -2.21317+3.01615*ii
.220563+.268666*ii, -1.61318-.668121*ii, -.800821-1.34916*ii, 2.19381e-19+2.75885e-19*ii, .652629-.215674*ii, .220563+.268666*ii, 1.22283+.26416*ii, .940153-.432779*ii, -.538097-1.18525*ii
.462966+.705376*ii, -.458981+.190748*ii, -.621921+1.56602*ii, 1.408e-21+9.20904e-19*ii, .354268+.648987*ii, .462966+.705376*ii, .0373004+.211684*ii, -1.30547-.127475*ii, .479075-.529306*ii
-2.76354+1.42821*ii, 1.01822-.645497*ii, 3.21964-.023686*ii, -3.26764e-19+1.29839e-19*ii, -.584151-2.45645*ii, -2.76354+1.42821*ii, 3.37156-1.28647*ii, -1.4038+.797335*ii, -1.5421+.685669*ii
-.239401-.127447*ii, .823886+.710506*ii, -1.50746+1.03684*ii, 1.48563e-20-4.42285e-21*ii, -.08086-1.08214*ii, -.239401-.127447*ii, 1.79123+.912536*ii, -.141472-.454611*ii, -.190164+.258019*ii
.464739+.168505*ii, .738659-.674785*ii, -.89357+1.80002*ii, -1.03882e-19-5.11298e-20*ii, -2.00948-.61957*ii, .464739+.168505*ii, -.639742-.753286*ii, 4.86483+2.57399*ii, .038052+1.38756*ii
.520487+.512733*ii, -.051444+.26987*ii, -.22042+.753083*ii, 4.55136e-19+7.07431e-20*ii, .52514+1.82255*ii, .520487+.512733*ii, -1.03273+.261966*ii, .518197-1.06195*ii, .657266-.856052*ii
.701957-.197177*ii, 1.08597+.350082*ii, -.479256+1.00437*ii, 4.0778e-21+1.45436e-19*ii, 2.19598-.032121*ii, .701957-.197177*ii, -.576356-1.2076*ii, 1.68147-.326766*ii, -1.33065+.549897*ii
-1.87476-.041715*ii, .283799+1.05353*ii, -.157769+.976495*ii, 1.42557e-18+1.42913e-18*ii, -1.91149+1.14786*ii, -1.87476-.041715*ii, -.194818-.556818*ii, -.154716+.412634*ii, .264543-.721727*ii
.084918-.642821*ii, .701307-.293877*ii, -.78194+1.27251*ii, 4.99109e-20+9.72983e-21*ii, -2.9003-2.29151*ii, .084918-.642821*ii, 2.41689-1.27817*ii, 2.60159+.111701*ii, 3.21456+1.00965*ii
.781789-1.13623*ii, .680422+1.25574*ii, -.156085+.0358674*ii, 1.14268e-19-5.66619e-20*ii, .812098+1.78325*ii, .781789-1.13623*ii, .726618-.754991*ii, .382979-1.47935*ii, .195169-2.41965*ii
-.731593-.513991*ii, -1.99787-.035682*ii, .348748-.349292*ii, 2.22609e-19-3.60263e-19*ii, -.189456-.0194825*ii, -.731593-.513991*ii, -.163064+.309804*ii, .189712+.773189*ii, -.795918+.141161*ii
1.50626-.465575*ii, -1.89045-1.86298*ii, 5.42836-.215711*ii, -6.06036e-20+9.43217e-20*ii, .097131-1.5116*ii, 1.50626-.465575*ii, 1.04098-3.03354*ii, 2.40379-.56208*ii, -6.31166+2.09285*ii
.459608+1.24395*ii, -2.04899-1.601*ii, .290986+.849381*ii, 1.35301e-19+9.61083e-20*ii, .995623-.254634*ii, .459608+1.24395*ii, -.566883-.30394*ii, 1.242-.185225*ii, -.483935+2.65135*ii
1.42081+.417826*ii, 1.6885+.661864*ii, .295252-1.33378*ii, -4.4669e-21-1.82414e-19*ii, -1.1929-.30498*ii, 1.42081+.417826*ii, -2.27905-1.01921*ii, .690232+.518947*ii, .365627-.112269*ii
.238573-1.16696*ii, -.485334+1.8465*ii, .358617-1.65625*ii, -1.24556e-19-1.14238e-18*ii, -1.92922-2.42684*ii, .238573-1.16696*ii, -.467937-.703043*ii, -.978139+.768096*ii, .959367+1.19797*ii
-1.72981+.104087*ii, -.133062-.201244*ii, -.737399+.240056*ii, -1.20771e-19+5.14636e-19*ii, -.988647+.20101*ii, -1.72981+.104087*ii, 1.04738-1.44897*ii, .671215+.254565*ii, 1.24164+1.55966*ii
-.728968+.101831*ii, .676869+1.19298*ii, .453524-.0764792*ii, 7.86887e-19+4.32636e-19*ii, -.259879+1.09198*ii, -.728968+.101831*ii, -.964365-.771474*ii, -.070798-.309093*ii, -1.07159-.57817*ii
-.734667+1.05433*ii, .779819-.01126*ii, -.157998+.122294*ii, 2.43733e-18-3.95309e-18*ii, 1.71167-.188378*ii, -.734667+1.05433*ii, .149068-.189094*ii, .193617-.297697*ii, -.447131+.601894*ii
.54022-.241379*ii, .613219-.369281*ii, 2.60848-.348285*ii, 9.13863e-20-1.1383e-20*ii, 1.32821-.509028*ii, .54022-.241379*ii, -2.09238-.734829*ii, -.758391-1.59918*ii, -1.03731+.329113*ii
2.25317+.723802*ii, -.5799-1.42514*ii, 1.26055+.366834*ii, 1.60349e-19+4.40759e-19*ii, .147944-.520571*ii, 2.25317+.723802*ii, -1.85275-1.01325*ii, 1.1256-.496495*ii, -.011548+.479837*ii
-1.0322-.611513*ii, -.614726-.831888*ii, .670532+1.34371*ii, -6.72592e-19-2.17589e-19*ii, -.436322+1.30766*ii, -1.0322-.611513*ii, .388031-.644078*ii, .516881+.033673*ii, -.910728+1.47055*ii
.891699-.967854*ii, -.430067-.213445*ii, -2.58208+.273519*ii, 6.03674e-20+5.52953e-20*ii, -.683935+1.15257*ii, .891699-.967854*ii, .095995+1.29477*ii, -.873351-1.14268*ii, 1.39371+.636109*ii
.17258-2.25104*ii, 2.81333-.257511*ii, -.127174+2.67982*ii, 1.18021e-19+2.35613e-19*ii, .908788+.902524*ii, .17258-2.25104*ii, -3.06464-1.05879*ii, -3.02055-.008625*ii, 1.48223+.606075*ii
-.383541-.934514*ii, 1.69103+2.31852*ii, -.823242-.070886*ii, 1.62244e-20+4.57455e-20*ii, -.21557+.0248029*ii, -.383541-.934514*ii, -.252626+.753619*ii, 1.19843+.662791*ii, -.252635+.223578*ii
2.26442+.870778*ii, .267272-1.52874*ii, -.606043+1.18499*ii, 1.46751e-18+3.15601e-19*ii, 1.05024+1.53108*ii, 2.26442+.870778*ii, .107065-1.58844*ii, 1.37535+.34916*ii, -2.14753-1.97921*ii

