variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-.384855-1.48215*ii, .805238-2.89182*ii, .309616+2.14029*ii, -3.30955+.490607*ii, -.257062-.458058*ii, -.0108945+.32725*ii, 2.81931+.742012*ii, -1.1703+2.66089*ii, -.233191+.0115484*ii, 3.21933+.414046*ii, -.889802-1.22432*ii

component_2:
equations:
-sintheta*g+ad
T*omega-2*Pii
omega^2*d-ad
-4.00008*L*j^2*Pii^2+.999968*g*Tj^2
points:
4.10756e-13+6.9418e-13*ii, 1.40777+.780676*ii, 2.64824e-12-3.9352e-12*ii, 1.41194-2.80299*ii, 1.00555+2.1108*ii, -.85037-2.00202*ii, 1.78836e-13+1.69353e-13*ii, -1.99114+.19635*ii, -.552947+.441996*ii, 3.07528e-12-1.68544e-12*ii, -1.12941+1.35148*ii
-2.9112e-17-1.17267e-15*ii, -1.63991+2.72649*ii, -1.01597e-15+1.15454e-15*ii, -4.05085-.469342*ii, 1.90061+6.4492*ii, 2.97293+2.17183*ii, 2.557e-19-8.35145e-17*ii, 4.62565+.421512*ii, 5.1942-5.58322*ii, -1.8665e-17-6.21455e-17*ii, -2.48841-5.20368*ii
-4.56228e-16+2.48491e-16*ii, -1.15176+1.8622*ii, -4.26947e-16-1.99431e-16*ii, 1.0239+1.41471*ii, -1.21571+.936186*ii, .141249+.249662*ii, 3.89146e-16+4.32911e-16*ii, -1.91257-.111685*ii, -1.22461+.789304*ii, 1.34927e-16-7.7162e-18*ii, -.534651-1.21227*ii
4.44502e-15-7.0289e-16*ii, -6.77119-1.45229*ii, 1.37173e-15-9.61641e-16*ii, -2.45945-6.02602*ii, .097727-2.58585*ii, 4.56116-5.55902*ii, -1.53168e-16+1.19555e-16*ii, -2.69179-3.74307*ii, 4.21781+5.38358*ii, 4.53664e-17+1.90167e-16*ii, 3.71811-4.6385*ii
-2.54688e-16+5.31982e-17*ii, -1.63952+.5146*ii, 3.61534e-15+1.04759e-16*ii, 1.52501+.844359*ii, -1.02142-.298461*ii, .266763+.13229*ii, 1.6514e-16-1.57074e-16*ii, .475054+.514521*ii, -.259469+.189397*ii, -3.19854e-15+1.04417e-15*ii, .686397-1.40851*ii
1.69707e-16+3.37282e-16*ii, .917305-.565963*ii, 2.67822e-16-2.1445e-16*ii, -.462+1.0808*ii, .013759+1.04038*ii, -.431112-.418074*ii, 3.02795e-16+1.53383e-16*ii, -2.00078+1.89412*ii, 1.19452-.474102*ii, -2.84813e-17-2.6602e-17*ii, 1.20172-.320278*ii
-6.21098e-16+3.8343e-17*ii, -.619618-3.55286*ii, 2.67368e-17+3.07205e-16*ii, -1.10535-1.07878*ii, 2.96518+.322901*ii, 2.00647+.009551*ii, -2.89845e-16-3.28855e-16*ii, 2.01003+1.27952*ii, -1.02511+1.30146*ii, 2.18038e-19+9.4095e-19*ii, .380547-.770238*ii
3.50072e-16+2.18711e-16*ii, -1.61234+1.46856*ii, 1.22624e-16+1.51414e-16*ii, 1.29079-1.13211*ii, -.306879+.636062*ii, 3.1472-3.11137*ii, -2.10792e-18-1.82301e-17*ii, -.57165-.771146*ii, .158082+.462722*ii, 2.3226e-16+4.75106e-16*ii, 2.57872-.118319*ii
7.45459e-16+3.93473e-16*ii, -2.30478-2.43727*ii, 1.05188e-16+1.00509e-17*ii, 2.59193-1.844*ii, -.345582+.392376*ii, 1.89141+.335408*ii, 1.76243e-16-2.29926e-16*ii, 3.85709-1.67961*ii, -1.22144-1.76357*ii, 4.4587e-19+5.05752e-17*ii, -1.16882+.648325*ii
-1.3748e-18+7.4116e-17*ii, .387256+.240557*ii, -9.61736e-16-1.42264e-16*ii, .669548-.012332*ii, -1.26777-.408477*ii, .252996-1.05766*ii, 2.34428e-18+2.05624e-17*ii, -1.03035-1.87742*ii, 1.96775-1.67149*ii, 3.71874e-16-1.50319e-17*ii, -.776193+2.06506*ii
-2.91145e-16+3.08874e-16*ii, -1.98528-.22481*ii, -9.52364e-17+7.20814e-16*ii, 5.491-1.60206*ii, -.0309485+.29531*ii, 1.93175+1.61658*ii, -5.07749e-18-1.49961e-17*ii, -3.50545-1.88942*ii, 2.445+.678603*ii, -2.02183e-16+2.098e-16*ii, .245486-2.34568*ii
-2.10607e-16-5.87568e-16*ii, -.144834+1.67014*ii, 1.55823e-16-8.98214e-16*ii, .025334+1.24458*ii, -.965207+1.54275*ii, .882313+.46323*ii, -7.29661e-17-3.31459e-16*ii, 1.43867+.122693*ii, -1.734-.295424*ii, 1.39889e-16-4.57663e-17*ii, -1.02906+2.0831*ii
-1.95768e-16+6.78244e-16*ii, -.492414+.450391*ii, 1.9315e-16-7.36977e-16*ii, -.582216-.133713*ii, 1.34996+1.26754*ii, -.098792-.948484*ii, -5.60596e-16+6.56905e-16*ii, -1.5579-.316945*ii, -.418839+.591789*ii, -4.99923e-16+5.1686e-16*ii, .817665-.096471*ii
-5.05838e-17+2.28296e-16*ii, 1.46028+.028465*ii, 6.77702e-16-2.81591e-16*ii, -.958869-.104814*ii, .657445-.610736*ii, .137331-.521265*ii, 2.25609e-16-2.05263e-17*ii, .331164+.670697*ii, -1.22027+.262354*ii, 4.27594e-16-5.53407e-16*ii, 1.15944+.558816*ii
-3.48981e-16-2.9655e-17*ii, .638218+2.83023*ii, 2.8355e-16-1.53047e-16*ii, -1.11261+2.69359*ii, -.38613-.316277*ii, .177408-.683949*ii, 8.03932e-17-6.8779e-17*ii, 1.86741-2.93001*ii, -2.55676+.661274*ii, -1.04324e-17+6.74126e-18*ii, -1.48638-.010738*ii
-1.15996e-16+3.27599e-16*ii, 2.45916+2.01212*ii, 2.94758e-16-2.64785e-16*ii, -.003121+2.7411*ii, -2.1882+.377209*ii, -1.46901+1.94276*ii, 2.59995e-16+5.50116e-17*ii, -2.70502-.114718*ii, .421569-2.71991*ii, -4.09205e-18+1.00173e-17*ii, 1.49176-.090952*ii
-4.08968e-17+1.65631e-16*ii, -.357837+1.42964*ii, 6.15965e-16+5.23169e-16*ii, -1.4591-.026149*ii, -.877772-.461021*ii, 2.53036-.273225*ii, 2.29293e-17+5.46829e-16*ii, -.908929+1.46968*ii, .281766-.822705*ii, -1.30379e-17+1.69753e-16*ii, .716165+.109087*ii
9.91087e-16-4.44913e-16*ii, .669788-3.00809*ii, -4.79825e-16+1.26305e-15*ii, -1.87408-1.1772*ii, .231246-.452038*ii, -.411413+3.8999*ii, 1.6973e-16-4.6447e-17*ii, -1.09306+.460643*ii, -.934043-.090358*ii, 2.24033e-15+1.96076e-15*ii, .543385-1.53244*ii
-2.59633e-17-2.7521e-16*ii, -.396687-1.6584*ii, -2.87185e-16-1.82045e-16*ii, -.399291-1.0735*ii, .728224+.66238*ii, .320816-1.83842*ii, 2.10292e-17+2.02578e-17*ii, -.474988-.998535*ii, -.770193+2.39906*ii, -5.97166e-17+2.25695e-16*ii, -1.36495+1.58353*ii
-1.87369e-15+2.647e-18*ii, 1.7913+2.22072*ii, 7.93622e-16+4.72939e-16*ii, .325088-.540606*ii, 1.25543-1.49531*ii, 2.11088+.542207*ii, -1.0719e-16-2.1645e-17*ii, .388137+1.18301*ii, -2.69725+1.47996*ii, 5.00244e-17-5.50841e-17*ii, -1.00273+.88181*ii
-1.64132e-16-1.99894e-16*ii, -.453974-.340947*ii, -7.20269e-16-2.10138e-16*ii, -.778283-1.73031*ii, -1.52206+.493625*ii, 1.1201-1.03146*ii, -1.21111e-16+1.19487e-16*ii, .539395-.321835*ii, -.652477+.169582*ii, 3.36213e-16+1.48186e-16*ii, -.896241-.023314*ii
1.15779e-16+7.31381e-16*ii, -1.33354-.987484*ii, 6.28201e-16+4.44693e-16*ii, 2.01421-2.63991*ii, -.319234+2.43868*ii, 2.39041+.732709*ii, -6.09964e-17-1.06348e-16*ii, .259869+1.00364*ii, 3.57993-2.23795*ii, -3.33382e-17-8.09511e-17*ii, -.137058-2.25215*ii
-1.33105e-16-1.78145e-16*ii, -1.91565+.103271*ii, -9.50344e-17-1.64437e-16*ii, .771918-.643122*ii, -1.20335+1.19599*ii, .226311+.98118*ii, 4.2931e-16+2.25106e-16*ii, -.365333-.595321*ii, -1.35727-2.61634*ii, -3.64703e-17+3.70118e-17*ii, -.076664+1.38287*ii
5.39505e-16+3.0058e-16*ii, -3.86312-.799576*ii, -1.52188e-16+4.36237e-16*ii, -1.68339+1.04506*ii, .914888+.108706*ii, -.539029+1.37986*ii, -1.32514e-16-1.00016e-16*ii, .891218+1.86231*ii, -1.60705+3.00327*ii, 9.83672e-17+5.05114e-17*ii, -2.22104+1.74659*ii
-5.58092e-16-5.73407e-16*ii, .202445+.760568*ii, -1.00414e-16-1.15235e-15*ii, .193441+.381838*ii, .34486-2.2859*ii, -1.17528-.061158*ii, -9.29359e-17+1.06001e-16*ii, -1.77604-1.56716*ii, 1.41351+1.63263*ii, -6.82895e-17-5.18418e-17*ii, 1.006+1.33293*ii
-2.04095e-15-6.18472e-16*ii, .857061+.901774*ii, 8.76729e-16+4.37831e-16*ii, -.335561+1.3025*ii, 1.56996-.267328*ii, 1.8129+.881036*ii, -3.47435e-17-2.33087e-16*ii, -2.13233-.804745*ii, 1.0198+2.00641*ii, -3.47641e-16+5.6755e-17*ii, -.17342-3.66806*ii
2.36617e-16+1.21657e-15*ii, -2.24497-.296027*ii, -6.24829e-16+9.17764e-16*ii, .852922-1.71892*ii, 1.13433-1.43663*ii, -1.61214+.600833*ii, 4.11923e-17-5.91449e-17*ii, -1.00666-.894836*ii, -1.54898-.637708*ii, 8.23258e-16-4.75092e-16*ii, 1.60351+1.99393*ii
-7.2331e-16+8.70691e-16*ii, 4.18477+4.81841*ii, 2.73299e-16+1.99085e-16*ii, -.421072+.56134*ii, 1.28973-1.98793*ii, .99063+4.17845*ii, -6.36489e-17-1.80785e-16*ii, -.448264+1.01164*ii, -.036235+.79998*ii, -4.36064e-16+4.81291e-16*ii, 1.85125+1.66705*ii
-3.65514e-16-3.17977e-17*ii, .568337+1.87345*ii, -2.51429e-16+5.65837e-16*ii, -.418825+1.11979*ii, .20899+1.03553*ii, -2.57689+.521825*ii, -2.6730e-18-6.13091e-17*ii, 1.61221+.550364*ii, .831839-.522993*ii, -1.19596e-16-1.15501e-16*ii, -.839428-2.18014*ii
1.19213e-16-2.41381e-16*ii, -1.64034+.530588*ii, 2.88748e-16-4.48173e-16*ii, .116528-1.76547*ii, -.728485-.229584*ii, -.58674-.345187*ii, 5.052e-16+3.99957e-16*ii, 1.0346-1.55007*ii, .134413+.786751*ii, -1.1277e-16+1.1908e-16*ii, .723012-.869245*ii
-2.59097e-16+8.72576e-17*ii, .786011+.922818*ii, 4.08798e-17-3.01066e-16*ii, -.374634+3.1337*ii, -.020367-.764737*ii, -.066254+1.6832*ii, 1.42934e-16-1.16118e-16*ii, .517131-.059343*ii, -.040508-1.32779*ii, 2.61569e-16-2.10393e-16*ii, .976325+.108168*ii
-5.93354e-16-1.43593e-15*ii, .058017-1.12102*ii, -4.44643e-15-2.22992e-15*ii, 1.26034-.144913*ii, 2.96484+.634066*ii, -1.41638+1.5117*ii, -1.1051e-16-1.68408e-16*ii, -2.404+.728703*ii, -.164403-1.46291*ii, -3.84657e-16+2.18184e-15*ii, -2.85161-.271394*ii
1.46083e-16-8.64068e-17*ii, .508366-.99282*ii, -1.26243e-16+7.88381e-16*ii, -.325224-1.6831*ii, -1.30736+.709636*ii, -.056925+.709345*ii, -4.06318e-17+6.75714e-17*ii, .352483+.273077*ii, -.851496-.217091*ii, 4.75369e-17+1.00656e-16*ii, -.661823-.2812*ii
-3.87968e-15-3.46501e-15*ii, -9.03892+10.0531*ii, -1.37398e-15-4.5612e-15*ii, 4.41089+3.18803*ii, -5.7867-4.32213*ii, 4.30782+15.9293*ii, 1.68855e-17-8.04265e-17*ii, 6.76256+2.01467*ii, -1.16407-2.69676*ii, 1.33189e-14+1.62968e-14*ii, 9.60458-12.1034*ii
-1.33426e-16+2.36439e-15*ii, -.372134+1.41408*ii, 4.31927e-16-3.28665e-16*ii, 1.67257+2.10983*ii, 2.17378-3.11155*ii, -.291601+2.51021*ii, -8.34225e-17-8.29828e-17*ii, 1.72223+.288445*ii, -.491621-.4437*ii, -1.89546e-15+9.90594e-16*ii, 2.90032-1.49572*ii
9.20151e-16+4.5173e-15*ii, 8.95874+6.3973*ii, -8.36534e-16-5.70801e-16*ii, -10.8813-6.59189*ii, 6.2797+7.53669*ii, -1.73985+10.7418*ii, 5.3212e-18+9.49846e-17*ii, 1.93548+11.996*ii, -12.9877+3.93642*ii, 7.10328e-17-3.84696e-17*ii, 2.64928+12.1347*ii
-1.34639e-15-2.29323e-16*ii, -1.69682-.275024*ii, 6.4993e-16-1.12802e-15*ii, -4.03016+1.07786*ii, -.327788-3.64505*ii, .736455-.121385*ii, 3.99719e-17-3.89514e-18*ii, .710969-1.18273*ii, -1.68808-2.06411*ii, -2.36316e-16-2.62611e-16*ii, -1.3697-2.41753*ii
-7.27089e-16+1.33014e-15*ii, 1.33283+1.57519*ii, 6.07734e-16-5.80887e-16*ii, -1.18032+.259037*ii, -1.34966-.801342*ii, -3.91476-1.22312*ii, 1.64978e-15-8.08672e-16*ii, -1.77447-.345307*ii, .754206-.272676*ii, 1.78746e-16-1.85813e-16*ii, -.657284+.250344*ii
5.28403e-17-5.40155e-16*ii, 1.37194+1.92313*ii, -7.89807e-17-1.21712e-16*ii, 2.2927-1.28122*ii, -.0129247+.493284*ii, -1.50401+.586543*ii, 8.08302e-18+3.79548e-17*ii, -.286021-.815854*ii, 1.67656+1.8003*ii, 1.4908e-17-2.54769e-16*ii, -1.55271-1.91929*ii
-6.87857e-16-7.00537e-16*ii, .0722717-.123383*ii, 1.86459e-15+7.8676e-17*ii, -1.74609+.558156*ii, .552692+.706435*ii, -2.37675-.480425*ii, -1.02489e-15-1.57979e-15*ii, 1.44984+1.11726*ii, -.45045+.287118*ii, 4.94135e-16-7.62655e-16*ii, -.110726+.415791*ii
-6.26947e-16+4.84854e-16*ii, -.674062-.748009*ii, -2.2062e-15-2.21741e-16*ii, .223532-.391939*ii, -1.05743+1.63579*ii, -.24654-.267065*ii, -3.30838e-16+1.97579e-16*ii, -.115952+.314687*ii, .315995-.793938*ii, 2.23775e-16+3.68054e-16*ii, -.395761-1.18645*ii
1.1865e-14-5.85979e-15*ii, -.085365+3.20721*ii, -6.13442e-15+3.32203e-15*ii, 1.62052-5.21936*ii, -1.07183-.315132*ii, .406649+3.27224*ii, 1.98233e-16-6.8388e-17*ii, -2.1269+1.67801*ii, -2.73459-5.34277*ii, -1.75352e-15-2.21755e-15*ii, 3.01939+7.7093*ii
1.14221e-16+2.28282e-17*ii, .237383-.791679*ii, -3.73295e-16-1.59108e-17*ii, 1.26158-.893789*ii, -1.09828+.09997*ii, -.650038-1.85302*ii, -1.0628e-17-8.49324e-17*ii, .748699-.672079*ii, .209695+.378828*ii, -2.34547e-16+3.05033e-16*ii, .86883-.985203*ii
1.31012e-15+2.77056e-16*ii, -1.82227+4.76652*ii, 1.48092e-16-4.70502e-16*ii, 4.36782+3.05193*ii, .394828+1.06879*ii, 3.10468+.06965*ii, -2.36493e-16-3.08801e-16*ii, 1.74342-.92806*ii, -1.08762+1.3801*ii, 6.13325e-17+1.56888e-16*ii, -.455437+1.49896*ii
8.07936e-16+1.72431e-15*ii, 6.76852-4.5828*ii, -1.83782e-17+2.81548e-17*ii, .352516-1.49241*ii, -1.32258+3.73856*ii, -.186638-1.16148*ii, -1.04362e-16+3.47931e-17*ii, 3.07838-.291274*ii, .313618-4.56663*ii, -4.25147e-18-1.61416e-18*ii, -1.80671-.587812*ii
1.7036e-15-2.74373e-15*ii, 2.58903+2.735*ii, -1.1439e-15+2.28531e-15*ii, -6.46381+2.8456*ii, 1.68915+4.17643*ii, .290251+2.25036*ii, 1.51288e-17-1.83373e-16*ii, 1.38557-4.03137*ii, -1.33655-.821369*ii, -2.21175e-16-6.1273e-17*ii, 3.40516+.669884*ii
6.1691e-16-3.76712e-16*ii, -1.09974+1.6577*ii, 1.64322e-16+3.00377e-16*ii, -.110584-.686239*ii, -.303471+1.77621*ii, .775831-.175492*ii, -7.8056e-18-1.13223e-16*ii, -.029452+2.76185*ii, 1.48017+.114804*ii, -1.71823e-16+7.84366e-17*ii, 2.16282-.288356*ii
3.00367e-15-3.11804e-15*ii, 6.88486-9.14961*ii, 4.53659e-16-5.715e-19*ii, -.270276-3.66335*ii, -1.12687+1.36293*ii, -4.93496-2.3288*ii, -6.80672e-17-9.28712e-17*ii, -6.87681+3.22298*ii, -5.6584-6.26107*ii, 1.36809e-15+3.50112e-16*ii, -5.66185+5.92932*ii
3.14458e-16-1.02051e-15*ii, -1.82696+.223532*ii, 1.32372e-15+4.06149e-16*ii, .181962-.40811*ii, -2.25056-.041869*ii, -1.96195-1.82836*ii, -4.09137e-16+9.56584e-17*ii, -1.07905+.267581*ii, -.015947+1.278*ii, -7.83114e-16+1.85336e-17*ii, 1.27944-1.00934*ii
4.58564e-16-6.29571e-16*ii, .841447+1.16436*ii, 7.54455e-16+3.06441e-16*ii, -2.47429+1.28621*ii, .281869+.351903*ii, .4183-1.88648*ii, -4.84276e-17-3.52451e-17*ii, 1.59097+.759087*ii, .178733-1.51136*ii, 9.79395e-16+7.46253e-16*ii, 2.30193-.373556*ii
-4.58631e-16+2.24564e-16*ii, 1.30925-.910854*ii, -2.76129e-17-1.21262e-16*ii, .854772+.757244*ii, .0134481+.0409451*ii, -.176676+2.46995*ii, -2.4647e-17+1.84212e-16*ii, 1.1357+.170371*ii, -.294259+.820302*ii, -2.54799e-16-1.0084e-16*ii, -1.0964+.042152*ii
1.09995e-15+1.502e-17*ii, -.878802-.187547*ii, -3.86758e-16-5.55993e-17*ii, -.699611+.339886*ii, -.874546-.361781*ii, .701147+.282261*ii, -8.43833e-16+2.76365e-16*ii, -.584831+1.65181*ii, .870645+1.21731*ii, -1.16908e-16+3.65414e-17*ii, -.508529-.758579*ii
-8.08707e-14+1.31313e-13*ii, -19.9527-5.53828*ii, -2.24823e-15+2.1244e-15*ii, 62.6418+24.3265*ii, 77.2031-26.9235*ii, 26.2808+22.5848*ii, -4.57501e-17-7.73091e-17*ii, -4.37954+27.377*ii, -9.44644+26.1225*ii, 6.64192e-17-4.49131e-16*ii, 47.6998+19.5098*ii
-3.92932e-16-1.50606e-15*ii, 1.8366+.479225*ii, -7.40725e-17-7.20119e-17*ii, -1.38691+2.80825*ii, -.658467+3.65745*ii, 3.61852+.037207*ii, -4.41764e-16+3.19946e-16*ii, 1.51878+3.91204*ii, -1.91688-.223946*ii, 9.73473e-18-7.69393e-18*ii, .951894-.835968*ii
-5.13908e-16+8.44485e-16*ii, 8.67105-7.36812*ii, 4.0943e-17-1.27354e-16*ii, -3.76445+4.11661*ii, -3.28583+1.69152*ii, -1.17447-1.53977*ii, -6.23116e-17-5.59375e-17*ii, 1.78058+1.17*ii, -1.17092+7.20254*ii, -1.49237e-16-2.83018e-16*ii, -3.39413-3.57798*ii
1.13713e-16+1.11376e-15*ii, .407501+1.60107*ii, 5.39601e-16+2.44692e-16*ii, .03168-2.20519*ii, -.666351+1.0278*ii, 3.0621+2.67661*ii, 1.65887e-16-8.61905e-17*ii, 1.46094+.425266*ii, 2.25823+1.16128*ii, -2.12804e-16-2.26799e-16*ii, -1.57899-.925567*ii
7.18269e-16+1.13582e-17*ii, -.998701+.41499*ii, 1.5099e-16-1.80508e-16*ii, .559306-.046814*ii, -1.18551-.193087*ii, .223575-.40323*ii, 1.11935e-16+3.11838e-17*ii, -.315992+.722481*ii, -.262305-2.32838*ii, 1.58283e-17+3.18184e-17*ii, 1.36342-.246933*ii
6.09376e-16+3.41959e-16*ii, -.468694-.562774*ii, -1.07566e-16-3.73245e-16*ii, .322317+.793805*ii, -.588462-1.28384*ii, .266214+2.47492*ii, -2.6939e-17-1.62693e-17*ii, -2.28894+.933805*ii, .733263-.030601*ii, -2.29694e-16-5.2625e-18*ii, -.460755-.789187*ii
1.13135e-15-1.70222e-14*ii, -3.11049+.946253*ii, 1.29813e-14-3.33262e-15*ii, 4.73941+4.32274*ii, 6.77979-.4077*ii, 9.74913-8.3181*ii, -1.08337e-16+1.19433e-16*ii, 2.36128-12.8765*ii, 1.3758+2.24398*ii, 1.76983e-15+1.36789e-15*ii, -5.63553+11.192*ii
-1.04829e-15+8.07404e-16*ii, .840896+1.14071*ii, 1.20927e-15-2.17997e-15*ii, -.047771-1.24319*ii, .270028-.248324*ii, 1.20925+.902123*ii, -1.12513e-15-6.26168e-15*ii, -.150241-.469077*ii, 1.04807-.251621*ii, 7.9633e-16-1.59648e-15*ii, -.352658-.261259*ii
-2.39043e-15+9.15839e-16*ii, .887493+3.33502*ii, 4.21993e-16+3.70776e-16*ii, -.350734+1.84405*ii, -.780974-.004585*ii, -1.27146-2.62253*ii, 7.44679e-16+4.59921e-16*ii, -.730361+.112466*ii, -2.61285-.221994*ii, 2.99617e-16-1.47818e-16*ii, .791961+1.52656*ii
5.94457e-15+1.93007e-15*ii, -2.05659+.692421*ii, -4.47651e-15+9.38446e-16*ii, -1.90392-.308541*ii, .831683+.500468*ii, -1.17035+2.5196*ii, 3.3029e-15+2.39769e-15*ii, 1.25956+.110707*ii, 1.04077-1.47332*ii, 1.84997e-15+1.73226e-15*ii, .642796-1.51115*ii
-3.24633e-16+1.03396e-15*ii, -.320519-.0702582*ii, 2.24056e-15+8.19021e-16*ii, -.259188+.129986*ii, 1.03534-.288744*ii, -.0743163-.29966*ii, 3.75028e-17+2.26946e-16*ii, -.262535+2.92045*ii, -.547857-.192561*ii, -6.00152e-16-2.60035e-16*ii, 1.797-1.32691*ii
-3.70439e-16-6.06445e-15*ii, -5.34615-5.403*ii, 6.16409e-16+7.66144e-16*ii, -3.87942-9.16711*ii, 4.00864-5.43645*ii, -8.18432+3.12138*ii, 2.84613e-17-1.06917e-16*ii, 2.44858+3.31483*ii, -4.88643-8.65532*ii, 5.0424e-18-2.15792e-17*ii, -4.98009+6.6215*ii
2.91391e-16+2.00924e-16*ii, -1.00851-1.49414*ii, -2.06168e-16-1.83228e-16*ii, -.669636-.360888*ii, .801907+1.71734*ii, .634237-1.02925*ii, 1.49281e-16-1.14202e-16*ii, .271719-.190473*ii, 1.04711+.592795*ii, -9.0696e-17+2.91911e-16*ii, 1.13202-.38508*ii
-1.79017e-16+1.28811e-16*ii, 3.99934-2.02029*ii, 5.12538e-16+6.21331e-17*ii, -6.36583+.90983*ii, 1.70722+1.3023*ii, 3.80557+1.1708*ii, -1.24881e-17+1.78458e-17*ii, -1.54038-4.83502*ii, 2.90772+4.34636*ii, -2.78997e-18-1.98776e-17*ii, 3.00146-2.5623*ii
1.34007e-16-2.37981e-16*ii, .833158-1.18382*ii, 3.38935e-16-3.26632e-16*ii, -1.3607-.249987*ii, -1.4493-.521718*ii, -.44136-.0558025*ii, -4.65518e-17-3.90316e-17*ii, -1.03627-.296574*ii, .712399+.204951*ii, 3.07268e-17+4.43332e-17*ii, 1.28502-.377486*ii
-6.64303e-16+2.28502e-16*ii, -2.98453-.995624*ii, -7.64961e-16+2.70479e-16*ii, -3.30007+.928273*ii, -.284967+1.03367*ii, .296338-1.41913*ii, 3.68515e-17+3.58091e-17*ii, 1.52104+.668722*ii, .362028-.237566*ii, -9.72328e-17-4.56703e-16*ii, 2.35217-1.06001*ii
-1.34078e-15-5.04345e-16*ii, -4.59882+.540198*ii, 3.16493e-16-9.36935e-17*ii, .96226+8.22422*ii, 2.21192-7.67947*ii, -1.28024+4.53679*ii, -1.00422e-16-2.09269e-16*ii, 4.84577+5.28448*ii, -.70468+8.35199*ii, -2.46583e-18-3.15553e-18*ii, -3.42176+1.45051*ii
6.25833e-16+1.48528e-16*ii, 1.35253+.443988*ii, -1.5207e-15-8.55568e-16*ii, -.400561-.203419*ii, -2.12889+.460021*ii, 1.01488+1.21924*ii, 5.20125e-17+3.0866e-17*ii, 3.48941+1.07644*ii, -2.96596-.686272*ii, -3.36562e-16+1.63104e-16*ii, -3.65439-1.43143*ii
-5.50982e-16+4.63999e-16*ii, -.658921-2.52768*ii, -2.576e-19-1.85816e-16*ii, .194063+.793669*ii, -1.23022+.233134*ii, -.950373+.829456*ii, 5.04723e-16-2.5821e-16*ii, -.921827-.32919*ii, -1.46979+2.29884*ii, 1.68256e-17+9.83899e-17*ii, .489856-2.20994*ii
3.61954e-16+2.9105e-16*ii, -.032636-1.38628*ii, 1.7267e-18+3.74881e-16*ii, -.940397+2.22332*ii, -.984404-1.20566*ii, .31427-1.97153*ii, -2.83804e-16-1.55867e-16*ii, -3.11318-1.02935*ii, .0144571+.110252*ii, 1.53677e-16+4.95223e-16*ii, -1.26654+.004075*ii
1.50063e-16-1.64352e-16*ii, .783622+1.29727*ii, 1.58857e-16+8.04609e-16*ii, 2.02326-.895203*ii, .253483+.26899*ii, .515108-.282851*ii, 5.98026e-16-2.04642e-16*ii, -.2558-.0342804*ii, .68793-.820195*ii, -3.83791e-16+2.05036e-16*ii, -.68419-.393228*ii
-4.28996e-16+2.05936e-16*ii, -1.47246+2.64596*ii, 5.75409e-16+9.62179e-17*ii, 4.87599-.088271*ii, 3.24588-2.01967*ii, -.111338+3.41966*ii, 3.20207e-16+7.70201e-17*ii, 1.14877+2.84824*ii, -.182329+1.60136*ii, -1.26653e-17+6.17824e-18*ii, .527748+.297774*ii
-5.68755e-16-3.97218e-16*ii, .036742-1.30933*ii, -5.1032e-16-2.16311e-16*ii, -.521698+.571442*ii, .711839-.854478*ii, -.999739-.152992*ii, 1.08956e-15-8.42955e-16*ii, .186613+1.5711*ii, -.561642+.298369*ii, -3.37474e-16-1.62307e-16*ii, .210948+.422877*ii
-7.04949e-16-2.83023e-16*ii, -.482756-1.55089*ii, -3.44227e-16+9.1408e-17*ii, .639396-.576332*ii, -1.89857-.722727*ii, 1.39397+.741426*ii, -1.01643e-16+7.51116e-17*ii, 1.0532+1.70203*ii, .648268-.247989*ii, 4.23374e-16-2.53015e-16*ii, .260908-2.6514*ii
5.3341e-17-1.7637e-15*ii, -1.25229-.590447*ii, 1.07222e-15-1.227e-15*ii, .820156-1.11225*ii, -.158266+1.44263*ii, .316327-.988485*ii, 1.98367e-16-3.70396e-16*ii, -.193315-.230897*ii, .016393+3.09865*ii, -2.99891e-16+4.36097e-16*ii, .625419-1.78399*ii
-7.96688e-17+6.92865e-16*ii, 1.20251-.362716*ii, 6.40764e-16+7.60812e-17*ii, -.768199-1.14792*ii, -1.71438+.609309*ii, 1.39371+1.4844*ii, 1.32393e-16+1.07831e-16*ii, -1.79573+.793533*ii, 1.60122+2.18459*ii, -2.05968e-17+4.47606e-17*ii, -.212341-1.45286*ii
2.89096e-17-8.83609e-16*ii, -5.39962-.451088*ii, 9.77963e-16+2.76654e-16*ii, .220671+5.75846*ii, .620267-2.20176*ii, -6.41453+3.05051*ii, 8.81338e-17-2.92561e-17*ii, -6.73382+1.40783*ii, 2.36847-1.18882*ii, 6.47758e-17+1.48504e-16*ii, -1.17561-4.45724*ii
-2.77852e-15-2.30443e-15*ii, 5.2119-3.15692*ii, -4.77821e-16+5.861e-16*ii, 4.53589-4.6618*ii, 7.27669-7.60168*ii, 1.9747-4.40519*ii, 4.00316e-16-2.30585e-16*ii, 5.47604-4.3554*ii, -4.18084-6.42987*ii, -3.49848e-18+1.0682e-17*ii, -1.94025-2.94605*ii
6.48735e-16+3.57278e-16*ii, 1.90847+.902615*ii, -2.12078e-16+1.6359e-16*ii, 1.29472-1.26667*ii, 1.11324+.587582*ii, -.216511-1.33859*ii, 3.24645e-16+2.76776e-16*ii, .45938+.406482*ii, .36185+.62191*ii, -4.79436e-16+2.86417e-16*ii, -.089038+.865923*ii
