variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.0680295-.495682*ii, .897868-.672441*ii, .280519+.910201*ii, .908561-.178441*ii, .206985+.212904*ii, -.306341+.65382*ii, -.424052+.211533*ii, .376825+.294111*ii, -.483256-.495548*ii, .061098+1.00653*ii
2.76402+.011047*ii, -1.67471+.759534*ii, -2.05064+1.91198*ii, 1.56962+1.68498*ii, -.00796157+.0135816*ii, -.754557-2.78175*ii, .077247+1.26625*ii, -.735682+.567988*ii, -.813654-1.67898*ii, .082209-.557392*ii
-.383926-.0241945*ii, -.715357-1.14386*ii, .166699+.459064*ii, .0945307+.101982*ii, -.0302909-.330612*ii, .298273+.218157*ii, -.607945+.491992*ii, .34785-.0002218*ii, -.676961-.362005*ii, 1.18609+.46017*ii
.400443+1.58799*ii, .360965+2.04447*ii, .558174+.423564*ii, .86894+1.24685*ii, -1.05424+1.43212*ii, -.257716+.357489*ii, .036381+.786376*ii, .266715+.28137*ii, .35044+.681312*ii, -.654844-1.01541*ii
-.298376-.615244*ii, -.6738-.061478*ii, .014028-.641589*ii, .151888+.370146*ii, .31924-.54266*ii, -.122606+.37769*ii, -.170985-.16381*ii, .521349-.547803*ii, -.241387-.273591*ii, .759226-.534334*ii
1.25635-.069202*ii, -2.22676+1.45632*ii, .314282-.629636*ii, .316874+1.36187*ii, .196324+.0865337*ii, -.638213-1.03314*ii, .798256+.529937*ii, .65038-.326009*ii, -.121361+.0338852*ii, 1.12514-1.98817*ii
5.00559e-9-8.18257e-9*ii, 6.35248+8.45757*ii, .00846419-.00186532*ii, 3.67877+1.61466*ii, -1.72643+2.77012*ii, -3.48326+3.23725*ii, .809635-1.72996*ii, .00197166+.00468183*ii, 1.93377+1.54651*ii, -6.84739-2.60976*ii
2.1901+.772688*ii, 1.35038-.339483*ii, .600832-.112284*ii, 1.20309+.512514*ii, .998575+1.76142*ii, .399027-.0950291*ii, .369712+.656323*ii, .685614+.263432*ii, .854003-.575034*ii, -.275952+.696276*ii
.0483697+.463984*ii, .165496+.51322*ii, -.159382-1.0894*ii, .316592+.809444*ii, .152351+.257288*ii, .382969+.523197*ii, -.193892-.0844914*ii, .39546-.632448*ii, .559961-.122296*ii, -.0501-.723343*ii
.354552+.345626*ii, -.0093514+.290309*ii, -1.75465-.562537*ii, .598128+1.13658*ii, .0893495-.32141*ii, .496827-.293045*ii, -.658155-.063116*ii, -.356258-.669477*ii, .324139-1.00983*ii, -.437758-.549967*ii
.185189+1.52457*ii, -1.45852+.461052*ii, .757163+.183673*ii, -.023647+1.05678*ii, -.758852+.699539*ii, .396852-.227659*ii, -.093282+1.15368*ii, .458208+.127957*ii, -.15141+.514801*ii, 1.14102-.870493*ii
-1.28494-2.09854*ii, .770255+.878686*ii, 2.59364+.580264*ii, .735251-.916569*ii, .00666628+.00393114*ii, -2.04919+2.21304*ii, .452279-.509974*ii, 1.49703+.28248*ii, -1.01042+1.00717*ii, .429233+.0375777*ii
.0536316+.0156845*ii, -.789852-1.39481*ii, -.223415+.166286*ii, .107148+.244417*ii, .29428-.362221*ii, .55702-.129128*ii, -.584108+.477401*ii, .265525-.145485*ii, -.472539-.700181*ii, 1.19824+.473254*ii
1.59866+.875259*ii, -.129326-.0148338*ii, 1.71994-.332172*ii, .531314+.542503*ii, .60284+1.60359*ii, .199464-.0224953*ii, .699256+.921779*ii, 1.16111+.253233*ii, .483658+.275601*ii, .883216-.120757*ii
-1.94923-.161533*ii, -2.3474-.951479*ii, -.037457+1.30606*ii, -.49889+.139876*ii, -1.20139-1.44173*ii, -.035785+.179907*ii, -1.14972+.697545*ii, .0135784+.0763166*ii, -1.80526+.046375*ii, 2.0109-.071322*ii
2.36182-1.02548*ii, 1.21513-.381096*ii, -.191679-.6799*ii, 1.40853+.29877*ii, 1.89797+.687205*ii, -.263559-.30221*ii, .583661-.208879*ii, .673521-.240754*ii, .656003-1.32347*ii, -.360912+.483689*ii
2.17055+.02785*ii, -1.41153-.245712*ii, -1.43172+2.1592*ii, 1.30756+1.11*ii, -.0103155+.017724*ii, -.460147-2.2201*ii, -.192038+1.35403*ii, -.519212+.735054*ii, -1.03689-1.51415*ii, .536992+.240229*ii
.044304-1.0872*ii, 1.02591-.938548*ii, -1.17799+.983743*ii, 1.12338-.08982*ii, .397307-.579782*ii, -.290598+.286207*ii, -.852829-.17465*ii, -.198253+.0211112*ii, -.628253-1.3452*ii, -.392795+1.17738*ii
-1.08381+1.10164*ii, -1.44617+.85213*ii, -.539836-.397121*ii, -.266715+1.2181*ii, -1.10968-.417151*ii, .461183+.192959*ii, -.727968+.389936*ii, -.056411-.549577*ii, -.194618+.283228*ii, .613288-1.40116*ii
.208413-.256808*ii, -.383013+1.54034*ii, -.894152+.143664*ii, .863287+1.08184*ii, -.367068-.249184*ii, -.721111-.168921*ii, -.154912-.0024186*ii, -.0872353-.283184*ii, -.228476-.37276*ii, -.426012-1.14167*ii
-.267533+1.1565*ii, -1.40484-.470581*ii, .025019-1.0922*ii, -.487427+.913851*ii, -.107594-.0478545*ii, 1.13191+.027507*ii, -.435781+.511696*ii, .415908-.638659*ii, .223699+.0128802*ii, 1.31872-.779249*ii
1.89666+.865433*ii, .109121+.0140573*ii, 1.85128-.450882*ii, .643973+.529513*ii, .801733+1.8227*ii, .18583-.0214028*ii, .850651+.903634*ii, 1.26003+.268764*ii, .652962+.252683*ii, .774045-.066571*ii
-.192543+.53782*ii, .921695-1.41391*ii, -1.05232+.796573*ii, .64515+.195606*ii, -.0974667-.015823*ii, .839199+.34564*ii, -1.24917+.382176*ii, -.304366+.0467963*ii, -.219786-1.02106*ii, -.142133+1.31018*ii
.127884-.71951*ii, -.101635+.0027972*ii, -1.96994-.873464*ii, .56495+.827174*ii, .560348-1.01293*ii, .183127-.174378*ii, -.622699-.570087*ii, -.27021-.948908*ii, .109003-1.31855*ii, -.282535-.513994*ii
.925363+.118063*ii, 1.61572+.030392*ii, .2079+.638605*ii, 1.30761+.226366*ii, .31891+1.02705*ii, -.207451+.499543*ii, -.137103+.296704*ii, .351234+.329171*ii, .189868-.486683*ii, -.698087+.789799*ii

