variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.022887+1.95799*ii, -.613128-.518455*ii, 1.82095-.083121*ii, -2.04619-.79432*ii, .524542+1.17177*ii, -.224227+.0388176*ii, .060659+.247963*ii, .217418-.007937*ii, -.646908-.047111*ii, -1.25819-.409447*ii
.511846-.183669*ii, -.0305219+.00087646*ii, -.730134+.280006*ii, -.658508+.143396*ii, -.551006-.914803*ii, .00614404-.00108284*ii, .000289316+.0000112812*ii, -.192453-.0092823*ii, -.169758+.0464856*ii, .491801+.0589453*ii
3.38191+.545532*ii, .491752+.014913*ii, -.964401-.395487*ii, -1.64561+1.37646*ii, .341851-2.24708*ii, -.189913+.131214*ii, -.356966-1.35924*ii, .488588-.674821*ii, -.863467+.20783*ii, -.117598+.877254*ii
3.72608+.352058*ii, .39259-.0956659*ii, -1.2225+1.23859*ii, -1.58312+1.35855*ii, -.957407-2.35671*ii, -.0880041-.418237*ii, -.571549-1.7997*ii, .899203-.75759*ii, -1.33916-.171843*ii, .118599+.63968*ii
4.15755+3.26088*ii, -1.02826+.632039*ii, -2.62292-4.99518*ii, -3.35664+1.92984*ii, 4.29125-3.72149*ii, .876108+.61864*ii, 1.53508-.441084*ii, .331849+.14472*ii, .0488572-.145879*ii, -1.13668+3.131*ii
.335384+.677931*ii, -.237357-.329778*ii, -1.11251-2.66519*ii, -1.13179+.186664*ii, 1.69705-1.46169*ii, .441171+.952217*ii, .426848+.718136*ii, -.707077+.324006*ii, .728813+.261087*ii, -.255812+.822678*ii
.137662-.0754908*ii, -3.20584-5.34587*ii, -.207026+1.82059*ii, -1.64148-1.25148*ii, -3.30179-.388991*ii, 2.89838+.179745*ii, -2.71474+1.87395*ii, -.0979001-.0237607*ii, -.19957-1.23898*ii, -2.60257+.501178*ii
1.39256+2.56618*ii, -.51069+.221183*ii, .300549-.722955*ii, -2.45786+.005128*ii, 1.24152-.364623*ii, -.0586638-.135594*ii, .749882-.4404*ii, .573429+.082684*ii, -.721527-.302187*ii, -.922837+.393075*ii
.155328-.100484*ii, -.471024+.328582*ii, -.285941+2.45345*ii, -.664369-.26141*ii, -2.03753-.05512*ii, -.111723-.949732*ii, .117326-.200084*ii, .2888+.0257377*ii, -.8461-.411924*ii, .801052-.470524*ii
-1.60361+2.33853*ii, -.0541116+.417908*ii, -.0773401-.0776081*ii, -1.36723-1.41052*ii, .675404+.399052*ii, -.0273405+.00574412*ii, 1.51628+.281337*ii, .037729+1.01822*ii, .196441-.637591*ii, -.080287-.9417*ii
.0188954+.0424334*ii, 2.51004+2.40245*ii, .450884+.857698*ii, -.0798027+.094581*ii, .202209+.0024159*ii, -2.09019-.025674*ii, .981255-1.51881*ii, .0406554-.127489*ii, -.515432+.729238*ii, 1.77693-1.53131*ii
.698341+2.38708*ii, .267233-.390934*ii, -.155893+.373299*ii, -1.95777-.589029*ii, .306263-.603214*ii, .0590922+.0639812*ii, .523952-.809556*ii, .63828+.326626*ii, -.508856-.634033*ii, -.729091-.540533*ii
-1.19698+1.65862*ii, -2.71478-3.40216*ii, 3.0767+.476968*ii, -2.37434-1.88316*ii, -.86806+2.53269*ii, 1.18035+.191703*ii, -1.5064+2.02523*ii, -.123487-.0260447*ii, -.511452-.430624*ii, -3.01944-.299128*ii
1.84879+2.88895*ii, -.320902+.395472*ii, -1.66769-1.08388*ii, -2.42395+.277154*ii, 1.4609-1.97992*ii, .456593-.088736*ii, 1.34982-.800041*ii, .691337+.495223*ii, -.349597-.776801*ii, -.48241+.782811*ii
1.22369-1.56249*ii, -.34431-.216039*ii, -.446803-.0816975*ii, -.328853+.859372*ii, -.811339-1.01189*ii, -.044221+.0960535*ii, -.826932+.354706*ii, -.557604-.583199*ii, -.258222+.642279*ii, .584505+.699113*ii
1.27112-1.73478*ii, -.38297-.195124*ii, -.363081+.544607*ii, -.257219+.846236*ii, -1.30985-.886421*ii, -.0908125-.121699*ii, -.936904+.24424*ii, -.446107-.653855*ii, -.455978+.577902*ii, .702561+.576318*ii
-1.78866-.668703*ii, -.0890668-.373571*ii, -.320178+.764437*ii, .109024-.971754*ii, -1.1872+.167274*ii, .111416+.165379*ii, .046619+.923544*ii, -.725795+.471963*ii, .431407-.0307623*ii, .725307-.854215*ii
.263052-.024699*ii, -3.08018-5.20247*ii, -.524483+2.41058*ii, -1.59952-1.25219*ii, -3.68799-.591869*ii, 2.89498-.031186*ii, -2.60504+1.57444*ii, .0963497+.0259144*ii, -.33804-1.43397*ii, -2.38145+.363639*ii
-.021781-.0229747*ii, 2.96961+3.14782*ii, -.538341+.500837*ii, .229664+.308224*ii, .559628-.718244*ii, -2.1991-.000608*ii, 1.59807-1.74854*ii, -.0411369+.115883*ii, -.22695+.703053*ii, 2.47711-1.46559*ii
1.82494-1.07164*ii, 4.01874+2.84321*ii, -3.87235+.076341*ii, .881561+1.50221*ii, .266614-4.11967*ii, -1.54274+.491371*ii, 1.38053-2.7686*ii, -.0482144+.113739*ii, .295333+.493872*ii, 3.40326-.718478*ii
-.321483-1.77339*ii, .158601+.304367*ii, -1.18162+1.35039*ii, .472395+.096741*ii, -1.84958-.867032*ii, -.12086-.233619*ii, -.174742+.272779*ii, -.573267+.011557*ii, .0186208+.182628*ii, 1.59697-.306104*ii
.179791-.274727*ii, -.141305-.352504*ii, -2.09482+1.42744*ii, -.347012-.168879*ii, -1.67844-1.67678*ii, .612157-.280221*ii, .1538-.117795*ii, -.0218073+.400125*ii, -.017660-.637729*ii, .903224-.161357*ii
.000167011-.000637672*ii, .0203901+.0919913*ii, .10417+.873323*ii, -.685665-.240078*ii, -.800663-.058926*ii, -.280537-.163249*ii, -.000750773+.0000174002*ii, -.0984212-.020622*ii, -.378916+.0536331*ii, .400771-.433106*ii
-.104874-.868584*ii, .220584+.23162*ii, -1.18348-.285352*ii, -.0595102+.16175*ii, -.363641-1.13604*ii, -.0314305+.277445*ii, .138408+.35925*ii, -.656227+.138685*ii, .337147+.283166*ii, 1.01203+.056329*ii
-.557814+2.03603*ii, -1.60153-2.31257*ii, 2.38231+.288316*ii, -2.32761-1.46495*ii, -.234168+1.73267*ii, .622618+.211037*ii, -.833503+1.03045*ii, .139687+.0225945*ii, -.568805-.376227*ii, -2.3716-.457002*ii
.227298-.24973*ii, .635263+.188914*ii, 1.15536+1.54172*ii, -.61046-.210118*ii, -1.10813+.56535*ii, -.907968-.176796*ii, -.435382-.484223*ii, .0546477-.417418*ii, -.802006+.379975*ii, .367552-.959707*ii
.596861+.700292*ii, -.628163+.481114*ii, 1.40612+3.07028*ii, -1.11187-1.66677*ii, .625038-.333879*ii, .4725+1.35409*ii, .687811+1.20587*ii, -.196209-.476009*ii, 1.6623-1.04313*ii, .035172+.754287*ii
-1.1171+2.20467*ii, .352302-.57369*ii, .0739258-.162213*ii, 2.38251-1.12073*ii, -1.1341-.731001*ii, -.0469108+.0338158*ii, -2.1711+.140458*ii, -.632384+.417056*ii, 1.66451-.174616*ii, -.676579+.333338*ii
-1.34211+1.2596*ii, -.0495971+.0183938*ii, .663626+3.47831*ii, -1.89598-.288934*ii, .386911-2.04959*ii, .30708-.969487*ii, -1.23445-.297966*ii, 3.35918-6.55507*ii, -.00212915-.00714441*ii, 2.16541-2.31211*ii
.0337935-.190486*ii, -.369208+.161995*ii, .554604-.807779*ii, -.755087-.533249*ii, -.570705+.623164*ii, 1.0009+.633107*ii, -.236629+2.35235*ii, .417036+1.2509*ii, 1.26687+.363005*ii, -.223239-.618732*ii
-1.18925-1.44969*ii, -2.29251-.031462*ii, -.67569-2.01037*ii, -1.68699+1.79852*ii, -.339199-.231319*ii, .587576-1.01739*ii, 4.07321-2.56433*ii, -.316591+.0960832*ii, .372232+1.02836*ii, .979161+1.41633*ii
-.458512-.0220856*ii, -.32798-7.34427*ii, 1.56773-5.69294*ii, 1.57265+3.10643*ii, 5.762+4.45797*ii, -3.57767-4.10114*ii, 1.12825+3.06059*ii, .0516378-.0674439*ii, -.049525-4.77739*ii, 1.47495-.02527*ii
-.00987428+.028414*ii, .111812+.144997*ii, -.676478+.423261*ii, .690494-.252847*ii, .926896+1.06725*ii, -.345775-1.66794*ii, .991025-.576644*ii, -.775092+1.86753*ii, -.0088426-.0735508*ii, -.496196-1.80256*ii
-.960539-.075263*ii, .0876906-.338662*ii, 2.709-.157608*ii, -.118396-.92378*ii, .439244+.97865*ii, .179068-.675583*ii, .404544+.349566*ii, -.074263+.718852*ii, .388708-.735095*ii, .766107-.089674*ii
.223072+.294969*ii, 2.75352+2.51287*ii, -3.07418+1.79384*ii, 5.11234+.216144*ii, 2.50338+.072288*ii, -3.6851-3.85489*ii, -6.24152-3.04554*ii, .119911+.212993*ii, 2.63955-.317081*ii, 1.28021+.586579*ii
.041244+.623512*ii, -1.57434-2.35016*ii, .621721-1.49095*ii, .305655-.294015*ii, -.175098+.479894*ii, -.450768-.0900651*ii, -.188584-.378933*ii, -.0328648-.0724115*ii, -1.0481+2.295*ii, -.613962-1.09938*ii
-.206183+.0077703*ii, -.0142011-.131061*ii, -.181916+3.2445*ii, -2.41097-.884788*ii, .213518-2.70277*ii, 3.91717+.692857*ii, 2.53459+.514957*ii, .871665-4.12692*ii, 1.94593-1.30526*ii, -.241363+.145978*ii
-.320358-.163854*ii, -.371866+.172386*ii, 2.53336-.936738*ii, 2.7465+3.29538*ii, 5.14192+1.45147*ii, .308592+2.86139*ii, 1.94236+2.81167*ii, .948168+1.23801*ii, -.62894+1.11619*ii, .640204+.206342*ii
-.0259001-.0569326*ii, 1.28149+1.21695*ii, -2.54407-.776276*ii, -4.31406-.104198*ii, 2.05956+3.18888*ii, -8.25264+1.94018*ii, -5.29362-.476259*ii, .295615+.340667*ii, -.814266+2.02624*ii, .884962-.601113*ii
-.00518396-.000924157*ii, .0965022-.156243*ii, .309883-.39793*ii, 1.52707-.862925*ii, -.267867-1.17264*ii, -1.03414-.621542*ii, .251555-.0162535*ii, .522419+.787806*ii, .457818-.0928313*ii, .684211-.296343*ii
-.698931-.772354*ii, -.0542072-.265966*ii, .55-.614839*ii, -.760047-.56736*ii, 1.11892-.392081*ii, -.215703+.0097738*ii, .450807-.391326*ii, .153284+.972173*ii, .078811+.726148*ii, .03368+.724163*ii
-5.32259+.722387*ii, 1.63602+2.72443*ii, 3.64416-3.56364*ii, .421306+.475059*ii, -.156266+2.02264*ii, -1.29089-.840082*ii, 3.44471-2.22838*ii, -.0553089+.213319*ii, -.96990+8.2194*ii, -.697345+.238175*ii
-.030906-.109739*ii, -.193439+2.27564*ii, -.755298-4.07581*ii, 2.52132+1.74799*ii, -.850022+1.97424*ii, -2.564+5.47853*ii, 1.67213-1.15231*ii, .0813215+.199824*ii, .554183+.097959*ii, 1.7686+1.61593*ii
-1.91511-.795286*ii, -.080952-.133093*ii, -.394928+.795403*ii, -.378577+.767842*ii, 3.40335-1.64327*ii, -.198012-.194359*ii, .880339+1.44647*ii, -2.5174+1.41576*ii, .531877-1.16*ii, -.366959+.194876*ii
-.538348-.927576*ii, 1.32046-.790574*ii, -.388769-1.77578*ii, .79949-1.39601*ii, -1.319-.048154*ii, -.347571+.777458*ii, 1.33632-1.446*ii, -.312692-.0399499*ii, -.802662+.213474*ii, -.225517-1.60302*ii
.0203534+.338671*ii, .873455+.739427*ii, 1.71594-1.62857*ii, -1.49675+.678713*ii, -.797951+.939752*ii, -.802753-.656463*ii, -.16744-.518973*ii, .0163031+.222508*ii, .852835-.005383*ii, -1.29195-.478054*ii
.000321095+.00308646*ii, .10368+.14833*ii, -.317651+.0530058*ii, 3.24479-1.34291*ii, .163458+.735236*ii, -2.28622-2.05864*ii, -2.3512-.289157*ii, -2.30263-1.82887*ii, -.552595+2.76615*ii, -.277013+.118299*ii
-.205055-.0887179*ii, -.0381306+.262531*ii, -3.31126-2.03929*ii, -7.44645+.639718*ii, 2.56246+5.29901*ii, 4.14839+6.67354*ii, -1.79305-7.41693*ii, 3.11977+1.7969*ii, -.0105675+.0180326*ii, -4.15814+.812301*ii
-2.57922-5.41723*ii, -.126193-.0707256*ii, -2.56689-1.24769*ii, 5.333+15.0817*ii, -3.95053-9.28642*ii, .792411-1.06948*ii, .80593+10.8864*ii, -7.67496-1.85879*ii, -.00535875-.000580602*ii, -6.03616-1.23274*ii
-3.49342+2.31343*ii, -.0718451+.0237116*ii, -2.20617+4.1281*ii, .259448+1.87672*ii, 3.0436-1.8563*ii, -.098921+.71633*ii, -.230151+.804279*ii, -1.34364-3.95807*ii, .450827-1.34281*ii, -.123011+.245773*ii
.244327+.584977*ii, .0044414-.416741*ii, 1.76237+1.49868*ii, .266039+1.00228*ii, 1.18965-1.0435*ii, .920249+.210978*ii, .862602+.189689*ii, -.075953+.775958*ii, .751801+.523867*ii, .37492-.708981*ii
-.38638-.240752*ii, -.165983-.0160883*ii, -.219782-.486599*ii, -.048210+1.22956*ii, -.624706-1.5371*ii, .0503486-.200933*ii, .18354-.542999*ii, -1.1811+1.03392*ii, .123432-.0494136*ii, -.314912+1.29407*ii
2.71749-4.20185*ii, -.194025-.0401614*ii, 3.86781-1.07291*ii, -1.91153-3.18785*ii, .535626+1.43298*ii, .331597-1.03391*ii, -3.02129-.503652*ii, .370204+3.0315*ii, -.00006979+.019781*ii, 2.38151+2.91443*ii
.461524+.891275*ii, .423009-.668487*ii, 2.24262+3.07504*ii, .47931+4.10657*ii, -4.2999-6.43414*ii, 2.22703-1.85443*ii, -2.77382-4.00031*ii, .961075-.078910*ii, 1.40304-.54844*ii, .818841-.268625*ii
1.83261+1.22388*ii, -.256158+.494282*ii, -.75444+1.18418*ii, -.797643-1.52747*ii, .989153-.435751*ii, -.190395+.252484*ii, .686361+.634975*ii, -.062864-.597248*ii, -.992345+1.34658*ii, .683947-.053785*ii
.276158-.774978*ii, -.11528-.0351161*ii, -1.10838+.330393*ii, .982128+1.4458*ii, -.176849+.770537*ii, .315101+.0592448*ii, .508662-.144827*ii, -1.89274+.878097*ii, -.043831-.754473*ii, -.389629+.271474*ii
.714171+.500636*ii, 1.48989+1.76453*ii, .238531+.284511*ii, .830725+1.57786*ii, 2.37919+.094651*ii, -.0143573-.229651*ii, -.857942+2.66772*ii, .249986+.0178767*ii, -1.49556+.496714*ii, .80706-1.19211*ii
.113798-1.47729*ii, .0621197+.366319*ii, 1.5361-.552629*ii, -1.52247-.161757*ii, .2401+.9878*ii, -.057711-.712595*ii, -1.35385+1.95388*ii, 1.36439-.443748*ii, -2.51787-1.30867*ii, -.19171+.38525*ii
8.56879+3.55348*ii, -.0266364+.254069*ii, -7.17815+1.45782*ii, -10.3092-14.8363*ii, 3.66761-.296395*ii, 1.16412-2.69316*ii, .48599-12.4409*ii, -3.65119-3.07825*ii, -1.04555-2.37255*ii, -.0958816+.360763*ii
.00231873+.0043556*ii, .304529+.218253*ii, .216208+.115536*ii, .160288+.759344*ii, .521499-.075273*ii, -.463884-1.29656*ii, -1.08434+.721494*ii, .834968+.641892*ii, .0211963-.0445256*ii, -2.10322-2.51418*ii
.185926-.185621*ii, -.0983875+.157359*ii, -1.28385+.82415*ii, 1.76171-.215274*ii, -1.05045-.893545*ii, .056881-1.23239*ii, -1.29466-.62386*ii, -2.10982+.732705*ii, -1.42571-.979077*ii, -.269471+.281313*ii
-.639832-.755823*ii, -.102768+.173103*ii, -.378592+.511687*ii, .541819+.238245*ii, 1.81467-3.79126*ii, -.0079082+.224352*ii, -.973034+.338967*ii, -1.32965+1.12762*ii, .0463349+.377873*ii, -.818414-.279309*ii
-1.66361-1.76356*ii, -2.25364+1.82696*ii, .933144+.358915*ii, -1.69023-1.91403*ii, 1.1091+1.90237*ii, -.111589-.132289*ii, .150067-.588879*ii, .0928856+.0019116*ii, -1.26702-2.39751*ii, .78095-.95033*ii
.34348-.802159*ii, .041054+.571985*ii, 2.39749-.545597*ii, -1.00895+1.07585*ii, -.098666-1.49376*ii, -.250833+.839269*ii, -.917617+.127313*ii, -.580317-.001579*ii, 1.4555+.371169*ii, .596001+.429759*ii
.104696-1.13552*ii, -.216163-.469725*ii, .120155-.465764*ii, .43726+.606392*ii, -1.76788+1.46758*ii, -.212299-.0410126*ii, .060379+1.92654*ii, .865597-.335501*ii, 1.77176-.237081*ii, -.380042+.514442*ii
-.269576-.0853143*ii, 14.9546-15.6845*ii, 6.18032+9.9968*ii, 17.8182+4.67315*ii, 20.7898-13.5904*ii, 22.3693+2.75229*ii, -.76429+8.66419*ii, -.00318829+.0469451*ii, .313641-.184602*ii, 9.08869-1.268*ii
-.432222-.133971*ii, -.483425+.204709*ii, -2.01002-.330477*ii, .65111+1.03852*ii, -.092634+.94564*ii, -1.22558-.265334*ii, -1.32063-.560013*ii, .446103-.650538*ii, -1.10744+1.83023*ii, -.560489-.181422*ii
.0544352+.023088*ii, .971785-.764836*ii, -.419572+.618992*ii, -.452338-1.89655*ii, .265237+.344282*ii, -1.18058-.449508*ii, -1.40876+.088355*ii, .197162-.267328*ii, -2.12082-.018522*ii, .300916+.856771*ii
-.828711+.682114*ii, .169905-.522849*ii, -.760555-.942629*ii, -.129708-.158182*ii, 1.28515-1.8549*ii, -.185181+.463111*ii, -.213797-1.50742*ii, -.714531-.302737*ii, 3.12494-.283368*ii, .415529-.274077*ii
1.29266+3.67208*ii, -2.84555+.702432*ii, .823924+4.08317*ii, -3.47378-1.32002*ii, 1.69558-1.07861*ii, .903596+.372199*ii, 1.33612-1.19474*ii, -.156744+.0193424*ii, .275061+.833109*ii, 1.47676+1.59489*ii
-1.12193-.271786*ii, .0884388-.146951*ii, .803605+.82027*ii, -2.91395+1.49693*ii, 2.00893-1.60753*ii, .135879+.278199*ii, -.447668-.540704*ii, 1.68022-.172208*ii, -1.47461+1.20959*ii, -.0606934-.351412*ii
1.09838-1.64657*ii, 1.84348+.663444*ii, .253034+1.33837*ii, 4.39254-1.61782*ii, -1.63048-1.57994*ii, .258297-.40265*ii, 1.76008+1.03586*ii, -.251401+.0200247*ii, 1.87337+2.15104*ii, -.953852+.248048*ii
2.38958-.832001*ii, 1.24094-2.96486*ii, -1.76888+.892989*ii, -1.14828-.228436*ii, .616298-1.58257*ii, -.14572+.63004*ii, -1.11278-1.96051*ii, -.160135-.0210784*ii, .539411+1.65784*ii, -.561978+1.51374*ii
.680287+.073620*ii, -.0589447-.248819*ii, .85732+.059873*ii, -.369105+1.18796*ii, 1.27+1.15083*ii, -.421274+.135443*ii, 1.2046-.922957*ii, .156815+1.6583*ii, .0954273-.327709*ii, -.995248+.262611*ii
-1.60012+1.78586*ii, .675231+.639031*ii, -1.1215-1.48284*ii, -1.83815-.673842*ii, -.645333+2.55531*ii, .19205+.264908*ii, -.43296+.445533*ii, .26848+.117674*ii, 1.21336+2.99745*ii, .62307-.135508*ii
-.0254696+.00946763*ii, 1.11453+1.82569*ii, .465694-.440805*ii, -.443109+1.33471*ii, 3.91059-2.70382*ii, 1.4948-2.06295*ii, -2.67943+2.38587*ii, -.300986-.0561179*ii, 4.85028+.494417*ii, .705617+.350093*ii
-.0991131+.0437053*ii, -2.84736-1.44646*ii, -3.85087+.072633*ii, 4.74864+.788356*ii, .171921+2.20118*ii, -4.04119-2.66924*ii, -1.00856-1.0176*ii, .0097225+.12922*ii, -.162904+.425168*ii, -2.10817-2.33997*ii
2.01519+1.73998*ii, .0491443-.0636689*ii, 2.41849-5.64942*ii, -2.04426+.971734*ii, -2.96541-1.08831*ii, -.240676-.555369*ii, .131816-.171184*ii, -1.79388-.880175*ii, .614822-1.17032*ii, .292221+.0254341*ii
.606052-1.28943*ii, -.0109825+.113712*ii, 1.91351+.084558*ii, .589167+.677361*ii, -.303504-.873029*ii, .0353388-.342712*ii, -.203704+.327415*ii, 1.54752-1.06647*ii, -1.04976+1.265*ii, .299665-.0921055*ii
-.413171-.0079599*ii, 3.14433-.974423*ii, 1.01618+.755412*ii, -.62414-3.02415*ii, 3.49669+2.36794*ii, 1.61618+.098438*ii, -2.37298+5.13057*ii, -.0661941-.240789*ii, 5.1765+.097089*ii, -.936192+.15073*ii
.72681+.108452*ii, .146674+.0828281*ii, .452976+.436158*ii, .563222-1.78803*ii, -1.04249-1.04095*ii, -.0779585-.255542*ii, .438499+1.01932*ii, 2.15718+.147358*ii, .661556-.728379*ii, .384519+.306992*ii
-.56965+4.5471*ii, -.149928-.159022*ii, -.029057+1.52671*ii, -1.71079-.823922*ii, -2.22009-1.67637*ii, .443622+.0392371*ii, .847744-3.14865*ii, -.291097+2.84184*ii, -.028837+.00935406*ii, -2.69807-1.70756*ii
1.80899-.558672*ii, .156516+.683707*ii, .22332-1.24378*ii, -2.27286+.428788*ii, .445008+2.13912*ii, .343375-.187908*ii, .129759+1.51401*ii, .500461-.344668*ii, .974941-1.68768*ii, .260928+.663961*ii
-.697283-.271541*ii, -.139649-.150387*ii, -.434863-2.01147*ii, -.701277-.027063*ii, -1.57696-.148934*ii, .329898+.677278*ii, -.833804+.091541*ii, -1.18637-.986593*ii, .320297+.0220581*ii, .34986-.88408*ii
-2.03851-1.69602*ii, -.152007+.008097*ii, -.105731+1.29513*ii, -3.33325-2.21747*ii, -1.22855-2.15161*ii, .214663+.144817*ii, -.12921+.871337*ii, -1.30463-1.68595*ii, -.0938038-.0309274*ii, 1.45091-.272796*ii
-3.98145+.564504*ii, 4.34547-1.73751*ii, -.001879-3.29831*ii, -1.10384-.796498*ii, 1.99398+3.21096*ii, -1.41242-.055597*ii, 6.16651-.376746*ii, .172508+.0629432*ii, -3.15032-4.37207*ii, .68244+.873188*ii
-.13378+.134827*ii, -1.19166+2.07896*ii, -.946187+2.03627*ii, .496004+.902416*ii, 2.13089-.466216*ii, -2.75862+2.21016*ii, -3.90361-.51592*ii, .257214-.125768*ii, 3.112-2.96166*ii, .128185+.87886*ii
4.18631-3.17858*ii, 4.46464+1.85937*ii, 2.09239-4.06896*ii, -5.73239+3.27994*ii, .843064+.342761*ii, -1.99561-.866184*ii, -7.06424+6.99306*ii, .159281+.159476*ii, 2.33126-2.36647*ii, -1.18932-.8028*ii
-.697796+.126726*ii, -3.42116+.643053*ii, 4.71385+4.16783*ii, 3.02986+4.58345*ii, -4.38943-1.52564*ii, .270226-4.50796*ii, .192077-3.05*ii, .146355-.0934286*ii, 1.98149-5.23062*ii, .459168-.818115*ii
1.51712+4.1254*ii, -.396035+.348135*ii, -.197265+.240495*ii, -1.84371-.04706*ii, 1.91726+.17522*ii, .0908533+.0422888*ii, -2.87996-2.50431*ii, -1.12917+.604906*ii, .654553-.106883*ii, -.292659-1.01918*ii

