variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-1.15262-.407834*ii, 1.00166-.813834*ii, .581453-.105295*ii, -.706027-.558788*ii, .526087-.259001*ii, -.390861+.51089*ii, .585891+.932015*ii, .104946+.25996*ii, -.162399+.61556*ii, .525022-1.60976*ii
-1.30417-1.79857*ii, 1.06538-.027427*ii, -.0842513-.444727*ii, -.512902-.548819*ii, .922728-.232701*ii, .520351-.083259*ii, -.318179+1.63825*ii, .257516+.329253*ii, -.0807707+.421284*ii, 1.17546-1.4601*ii
.0516709-.138221*ii, .198739-.0786636*ii, -.37539+.0729189*ii, 1.0337-1.35163*ii, .780059+1.14791*ii, -.536795-.471576*ii, -.133411-.212719*ii, .62423-.513716*ii, .258299+.263082*ii, .754531-.500549*ii
-1.6911+3.41913*ii, 1.69389-2.96395*ii, .953572+2.40434*ii, -.508602-.888223*ii, -.004817-.000163343*ii, -3.60171+.318413*ii, 3.89704-.236899*ii, -.104248-.170202*ii, -.801178+.151722*ii, -1.01926-2.20949*ii
-1.4575+3.50273*ii, 1.6013-3.56466*ii, 1.24596+2.22859*ii, -.551935-.907356*ii, -.00429492-.00164767*ii, -3.71776+.759475*ii, 3.98267-.610809*ii, .0846551+.155591*ii, -.761167+.197271*ii, -1.14717-2.39005*ii
-2.44948+.559368*ii, -.0495327-.274265*ii, -.966508+.326259*ii, -.270968-.629852*ii, .0739131-.116395*ii, -.279867-.835431*ii, 1.01605+1.39124*ii, .981117-1.29414*ii, -.0593971+.147737*ii, -.435509-1.51183*ii
.15344+.0391854*ii, .75096-.022375*ii, .629763-.550637*ii, .406835-.681798*ii, .250919+.738229*ii, -.313375+.309232*ii, .0891412-.088673*ii, -.152229+.0575771*ii, .373663+.942209*ii, .838294-.58779*ii
-.0094453+.0881076*ii, -.0645007-.112431*ii, -.552841-.704273*ii, .418926-.464072*ii, .183488+.998652*ii, .330913+.0017773*ii, .0369314+.0412938*ii, .506196-.368603*ii, .56243+.265335*ii, .162813-.517937*ii
-.505405-2.41532*ii, -.263843+.774622*ii, -.0296703-.0613706*ii, -.326452-.595974*ii, 1.35659-.146149*ii, 1.07817+.03048*ii, -1.27448+1.0897*ii, .42362-.343956*ii, -.69604+.361344*ii, 1.12728-.452651*ii
.475762-.461379*ii, -.0102737+.0258574*ii, -.0000164539-.0000186732*ii, .0000533576-.00000470058*ii, .58761+.693299*ii, .481802+.380734*ii, .0000232168-.0000268544*ii, -.0533384-.0510663*ii, -.275122+.200623*ii, .326584-.0943587*ii
-2.47274-1.09145*ii, 1.82596-.330145*ii, -.175869+.191772*ii, -.5632-.64641*ii, .720426-.55114*ii, -.298211-.699635*ii, .687121+2.21311*ii, .194288+.20563*ii, -.204099+.434132*ii, 1.0722-2.07862*ii
-1.62131+1.18851*ii, -.0169345-.295023*ii, -.485861+.728346*ii, -.279754-.659706*ii, .064815+.152394*ii, -.781981-.418896*ii, 1.23763+.737096*ii, .448425-1.32683*ii, -.215845+.182785*ii, -.542621-1.08771*ii
-.079308+1.08222*ii, .276432-.422312*ii, 1.85511+.171664*ii, -.474552-.660229*ii, .0198317-.0145706*ii, -1.13867+1.23589*ii, .75215-.46121*ii, -.484068-.421306*ii, -.346724+1.38952*ii, .117717-.69611*ii
-.512764-.91745*ii, -.594198-1.03912*ii, -.597117+3.04668*ii, -1.15869+.760548*ii, 1.73908-.364604*ii, .175384+.0961622*ii, 1.2919+.67306*ii, .239435-.252121*ii, -2.71151-1.32039*ii, -.715937-.220755*ii
.0918609-.118308*ii, .183959-.170007*ii, -.178243-.851905*ii, .716374-.307902*ii, .143187+.993798*ii, .376785-.0106633*ii, .0293793-.113037*ii, .468667+.0412283*ii, .533658+.572939*ii, .47655-.474688*ii
-.431724-.256845*ii, -.132751+.182711*ii, -1.10843+.425973*ii, -.284076-1.49632*ii, 1.04942+.714471*ii, -.336337-.218522*ii, -.261681+.718962*ii, .4348-1.2628*ii, .0885231-.483551*ii, .178761-.78598*ii
.145558-.112638*ii, .165075+.241681*ii, .743258+.003239*ii, .14222-.606862*ii, .465237+.460762*ii, -.219683+.394558*ii, -.0476543-.104353*ii, -.15553-.367511*ii, -.213341+.862593*ii, .622945-.278827*ii
.117406-.0692929*ii, .493894-.34258*ii, .380464-.450783*ii, .360274-1.03159*ii, .498535+.763172*ii, -.442825+.357054*ii, -.0291837-.14608*ii, .212952-.0606708*ii, .36916+.663344*ii, .710459-.784213*ii
3.16064+.551976*ii, -.143545+.297838*ii, .0143798-.00087588*ii, -.189855-.400949*ii, .730953+1.9947*ii, .022900+1.51909*ii, -.378749-1.37205*ii, -1.21913-.249187*ii, .274614-.39308*ii, .079255+.984295*ii
.019572-.391927*ii, -.825553-.139461*ii, -.132104+.250446*ii, -1.74021+1.76973*ii, .182496-.248084*ii, 1.73994+1.22668*ii, .659545+.71667*ii, -.394226-.0990226*ii, -1.12618-.241462*ii, -1.01367+.022233*ii
-.0388613-.0408858*ii, .446716+.642751*ii, .531117-.913405*ii, .89933-.106369*ii, -.17266+.780801*ii, .375339-.172602*ii, -.0392981-.0326362*ii, -.0576031-.0812175*ii, .422416+1.32485*ii, .882287-.132765*ii
-.432138-.800572*ii, -.212507+.270883*ii, -1.28249-.088965*ii, -.763671-1.14107*ii, 1.03228+.537849*ii, .373384+.0818143*ii, -.583498+1.10447*ii, .397691-1.04639*ii, .213923-.590221*ii, .139218-.869595*ii
.000585919+.00410682*ii, -.0114538-.0256243*ii, -.624581+.252687*ii, .549786-1.10099*ii, .747852+1.02997*ii, -.35371-.321544*ii, .0048437+.00161278*ii, .481849-.733764*ii, .115176-.0262518*ii, .367761-.448072*ii
-.392513+.465463*ii, -.131739-.336069*ii, .453416-.468974*ii, -.289441-.481571*ii, .0381072+.290425*ii, -.13311+.671207*ii, .337763+.0542985*ii, .244693-.502328*ii, .153131+.759193*ii, -.07077-.808778*ii
3.87838-.747576*ii, -2.82711-.074086*ii, 5.45532-3.3965*ii, -.599455-1.06223*ii, -.000330425+.000983283*ii, .756149+5.34452*ii, -3.11901-3.67159*ii, -.105967+.245758*ii, .275535+3.71728*ii, .694861+.768213*ii
1.01284+.805245*ii, -.110632+.29168*ii, 2.89067-.22492*ii, -.55886-.628043*ii, .00944371+.00116648*ii, -.85615+2.02958*ii, -.060305-1.08612*ii, -1.06407-.443795*ii, -.431942+2.03003*ii, .459702+.0352075*ii
-.070993-.860204*ii, -.133043-.53125*ii, 1.50946+1.95222*ii, .360771+1.3498*ii, .856592-.340893*ii, .289485+.118277*ii, 1.13549-.406163*ii, -.050865+.689591*ii, -2.51131+.77797*ii, .37309+.394206*ii
-.520537-.930157*ii, .467042-.11628*ii, -1.24163+2.94799*ii, -1.78147+.012726*ii, 1.93754-.124474*ii, -.174613-.123237*ii, .939158+1.65042*ii, -.708292-.68782*ii, -2.03308-1.72903*ii, -.230684-.449245*ii
-.0352461-.299952*ii, .145333-.425233*ii, .910677-1.06716*ii, -.711669+.239883*ii, .00413873+.041411*ii, .64301+1.27859*ii, .097037+.205012*ii, -.0851051+.355409*ii, .11093+.959058*ii, .178831-.791381*ii
.0884567+.0003952*ii, 1.33514+.131824*ii, -.119597+.0283114*ii, 1.53845-1.41828*ii, .651497+1.40481*ii, -.971419-.898372*ii, .136647-.124849*ii, .0986612-.0499391*ii, .548275+.588254*ii, 1.43701-.542654*ii
.046784-.0363349*ii, .588882+.445528*ii, .412897-.970662*ii, .876261-.087597*ii, -.148096+.873707*ii, .365803-.127289*ii, .0378122-.035937*ii, -.055122+.0913106*ii, .521316+1.18772*ii, .868318-.226118*ii
-.416999-1.0216*ii, .086447-1.42699*ii, -.890451+3.25379*ii, -1.38461+1.1241*ii, 1.86001-.271355*ii, .19627+.0791463*ii, 1.72575+.945767*ii, -.0639585+.332278*ii, -2.74718-1.75783*ii, -.678905-.398733*ii
.0768471-.458292*ii, -.147663-.460919*ii, -.495126-.487563*ii, -1.88466+2.22284*ii, -.0958127-.0403485*ii, 2.16219+1.32233*ii, .873877+1.03454*ii, -.561958+.609632*ii, -.532171-.410204*ii, -.96361-.300231*ii
-.158279+2.39826*ii, -.0843673+.224663*ii, 1.93647+2.01933*ii, -.359809-.647179*ii, -.00562484-.00649828*ii, -2.11541+.654697*ii, 1.60905-.760482*ii, -1.05051-1.60347*ii, -1.31761+1.24133*ii, -.421787+.0978616*ii
.135008-.422997*ii, .157789+.283048*ii, .0159945-.178051*ii, -.747192+3.01554*ii, -.459183+.113419*ii, 2.3717+.475155*ii, 1.17469+.723183*ii, -.882932+.884567*ii, -.943654+.307054*ii, -.431741+.524804*ii
1.26395+2.62914*ii, .173072-.22134*ii, 3.87237+1.80754*ii, -.408777-.754707*ii, .000935323-.00254731*ii, -2.74847+2.05709*ii, 1.46756-2.02864*ii, -1.76123-.818225*ii, -1.47146+2.10761*ii, -.0106402+.393029*ii
-2.07834-1.26079*ii, 1.76354+.489777*ii, -.0801057+.26209*ii, -.558641-.732896*ii, .805731-.443712*ii, -.168188-.744187*ii, .237017+2.22754*ii, -.252487-.125566*ii, -.25549+.545936*ii, 1.33814-1.58229*ii
-.546597-.598805*ii, .695307+.142073*ii, .657792+.075389*ii, -.736921-.704282*ii, .702299-.101528*ii, -.226782+.542266*ii, -.018929+.82623*ii, -.36575-.247705*ii, -.305689+.654327*ii, .729871-.925716*ii
-.151367-.856218*ii, .354991+.107414*ii, .46915+3.13398*ii, -1.24796+1.39302*ii, 1.39341-.538377*ii, .20357+.146536*ii, 1.38163+.857666*ii, -1.1855+.01903*ii, -2.94252-.504673*ii, -.0259635+.418346*ii
.992193-1.42531*ii, -.137652-.635761*ii, .064796+2.18182*ii, .289131-.0408857*ii, 1.94774+.606098*ii, -.0559314+.0855256*ii, .228599-.452667*ii, .125307+.356103*ii, -1.96443-.643172*ii, .578746+.331815*ii
1.39274+.941779*ii, -.108612-.439764*ii, -2.02403+.672772*ii, .188335-.426978*ii, .731894+2.08852*ii, -.10783-.0641529*ii, .664421-.4173*ii, -.025799-.673819*ii, .358992-1.50769*ii, -.624798+.151537*ii
3.40352-1.36113*ii, -3.06188+.698872*ii, 4.59597-3.89783*ii, -.654224-1.11908*ii, -.000945584+.000947115*ii, 1.51972+4.82531*ii, -3.74988-2.91833*ii, .126135-.203408*ii, .632986+3.5252*ii, .805617+.768818*ii
1.42892+.449549*ii, -.059075+.270047*ii, -1.26338+1.14064*ii, .174475-.295567*ii, .927621+1.69957*ii, -.0816888-.0995497*ii, .382183-.343908*ii, -.491483-.747337*ii, -.286563-1.02806*ii, -.145982+.587359*ii
-.271079-.781329*ii, -.342635+.172625*ii, -.392693+2.89309*ii, -1.48008+.582754*ii, 1.58253-.340143*ii, .186209+.13756*ii, .85654+.998456*ii, -.642768-.805963*ii, -2.48492-1.02066*ii, -.408839+.186619*ii
.216577-.507958*ii, .257701+.277545*ii, -.632731-1.33284*ii, -2.77344+1.20567*ii, -.0442619-.00440318*ii, 1.9776+1.8512*ii, .011765+1.66991*ii, -1.17563+.047732*ii, .409787-.417502*ii, -.660726-.692105*ii
.439539-.259627*ii, -.731766-.08857*ii, .70902-2.03137*ii, -1.81258-.423306*ii, -.0132027+.0161123*ii, .992967+2.37218*ii, -.9066+.284534*ii, -.122738-.439201*ii, .802597+.768899*ii, -.306251-.918743*ii
4.55095+1.87883*ii, -1.9686-1.97389*ii, .00398739-.00168112*ii, -.253846-.652261*ii, .754978+2.59613*ii, -.47779+3.04923*ii, .070250-3.44534*ii, .0020324-.229616*ii, .319574-1.12529*ii, -1.58361+.928676*ii
1.73925-.540494*ii, .372363-.12704*ii, -.879787+1.38592*ii, .169403-.153293*ii, 1.47746+1.53587*ii, .0269598+.0983461*ii, .21178-.358177*ii, -.555243+.106565*ii, -.736117-1.10089*ii, .394901+.514001*ii
4.8714+1.95431*ii, -1.70772-2.56063*ii, .00317161-.00141132*ii, -.212292-.674506*ii, .858182+2.79161*ii, -.681666+3.26213*ii, .284033-3.70067*ii, .034159+.213126*ii, .41275-1.33024*ii, -1.59601+.7602*ii
-.30919-.925226*ii, .500688-.022474*ii, -1.41378+2.10271*ii, -1.87399+.105707*ii, 1.65164+.071537*ii, .241718+.113682*ii, .677223+1.70118*ii, -.746304-.556613*ii, -1.42656-1.66239*ii, -.249072-.511398*ii
.732149+.618657*ii, -.391877-1.40222*ii, 2.39042-1.32043*ii, -.838849-.906153*ii, .00618533+.0071622*ii, -.642481+2.68248*ii, -.053565-1.1824*ii, .131488+.221602*ii, .309173+1.6106*ii, -.04641-1.11953*ii
-.387051-1.70604*ii, -.575225-.289114*ii, .990803+2.72314*ii, -.0955754+.188922*ii, 1.85074-.611348*ii, -.065121-.0415731*ii, .359301+.0899326*ii, .306982-.109664*ii, -2.92168+.144855*ii, .539476+.142148*ii
-.439862-.859394*ii, -.296876+.190509*ii, -.491583+3.54564*ii, -1.47426+.362543*ii, 1.89488-.422821*ii, -.141961-.120967*ii, .960038+1.1075*ii, -.640622-.995143*ii, -2.85304-1.23337*ii, -.353615+.188288*ii
.888941-1.48699*ii, -.052555-.587894*ii, -.211826+2.27153*ii, .209662+.0811898*ii, 1.97531+.618496*ii, .0607335-.0623939*ii, .307105-.239591*ii, .0874173+.35399*ii, -1.98478-.837572*ii, .53353+.320654*ii
2.87714-.983359*ii, .315415-.155207*ii, .0083348+.0111117*ii, -.135191-.365067*ii, 1.39631+1.66531*ii, .412613+1.37233*ii, -.747955-.91741*ii, -.836454+.662835*ii, -.066413-.551165*ii, .771986+.547308*ii
-.020778+1.23715*ii, -.0250893+.246902*ii, -1.05219-.839251*ii, .136802-.379103*ii, -.37142+1.30408*ii, .179027-.0558154*ii, .466165+.177121*ii, .078693-.978064*ii, 1.07169+.077803*ii, -.398264-.409901*ii
2.14933+2.53969*ii, .172662-.296543*ii, -.00200482-.0157069*ii, -.130091-.496737*ii, -.21641+1.97927*ii, -.995447+1.26593*ii, .981947-1.39804*ii, -1.10987-.702485*ii, .795827-.109377*ii, -.698687+.340503*ii
-.681365-1.02091*ii, -.479597-1.14222*ii, -.588308+3.71637*ii, -1.19344+.660439*ii, 2.04103-.506394*ii, -.138967-.09021*ii, 1.48742+.768397*ii, .213918-.289759*ii, -3.14817-1.50461*ii, -.662237-.252081*ii
1.95713+1.40801*ii, .543301-.818396*ii, -2.85449+.126253*ii, .214281-.374298*ii, .539137+2.84426*ii, -.0847632-.0334372*ii, .94639-.430841*ii, -.256708-.249486*ii, 1.23634-2.10525*ii, -.754044-.020762*ii
.118163-.540978*ii, .249852+.261025*ii, .112871+.896484*ii, -.764605+2.38572*ii, .166301+.013898*ii, 1.60141+.284808*ii, 1.20027+.695538*ii, -.961396+.582404*ii, -1.52736+.034323*ii, -.233111+.529281*ii
.0161841-.00121524*ii, -.182943-.556868*ii, .999432-1.13722*ii, -.860856-.167462*ii, .00245915+.0358892*ii, .365411+1.55903*ii, -.0141357-.00166408*ii, .0652841+.0257733*ii, .237165+.976379*ii, -.035925-.907586*ii
.0944112+.0582798*ii, 1.59012+.240343*ii, -.102701+.0307368*ii, 1.54923-1.3477*ii, .592641+1.4417*ii, -1.00634-.971597*ii, .224808-.0369495*ii, -.0996185+.0234789*ii, .599304+.623595*ii, 1.53535-.521821*ii
-.063368+1.65005*ii, -.0344276+.249063*ii, -.516291-.566678*ii, -.0115641-.423296*ii, -.481396+1.10011*ii, -.217752+.160723*ii, .699191+.007742*ii, -.150742-1.1369*ii, .849973+.360333*ii, -.492706-.377358*ii
-.0397935-.464771*ii, -.369471-.606154*ii, -.039055+.233485*ii, -1.85194+1.69024*ii, .28437-.29407*ii, 1.508+1.35968*ii, .859269+.793467*ii, -.418029+.31818*ii, -1.05948-.315257*ii, -.889505-.342033*ii
1.60085+.765368*ii, -.184528-.476854*ii, -2.11891+.522315*ii, .1505-.359968*ii, .78621+2.16759*ii, .097893+.0525703*ii, .516437-.461068*ii, .002703-.561142*ii, .419535-1.60966*ii, -.627473+.202447*ii
.0159257-.411948*ii, -.255322+.056753*ii, .120081-.0170075*ii, -1.76276-2.38516*ii, 1.33962+.075188*ii, -.830893+1.48724*ii, -1.01063+.688182*ii, -.116773-1.45316*ii, .187602-.115753*ii, .215392-1.27734*ii
-.37588+.917204*ii, -.024395-.579836*ii, 1.31305+.073772*ii, -.511647-.58071*ii, .0454062-.0262183*ii, -.817589+1.05775*ii, .724948-.251008*ii, -.064687-.516405*ii, -.291345+1.08875*ii, -.129007-.843545*ii
-.207005-.312864*ii, -.0965262+.486521*ii, 1.50735-.239257*ii, .187314+.205898*ii, .0489881-.0632091*ii, .350165+.490448*ii, .0256431-.101226*ii, -.169847-.147053*ii, -.606686+1.60826*ii, .636648-.052601*ii
-2.95613+.65132*ii, -.0066356+.247694*ii, -1.71045+.459319*ii, -.200551-.697672*ii, .00581775-.0277094*ii, -.170079-1.50873*ii, 1.04726+1.93178*ii, 1.00751-1.80023*ii, .0872213-.11135*ii, -.4934-1.49465*ii
.0253602-.311874*ii, .214262+.209734*ii, 1.2383-.538105*ii, -.311771+.333635*ii, .0429181+.0321543*ii, .503279+.866573*ii, .0961454+.105694*ii, -.40712+.15249*ii, -.304257+1.25799*ii, .497658-.282757*ii
-.283549-.584243*ii, -.62658+.323081*ii, 1.79273+.110386*ii, .71066+.339793*ii, .187389-.193473*ii, .422274+.284538*ii, -.002985-.511546*ii, .332938-.107474*ii, -1.13295+1.81663*ii, .65794+.181062*ii
2.4778+.846601*ii, .412915-1.61122*ii, -3.47453+.827934*ii, .281693-.37006*ii, 1.2723+3.13057*ii, -.0630478-.046482*ii, 1.01127-.678451*ii, .118868+.195482*ii, .79305-3.0429*ii, -.864891+.001762*ii
1.61601-2.56606*ii, -.46431-.31741*ii, -.0123709+.00977949*ii, -.170613-.440873*ii, 1.8997+.73862*ii, 1.11991+1.04296*ii, -1.40702-.274649*ii, .35404+.643079*ii, -.727055-.394249*ii, .979376+.050369*ii
.038708-.599264*ii, -.0330864-.394277*ii, .975514+.808035*ii, .822452+1.82289*ii, .198471+.162136*ii, .983899-.113543*ii, 1.12423-.422305*ii, .091497+.950704*ii, -1.61465+.900129*ii, .298268+.462306*ii
.106037-.34554*ii, -.296264+.136961*ii, -.0049277+.33113*ii, 1.7298-.311122*ii, .532989+1.05182*ii, .116533-.838519*ii, .075919-.630706*ii, .806318-.242786*ii, -.415531+.682468*ii, .727133+.22129*ii
-.602369-1.05728*ii, -.299298+.329719*ii, 1.02095+1.39874*ii, -.326156-.110775*ii, 1.0884-.494216*ii, .0151676+.162072*ii, .0793457+.411567*ii, -.023505-.500799*ii, -1.75801+.700489*ii, .562032-.129981*ii
-.088214-1.2267*ii, -.131922-.707983*ii, 1.29471+3.06032*ii, .155275+.973939*ii, 1.58372-.466899*ii, -.163306-.044215*ii, 1.18103-.276391*ii, -.036505+.526087*ii, -3.19121+.198034*ii, .422717+.373961*ii
1.96286+1.36839*ii, .541416-.687444*ii, -2.82185-.169887*ii, .190156-.326078*ii, .418933+2.84285*ii, .0819954+.0260001*ii, .819454-.379838*ii, -.289643-.237428*ii, 1.40294-1.98156*ii, -.713699-.01822*ii
-.141728-.0958886*ii, .212259-.268619*ii, .37702-.183047*ii, -.332318-1.05427*ii, .610933+.377288*ii, -.420467+.638838*ii, -.0539937+.181286*ii, .113214-.423186*ii, .0886617+.494769*ii, .4029-.894932*ii
-.026203-.519234*ii, .317085+.10997*ii, .0977268+.111868*ii, -2.66037-.32145*ii, .857894-.335735*ii, .315697+1.73739*ii, -.097199+1.38978*ii, -1.07207-.566983*ii, -.358952-.335693*ii, -.203941-.961329*ii
-.185474-1.59703*ii, -.514226-.221265*ii, .81712+2.25312*ii, -.0465125+.128658*ii, 1.69236-.373443*ii, .0650204+.0318908*ii, .214098+.0504194*ii, .276775-.0828039*ii, -2.48646+.142337*ii, .548734+.129502*ii
.102552-.449203*ii, .0391311-.306939*ii, .167589-.0434133*ii, 1.40731+2.29448*ii, -.294407+.733046*ii, 1.6694-.58922*ii, 1.17501-.396866*ii, .354502+1.18941*ii, -.870154+.784829*ii, .212439+.572977*ii
-.572111-1.11501*ii, .135798-1.609*ii, -.80608+4.00915*ii, -1.39543+1.04297*ii, 2.18581-.442806*ii, -.155871-.0782393*ii, 1.96126+.959224*ii, -.0450451+.312319*ii, -3.27869-1.9275*ii, -.655781-.412756*ii
1.61226-.487876*ii, .41386-.10225*ii, -1.01651+1.56764*ii, .244974-.102835*ii, 1.48449+1.54833*ii, -.0106846-.102187*ii, .344791-.285314*ii, -.538244+.055869*ii, -.815384-1.17916*ii, .368304+.533746*ii
2.52423+.771607*ii, .338883-1.54056*ii, -3.42027+.659393*ii, .244747-.345467*ii, 1.23399+3.11026*ii, .0631003+.0424563*ii, .884361-.68319*ii, .119887+.197572*ii, .851621-2.96911*ii, -.849406+.026681*ii
-.243988+.557819*ii, -2.85978-1.07641*ii, -.112725+.0453764*ii, -1.53866+.975287*ii, .220879+.168425*ii, 2.68055-1.18698*ii, -.168621-1.09625*ii, .0406527-.111683*ii, -1.04115-.654771*ii, 1.86493-.188433*ii
-.480658-.256006*ii, .679808-.378016*ii, -.23376-.394722*ii, .654083+2.59093*ii, -.892673-.385233*ii, -.974985+.058577*ii, .348904-1.4128*ii, .528235-.083542*ii, .056799-.285758*ii, -1.76333-.81629*ii
-1.0534+1.78817*ii, -.0746492+.0862168*ii, .429561+.797114*ii, .232584+.184445*ii, -.10879+.0605106*ii, -.032869+.646727*ii, -.574823+.221605*ii, -1.47975+1.85553*ii, -.158054-.0765827*ii, .760434-.583131*ii
-.58967-.207609*ii, .740063+.101616*ii, 1.72945-3.62337*ii, .526106+1.90109*ii, .215261-.138296*ii, -.03985-.551524*ii, .084454-1.23024*ii, -.323611+.39756*ii, .0220945+.0417745*ii, -4.20697+2.15779*ii

