variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-1.29683-.792528*ii, -1.06742-.683529*ii, -.693966-.27673*ii, -.333243+.269054*ii, 2.52262-1.32354*ii, -2.66287+.568468*ii, -1.879-.654105*ii, 5.67121+2.87296*ii, 1.80505-1.12686*ii, .170783-.310687*ii, -2.69699-.030971*ii

component_2:
equations:
-theta*L+d
-ad+omega^2*d
-T*j+Tj
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
.00262733+.0047723*ii, -.627422-.038500*ii, .319239-.0458684*ii, .0813219+.171304*ii, .605912+.923023*ii, .0113194+.0511353*ii, -.19253-.427237*ii, .269206+.0617201*ii, -5.88379e-17+3.93797e-17*ii, -.128551-.029977*ii, 1.1895e-17+6.23241e-17*ii
.205302+.305351*ii, -2.74209-.531252*ii, .174382+.804055*ii, -.664814+.043329*ii, .082096+1.6565*ii, -.089167-.536209*ii, -1.92687-1.58308*ii, .081212+.811849*ii, -2.28185e-20-7.52389e-21*ii, -.355664+.0091828*ii, -1.70023e-20+1.42054e-20*ii
-2.76953+.090563*ii, 2.84282-1.37627*ii, 1.35285-.32749*ii, 2.18319-.54565*ii, 1.41193-.18104*ii, -1.29259-.612198*ii, 4.54032-.475979*ii, -.491291-.403204*ii, 8.0272e-17+3.59645e-16*ii, .028278+.581371*ii, 2.29361e-16-4.94827e-16*ii
.498743+1.21079*ii, -1.78905-3.41514*ii, -1.09986-.373031*ii, -.71825-1.24395*ii, -.944026+.444714*ii, .839551+.487502*ii, -.437049-4.24698*ii, -.586168+.336458*ii, -9.03907e-17+1.9622e-16*ii, -.041971-.522416*ii, -3.4438e-18+8.12397e-17*ii
.266092-2.97071*ii, 1.5537+1.24779*ii, -.968939+.549087*ii, .758527+1.66881*ii, .692496+1.00583*ii, 2.16493-1.04666*ii, .960941+2.77479*ii, -.031107-1.31143*ii, 0, -.812919-.435173*ii, -8.52044e-17+9.19493e-17*ii
.985052-.15069*ii, -.375531+1.99218*ii, .667147-.728768*ii, -.122576+.837929*ii, 1.20814+.917328*ii, .064848+1.01876*ii, -1.04951+1.36673*ii, 1.17925-.249897*ii, -3.03912e-17-2.7828e-19*ii, .115956-.130742*ii, -8.23236e-17-1.37526e-16*ii
2.21524+3.75731*ii, -2.73039+1.92783*ii, -.82185+.292306*ii, 2.12064+.194292*ii, 1.37434-1.54629*ii, -.860664+5.6675*ii, -.932811+5.74771*ii, -.159654+2.68717*ii, 1.22052e-27-8.2602e-27*ii, -7.88603-5.78293*ii, 1.25917e-26+2.49066e-26*ii
-.554164+1.52313*ii, 1.34298+.317464*ii, -.369573-1.04439*ii, -.558507+.12038*ii, .0798124-.353563*ii, 1.13159-.680805*ii, -1.74992-.023191*ii, -2.18722+.747541*ii, -1.20293e-38+4.0089e-40*ii, 1.22419-1.73298*ii, -1.62823e-38-3.28046e-39*ii
-3.70989-.50382*ii, -3.1911+.191725*ii, -.171882+.941017*ii, .818852+.035027*ii, 3.22259-1.4496*ii, 3.98712-.918214*ii, 2.04152+.202461*ii, 4.81239-1.32719*ii, -5.44297e-27-5.75487e-27*ii, -3.89357-.238565*ii, 1.84724e-26+1.73208e-26*ii
-10.4256-5.00927*ii, 4.58562-11.1318*ii, -.709236-.542204*ii, 3.36272+1.85411*ii, -5.98059+4.90724*ii, -9.49591+10.9747*ii, -14.8033+7.13017*ii, -.785568+3.69679*ii, -2.36352e-26-3.29176e-26*ii, 5.27481-9.69975*ii, -4.74813e-25+1.12155e-25*ii
-91.5852+26.0786*ii, -8.6949+87.5831*ii, .042397+.886517*ii, -14.8249+33.893*ii, -13.9763-26.7767*ii, 118.896-21.8602*ii, -102.547-28.4007*ii, -1.82938-2.70781*ii, -2.12266e-30-5.96244e-30*ii, 48.7378+164.096*ii, 5.40665e-28-1.34066e-28*ii
-1.316-5.14743*ii, -.117567-5.78945*ii, .391744+1.33517*ii, -2.82017-1.93744*ii, -4.01566-.011993*ii, -.864484+2.6044*ii, 5.38015-1.40179*ii, -.222761-.770453*ii, -1.27491e-28+2.7965e-29*ii, -.148666+3.18151*ii, 1.7689e-28+7.34814e-28*ii
-.855404+1.9111*ii, 1.11506-.507202*ii, -2.74464-2.56145*ii, 2.01742-.177127*ii, .476803-.616011*ii, .131088+.0698994*ii, -.189947+2.20612*ii, .0614622+.0400443*ii, -8.50717e-19-3.69016e-18*ii, -.474324+1.76923*ii, -2.82025e-18-3.68325e-18*ii
-.481246+2.92689*ii, -2.20231-4.73945*ii, 1.88065-3.12643*ii, .648039+2.30185*ii, 2.00939+1.05733*ii, -.177302-.134973*ii, -2.44456+.183756*ii, -.0744232+.0560736*ii, 7.3841e-29+3.51872e-28*ii, -2.14095+.007499*ii, 1.50506e-27-1.1249e-27*ii
2.37319+3.96425*ii, -.326264-1.28539*ii, -1.32679-.418531*ii, 2.58447-1.37767*ii, -2.58647-1.89347*ii, 2.17939+.97388*ii, 1.17103+.715662*ii, .500253+.643481*ii, 5.90848e-20+1.11484e-20*ii, 1.39869-.038527*ii, -4.9471e-21-7.95843e-20*ii
.806309-.435577*ii, -.333397-.0821287*ii, .565677+1.65524*ii, .142109-.27797*ii, -.260395+1.88569*ii, -.295525-.0486976*ii, -.208711+.269716*ii, -.292013-.913864*ii, -3.52699e-18+2.12777e-18*ii, -.830094+.016446*ii, 1.35064e-18-4.19724e-19*ii
-1.66812+.343864*ii, .002397-2.92734*ii, -1.49434+1.05613*ii, .159033-.161358*ii, 3.51789+2.49671*ii, -.263086-.435329*ii, 2.80025-2.79983*ii, .553391-2.17587*ii, -3.54576e-24+3.5891e-25*ii, -.026716-3.62254*ii, 1.04215e-24+1.03805e-23*ii
-.22654-.5803*ii, -.311878-.83397*ii, 1.89872-.456472*ii, -.0930113+.400633*ii, .225434+1.4194*ii, .0162556-.162543*ii, .744801+1.36911*ii, -.393905+.0508744*ii, -2.44972e-20-7.30435e-21*ii, .197745+.594769*ii, 1.54851e-21+2.2708e-20*ii
.289258-3.84095*ii, -2.31008-1.96077*ii, 10.1679-1.70259*ii, -6.09946-10.77*ii, 1.5492+4.70073*ii, .0143455-.0332804*ii, -1.54172-2.30496*ii, .00176852+.00233356*ii, 2.61635e-31-6.0615e-31*ii, -1.03024-4.62551*ii, -1.79292e-30+8.87248e-31*ii
-2.59597+2.54952*ii, 1.70181-1.74283*ii, .443476+1.01013*ii, .172813-.646425*ii, .269181-.811075*ii, 2.98579+.152441*ii, 1.84624-4.60815*ii, .93235+4.36967*ii, -3.9235e-21+5.94162e-20*ii, 1.46009+.082292*ii, 9.68751e-20+1.07953e-19*ii
-.33782+.193434*ii, -.869796+1.24538*ii, -.702668+.044595*ii, -.971681-.010489*ii, -.151935-2.24076*ii, -.72532+.300919*ii, .798126+2.26786*ii, .743029-.31771*ii, -1.44722e-19-3.5302e-20*ii, -.611003+.805074*ii, 1.69843e-19-1.49528e-19*ii
.676436-.109451*ii, 1.39552+.620989*ii, .076055-.541941*ii, -1.43479-1.11963*ii, .151486+.693201*ii, -2.07082+.973054*ii, -.300015-2.16037*ii, .568119-1.12152*ii, 2.63938e-25+4.19798e-25*ii, -1.32428-.53829*ii, 1.07641e-25+7.4974e-25*ii
3.85171-2.51848*ii, 2.21853+3.72127*ii, -.059264+1.14419*ii, 1.90708-3.26795*ii, 1.26554+4.90601*ii, -2.72031+2.21145*ii, -4.16578+1.4302*ii, -.867167-.326366*ii, 5.02148e-28+2.85814e-28*ii, .198782+.099815*ii, 5.0439e-29+2.50272e-27*ii
.76918+2.79434*ii, -2.48941-5.16718*ii, -.278655+.63042*ii, 1.11978+.627415*ii, -4.18864+1.52893*ii, -5.43969-2.76179*ii, 4.90108+7.01466*ii, -4.74886+.194429*ii, 3.06145e-26-3.7377e-26*ii, -8.31247-1.30369*ii, -2.69346e-25-6.5144e-26*ii
-.283948-.930497*ii, -.114272+.580409*ii, .00928-.834277*ii, -.783428-1.87452*ii, -.163307+.474783*ii, .437542+1.32732*ii, -.42293-3.18379*ii, -.685839-.053220*ii, -1.43575e-19+2.36142e-18*ii, 2.03662-1.07451*ii, -1.35419e-18-3.53177e-19*ii
4.83823-.232709*ii, -.879948+1.16343*ii, -4.59997+5.22719*ii, .00482719-.0415596*ii, -2.81202-2.70567*ii, -.0079261+.0995922*ii, -.193754+2.73805*ii, -2.38633+.086459*ii, 5.08605e-32+2.31757e-32*ii, .994688+1.3968*ii, -7.17179e-32+3.87792e-32*ii
.39893-.528488*ii, -1.80533-2.92868*ii, -.819776+.640626*ii, 1.01209+.6373*ii, 1.35753+1.15705*ii, .562844+.23961*ii, -2.02565+1.37446*ii, .504974-.081229*ii, -6.25655e-30+1.95187e-29*ii, 1.27363+.063639*ii, 6.84591e-29-1.69143e-29*ii
-.18517+12.7156*ii, -7.25499+11.2163*ii, .963556+1.74854*ii, -1.41198-.097948*ii, -.827698+.764791*ii, 2.7218-1.66471*ii, -8.15853-1.72595*ii, -1.83702+1.30642*ii, 5.62171e-36-2.22658e-35*ii, -5.36524+.596914*ii, 2.08954e-34+2.24593e-34*ii
-2.05261-11.9786*ii, 3.31814-9.9667*ii, -.405264-.992434*ii, .024359+.699163*ii, -5.90024-.252268*ii, -6.02086+8.69453*ii, -5.93772-5.21981*ii, 12.1209+9.03382*ii, 5.81686e-30+4.36082e-31*ii, -9.07088+4.93178*ii, 2.36475e-29-5.65279e-29*ii
.41842+.0694926*ii, -.209126+.42333*ii, -.304887+.54922*ii, -.56509-.617274*ii, -.042394-.0219343*ii, -.710249+.806809*ii, -1.55395-1.32612*ii, -.138027-1.27698*ii, -1.66378e-20-6.13467e-20*ii, -.377265+.590254*ii, 2.94493e-20+5.78594e-21*ii
3.61022+3.5646*ii, -6.02352+.876857*ii, .341731-2.1933*ii, .217363-.106581*ii, 1.10438-2.92078*ii, -.918052-.466237*ii, -10.4644-3.61793*ii, -2.55705-3.39879*ii, 2.62973e-26+5.76888e-25*ii, -3.29097+1.40621*ii, -6.6425e-25-3.45184e-24*ii
1.55297+2.03074*ii, -1.41447-.366032*ii, 3.46924+4.08074*ii, -.0280179+.0379605*ii, 3.77078+1.55688*ii, .0611526-.0648191*ii, 1.23897-2.78646*ii, -1.87508-.226994*ii, -1.23528e-34+4.53372e-34*ii, -1.73445-.042928*ii, 3.40676e-34-5.96066e-34*ii
-1.08116-2.0893*ii, -2.00255+3.86372*ii, 2.94286+6.25916*ii, -5.00818-6.76553*ii, 2.12705+.718161*ii, -.0192165+.045266*ii, -4.36497+2.57976*ii, -.00296395-.00503442*ii, -3.20202e-26-1.6863e-26*ii, .715487-1.29809*ii, 1.29276e-25-8.99478e-26*ii
3.11332-3.83369*ii, -3.50526-.798417*ii, -1.07087+.381747*ii, -1.37062+1.21167*ii, .623355-.271751*ii, 3.74188-.773515*ii, 4.14499+.777086*ii, -1.81249-1.03795*ii, 1.35755e-37+1.89508e-38*ii, -2.26207-5.12881*ii, -4.60727e-37-1.74817e-37*ii
.998637-.63015*ii, -.60975-.310804*ii, .490976-.529622*ii, .252894+.934446*ii, -1.67453+2.92061*ii, 1.05995+2.00061*ii, 3.45828-1.94265*ii, 2.28088-.517024*ii, 1.1827e-18-1.87435e-18*ii, -.50966-1.51079*ii, -1.3037e-18+7.75296e-19*ii
-.556113-.636365*ii, .151552-.884461*ii, 1.85377-.796989*ii, -.12696-.0637207*ii, .665636-.031619*ii, .0194564-.206648*ii, -.002522-.831856*ii, .53013+1.36159*ii, -3.84509e-19+1.05169e-18*ii, -3.17375-.256965*ii, 8.71905e-19+4.99469e-19*ii
.0953271-.357474*ii, 1.76265+.428253*ii, .787507+.450309*ii, .549018-.078974*ii, -2.62991-.407477*ii, -.315616-.320146*ii, .240573+.929964*ii, -.481039-.652321*ii, 2.22214e-27-2.4570e-29*ii, -.450385-1.20455*ii, 3.92736e-27+9.08328e-28*ii
-1.76472-.826035*ii, 2.62551-1.84169*ii, .068337-.914271*ii, -.334827-.159882*ii, 1.90311-.001883*ii, 2.22221+.6597*ii, 3.0443+2.77165*ii, -6.17072+.976297*ii, 4.17248e-25-1.91612e-24*ii, 1.18757+.96398*ii, -2.4334e-24-5.79922e-24*ii
-.0481163+.0577364*ii, -.767419-.851144*ii, -.38234-.212341*ii, .785747-.105154*ii, -1.68371-.419626*ii, .123287+.373092*ii, .120183-1.09779*ii, .0917178+.487098*ii, 1.12418e-28-5.81365e-28*ii, -1.52611+.344991*ii, -5.81097e-28+3.50467e-28*ii
-1.22699-11.1895*ii, .292061-7.12539*ii, 1.16545+.287282*ii, 4.74287-.830418*ii, -1.69219-8.99433*ii, -4.36347-6.48072*ii, 9.26664-1.95915*ii, -.660517-1.48206*ii, 3.80005e-30+7.82761e-30*ii, -7.48699-3.65288*ii, 5.68846e-29-2.47907e-29*ii
1.45972+.887182*ii, -2.93459-2.18724*ii, -.753617+.209343*ii, -.025692+.605578*ii, 1.19351+5.71235*ii, 1.29626+2.4731*ii, -2.65363+5.09137*ii, 3.98588-2.30964*ii, -2.99605e-21-4.09513e-21*ii, 3.09353-.69956*ii, -1.6485e-22+1.85706e-20*ii
-1.55555-.433162*ii, -1.83222+.198604*ii, 1.44966+.800282*ii, .457213+.274018*ii, -.221154+2.18904*ii, -.435972+.395883*ii, -.904502-.879618*ii, -.319759+1.0575*ii, 1.10721e-30-7.34558e-31*ii, -2.31968-1.36429*ii, -1.88276e-30+1.56577e-30*ii
-1.32378+.967355*ii, 1.7036-.518797*ii, -.033898+.746236*ii, 2.72157+1.49414*ii, -.671232+4.72175*ii, 2.20535-1.9415*ii, .522051+3.35415*ii, .321716-.889995*ii, 4.30952e-26-1.69955e-26*ii, 2.15341+.554828*ii, 6.45997e-26-5.13112e-26*ii
1.40512-2.03315*ii, -1.62031-2.73878*ii, -1.09104-1.86163*ii, -.630679+1.82855*ii, -1.79273+1.31981*ii, -.528453-.049908*ii, -.12752-2.92382*ii, .0646893+.266689*ii, 1.08098e-22+9.7282e-24*ii, -.054249+1.74195*ii, -1.48509e-22-3.11819e-22*ii
-1.97813-.022595*ii, 1.95495-2.13413*ii, -1.04377-.467982*ii, 1.60534-1.00585*ii, -1.93713+1.55418*ii, -1.01861+1.11726*ii, .268337+2.2504*ii, -.768772+.214277*ii, 4.72038e-21-4.5119e-21*ii, .963301-1.3881*ii, -4.0088e-22-1.88944e-20*ii
-.319013-1.36671*ii, -1.02194+1.72852*ii, .171626+.788359*ii, -.255184+1.51018*ii, 1.74329+.968546*ii, -.427051+2.11323*ii, .057545+.44622*ii, 1.40693+.045043*ii, -5.43492e-24+2.31408e-24*ii, -.354188+3.06489*ii, 1.55419e-24-1.17592e-23*ii
.050625+.738121*ii, -2.69212+.462901*ii, 2.31235-1.16379*ii, -1.17971-3.00124*ii, -.501473+.096525*ii, -.0839619+.0716897*ii, -1.62235+.177523*ii, -.011165-.0323644*ii, -1.57618e-32+6.50346e-33*ii, 1.04159-.662342*ii, 3.94222e-32-2.48043e-32*ii
-.362361-.442061*ii, -1.64799+.097819*ii, -.86196+1.81407*ii, .106892-.0430912*ii, -1.57832+.478503*ii, .1417-.0004240*ii, .206727+.438894*ii, 1.1417+.456285*ii, 6.9155e-22-2.73903e-20*ii, 1.59315-1.86844*ii, 1.53963e-21+4.52065e-20*ii
-.272636-2.00972*ii, 1.18195+.440655*ii, -.871942+.118526*ii, -.827501-.724621*ii, 1.96526-1.05771*ii, .353493-2.59524*ii, -2.90479+1.64932*ii, 1.31262+1.98681*ii, -1.65883e-20+1.04693e-20*ii, 2.35466-.247641*ii, -2.42199e-20+5.06447e-21*ii
1.38106-3.13265*ii, 1.37118+3.9969*ii, .533055+1.20719*ii, 2.25464-2.01124*ii, -.779476+2.81399*ii, -1.86369+.625746*ii, -2.48583-5.46399*ii, -.59818-.256066*ii, 4.30234e-25-3.58411e-25*ii, -5.56763+3.34031*ii, 2.02246e-24+1.22816e-24*ii
-.279388+.326969*ii, -.384809+.732413*ii, -.452519+.24688*ii, .467358+1.35037*ii, -.836951-.258247*ii, -1.60376-.218094*ii, .917998-.512879*ii, -.511297+1.01068*ii, -3.59382e-29-2.83167e-29*ii, -1.65323-1.60839*ii, 3.45688e-29-1.54252e-29*ii
-3.2919+2.85844*ii, 1.08072+1.98541*ii, -1.7137+.315251*ii, -1.42575-3.44844*ii, 1.26244-1.30129*ii, -1.34829+.49398*ii, -2.17891-3.97372*ii, .0157181-.384487*ii, 4.59373e-23-7.81095e-22*ii, 2.98185+3.84004*ii, 1.60044e-21-7.52943e-22*ii
-4.40704+1.34458*ii, -1.22622+.531713*ii, .731559-1.1233*ii, -.997663-2.37139*ii, -.9042-1.16806*ii, .307329-2.5456*ii, .961277+.042007*ii, .865713+.493812*ii, 1.51886e-19-1.21738e-19*ii, -.400906-1.14464*ii, -1.21516e-19+2.30037e-19*ii
-.0958652+.0205095*ii, .95343+.11195*ii, .0316339-.348102*ii, .499473+.76423*ii, -.325516-.27678*ii, .741536-.306562*ii, -.0832681+.0333281*ii, .163275-.863594*ii, 4.42446e-28+1.51039e-27*ii, 1.38802+.422399*ii, 2.52754e-28+1.48959e-27*ii
-.495659-.616106*ii, .205875+.437663*ii, -.981053+.228713*ii, -.085297+1.17175*ii, .992533-1.04127*ii, -.169596-.760544*ii, .728233-.521856*ii, -.635164+.190974*ii, -7.69454e-19+8.4591e-19*ii, -1.49284+.848984*ii, -5.28635e-19-1.6261e-19*ii
16.8844+21.2756*ii, 1.51759+1.69401*ii, .22822+.740209*ii, -1.18134-1.91206*ii, 8.62857-7.91066*ii, -3.28772-45.1497*ii, -21.9984+18.3273*ii, 17.8585+9.31414*ii, 6.84729e-30-6.0874e-31*ii, 20.8719+22.1367*ii, 1.14226e-29+1.06756e-29*ii
-1.35324+1.91067*ii, -.639572+.194939*ii, .903454-2.37684*ii, .0915852+.0525547*ii, -2.24766-1.04645*ii, -.0398379-.359927*ii, .944476-.147982*ii, -2.02374-2.76867*ii, 1.04643e-18+3.25861e-19*ii, -1.12692-.721233*ii, -7.3279e-19-4.4212e-21*ii
.206289+.653116*ii, -1.39393-1.27898*ii, -.618366-.194257*ii, .783468-.19337*ii, .731213-.820075*ii, 1.29184+.994537*ii, .977678-.885561*ii, 1.25888+1.58011*ii, 4.33796e-29-6.2366e-29*ii, -.462894-.647808*ii, -1.40233e-28+3.14526e-29*ii
-.371026-.132146*ii, -.945931+1.75944*ii, 1.17264-.650673*ii, -.463897-.0751106*ii, 1.55978-1.13527*ii, -.0468248-.213932*ii, .957017-1.52448*ii, .17112+.433456*ii, -1.8626e-21+1.41593e-20*ii, -.125452+1.00088*ii, -2.31506e-20-1.66709e-20*ii
-1.13981+.731606*ii, -1.82569+2.72545*ii, -.612226+.610545*ii, 1.20414-1.89088*ii, -1.98432+.524263*ii, -.982813-1.52195*ii, -.130203-.696648*ii, .337165-.734477*ii, 5.04148e-25+4.54013e-26*ii, -.229755-.496169*ii, -1.04416e-24+1.29114e-24*ii
1.10736+.553495*ii, -2.40339+3.16245*ii, .952093+.189457*ii, 1.09649-2.42368*ii, -2.07203+.967532*ii, 1.31041+.092753*ii, 2.10354-.566487*ii, .171277+.463182*ii, 9.05945e-27-1.69117e-26*ii, -1.52012-.80737*ii, 3.17089e-26+6.92953e-26*ii
-2.42885-1.38388*ii, -1.11266+2.06463*ii, .729939+.020833*ii, .037335+1.4963*ii, 2.32163-3.05875*ii, -4.69544-2.3312*ii, -.927708-1.41462*ii, -1.63526+3.09723*ii, -1.02492e-21-1.92378e-22*ii, .92878-1.40523*ii, 1.53758e-21-1.90203e-21*ii
3.94528+.301342*ii, -.469904+1.49534*ii, .298618+1.51497*ii, -.58184-.340053*ii, -.235663-1.66201*ii, -1.48296-.74485*ii, -.150279-1.59861*ii, 2.4575-.156106*ii, 4.56957e-29-2.71957e-28*ii, -2.58145+1.33235*ii, 3.85194e-28+1.96124e-28*ii
-1.59788+.417355*ii, .33997-.348652*ii, -.458109-1.00466*ii, -.79159+1.97417*ii, -1.01417+1.21665*ii, 1.11785+.765017*ii, -2.56321-1.88846*ii, .13824-.62167*ii, -1.22452e-18-9.70619e-19*ii, .874948+.298705*ii, -7.54707e-19+9.69495e-20*ii
1.389-.731674*ii, 1.15334-1.15374*ii, .82948+.165287*ii, .13503-1.17839*ii, 2.10344-4.70497*ii, 1.40133-1.68896*ii, 3.7937-.272518*ii, 1.54919+1.01166*ii, -1.1246e-19+3.76524e-20*ii, 1.89807-2.22391*ii, -8.62642e-20+1.73176e-19*ii
2.71668+3.10835*ii, .978311-1.63915*ii, -1.35136+.894583*ii, .513557+1.4436*ii, -.298213-2.58567*ii, -.68544+1.41445*ii, -3.06856+4.24386*ii, .719798+.730878*ii, 5.66549e-30-4.42887e-31*ii, 1.70095+1.06784*ii, 4.81665e-30-9.71989e-30*ii
10.6431+2.40278*ii, .923172-1.15837*ii, 1.57398-.273147*ii, -1.6795-.433271*ii, -5.05493+.204073*ii, 3.6094+2.29164*ii, -.840464-.006840*ii, -2.34502-.759515*ii, -1.53907e-31-8.3886e-33*ii, 5.23701-.238776*ii, -1.51799e-31+1.70537e-31*ii
2.15091-.709014*ii, -.707331+.141766*ii, 1.74438-1.76628*ii, .340129+.326393*ii, -2.96327-.122074*ii, .110687+.350434*ii, -.109544-.272905*ii, .684129+.373798*ii, 3.847e-33+6.21975e-33*ii, 2.45861+.670677*ii, -3.60286e-33-3.85405e-33*ii
-.695178-6.54242*ii, 5.87894-6.00555*ii, .039693+.864616*ii, -1.93749+.926674*ii, -5.80038-10.9555*ii, .1239+8.78157*ii, 4.477-7.21198*ii, 1.71218-3.71353*ii, 3.44715e-22+3.31396e-22*ii, 7.58533+4.09651*ii, 4.01677e-21-1.21945e-22*ii
.0788376-.0662996*ii, -.995988+.835939*ii, -.446175+.0404588*ii, .116117-1.15004*ii, .128506-.225758*ii, .445807-.254283*ii, -.022733+.903859*ii, .257621+.361633*ii, -1.90058e-32+7.98405e-33*ii, .370604-.857381*ii, 1.22553e-32-2.38397e-32*ii
3.49114+1.55746*ii, -1.85069+2.94092*ii, .994002+1.74657*ii, 1.38485+1.27685*ii, -4.17316-.045635*ii, -.109906-.940177*ii, -5.4056-7.35145*ii, -.381231-.327401*ii, 1.87559e-29-4.40805e-29*ii, -5.47767-1.69715*ii, 9.49262e-29+1.36739e-28*ii
-.143965-.588476*ii, -.474505+.211901*ii, -.925483-1.11837*ii, -.470392-.937902*ii, .551241+1.28129*ii, -.26155+.119356*ii, -.0365063+.321892*ii, .0100702-.273817*ii, 1.36859e-18-2.38953e-18*ii, .326512+1.18903*ii, -1.43058e-19+1.42385e-18*ii
1.44249+5.70955*ii, -14.4649+7.1737*ii, -.822674+.321469*ii, .591256-5.56139*ii, -10.1586-.60724*ii, -3.60287+6.63334*ii, -1.99634-5.45867*ii, -1.24752-.515206*ii, -3.23809e-36-4.29157e-36*ii, 5.9223+20.5264*ii, 7.7625e-35+3.8848e-35*ii
.838257-1.03997*ii, -3.35059+2.04894*ii, -1.51789+1.52293*ii, .0705958-.0244876*ii, 2.97031+2.51433*ii, .224337+.182055*ii, .348043-2.08283*ii, 2.03804+3.28577*ii, 5.43398e-33-3.09484e-33*ii, -1.79953-2.65152*ii, -1.18659e-32+2.15034e-32*ii
-.788637+1.07677*ii, .775242-.316766*ii, 1.34008+.042014*ii, -1.83231+.471166*ii, .481194+.9537*ii, -.400336+.625317*ii, -1.71328+1.04813*ii, .28725-.267409*ii, 6.79133e-19-8.49917e-19*ii, -2.25157-1.34504*ii, 2.57268e-19-8.74017e-19*ii
-2.23997-1.65295*ii, 5.13803+.575061*ii, -.989082+.157573*ii, -.221492+.847998*ii, -.445932-1.54172*ii, -1.61044-2.26014*ii, -.368706+.763606*ii, -2.03069+2.42951*ii, 3.61421e-32-8.71164e-32*ii, -1.65267-.295557*ii, 2.35797e-31-4.26823e-31*ii
-2.18573-2.54364*ii, -2.32254+1.68917*ii, -.67266-1.10874*ii, 1.14756+.355257*ii, -1.6754+.250099*ii, -.74113+1.85133*ii, -.235046-.0441974*ii, -.133595+1.65464*ii, 5.90613e-28+4.37236e-28*ii, -.836913+.585598*ii, -2.11029e-27-1.7855e-29*ii
-.038021-.540798*ii, .651108-1.22*ii, .590406+.014509*ii, .011430+1.03522*ii, -.525364-.789004*ii, -.185036-1.54327*ii, -.80737+1.2405*ii, -1.49256+.162261*ii, -8.99348e-33-2.65772e-32*ii, -.386568+2.14186*ii, -3.828e-32-6.33256e-33*ii
-2.68551+.696493*ii, 1.99867-1.97244*ii, -.290668+1.00318*ii, -.0686644-.404466*ii, -.902899+2.69289*ii, 1.73914-1.85569*ii, 2.44625+.230852*ii, 3.74995+4.93646*ii, -5.93886e-22-8.5798e-23*ii, 2.21798+1.86027*ii, -1.35622e-21+9.99925e-22*ii
.587594+2.59344*ii, -.245862-.257739*ii, -.045226+1.28697*ii, .064792-.770365*ii, -.951547+.048863*ii, -.463231-1.53515*ii, .235104-.0212807*ii, 1.92854-.763514*ii, -6.52146e-19-4.68845e-19*ii, -2.08768-.511781*ii, 3.94981e-20+2.83354e-19*ii
-.0359466+.244744*ii, -.499574+1.04727*ii, .454697-.157091*ii, -.489427+.54815*ii, -1.31003-.603723*ii, -.775012+.736122*ii, -.025393-1.17524*ii, 1.44964+.119525*ii, 1.25208e-22+2.07654e-23*ii, -1.45682+.759348*ii, -8.42976e-23+1.20753e-22*ii
.849909+.960152*ii, 1.38024+.408979*ii, .833202+.192814*ii, -1.11861-.452018*ii, -2.2587+.135153*ii, 1.62059+.668821*ii, -.229115+.0991323*ii, -1.45309-.010725*ii, -1.73083e-29+5.60975e-29*ii, -.348408+1.46467*ii, -4.68323e-29+7.03492e-29*ii
-.137208-.343757*ii, -1.21962-.409924*ii, .401858+.0339604*ii, 2.05889-1.55972*ii, .417523+1.79577*ii, -1.18634-1.94202*ii, .41438-1.38304*ii, .087901-.876645*ii, -3.0317e-33+7.43534e-33*ii, -.546417-.15944*ii, 6.74546e-33-7.82555e-33*ii
-4.49687+1.80813*ii, 6.67797-20.4856*ii, -.124914-.413563*ii, 3.32668-8.39827*ii, -15.0234-.96088*ii, 25.4285+5.27009*ii, -8.3359+22.7426*ii, .494289+2.83203*ii, 6.25493e-24-1.24243e-23*ii, -14.146+2.07916*ii, -2.1275e-22-2.11105e-22*ii
-.821431+.140898*ii, -.182662+1.37739*ii, .750056+.080685*ii, .169731+.84984*ii, -.922113-.395654*ii, -1.35772+.548903*ii, -.24381+.432928*ii, .314276+1.66039*ii, 3.8175e-35+6.853e-34*ii, -.955023-2.16809*ii, -9.50901e-34-7.2597e-35*ii
-1.9356-.951928*ii, -.868988+4.19008*ii, -.589985+.846201*ii, 2.55451+.640444*ii, 1.15538+.356892*ii, 1.46835-1.3974*ii, -.373367+2.2533*ii, .411777-.650268*ii, -4.28741e-31+1.48636e-31*ii, .282119-1.29536*ii, -2.50224e-31-1.92562e-30*ii
-1.91116-.533482*ii, .204301+.156046*ii, -3.89957-2.07562*ii, -3.02511-.068106*ii, 1.21975+1.73376*ii, -.0773701+.0659714*ii, -2.12971-3.32847*ii, .0250723-.0223724*ii, 5.85073e-18+1.90467e-18*ii, 2.05133-1.80969*ii, 8.98095e-19+1.30211e-18*ii
-1.86709-.789254*ii, -1.48897-.754632*ii, 1.12139-.626062*ii, 1.00831-1.52558*ii, 1.36537-.703519*ii, -.186666-1.21465*ii, -.126092+.471482*ii, .497843-.451401*ii, 3.22798e-29+8.53669e-30*ii, -1.02175+1.84046*ii, -4.16215e-29-3.70702e-29*ii
