variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.026382+.345481*ii, -.350175-1.61119*ii, -.273367+1.17826*ii, -.0546418+.231547*ii, -.457327-.0315588*ii, .093090-1.3961*ii, -2.64973e-169*ii, .21517+2.18506*ii, 5.29947e-169+4.30582e-169*ii
.638715-.646343*ii, -.221777-1.24914*ii, -3.24113+2.20715*ii, -1.84064+2.64512*ii, .389-.75162*ii, .759911-2.88571*ii, -1.55807e-218-1.20396e-218*ii, .062682-1.7659*ii, -2.97449e-218-2.26628e-218*ii
-3.06164+2.10309*ii, .826506-.755144*ii, -2.80781+.73103*ii, 1.16371-1.59037*ii, 1.81712+.125963*ii, -1.36861+4.00485*ii, -3.57224e-201+4.08256e-201*ii, 2.00191-1.0823*ii, -5.30733e-201+9.79815e-201*ii
2.00012+.02412*ii, -.0321696+.0341442*ii, -4.06005-.770001*ii, 1.20252+.117761*ii, 5.97922+2.62447*ii, -5.98243-1.4382*ii, -3.54916e-271-6.50679e-271*ii, 4.46979+4.31223*ii, 9.46442e-270+2.95763e-270*ii
-.154533+1.43955*ii, -.186231+.310602*ii, -.223795+2.37477*ii, 1.15861-1.333*ii, .429675+1.95273*ii, -.290765+.7062*ii, -1.17941e-234+2.35882e-235*ii, .509079+.219993*ii, 3.14509e-235+1.88706e-234*ii
-.0457451-.0156833*ii, .668904+.894896*ii, -.41528-.353212*ii, .282259+1.31105*ii, .198797-.0613465*ii, -.245743+1.26136*ii, 1.3878e-209*ii, -.868358+1.23322*ii, 3.04175e-210+1.19769e-209*ii
.464932-.797664*ii, -2.21016-2.52031*ii, -1.5913-3.29298*ii, 3.10566-1.27441*ii, -.306567+.425963*ii, -.486472-1.18873*ii, 3.43758e-162+4.77736e-162*ii, -1.85631-.172088*ii, 2.9559e-162+1.69453e-161*ii
-.423215-3.83235*ii, 2.7185-.932307*ii, 1.67064-.679797*ii, .417715+.674186*ii, .723984+.904125*ii, -2.60272-.997682*ii, -1.20943e-180+1.28521e-180*ii, .481795+1.21657*ii, 1.46831e-180-1.4709e-180*ii
-.235351+.021485*ii, .0436262+.0393225*ii, 1.00269-.454062*ii, .0677329-.0210739*ii, -1.83786+.803817*ii, -.381281-.136128*ii, -1.40276e-190-1.03782e-190*ii, -2.31245+1.62376*ii, 1.85865e-190+4.1206e-191*ii
.660387+.898104*ii, -.153645+.955669*ii, -1.43673-.232972*ii, .411814-.735657*ii, .414668+.989817*ii, -.820347-1.36767*ii, 6.82286e-265-3.1013e-266*ii, -1.97042-1.65146*ii, 9.3039e-265+1.02731e-265*ii
-1.62411+.111764*ii, .303799-.198676*ii, .416613+.764693*ii, -.638929-.351935*ii, -2.04913-.534653*ii, -2.06754+2.35393*ii, 9.87103e-177-1.08581e-176*ii, 1.37678-1.689*ii, -1.13517e-176+4.93552e-177*ii
-.67897+.030854*ii, -1.02497+1.62161*ii, 2.25678+1.08387*ii, 1.4528-.128343*ii, -.275317+.527726*ii, .643957+2.00894*ii, -9.73662e-284-2.27326e-284*ii, .469673-3.24928*ii, 1.49576e-283+1.27142e-283*ii
-2.16879-1.74644*ii, -.8467+2.73585*ii, -1.51075+1.56058*ii, -1.68349-.12788*ii, -.81577+.553911*ii, .687532+.148556*ii, -1.41511e-173-6.06476e-173*ii, -2.19656-1.4732*ii, -1.19779e-172-4.44749e-173*ii
4.47784-.867496*ii, 2.18696+.925833*ii, -.902185+5.29245*ii, 7.67712+.956843*ii, .404133+1.32562*ii, 12.6586-16.3607*ii, 1.9686e-267+4.96693e-267*ii, -12.5784+13.636*ii, 1.88985e-266-3.75548e-267*ii
-.148021+.423259*ii, -1.64368-.480084*ii, .153143+1.59838*ii, .689765+1.55432*ii, .352266+.37117*ii, -.244345+.536653*ii, -2.03618e-200+8.54021e-200*ii, 1.64029+1.05014*ii, 1.22426e-199-1.41614e-200*ii
.999865-2.6855*ii, -.098661-1.15653*ii, -.195225+.995011*ii, -.781093+1.62218*ii, .344056-1.5331*ii, .315435-.653087*ii, -1.70182e-123+7.56366e-124*ii, 1.54224-.736776*ii, -1.89091e-124+1.04e-123*ii
1.11779-1.36988*ii, 1.83953+1.07727*ii, -2.38707+.027922*ii, -.472236-.653352*ii, -.592307-.691781*ii, -1.04873+.519344*ii, 3.03361e-239+3.3776e-239*ii, .326872+1.33916*ii, 6.47166e-239+6.65725e-239*ii
-.80327+1.32904*ii, -.433397-1.05069*ii, -.492887+1.37008*ii, -1.17421+.333149*ii, 1.04351+.526706*ii, -.25305+4.18088*ii, 4.87489e-234+1.88706e-234*ii, .675277+3.21508*ii, 5.03215e-234-2.83058e-234*ii
.500522+.643312*ii, -.205238+.435195*ii, .433824+.331591*ii, 1.36934+.570206*ii, .681339+1.10895*ii, 1.61407-1.03613*ii, -1.02315e-236+4.83742e-237*ii, 1.84867-1.90306*ii, -6.07557e-237-1.48962e-236*ii
2.41489+1.32095*ii, -.19853+4.60029*ii, -1.7135-2.38032*ii, .286494-.88712*ii, .408528+.656425*ii, -.697786-3.26227*ii, 7.11037e-254-9.53029e-254*ii, 2.99116-.61256*ii, 2.44605e-253-4.64618e-254*ii
-2.78385+1.24554*ii, .138902+.555427*ii, .394693+.210914*ii, .044673-.937486*ii, -1.48256+1.76885*ii, -1.24224-.807875*ii, 4.12234e-230+5.15292e-231*ii, -.456877-.526999*ii, -6.44115e-231+4.37998e-230*ii
-2.48182-.153019*ii, 2.01297+.134362*ii, -4.21064-4.08923*ii, 3.59759-2.06727*ii, 1.11018-.002815*ii, -1.20733+4.00065*ii, 2.06842e-225+2.36391e-225*ii, 3.27065-.492213*ii, 1.41835e-224*ii
2.40209-2.49051*ii, .635401-.156464*ii, -4.64101+4.57197*ii, 8.04855-2.04251*ii, -.637719-2.2093*ii, 3.09192+3.13597*ii, 0, -6.37636-.631358*ii, 0
1.59382+2.09902*ii, -4.58183+.350043*ii, 1.65099-.622889*ii, -4.72298+.812096*ii, -.665052-.362287*ii, 2.96949-3.64592*ii, 1.8739e-290+8.01667e-290*ii, -4.68566+3.69397*ii, -6.29309e-290-8.65801e-290*ii
-1.07108+.083511*ii, -1.87559-1.8586*ii, -.780762+1.28522*ii, .222281+.103097*ii, -.265516-.579972*ii, -.099510+1.18435*ii, -5.05397e-175+2.90603e-174*ii, -1.58195-.598531*ii, 4.80127e-174+1.76889e-174*ii
.449359-.761966*ii, 1.05623-.607144*ii, .945259+.939671*ii, -1.2207-2.40205*ii, -.217521-.823879*ii, -.360302+1.29939*ii, 6.01998e-197+4.01332e-197*ii, -.355262+2.05963*ii, -5.30929e-197-1.33777e-196*ii
3.55234+1.78773*ii, 1.03813+.856092*ii, -1.38345+1.4714*ii, 2.17044-.521658*ii, -.19158-1.70843*ii, -1.34059+.782751*ii, 2.08125e-258-2.08125e-258*ii, -1.00889-1.12585*ii, -6.24374e-258-7.28437e-258*ii
.111833+.0146133*ii, -.0307233+.178148*ii, 1.12362+.034065*ii, .579904-1.29679*ii, -.569806-.546995*ii, .826746-.287345*ii, -8.59986e-237-4.91421e-236*ii, 1.73114+.407217*ii, -3.5628e-236+5.77419e-236*ii
-.299153+.184661*ii, -.722115+1.24433*ii, -.209675-.0175363*ii, .980732+.314164*ii, -.120368+.47945*ii, 1.85641+.029239*ii, 7.18212e-188+7.18212e-188*ii, -.661143+.032796*ii, -2.15464e-188
-1.1354-.913025*ii, .005334-1.24056*ii, -.690404+.351905*ii, .761973+.199782*ii, .470318+.976333*ii, -1.3429+.25374*ii, -3.24444e-306-8.3183e-306*ii, 2.08161-1.29655*ii, -1.53057e-305-3.7027e-307*ii
-.0062271+.462927*ii, -1.30543-1.0532*ii, -1.12044+1.72083*ii, 1.50432-2.50732*ii, -.472454-.229792*ii, 1.23793-.462243*ii, -1.52087e-210+1.14065e-210*ii, -.025134+1.50248*ii, -2.66153e-210+1.14065e-210*ii
-1.05087-.401212*ii, -.0520446-.420777*ii, -.824368+1.32143*ii, -.382337+2.20427*ii, -.839545-1.39579*ii, 2.45244+2.55351*ii, -1.20191e-315-1.43245e-315*ii, .06677-1.00259*ii, -3.06695e-315+7.46014e-316*ii
-2.73605+2.30033*ii, .33113+.829888*ii, -2.63161-1.71689*ii, .843271+.466916*ii, 1.17137-1.62126*ii, 1.28568-.436884*ii, 5.57636e-141-1.31209e-141*ii, .114676+.238424*ii, 1.70571e-140+3.93626e-141*ii
-.656207-1.49425*ii, -1.3597+1.57755*ii, 1.60092-1.69686*ii, 2.43415-.156051*ii, -.748789+.472151*ii, .864204+2.83079*ii, 2.91774e-223+4.32258e-224*ii, 1.634+1.19594*ii, -6.48387e-223+1.78306e-223*ii
-.83925+8.24885*ii, 1.042-3.3624*ii, -4.01388+.215783*ii, -1.54743-3.53679*ii, -1.52714+.152546*ii, -3.46939-1.2427*ii, -2.33533e-217-1.99627e-217*ii, -1.93089+2.0992*ii, -8.72871e-217-7.50882e-217*ii
.422662-1.83185*ii, .449229+.580129*ii, -1.27357+.755729*ii, .120016+.607192*ii, 1.4463+.685904*ii, 1.17568+.093355*ii, -3.94526e-192-1.31509e-192*ii, -4.13039-2.4601*ii, -5.26034e-192+1.53427e-192*ii
-3.64044-4.98358*ii, 1.91196+3.62429*ii, 1.46623+3.37526*ii, 1.74056-1.42314*ii, -1.224+.089177*ii, -.051495+1.02481*ii, 2.6206e-264+5.41516e-264*ii, -5.40284+.148569*ii, 1.07305e-263-1.68788e-263*ii
1.53495+1.96237*ii, 3.96607-2.33009*ii, 3.18291-3.10354*ii, -1.89671+.774495*ii, -.484772+.553727*ii, -2.67967-1.59056*ii, 1.93652e-221-5.80955e-221*ii, -2.99649+6.56192*ii, 5.5329e-221+1.84661e-220*ii
-.322268+.988177*ii, -.653052+.638014*ii, .882809+1.23277*ii, -.235925-1.47245*ii, -.254557-1.03618*ii, .806062+.118788*ii, 8.44254e-226-3.37702e-226*ii, .522659-.833604*ii, 3.37702e-226+8.02042e-226*ii
-1.03757+1.35439*ii, -.66159-.794473*ii, .0670245-.284647*ii, 3.12879-.489559*ii, 1.00367+.801801*ii, .352601-.298234*ii, -1.46954e-139+6.50794e-139*ii, .208387+.323443*ii, -7.34768e-140-1.36457e-139*ii
.497156-.0974536*ii, .323482+.706255*ii, .429526+.182936*ii, -.911556-.291903*ii, .499863+.634281*ii, .132823+.811536*ii, -8.27833e-239+7.67845e-239*ii, -1.06265-1.75882*ii, 1.43971e-239-9.59806e-240*ii
-2.72409-.414277*ii, -.0256795-.126174*ii, -.094651-1.4796*ii, .831277-2.0241*ii, -2.64833-3.79286*ii, .361989-6.52203*ii, 0, -2.16938+.394497*ii, 0
4.43709+.150398*ii, -1.13062+.425665*ii, 4.97345-3.64037*ii, 5.00919+.957967*ii, 1.87993+.375171*ii, -.287037+.281608*ii, -2.74432e-219+1.06232e-219*ii, -.0748415+.39269*ii, 6.0198e-219-9.33954e-219*ii
-1.07696-.741734*ii, -1.53478+.923596*ii, -2.84809+1.17322*ii, 1.40336+1.51009*ii, -.462814+.718217*ii, -2.58475-2.49526*ii, -6.49787e-214-2.04219e-213*ii, .668273+.631952*ii, -1.48523e-213-7.42614e-213*ii
-1.13014+.578047*ii, -.0055113-.101281*ii, 1.59303-.550887*ii, .546882+1.67277*ii, 2.96648+1.9274*ii, .317023-.370562*ii, 8.54006e-213+5.5696e-214*ii, 3.06727+1.63781*ii, -1.28101e-212+2.59915e-213*ii
4.45969-6.58041*ii, -.696114+3.4915*ii, 2.31209+5.70318*ii, 7.07178+3.37536*ii, -1.46464-.296002*ii, 1.45327-3.31935*ii, 3.13151e-292-1.40918e-292*ii, -3.00774-3.47345*ii, -1.06941e-291-1.00208e-291*ii
.988783+.5203*ii, .779747+1.26557*ii, -3.43993+1.94077*ii, .212901+1.68554*ii, -.228832-.836231*ii, .562996-.781415*ii, 9.654e-247-1.35871e-246*ii, -.919519+.225672*ii, 1.43022e-246-4.57671e-246*ii
-.187131-1.12378*ii, 1.11678-.437123*ii, 1.53723-2.35576*ii, -.183973+.728848*ii, -.613885-.75703*ii, .636669-.965641*ii, -2.27942e-247+1.43022e-247*ii, -1.78264+.030134*ii, 7.1511e-248-6.97233e-247*ii
-4.37262+1.79608*ii, .73407+2.3193*ii, 13.1648+3.26052*ii, -3.92183-14.303*ii, -.943835+1.02584*ii, -3.41768+4.20853*ii, -4.28506e-198-3.44895e-198*ii, 6.94002-3.31139*ii, 3.17721e-197+3.8461e-197*ii
-.00796407-.0121426*ii, -.256478+.912585*ii, .161054-.324622*ii, -.748827-.340257*ii, .112644-.0512847*ii, .707769+.164997*ii, 5.05397e-175+4.04317e-174*ii, -.484147-1.07833*ii, -1.01079e-174+5.05397e-175*ii
.259066+1.75023*ii, .26352-1.16783*ii, -1.94901-.288253*ii, 2.74087-1.49392*ii, 1.19506-.222953*ii, 1.80495+.74244*ii, -8.53539e-160-1.42257e-160*ii, .398855-.562074*ii, -7.11283e-160-3.55641e-160*ii
-.0324809+.483914*ii, -.0992878-.0505122*ii, -.221702+.636317*ii, -1.12139+1.52717*ii, 1.74121+1.14976*ii, .266981-.475494*ii, 0, -1.43338-1.22748*ii, 0
-.028647+1.26412*ii, .0234717-.410815*ii, 1.71237-.893998*ii, .60091-.413358*ii, -1.7527+.030163*ii, -.662351-.396746*ii, 3.82079e-137-5.74693e-138*ii, 2.6258-.736032*ii, -3.06608e-137+2.24419e-137*ii
.699805-.232201*ii, -.0194508-.273349*ii, 1.79676+.225541*ii, -.659521+.478344*ii, -1.00664+1.29509*ii, 1.31056+.177732*ii, -3.05249e-166+1.0387e-166*ii, -.337606-.720755*ii, 4.06999e-166-1.86541e-166*ii
.077587-2.68624*ii, 1.36678+2.66223*ii, -.363672+2.7145*ii, -2.60692+3.22918*ii, -.917799-.235909*ii, 1.19097+4.07421*ii, 3.35894e-139-3.35894e-139*ii, -3.89877+.765984*ii, -6.71788e-139
-.611135-1.13476*ii, 1.01073+1.90186*ii, .734066-.127294*ii, 1.56889+2.01038*ii, .773577-.00214*ii, .29173+.33582*ii, -2.5967e-185+1.50825e-185*ii, -1.19803+.372989*ii, 2.66098e-185-1.16925e-185*ii
1.57126+.101324*ii, -.524481-1.35541*ii, -1.44782+1.85875*ii, .189956-1.23145*ii, .877082-.560446*ii, 1.45167-.312204*ii, 1.04096e-196-4.47057e-197*ii, -.219873+1.72823*ii, 5.18388e-197-1.91547e-196*ii
-.54976+1.42377*ii, 1.12336-1.01715*ii, .304721-.298511*ii, -.123188-2.00381*ii, .976382-.231955*ii, -.008669+1.21369*ii, 0, -.441332+.502062*ii, 0
-3.76041-.397567*ii, .210424-1.39275*ii, -1.61159+3.29471*ii, 5.01345-2.99125*ii, 1.18413+1.13244*ii, -6.80731-.877719*ii, 6.96581e-268-4.54292e-268*ii, -4.0076-4.59508*ii, -3.63434e-268-3.63434e-267*ii
1.31386-.770186*ii, .248347-3.69188*ii, .834604-1.57819*ii, -1.24486-1.25177*ii, -.300065+.567051*ii, .302683+1.06249*ii, -1.28323e-176+4.54067e-176*ii, -1.28329+.570111*ii, -6.7123e-176-6.12004e-176*ii
1.09474+.152743*ii, -1.08697-.564792*ii, 2.39626+.60875*ii, -1.09322+.153727*ii, .936187-.16098*ii, -.122198+1.06924*ii, -1.51273e-123+2.36364e-123*ii, 1.48015+.182128*ii, 4.16001e-123-4.16001e-123*ii
-.138097+1.3463*ii, -.717859+1.14109*ii, .043367-1.8216*ii, 1.94418+2.38003*ii, -.22809-.975637*ii, -.233065-3.07948*ii, 4.16962e-97-8.19293e-97*ii, -.245546-4.35132*ii, 7.02251e-97+4.97428e-97*ii
1.8599-.460674*ii, .978617+.86348*ii, -.154341+.827105*ii, .413563+.0874686*ii, -.56263-1.07313*ii, .619308+.304913*ii, 7.97466e-305-5.55378e-305*ii, -.017467-.619209*ii, -2.34968e-305-6.55062e-305*ii
-7.23605+1.87705*ii, -.631576+.373829*ii, 2.96136+10.3647*ii, -2.67873+4.08773*ii, .446354-3.16015*ii, -.358074-.391926*ii, -4.80264e-169-1.65608e-169*ii, -.604959-2.48731*ii, -2.64973e-169+1.85481e-168*ii
-.382984-.757849*ii, -1.64681+1.45138*ii, .298323-.762*ii, -.196108-.458846*ii, -.492039+.380425*ii, .132473+1.65921*ii, 6.59867e-240-8.99818e-241*ii, .6472+.60783*ii, -4.81778e-240+1.4997e-240*ii
-.0174878+.0385178*ii, .025559+.905811*ii, -1.56748+.790797*ii, -.030267+.881979*ii, -.0486676+.210508*ii, 1.94149-.507332*ii, -4.86992e-169+4.25601e-169*ii, 1.47716-1.84124*ii, -1.27829e-169+1.09509e-168*ii
2.00567+3.48626*ii, 3.52479+.212528*ii, -4.37351+2.87072*ii, 6.48942+1.87161*ii, .506273-.939515*ii, .665901+4.63338*ii, -1.63375e-212-1.85653e-212*ii, -3.44427+3.24778*ii, -9.95103e-212-3.71307e-212*ii
.661756-.61914*ii, -1.14711+.277689*ii, -.61057-.697291*ii, 1.04687+1.76667*ii, .847412-.222996*ii, -.565463-1.01582*ii, 0, .955415+1.29541*ii, 0
.149574-.361175*ii, -1.20608+.828938*ii, -.076570+.630502*ii, -.25041+1.15024*ii, -.495546+.146804*ii, .236546+1.06904*ii, -7.34861e-201-2.04128e-201*ii, -.626761-.06736*ii, -3.67431e-201+5.71559e-201*ii
.437215+.299895*ii, -1.0611-.58399*ii, .0816982-.0537928*ii, -.742329-1.38689*ii, .660822+.032437*ii, .85662+1.10542*ii, 1.54235e-179+4.62705e-179*ii, 1.03852+.595384*ii, 7.71174e-180-5.78381e-180*ii
-2.40277-1.03751*ii, .231006+2.71549*ii, -.612346-.939073*ii, -1.0936+.611529*ii, .84095-.503128*ii, -.410606-.222551*ii, 2.47648e-134+2.75164e-135*ii, -.67785+.594439*ii, 4.12746e-135+2.20131e-134*ii
-8.89093-1.85575*ii, 4.38137+.560404*ii, 2.86311-1.74263*ii, -3.5089+2.56775*ii, -1.43285-.056307*ii, .092650-3.16243*ii, 0, -3.66599-1.70335*ii, 0
-.168011-.0387146*ii, -.653741+1.25434*ii, -.136837+1.14724*ii, .371255-1.6432*ii, -.213619+.27615*ii, 1.83512-.423916*ii, -7.90505e-323+5.43472e-323*ii, .592871-.086926*ii, -9.8813e-324+1.43279e-322*ii
-2.99198+.897151*ii, -.259253+.973763*ii, -.958807-1.77112*ii, -3.42778+2.00994*ii, -.858935+1.53688*ii, 1.31125+3.59503*ii, -2.4334e-208+2.49423e-208*ii, 2.24001+.495209*ii, -3.16342e-208-1.99234e-208*ii
1.01587-.358327*ii, -.693938+.522747*ii, -.654086-2.15079*ii, .565773-1.08875*ii, 1.10045+.169982*ii, -.450204-.451772*ii, 5.20312e-258+1.56094e-257*ii, -.956591+.693554*ii, -2.4975e-257+1.87475e-257*ii
-.14286-3.43421*ii, -.994036+2.2944*ii, -.259087+1.36531*ii, 2.7357+.681376*ii, -1.14283+.261812*ii, 1.99138+.699863*ii, -5.12533e-144+7.04733e-144*ii, -.404405+1.43407*ii, 1.1532e-143+6.40667e-144*ii
-.246517+.715355*ii, .759084-.118095*ii, -.691497+1.30812*ii, -.573286+1.58334*ii, .850047-.512202*ii, .316191-.159577*ii, -2.69114e-170+4.55423e-170*ii, -.603297+.407324*ii, 9.52248e-170+8.69444e-170*ii
.529176+.758468*ii, -.190921-.944987*ii, -.452572+1.56299*ii, -.584647-.518523*ii, -.958939+.199294*ii, .942096-.269214*ii, 4.91907e-209+5.62723e-209*ii, .554899-.740585*ii, 1.09503e-208-4.73372e-209*ii
-.522635+.684552*ii, -.630883+1.37434*ii, .800572+.845352*ii, -.756777-1.33697*ii, -.083490+.750038*ii, .727604+.174953*ii, 1.04514e-199+5.32366e-199*ii, 1.3839-.45279*ii, 2.35156e-199-1.5677e-199*ii
-1.31009+1.36217*ii, -.543687-.022727*ii, -2.48154+3.10874*ii, -3.6222-.352084*ii, -.765579-1.69912*ii, 1.30401+.391616*ii, 0, -1.45074+1.09633*ii, 0
.377043+.132944*ii, 1.03046-1.21016*ii, .872622+.248413*ii, -.441602+.664015*ii, -.284097+.413303*ii, .769391+1.01859*ii, -9.63968e-180-7.71174e-180*ii, .158038-.299129*ii, 1.34956e-179+5.78381e-180*ii

component_3:
equations:
dp*L+delP
c0+c2*Rad^2
1.04*r^3*delP-1.03*r*Rad^2*delP+3.98*r*u*L*mu
points:
-2.6972+7.78466*ii, -27.2051-3.89278*ii, -3.25205-7.73797*ii, 5.25529e-15+5.5941e-15*ii, .34839+.422382*ii, 4.3599-11.5512*ii, .138653+2.10805*ii, -19.0992+7.62802*ii, -15.8611+7.92836*ii
.836522+.717079*ii, -.657203-1.01777*ii, -.201249-2.47436*ii, 1.11887e-16+1.04452e-16*ii, -.943725+.13721*ii, .864182-.209399*ii, .167032-.286242*ii, -2.69999-.260612*ii, .741881+.355691*ii
.60215+9.01459*ii, -23.4723+6.97757*ii, -4.69848-6.16407*ii, 3.521e-15-1.47388e-15*ii, -.379226-.474488*ii, -.86098-10.7481*ii, .621279+2.07526*ii, -13.664+12.3454*ii, -9.87296+13.5801*ii
3.19329-3.98212*ii, .865313-.119428*ii, -1.12923+.133907*ii, -9.28897e-17+2.75617e-16*ii, .8941+2.24589*ii, 1.10736+.238101*ii, 2.56169-1.36132*ii, .696215+1.48394*ii, 2.71044-1.88026*ii
.254847-1.99792*ii, -.403668+1.8718*ii, .021844-.560641*ii, -2.58416e-16+1.60273e-16*ii, 1.02466-.043848*ii, -.154258-.801792*ii, .966272-1.95434*ii, .375053+.96408*ii, 1.07458+.584422*ii
.32337-.264214*ii, 1.06994+.788817*ii, .302643-1.57074*ii, 1.8527e-16+4.56121e-16*ii, -.34372-.442717*ii, -.0875469+.168997*ii, .116235-1.14976*ii, -.477812-.410919*ii, 1.77081+.530542*ii
-.118374-.201283*ii, -.092605+1.00299*ii, .354265+.65731*ii, -1.14914e-187-7.1821e-189*ii, -.458264+.147727*ii, .688575+.361206*ii, -.842629-.976875*ii, -.241638+.541619*ii, -.343596+.899942*ii
.602166-.250735*ii, -.38619-.690325*ii, .386925-.884794*ii, -7.11615e-95-8.98882e-95*ii, .678107-.603982*ii, -.13987+.266482*ii, .863314+.881956*ii, -1.30353-1.30533*ii, -1.11439+.422604*ii
3.67807+.848688*ii, -1.98404-.962872*ii, -.605528-4.29909*ii, -8.05501e-243+1.17164e-243*ii, -1.30002+.146907*ii, -1.75948+4.10726*ii, -.147063-1.20287*ii, -2.62451-.532303*ii, 5.08219-1.36061*ii
.66016-.490944*ii, .336773+.546749*ii, .254808+.722023*ii, 7.39753e-207-5.06147e-207*ii, -.834558-.764651*ii, .650162+.712012*ii, -.753005-.660884*ii, .683153-.027947*ii, -.285302+.712086*ii
4.37667+13.0559*ii, 5.66295-8.55856*ii, 2.39318+.406313*ii, 3.92921e-239+1.85962e-239*ii, -1.04101+.508005*ii, 13.6002+5.29156*ii, 3.12623-5.60366*ii, -10.9731-1.06526*ii, -9.75848+12.1404*ii
.637071-.935628*ii, -.163666+.775949*ii, .480706+.053099*ii, 6.56859e-47+4.37906e-47*ii, -1.17209-.231449*ii, -.24827-.40357*ii, -.500808-.88958*ii, -.0548016-.297856*ii, .193506+.454219*ii
-1.35079-.095485*ii, .0747234+.0270317*ii, 2.53157-3.00655*ii, -7.20891e-261+1.43223e-260*ii, -4.08873+.568977*ii, 1.90438+.874601*ii, .47914+.458809*ii, -3.54964+.210992*ii, -2.59241+.279051*ii
.637384-.962059*ii, 1.69322+3.05669*ii, 1.12587-.908234*ii, 1.93149e-52+5.22024e-53*ii, .491281+.298169*ii, -1.12176+.257048*ii, .136621-.724498*ii, 1.34008+.269142*ii, .504197+.939773*ii
-.4992-.338833*ii, -.536574-1.08197*ii, -.088646-.682396*ii, -4.941e-69+2.51295e-70*ii, -.179686-.683577*ii, 1.45314+.960453*ii, .145313-.822464*ii, 1.14288+1.09666*ii, .574127+.026253*ii
-.612962-1.95705*ii, -.0117958-.00094026*ii, 1.66875+1.78032*ii, -4.85396e-184, -7.36649+10.9107*ii, 4.70264-5.43081*ii, 2.6+2.06448*ii, -7.08806-3.44258*ii, -.66332-8.07392*ii
.31281-2.12464*ii, .628725-.238028*ii, -.18289+.128169*ii, 1.87462e-241-1.4997e-241*ii, .905625+1.54087*ii, -.119225-1.14373*ii, .883618-.007873*ii, 1.7489-.674984*ii, .160596-.114692*ii
-15.2991+20.5031*ii, .0442861+.0455409*ii, 3.65418+25.7086*ii, 1.0019e-270+1.13684e-270*ii, -13.0236+15.2677*ii, -17.5023+7.5884*ii, -.73883+.059534*ii, 13.6208+1.96897*ii, 4.23034+18.7768*ii
.42494-3.40339*ii, .330493-.289972*ii, .944278+.356964*ii, -5.18289e-144-2.40625e-144*ii, -.992262-2.61081*ii, .920363+.847373*ii, 4.70375+1.49315*ii, -4.61824+4.00545*ii, -3.90865-3.08902*ii
.767807+.594877*ii, -.336819-.0309269*ii, -.632081+2.1981*ii, -7.87251e-140+8.39735e-140*ii, -1.6268-.474499*ii, -1.004+.177727*ii, .243666+.44635*ii, 1.37239+1.1043*ii, 1.13514-.253473*ii
5.16045+8.23773*ii, 3.78525-3.93691*ii, .280312+.322299*ii, 0, -1.05173+.820808*ii, 6.28037+13.691*ii, -3.20845-17.8611*ii, 4.67998-4.19092*ii, -4.85725+6.04075*ii
-.0204333+.392418*ii, -.346522-.76969*ii, -.056302-1.05798*ii, 7.48895e-32+1.36893e-31*ii, -.663138-.160543*ii, .495552-1.15068*ii, -.198534-.0902452*ii, -.343626-.094493*ii, .0842999-.215126*ii
1.41115+1.21856*ii, -.196579+.562639*ii, -.182803-.81303*ii, -1.03742e-222+3.45807e-222*ii, .994771+1.46246*ii, -2.0111-2.50439*ii, -1.06497+2.97151*ii, 3.31009-1.73067*ii, -2.61061-.322653*ii
-2.04405-.2722*ii, .498243+.0603471*ii, 2.5106-.278163*ii, 3.05629e-71+3.19779e-71*ii, -2.02696-.012015*ii, 1.41954-1.36018*ii, .715881+.070320*ii, 2.9487+.625892*ii, -1.81685+.022586*ii
.791516+1.14342*ii, -.701757-.705002*ii, .162037+.338927*ii, 1.00643e-232-4.42829e-232*ii, -1.17772-.104855*ii, .001883+1.94332*ii, -.470277-.498858*ii, .178887+1.06361*ii, -.0928741+.240223*ii
7.98713-3.95192*ii, -1.00699-14.1094*ii, -2.44515+5.19432*ii, 3.71307e-214+4.64134e-215*ii, -.442443+.658963*ii, 2.65577+3.48499*ii, -2.78302+3.37493*ii, 13.2498+4.27735*ii, 10.7255+22.7081*ii
-1.87668-.508958*ii, 2.28289-1.96587*ii, .92001+.579969*ii, 0, .709656+.376588*ii, -2.23121-.913054*ii, .788083+.345099*ii, .032804-1.04056*ii, -.524898-.774558*ii
-1.17697+.386841*ii, -.240851+.0317066*ii, .803995+.796178*ii, 5.85819e-244+1.75746e-243*ii, .210463+2.24846*ii, -.889189+1.01501*ii, -.0910801+.25933*ii, 1.30415+.990895*ii, .279701-.135984*ii
-1.22905-1.25686*ii, .674609+2.46611*ii, -.192631+.272339*ii, 0, -.802675+.208034*ii, -1.69538+.776186*ii, 1.99563-.280047*ii, -.671059+.497765*ii, .308154-.597435*ii
-.250229-2.27596*ii, .48487-.998038*ii, 2.14515-.756297*ii, 0, -.398191-1.38021*ii, -.856907+.095363*ii, -.986608-.392883*ii, -2.14461+.58573*ii, 2.41356+.096625*ii
-1.08036-1.11283*ii, -.422193+.619346*ii, 1.08341+.919858*ii, -5.00971e-156+1.86732e-155*ii, 1.11447-.909478*ii, 2.21234-.019908*ii, -.130463-1.47499*ii, -1.90529-1.44842*ii, -1.21543+1.71802*ii
