variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.520549-.999823*ii, .287975+.208908*ii, .007595+1.09643*ii, -.783509+.008121*ii, -.021018+1.01129*ii, .0492687+.156218*ii, .072806+.504044*ii, .689144+.059467*ii, -.658015-.021131*ii, .835738+.256462*ii
-.503696+2.23941*ii, .507545-.027385*ii, .823907+.3006*ii, -.667963+.154033*ii, .984268-1.71398*ii, .0690381-.136073*ii, -.401161+.622029*ii, .2513+.52681*ii, .984537+.656722*ii, .245957+.739521*ii
1.28281+2.6699*ii, -1.1323-1.10355*ii, .104149-.829191*ii, -.340724-.510207*ii, -.836398-2.12581*ii, -.3378-.733646*ii, -.741265+.427111*ii, -.173345-.103176*ii, 2.07037-.812779*ii, .84234+.543863*ii
-2.53203-2.56373*ii, .147232+.25296*ii, -.165743+.736108*ii, -1.05321-.037986*ii, 1.9138+2.44359*ii, .335324-.3353*ii, .124517-.566532*ii, -.134197-.887221*ii, -1.1455+.969479*ii, -.337439-.402439*ii
-1.69901-3.03624*ii, .323335+1.83134*ii, -.12098+.75511*ii, -1.60523-.003353*ii, 1.36767+2.64902*ii, .312425+.245947*ii, .531187+.127902*ii, .0395743-.131226*ii, -1.90584+.489744*ii, -.7855-.848244*ii
.346004-3.2831*ii, -.15271-.190454*ii, -.715327-.328457*ii, -.904366-.299213*ii, -.754064+2.62794*ii, .397911-.430611*ii, .730518-.446929*ii, .510656-1.20336*ii, -.922875-.474528*ii, .120241-.564114*ii
-.960948-1.67936*ii, .571029+3.34763*ii, 1.34016-3.80417*ii, -2.42632-.285076*ii, -.0172746-.0107022*ii, 1.34046-.028424*ii, 2.18034+.448178*ii, .0404551-.145995*ii, -.242476-.0198181*ii, -3.50959-2.72464*ii
2.503-.861238*ii, .266223+.138424*ii, .458578-.754193*ii, -.798388-.220582*ii, -1.93437+.131993*ii, .462745+.0598341*ii, .928245+.743697*ii, 1.24078-.177071*ii, .105153-.848415*ii, .578553-.402051*ii
-2.13415+1.28491*ii, -.15874+.369839*ii, -.477554+.735866*ii, -.983159+.065762*ii, 1.95102-.307161*ii, -.363051-.439828*ii, -.965544-.026337*ii, -.778266+.321548*ii, .274671+.592156*ii, -.380651+.852676*ii
-2.16961-.904193*ii, -.0956932-.278478*ii, -.644638-.684403*ii, -.956918-.109799*ii, 1.23151+1.02819*ii, .253979-.924546*ii, -.045086-.883277*ii, -.508483-.976921*ii, .123869+.489834*ii, -.907068+.037802*ii
-3.7575-.930975*ii, -.101779-.284475*ii, -.270622+.692914*ii, -.880761-.009260*ii, 2.91127+1.4199*ii, .103625-.741869*ii, -.57516-.882615*ii, -.781715-.87249*ii, -.301568+1.38847*ii, -.527219+.15088*ii
-.451571+2.23182*ii, -.846709-.992663*ii, .841516+.307399*ii, -.323134-.366908*ii, .921473-1.60901*ii, -.22336-.487874*ii, -.925603+.416898*ii, -.23438-.126409*ii, 1.53044+.317196*ii, 1.02786+.352194*ii
-1.22668-1.06373*ii, .097757+.386019*ii, .999152-.174049*ii, -1.00001-.189183*ii, 1.11082+.632183*ii, .533237-.13979*ii, .423564+.158038*ii, .240921-.530081*ii, -.162877+.717537*ii, -.204231-.850677*ii
-1.40745-2.5685*ii, -.151859-.160771*ii, -.115737+.791744*ii, -.836848-.190953*ii, 1.09785+2.35974*ii, .256186-.293996*ii, .123698-.372165*ii, .128469-.967999*ii, -.966979+.527712*ii, .32531-.422*ii
-.321735-2.59628*ii, .020212+1.73629*ii, -.748328-.414898*ii, -1.64322-.154664*ii, -.110786+2.12551*ii, .233996-.0306349*ii, .700313+.080813*ii, .01151-.166344*ii, -1.3432-.481178*ii, -1.07712-.74895*ii
.139381-1.17236*ii, .220339+.271799*ii, 1.39507-1.02431*ii, -.943816-.286948*ii, -.083148+.243374*ii, .820831-.091053*ii, .995218+.38218*ii, .774182-.660411*ii, .155284+.288287*ii, -.114849-1.22391*ii
-.386932+1.70269*ii, .028226-.898322*ii, .899935+.314089*ii, -.354449-.0742172*ii, .822293-1.30169*ii, .0895034-.35968*ii, -.468221+.352732*ii, .275524-.101897*ii, 1.16737+.605748*ii, .831993+.523678*ii
.539105-2.21075*ii, -.137508-.20745*ii, .784993-.597206*ii, -.781173-.405914*ii, -.515773+1.29022*ii, .659433-.191294*ii, .888628+.126413*ii, .800663-1.04019*ii, -.233733-.0667806*ii, .416647-1.12888*ii
.392497+.464434*ii, .537299-.568063*ii, -1.35475-.081522*ii, -.655595+.221838*ii, -.524696+.095645*ii, -.097194-.648573*ii, -.221679-.299863*ii, .25803-.0771326*ii, .353724-.371863*ii, .002078+1.46785*ii
.331525+.876372*ii, -.086221-1.28354*ii, -.72914+1.64618*ii, -.181446+.05753*ii, .216866+.0718491*ii, -.475101-.37562*ii, -.993588+.099995*ii, .267832+.0045327*ii, .353988-.027339*ii, 1.59262+1.60863*ii
2.19688+.476855*ii, -.884237+.176387*ii, -.933165+.024426*ii, -.821084-.385142*ii, -1.63409-.128553*ii, -.51226-.197573*ii, -.372243+.673108*ii, .110568+.31667*ii, .336055-1.51233*ii, .760052+.495383*ii
.42265+.704249*ii, -.528421+.267862*ii, -.605846+1.57345*ii, -.764646-.113807*ii, .248244+.125525*ii, -.647492+.037430*ii, -.921494+.685436*ii, -.092841+.616834*ii, -.147638-.424995*ii, 1.02774+.897753*ii
-.954852-1.15654*ii, .827656+3.14217*ii, .535322-3.28228*ii, -2.33332-.053927*ii, -.0169005-.0320693*ii, 1.05854-.121025*ii, 1.78854+.290403*ii, -.0473751+.13477*ii, -.290372-.104849*ii, -3.41609-1.79309*ii
.954781+1.67722*ii, -.671845+.158857*ii, .860473+.505721*ii, -.673731-.34613*ii, -.031159-1.34067*ii, -.261469+.0942113*ii, -.521284+1.13231*ii, .184659+.526221*ii, .82618-.299452*ii, 1.05229+.060859*ii
-1.91577+.003207*ii, .120184+.0170195*ii, .915956+.001143*ii, -.853842-.090245*ii, 1.73504-.006495*ii, .385212-.336473*ii, -.0235611-.0013688*ii, -.0486315-.433716*ii, .295903+1.0378*ii, -.217296-.334443*ii
-.063842-2.34784*ii, -.009735+2.1448*ii, -.78301-.407421*ii, -1.77641-.151406*ii, -.254165+1.92215*ii, .144703+.101006*ii, .680267+.308893*ii, -.0287765+.135957*ii, -1.39502-.662772*ii, -1.18293-.751405*ii
-1.51055-2.84376*ii, .194127+2.198*ii, -.122902+.77097*ii, -1.72655-.040975*ii, 1.27961+2.49283*ii, .214762+.359498*ii, .484346+.336679*ii, -.0458338+.11093*ii, -1.94746+.317998*ii, -.855823-.921405*ii
-3.36856+.895077*ii, -.116395-.306187*ii, .771962+.039204*ii, -.790245-.075992*ii, 2.85379-.437797*ii, .221573-.683968*ii, -.57545-.388525*ii, -.692873-.537971*ii, .750372+1.51023*ii, -.52349-.025634*ii
2.22087-2.49116*ii, .237371+.13995*ii, -.761702-.194578*ii, -.89127-.15271*ii, -2.00726+1.87112*ii, .282693-.0561427*ii, .866173+.222896*ii, 1.08692-.468269*ii, -.849602-1.09428*ii, .52093-.099614*ii
-.94392-.027358*ii, -.0794574+.394101*ii, -1.09745-1.02725*ii, -1.17992-.066158*ii, .248747+.303659*ii, .019966-.77114*ii, -.0528558-.448769*ii, -.498111-.290401*ii, .275382-.26643*ii, -1.16318+.361707*ii
-.740788-1.47388*ii, .109718-.013595*ii, -.142546+.913946*ii, -.810142-.044841*ii, .754193+1.50644*ii, .118148-.149913*ii, -.0153801-.0209924*ii, .280996-.417391*ii, -.68989+.352667*ii, .442383+.0780535*ii
1.4461+.047771*ii, .295049+.117423*ii, .902484+1.31627*ii, -.589077-.035998*ii, -.3192-.0755033*ii, .0556273+.464997*ii, .039901+1.15551*ii, 1.08024+.44325*ii, -.19141-.0234645*ii, 1.51348+.195393*ii
-.87114-2.5938*ii, .168763+.288253*ii, -.720494-.444854*ii, -1.13123-.107203*ii, .194351+2.18749*ii, .410712-.488524*ii, .586929-.559957*ii, .137777-.919561*ii, -.843209+.008066*ii, -.647528-.375363*ii
-.542025+.709379*ii, 1.06599+.15539*ii, -2.10457-.525996*ii, -1.05058+.512374*ii, -.0969138+.0875608*ii, -.100987-.804026*ii, -.187875-.625459*ii, -.122826+.227668*ii, .164138-.253932*ii, -1.21292+1.88875*ii
-.239467+1.4191*ii, .502274-.034359*ii, -.881564+.893816*ii, -.733329+.304235*ii, .486262-.466535*ii, -.349225-.291863*ii, -.708558+.193581*ii, .038158+.585792*ii, .262532+.0556897*ii, .225131+1.61316*ii
.030161+.914475*ii, -.835559-1.14978*ii, -.711541+1.34295*ii, -.283929-.230223*ii, .377561+.0413586*ii, -.619298-.505313*ii, -1.1884+.071615*ii, -.218737-.149112*ii, .541443-.23005*ii, 1.44648+1.15086*ii
1.13998+.674493*ii, -.919864-.715633*ii, -1.12287+.033006*ii, -.549623-.3495*ii, -.936898-.082809*ii, -.49936-.628251*ii, -.675532+.072445*ii, -.159818-.184222*ii, .701791-1.05052*ii, .777973+.836282*ii
.8298+.258121*ii, -.040752-.128881*ii, .340346-.647493*ii, 2.33187-1.20925*ii, -3.38242-.404275*ii, 1.75501+1.27831*ii, -.637551-.736731*ii, -1.86807-1.68857*ii, 1.62915-1.96996*ii, .130771+.240162*ii
.540379+.486241*ii, -.0129094-.141988*ii, .656284-.491652*ii, 2.14483-1.06094*ii, -.847439+2.2647*ii, .100321+1.25447*ii, 1.33386+.771811*ii, 1.03787-2.81742*ii, -1.02656+1.03461*ii, .337135-.157105*ii
.0699582-.0884351*ii, 2.1817-.281416*ii, -.749501+1.01412*ii, -.409782-.0678747*ii, .627158-.220863*ii, -1.22143-1.33549*ii, .771924-.832043*ii, .160354-.0466579*ii, .379474-.357454*ii, .753632-2.32368*ii
-.474525+1.72998*ii, 1.23334-3.60866*ii, .059046-.599678*ii, 2.89288+4.87905*ii, -1.7685-5.83171*ii, 7.45663+3.00484*ii, 4.19328+3.07759*ii, .0026309+.206208*ii, .0577217+.137272*ii, -5.62444-2.14076*ii
.303954-1.16947*ii, 2.15961+.555093*ii, .626671-1.52669*ii, -.695479+.765968*ii, -.272973-.116145*ii, 1.02373+3.23753*ii, -1.22779+.847224*ii, .0993041+.160671*ii, .546315+.135869*ii, .009269-2.36674*ii
-4.30752-3.8936*ii, .0181055-.0911686*ii, .127514-.77269*ii, -1.78001-3.06747*ii, -1.30807-2.44849*ii, -2.06454-3.92192*ii, -.061206-.96837*ii, 3.10053+1.93436*ii, -.000771239-.0020181*ii, -2.15967+7.4953*ii
-.544959+1.13614*ii, -.845276-.008189*ii, -.421521-.615421*ii, .0486467-.174798*ii, 3.12721+.73494*ii, -.611295+.478118*ii, -2.22727+.211942*ii, .034837+.609188*ii, -.199521-.563037*ii, -.810737-1.15931*ii
3.47116+2.89641*ii, -.122129-.42475*ii, -.706618+1.94559*ii, -.922315+.389163*ii, .13004+.0754382*ii, -.632983+.246802*ii, -1.57156+.714626*ii, 1.02291+.068216*ii, -.11822-.557121*ii, -.037119-1.04693*ii
1.49478-2.27911*ii, .189782+.0888166*ii, 2.70163+.280134*ii, .191244-2.52697*ii, .0633708-.020297*ii, 2.33048+.899862*ii, .653806-2.96053*ii, 1.2628-2.57231*ii, -3.04394-3.53063*ii, -.246546+.0527522*ii
.182663-7.56079*ii, -6.37352-.552785*ii, -.486431-.0161102*ii, 12.4701-3.68002*ii, -11.5084+1.1468*ii, 4.84438+1.516*ii, -3.82913+2.77791*ii, -.0456893-.107968*ii, 11.3599+4.91855*ii, .843843-.137084*ii
-1.83775+1.78666*ii, -.296998+.21543*ii, .590288-.872611*ii, -.396649-.0265402*ii, -1.11442+.241569*ii, 1.29357+2.32632*ii, -.466534+2.02452*ii, .060414+1.35335*ii, -3.32852-1.7043*ii, -.194823-.317492*ii
.243151-1.49102*ii, -.225385-2.85544*ii, -.496704+.721097*ii, .451516+1.7072*ii, 1.92978-.469687*ii, 1.81309+2.20705*ii, 2.21786+.644106*ii, .0399428-.178545*ii, -.168774-.275291*ii, .826775-3.44399*ii
1.36102+.810619*ii, -.0011971-.259129*ii, -.2868-.772673*ii, -.158824+1.69395*ii, 2.08483-1.15129*ii, -3.17411-1.2754*ii, .925108-1.62941*ii, .909194+1.57844*ii, .221112+.410333*ii, -.860249-.214913*ii
-5.68318+11.7131*ii, .116132+.0602197*ii, -.624116+.279314*ii, 3.33517-.834865*ii, -1.26592-3.97399*ii, 2.42623-2.73347*ii, -2.68171-9.04554*ii, -1.31329+7.98961*ii, 9.85713+4.12093*ii, -.0054194+.131479*ii
2.95821+8.25089*ii, -.187044-.0194817*ii, -.649526+.082666*ii, -2.31408-.429325*ii, -4.41144-1.76082*ii, 5.09974-5.51724*ii, 1.47551-3.83316*ii, -2.82926+2.40955*ii, 3.93905+3.80171*ii, .208379-.0718265*ii
5.79376-1.33401*ii, -1.96563-3.41839*ii, -.787257-.25738*ii, 5.05966+3.46441*ii, -1.3689+1.90592*ii, 2.75241+2.39911*ii, -2.23714+3.11011*ii, -.17097-.0082527*ii, -2.62417+1.02165*ii, -.917396+1.06709*ii
-2.08629+1.27835*ii, -.607517+.375092*ii, -.710646+.016269*ii, 3.16725+.504236*ii, -3.7035-.25471*ii, -1.11211+.540395*ii, 3.43797+1.99645*ii, -.659663-.701584*ii, -2.21376+1.21221*ii, .016489+.632289*ii
.077147+1.98*ii, .151945-.0436384*ii, -1.18594+.168308*ii, -1.56829+1.6818*ii, -.707454-.318421*ii, -.829232+.244325*ii, -.684549-.097272*ii, .622372-1.70368*ii, .0717015+.0042254*ii, -.297209-1.73906*ii
2.89763-.072916*ii, .0625399-.0972339*ii, -.136336-.691128*ii, 2.79326+.964483*ii, 2.10391-3.18135*ii, .43274-.658881*ii, 1.02454+.054708*ii, -1.56603-2.58374*ii, .0386984+.0899174*ii, -1.1409-.607071*ii
-4.2574-.799894*ii, -.144768+.317961*ii, -.288601-.639026*ii, -2.01014+2.03198*ii, 3.69711-1.13628*ii, 1.15754+.925622*ii, -.592116-2.60477*ii, -1.56448-.393455*ii, -.620818+.976798*ii, .045342+.651794*ii
.560551+1.4491*ii, 1.54593+1.2985*ii, .010308-.701228*ii, .496343+2.69592*ii, -.170402-3.86187*ii, -.162116+4.82001*ii, -2.11139-1.13317*ii, -.115563-.237809*ii, -.408446+.967126*ii, -.979405-1.3268*ii
-1.26878+2.34885*ii, .0427117+.124061*ii, .583022-.474483*ii, -2.91991+1.20473*ii, -1.44559+2.78647*ii, -1.46876-2.59252*ii, -.288575+1.72156*ii, 3.23639-1.25821*ii, 5.91636-2.21411*ii, -.122786+.119571*ii
1.68236-.341558*ii, -.094192-1.74845*ii, .796166+.214224*ii, -1.70441-.483039*ii, 1.67692-1.68747*ii, -1.26333+.6748*ii, -.012298-1.04298*ii, .135246+.148873*ii, 1.60576+1.31642*ii, -.999293-.440439*ii
-1.06958-.597443*ii, .245432+.190777*ii, 2.44422-.024286*ii, .210422-.313704*ii, .0912563+.0027209*ii, -.468957+.152407*ii, -.704524-.949809*ii, .233102+1.1836*ii, -.0490748+.0636313*ii, -1.65076-1.65704*ii
-3.04633+.054242*ii, .133988+.102322*ii, .800487+.417682*ii, -3.49396+.684256*ii, .231274-1.79656*ii, 1.53217+1.85632*ii, -1.8879+.792157*ii, -2.20039-1.92975*ii, -1.5107+.320594*ii, .357042+.164028*ii
1.54471+1.43781*ii, .557854+.087545*ii, .587558+.592306*ii, -1.6171-1.52754*ii, -1.64302-1.60382*ii, .960985-1.2305*ii, .346341+.577573*ii, -.469082-.176379*ii, .140169-.0827362*ii, -.747956+2.08492*ii
-3.03122+1.30503*ii, .831403-.803652*ii, -.469374-.502411*ii, -.278322-.349139*ii, 3.18088+2.59044*ii, 1.36325-.389535*ii, -4.15824-1.03356*ii, -.47978+.388423*ii, 1.05723+2.45913*ii, -.643235-.444038*ii
1.16203-2.81623*ii, -.269894-.262866*ii, .028155-1.00293*ii, -.990777-1.28993*ii, -.111019-1.31544*ii, .291318+.756703*ii, 1.34806+.084129*ii, .784791-.718088*ii, 1.35686+.995301*ii, .56133+.039168*ii
-.675234-1.2644*ii, -.123353-.0725513*ii, -.082373+1.2394*ii, .311382-.496451*ii, .137598+.681972*ii, -.518044+.964999*ii, -.311975+.254062*ii, -1.17156-.981614*ii, .154441-1.49698*ii, .19819+.308547*ii
-3.45682+2.07118*ii, 4.18169-1.55352*ii, -.814425-.166522*ii, -2.62846+.690536*ii, -1.90908+1.3203*ii, -2.65315-.509572*ii, .38903+1.67981*ii, -.0524909-.0868799*ii, 3.80007+7.82408*ii, -.57248-.630528*ii
-2.24499+.889269*ii, .298285+.269181*ii, -.024201-.839235*ii, -.796056+2.45246*ii, .194606-2.2445*ii, -2.21069-1.52342*ii, -2.88433-.328023*ii, -.91668-1.13931*ii, .405199+.802283*ii, -.145848-.781612*ii
.669785-1.90452*ii, -.127674-.113993*ii, -.538945+.889668*ii, .113324-.3352*ii, 1.18235-.074806*ii, -1.0249+.036507*ii, .131902-.553512*ii, -.262391+1.49695*ii, 1.3482-.567429*ii, .343874+.217325*ii
.835834+1.92517*ii, .0627016-.0685125*ii, .786553+.197957*ii, 2.91349+.534105*ii, 1.84591-1.68435*ii, .0657158-.433624*ii, -.423525+.869772*ii, -.97701+3.51886*ii, .0564044-.0138189*ii, .436804+1.43906*ii
2.90424+7.7127*ii, 9.34785+2.7903*ii, -.623468-.345386*ii, -1.99467+1.92293*ii, -.195545+3.67726*ii, 7.62635-1.18603*ii, 2.89444+2.11908*ii, .0669272+.001734*ii, -.192252-.372567*ii, 5.2788-2.24534*ii
-4.29243-1.59686*ii, -.138345+.16049*ii, -1.38989+.332314*ii, -3.14445-2.17613*ii, -.348226-.295734*ii, -2.02417+1.86915*ii, .407437+2.57579*ii, -.011753-2.6281*ii, 1.44561+.132886*ii, -.403925+.207991*ii
.692874+1.04947*ii, -.133825-.0148456*ii, .001933+1.38928*ii, 2.34569-1.18346*ii, -.0020755+.497239*ii, -.324373-2.52742*ii, -.166423+.292401*ii, .883761+1.19404*ii, -.0280364-.022626*ii, .644753+2.20673*ii
-2.54387-1.47255*ii, -.436026+.0012051*ii, -1.0047+.518843*ii, .658105+3.94078*ii, -.129338-.913092*ii, -.023518+.880715*ii, .356152-1.68672*ii, .808339-.651786*ii, -1.12076+2.39412*ii, .258636-.407892*ii
1.05696-2.06611*ii, .433316+.654193*ii, .308748-.651284*ii, .545298+1.55331*ii, -3.45654-.855961*ii, -1.29465+.292963*ii, -.111142+.740306*ii, -.37722+.047733*ii, -.287536-1.1162*ii, -.96764+.162568*ii
-1.63768-4.7845*ii, 1.7639+2.27201*ii, 1.16691-.46204*ii, -6.07091-3.70111*ii, .287132+.610288*ii, -.77311-3.65817*ii, -1.42274-2.2808*ii, .0772874+.180731*ii, -2.62912+1.64404*ii, .849863+.767831*ii
1.26961-.811266*ii, -1.96687-.035705*ii, -1.18442-1.09864*ii, -1.85503-1.42451*ii, .197053+.247338*ii, -1.15446+1.20366*ii, 1.54072-.597417*ii, .220708-.045453*ii, .0600259-.339829*ii, 2.15867+1.84442*ii
.131667-.383105*ii, -.495127-.203438*ii, -.055467-1.00834*ii, .371355+.274884*ii, .212468-1.27709*ii, -1.75242-.839904*ii, .121133-.572435*ii, .236165-.432488*ii, -.152952-.597319*ii, .497002+.990322*ii
.636147-.744115*ii, -.038704+.670107*ii, .618996-.725744*ii, -1.48128+1.46144*ii, -1.31154+.800059*ii, -.193928-.31126*ii, -1.47131-.207055*ii, .626175+.007647*ii, .714122+.608895*ii, -.4476+.900637*ii
.713459+1.64583*ii, .244727+.824814*ii, -.947292-.848074*ii, -.6545-2.18225*ii, .376794+.52804*ii, -.824057+.244504*ii, 1.60907+1.41614*ii, -.354796+.467403*ii, -.871496-2.34779*ii, -.696638-.023347*ii
-1.14105+2.25344*ii, -.961873+3.06711*ii, -.747598+.498107*ii, 2.80006-1.54819*ii, .351675-1.80522*ii, -.880938-.305162*ii, -4.17021+1.11651*ii, -.20217+.0938706*ii, -.514611+1.15562*ii, -.10899-1.89251*ii
-1.83358-.470154*ii, -1.13456+.250227*ii, -.976669+.349904*ii, -.711434+.331533*ii, -.612628-1.02493*ii, .243597+1.03514*ii, 1.1686-.184305*ii, .319721+.0446843*ii, -.131112-.44753*ii, 1.28145+1.37158*ii
.659027+3.55889*ii, -1.35682+3.2851*ii, .786354-.656885*ii, .336309+.689559*ii, -.61265+1.07751*ii, .515467-.551452*ii, -.781025-2.2412*ii, -.145665-.033501*ii, -1.72228+2.53276*ii, .131395+1.2743*ii
.352669+.845796*ii, -1.22141+.360245*ii, .933395-.875325*ii, -.811572+.645765*ii, -.404628+.491143*ii, -.162098-.778878*ii, -.486295-.698023*ii, .173505-.179663*ii, .199173-.216058*ii, -2.38615-.659398*ii
-5.22037+2.22922*ii, .196337-.0496728*ii, 6.5871-.202695*ii, -2.57568-2.49367*ii, .00463862+.000429296*ii, .324029+3.51785*ii, 6.92255-.170198*ii, -4.35694-1.04549*ii, 2.46841+5.89863*ii, .138136+.160344*ii
-1.13466-1.98082*ii, .0348859-.0374581*ii, -.362017+1.36434*ii, .364528-.759044*ii, .332762+.337659*ii, .690502-1.12444*ii, -.0945957+.407867*ii, -.649215+4.31051*ii, 1.89039+.159729*ii, -.0854259-.17567*ii
.565387-.922872*ii, 4.81868+2.88148*ii, .610361-.115047*ii, -8.21711+14.9824*ii, 4.71786+2.95073*ii, -4.98754-3.56186*ii, 1.42572+5.2709*ii, .142582+.0163801*ii, 2.55254-6.64154*ii, -.808377+.680049*ii
.511036-.978657*ii, -.446007-.0631046*ii, -.973394-.177407*ii, .583415+.517428*ii, -1.18007+.708706*ii, -.632848+.881013*ii, .161699-.510138*ii, -.40108+.390847*ii, .49252+.91005*ii, -.700569+.353304*ii
1.0227-.062828*ii, -.179247+.25873*ii, .303997+.947665*ii, -1.5917+.864534*ii, -1.08527+.807276*ii, -.256275+.95319*ii, .376653-1.46947*ii, -1.2871-.405181*ii, -.456488+.457366*ii, -.074002-.826665*ii

