variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-1.01056-2.30877*ii, 7.34193-5.31053*ii, 7.52775-5.67531*ii, -5.50066e-20-1.7053e-19*ii, -1.0323+3.17089*ii, -1.01056-2.30877*ii, 2.10778+3.43174*ii, 4.14728-4.90894*ii, -2.01332-6.81414*ii
.325145+.147041*ii, -.10053+.164772*ii, 1.14902-2.3284*ii, 2.0205e-19-3.14832e-18*ii, 1.71272-.398427*ii, .325145+.147041*ii, -.66184-1.03691*ii, -.028898+.731244*ii, -.325376-.809094*ii
-6.13298-1.07808*ii, .628224-.054961*ii, -.367057+.438122*ii, 3.16925e-19+4.75827e-19*ii, -2.61898-.532044*ii, -6.13298-1.07808*ii, -4.621-.592295*ii, 2.27584+1.7977*ii, 1.70321+3.72461*ii
-.530115-.69599*ii, 1.7012-.523001*ii, 1.05193+1.61269*ii, 1.81023e-19+3.85537e-19*ii, -2.55346-.238541*ii, -.530115-.69599*ii, -.266817+2.27053*ii, .671896+1.01874*ii, -1.50108+.927124*ii
.0672687-.335323*ii, 1.44775-1.04377*ii, -.236525+1.19258*ii, 9.801e-22+9.97658e-20*ii, .952839-.575129*ii, .0672687-.335323*ii, .191459-.0998658*ii, .158168-.788643*ii, 1.20964+.144901*ii
-.727564-.478414*ii, -.457013-1.31672*ii, -.964298+2.60615*ii, -7.00057e-18+8.1872e-18*ii, -1.07625+.491884*ii, -.727564-.478414*ii, -.258014-.138117*ii, .0487223+.427901*ii, .877812-1.14665*ii
-.879411-2.21372*ii, -1.05316+.70001*ii, -.247199-.283753*ii, -6.98734e-19+8.87983e-19*ii, 1.20405-.614544*ii, -.879411-2.21372*ii, .44491+2.76587*ii, -1.88572+.244411*ii, .712249-.695653*ii
-.283447-.0507556*ii, .508768+.461089*ii, -.297488-.873778*ii, 8.31952e-19-1.49736e-18*ii, -.787981+1.09243*ii, -.283447-.0507556*ii, .584996+.173354*ii, -.696536+.972761*ii, -.363749-1.6175*ii
-.37468+.635564*ii, -.562025-.65788*ii, -1.67578-1.70465*ii, 1.92765e-18-6.13594e-18*ii, -1.34336-.279954*ii, -.37468+.635564*ii, -.373476-.703712*ii, -.008545-.149393*ii, -.122109+.972385*ii
-.433918-.127995*ii, -.650388+.700162*ii, .051847-.530809*ii, 6.57254e-19+1.10646e-18*ii, -.080602-.678199*ii, -.433918-.127995*ii, -.801413+1.29369*ii, -.043669-1.14671*ii, -.483738-.487542*ii
.560964-1.10283*ii, -1.18617-.679175*ii, -.029403-.705235*ii, -6.57793e-18+3.36945e-18*ii, -.110804+.9434*ii, .560964-1.10283*ii, 1.63024+.019183*ii, .477064+.853792*ii, .977524+.533035*ii
-1.00519-.341758*ii, 2.40836-.465627*ii, -.580071+.105925*ii, -2.15237e-18+7.16005e-18*ii, -1.36416+.208353*ii, -1.00519-.341758*ii, -.424801+.0040139*ii, -1.36881+1.8236*ii, .851535+.070214*ii
.846519+.511418*ii, -2.03116-1.67293*ii, .327232-1.28401*ii, -1.40977e-18+3.01199e-18*ii, 1.19548+1.16716*ii, .846519+.511418*ii, -1.40475-.106156*ii, .348412+1.08647*ii, -1.6657-.77294*ii
-.31889-.0238979*ii, 1.49209+1.61255*ii, 1.51644-.204464*ii, 6.61049e-19+6.44765e-18*ii, 1.05788+.096155*ii, -.31889-.0238979*ii, .610062-.64468*ii, .551287+.121069*ii, -.974131+.687733*ii
.00355508+.024732*ii, .249074+.382805*ii, .505686+.443209*ii, -4.87949e-19+1.79423e-19*ii, -1.00688+.763456*ii, .00355508+.024732*ii, .78158-.280111*ii, -.045552+.609251*ii, 1.22664+.504475*ii
-1.01665+.249376*ii, .949119-.365467*ii, -1.98049+.050828*ii, -1.2057e-18+8.35001e-19*ii, -2.11438-1.15039*ii, -1.01665+.249376*ii, -1.41279-.237983*ii, 1.17395-1.29891*ii, -4.82932-3.14496*ii
-.361665-.359087*ii, -.08558-1.29342*ii, .0391342+.340385*ii, -2.96707e-18+9.13143e-19*ii, -.143008+.651949*ii, -.361665-.359087*ii, -.868338-1.63635*ii, -1.04339-.158122*ii, -.108813-.373463*ii
.433459-.322187*ii, -.674725+.818638*ii, .781779-1.07423*ii, -1.19642e-18-1.5618e-18*ii, .641988+.848413*ii, .433459-.322187*ii, 1.21695-3.48131*ii, 1.01804+1.21053*ii, -.230047-1.15503*ii
.349414+.422992*ii, .241136+.511874*ii, 2.31737+1.39318*ii, -1.32636e-18-4.08378e-19*ii, .697198+1.10153*ii, .349414+.422992*ii, .282639-.32053*ii, -.890354+.584969*ii, .055252-.833021*ii
.0039674+.0725478*ii, .57416+1.27027*ii, -1.4734-.649159*ii, -2.92084e-19+6.59996e-19*ii, .284832+.894632*ii, .0039674+.0725478*ii, -.294668+.224295*ii, -.0947372-.437591*ii, 1.64759+.749573*ii
-.293677-1.06178*ii, .658175+.483541*ii, -1.93007-1.02437*ii, 1.72331e-18+4.52755e-18*ii, -.143688-1.15383*ii, -.293677-1.06178*ii, -.333977+.238746*ii, .66824-.918527*ii, .151573+.76332*ii
-.0175252-.0884567*ii, -1.2543-1.34209*ii, -1.49191-1.39145*ii, 2.42533e-19+6.25201e-19*ii, -.128125-.0708838*ii, -.0175252-.0884567*ii, 1.11781-.930327*ii, .924056-.774871*ii, -1.21917+.192333*ii
.497781-.713725*ii, 2.63654+1.507*ii, -.703951+.853682*ii, 4.49616e-18-6.55173e-18*ii, -1.87611-1.88633*ii, .497781-.713725*ii, -.738059-.519559*ii, -1.83164+.958204*ii, 1.26046-2.1387*ii
-.762237+.131999*ii, -1.65093-1.14282*ii, .482974-.876635*ii, -1.2863e-18+1.28037e-18*ii, 2.03404-.086566*ii, -.762237+.131999*ii, -.83939+.095032*ii, .019744-.577412*ii, -1.32326-.94798*ii
-1.25937-.294574*ii, -1.58332+.365263*ii, .410491-.668882*ii, 2.60105e-18+1.04116e-17*ii, 1.93711-.540531*ii, -1.25937-.294574*ii, .462527-1.04238*ii, .060857+2.01941*ii, .747223+.326522*ii
1.54237-1.81012*ii, -3.30653+1.10266*ii, -4.33063-2.13242*ii, -1.48314e-18+1.46159e-18*ii, -1.90109+.161807*ii, 1.54237-1.81012*ii, -2.48078+.285731*ii, 4.85528-2.42814*ii, 3.43505+1.04932*ii
.631259+1.31185*ii, -.751637-.062993*ii, .272088+1.07233*ii, -6.15715e-19+5.12985e-19*ii, -.302105-.439193*ii, .631259+1.31185*ii, 1.73349+2.37608*ii, -1.80577-1.48643*ii, -1.59793-.702006*ii
.428763-.358541*ii, .962255-1.12411*ii, -.657753-1.52671*ii, 3.17155e-18-1.38046e-18*ii, -.644785+.755799*ii, .428763-.358541*ii, .87796-2.18061*ii, .378886-.156925*ii, .650915-.375153*ii
.716961+.474069*ii, -.0007386+.0706385*ii, 1.79449-.401603*ii, -2.44371e-18-9.91337e-18*ii, -1.39518+1.04356*ii, .716961+.474069*ii, .289537-.624305*ii, -1.00931+.246286*ii, -.524425+.896329*ii
.177891-.0888921*ii, -1.6713+.216044*ii, .476795-.638431*ii, -8.8031e-19+1.55784e-18*ii, .900487-1.05313*ii, .177891-.0888921*ii, 1.59333+.682895*ii, -.244872-.167173*ii, -1.68402+.089302*ii
.974857+1.6507*ii, .98927-.383107*ii, -.892955-1.57555*ii, -1.91899e-18+2.03425e-18*ii, -2.29725+.810621*ii, .974857+1.6507*ii, .949012+.777459*ii, -1.24997+2.30418*ii, -.699841+4.01653*ii
.844821-.049564*ii, .292842+.893821*ii, -.015587-.793477*ii, -4.12354e-19+8.38322e-19*ii, -.600587-2.3698*ii, .844821-.049564*ii, -4.46718+2.11217*ii, -1.2388+2.88564*ii, -.372452-1.20524*ii
.212566+.560266*ii, 1.75302+.010401*ii, -.0388292+.00013382*ii, -1.78079e-18-2.32374e-18*ii, -.974281-.504178*ii, .212566+.560266*ii, 1.40371-.593406*ii, -2.24819-.365676*ii, 1.26767-1.36598*ii
.556524+.527772*ii, -1.01628+.712117*ii, 1.08972-.306225*ii, 8.1419e-18-3.16877e-17*ii, 3.06256-.885218*ii, .556524+.527772*ii, -2.22492-.338139*ii, 1.23876+1.57363*ii, .606852+.058892*ii
6.79332+1.07717*ii, -1.8355-1.5139*ii, 1.97237-4.96795*ii, -1.81284e-19-6.95094e-19*ii, -1.91212-5.93223*ii, 6.79332+1.07717*ii, .524998-3.04727*ii, -5.1611-3.52978*ii, -.401992+1.1657*ii
1.31646+.921581*ii, 1.20705-1.26572*ii, -.236576+2.04833*ii, -4.19198e-18-5.94644e-18*ii, -1.22307-1.47105*ii, 1.31646+.921581*ii, 1.98499-.043681*ii, -.623355+.034796*ii, .507036+.346601*ii
-.280541+.492706*ii, -1.11435+.589147*ii, -.206599-.381926*ii, -2.11399e-18+2.44663e-18*ii, .254718-.422444*ii, -.280541+.492706*ii, .260196-1.18908*ii, -1.11941-.706487*ii, -.198491-.802741*ii
-.172458+.498798*ii, -2.93665+.96224*ii, -.181465-.0236271*ii, 1.37703e-18-8.23518e-19*ii, 2.20464+.748756*ii, -.172458+.498798*ii, .704732+.211859*ii, -1.23537+1.15399*ii, -.0452395-.072818*ii
.601431+.61317*ii, -.901175-.650717*ii, -.379622+.221821*ii, 2.43915e-18-2.33062e-18*ii, .016218-.694854*ii, .601431+.61317*ii, -1.27456+.650909*ii, 1.08349-.546667*ii, -1.05108-.205442*ii
-.989025+.071864*ii, -.208393-.515886*ii, -.981973+.643627*ii, 2.4704e-19-3.96008e-17*ii, -.630856+1.05261*ii, -.989025+.071864*ii, -.186565+1.02493*ii, -.422583+.246551*ii, .032297+.776305*ii
.510836-.443035*ii, .916298-1.14971*ii, -.72538+.433582*ii, -1.2551e-19-2.84312e-18*ii, .281041+.768519*ii, .510836-.443035*ii, -.721961+1.04927*ii, -.433996+.195407*ii, -.135337+1.03023*ii
-.015779-.812457*ii, .629154-1.86566*ii, -.58352-.472265*ii, 3.44596e-18+6.93261e-18*ii, -1.14398-1.40579*ii, -.015779-.812457*ii, -1.12749+.368586*ii, -.438797+.0736902*ii, -1.56124-.075577*ii
.514397+.263205*ii, -.305574-.676412*ii, .570115-.012554*ii, 4.02701e-17-6.78386e-17*ii, .156387+1.33034*ii, .514397+.263205*ii, -.012035-.680434*ii, -.121409-.636118*ii, -.891963-.510033*ii
-.796716-.323636*ii, .679867+.400553*ii, .351236+3.11118*ii, -8.17435e-18-3.89378e-18*ii, -.978505-.276027*ii, -.796716-.323636*ii, .208553+2.11677*ii, -1.04009+1.06126*ii, 1.13975+1.16032*ii
-.141686+.619084*ii, -.0699297+.0086363*ii, .088708+.69321*ii, 3.35057e-18+3.19468e-17*ii, -1.24824-.443953*ii, -.141686+.619084*ii, -.391766+.539098*ii, .685081+1.10087*ii, .005776+.984718*ii
1.01371-2.62791*ii, 1.12793+1.94632*ii, 2.40189+2.29151*ii, -6.20997e-19-3.0133e-19*ii, 3.80929-4.21944*ii, 1.01371-2.62791*ii, .329377-3.59379*ii, 1.78485+.967658*ii, .452412+4.63213*ii
-.242455+.977514*ii, -.127257-1.81195*ii, -1.92026+1.46407*ii, -1.29544e-18-7.22356e-19*ii, -1.28215+.900042*ii, -.242455+.977514*ii, -1.28489+.975714*ii, 3.83591+.055817*ii, .926253+.71961*ii
-.908931+.439058*ii, 1.16427+.885946*ii, .529419-.942406*ii, -1.66253e-18-5.54182e-18*ii, -.741964+2.05695*ii, -.908931+.439058*ii, -.302424-.149274*ii, -.112247-.350171*ii, -.347346-1.00611*ii
.621272-3.14345*ii, 1.0473+.721646*ii, .861898+.258813*ii, -1.38656e-18-9.57917e-19*ii, 2.08047+.463662*ii, .621272-3.14345*ii, -2.27791+3.36406*ii, -1.57951+.700561*ii, -3.28305-.200307*ii
1.13166+.285651*ii, .735804-.833364*ii, 1.41802-1.6189*ii, -6.22573e-18+5.01531e-18*ii, -.008219-.5002*ii, 1.13166+.285651*ii, 2.19479-.311611*ii, .822306-.645792*ii, .845779-.430154*ii
-1.27796-2.35098*ii, -1.08778+1.48798*ii, -3.47821+4.01349*ii, -5.16863e-19-3.88825e-19*ii, 3.35193+3.13303*ii, -1.27796-2.35098*ii, -.837949+.0138*ii, -.402163-1.65558*ii, -2.74464+1.80127*ii
-1.44639+1.33148*ii, 2.36209+.056504*ii, -.572003+1.03013*ii, 3.97159e-18-4.72531e-18*ii, .057472+.951414*ii, -1.44639+1.33148*ii, .59366+.607795*ii, -.710783-.642375*ii, .765747-.342401*ii
5.5478-10.1972*ii, 8.65395+2.9153*ii, 9.19094+6.6773*ii, -4.10204e-20-3.88189e-20*ii, 28.4824-5.34285*ii, 5.5478-10.1972*ii, 3.59006+12.3878*ii, .51723+18.4014*ii, 25.7446+9.03289*ii
-.692805+.766069*ii, 1.07747-.514278*ii, .8317+1.07929*ii, -4.15705e-17-1.3392e-18*ii, .680006+.260051*ii, -.692805+.766069*ii, -.0659948-.113456*ii, .291518+.132368*ii, .679165-.498155*ii
.402758-.437716*ii, .315847+.253222*ii, -1.5082+.081773*ii, -1.71451e-18-1.0963e-18*ii, -.136432+.724972*ii, .402758-.437716*ii, .375891+1.64905*ii, -1.58981+.153362*ii, -.868284+.63813*ii
1.42653+.311643*ii, -.306736+.93232*ii, -.558332+1.38162*ii, 4.30706e-19+9.31282e-19*ii, 1.93924-1.18876*ii, 1.42653+.311643*ii, 3.36048-.131529*ii, 1.40244-2.03977*ii, -1.64408-.097682*ii
-.34979-5.01667*ii, 1.68708+3.66452*ii, 4.36807-3.69397*ii, -2.28114e-18-9.04171e-19*ii, -.595173-.105092*ii, -.34979-5.01667*ii, -.979565+2.18249*ii, -1.4914-1.04259*ii, 1.29034-2.40458*ii
-.837869-.192594*ii, -1.60231-.29926*ii, .072084-1.04087*ii, 1.76167e-19+4.94046e-18*ii, 1.12892-2.32568*ii, -.837869-.192594*ii, -.55791+.395933*ii, 1.35042+.967315*ii, .191949+1.04734*ii
-.513426-.291731*ii, -.203587-.030544*ii, 1.62662+.735111*ii, 1.63307e-17+9.9181e-19*ii, 1.22152-.251981*ii, -.513426-.291731*ii, -1.16276+.536247*ii, -.515304-.790005*ii, -.763625-.231081*ii
-1.03596-.086903*ii, .371369+1.97276*ii, .655578+2.71741*ii, 9.3827e-19+2.42375e-18*ii, .600218+.023529*ii, -1.03596-.086903*ii, -2.0404+2.00641*ii, .212565+1.14586*ii, 2.06985+.530727*ii
-.641775+.193912*ii, -1.35238-1.58029*ii, .728843-.0944*ii, 2.14883e-18+3.93657e-18*ii, 1.60596+.265167*ii, -.641775+.193912*ii, -2.13952-.49736*ii, -.853837-.308279*ii, -.130204+.989606*ii
-.897685+.395359*ii, 1.71642+1.95128*ii, -2.76355+.027052*ii, 4.23773e-19+4.12779e-19*ii, .400749+1.90561*ii, -.897685+.395359*ii, -.821451+.43146*ii, -.232828-.541136*ii, -3.98338+1.01162*ii
.457061-.803108*ii, -1.28941-.105646*ii, .271343-.742778*ii, 4.12894e-17-1.8595e-19*ii, -.239504-.74163*ii, .457061-.803108*ii, .634203-1.28966*ii, -1.01994-.871986*ii, -.317873+.63826*ii
-.769986-.226616*ii, .520282+.15893*ii, .117188+.176503*ii, 4.81962e-18-3.53513e-18*ii, .138964+.580845*ii, -.769986-.226616*ii, .471536+.263028*ii, .781115-2.13697*ii, -.618001-.112588*ii
.48269+.0759745*ii, .345095-.0523666*ii, .664085+.438708*ii, -2.44981e-18-5.18398e-18*ii, -1.01728-.442378*ii, .48269+.0759745*ii, -.395863+.453849*ii, -2.08957+.758991*ii, .716757+1.00494*ii
6.26098-2.55702*ii, 1.01223-.471353*ii, -10.7585+6.59479*ii, 3.31502e-19-3.23655e-19*ii, 4.81489+1.74131*ii, 6.26098-2.55702*ii, 3.66076+6.73186*ii, 1.37401+4.35894*ii, -4.45827+6.8053*ii
-2.81897+1.97046*ii, -.393231-.969021*ii, -3.91478+.227264*ii, -3.05488e-19-2.45421e-18*ii, .460783-.734728*ii, -2.81897+1.97046*ii, .500841+1.94416*ii, -1.70484-1.34111*ii, 1.67092+1.37177*ii
-2.52913-2.4376*ii, 3.05953-3.31878*ii, -.509808-3.29495*ii, 4.78159e-19+3.11933e-19*ii, -.059340+4.2733*ii, -2.52913-2.4376*ii, -2.58887-3.26562*ii, 3.76459-4.25753*ii, .052844-2.06189*ii
1.57155+1.30736*ii, -1.64756-.769809*ii, -2.45208+1.18735*ii, -3.29266e-19+1.3373e-18*ii, -.918991+.954646*ii, 1.57155+1.30736*ii, -1.92205+2.02039*ii, 1.34838+.29372*ii, -.333082+1.03239*ii
.749591-.522316*ii, 1.21358+1.72275*ii, 3.42787-1.70909*ii, 4.49771e-19+3.68381e-19*ii, -1.14588-.052319*ii, .749591-.522316*ii, .686512-.923411*ii, 1.84505+.674906*ii, 2.57776-.936857*ii
-.744382+.056565*ii, -1.14722-1.36503*ii, -.930379-.55847*ii, -6.18823e-19+6.15904e-19*ii, -.118162+1.02766*ii, -.744382+.056565*ii, -.256518+.0573564*ii, -1.38172-2.43647*ii, 1.15803-2.60321*ii
-.171778-.0643704*ii, .354255-.497717*ii, -.725324-.260455*ii, -1.9106e-18-1.19217e-18*ii, .165045-2.1139*ii, -.171778-.0643704*ii, .666014+.183333*ii, .28151+.0938697*ii, .105929-.955505*ii
.338882+.107029*ii, .11461+1.5077*ii, -.42249-.596847*ii, 4.7900e-20+9.18062e-19*ii, .815204+.747582*ii, .338882+.107029*ii, .214602-1.51722*ii, -.964958-.608286*ii, -.0353607+.0525761*ii
.447297+.540847*ii, -.687643-.092572*ii, 1.5721+1.98843*ii, 1.74861e-19-5.25313e-18*ii, .930618-.472041*ii, .447297+.540847*ii, -2.28992-1.24095*ii, -1.33355-.073986*ii, -1.04108-1.29123*ii
-.375532+.509952*ii, -.448045+.66032*ii, -.295997+1.07189*ii, 5.02707e-18+1.70564e-18*ii, .255833+.891911*ii, -.375532+.509952*ii, -1.72869+.142554*ii, -.939704+.297248*ii, -.0942631-.416787*ii
-.909448+.211918*ii, -1.1206-1.89763*ii, -.977965-1.29413*ii, -5.04769e-19+2.66632e-19*ii, -2.70568-.263632*ii, -.909448+.211918*ii, 1.04469-1.09844*ii, -1.49473+2.1391*ii, -.059747-1.05453*ii
.384361+1.68867*ii, .798993-2.07888*ii, -1.15058-.938652*ii, 3.90009e-20-3.40251e-19*ii, -.530768+2.00035*ii, .384361+1.68867*ii, -3.36752-2.40399*ii, 1.01577+.599383*ii, 3.2624+.384462*ii
2.74652-5.42321*ii, -19.744+7.28125*ii, 2.24592+8.82181*ii, 3.10016e-21+2.57272e-20*ii, 8.76401-.88438*ii, 2.74652-5.42321*ii, -12.4871+4.19379*ii, 5.40753+2.36214*ii, -6.50861-9.11677*ii
.629793+.512363*ii, .19897+1.39263*ii, .52484-.481868*ii, 3.34133e-18-9.48617e-18*ii, -.237358+.483997*ii, .629793+.512363*ii, -.162224-.035925*ii, .129109+.21108*ii, .0861904+.142708*ii
-.309978-.995334*ii, -.573193+2.27181*ii, -2.03827-1.66055*ii, 8.65663e-19-9.19298e-19*ii, -1.19343-.812871*ii, -.309978-.995334*ii, -2.17794+1.01489*ii, -1.72159-1.6198*ii, 1.88048-2.13859*ii
-.907313+.541327*ii, .382464+1.30199*ii, 1.28636+1.12387*ii, 1.53766e-18+7.47412e-19*ii, 1.93894-1.60486*ii, -.907313+.541327*ii, -.848877+.085882*ii, 1.60906-.942988*ii, .0775543-.0592451*ii

