variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.284637+1.41516*ii, .253966+.152056*ii, -.997184-.929547*ii, -.143839-.0201533*ii, .330974+.40918*ii, -1.27447-.79586*ii, -.0124218-.209292*ii, .114773-.522381*ii, .764191+1.13886*ii, -.120649-.53914*ii
-.521535+.126703*ii, -.261368+.290884*ii, -.790281-.499061*ii, -1.64785+1.46579*ii, .193824+1.62138*ii, -.781871+.295099*ii, .673692-.973249*ii, .901565+.335378*ii, .151748+.939908*ii, -.328787+.687586*ii
-.764673+.13241*ii, -.356459+.421512*ii, -.770029-.620948*ii, .44411+1.86418*ii, .617802+1.23116*ii, .101034-.234501*ii, -.586435-1.36668*ii, .758392-.090863*ii, .668989+.764121*ii, .664587+.57186*ii
-1.29117+1.84439*ii, -.125343-.156493*ii, -2.75598-9.22732*ii, -1.23986+1.11449*ii, .0011418-.000961866*ii, -3.30508-4.81861*ii, -.454694-3.72578*ii, .567849+3.29227*ii, .281045+6.48941*ii, .0649338+.198588*ii
-.841557-.006112*ii, .352302-.273301*ii, -.72158-.675747*ii, .144849+3.08803*ii, .875279+1.06695*ii, .334977+.39116*ii, -.103026-2.59964*ii, 1.23756-.181244*ii, .660185+.985364*ii, .533176+.497359*ii
-.0912169-.275933*ii, -2.77581+1.20093*ii, .037396+.759839*ii, -2.56408+1.21966*ii, -.44514+2.9954*ii, -.289609+.850106*ii, .570431+.59626*ii, .0714446+.0753644*ii, -.24326+.482812*ii, -.958878+2.64426*ii
-.667857-.189442*ii, -.356181-.281765*ii, 1.02677-.154873*ii, 2.72391+2.48838*ii, 1.07277+.517043*ii, 2.23721-.424362*ii, -1.34778-2.17791*ii, -.195258-1.20264*ii, .411365+.0023906*ii, 1.18139+.406942*ii
.192537+.791922*ii, 2.96089-1.73396*ii, -.003178-1.06632*ii, -.586056-1.8158*ii, .009833-1.09965*ii, -1.37105-1.00604*ii, 1.32514-.813719*ii, -.121611-.0316272*ii, -.421275-.0225337*ii, -.975033-3.24831*ii
-.0095158-.237347*ii, -3.04262+.890906*ii, .053655+.764148*ii, -2.38822+1.12698*ii, -.619216+2.90087*ii, -.204964+.800318*ii, .290211+.556111*ii, -.0583081-.0637246*ii, -.230316+.473953*ii, -1.18089+2.66721*ii
-.412399-.292682*ii, .0947998+.389423*ii, 1.11279-.198554*ii, 1.97609+.681564*ii, .796647+.466461*ii, 1.42764-.88831*ii, -.615457-.859443*ii, -.670624-.580469*ii, .0867171-.432288*ii, 1.1069-.245645*ii
-.611986-.070370*ii, .341299-.0559293*ii, -.094445+.864109*ii, -2.3038+2.82435*ii, .651268+1.9227*ii, -.082675+1.69398*ii, 1.60864-1.56635*ii, 1.4607-.332183*ii, -.16904+.442735*ii, -.50639+.880705*ii
-.788125+1.31738*ii, -.0411263+.152879*ii, 1.04742-.313414*ii, -.0055209-.13526*ii, .65615+.781289*ii, .195523-1.08544*ii, .18254+.0993286*ii, -.013561-.995509*ii, -.865445+.583113*ii, -.162107-.433896*ii
.323425+.923866*ii, 3.92997+.281541*ii, -.256077-.921925*ii, .38256-1.61721*ii, 1.10536-1.04638*ii, -1.4304-1.21767*ii, 1.61782-.169612*ii, -.111067+.0138147*ii, .401019-.19831*ii, .92563-3.40562*ii
-.7092-.335677*ii, -.815538-.29576*ii, .216043+1.07475*ii, .859277-1.72305*ii, -.567369+.838073*ii, .35175-.697678*ii, -1.18779+.933547*ii, -.308398-.380618*ii, -.353357-1.47943*ii, -.426008-.790632*ii
-.0207653+.00839629*ii, -.0417203+.0983809*ii, -1.04525-.436979*ii, -.669093-.606204*ii, -.342548+.850568*ii, -1.14918-.443536*ii, .0189838+.00697011*ii, .102718+.448504*ii, .449982+.100037*ii, -.366333-.440049*ii
-.796652-.087475*ii, .572648-.184923*ii, .849095-.307011*ii, -1.8914+3.0266*ii, .915675+1.56299*ii, .478702+.882462*ii, 1.77154-2.2457*ii, .96235-.134722*ii, -.706872+.964968*ii, -.259805+.80247*ii
-.248854-.379324*ii, .0196597+.0717497*ii, -.01781+1.08594*ii, -.00977961+.0109146*ii, .051181+1.03949*ii, .146135+.317927*ii, .00657385+.000993517*ii, .127248-.356954*ii, .153939-.953571*ii, -.0700076-.322523*ii
-.0040651+.305051*ii, -.775189+1.93519*ii, -.732981-.575023*ii, .343472+.917211*ii, .679709+1.50241*ii, -.39092-.603388*ii, -.281192+.101048*ii, -.0771239+.0476566*ii, 1.04423+.718286*ii, 1.19106+.952634*ii
-.722645-.104502*ii, -.518814-.240386*ii, .929588-.270157*ii, 1.02201+3.06438*ii, .971686+1.10273*ii, 1.7084+.112246*ii, -.418316-2.32126*ii, .240858-.89688*ii, .057645+.590399*ii, .57992+1.01335*ii
-.649202+.080315*ii, .107735+.596147*ii, .87164-.548296*ii, -1.77193-1.48166*ii, -.13854+1.21319*ii, -.699773-1.02494*ii, 1.26934+.819585*ii, -.314876+.626916*ii, -1.31646+.014019*ii, -.6163-.520503*ii
-.211875-.308019*ii, -1.43021-.451094*ii, .160179+.885675*ii, -1.50843-.820774*ii, -.935132+1.57155*ii, -.333075+.197733*ii, .066785+.638527*ii, -.168088-.0766341*ii, -.61448-.599705*ii, -1.52886+.364189*ii
-1.45323+.994948*ii, -2.6356+3.68466*ii, -.645335-.477157*ii, 1.6531-.338556*ii, .858256+2.43214*ii, -.001369-2.15676*ii, -2.06549+2.13675*ii, .068625-.112256*ii, .552604+.703163*ii, 2.14123+1.6059*ii
.837246-3.61787*ii, -.162429-.0278432*ii, .24781+.958209*ii, .252019+.0030457*ii, -.946663+.997574*ii, .946508+.945347*ii, .222021-.909222*ii, -1.36169+1.5052*ii, .739437-2.55916*ii, .220483+.197173*ii
1.8646+.510386*ii, .14217-.0810064*ii, .149732-1.70722*ii, .183023-.363861*ii, -.0687257-.255828*ii, -.763495-1.05613*ii, .526975-.585042*ii, -1.8658-.185552*ii, .940909+.951055*ii, -.253127-.329994*ii
1.28772+3.86123*ii, -1.18825+.341731*ii, -3.90611-4.44753*ii, -.238863+.273183*ii, .00533748+.00358329*ii, -3.90778-2.50144*ii, -1.36241-.570523*ii, .156434-.301717*ii, 2.5967+4.83522*ii, -.439249+.354475*ii
-.930448+1.60717*ii, .120374+.138532*ii, -2.32942-9.27691*ii, -1.69028+.841587*ii, .0010252-.00112722*ii, -3.37135-4.78491*ii, .220139-3.49962*ii, .136178+3.52525*ii, .117946+6.36216*ii, .0689517+.189824*ii
-.385512+.195071*ii, -.449378-.111146*ii, .917024-.625269*ii, -.932904-.769099*ii, -.217107+.95069*ii, -.153014-.948388*ii, .509674+.114514*ii, -.535135+.071031*ii, -.974761+.229552*ii, -.785961-.189736*ii
.756087+3.28253*ii, -1.10517+.21609*ii, -2.78646-5.28688*ii, -.371702+.217693*ii, .00620505-.000720725*ii, -3.25568-3.10856*ii, -.995622-1.05553*ii, -.208952+.30517*ii, 1.62307+4.90595*ii, -.416557+.366968*ii
-1.65272-1.30915*ii, -.0264122-.371982*ii, .040302+1.01498*ii, .419841+.0008854*ii, -.151099+1.26313*ii, .816122+.049894*ii, -.69272-.551099*ii, .801091+.345229*ii, -.519744-1.53825*ii, .072455-.565297*ii
-.440595+.229284*ii, .249045-.263117*ii, -.927903-.462663*ii, -1.94731+.153246*ii, -.217899+1.17614*ii, -1.33973+.050563*ii, .822841-.514008*ii, .809306+.4782*ii, -.103735+.584871*ii, -.889638-.266638*ii
-.549137+.014895*ii, -.318724+.0096733*ii, -.138403+.905703*ii, -.163376+2.79024*ii, .761718+1.55727*ii, .701257+1.1129*ii, .048154-1.53466*ii, .992764-.905342*ii, .459167+.18276*ii, .194055+.935321*ii
.261403+.263106*ii, -1.8618-1.10196*ii, -.880795-.260028*ii, -1.52509+.102847*ii, -1.12154+1.30588*ii, -.948818+.110759*ii, -.425724-.374378*ii, -.0208049-.118519*ii, .167548+.695975*ii, -1.90413+.805195*ii
-.723509-1.87023*ii, .310211+.106957*ii, 1.02747-.560747*ii, .551041+.299087*ii, .059854+.82922*ii, 1.13408-.601052*ii, .16068-1.24697*ii, -.584446+1.02682*ii, -.478689-.955833*ii, .610075-.248807*ii
-.807635+1.52116*ii, 3.34533+5.64951*ii, .743016-.069949*ii, 1.02217-1.92723*ii, 3.08138+.891391*ii, -.927862-2.22987*ii, 2.10608+3.11138*ii, -.0871115+.053205*ii, .143074-.397838*ii, 4.24017-1.9958*ii
-.403789-.0157408*ii, -.215062+.26253*ii, -.85531-.38119*ii, -2.44401-.542505*ii, -.500068+1.54492*ii, -1.57779-.092319*ii, .978326+.257528*ii, .542264+.869487*ii, -.309665+.386273*ii, -.984587-.005204*ii
3.36074-2.49987*ii, .131436-.0223947*ii, .549832+1.08089*ii, .29271+.0453491*ii, -.738175+.118432*ii, .42734+1.38029*ii, 1.09709-.579331*ii, -2.88051+.214006*ii, 1.87345-2.0031*ii, -.0837313+.248473*ii
-.615717-.078037*ii, .322229-.0349978*ii, -.1736+.876048*ii, -.558824+3.4418*ii, 1.03655+1.5586*ii, .65759+1.49359*ii, .612665-2.07557*ii, 1.35103-.798312*ii, .463887+.307758*ii, .30857+.853338*ii
-.296406-.0089912*ii, .241788-.247929*ii, -1.01385-.301963*ii, -1.57883-1.62596*ii, -.727621+.859697*ii, -1.64659-.506444*ii, .453357+.49614*ii, .286527+.766697*ii, -.16871-.169421*ii, -1.0194-1.00458*ii
-.67946-.222219*ii, -.481672+.824783*ii, .114274+.908865*ii, -1.68855-2.42163*ii, -.635739+1.614*ii, -.979472-.508062*ii, .60917+2.02063*ii, -.057952+.522684*ii, -.952637-1.08524*ii, -.784617-.565488*ii
-.375171-.0554908*ii, -.415157-.36816*ii, .073189+.969336*ii, -1.50725-.054314*ii, -.325368+1.41455*ii, -.336072+.523939*ii, .562463+.104015*ii, .379667-.279178*ii, -.479568-.443803*ii, -1.09582+.011623*ii
-1.56608-1.43978*ii, -2.90866-2.37111*ii, .270818+.812834*ii, 1.2269-.706988*ii, -1.74262+1.20752*ii, 1.55609-.504796*ii, -2.93933-.659281*ii, -.0867797-.134317*ii, -.877385-1.50164*ii, -1.71893+.311085*ii
.880007+.916153*ii, -.17853+.0572778*ii, .412088-3.00027*ii, -.149562-.591386*ii, -.0191127-.0440359*ii, -.879523-2.13704*ii, .410185-.657445*ii, -1.59224+.316197*ii, .078856+1.86155*ii, -.300009-.228702*ii
3.04207+2.9758*ii, -.456618+1.68197*ii, -5.57786-3.17466*ii, -.120643+.183175*ii, -.000093348+.00504267*ii, -4.91693-1.17309*ii, -.912098+.198222*ii, -.178548+.0696812*ii, 4.75191+3.73327*ii, .532454+.352651*ii
.291459+.0452018*ii, -.622531-3.04181*ii, -.890762-.025359*ii, -1.5558-1.61852*ii, -1.87733+.160685*ii, -1.30476+.015141*ii, -.38029-.542057*ii, -.0703818-.0570758*ii, -.327613-.247555*ii, -3.05938-1.15476*ii
-.851317-.051339*ii, -.528796+.140104*ii, -.047292+1.17317*ii, 1.73338-.695884*ii, .099325+.817754*ii, .680128-.566727*ii, -1.51138+.503428*ii, .078237-.793887*ii, .200632-1.27133*ii, .423348-.649509*ii
1.81926-2.29265*ii, .132703-.0336532*ii, 3.84584-.799783*ii, .696308+.163955*ii, .017966+.0126941*ii, 2.34697-.570609*ii, 1.64266-1.29812*ii, -3.64081+.313964*ii, -.711409-1.14225*ii, .223795+.306255*ii
-.958077-2.39443*ii, -.199069-.117876*ii, -.953721-.324731*ii, .511435-.17408*ii, -.721346+1.0861*ii, .195117-.321709*ii, -.906816-1.05781*ii, .18237+1.75463*ii, .378024-1.31728*ii, .38665-.298733*ii
.151925+.127452*ii, -2.00515-.673644*ii, -.840793-.284527*ii, -1.73804+.158854*ii, -1.06369+1.58221*ii, -.961285+.099293*ii, -.284297-.197382*ii, .0019876+.0961404*ii, .098852+.718679*ii, -1.72587+1.07005*ii
-.289344-.53385*ii, .713832+2.71799*ii, .78563-.197393*ii, .243059+2.56014*ii, 1.85499+1.68859*ii, .862275+.104094*ii, 1.2964-.870516*ii, .0059691+.153634*ii, .530478+.27097*ii, 2.35757+1.05525*ii
-1.01706+.667792*ii, 1.51995+.701003*ii, 1.03985-.244344*ii, -.779217-.891611*ii, .842085+.698382*ii, -.311691-1.00037*ii, 1.38792+.386467*ii, .237134-.0724052*ii, -1.16955-.074123*ii, .260619-1.39713*ii
-.076497+1.98385*ii, -.195282+.0451296*ii, -.905424-.827323*ii, -.0505569+.188037*ii, .437522+.57521*ii, -1.12816-.907356*ii, -.36917-.114681*ii, .395554-.996959*ii, .543221+1.45895*ii, -.281595-.320587*ii
-2.67193-.089099*ii, -4.65337+1.32053*ii, .639659-.42785*ii, 1.14706-.5228*ii, -.574882+2.86856*ii, 1.38032-2.22915*ii, -3.11146+1.29469*ii, -.0104021+.130807*ii, -1.3034+.240293*ii, .106964+2.26935*ii
-1.20825-3.19785*ii, -.175219-.125265*ii, .135905+.927435*ii, .290142-.0250477*ii, -.684478+1.46719*ii, 1.15455+.396514*ii, -.430665-.897566*ii, .094357+1.59887*ii, -.284851-2.4128*ii, .323841-.143188*ii
-.758076+1.71444*ii, 4.0488+5.55132*ii, .732283-.047713*ii, .896259-1.85926*ii, 3.3099+.654407*ii, -1.08839-2.1118*ii, 2.50815+2.94604*ii, .0864874-.0481386*ii, .15418-.367967*ii, 4.29875-2.42413*ii
-2.83247-.151401*ii, -7.80565+.472082*ii, -.651976-.242191*ii, 2.02728-.670539*ii, -1.91312+3.47076*ii, 1.47547-2.39877*ii, -5.84375+1.59235*ii, -.0078939-.108528*ii, -.667566+.389519*ii, -.876694+3.67967*ii
1.90935-3.55993*ii, .154705+.01386*ii, .338926+1.01393*ii, .280577+.043052*ii, -.898762+.618866*ii, .784283+1.22587*ii, .688983-.916635*ii, -2.02908+1.25096*ii, 1.27634-2.56027*ii, .228881+.156197*ii
-.327411-.380409*ii, .408973+2.0736*ii, .820912-.199846*ii, .722778+2.52951*ii, 1.6673+1.45175*ii, 1.10758-.01562*ii, .725604-1.10314*ii, -.0555086-.179595*ii, .512962+.278809*ii, 2.048+.961918*ii
-.623599-.3968*ii, -.547643+.378866*ii, -1.09746-.306603*ii, 1.07966-2.07193*ii, -.61659+.657224*ii, -.664274-1.47004*ii, -1.49542+.863644*ii, -.229688+.642477*ii, .440415-.82935*ii, .236791-.973051*ii
-2.86713+.289075*ii, -6.53357+3.69919*ii, .023578+.680301*ii, 1.538-1.11217*ii, -.438552+4.20439*ii, 1.17474-2.39848*ii, -4.08815+3.63334*ii, .0162964-.106458*ii, -.743703-.037584*ii, 1.05384+3.62609*ii
-.0216181+.0510053*ii, .0281146-.190886*ii, -1.07446-.385008*ii, -.822854-.739295*ii, -.459959+.76982*ii, -1.23973-.386782*ii, .0554965-.0259878*ii, .158429+.414344*ii, .363222+.0661877*ii, -.618143-.597467*ii
1.96169+1.33575*ii, .509006+.460948*ii, -3.1755-.973735*ii, -.0933155-.0108834*ii, -.0228291+.0283358*ii, -2.77798-.13196*ii, -.168519-.145996*ii, -.0879512-.220882*ii, 2.89376+1.27345*ii, .088663-.547093*ii
-.189683-.419449*ii, .150643-.213938*ii, .418897-1.63849*ii, 1.7186-1.43321*ii, -.188077-.201524*ii, .253099-2.11559*ii, -.927146-.44901*ii, -1.24149+.507422*ii, -.0111171-.228109*ii, .413797-1.20376*ii
-.581186-.28548*ii, -.214607-.335435*ii, 1.23705-.121128*ii, 2.79244+.82749*ii, .664772+.200418*ii, 1.96095-.993438*ii, -1.38669-1.27811*ii, -.701797-.963953*ii, .074793-.565388*ii, .933344-.341059*ii
-.889639-.31359*ii, -1.31808-.678466*ii, -1.3387-.059357*ii, 3.85349-1.16492*ii, -.549234+.073442*ii, .668038-1.67919*ii, -3.79353-.172055*ii, -.198798-.408715*ii, 1.1955-1.07543*ii, .64846-.93982*ii
-2.70537-1.08666*ii, -.0477528-.316344*ii, .881092-.45841*ii, .334739+.295335*ii, .17856+1.34911*ii, 1.23278-1.03748*ii, -.584665-1.16273*ii, .941179+.796391*ii, -1.58013-.6013*ii, .260929-.446686*ii
-.754444+.488615*ii, 1.16247+.96142*ii, 1.09131-.31636*ii, -.571143-1.54083*ii, .60229+.680746*ii, -.364552-1.30207*ii, 1.18377+.883404*ii, -.259659+.100851*ii, -1.08897-.277227*ii, .30186-1.3444*ii
-.666919-.046595*ii, -.169932+.667063*ii, .787602-.451*ii, -2.65373-.057785*ii, .019003+1.78339*ii, -.631755-.243639*ii, 1.76713+.162188*ii, .135341+.655271*ii, -1.26493+.485274*ii, -.75285+.389568*ii
.0056819-.196564*ii, -.0394822+.12451*ii, 1.39839-.453766*ii, 1.05625-.533421*ii, .24703+.339181*ii, .858056-1.17461*ii, -.0988497-.210652*ii, -1.2343-.326965*ii, -.37619-.407713*ii, .289793-.499005*ii
-1.78266+.553578*ii, .318193-.0657564*ii, .969688-.338993*ii, -.171113+.246635*ii, .655342+1.04096*ii, .50622-.948684*ii, .168503-.53439*ii, .724412-.331254*ii, -1.30859+.244605*ii, -.005580-.58748*ii
-2.61709+.112499*ii, -4.75347+.951252*ii, .645281-.438406*ii, 1.27053-.359146*ii, -.611524+2.74098*ii, 1.45441-2.19384*ii, -3.28469+1.08285*ii, .0050769-.132544*ii, -1.27861+.378233*ii, -.102123+2.26521*ii
2.90331-.440832*ii, -.110385+.0577352*ii, -1.32004-.039324*ii, .105022-.080411*ii, -.576581+.051651*ii, -1.22357+.552729*ii, .269464-.279755*ii, -1.7243-.137959*ii, 2.4508-.204102*ii, -.262344+.0530182*ii
-.712465+.122317*ii, .282897-.239716*ii, -.770789-.560036*ii, -1.64874+2.46586*ii, .476487+1.46616*ii, -.518413+.684137*ii, .873052-1.95851*ii, 1.35438+.173252*ii, .15542+1.14595*ii, -.323621+.59053*ii
.339093-.191196*ii, -.114558+.0583725*ii, 1.25568-2.1672*ii, .739744-1.04408*ii, -.0848535+.0003917*ii, .24587-2.11614*ii, .0512183-.495476*ii, -1.83287+.492765*ii, -.406491+.476878*ii, .105343-.528278*ii
-1.50062+2.21999*ii, -.104918-.170406*ii, -3.90422-8.8564*ii, -.858099+1.09837*ii, .00139347-.0004698*ii, -3.7963-4.65942*ii, -1.15069-3.55321*ii, 1.26983+3.0882*ii, .908803+6.46155*ii, .203852-.0426133*ii
.173562+.0797743*ii, -.342643-2.66826*ii, -.923129-.043065*ii, -1.64607-1.62116*ii, -1.67291+.235495*ii, -1.41066-.023039*ii, -.156367-.412685*ii, .0635086+.0570664*ii, -.337659-.234887*ii, -2.77987-1.23358*ii
-.586481-.304458*ii, .529401+.373877*ii, .930271-.14783*ii, 1.72846+2.72172*ii, 1.42038+.726475*ii, 1.73755-.041502*ii, -.185059-2.12248*ii, .098644-.77241*ii, .396553+.0816718*ii, 1.47282+.307597*ii
.230542-.248609*ii, .127285-.0802268*ii, .800945-1.87472*ii, .805757-1.16788*ii, -.147305-.0553641*ii, .046947-1.92895*ii, -.104584-.469564*ii, -1.50654+.520367*ii, -.210199+.223887*ii, .105646-.82566*ii
-.136826-2.25207*ii, .267105+.149762*ii, .096196+1.05795*ii, .253764+.0674925*ii, -.298835+1.0713*ii, .684418+.600626*ii, .117276-.580727*ii, -.317524+.808983*ii, .321069-1.97218*ii, .381429-.26692*ii
-.668222+1.45145*ii, .13944+.131267*ii, -1.05387-8.46636*ii, -1.8622+.310923*ii, .000779433-.00200052*ii, -2.76249-4.58574*ii, .793071-2.91066*ii, -.509462+3.09419*ii, -.53465+5.65826*ii, -.196095+.0959113*ii
-.908303+2.00123*ii, .112592+.158769*ii, -3.52529-8.41819*ii, -1.19466+.798683*ii, .00162816-.00065229*ii, -3.82717-4.34729*ii, -.513234-3.11623*ii, .781539+3.0586*ii, .948333+6.06597*ii, .206121-.0484536*ii
-.840045+.098078*ii, .652459-.374476*ii, .896947-.413011*ii, -2.36603+1.16102*ii, .377667+1.33225*ii, -.175088+.256112*ii, 1.8737-1.20737*ii, .667348+.159663*ii, -1.2464+.665408*ii, -.867646+.013307*ii

