variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.55271+.149423*ii, .12326-.0298929*ii, .673945+.041981*ii, 1.12852-.668998*ii, 4.25534-.803529*ii, -.261666+.0545007*ii, 1.86024-.873895*ii, 3.89713+.071471*ii, 2.08126-.545042*ii, -.288729-.002628*ii
.540732-.22954*ii, -.129624-.0094039*ii, -.099460-.768529*ii, 1.77112-2.59706*ii, 1.07894-2.65417*ii, .273886+.387861*ii, .363137-1.81869*ii, 2.62089-2.48744*ii, -.0731833+.0213508*ii, -1.52815-.275147*ii
2.80161-.574161*ii, -.101297+.0529021*ii, -.36278+.485386*ii, .607636-.680592*ii, 5.61891-2.08116*ii, -.0438188+.195171*ii, 1.31726-2.26539*ii, 4.8807-.199084*ii, 3.47199-1.70921*ii, .204343-.002435*ii
-5.53863+2.26395*ii, -6.71493-.474648*ii, -.899962+.534688*ii, .638796+.312583*ii, .043534-1.16151*ii, -.29067+.0926443*ii, -4.26409-.286311*ii, -.0039222-.105826*ii, .60156+3.47347*ii, -1.01323-1.29381*ii
2.45374-.914988*ii, .105623-.0530723*ii, -.373423+.486994*ii, .740548-.653685*ii, 5.33214-2.20232*ii, -.0607919+.201821*ii, 1.22427-2.29143*ii, 4.68905-.34965*ii, 3.04913-1.84159*ii, .0084156-.21647*ii
.170147+1.18163*ii, 3.99752+3.91059*ii, .68227-.556184*ii, 2.81442-1.79127*ii, -.904502+1.73307*ii, -.315308+.457482*ii, 2.60671+3.0339*ii, .116105-.0415824*ii, -.477008-.0386678*ii, -3.82318-1.38155*ii
-.18995+8.92118*ii, -9.49289+8.02227*ii, .565049-.761552*ii, .566161+.374206*ii, -1.47186+.527671*ii, -.21647+.161318*ii, -3.46081+5.00128*ii, -.0148585+.0667915*ii, 5.58887+4.82569*ii, 1.17311-1.0021*ii
.350816-1.34167*ii, 1.03726+.98991*ii, .88227-.332317*ii, -.825588+1.17078*ii, .748993+1.40382*ii, -.290001-.260711*ii, 1.28671+1.52496*ii, -.32171+.109144*ii, .991734-.431511*ii, .757493-1.14064*ii
.501293-.521285*ii, .43099+.537818*ii, .093084+1.31742*ii, -2.0945+.609597*ii, -.121572+.565885*ii, .658985-.14194*ii, -.73535+1.40346*ii, -.624365-.082574*ii, 1.35882-.57431*ii, .648291+.490333*ii
.500264+.727195*ii, .18143-.0688364*ii, -3.08266+3.72429*ii, -1.41933+2.75203*ii, .0103355-.00569267*ii, 2.9095+.422177*ii, -2.72302+.346101*ii, -.868436+2.8132*ii, 2.06791-2.11393*ii, -.0655535+.297495*ii
.0555096-.360808*ii, -.094685+.743381*ii, -.285074+.8668*ii, -1.7712-1.1202*ii, 1.43082+1.01626*ii, -.376837-.257646*ii, -.504667+.579376*ii, .343068-.212131*ii, 2.3218+.750629*ii, -.420714+.507266*ii
2.08845+.029689*ii, .103826-.0701901*ii, -.32773+.570359*ii, .732337-.597437*ii, 4.68409+.028993*ii, .0394325-.217455*ii, 1.55388-1.23128*ii, 3.74461+.993813*ii, 2.94054-.389654*ii, -.237928+.0560502*ii
.467696-.27279*ii, -.0971669+.0488907*ii, -.263014-.597435*ii, 6.09183-2.03709*ii, 4.54011-1.53825*ii, -.311436-.479462*ii, 2.30334-2.62583*ii, 5.92001+.241724*ii, -.00258836-.00914043*ii, -3.10278-2.56234*ii
-.50912+8.58548*ii, -9.54199+7.44528*ii, .544801-.808313*ii, .557271+.376262*ii, -1.40842+.297819*ii, -.214649+.173861*ii, -3.52931+4.61273*ii, .0138938-.0672449*ii, 5.27053+4.82601*ii, 1.18169-.999365*ii
.329622-1.44168*ii, .892743+.427562*ii, .955328-.174145*ii, -.440679+.969265*ii, 1.2482+.749781*ii, -.23663-.252812*ii, 1.25753+.958938*ii, .4349-.0528398*ii, .785135-.637098*ii, .629164-.994301*ii
-.183039-.278975*ii, -.0987802-.135075*ii, -.684172-.408313*ii, -1.80553-.15339*ii, .11435+2.63368*ii, .203257-.30994*ii, .288936+.534074*ii, -1.47782+.628173*ii, 1.46062+1.91269*ii, .313567+.0032537*ii
-11.7022+11.2692*ii, -20.9339-2.57492*ii, .556614+.522114*ii, .493921+.427161*ii, -1.90825-2.31452*ii, -.0947773-.190889*ii, -10.6395+.56981*ii, .00792975+.0527749*ii, 1.12338+11.9181*ii, .989135+1.23017*ii
.289752-.275023*ii, -.0937625+.0588447*ii, -.492294+.589183*ii, 3.83781-2.26095*ii, 2.56042-1.45699*ii, .233368-.509043*ii, .492319-1.718*ii, 4.14924-.355182*ii, .00292233-.0174256*ii, -2.71537-1.21942*ii
2.70226+.11432*ii, .100268-.0669475*ii, -.315959+.543022*ii, .665897-.566365*ii, 5.37664-.054365*ii, .0352568-.19991*ii, 1.87223-1.46063*ii, 4.26223+1.12219*ii, 3.46516-.574995*ii, .0463878+.215382*ii
-2.31294-2.23796*ii, -.996333-.429021*ii, -2.58534+2.37952*ii, .940792-.413416*ii, .0188713-.0242602*ii, .715025-1.00196*ii, -3.11461-1.15421*ii, .131606+.564213*ii, -.0887566+.153241*ii, -2.20068-1.95446*ii
.295324+.657115*ii, .0694574+.225278*ii, .190187-1.51129*ii, .281891-1.42427*ii, -.138381-.350979*ii, .33827+.536546*ii, 1.02356-.236404*ii, .276638-1.47351*ii, .190911+1.14734*ii, -.534179+.035894*ii
-.311445-.258736*ii, .408336-1.539*ii, .974384-.074253*ii, -2.20184+.656693*ii, 1.39178+.323199*ii, .112202+.499449*ii, .859361+.366748*ii, -.0120653-.208994*ii, .948593+.132243*ii, 1.01678+1.14771*ii
-.171427-.367327*ii, -.0103745-.158003*ii, .947363+.207014*ii, -1.04459-.080995*ii, 1.16808-.879537*ii, -.0861356+.33203*ii, .149965+.39931*ii, .884726-1.11366*ii, .879338-.389209*ii, .276379+.395578*ii
.359509-.146499*ii, .0841909-.0128354*ii, .641307+.206583*ii, 2.60998-4.63909*ii, 2.58905-3.50729*ii, -.524531+.115937*ii, .259806-2.05902*ii, 4.9067-3.15439*ii, .0122919+.00261346*ii, -3.04557+.555439*ii
-.450956-.107165*ii, -.0255658-.134471*ii, .974237+.201766*ii, -.537688-.707384*ii, 1.10766-.778536*ii, -.199895+.255108*ii, .167387+.378249*ii, 1.12204-1.16886*ii, .613129+.045484*ii, -.34156+.445188*ii
2.11603+.37664*ii, .121319-.0363741*ii, .650376+.02691*ii, .910437-.611071*ii, 4.79711-.598185*ii, -.227984+.0592372*ii, 2.16599-.954244*ii, 4.174+.350626*ii, 2.63541-.539924*ii, .0115067+.257779*ii
.875902-.274941*ii, 1.48065+.213997*ii, -1.90176-1.41126*ii, 2.00908-1.18112*ii, .0338986+.094493*ii, 1.16362+.454915*ii, 1.44122-1.59378*ii, .286033-.179866*ii, -.136038+.399699*ii, -1.72197-1.43031*ii
.132557-.380392*ii, -.186801+.880406*ii, -.228151+.8048*ii, -2.71843-.052239*ii, 1.67891+1.5394*ii, -.457334-.134409*ii, -.381863+1.03159*ii, -.27497+.293045*ii, 3.00662+.552581*ii, .449993+.462456*ii
.154996+1.2445*ii, 4.0535+4.19582*ii, .641659-.544672*ii, 2.83774-1.69946*ii, -1.15106+1.9173*ii, -.297458+.437441*ii, 2.56587+3.28229*ii, -.113373+.0412563*ii, -.477402-.0265227*ii, -3.86748-1.51598*ii
.129206+.46124*ii, -.789425-1.15478*ii, -.668135-.575645*ii, -1.1771-1.2633*ii, 1.03702+1.64411*ii, .360742-.173933*ii, .432461-.709205*ii, -.0197547+.223809*ii, 1.45293+2.41898*ii, .024595+.836931*ii
-.225874-.330175*ii, .128346-.0396648*ii, .533118-.897595*ii, -1.43932-.57537*ii, -1.17102+.043418*ii, .335882+.298234*ii, .135718+.607807*ii, -1.13631-1.67706*ii, -.016233+.808033*ii, .393045+.283867*ii
-.16705-.244282*ii, -.104928+.0382186*ii, .475802-.943738*ii, -1.28794-.755965*ii, -1.11313-.190925*ii, .331902+.29844*ii, .0306129+.442812*ii, -.932842-1.83366*ii, .043617+.861518*ii, .344207+.254165*ii
-2.19687+1.29825*ii, -.813454-1.00118*ii, .925346-.521061*ii, .0322656-.398265*ii, .035914+1.11271*ii, -.0714252+.220714*ii, .448093+.920791*ii, -.255956+.0875382*ii, -.389099+2.26015*ii, -.812028+.368881*ii
-.284592+.0194696*ii, .08113-.0844125*ii, .49272-1.00491*ii, -.875417-1.1516*ii, -.931508-.191922*ii, .283196+.369051*ii, .272732+.312035*ii, -.631098-1.78797*ii, -.121667+1.05209*ii, -.126335+.374667*ii
.194219-.64529*ii, -.277643+.0904898*ii, .731433-1.02897*ii, -.827179+1.18403*ii, -.636299+.185109*ii, .519378+.071849*ii, .606+.767035*ii, -.841322-.809525*ii, .119649+.0993107*ii, 1.42711-.786918*ii
-.013960-1.12824*ii, -.0979287-.183899*ii, 1.05204+.111456*ii, -.368435+.339764*ii, 1.07011-.350647*ii, -.0682674-.249658*ii, .39016+.412718*ii, .973996-.779187*ii, .449661-.381952*ii, .550404-.443253*ii
-.084172-.561422*ii, .221437+.465846*ii, -2.57682+.063226*ii, 2.48703-.204555*ii, -.0776456-.0057246*ii, 1.40412-.092191*ii, -.325581-1.38502*ii, .351959+.715576*ii, -.0656534+.0479028*ii, -1.91184-2.30658*ii
-1.37126-1.80066*ii, -.348617-1.41677*ii, -.61437-.74058*ii, .269519+.487108*ii, 1.30845+.726336*ii, -.0394815-.244949*ii, .509732-1.15825*ii, .0878712+.250931*ii, .048718+.819416*ii, -.143988-1.57891*ii
.110493+.191592*ii, -.42692+.463646*ii, -.878513-.588394*ii, -.194157-.958027*ii, .223674+1.10552*ii, .345637-.105116*ii, .162798-.143672*ii, -.22787-.114342*ii, 1.15323+1.5472*ii, -.523141-.433842*ii
1.37296-2.59273*ii, 10.0065-.64194*ii, 3.3101+.918468*ii, -.148583+2.09499*ii, .0226317-.0238688*ii, .793431+1.52653*ii, 5.25035+3.27568*ii, -.0805689-.0287694*ii, -2.93069-5.84885*ii, -1.22731+.81321*ii
2.03584-5.51668*ii, 8.56993-.99465*ii, .871678-.243177*ii, .244365+.790169*ii, 1.23238+1.31067*ii, .265847+.101091*ii, 4.8776+.261702*ii, .0874442+.0125322*ii, -1.83005-4.20538*ii, -.971364-1.31026*ii
-.402325-.261882*ii, -.121571-.159225*ii, -.695279-.456899*ii, -1.08191-.065868*ii, .399357+2.28067*ii, .171915-.245041*ii, .419835+.311172*ii, -1.02716+.702393*ii, 1.21834+1.71739*ii, -.0064339-.366751*ii
-.0904553-.393841*ii, -.0321595+.138112*ii, .932633+.251828*ii, -1.08442-.306843*ii, 1.03972-1.05183*ii, -.138536+.32621*ii, -.0228544+.456811*ii, .903499-1.37418*ii, .956509-.447154*ii, .19049+.391978*ii
-.903539+.359684*ii, -.167794+.138445*ii, .624037-1.01804*ii, -.127992-.757951*ii, -.780694+.061743*ii, .113511+.343524*ii, .389947+.641564*ii, -.494915-1.28127*ii, -.315227+1.21568*ii, -.470794-.152687*ii
-15.9231+.93556*ii, -12.8622-14.1497*ii, -.600987+.428422*ii, .444285+.436205*ii, .93919-3.18063*ii, -.195904+.046117*ii, -7.51485-6.55831*ii, -.0260095-.0506674*ii, -5.78161+8.79699*ii, -1.26658+.982194*ii
-.0598574-.216919*ii, -.21173+.0649493*ii, -.269998+.734652*ii, -1.69669+.003262*ii, 2.42114+1.3677*ii, -.330817-.121221*ii, .102709+.369441*ii, .56284+.782854*ii, 2.59579+.611303*ii, .0895796+.330788*ii
-.723842+.19277*ii, -.142155-1.5855*ii, .789496-.338484*ii, -1.05278-.852872*ii, .73259+1.97192*ii, -.0223032-.344817*ii, .930463+.416191*ii, -.0645739+.208956*ii, .321301+2.23364*ii, -.026688+.998446*ii
.359141-.149741*ii, .0839625-.0129774*ii, .638898+.206826*ii, 2.66706-4.68724*ii, 2.59941-3.55345*ii, -.526678+.114276*ii, .257088-2.09175*ii, 4.95786-3.18416*ii, -.0119806-.00239651*ii, -3.08781+.547186*ii
-1.47615+.038400*ii, .0233637-.270175*ii, 1.23746+.292799*ii, -.030219-.595699*ii, .497183-.416244*ii, -.284187+.185542*ii, .067774+.88198*ii, .734014-.944224*ii, -.229995+.396105*ii, -.893004+.1996*ii
-.283006-.431509*ii, .121208-.112305*ii, -.293254+.699486*ii, -.829647+.65221*ii, 2.83797+1.13302*ii, -.268717-.0171864*ii, .518462+.174171*ii, .948048+1.21787*ii, 2.20977+.04679*ii, -.121883-.301447*ii
.302414+.353594*ii, -.978107-1.05091*ii, -.73338-.632702*ii, -1.21605-1.5295*ii, .785255+1.23952*ii, .429226-.186263*ii, .173819-.896389*ii, .0137402-.229108*ii, 1.41175+2.37206*ii, .091029+.852781*ii
-1.15038-.800934*ii, -.0912488+.135388*ii, .933057+.412835*ii, .0391008-.470215*ii, .3962-1.19113*ii, -.22934+.0778777*ii, -.423415+.511812*ii, .881972-1.47828*ii, -.161638-.339534*ii, -.680525-.38845*ii
-15.5515+.94868*ii, -12.5251-13.8468*ii, -.601639+.442892*ii, .43912+.436713*ii, 1.04504-3.02216*ii, -.197193+.0489359*ii, -7.27457-6.40251*ii, .0262744+.051139*ii, -5.57429+8.61629*ii, -1.27232+.976845*ii
-.0380694-.442764*ii, .482831+.796569*ii, -.174621+.847055*ii, -2.44012-.787937*ii, 1.18056+1.68945*ii, -.448011-.168363*ii, -.257083+1.1152*ii, -.392841+.0502376*ii, 2.39681+.742386*ii, -.257114+.677417*ii
.288902-.273332*ii, -.0942468+.0586766*ii, -.495845+.590499*ii, 3.80168-2.3283*ii, 2.5172-1.45688*ii, .231328-.512864*ii, .463911-1.71917*ii, 4.12542-.400403*ii, -.00349734+.0173804*ii, -2.732-1.17989*ii
-.044908+.662186*ii, 4.13701+6.37547*ii, -.765195-.245293*ii, 4.52983-2.87419*ii, -1.53499+2.06099*ii, -.642944-.017693*ii, 1.70717+3.14219*ii, .076934-.0379872*ii, -.244584+.011123*ii, -5.74881-3.29401*ii
-5.02098+2.88698*ii, -6.15712-4.92867*ii, 1.46181-1.21158*ii, .127057+.238335*ii, -.0943223+.170455*ii, .337083-.0514833*ii, -1.33175-.833455*ii, .0211109+.0505742*ii, -1.66642+5.38707*ii, .791654+1.16244*ii
-.114747-.169688*ii, -.104431-.111961*ii, -.727448-.390543*ii, -1.78945-.819515*ii, -.219242+2.35872*ii, .260147-.304237*ii, .066558+.399405*ii, -1.42334+.167798*ii, 1.29727+2.0954*ii, .0290406+.294982*ii
-1.3989+10.9284*ii, -13.2754+9.53644*ii, .427476+.670701*ii, .626585+.528727*ii, -2.62726-.347522*ii, -.0535794-.243036*ii, -6.68346+6.13436*ii, .0158219-.0615407*ii, 6.36191+5.80077*ii, 1.27297-1.03176*ii
-.96629+.289817*ii, .992242-2.06748*ii, .877658-.246413*ii, -1.25578-.640528*ii, 1.1993+1.28826*ii, .0141658+.373769*ii, 1.40513+.256093*ii, .0628558+.168357*ii, .141227+1.36515*ii, -.417834+1.47935*ii
1.69647+2.19547*ii, .0380942+.428606*ii, .40246-3.88658*ii, .543687-1.01471*ii, -.00680865-.0212882*ii, .612213+1.31309*ii, 3.16374-.53006*ii, .008104-1.43531*ii, .659477+1.8854*ii, .547727+.068222*ii
-.430544-.52551*ii, .257454+.0472709*ii, .686322-.510341*ii, -1.8406-.79975*ii, -.725504+2.00394*ii, -.176234-.379812*ii, .373792+1.31725*ii, -1.37748-.692041*ii, .472473+1.75226*ii, .241018+.381948*ii
2.31876-.829282*ii, -.105035+.0528787*ii, -.382929+.488965*ii, .678503-.707001*ii, 5.07677-2.28136*ii, -.0549059+.205244*ii, .991247-2.21155*ii, 4.53836-.493525*ii, 3.00703-1.73448*ii, .006215-.218788*ii
.053156-.67465*ii, .0449247+.139561*ii, .897159+.231041*ii, -.50801+.357086*ii, 1.2199-1.15054*ii, .0136899+.251915*ii, .214829+.363274*ii, 1.12734-1.03143*ii, .769093-.920965*ii, .364089-.200609*ii
.248477-1.26063*ii, .0719309-.285551*ii, 1.7844+.658154*ii, -.927083+.227935*ii, .0947348-.169075*ii, .148168-.624877*ii, .057230+1.23065*ii, .640636-1.13094*ii, -.0764231-.440238*ii, .944337+.200612*ii
.482252-.451518*ii, -.670816+2.25457*ii, -.318523+.845131*ii, -2.30637+.757428*ii, 1.5973+.85098*ii, -.476432-.0974572*ii, -.773591+1.41272*ii, -.126369+.136549*ii, 3.4762-.320689*ii, .808523-.546996*ii
.507705+1.64479*ii, -.0577942-.365628*ii, .693453-2.58383*ii, .214169-1.21712*ii, -.0493001-.0491808*ii, .434143+.931575*ii, 2.11977-.266827*ii, .128028-1.35562*ii, .094101+1.84185*ii, .028151+.532033*ii
.468865-.271182*ii, -.0975426+.0487647*ii, -.263423-.598602*ii, 6.05112-2.06277*ii, 4.5138-1.53156*ii, -.312611-.478368*ii, 2.28762-2.61939*ii, 5.89282+.218958*ii, .00251514+.00928997*ii, -3.09799-2.53509*ii
-2.90241+1.96438*ii, -3.15983+1.76566*ii, .524972+.994845*ii, .8959-.143995*ii, -.930695+.106684*ii, -.198336-.3127*ii, -2.32743+2.18724*ii, .0224733-.168767*ii, .336154+1.91124*ii, -1.32406-.940605*ii
-.183901-.184234*ii, -.142023+.0391102*ii, -.299325+.73922*ii, -.978268-.08913*ii, 2.40373+1.06358*ii, -.248275-.113916*ii, .164191+.197471*ii, .901723+.770832*ii, 2.20126+.483035*ii, -.295154+.0729695*ii
-.156664+.0073589*ii, -.158079-.0855898*ii, -.761003-.442724*ii, -1.08617-.953411*ii, .019366+1.95369*ii, .283563-.231044*ii, .177946+.141983*ii, -.903647+.145381*ii, 1.12376+1.98321*ii, -.320996+.0921343*ii
.519228+.188076*ii, -.439064-.282275*ii, -.967596-.775111*ii, -.155741-1.79329*ii, .307731+.628395*ii, .56808-.087787*ii, .257519-.96457*ii, .222917-.621318*ii, .92255+1.80013*ii, -.583341+.157006*ii
.5885-.24055*ii, -.136323-.006435*ii, -.125352-.770838*ii, 1.77464-2.29172*ii, 1.30162-2.47825*ii, .265907+.374723*ii, .495233-1.78325*ii, 2.63546-2.20689*ii, .0807127-.0457202*ii, -1.38575-.400399*ii
-5.36132+2.91955*ii, -7.15459+.16797*ii, -.958299+.57604*ii, .638505+.33163*ii, .050438-.952539*ii, -.312948+.0973944*ii, -4.41043+.086544*ii, -.0013827+.101193*ii, 1.12783+3.723*ii, -.976236-1.28401*ii
-.0849056-.319405*ii, -.146386+.109994*ii, -.27432+.700902*ii, -1.4479+.749595*ii, 2.81343+1.36471*ii, -.329144-.0444372*ii, .363927+.400548*ii, .676058+1.20929*ii, 2.68913+.195725*ii, .2902-.108744*ii
.680237+.034071*ii, -1.09343+1.41048*ii, -.667944+.839595*ii, -1.65612+.90634*ii, .974384-.465018*ii, .464818+.208497*ii, -1.16244+.562522*ii, .13909-.169905*ii, 2.6734-.657871*ii, .904227-.314812*ii
.027301+.501905*ii, 1.70898+3.1736*ii, -.923259-.171004*ii, 2.9035-1.05201*ii, -1.37358+.841068*ii, .570208+.005323*ii, .609904+1.43474*ii, -.105261+.0564702*ii, -.358536+.084249*ii, -2.95307-2.26274*ii
-.542255-1.09147*ii, 1.05416+.860059*ii, -.305082+.983713*ii, -.504821-.40662*ii, .957641+.75654*ii, -.229892-.171079*ii, -.170805+.774822*ii, .220833+.0469631*ii, 1.09034-.269596*ii, -1.17081-.585001*ii
-.373843+.146078*ii, 2.3823-.679787*ii, -.158107+1.03133*ii, -.844866-1.76487*ii, .517297+1.05372*ii, .381086+.330401*ii, .576136+.538687*ii, .0981213+.0751934*ii, .294438+.462841*ii, -2.02543+1.51145*ii
.102527-.0182703*ii, -.0675177-.102452*ii, -.411671+.803284*ii, -.948798+.050821*ii, 1.79269+.27101*ii, .274207+.131386*ii, -.0967654+.0226429*ii, .790803+.399472*ii, 1.82895+.000434*ii, -.14603+.271202*ii
-.528912+.190593*ii, -.422699-1.35165*ii, .854468-.366474*ii, -.972069-1.02794*ii, .577144+1.5554*ii, .0005738-.382169*ii, .713127+.35997*ii, .111297-.187016*ii, .33125+2.14956*ii, .071997+.956911*ii
1.90832-5.37495*ii, 8.38375-.90295*ii, .877761-.283011*ii, .213822+.803646*ii, 1.00838+1.36831*ii, .273667+.0978783*ii, 4.74804+.385993*ii, -.0882835-.0131485*ii, -1.86368-4.04294*ii, -.955049-1.32912*ii
-.847809-1.67049*ii, -.0010285+.222383*ii, -.186945-1.49523*ii, .0885503+.369611*ii, .142058-.362867*ii, -.166005+.274789*ii, .544703-.463277*ii, -.458258-1.22856*ii, .0058571+.0846745*ii, .070905-1.92363*ii
1.70376+.854452*ii, .122743+.468677*ii, -.906294-2.92391*ii, .65826-1.08464*ii, .0364598-.0288315*ii, .8657+.818804*ii, 2.05715-1.29107*ii, -.026724-1.10891*ii, .836223+1.34629*ii, .098150-.650142*ii
-.540309-1.21521*ii, .11-.0833913*ii, .818776+.498602*ii, -.0107314-.451429*ii, -.106081-1.50972*ii, .215683-.0551418*ii, -.54513+.258063*ii, .804526-1.76542*ii, -.485968-.717279*ii, -.344452-.326601*ii
.682855+.095538*ii, .132862+.0219473*ii, .852588+.167111*ii, 1.35126-.313878*ii, 1.6999-1.11531*ii, .352517+.0280602*ii, .956821-.085605*ii, 2.45559-.519095*ii, .362707-.59994*ii, -.431523-.292294*ii
.492262-.264098*ii, .0978366-.0503107*ii, -.270005-.590699*ii, 6.11361-2.04381*ii, 4.67097-1.36637*ii, -.317073-.473506*ii, 2.48041-2.63202*ii, 5.9474+.401736*ii, .00226065+.00923295*ii, -3.17617-2.50588*ii
2.04052-.319726*ii, -.105187+.0568091*ii, -.380249+.513016*ii, .625626-.811064*ii, 4.82263-1.72086*ii, -.0401981+.219699*ii, 1.02168-1.86304*ii, 4.20142-.165615*ii, 2.96592-1.23254*ii, -.229136+.0116203*ii
.0242017-.343724*ii, .129911-.0770887*ii, -.355847+.790284*ii, -.445004+.728881*ii, 1.95557+.608236*ii, .275711-.024395*ii, .240801+.171336*ii, .823901+.928019*ii, 1.61346-.272969*ii, -.0661-.355222*ii
-.293917-.275067*ii, .170877-.108979*ii, -.268615+.739894*ii, -1.13281-.009636*ii, 2.36422+1.37273*ii, -.271726-.0999588*ii, .33173+.31579*ii, .671564+.935373*ii, 2.11097+.515606*ii, -.333992+.142645*ii
-.809055-1.28084*ii, .264427-.139376*ii, .91242-.717208*ii, -.65518+.030976*ii, -.353824+.776129*ii, -.206709-.250557*ii, .572216+.817639*ii, -.656081-.947508*ii, -.294174+.677464*ii, .250888-.713725*ii
.504392+.52042*ii, -.239205-.150494*ii, 1.26605-.803653*ii, 1.80918-.925737*ii, -.0496833+.392259*ii, .51361-.53103*ii, 1.40034+.476651*ii, 1.36832-.574541*ii, -.789831+1.22401*ii, -.372499-.368248*ii
-14.4788-5.33022*ii, -5.52929-19.2481*ii, -.215564-.717052*ii, .374116+.510147*ii, 2.44018-2.03334*ii, .0362356-.202593*ii, -2.7092-9.42097*ii, .0324407+.043059*ii, -9.20098+6.11552*ii, -1.29188+.945813*ii
1.08311+.311253*ii, .351537+.15352*ii, 1.5198-.870441*ii, 1.86955+.261651*ii, .0025819+.24817*ii, .748591-.36217*ii, 1.95189+.869041*ii, 1.28722-.264028*ii, -.779789+.184054*ii, .260222-.780619*ii
.474288+.649445*ii, -.185228+.081689*ii, -2.78364+3.37866*ii, -1.43978+2.9453*ii, .0139732-.0075724*ii, 2.7157+.35803*ii, -2.60691+.46386*ii, -.891135+2.62464*ii, 2.10145-1.98637*ii, .310067+.0535275*ii
-3.32493-.957257*ii, .087313+.778404*ii, -1.45859+1.11812*ii, .478511-.208722*ii, .0819148-.198556*ii, -.299513+.347677*ii, -1.79856+.236948*ii, -.592326-.027389*ii, .100965+.0321575*ii, -2.71267-1.75938*ii
-14.4458-.70619*ii, -10.1442-14.5859*ii, -.613682+.44605*ii, .444874+.450688*ii, .945289-2.90348*ii, .203021-.0480866*ii, -6.13471-6.85424*ii, -.0304038-.0504074*ii, -6.43152+7.34641*ii, -1.26393+.987829*ii
1.6668-2.53344*ii, 10.1878-.58665*ii, 3.37313+.904233*ii, .079809+2.09456*ii, .0221295-.0221444*ii, .902115+1.49636*ii, 5.463+3.30324*ii, .0807896+.0276217*ii, -3.00228-5.96691*ii, -1.22863+.806847*ii
.2385-.0582532*ii, .011431+.206085*ii, -.473184+.804975*ii, -.960742-.231028*ii, 1.6373-.038418*ii, .25547+.193973*ii, -.243644+.0008699*ii, .823484+.044202*ii, 1.87479-.146935*ii, -.281744+.275391*ii
2.31221+.820075*ii, .123778-.0927177*ii, -.360709-.517507*ii, .888685-.860029*ii, 5.1395+1.3417*ii, -.203104-.132364*ii, 2.77205-1.26523*ii, 3.53986+1.61836*ii, 3.36735+.843405*ii, -.226653+.107858*ii
.524662+.018291*ii, -.111267-.0195316*ii, .836378+.203783*ii, 1.25595-.375022*ii, 1.57549-1.37342*ii, .339092+.0319379*ii, .66869-.174538*ii, 2.42321-.753378*ii, .309968-.592085*ii, -.394739-.288499*ii
2.93401-.675251*ii, .101892-.0530189*ii, -.355405+.482209*ii, .668194-.647387*ii, 5.85873-2.0373*ii, -.0494705+.193452*ii, 1.52993-2.3608*ii, 5.03468-.091163*ii, 3.50248-1.82397*ii, .202816+.0000334*ii
-.036237-.671282*ii, -.0713543-.0981731*ii, .881614+.21455*ii, -.294523+.361804*ii, 1.34643-1.1718*ii, .0436098+.209684*ii, .254641+.185396*ii, 1.29073-.936431*ii, .649753-.83308*ii, .321976-.242462*ii
.326214-1.10317*ii, -.090626+.224543*ii, 1.25612+.514297*ii, -.824595+.107541*ii, .210069-.490063*ii, .136084-.405524*ii, -.151008+.948838*ii, .645472-1.23771*ii, .354986-.53125*ii, .728228-.075076*ii
.965779+.44128*ii, -.272245-.164231*ii, 1.5738-.998982*ii, 1.69726-.14141*ii, -.0258598+.204215*ii, .69045-.479643*ii, 1.70893+.615043*ii, 1.36271-.528657*ii, -.759149+.750028*ii, .398533-.512361*ii
-.161809-1.02854*ii, .381538-.521275*ii, .824652-.200255*ii, -.861864+1.10512*ii, 1.64788+1.42984*ii, -.221648-.26722*ii, 1.28164+.710704*ii, .238907+.600442*ii, .960607+.19791*ii, .81198-.521681*ii
-.175439-.397625*ii, .11355-.140743*ii, -.258228+.684014*ii, -1.4027+.981942*ii, 3.01352+1.59913*ii, -.33011-.018373*ii, .639285+.387143*ii, .651984+1.51411*ii, 2.61013+.143541*ii, .278379-.142612*ii
2.69942-.329904*ii, -.10171+.06262*ii, -.343001+.535392*ii, .612004-.536721*ii, 5.13702-.716234*ii, .0412883-.193904*ii, 1.48137-1.65788*ii, 4.26792+.56267*ii, 3.33734-.946927*ii, .218573-.0302884*ii
2.53896+.290436*ii, -.149784+.0637471*ii, -.319108-.605753*ii, .690006-.71158*ii, 4.12633-.481794*ii, .182343+.149134*ii, 1.96704-1.61322*ii, 3.37287+.198981*ii, 2.82053-.154444*ii, .281177-.0493768*ii
-.409234-.294127*ii, .211475+.240161*ii, -.626932-.581434*ii, -1.46062+.361237*ii, 1.32865+1.66849*ii, -.212524+.293613*ii, .707028+.282995*ii, -.743803+.575439*ii, 1.92778+.931377*ii, .0910606-.450646*ii
-.382506-.423885*ii, -.253198+.0278147*ii, .742144-.574907*ii, -1.548-.980897*ii, -.637206+1.48028*ii, -.161554-.408391*ii, .177095+1.03583*ii, -.956726-1.00529*ii, .438319+1.78857*ii, .291618+.332532*ii
.316051+.803532*ii, .165567-.0577931*ii, -3.60502+3.54069*ii, -1.1238+2.94278*ii, .00710771-.00750234*ii, 3.04267+.589573*ii, -2.73156+.027182*ii, -1.05581+3.07377*ii, 2.07433-2.09415*ii, -.282612-.0653248*ii
