variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.961987+1.81116*ii, -.523745+2.29849*ii, -.381093+1.46996*ii, 2.00111+1.9699*ii, -.402575-3.33644*ii, -.28079-.0936668*ii, .381659-.529145*ii, -.0760103-.0907928*ii, -.0297684+.369419*ii, -.215209+2.99152*ii
2.03241+.809856*ii, 1.57968+.254012*ii, .067736+1.44077*ii, 1.57829-1.43161*ii, -1.37827-.660452*ii, .383119+.0845094*ii, -.834662-1.06785*ii, -.0729278+.240653*ii, -.214564-.0112038*ii, 3.24053+.173964*ii
-.0986398+.0277958*ii, .381287-.929671*ii, 1.1994+.555973*ii, -1.51936-.363821*ii, -.0734708+.0323939*ii, 1.52196+.165198*ii, -.691109+.920043*ii, .242801-.277777*ii, -.284668+.906461*ii, .051912-1.22187*ii
-1.37325-.024341*ii, .122683+.539269*ii, .997396-.616895*ii, .797268+1.00227*ii, -.683516-.755253*ii, .125555-.393633*ii, -.244706+1.40628*ii, -.663724+.341808*ii, -.341871-.0019924*ii, -.940017+1.18495*ii
-1.1261-.130871*ii, .0227407-.29915*ii, -.953403-.508995*ii, -.236517+.51376*ii, .878818-.153685*ii, .228087-.203423*ii, .517895+.554957*ii, -.329092+.948106*ii, -.923134+.323234*ii, -.551255+.360424*ii
-.000351853-.00137202*ii, -.0733963+.249872*ii, .170297-.11448*ii, 1.45629+1.27726*ii, -.224177-1.02608*ii, -.026229-1.19604*ii, -.312943+.254096*ii, -.682416+.494113*ii, .0800001-.253656*ii, .011658+1.17669*ii
-.325717-1.51213*ii, -.885152-.262889*ii, 1.43922-.984207*ii, -.365948-.448221*ii, -.0607171+.0870496*ii, -.239948-.663584*ii, -.61374+2.0306*ii, -.436105-.327048*ii, -.350884-.649681*ii, -.509833-1.22825*ii
-.740667-.422399*ii, -.108742-.172175*ii, -1.23249+.668117*ii, -.658707+.344035*ii, 1.15669-.774005*ii, .235081+.073383*ii, .114424-.188255*ii, -.040596+.795499*ii, -1.03503+.535825*ii, -.366213-.33613*ii
.50503-.631546*ii, -.658086+.194212*ii, 1.08394-.538309*ii, .286583-1.04448*ii, -.40284-.22818*ii, -.348301-.431844*ii, -.336832+1.38244*ii, -.222251-.558175*ii, -.233319-.720877*ii, .810563-.789719*ii
.167779-.523907*ii, -.488188-.0020807*ii, -.199645-1.00483*ii, -1.21674-.137185*ii, .742915+.129732*ii, .378455-.330351*ii, .741132+.823036*ii, -.68187-.300094*ii, -.615989-.18614*ii, -.149253-1.025*ii
1.15746+1.53726*ii, -.0653904+.234289*ii, -.09077+1.82444*ii, 2.18535-1.59605*ii, -.647257-1.45981*ii, -.381027+.0504293*ii, -.60328-.380604*ii, 1.19988+.011083*ii, .00925914+.0305545*ii, 3.15171+.917244*ii
-.752188+3.56658*ii, .648+1.46426*ii, .877671-1.2072*ii, 3.02745-.778832*ii, -2.07434-.646434*ii, -.0755825+.384429*ii, 1.29131+1.65988*ii, .239518-.201472*ii, .0655149-.096306*ii, 2.14095+3.85458*ii
-.000204614+.00154847*ii, .262436-.0038546*ii, -.197528-.120754*ii, -1.24855+1.16206*ii, .541168-.454151*ii, 1.23106-.380844*ii, .405174+.0019105*ii, -.838005-.014285*ii, -.381659+.556559*ii, -.658677-.34083*ii
.418526+.257242*ii, .344547+.172643*ii, -.915108+.195646*ii, .390049-.0061664*ii, .283557-.565009*ii, .196167-.257918*ii, .318513-.376589*ii, -.392029+.492886*ii, -.583841+.056969*ii, .926113+.267197*ii
-.741726-.637001*ii, -.0950712-.392641*ii, -.732402-.815719*ii, -.892913+.15937*ii, .962712+.210791*ii, .298493-.211152*ii, .535964+.73619*ii, -.531059+.61996*ii, -.97108+.130357*ii, -.567323-.511129*ii
-1.04172-1.00499*ii, .0981238+.318074*ii, -.56934-1.06339*ii, -.298035-.260368*ii, .38602+.0993239*ii, -.345163+.10924*ii, .458363+.990959*ii, -.827782+.701183*ii, -1.30852-.310406*ii, -.513635-.293628*ii
-.000260506-.000300995*ii, -.934223+1.43387*ii, .0277479+.0954482*ii, 1.92748-1.00646*ii, -.47334-1.47107*ii, -1.49897-.084781*ii, .026296+.759963*ii, .0333685-.172903*ii, -.538269-.982207*ii, 1.26128+.755003*ii
-.426852+1.65829*ii, -.020203+1.65788*ii, -.293386+1.30901*ii, 1.15596+1.25478*ii, -.384217-2.48936*ii, .263373+.105045*ii, .34566-.539297*ii, -.0818158-.145381*ii, -.145247+.536379*ii, .258407+2.03783*ii
.241008+1.78097*ii, -.241686+1.48609*ii, -1.08071+.085038*ii, 1.00749-.259475*ii, .013234-1.3903*ii, -.212019+.254874*ii, 1.38934-.224953*ii, -.0651199-.264406*ii, -.478004-.0555484*ii, 1.45315+1.52087*ii
-1.30295-.238946*ii, -.0072259+.361548*ii, -.760388-.390402*ii, .0318885+.200222*ii, .49368-.504822*ii, -.17641+.149572*ii, .460545+.668868*ii, -.38535+.770182*ii, -1.11083+.109071*ii, -.505992+.449613*ii
.498965+.487874*ii, -.406857+.544178*ii, 1.02499+.191141*ii, 1.29799-.84013*ii, -.851463-.920064*ii, -.308742-.305025*ii, -.388009+.935092*ii, .170696-.482458*ii, .0297696-.438451*ii, 1.41817+.418729*ii
1.40247+3.03913*ii, .067928+1.26248*ii, -1.41121-.032648*ii, 1.64244-.041601*ii, -.110195-1.24692*ii, .277429-.266631*ii, 1.88507-.884975*ii, -.0650651-.389047*ii, .145333+.0114011*ii, 2.63438+2.30763*ii
.656295+.384467*ii, .966678+.444642*ii, 1.09238+.106445*ii, .820137-1.44884*ii, -1.47319-.184756*ii, .240485+.323807*ii, -.505917+.695565*ii, -.236339-.186744*ii, -.414957-.196032*ii, 1.81074-.009257*ii
.340327+4.70414*ii, .371273+2.63705*ii, -1.49537-.35496*ii, 3.54092+.161172*ii, -1.10806-2.00389*ii, -.324387+.234845*ii, 2.61618-.587235*ii, .0062613-.212402*ii, .0934256-.0678858*ii, 2.94166+4.89469*ii
-.532193+3.49337*ii, -.256076-.244825*ii, .895893-1.38296*ii, 2.20991-2.74343*ii, -1.14597+.570433*ii, -.143786+.495244*ii, 1.21693+2.63011*ii, 1.62936-.320497*ii, .0273249-.0165788*ii, 3.14199+2.40917*ii
-.295159-.166254*ii, -.38412-.295797*ii, .578324+.693551*ii, 1.37947-1.20781*ii, -.35391-.695618*ii, -.627645-.142511*ii, -1.01213+1.02554*ii, .743152+.424107*ii, -.417186-.200695*ii, 1.2104+.126234*ii
-.340662+1.76448*ii, -.638017-.306266*ii, -.760813-.817681*ii, -.132345-.856409*ii, .808057+.084556*ii, .378225+.0949272*ii, 1.50292+1.05154*ii, .65466-.093787*ii, -.432188+.345756*ii, 1.13852+.715614*ii
.000081033-.000197322*ii, -.137216-.0698444*ii, -.0303632-.154754*ii, -.219904+1.81879*ii, .485566-.809324*ii, .871819-1.09539*ii, .119936+.0736693*ii, -.826054+.163512*ii, .0507528+.290533*ii, -.768578+.384158*ii
-.615815-.273428*ii, .115783+.456154*ii, -.677774-1.31418*ii, .611113-1.03506*ii, .0350186+.250297*ii, -.699763+.149987*ii, .770983+1.07333*ii, -.558226+.633244*ii, -1.18774-.600722*ii, .643645+.292843*ii
-1.91466+3.5146*ii, .822874+2.0816*ii, 1.0409-1.07609*ii, 3.39995+.634702*ii, -2.32186-1.3908*ii, -.081693+.359504*ii, 1.13368+1.68644*ii, -.167642+.142603*ii, .0083088+.128532*ii, .769996+4.89734*ii
.278013-1.25912*ii, .393524-.749379*ii, 1.08409-.402055*ii, .381742-1.14532*ii, -.61312+.510923*ii, -.0453841-.454163*ii, -1.11995+1.25548*ii, -.327223+.416397*ii, -.503961-.463295*ii, .806028-1.0483*ii
-.973276+.00478*ii, -.0953345-.12855*ii, -1.11355+.910617*ii, -.10526+.596602*ii, .963644-1.07403*ii, .215134+.0138773*ii, -.013883-.182512*ii, .17016+.908024*ii, -.864959+.661463*ii, -.32475+.319994*ii
-.662766-.206896*ii, .741554-.411637*ii, .748508-.652544*ii, .316755-1.87051*ii, -.777315+.709568*ii, -.014469+.537439*ii, -.371291+1.66318*ii, .089375+.524348*ii, -1.0002-.090592*ii, 1.04451-.321434*ii
-.056408+.875811*ii, .573244+.114389*ii, .996433+.556002*ii, 2.65017-.535889*ii, -1.45394-.866316*ii, -.275463-.383483*ii, -1.01771+.7399*ii, .324481+.578359*ii, .0306315-.144615*ii, 1.68198+1.6623*ii
-.278742+.476633*ii, -.350928+.114117*ii, -.833778+.686046*ii, -.012701-.602945*ii, .65186-.864787*ii, -.0030835+.286562*ii, .305158+.113784*ii, .470845+.252869*ii, -.765962+.337236*ii, .788666+.039601*ii
4.36318+4.79885*ii, .243151-.0455596*ii, -2.98362+1.67621*ii, 2.41895-4.82351*ii, .192198-.337751*ii, -.182994+.782693*ii, 2.03157-2.20188*ii, 2.35564-.545544*ii, -.00463446+.00217506*ii, 8.20028+1.04533*ii
.748865+2.1302*ii, 1.69437+1.28697*ii, 1.54436+.576229*ii, 3.09986-1.03314*ii, -2.90009-1.04927*ii, .157012+.278739*ii, -.622422+.346101*ii, -.107652-.0848448*ii, .160901-.146404*ii, 2.85908+2.37863*ii
2.65588+1.95235*ii, .296113-.489084*ii, -1.92576+.968136*ii, 1.6389-1.60117*ii, .443225-.396344*ii, .111667-.52174*ii, .684147-1.54669*ii, .708084+.341357*ii, .0119078-.0433924*ii, 4.19856+.584359*ii
2.23532+3.98257*ii, .910622-.195323*ii, -1.7874-1.06648*ii, 1.95997-2.27958*ii, -.272712+.79083*ii, .522674-.041873*ii, 2.3892-.426066*ii, .573694+.070955*ii, .023763-.0388996*ii, 4.9393+2.12076*ii
-1.45096+.092807*ii, .45049-.0253998*ii, .553399+.871599*ii, .688967+.27479*ii, -.450916-.996679*ii, .250427+.204606*ii, -.910423+.773062*ii, .2439+.800727*ii, -.639923+.612777*ii, -.293951+.796113*ii
-1.11737-.198424*ii, .166558-.317971*ii, -.61959-1.17293*ii, .745829-.822912*ii, .232167+.472298*ii, -.502572-.027259*ii, .423432+1.30077*ii, -.163294+1.11414*ii, -1.10588-.266511*ii, .410833+.526757*ii
-1.66995+.370514*ii, -.427681-.183906*ii, .415766+.742406*ii, .244299+.27728*ii, .200288-1.09186*ii, .207565+.138621*ii, -.490701+1.13049*ii, .687478+.454408*ii, -.517822+.695098*ii, -.54006+.684039*ii
.00254-.0035695*ii, -.159655+1.08382*ii, -.0238975+.256345*ii, 1.54061-.809907*ii, -.588026-1.1504*ii, -.911566+.047641*ii, -.148599+.436516*ii, -.154143+.14875*ii, -.647526-.59611*ii, 1.17283+.620291*ii
.00000473047-.00000102382*ii, -1.87414-1.88647*ii, -.0103183-.0246105*ii, -1.08165+3.04954*ii, 2.23122-.754463*ii, 1.45223-2.46746*ii, -.0344814+.465205*ii, .088712+.0029921*ii, .992113+.763172*ii, -1.7295-.11516*ii
-1.07528+1.63333*ii, -1.00096-.025615*ii, -.306912-1.6116*ii, 1.34267-.426155*ii, .354111-.0363535*ii, -.441911-.434528*ii, 1.37487+1.8894*ii, .476144+.22724*ii, -.24822-.235818*ii, .729908+1.89819*ii
-2.07918-.170738*ii, -1.05688+.912428*ii, .900389-.258929*ii, -.440351+.556871*ii, .111198-1.26753*ii, -.128598+.279811*ii, .126778+1.88295*ii, -.0362567-.338082*ii, -.683004+.183237*ii, -1.62889+.372871*ii
.864009+2.26318*ii, .531209+2.08143*ii, -.1117+1.49013*ii, 3.11318+.329697*ii, -1.53206-2.59372*ii, -.319625-.0926417*ii, .050175-1.00471*ii, -.0788503-.140777*ii, .204975-.103094*ii, 2.28047+2.8355*ii
-1.83828-.818262*ii, -1.35954+.229831*ii, 1.10774-.423033*ii, -.842483+1.11419*ii, .530455-1.00618*ii, .105782-.392078*ii, -.206398+1.96531*ii, -.188827-.29746*ii, -.393541+.14666*ii, -2.14512-.203598*ii
-1.47247+.325675*ii, -1.59583-.014438*ii, 1.30816-2.45641*ii, 1.0083+.798778*ii, .0274369-.0275136*ii, -.408948-1.31414*ii, .700881+3.00754*ii, -.300186-.233878*ii, .235795-.683602*ii, -1.03201+1.43389*ii
-1.43196-.850841*ii, -.760085+.724658*ii, .288284+1.12076*ii, .111132+1.32441*ii, .338447-2.02021*ii, -.211064-.2115*ii, -.802651+.469293*ii, -.151292+.278922*ii, -.575742+.277057*ii, -1.50597+.237654*ii
-.886879-.79974*ii, .116824+.0396403*ii, -1.27176+.48785*ii, -.0681195+.310753*ii, .87092-.756016*ii, -.177896+.0245091*ii, -.0641816-.161508*ii, -.310534+1.12578*ii, -1.20124+.236947*ii, -.364704-.097386*ii
-1.26665-.604957*ii, .363757+.417258*ii, .656499-1.16202*ii, -.776268-.311574*ii, -.334161+.20683*ii, .273869+.423013*ii, .269065+1.65384*ii, -.79917+.119993*ii, -1.07803-.022772*ii, -.779282-.344587*ii
-.912218-1.28946*ii, .062825+.578081*ii, .706643+.156727*ii, -.184896+.0085429*ii, -.337919-.786473*ii, -.164732+.142945*ii, -.736224+.948685*ii, -.612419+.221583*ii, -.915678-.131198*ii, -.744788-.578172*ii
.172276+.118885*ii, -.27172+.0872859*ii, 1.42074-1.00228*ii, -1.79596+.743796*ii, -.0500881-.0536293*ii, 1.48852-.458649*ii, .463446+1.32796*ii, -.860459-1.14976*ii, .0951704+.279276*ii, -.819715-.83428*ii
-2.58477-.841197*ii, -1.35036-1.36387*ii, 2.82513-1.06575*ii, -.281693+1.23489*ii, -.0123349-.0421416*ii, .519621-1.11858*ii, -1.24872+3.58634*ii, .346263+.0567867*ii, .259017+.323071*ii, -2.55675+.13387*ii
-.460992-.623827*ii, .192441+.172966*ii, -.725373-.97385*ii, -.632301+.562762*ii, .610915-.003792*ii, .288974-.313343*ii, .676707+.427203*ii, -1.07555+.520339*ii, -.912514-.063553*ii, -.598091-.205736*ii
-2.01218-.880131*ii, -.797402-.279442*ii, .918342+.134275*ii, -.272771-.270275*ii, .246679-.61367*ii, -.249584+.193182*ii, -.779624+1.9785*ii, .479819+.354281*ii, -.841688+.237532*ii, -1.11458-.352196*ii
-.134656-.645068*ii, -.661851+.390235*ii, -.357478+1.22248*ii, -.967546-.187037*ii, .783019-1.34016*ii, .086256+.268208*ii, -.265913-.0466641*ii, .135717-.190263*ii, -.80036+.301119*ii, -.097327-1.12303*ii
-.875126-.704175*ii, -.0948675-.0664362*ii, -1.31511+.548852*ii, -.164685+.27141*ii, 1.04585-.786289*ii, -.164651-.0012038*ii, -.0110184-.125078*ii, -.137628+1.04834*ii, -1.14595+.286166*ii, -.338823-.154499*ii
-.246833+1.0183*ii, -.270824-.298871*ii, 1.05571+.618245*ii, 2.24863-.998445*ii, -.901609-.820988*ii, -.382671-.340846*ii, -.9113+1.24057*ii, 1.02525+.281086*ii, .112731-.0551115*ii, 1.70416+1.28118*ii
.840861+.044235*ii, -.400331+.146549*ii, .231337-1.29587*ii, -.543758-.631468*ii, .147399+.282245*ii, .30941-.469942*ii, .836714+.979314*ii, -.652248-.648864*ii, -.267407-.486212*ii, .79086-.679002*ii
.585899+.851743*ii, .23359+.859811*ii, -.148632+1.33429*ii, 1.85787-.534844*ii, -.718062-1.61654*ii, -.360019-.0048209*ii, -.445589-.434809*ii, .243296+.185666*ii, -.263579-.0772341*ii, 1.86905+1.04606*ii
-.186627+.395483*ii, .689897+.603959*ii, .381665-.834973*ii, .451219-1.37013*ii, -.892059+.167871*ii, -.01979+.524637*ii, .400646+1.12844*ii, -.410199+.0429222*ii, -.865004-.269478*ii, 1.17042+.247676*ii
-.447571-1.47117*ii, .471068-.51262*ii, .944125+.529708*ii, -.355795-.169996*ii, -.30365-.254247*ii, .355204-.142418*ii, -1.40443+.785145*ii, -.341231+.52918*ii, -.697042+.159876*ii, -.347953-1.12057*ii
-.00525987-.014831*ii, 1.10583-.761422*ii, .406671+.749331*ii, -1.63242-.361021*ii, -.0149187+.106591*ii, 1.63318+.483652*ii, -.495556+.176036*ii, -.0782098+.169486*ii, -.695078+1.05647*ii, .234945-1.2026*ii
1.68614+4.30494*ii, .175414+.812841*ii, -1.74255-1.61913*ii, 1.02157-1.31273*ii, .077856+.211919*ii, .696153+.092673*ii, 3.37244-.118847*ii, .147877-.74898*ii, .0604717+.0135923*ii, 3.67055+2.34535*ii
-1.4497+1.20309*ii, -.183016+1.81907*ii, .96036+1.15813*ii, 2.25867+1.87815*ii, -1.182-2.85777*ii, -.199793-.246202*ii, -.548477+.435872*ii, -.143413+.0668202*ii, .103322+.285658*ii, -.647105+2.84478*ii
.44945-.450672*ii, -.481386+.511355*ii, .453838+.932553*ii, .262697-1.09881*ii, -.220953-1.10334*ii, -.369783+.131964*ii, -.644472+.409892*ii, .218273-.370544*ii, -.509352-.262394*ii, 1.05159-.792205*ii
-.001304+.600128*ii, .404451+.265187*ii, -.341382+1.02371*ii, .716094+.101329*ii, -.132596-1.14292*ii, .304387-.0100196*ii, -.26009-.304196*ii, .0669519+.447069*ii, -.438547+.408309*ii, .840718+.659288*ii
-.00759266+.0289375*ii, -.20026+.777127*ii, -.32048+.397368*ii, -.483692-1.20895*ii, .140046-.761349*ii, -.118834+.714529*ii, .351503+.361636*ii, .0449734-.302488*ii, -.993345+.000958*ii, .845194-.654353*ii
-.305662-.0529044*ii, -1.59753-1.21724*ii, 1.95828-1.85442*ii, 1.57128+1.71301*ii, -.00109879-.0190783*ii, .098358-2.67808*ii, -.485181+2.51825*ii, -.268333-.0626751*ii, 1.22262-.655563*ii, -.774125+1.20338*ii
.948407+2.27082*ii, .820961+1.71675*ii, -.185464+1.54559*ii, 3.39542-.026184*ii, -1.62881-2.2984*ii, -.340678-.0850661*ii, -.151585-1.03742*ii, .0744431+.1704*ii, .15335-.0836337*ii, 2.70067+2.84838*ii
-.380265-.977094*ii, -.170076+.674028*ii, -.155751+1.1277*ii, -.74494+.252389*ii, .363373-1.40383*ii, .09667+.257922*ii, -.502869-.106114*ii, -.352749+.0508566*ii, -.904972+.243858*ii, -.517933-.883549*ii
.199519-.883928*ii, -.566804-.357153*ii, -.553812+.897339*ii, -.398062-.389055*ii, .90515-.764478*ii, -.0848528-.252475*ii, -.483739-.0186074*ii, .185465+.307276*ii, -.678989+.07105*ii, .385376-1.11323*ii
-.429426-.289636*ii, -.00986644+.0186873*ii, -.843855+.464156*ii, -.000268585-.00208037*ii, .617574-.715607*ii, -.00321723-.0188828*ii, .000522018+.00163428*ii, -.097899+.670261*ii, -.873435+.21794*ii, .166349-.0743361*ii
.059041-.00308319*ii, .394879-.240707*ii, .545606+.008619*ii, 1.9002-.158453*ii, -.769814-.41483*ii, -.23316-.762853*ii, -.824552+.662722*ii, -.15941+.751885*ii, -.130603-.313699*ii, 1.05307+.903197*ii
-.69674+.117448*ii, .194372+.245134*ii, -.919724-.61542*ii, -.06961+.791413*ii, .570325-.385249*ii, .301145-.274611*ii, .762568+.249736*ii, -.729307+.668795*ii, -.776478+.1785*ii, -.397834+.630105*ii
-.714376-.772708*ii, -1.19272-.534325*ii, -.44155-.930068*ii, -.99713-1.43437*ii, 1.22386+.398857*ii, -.445054+.108742*ii, .580189+1.64551*ii, .34268+.0675857*ii, -1.07204-.270027*ii, .112627-1.28809*ii
2.13337+.420813*ii, .776143+.396648*ii, .38733+1.41708*ii, .784172-1.37419*ii, -.999552-.879696*ii, .358702+.0114215*ii, -.76322-.773423*ii, -.0315574-.41209*ii, -.0983109-.121887*ii, 2.74414-.584336*ii
2.09269+3.79789*ii, 1.31383+.804431*ii, -1.97344-.638737*ii, 2.48285-.784288*ii, -.616732-.214377*ii, .491598-.253912*ii, 2.25169-1.26662*ii, -.249758+.26006*ii, .0654397-.0538131*ii, 4.13066+2.94147*ii
.728991-.150304*ii, -.702066+.415231*ii, -.923377-.426152*ii, -.25605-.764623*ii, .777758-.386576*ii, -.30621-.227167*ii, .857036+.181277*ii, -.318466-.236283*ii, -.665819-.472804*ii, .996883-.647145*ii
-1.37432-.804372*ii, .375299-.119733*ii, .170458+.868102*ii, .0062024+.31117*ii, .02311-.859432*ii, .166748+.193271*ii, -.970722+.538413*ii, -.051385+.922846*ii, -.949276+.511861*ii, -.71563-.066636*ii
-.895854+3.55877*ii, .438504+.215813*ii, .893648-1.30909*ii, 2.91889-1.91596*ii, -1.68946+.228311*ii, -.117767+.438043*ii, 1.04009+2.29147*ii, 1.1143+.128713*ii, -.0099109+.0355975*ii, 2.76127+3.32871*ii
-1.28276-.501549*ii, .0663283+.37663*ii, -.393725-1.51633*ii, .540601-.214133*ii, .0699508+.168824*ii, -.563535-.076461*ii, .62006+1.38747*ii, -.759019+.81543*ii, -1.12359-.471033*ii, -.319282+.584784*ii
-1.51539-.846267*ii, -1.50801+.891141*ii, .143286+1.28297*ii, -.548481+1.58825*ii, .921835-2.41271*ii, -.192264-.20804*ii, -.507095+.482229*ii, .02525-.163099*ii, -.515443+.371462*ii, -1.97255-.089548*ii
-1.87404+.006408*ii, -1.59106+.949064*ii, -.688414-.692057*ii, -.917624+.793125*ii, 1.33835-1.18915*ii, -.307828+.125519*ii, 1.28385+1.2899*ii, -.150099-.201986*ii, -.927689+.11218*ii, -1.6381+.34701*ii
2.51323+2.29495*ii, 2.09673+.927363*ii, -.057945+1.56162*ii, 3.00815-1.41152*ii, -2.18726-1.09192*ii, .353735+.115647*ii, -.435756-1.55639*ii, -.0441507+.186479*ii, .135632-.047949*ii, 4.41209+1.75262*ii
-.930912-1.48645*ii, .175941-.477551*ii, .777837-.630032*ii, -.0704018-.184622*ii, -.157791+.222837*ii, -.0506446-.335488*ii, -.812493+1.4787*ii, -.557096+.683832*ii, -.810055-.218543*ii, -.624971-.683552*ii
1.28908+1.37637*ii, -.0850583+.246444*ii, -.022445+1.79793*ii, 2.04864-1.69298*ii, -.655971-1.4086*ii, -.385719+.0518581*ii, -.639788-.371332*ii, 1.13735-.079058*ii, -.0031681-.0349506*ii, 3.16917+.680023*ii
-.399352-.0287218*ii, .0396793-.203843*ii, -1.05437+.542229*ii, -.29451-.41044*ii, .794205-.507174*ii, .145913+.225186*ii, .170304-.0219349*ii, .17481+.667056*ii, -.979831+.402511*ii, .463499-.24984*ii
-1.33471-1.42415*ii, .347255-.117343*ii, .42948+1.01135*ii, .798336+.502965*ii, -.2526-1.06321*ii, -.292249-.199303*ii, -1.60596+.538599*ii, -.200429+1.21059*ii, -.84894+.165191*ii, -.772462+.051710*ii
4.40984+4.84023*ii, .242316-.0443953*ii, -3.00145+1.6851*ii, 2.4372-4.86368*ii, .189756-.335187*ii, -.184661+.786947*ii, 2.05029-2.22203*ii, 2.37413-.559859*ii, .00454891-.00210851*ii, 8.2693+1.051*ii
-1.25245-.033271*ii, -1.26052+.261569*ii, -.738789-.732433*ii, -1.51313+.976844*ii, 1.56501-.685534*ii, .357993-.182181*ii, 1.23118+.964472*ii, -.288483-.171698*ii, -.72454+.34286*ii, -1.49649-.178459*ii
.0518621+.134978*ii, -.277817-.188802*ii, .65645-1.59248*ii, .395346+1.60849*ii, .0082844-.0518371*ii, .649572-1.57955*ii, .42879+1.11042*ii, -1.12248-.004765*ii, .36062-.281536*ii, -.600227+.823436*ii
-1.38243-.28513*ii, -.251205+1.02588*ii, .308564+1.18198*ii, -.103983+1.17045*ii, .002278-1.99737*ii, .159543+.226345*ii, -.52891+.298535*ii, -.224138+.121596*ii, -.665089+.524171*ii, -1.25576+.432372*ii
.142666-.0326414*ii, .176689+.15852*ii, -.413268-1.28386*ii, .748608+.860567*ii, .0987946-.0698081*ii, .11091-1.04924*ii, .615284+.428702*ii, -1.14755+.522097*ii, -.276874-.42894*ii, .107672+.803711*ii
-1.75517+1.78366*ii, .184468+.976463*ii, 1.04099-.983468*ii, 2.11423+1.26713*ii, -1.22419-1.04594*ii, .119928-.394754*ii, .447687+1.68039*ii, -.342085+.305442*ii, .0566546+.12325*ii, -.391956+3.19479*ii
-2.61233+.837047*ii, -.603634-.317538*ii, 1.12498-1.15694*ii, .178508-.974411*ii, -.201611+.193931*ii, -.051887+.588846*ii, .326982+3.06468*ii, .86231+.218336*ii, -.77124+.358332*ii, -.47243+.954488*ii
-.0607709-.0945359*ii, .472393-2.11967*ii, 2.10934+.495253*ii, -1.23515+2.161*ii, -.0199387+.00465861*ii, 2.58445-1.50151*ii, -1.55901+.881034*ii, -.189232+.0976684*ii, .856763+1.32278*ii, -1.28739-.539777*ii
1.14383+.280819*ii, .328433+1.11819*ii, .153611+1.21194*ii, 1.48343-.670115*ii, -.935503-1.5328*ii, -.341059-.0428137*ii, -.575167-.527986*ii, -.207472-.160029*ii, -.27091-.359086*ii, 1.88314+.343311*ii
-.539689+1.6918*ii, -.207478+.827813*ii, .487208-1.21864*ii, .512768-1.18597*ii, -.623468-.130057*ii, .0440719+.494169*ii, 1.25142+1.71722*ii, .131662-.575409*ii, -.461046-.121564*ii, 1.13186+1.1181*ii
-2.19056+1.49848*ii, -1.09163+1.13329*ii, .954306-.832579*ii, .964814+1.69122*ii, -.25365-1.57964*ii, .0696791-.384923*ii, .782121+1.97064*ii, -.0541631-.315172*ii, .0694866+.251233*ii, -1.44737+2.53814*ii
.087076+.0195615*ii, .20796+.0593475*ii, .768458-1.39731*ii, -.841173+1.93998*ii, -.0172486-.0623913*ii, 1.38439-1.15986*ii, .547977+.78639*ii, -1.53231-.315582*ii, .178912+.128614*ii, -1.16063+.202389*ii
-.121898+1.38224*ii, -.039240+.969908*ii, 1.11496+.706456*ii, 2.36268-.004893*ii, -1.37438-1.6727*ii, -.240596-.271614*ii, -.531492+.698875*ii, .292641-.160152*ii, .23384-.0963939*ii, 1.25656+1.96178*ii
-1.49152-1.16053*ii, .466169-.563177*ii, .949406-.790864*ii, -.465988-1.17183*ii, -.371853+.691669*ii, .0402582+.453129*ii, -.638543+2.04747*ii, -.167996+.67158*ii, -1.21091+.0179*ii, -.387102-.838979*ii
-1.22577-1.08355*ii, .0924584-.322077*ii, -.641111-.972565*ii, -.290143-.563361*ii, .603805+.42697*ii, -.331259+.086046*ii, .222818+1.16136*ii, -.448151+1.0281*ii, -1.36144-.167564*ii, -.381721-.446942*ii
-.031521+6.02138*ii, .252418-.11711*ii, -2.45016-1.64456*ii, 4.82553-2.35253*ii, -.328078+.405585*ii, -.742985+.05736*ii, 3.12337+.763196*ii, 1.8936+1.17201*ii, -.00317536-.00589921*ii, 5.25605+5.57788*ii
1.49257+1.44835*ii, .0252037-.221319*ii, -.083472+1.94922*ii, 2.30442-2.2679*ii, -.664412-1.11379*ii, -.446594+.0634679*ii, -.856521-.364586*ii, 1.49112+.131293*ii, -.00389525-.0211588*ii, 3.78482+.563212*ii
-.919025+3.54102*ii, 1.2355+1.82646*ii, .976266-1.17725*ii, 3.59893-.306822*ii, -2.60199-.839829*ii, -.0883733+.360188*ii, 1.08946+1.43447*ii, -.183013+.103678*ii, .0313471-.127724*ii, 1.97539+4.45083*ii
.376748-1.25047*ii, .125132+.665696*ii, .569355+.792778*ii, .185019-.582232*ii, -.516872-1.00316*ii, -.296183+.0244193*ii, -.994172+.198465*ii, -.511751-.044782*ii, -.698922-.375263*ii, .474135-.991324*ii
-1.70414-.002073*ii, .159596+.789523*ii, .743117-.531592*ii, .403535+.247544*ii, -.617203-.689107*ii, -.049172+.294564*ii, -.004795+1.52439*ii, -.441817+.292232*ii, -.806757+.071345*ii, -.790682+.883928*ii
-.000113951+.000277519*ii, -.392163-1.35074*ii, -.0985862-.0165618*ii, -2.19712+.31665*ii, 1.36248+.243804*ii, 1.55123-.385077*ii, .267625+.583691*ii, .148309-.129497*ii, -.290381+.911653*ii, -.419844-1.37938*ii
