variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.86709-1.37146*ii, -.624073+1.06135*ii, .903003+.19936*ii, -.458497+.341893*ii, 1.34033-1.02288*ii, .0248679+.240401*ii, .866449+.332356*ii, .383512+.555554*ii, 1.22347+.236744*ii, -.661184+.350376*ii
.448202-.840933*ii, -.894114+.639627*ii, -.290322-.990933*ii, .353824-.882006*ii, .913823-.7947*ii, .268038+.221739*ii, -.583123-.692859*ii, -.693819+1.06257*ii, .112918+.390085*ii, -.623655-.716911*ii
.189233-1.88818*ii, -.731238+.482335*ii, .969568+.114062*ii, -.120373+.472967*ii, 1.34549-.493143*ii, -.121922-.201706*ii, .870269+.316788*ii, -.517482+.642213*ii, 1.4324+.709903*ii, -.570102-.178532*ii
-.447015-1.63791*ii, -1.44507-1.45025*ii, -3.5521+.010713*ii, -.457217-1.9792*ii, -.029748-.00026915*ii, -1.0849+1.37257*ii, -3.03736+1.63361*ii, -.421208+2.72485*ii, -.127566-.0733832*ii, -.665548-1.33975*ii
-.119489+.195741*ii, .858016+.40927*ii, -.006720-.982904*ii, -.063301+1.06018*ii, .028797-1.40373*ii, .253156-.24178*ii, -.199957-.13907*ii, -.649748-.851925*ii, .548343-.294644*ii, .450536+.398545*ii
1.40367-1.95139*ii, .275673-.410292*ii, -2.0155+.86601*ii, -1.15655-.063952*ii, -.0437041-.118502*ii, -.301272-.75824*ii, -1.7482+2.16711*ii, -.911938+.941708*ii, .664683+1.4829*ii, -.572774-.234387*ii
.17004-.562175*ii, -1.10067+.505845*ii, -.280933-.998791*ii, 1.1885-.504216*ii, .874892-.81216*ii, .186252+.36234*ii, -.081366-.753881*ii, -1.12266+1.10707*ii, -.192121-.285161*ii, -.439834-.769371*ii
.691767-.445361*ii, -.321926-1.42358*ii, 1.56438-.234913*ii, 2.59147+.350212*ii, .303698+.145637*ii, -.881079+.072311*ii, 1.94867-.911874*ii, -2.14363+.585422*ii, .0334779+.116076*ii, 1.32924-.951213*ii
.551951-1.40879*ii, -.237365+.171879*ii, -.267574-1.05648*ii, .12842-.606207*ii, .69771-.757762*ii, -.237496-.177463*ii, -.783136-.515514*ii, -.872088+.933939*ii, .717815+.615756*ii, -.345403-.522002*ii
1.85-.075090*ii, -.057962+.907465*ii, -.599046+3.26841*ii, .870216+1.62927*ii, .0188034+.0310991*ii, 1.0307-1.17188*ii, 1.73224+2.94881*ii, -1.49495+.162426*ii, -1.33172+1.09135*ii, -.36107+.467847*ii
.573161-.357058*ii, -.747127-1.44718*ii, -.430275+1.35046*ii, -3.10625+8.18513*ii, .374072+.281703*ii, 1.38641-.422192*ii, 1.14219+5.80051*ii, -2.03435-4.75794*ii, 4.01929-1.58365*ii, .230309-.0118982*ii
.138831-.103559*ii, .343015+.183892*ii, -.071616-1.03141*ii, .580234+2.16576*ii, .249103-1.18046*ii, .295515-.445983*ii, .304838+.240586*ii, -1.63415-1.01648*ii, .832861-.927726*ii, .339553+.108177*ii
-.10222-1.56654*ii, -1.22206+.503148*ii, .946398+.094888*ii, -.304536+.559622*ii, 1.48042-.457602*ii, .11087+.237789*ii, .907799+.419863*ii, -.294641+.51308*ii, 1.40108+.415633*ii, -.663941-.353175*ii
-.226277-1.73867*ii, -1.29704-1.57595*ii, -3.40188-.324581*ii, -.565693-1.89324*ii, -.0320589+.00940548*ii, -1.11365+1.2311*ii, -3.16372+1.41195*ii, -.567265+2.52323*ii, .141307+.0491794*ii, -.573089-1.42254*ii
.655038-2.01345*ii, -.507629-.387592*ii, -.611638+1.14512*ii, -.881659+.124893*ii, .60639+.060273*ii, -.386527-.172712*ii, -.326055+1.85698*ii, -.476373+.990402*ii, 1.06012+1.24875*ii, -.516137-.326425*ii
1.50839+.263022*ii, -.916262+.54547*ii, -1.60611+2.20712*ii, .785337+1.75573*ii, .0623026-.020399*ii, 1.2213-.468967*ii, .722798+2.85488*ii, -1.80782+.08569*ii, -1.26422+.054891*ii, -.563-.222317*ii
.181743-1.267*ii, .54129+.689937*ii, -.91701+.640106*ii, -.911525-.591579*ii, .242705-.921906*ii, -.12733-.38222*ii, -.915194+1.04739*ii, .198985+.913379*ii, .315932+1.16037*ii, -.519927+.492582*ii
.713193+.571583*ii, 1.18201-1.55533*ii, -1.04056+.108786*ii, .422564+1.34133*ii, -1.10787-.357938*ii, -.370239-.216251*ii, -.465311+1.19816*ii, -1.63197-.839321*ii, -.109301-.0888214*ii, 1.45814-.136592*ii
.631266-.335623*ii, -1.18899-1.01165*ii, -.521168+1.2338*ii, -1.11539+6.67351*ii, .517028+.201594*ii, 1.14916-.359158*ii, 1.53567+4.58711*ii, -2.53708-3.18446*ii, 2.57733-1.74916*ii, .0466918-.287435*ii
1.78294-1.08136*ii, .433064-.909339*ii, -1.6082+.064791*ii, -1.11482+.147199*ii, -.317457-.0385357*ii, -.062349-.586519*ii, -1.82849+1.46797*ii, -1.20805+.088642*ii, .639651+1.41212*ii, .050568-.629431*ii
2.92619-1.97463*ii, 4.22297+2.56135*ii, 4.65832+7.76164*ii, 1.07295+1.83223*ii, -.00179518-.000091350*ii, -.091298-4.55746*ii, 6.75762+3.24276*ii, -.00642165+.0132202*ii, -.745984+5.51611*ii, .72996+3.97875*ii
.843112-.583623*ii, 1.79172-.563953*ii, -1.0701+.273991*ii, -2.38382+.145341*ii, -.722478-.675724*ii, -.163658-.566779*ii, -1.925+1.51379*ii, .238631-.732552*ii, 1.02271+1.74631*ii, .523781+.46521*ii
.412662-.488431*ii, .944472-.468132*ii, -1.28158+.277322*ii, -4.5555-4.26605*ii, -.474614-.352867*ii, -.183924+1.11701*ii, -3.96356+.464611*ii, 3.10592+.994713*ii, .378451+3.84413*ii, -.037499-.275922*ii
.782606-.426119*ii, -1.72203+.412345*ii, 1.01654+.047966*ii, 2.12276+.761736*ii, 1.25246-.178353*ii, .515488+.114957*ii, 1.98587-.308407*ii, -1.89219+.670808*ii, -.250955-.248167*ii, -.25244-.956337*ii

