variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.0301915-.303805*ii, 1.79839+.848664*ii, -2.08034+.035963*ii, 1.85454+.041108*ii, -.837161-.034972*ii, .237067+.0865423*ii, -.127118+.727808*ii, -.234593+.115705*ii, -.0021696+.071202*ii
.199037+.95306*ii, -1.05684+.564485*ii, -.521782+.294129*ii, .358661-.252028*ii, -.021252-.972026*ii, 2.56139-.238854*ii, .123415-.852464*ii, .124947-.0028399*ii, -.259047+1.03863*ii
.231667-1.52181*ii, .175874-.446259*ii, .473269-.613219*ii, .034829+2.38052*ii, .114401-2.35504*ii, .637847-1.4274*ii, .548393-.286916*ii, .387791+.1123*ii, 2.17908+.09624*ii
-1.22128+.723127*ii, -.78094-.704821*ii, .420045+.710521*ii, -.613408-1.11952*ii, .314299-.0321479*ii, 1.24685-.25021*ii, .694883-1.76569*ii, -.187238-.0584691*ii, -1.10369+.145247*ii
-.351532-1.53502*ii, -1.1554-.756089*ii, -.37334-1.29097*ii, -.780534+1.31089*ii, -.599067+1.10515*ii, -1.47648+.114963*ii, .517705-.065936*ii, .184548+.158568*ii, -.731786+.663955*ii
-.0833129-.270405*ii, .352833+.0522211*ii, -.377458-.523377*ii, .322401+.432679*ii, .710538+.346412*ii, .327637+.266996*ii, .675314-.445976*ii, -.315424-.324154*ii, -1.0705-.545044*ii
-.06029-.100852*ii, .383812+1.77129*ii, .133879+.236926*ii, .70167-.16639*ii, .59596-.224077*ii, .151398+.387369*ii, -.518953-.142674*ii, .0358508-.0111273*ii, .119068+.168543*ii
1.43947+.455087*ii, .0575374-.276871*ii, .045036-1.36091*ii, -.847012+.258194*ii, 1.31323-.465401*ii, -.491326-1.10157*ii, .020225+.0143312*ii, 1.18606-.205813*ii, .0857212-.089039*ii
.62852-.486506*ii, -.105823+.784219*ii, .770818+1.03505*ii, -.236642+.23546*ii, 1.28589+.757518*ii, -.91333-.043813*ii, -.0335461-.353524*ii, .291495-.285062*ii, .214579-.0754871*ii
-.303553+.0661715*ii, -3.33219-.070796*ii, .038881-1.41601*ii, -1.19449-2.09329*ii, .149183+1.37993*ii, -.778399+.652734*ii, 1.21286+.041445*ii, -.0006597+.106251*ii, .0702776-.0861797*ii
-1.76843+.939428*ii, -.744538+.034987*ii, .451338-2.79747*ii, .129981+1.92904*ii, .297191-1.09834*ii, -.442159+.588091*ii, 3.06957+.655277*ii, -.195259+.930156*ii, -.274404-3.08891*ii
-1.69705-1.35523*ii, -.0379981-.0666072*ii, .377857+.225747*ii, -1.18448+.241243*ii, -.363655+.775323*ii, -.438413-.14692*ii, -1.17199-1.23064*ii, -1.24968+.705314*ii, 2.01879+1.45075*ii
.264605+.788495*ii, .0139623-.0984549*ii, -.4069+.225385*ii, -.847416+.674564*ii, .753086-.727654*ii, .00823944-.0369155*ii, .604405-1.27843*ii, -.704657-.933284*ii, .232509-1.0627*ii
-1.89486-1.91167*ii, -.0019887+.00115852*ii, .0153646+.0041675*ii, -.264+.212183*ii, 1.78955-.413158*ii, -.253454-1.79131*ii, .00831612+.057291*ii, -1.21422-1.23125*ii, -.130198-.176143*ii
.615865+.59504*ii, -.201326-.776268*ii, .130858+.349612*ii, .35779+.658077*ii, -.766443+.454507*ii, 1.65903-.116221*ii, -.34216+1.73979*ii, -.115739+.0121262*ii, .883383-.495585*ii
2.52656+1.75375*ii, .176612-.319482*ii, 1.64674+.576913*ii, -1.36988+.962014*ii, .913144+1.69357*ii, -1.70749+1.99732*ii, .056892-1.67894*ii, .199837+1.17813*ii, 3.24989+.302074*ii
.193454-.830846*ii, 1.54926-1.53719*ii, -.837062+1.79735*ii, .115198+2.27207*ii, 2.947+1.0517*ii, 4.32804+.309334*ii, -1.05455+2.97475*ii, -.213078+.0786156*ii, -.315147-.834473*ii
1.64564-.280046*ii, -.0051026-.0735284*ii, .474075-.562522*ii, 1.4747-1.87403*ii, -3.63427-.139101*ii, 1.35778-1.46345*ii, -1.23141-1.14037*ii, 1.79211+1.73624*ii, -2.0206-.561777*ii
-1.52821-.731209*ii, -.051969-.72657*ii, .125153+.78521*ii, .0723115+.20887*ii, .553976+.531369*ii, -1.18049-.340618*ii, .173704-.0076009*ii, -.271866+.0236173*ii, .107571-.400119*ii
-.124537+.126052*ii, -.541958-.090109*ii, 1.47682+1.03804*ii, 1.30714-.191618*ii, -1.4864-.36303*ii, .805884+.62647*ii, -1.08713-.305856*ii, -.74039-.355736*ii, 2.31399+.150216*ii
-.718813+2.76711*ii, -.041439+.925019*ii, -.693513-.886857*ii, 1.13861+1.1217*ii, 1.11199-1.45047*ii, .275132-2.75883*ii, -.487665+2.78213*ii, -.230826+.197773*ii, -.449466-1.56291*ii
-2.19972-9.17138*ii, 1.18581-3.20592*ii, -.527639-4.28292*ii, -2.0794+1.0701*ii, -1.16213-.304976*ii, .631756-4.55114*ii, .565737-2.11035*ii, .280403-.144862*ii, .966233+2.08941*ii
1.76481+2.87645*ii, .162506+.053887*ii, -.6708-1.21463*ii, -3.29862+.211069*ii, -1.53418-1.22631*ii, -1.62421+.379096*ii, 2.25025-.426869*ii, -1.48797-1.37518*ii, -1.90674-1.98786*ii
-.789381+.554622*ii, 1.97616+.33203*ii, -.611936+1.26045*ii, -.962451+.051906*ii, -.797463-1.21806*ii, -.0768846+.0654988*ii, 1.72674+.183316*ii, -.0492334+.167729*ii, -.0233905+.038811*ii
-1.19263+.469551*ii, .49336-.192732*ii, .402887-1.38008*ii, -.085375-.922404*ii, .952474-.174645*ii, -1.76046+.973286*ii, .162379-.32016*ii, .414146-.537539*ii, .682036+.856752*ii
.27728-.772026*ii, -.299119-.0226052*ii, .915903-.35254*ii, -1.65153+.014667*ii, .15451-1.50523*ii, -.929584+.276933*ii, 1.41561-.099211*ii, -.739012+.350498*ii, -.570812+.699131*ii
.210031-2.90368*ii, -.27911+.180111*ii, 3.38137-2.36935*ii, 2.09868-1.45305*ii, 2.39308-2.9301*ii, -.95898-4.80077*ii, .655866+.263056*ii, -3.10515+.118467*ii, -3.40842-3.00064*ii
.372782-1.09495*ii, -.940694-.560428*ii, -1.45222+1.90473*ii, -.277171+.642577*ii, 1.16999-.644415*ii, -1.51258+.284191*ii, -.284807+.884872*ii, .062268-.543301*ii, -1.0232-1.49015*ii
.006373-1.54287*ii, -.172032-.152282*ii, .0646454-.483377*ii, .946306-.57788*ii, .139436-.325228*ii, .359114-.593561*ii, -1.23173+.111234*ii, .295958+.44047*ii, .995662+1.15549*ii
.193785-.565867*ii, -.143681-.242101*ii, -.777765+1.4572*ii, .166893+1.42453*ii, -.35644+.207235*ii, -.318499+.453256*ii, -.41431+.190952*ii, -.760305-1.25437*ii, -.679309+.050228*ii
-1.12852-.843446*ii, -.180291+.416046*ii, -3.16508+.055832*ii, 1.86908+.721425*ii, 1.38097+2.18424*ii, .846812-3.89606*ii, -1.35919-.15268*ii, .722113+1.58896*ii, 5.16707+2.30302*ii
-.987375-.24727*ii, 1.32243+2.64699*ii, -.928829+.485382*ii, -.334979+.132932*ii, -1.02028-.224158*ii, .57582+.614653*ii, 1.79514-.536981*ii, .0016129+.0885307*ii, .020358+.531419*ii
1.2492+1.35976*ii, -.108743+.103613*ii, -1.3493-.065181*ii, -1.45428+.409696*ii, 1.2397-.169658*ii, 1.05718-.475357*ii, .165021-.0644184*ii, 1.55108+1.62776*ii, -1.00186-1.82845*ii
-.236807+.208762*ii, -1.50151-.324026*ii, .381162+.186315*ii, .683078-.054495*ii, -2.7407+.934384*ii, 1.06665-.694618*ii, 1.11513+.5956*ii, -.0670357-.016555*ii, -.0371208-.0414693*ii
-.366914+.040889*ii, -.115202+.261709*ii, -.69532-2.04016*ii, 1.54495+3.51486*ii, .596834-3.03246*ii, -.157285-.0061141*ii, .185944-2.08684*ii, -1.38762+1.27503*ii, .131712-.109225*ii
-1.44253+1.40305*ii, -.0335149+.316271*ii, 3.84891+.50083*ii, -2.75994+1.27001*ii, -1.00954+.980011*ii, -.258743-.165424*ii, -1.99921+1.62695*ii, .072669-3.05012*ii, -.712358+1.01566*ii
.293841+3.6846*ii, -3.22307-3.49522*ii, 1.32078+.749308*ii, -2.03393-1.67573*ii, 2.07704+1.83737*ii, 2.48953+2.11902*ii, 4.36574+.059427*ii, -.0760455+.0243459*ii, .158373+4.99104*ii
.913021-.267922*ii, -.741408-.215921*ii, -.936278-.527845*ii, .672522+.165622*ii, 1.683-1.6529*ii, -.739682+4.05924*ii, 3.08664-.773738*ii, .338808+.0793157*ii, -3.07322-.688891*ii
1.46864-1.86485*ii, .215239-.8829*ii, -2.17981-2.13346*ii, -.725197-.206991*ii, .832212-.816468*ii, -.003762+1.25257*ii, .759382-.313786*ii, .428184-.721617*ii, -.808936+1.83486*ii
-.704267+3.41261*ii, -.0530297-.1267*ii, 1.01394+1.43493*ii, 2.81462+.458272*ii, 4.16991+1.32527*ii, -2.75663+2.391*ii, -.626426-.168711*ii, -3.12183+.694041*ii, -.213261+2.59701*ii
-1.27703+2.13926*ii, 3.513-.997732*ii, 1.18771-6.30514*ii, -3.81927+2.77636*ii, -1.78252-1.61376*ii, 2.24412-.576399*ii, .302202+3.86893*ii, .196137-.392995*ii, -.054739-.567765*ii
-.264553-1.77851*ii, -.383961+.950644*ii, .856615+.517831*ii, -.366189-1.40864*ii, -1.68488+.609415*ii, 1.18008+.168338*ii, .115799+.324934*ii, .0388542-.240965*ii, .0632432+.041409*ii
.546663+1.81646*ii, 1.50621-.086186*ii, -1.27632+.633382*ii, -1.65902+.405313*ii, -1.69474+.237956*ii, -.1986-1.04775*ii, -1.85797-.773349*ii, -.217147+.0927031*ii, -3.38979-.721578*ii
.321092-.971637*ii, .006529+.629703*ii, -.619327+.209341*ii, .665522-1.2672*ii, .791498-.864058*ii, .706077-.560183*ii, -.333555+.650562*ii, .0805531+.246716*ii, -.43382+.453702*ii
.736076+.570066*ii, -.87854-.017439*ii, .605132+.098886*ii, .898025-.337473*ii, -.15054+.805795*ii, .282811+.689057*ii, -.131006-1.68277*ii, -.172689-.0247114*ii, .639752-.036200*ii
.562535-.12072*ii, -.150972+.3356*ii, -.786945-1.04308*ii, .928201+1.47277*ii, .678195-.828758*ii, -1.06973+.63378*ii, .608282-1.50824*ii, -.426916+.778274*ii, .138334-1.78608*ii
.839486+1.36964*ii, .138864+.230348*ii, .129338+.448162*ii, -.435851+.268265*ii, .202577+.449402*ii, .496776+.138972*ii, .312113-.175046*ii, .418814+.112107*ii, -.343474-.538683*ii
-1.13842-.680322*ii, .160115-.0682568*ii, -1.3972-.606684*ii, .157152-.706216*ii, -.339484-1.63783*ii, .222103-.256256*ii, 1.97731-.130354*ii, -1.50436-1.58857*ii, 2.1228+1.04457*ii
.548907-.932571*ii, -.106611+2.04583*ii, .193884-.208066*ii, .624498-.985136*ii, .948724+.362079*ii, .548734-.469437*ii, .483635+1.28377*ii, -.026588-.0223071*ii, -.0568941-.014134*ii
.093472-1.88812*ii, .181222-1.01765*ii, .766149+.229645*ii, 1.04272-.589858*ii, .28741+.607153*ii, -.691659-.347261*ii, .929766+.280225*ii, -.0221945+.192167*ii, -.295251-.090391*ii
1.58943-.686792*ii, -1.49826-.615765*ii, .789886+3.32922*ii, -1.41304+.010853*ii, -1.08188-.019201*ii, -.391926+.255968*ii, .789244-.580153*ii, -.308074-.428902*ii, -1.15128+.206108*ii
.605394+.481098*ii, .364757+.54042*ii, -.460603-.150061*ii, -.426472-1.6167*ii, -.524801-1.86206*ii, .822112-1.1901*ii, .640793+.248623*ii, -.146497+.114198*ii, .631658-.442134*ii
2.13925+1.32544*ii, 1.25472-.992593*ii, 3.18842-1.76673*ii, 1.25527-.600157*ii, -2.19204-1.35035*ii, -1.62456+1.38989*ii, -.410635+.915117*ii, .562031+.092599*ii, -.635415-.070881*ii
.596214-.159877*ii, .741257+1.1769*ii, -1.33632-.906482*ii, -.724191-.533293*ii, -.966055-1.09349*ii, .177179+1.03024*ii, -1.47945-1.12462*ii, -.265874+.116406*ii, 1.50645-.451635*ii
-.754273-.415564*ii, -.962537-.385912*ii, .994982+.154753*ii, -.308741-.640638*ii, -.427303-.482776*ii, .403042+.317689*ii, .82278-.526693*ii, -.236522+.0546351*ii, -1.80135+.355915*ii
.123474+1.00502*ii, -.0290329+.252484*ii, .112308-.419076*ii, -.374332-.578049*ii, 1.24191+1.24477*ii, .761009+.52916*ii, -.378548+.195488*ii, -.422159-.0626594*ii, .0861959-.237372*ii
-1.72775-.243892*ii, .451524+.794116*ii, -.593073-.155818*ii, -.156373-.13033*ii, -1.08684-.111552*ii, 1.14984-.544428*ii, .581867+1.21289*ii, -.117294+.120017*ii, -.933417+.276118*ii
-1.63581+1.08485*ii, -.265462+.54446*ii, .184152+.342963*ii, -.676193+1.76958*ii, .147909+1.16968*ii, .253298+2.05754*ii, .211753+1.3771*ii, .0939231-.130351*ii, .424835+.43755*ii
-3.96434-.369983*ii, -3.17078-3.58762*ii, -2.31043+.949239*ii, 5.02073+1.1024*ii, -3.161-.010307*ii, -1.39737+6.12331*ii, 3.03762-2.84907*ii, .0427522-.123215*ii, -.499292+.581872*ii
-1.80843-.104086*ii, .993296-.821964*ii, -1.35456-1.78013*ii, -.536008+1.05656*ii, -.0923042+.0792478*ii, .780708+.879295*ii, -1.50458-.627362*ii, .0177064-.433385*ii, -.816634+2.24312*ii
.905141+.332788*ii, .237249-.0411821*ii, -.609676+1.05427*ii, 1.72443+1.19349*ii, 1.52652+.141361*ii, 1.54365+2.75725*ii, .10997+.373306*ii, -.81085+.970185*ii, 1.57673-.496679*ii
-4.19106-.370032*ii, .177651+.318998*ii, -.7622+1.02468*ii, -1.2785+.658842*ii, 1.74413+.655897*ii, -3.13851-1.72158*ii, .0843327-.338082*ii, .359034+.797287*ii, -.637892+.813618*ii
-.980258-.4018*ii, -1.7472-.557953*ii, -.790697-.978447*ii, -.533715-.532272*ii, -1.13869+.551986*ii, .646509-1.73753*ii, 1.19152+.176113*ii, .143239+.0942601*ii, .613211+.408504*ii
-.129379+.445609*ii, .153635+.0105872*ii, -1.12367-.293545*ii, -.088684-1.04957*ii, .85564-.299953*ii, .787369+.593369*ii, -.0464242-.240524*ii, -1.85259-.350002*ii, -.831418+.504872*ii
-2.41154+11.3207*ii, .334727+.0622026*ii, -8.97112-18.8824*ii, -3.88799-8.04455*ii, -12.7104-8.85474*ii, -9.71542-.60134*ii, 5.55054-2.59417*ii, -9.00992-12.4285*ii, 16.5505-5.4534*ii
-2.18821-.61616*ii, 3.19633-.523851*ii, -2.18803+1.03408*ii, 1.99965+.553137*ii, -2.00217-.77408*ii, .44959+.275466*ii, -.779313-2.92048*ii, -.179568+.0514506*ii, 1.22049-.368425*ii
1.32708-1.11185*ii, -.821836+.483902*ii, -.651-5.05031*ii, 4.10768+.506153*ii, 1.40814+3.29506*ii, 1.44764+1.47174*ii, -1.40333+.088328*ii, -.524651+1.22737*ii, -.579061+.14012*ii
-.553353+.095226*ii, .372646-.567183*ii, .152208-.582608*ii, -.021907+.505677*ii, -1.15784-.176686*ii, .991216-1.49388*ii, -.180485+1.63194*ii, .210159-.0709876*ii, 1.59938+.162413*ii
-1.88234-1.19956*ii, .0601833+.278684*ii, .619782-.814703*ii, 1.31902-2.23095*ii, 1.11269-2.08855*ii, -.296391+.0649143*ii, -.730223+.663637*ii, -.583563-.682013*ii, .001489+.869433*ii
-.989408+.153334*ii, .0687926+.104804*ii, .392831+.467925*ii, .84367+.839286*ii, -.20284-.567451*ii, -.326273+.342382*ii, .315304+.351197*ii, 1.20996-.142851*ii, .134065-.881343*ii
-5.36542+.462566*ii, 1.25869-3.19544*ii, 6.2846-1.64564*ii, 5.54446-3.44983*ii, 4.71473-.715588*ii, .721461-7.75219*ii, 8.23737+.18383*ii, .279117+.381741*ii, -1.57917-3.49604*ii
-3.22758+.91023*ii, 1.43499-.378356*ii, 1.26149+.215924*ii, -1.57669+2.40787*ii, .964418+3.03911*ii, .191297-1.32752*ii, 1.53639-.812685*ii, .196216+.089353*ii, -.134831+.0376116*ii
-.60238-2.49153*ii, -.69177+1.24891*ii, -3.37274+7.7965*ii, -.319321-7.46955*ii, 1.55395-1.66673*ii, 5.66501-6.50711*ii, 3.01334+4.53205*ii, 1.48042-.144868*ii, 4.86045+1.03628*ii
-.177237-1.15096*ii, 1.223+1.10769*ii, -1.00893+1.42768*ii, -.0868964+.0388246*ii, .431754-1.04161*ii, -.363455+1.04943*ii, 1.14703+.562579*ii, .0319078+.262939*ii, 1.17415-.129858*ii
.714229+2.44639*ii, 1.51825-2.25561*ii, .298173+.87039*ii, -1.97474-.303008*ii, -1.38656+1.12004*ii, 2.14112+1.15588*ii, 1.65391+2.7369*ii, -.0510816+.0674311*ii, .465575-.165339*ii
-1.08385-1.18996*ii, 1.00545+.308281*ii, -.448165-.706359*ii, -1.43753-.355469*ii, -.816224+1.27457*ii, -.354521-2.31011*ii, -1.27411-.348973*ii, -.151082-.129309*ii, -.001927+.57805*ii
-2.25316+1.01622*ii, .896755+.004902*ii, -1.65692+.522372*ii, -.375546-.0584058*ii, 1.04242+1.44125*ii, -.941813-.643199*ii, 2.09827-.481166*ii, -.461111+.148149*ii, -.44462-1.43178*ii
2.01809+.708368*ii, -.217584+.467477*ii, .951374-.996201*ii, -.364368+.662854*ii, -1.66062+1.04808*ii, 2.08615-1.31161*ii, -.895353+.375941*ii, -.632533-.214373*ii, 1.66756+.62492*ii
-1.67826-.241941*ii, .366233+.623956*ii, -.1883-1.61386*ii, 1.12524-.498649*ii, -.226923+1.2746*ii, -1.14297+.371486*ii, -.38165+.337548*ii, -.51387-.226171*ii, .474592-.210425*ii
1.34165+.753089*ii, 1.5928-.138032*ii, -1.20789-1.59542*ii, -.316245+1.40955*ii, .254862-.656401*ii, -1.46212-.023973*ii, -.528408+2.33157*ii, -.166634-.264852*ii, -2.11299+1.68505*ii
-.823405+.371793*ii, .144396-.118098*ii, -.241714+.535232*ii, .431831-.0691195*ii, 1.07964+1.08458*ii, -.48758-.387217*ii, -.577456-.525456*ii, -.704882+.350166*ii, -.484323+.409806*ii

