variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.212662+.555691*ii, -2.98305-.974515*ii, -.507842+1.9558*ii, -2.86986e-18-6.15987e-18*ii, .300141+.315456*ii, -.212662+.555691*ii, 1.77786-.224442*ii, -1.78942-.799584*ii, .993598-.663899*ii
.299243+.097139*ii, -.112444-.480309*ii, .58823-1.91507*ii, -3.97423e-19+2.08317e-18*ii, -.695626+.392282*ii, .299243+.097139*ii, .368146-1.20694*ii, -.756349-2.02441*ii, .404899+.931962*ii
2.74036-1.24103*ii, .123386+.182691*ii, 3.64276+4.39722*ii, 3.62404e-18-1.07691e-18*ii, -2.38262-2.82293*ii, 2.74036-1.24103*ii, -2.96752+1.56392*ii, 2.76533-1.95061*ii, 4.6837-1.46006*ii
.0322327+.144659*ii, 1.81039-.916852*ii, -.263551+1.20374*ii, -2.60276e-18+6.18777e-19*ii, -.213389+.165825*ii, .0322327+.144659*ii, 1.14759+.22285*ii, -1.04315+1.36929*ii, -.064681+.804845*ii
-1.24381+1.78508*ii, .352774+.310464*ii, -1.12292-.458115*ii, 5.72673e-18-8.03618e-18*ii, 1.43302-1.60505*ii, -1.24381+1.78508*ii, 2.13269+1.06515*ii, -1.18914-.305222*ii, -2.85691-1.22878*ii
-.170078-.0916502*ii, -.89638+.969761*ii, -1.32684+.429726*ii, 2.29469e-18+1.28029e-18*ii, -.234354+.302287*ii, -.170078-.0916502*ii, -.253715-.217397*ii, .925243-1.50681*ii, .456724+1.14553*ii
-1.21972+.755746*ii, -.419939-.942998*ii, -.0333272-.0120756*ii, -2.39588e-18+1.71403e-18*ii, -.888294-.775208*ii, -1.21972+.755746*ii, -1.75277+1.41053*ii, .923908+.082105*ii, .791627-.27666*ii
.3176-.702832*ii, -.385956+.785092*ii, -1.60448-.282696*ii, 1.85524e-17-1.1801e-17*ii, -.938816+.015252*ii, .3176-.702832*ii, .984571+1.18317*ii, -.948115-.254026*ii, -.498339+.676845*ii
.104171+.233276*ii, -.197253-.393133*ii, .361878+.858158*ii, -2.80036e-17-4.35112e-18*ii, .761934+.017168*ii, .104171+.233276*ii, 1.19732-.317355*ii, -.619609-.324259*ii, .380183+.500954*ii
-.596536+.175541*ii, -.321636-.058299*ii, -2.05501+1.75152*ii, 1.38978e-17-1.15662e-17*ii, -.318131-1.34206*ii, -.596536+.175541*ii, -1.14033+.898249*ii, -1.22413+.644158*ii, .877636+1.01073*ii
-1.68945+1.37815*ii, 3.56074-.06687*ii, 1.27767-3.90449*ii, -3.2476e-19+4.09282e-19*ii, .739513-.255571*ii, -1.68945+1.37815*ii, 3.45433-.494047*ii, -6.99805-3.67159*ii, -.13441+1.18936*ii
-2.40367+2.34103*ii, .0822353-.0107711*ii, -2.1125+1.72037*ii, 1.04551e-18-7.5465e-20*ii, 6.03562-2.00671*ii, -2.40367+2.34103*ii, -.828294-5.01988*ii, -5.01128-4.9981*ii, 1.15842-1.37225*ii
-3.1455+1.71041*ii, .114683-.382337*ii, 1.39405-2.10403*ii, -4.07802e-18+1.07754e-19*ii, 2.76931+1.14051*ii, -3.1455+1.71041*ii, -.008924+1.8569*ii, -1.40828-.752844*ii, 3.2943-4.47961*ii
-.651414-.745311*ii, .109472-.50835*ii, 1.14701-1.37801*ii, 1.07789e-17+5.87384e-18*ii, .618923+1.23309*ii, -.651414-.745311*ii, .616883+.221889*ii, -.699268+.38125*ii, -1.03149+.033111*ii
-.491024-.924484*ii, 1.19305+1.33475*ii, -.407512+2.15161*ii, 9.85893e-18+8.39875e-18*ii, -.759121-.091981*ii, -.491024-.924484*ii, -.895674-.32208*ii, .68136-.389239*ii, 1.82768+.592996*ii
-.772744+.476233*ii, -.778164+.977504*ii, .208896+.901351*ii, 7.12981e-19+3.90954e-18*ii, .146783-.839617*ii, -.772744+.476233*ii, -1.04058-2.28374*ii, -1.37826+.861375*ii, -3.89816+.402179*ii
-.650295-.941619*ii, -1.32323+.866304*ii, .585667+1.57802*ii, 6.27413e-18-8.44954e-18*ii, .593991-.608867*ii, -.650295-.941619*ii, -2.08365+1.87839*ii, .355011+1.48444*ii, .527146-.200002*ii
.527731+1.33126*ii, 2.56721+.336296*ii, -1.07911+.398219*ii, 5.79771e-18+1.03e-17*ii, -.37697+.641084*ii, .527731+1.33126*ii, 1.60965-.694362*ii, -1.11626+.029601*ii, .246048+.377254*ii
.490095-1.06834*ii, -.176354+2.20718*ii, -1.06481+1.65966*ii, -1.07829e-17-6.26755e-18*ii, -.717436-.126986*ii, .490095-1.06834*ii, 1.61988-.066953*ii, 1.41526+.578002*ii, 1.81583-1.01574*ii
.826728-1.95713*ii, .412704-5.24418*ii, -5.28559+6.39688*ii, 6.2523e-21+1.66154e-20*ii, -.101609+.627342*ii, .826728-1.95713*ii, 9.2464-5.98777*ii, 8.29345+.47582*ii, -6.43564-.517015*ii
-.059631-.948224*ii, 1.21144+1.0368*ii, -.985815+.108405*ii, 5.7459e-19+2.16078e-17*ii, -.710959-.300638*ii, -.059631-.948224*ii, -.940991+.730859*ii, .508185-.853691*ii, -1.40168+.731719*ii
-.256+3.32565*ii, .072011-.600061*ii, -1.29486-.801603*ii, -2.53802e-19-2.59725e-19*ii, 2.34872-.050046*ii, -.256+3.32565*ii, -5.05914-5.96454*ii, 1.29385+5.44738*ii, 3.49874-6.93472*ii
-.03828-1.51612*ii, 1.23044-.751431*ii, 5.30057+3.11087*ii, 3.32886e-17-2.29205e-17*ii, .513079+.888073*ii, -.03828-1.51612*ii, -2.36715+.394714*ii, .488443+.218362*ii, -.672729+2.47997*ii
2.93992+.6014*ii, -.142901+1.08864*ii, -.670076+.574255*ii, 1.89473e-19-4.13319e-18*ii, -1.1266-1.20988*ii, 2.93992+.6014*ii, -2.85987+.086855*ii, .628476+1.85719*ii, 3.80275+.724618*ii
-.656488+.133773*ii, .173371-.153439*ii, 1.43767-3.898*ii, -8.15368e-18-1.46e-20*ii, 1.64319+.440175*ii, -.656488+.133773*ii, 1.95671-2.51511*ii, .01563+1.4351*ii, .938199-1.54408*ii
.149782+.321407*ii, .301127+.740981*ii, -.561119-.404637*ii, 4.4127e-18+3.82391e-17*ii, .016676+.665626*ii, .149782+.321407*ii, -.855793+.455621*ii, .308624+2.02274*ii, 1.78913-.451189*ii
.536131+.534095*ii, -.151619+.212224*ii, .824897-1.96099*ii, -7.16288e-18+3.52198e-18*ii, 1.10231+1.29861*ii, .536131+.534095*ii, 1.5958+.715345*ii, -1.26643+.022697*ii, .674479-3.06153*ii
.197961+.150712*ii, .326165-.306528*ii, .088389-.541681*ii, -3.35701e-18+1.29215e-17*ii, .481751-.569016*ii, .197961+.150712*ii, -1.69478+.885314*ii, -1.4563+.089112*ii, 1.24528+.490836*ii
1.52971+.430829*ii, -.552618-.291406*ii, .054561-1.74081*ii, 3.19278e-18-5.0209e-19*ii, 1.58608-.167741*ii, 1.52971+.430829*ii, .644207-1.26304*ii, 1.14625-1.78632*ii, -1.54996-.69799*ii
-2.09377+1.10312*ii, .853224-1.66903*ii, -.186017+1.33807*ii, -1.54229e-18-5.9798e-19*ii, -1.07121-.339195*ii, -2.09377+1.10312*ii, 1.07048+2.64407*ii, -2.14513-3.23629*ii, -.366501-1.14666*ii
-.53967+.066970*ii, .813245-.043510*ii, .955948-.031965*ii, 4.72589e-17+1.70532e-17*ii, -.81665+.0286*ii, -.53967+.066970*ii, -.024089-1.0547*ii, .18729-.910014*ii, 1.18034-1.62619*ii
.679387+3.5542*ii, -3.39293-3.59534*ii, 1.03807+.51499*ii, 1.61627e-18-2.62572e-19*ii, -.821336-.239548*ii, .679387+3.5542*ii, .333837+1.95634*ii, 1.99611-1.56082*ii, 2.56957+1.13245*ii
-1.03584-.13408*ii, .562483-.25794*ii, .308578-.512343*ii, 4.20072e-18+4.92269e-19*ii, -1.24883-.358218*ii, -1.03584-.13408*ii, .66022-.860235*ii, 1.86328-.596064*ii, 1.50242-2.30631*ii
9.50591+1.318*ii, .0149558+.012893*ii, 5.99246-16.85*ii, -7.30369e-20-1.03628e-19*ii, -6.23736-21.145*ii, 9.50591+1.318*ii, .23708-18.3393*ii, .98337-10.2071*ii, 21.6953+8.02806*ii
-.40227-.537762*ii, -.226699+2.11308*ii, -2.01269+.024291*ii, -1.03368e-18+8.23736e-19*ii, .523167-.205668*ii, -.40227-.537762*ii, -3.05407+.282734*ii, -.884148-.837251*ii, .980421+1.19902*ii
-1.41085-1.07165*ii, -.047186-.736436*ii, -2.021+1.71066*ii, 4.5384e-18-4.32204e-18*ii, .64396+1.40931*ii, -1.41085-1.07165*ii, -1.68822-1.38999*ii, 1.73341-.818861*ii, .566271+1.51638*ii
.078134-.592205*ii, -.244079+.166735*ii, 1.29932-.941138*ii, -4.73848e-18+6.27963e-18*ii, 1.29791-.579854*ii, .078134-.592205*ii, 2.81853-.396126*ii, -1.13235-.154602*ii, -.823467+1.80665*ii
.649303+.94707*ii, .013056-1.26975*ii, .278318-.368767*ii, -2.14712e-17+9.42252e-18*ii, .906869-.286137*ii, .649303+.94707*ii, -.008797+1.13579*ii, -.241164-1.12829*ii, 1.02846+.7148*ii
-.12874-.0007299*ii, -.0961181-.0741703*ii, -.230167-1.59935*ii, -4.57637e-18+2.05961e-19*ii, .329567+.975597*ii, -.12874-.0007299*ii, .501528+.928054*ii, 1.09733+.747131*ii, -1.89849-1.99888*ii
-.293703+.84272*ii, -.358596+2.54338*ii, -4.8203+3.50969*ii, 1.14801e-18+1.53744e-18*ii, .057464-.58664*ii, -.293703+.84272*ii, -2.58163-2.43805*ii, -5.04964-1.61941*ii, .527378-1.52086*ii
.366892-.788023*ii, -2.38103+.775263*ii, 3.73191+.024014*ii, 5.54514e-19+6.7504e-21*ii, .540317-.23493*ii, .366892-.788023*ii, .728694-4.96551*ii, 3.57458+.562785*ii, -.539507+1.74776*ii
-.023889-1.29507*ii, 1.69988+4.11171*ii, -1.72771+2.04604*ii, -5.00139e-19+9.63528e-20*ii, -.530175-.100199*ii, -.023889-1.29507*ii, -.074301+.502821*ii, .75134+1.59831*ii, -.499097-1.86287*ii
-2.63967-2.51888*ii, 1.92925+2.98516*ii, -4.56167-.267961*ii, -2.28653e-18-3.12637e-19*ii, -1.00619+.118802*ii, -2.63967-2.51888*ii, -4.54999-6.23884*ii, 1.03212+1.59421*ii, 7.13653-3.18369*ii
.006688+.330385*ii, -3.62596+2.21468*ii, .0591374+.117576*ii, 3.77738e-19+1.13928e-19*ii, -.138901-.24183*ii, .006688+.330385*ii, 2.413-1.67788*ii, -5.02786+3.31873*ii, -4.00547-5.10572*ii
-1.02357-1.10569*ii, -.162794+.147155*ii, 2.25921-2.46394*ii, 1.10435e-18-3.52245e-19*ii, -1.84182+1.86381*ii, -1.02357-1.10569*ii, -.926563+1.95166*ii, 2.37468+3.49908*ii, 3.5404-1.66428*ii
2.17204+.40287*ii, 1.23605-.344446*ii, -2.07925+2.0662*ii, -1.50751e-18+2.67519e-18*ii, .296042-1.27827*ii, 2.17204+.40287*ii, -1.12022-3.34212*ii, -2.10186+.514722*ii, 2.3908-2.13872*ii
-.906013+.57754*ii, .0799897+.164516*ii, 2.65216-.448941*ii, -6.234e-18-6.77394e-18*ii, -1.61242+1.80929*ii, -.906013+.57754*ii, -.398001-2.75818*ii, -.630761+1.02544*ii, 2.03973-1.13837*ii
.67087+.530987*ii, -.476078+2.20036*ii, -.289041-.950435*ii, -1.56037e-18-3.73462e-18*ii, -.325985-.523235*ii, .67087+.530987*ii, .732313+2.19434*ii, -1.9286-.270166*ii, .30611-.628585*ii
-.200385-.0742407*ii, .881649-1.93538*ii, .065884-.509502*ii, 7.2561e-18+1.08346e-17*ii, .232135+.215856*ii, -.200385-.0742407*ii, -.625719-.417468*ii, -.0533138+.0996791*ii, .448105-.498574*ii
1.91674-2.6553*ii, -4.04096+4.27831*ii, .775652+4.04962*ii, -2.78296e-18-6.05367e-18*ii, -.744354+.049061*ii, 1.91674-2.6553*ii, 1.66713+1.11446*ii, -1.86279-2.6488*ii, 2.53851+.479514*ii
-.12144-1.4491*ii, 6.0925-1.66825*ii, -4.63999+.035898*ii, 1.40708e-19-1.80765e-18*ii, -.30673-.368953*ii, -.12144-1.4491*ii, 3.36928+3.16123*ii, -1.43794-.611317*ii, -4.20704+4.3592*ii
-1.90079-.465789*ii, -.024053-.577177*ii, -3.25341-.796577*ii, 1.53371e-17+4.52448e-18*ii, 1.1057+1.47146*ii, -1.90079-.465789*ii, -.069265+.787665*ii, .149979+.745378*ii, .390896-.191976*ii
4.87237+1.06755*ii, .0082993-.127466*ii, 3.35695+4.0383*ii, 3.72385e-19+4.5997e-19*ii, -4.73869+4.07354*ii, 4.87237+1.06755*ii, 4.39729+.930992*ii, .739997+7.51679*ii, -3.58702+4.97502*ii
-.639132-1.80738*ii, .391365-.552745*ii, -1.47081+1.37838*ii, 2.4989e-18+5.29762e-18*ii, -.773925-1.49386*ii, -.639132-1.80738*ii, -.488698+1.86007*ii, 1.34786+.07646*ii, 2.06313+.699551*ii
.722038-.092786*ii, 2.80511+.032341*ii, .165852-.43943*ii, 4.64292e-18+6.57886e-18*ii, .035460+.508177*ii, .722038-.092786*ii, .366284+3.84944*ii, .342517+1.13755*ii, -.627605-.298007*ii
.325084-4.69637*ii, .0397336+.223273*ii, 2.13653-2.27658*ii, -1.20914e-18+3.76233e-19*ii, -4.52193-.557242*ii, .325084-4.69637*ii, -5.48344-1.01418*ii, -1.04983-2.08697*ii, 4.44706+4.32713*ii
.105238+.141008*ii, -1.08893+.896515*ii, -.773106-.389491*ii, 1.63398e-19-3.02431e-19*ii, .243723+.25562*ii, .105238+.141008*ii, -.805174-.011613*ii, .653488-1.84933*ii, -.573421-.894691*ii
-.13679+.493561*ii, -.622969+1.23911*ii, -.0086549-.143635*ii, 4.6144e-19-3.01216e-18*ii, .059303+.60479*ii, -.13679+.493561*ii, 1.52529+.790972*ii, -1.10319-1.63361*ii, 1.1892+1.15968*ii
.214306-.529589*ii, -.869499-.824877*ii, .438045+3.05984*ii, 1.02838e-18-2.38568e-19*ii, .38877-.570557*ii, .214306-.529589*ii, 1.05766-1.14286*ii, .010029-1.57526*ii, 1.3203+.152494*ii
.632811-.271511*ii, -.03504-.226377*ii, 1.834-.680469*ii, 1.28309e-17+2.47481e-18*ii, -1.06237+1.37018*ii, .632811-.271511*ii, .684126+1.4389*ii, .50375-.290748*ii, 1.08874-.363707*ii
-.103106-.186422*ii, 1.46734-1.43819*ii, .725113+.088274*ii, -7.41791e-18-5.27559e-18*ii, -.194953-.25628*ii, -.103106-.186422*ii, -.96092-.201186*ii, -.257691-.616224*ii, .789117+.535624*ii
-.119918+.416856*ii, -.940194-.450037*ii, 1.80162-.298691*ii, 6.05957e-18+9.61168e-19*ii, .492459+.416679*ii, -.119918+.416856*ii, -.867878+2.32408*ii, 1.26498+.913016*ii, .05491+.787355*ii
2.54113-.282491*ii, .00946806-.0185893*ii, 1.48287+.377803*ii, -7.57312e-20-2.62877e-19*ii, -5.25404+9.74445*ii, 2.54113-.282491*ii, 2.12706+3.41814*ii, -4.95003-6.97204*ii, -7.33697-4.13569*ii
.0052934+.173929*ii, .103773-.0373099*ii, -.534853-1.17543*ii, -2.47017e-17-8.94653e-18*ii, -1.01647+.738071*ii, .0052934+.173929*ii, -.240892-.232111*ii, -.531045+.412533*ii, -.349018-.140003*ii
-.556429+.084487*ii, .984909+2.08961*ii, 2.08495-1.34945*ii, -6.59995e-18+7.76546e-18*ii, .395754-.294973*ii, -.556429+.084487*ii, -1.45719-.448909*ii, -.960957-.203875*ii, -.852799+.400307*ii
.188995-1.10268*ii, -.230667+.461407*ii, -1.62041+3.84264*ii, 6.32868e-19+1.0541e-18*ii, -1.45681+.215586*ii, .188995-1.10268*ii, -2.78609+1.27929*ii, 2.90714-.612988*ii, -3.48038-3.83073*ii
-.053401+.815025*ii, 1.60221+.319321*ii, .0235149-.0408831*ii, 1.60798e-19+3.05498e-18*ii, -.466097+.531694*ii, -.053401+.815025*ii, -.728218-.886338*ii, -1.36014-.308628*ii, .0787577+.280016*ii
-5.94262+4.34143*ii, 2.88567-5.49245*ii, .331074-4.15019*ii, 2.2749e-18+3.01869e-18*ii, 1.06092+.246229*ii, -5.94262+4.34143*ii, 2.63822+.514592*ii, .600082+3.45495*ii, .297611-.9255*ii
-.0673973-.273171*ii, 1.12358+.392589*ii, .074500+.751249*ii, 1.13304e-18+3.6313e-18*ii, .427531+.231555*ii, -.0673973-.273171*ii, 2.22826-.972761*ii, -.287396-1.7354*ii, .410959-1.55584*ii
-.142898-.175559*ii, -.0308013+.0210278*ii, -1.54804+1.57887*ii, -5.31883e-18-1.37133e-17*ii, -1.66723+1.81383*ii, -.142898-.175559*ii, .463702-.10846*ii, .026835-.40191*ii, .0862899+.384543*ii
.611365+.512327*ii, -1.1146+.527594*ii, -.388236+.278865*ii, -5.28662e-17-4.22309e-17*ii, -.677196-.433865*ii, .611365+.512327*ii, .343239-.614683*ii, .794367-.429735*ii, -.942675+.90715*ii
-.486445-1.98114*ii, -.159969+.461518*ii, 1.38965-1.42561*ii, 2.11375e-17-5.92559e-18*ii, 1.95991-.578923*ii, -.486445-1.98114*ii, -.045932-.654233*ii, .845307-.391209*ii, -.782474-1.46597*ii
-10.1737-5.60567*ii, .0694955+.076024*ii, 2.60089+2.26671*ii, -1.17622e-18-1.55074e-19*ii, 10.4782-1.72659*ii, -10.1737-5.60567*ii, -.16106-11.3252*ii, 2.86366+2.80733*ii, -5.27013+.559883*ii
1.20177-1.81556*ii, .23807+.710999*ii, 1.72332+.387058*ii, 3.06108e-17+4.17663e-17*ii, 1.5315+.747198*ii, 1.20177-1.81556*ii, .338421-1.44381*ii, .064543-.427016*ii, 1.62512+.962588*ii
.595216+2.96592*ii, .477551-.953196*ii, 1.05951+.984773*ii, -3.26635e-17+2.27131e-17*ii, 1.59289-.547831*ii, .595216+2.96592*ii, -.372855-.177028*ii, -1.45508-.481496*ii, -2.24465+.818116*ii
-.0233376+.194245*ii, -.482014+.673715*ii, .623593-.669145*ii, 1.5867e-17-1.96822e-17*ii, .120574+.47078*ii, -.0233376+.194245*ii, -1.16116-.647519*ii, .0922868-.0291155*ii, -.194816+.794864*ii
-5.465+.115533*ii, -1.782-4.40588*ii, -.030788+2.44037*ii, -2.72126e-19+1.73835e-20*ii, .608906+.882828*ii, -5.465+.115533*ii, -.935993-3.66012*ii, .521291+5.7201*ii, -.307977+2.55423*ii
-3.48497+2.81219*ii, -1.94886+3.02225*ii, -7.14282-2.24407*ii, 5.28335e-19-2.97254e-20*ii, .177287-1.10174*ii, -3.48497+2.81219*ii, 4.19863-1.72363*ii, -3.10523+2.34797*ii, 2.81443+3.03285*ii
-.362569-.203988*ii, 1.50674+.705643*ii, -1.04716+.618593*ii, 5.1336e-19+1.47989e-18*ii, .499693+.0186201*ii, -.362569-.203988*ii, .19317+.759962*ii, 1.99445+.460538*ii, -.005011-1.48711*ii
4.4074-5.05484*ii, -1.18352+6.12137*ii, 3.43882+1.29028*ii, 6.09477e-20+1.06464e-20*ii, 1.00147+.269682*ii, 4.4074-5.05484*ii, -2.29788+5.42039*ii, -11.846+3.45033*ii, 7.25343+4.20204*ii
-1.67176+.806725*ii, -.164609-.300672*ii, .80305-2.75282*ii, -1.29456e-17-1.63488e-17*ii, 1.60273+1.68714*ii, -1.67176+.806725*ii, .407454+.250848*ii, -.549316-.24881*ii, -.0709074-.0233721*ii

