variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
1.34419+.499583*ii, -.531902-.494367*ii, -.0761321-.24576*ii, .54285+.176795*ii, -1.37823+.274362*ii, .246877-.237717*ii, -1.18099+1.14817*ii, -1.26076+.540891*ii, .292317-1.66852*ii
.250607-.166666*ii, .948773-.565881*ii, 1.06204-.179411*ii, -.137344-.909487*ii, .01281+.5218*ii, -1.12793-.058379*ii, -.0423666-.0552565*ii, -.201215+.591882*ii, -.332442-.0471347*ii
3.67205+1.21299*ii, -.509833+.291584*ii, 1.73668+.067766*ii, .078968-.86872*ii, 2.34375+1.04464*ii, 2.07442+1.12839*ii, -1.34386+.905361*ii, 1.29468+.681218*ii, -2.87901+1.16447*ii
-.0660597-.0173867*ii, -1.14928+.163166*ii, -.52923+.372734*ii, .969771-.546622*ii, .0480026-.237787*ii, .817959+.234275*ii, .878534-1.1312*ii, .43305-.143558*ii, -1.77963-.050263*ii
-.485678-2.11196*ii, -.164021+2.06163*ii, 1.07092+2.53321*ii, 1.69758-.564685*ii, -1.01173+.155717*ii, .157285+.103487*ii, 1.47769-.474545*ii, -.26408+2.19799*ii, 1.07306-.43128*ii
2.02645-1.73307*ii, -3.70969+2.84923*ii, .323825+1.04088*ii, .669422-.713276*ii, .754756-.019842*ii, -3.87128+2.47319*ii, -.95554-3.94464*ii, .0365914-.0591457*ii, 1.57253-4.35844*ii
5.11653+1.66237*ii, .868404+1.32832*ii, 8.92238+10.8882*ii, .238303-.808845*ii, -.611958-1.7365*ii, -7.08138+1.33721*ii, -.296863+.4967*ii, -.317629+2.19808*ii, -2.13419-11.2273*ii
.340866-.605744*ii, .521546+.086491*ii, 1.07694+1.49845*ii, -.256146-.974362*ii, .658074+.93898*ii, .288842-.607445*ii, -.441416-.272685*ii, -.584913-.336005*ii, .507473-.975054*ii
-5.49726-3.06942*ii, -2.08425+.270772*ii, -3.261-.57877*ii, .711402-1.92076*ii, .543154-1.64335*ii, -1.74582-4.10599*ii, -.636566+.209379*ii, -.271952-.328248*ii, -2.76709-3.12146*ii
.760643+.608923*ii, 1.95666-.076035*ii, -.443577+1.52781*ii, -.376496+.480214*ii, -.246483+.660937*ii, -.200538-.69802*ii, .586531+1.60815*ii, .0391198+.00720824*ii, -.646678+.217888*ii
-2.9339+10.0359*ii, -1.19211-1.24126*ii, 3.57975-4.03175*ii, 1.21119+1.95213*ii, 2.13313+1.23501*ii, -3.03014-2.63525*ii, -.0003191+.175875*ii, -4.28525-6.61157*ii, -4.11816-.169441*ii
-3.39049-1.21201*ii, -.060273+4.68627*ii, .65483-.844103*ii, -.093172+1.0597*ii, .713285-.509404*ii, -2.75586+4.83619*ii, 2.88008-1.6016*ii, .020621-.0255496*ii, .804523+1.43638*ii
-.356347+.0714777*ii, -.798042+2.91192*ii, .584667-2.87483*ii, .807163-.309239*ii, .182136-.295297*ii, .900313+.657639*ii, .977772+1.03302*ii, .0685717-.101556*ii, -.545249-.923492*ii
-9.37066+3.65615*ii, -6.11165-1.66539*ii, -1.20864-5.21531*ii, -1.26055-8.75464*ii, -.395221-1.19655*ii, 2.35682-7.90036*ii, .935331+4.49889*ii, -.289304-1.39924*ii, .449247-2.78543*ii
-.32347+1.94388*ii, -.655884+1.46701*ii, -.664478-.253906*ii, .513845+.081987*ii, .141104+1.09836*ii, .06201+1.7798*ii, -.0632498+.111002*ii, 1.62946+1.0103*ii, .439658+1.10878*ii
-4.23589-3.97632*ii, -1.27822-2.5827*ii, 1.7337+6.45926*ii, 4.58257+.861639*ii, -.252404-1.39728*ii, .234014+.986253*ii, -3.81648+6.36122*ii, -8.01492+4.39547*ii, -10.3153+5.74456*ii
.7095+2.75517*ii, .456417+1.02868*ii, .618943-1.74589*ii, -.225788-.391439*ii, .131465-1.58454*ii, -.048966+.521724*ii, 1.39474+.004171*ii, -.588396+.198309*ii, .334315+.65548*ii
-.0152599-.031205*ii, 1.63001-.484911*ii, -.0788198+.141107*ii, .249451-.671358*ii, -.109074-.0923504*ii, -.46162+.267705*ii, -1.38489+.29939*ii, .0502952-.102268*ii, -.554562-.342444*ii
1.00756+.063628*ii, 1.13307+.887061*ii, -.246852-.032076*ii, -2.79377-.036529*ii, .247989+.800051*ii, 1.28541+1.78815*ii, -1.1612-.5974*ii, 1.41197+.987028*ii, -1.10184+2.09076*ii
-2.19815+.841038*ii, 5.78354-2.16093*ii, -.352797-2.46596*ii, -.047586-1.18718*ii, -.61741+.002424*ii, .74136-2.61654*ii, -.0591297+.0409436*ii, 3.99611+1.96268*ii, -.370333+1.90753*ii
-.0859875-.092138*ii, 1.8417+.516229*ii, -.131255+1.06079*ii, -1.56312-.416921*ii, .247165+.0692873*ii, 2.4259+1.72125*ii, -.501621-1.00826*ii, .0282407+.0576267*ii, -.229727+.246638*ii
.935185+1.6055*ii, 1.5008-1.07909*ii, -.680064+.705351*ii, -.280627+.553113*ii, -.742102+.674124*ii, .165465-.0827868*ii, -.447061-.547738*ii, -2.6418-1.35397*ii, -.900139+1.82494*ii
-.270681+.0167819*ii, .521324+.491204*ii, -.158408-.373959*ii, .071364+.582709*ii, .564623-.24459*ii, -.88334+.615749*ii, .660436+1.50267*ii, .0941766+.0304419*ii, -.166056-.994136*ii
-5.14799+4.8064*ii, 4.91541+3.99351*ii, 2.60528-.600277*ii, -6.91345+1.58225*ii, .795112-.692725*ii, 3.76833-.471911*ii, .340419+.463735*ii, -3.37306-4.04312*ii, -.48324+.789928*ii
-.672806+2.5749*ii, -.389625-.037637*ii, -.346023+.542466*ii, -1.51123+.096228*ii, -1.69123-1.9846*ii, -3.23378-.539706*ii, 2.54888+2.05815*ii, .240265-.277451*ii, .89807+1.81894*ii
.544968+.111741*ii, .526015-.189424*ii, -.240432+.465385*ii, .383412+.252672*ii, -.269861+.960317*ii, -.0363435+.0758815*ii, -.608625+1.0848*ii, .336396+1.89294*ii, -.088872+.679426*ii
2.94129-2.13597*ii, 1.42243+1.37557*ii, -1.05205+.787048*ii, -3.78152-.032144*ii, .871466+1.03806*ii, .848108+.243235*ii, 2.55504+2.47697*ii, -.94552-1.7625*ii, -1.05259+1.34596*ii
.577915-.11176*ii, -.313346+1.51435*ii, .548208+1.70557*ii, .403412+.383128*ii, -.513384-.342155*ii, -.00599253-.0567141*ii, .333531+.630897*ii, -.549605-.276995*ii, -.65921+.310425*ii
.165799-.430089*ii, -.334292+.958745*ii, .31-.888244*ii, -.266456+.603491*ii, .673684+.010931*ii, .169933-.288693*ii, -.3805+1.65913*ii, .218163+.347751*ii, .255591+1.11336*ii
-3.91784-3.62969*ii, -1.19524+2.0655*ii, 3.74963-2.54804*ii, -.758286+5.23268*ii, 1.1688-.933764*ii, -1.38662+.429331*ii, 1.57545-3.58006*ii, -5.06746-3.09311*ii, 2.12261-4.34159*ii
1.11591+.088981*ii, .426232-.293534*ii, -.406197-.348506*ii, .22836-.970813*ii, .49231-1.38589*ii, .449973+1.27844*ii, -.133408-.185911*ii, -.272267+1.22273*ii, -1.27829+.043127*ii
-1.11885+1.06624*ii, .326077-2.28495*ii, .480229-.899165*ii, -.039066+.984495*ii, -.773117-.268152*ii, -.0939641+.0646436*ii, 4.1951+2.51073*ii, 1.099+.589976*ii, -1.75762-.196332*ii
4.81864+.805032*ii, .0375723-.292866*ii, -2.58826+.929456*ii, 2.15558-3.04367*ii, 2.93031-2.82119*ii, -4.97183+.709814*ii, -1.15567-2.85362*ii, .145541-.727956*ii, 7.09536+1.81364*ii
-.90135+.217247*ii, 1.23272+.843627*ii, -.096932+1.23144*ii, .281749+.452284*ii, -.719903+.320051*ii, .155798+.857998*ii, -1.20477+.52619*ii, .0269322-.448698*ii, -2.12151-.876937*ii
-.958819-.682122*ii, -1.55852+.094479*ii, .356233+.256389*ii, .404157-.803725*ii, .289054-.818582*ii, .19422-.979373*ii, -.91381+.370068*ii, -.109945+.0320572*ii, -1.17292+1.86584*ii
.945083-.339093*ii, -.094889-.357763*ii, .19795-2.27936*ii, .593604+.583559*ii, 1.11396-1.21319*ii, 2.11439+1.45722*ii, -.101179-.0626117*ii, 1.3991+1.55482*ii, .65966+.357151*ii
.922573+2.22713*ii, -.677878-1.58115*ii, 1.125-2.5901*ii, -.630277-.384007*ii, -1.18373-.007278*ii, -.744734-1.83301*ii, -.0433643+.199692*ii, -.975348+.378805*ii, -1.34325+.213867*ii
4.64501-1.72555*ii, -3.76398+.215909*ii, -.816116+2.89118*ii, -2.63416+2.72706*ii, -1.1337+.170406*ii, 4.21656-1.81735*ii, -1.15471-3.15624*ii, -.992622-.200135*ii, 4.02521-1.86444*ii
.295486+2.00727*ii, -1.12497+.735761*ii, .953668+.412359*ii, .225515+1.02391*ii, -.661809-1.03507*ii, -1.57904+.24279*ii, .107162+.118103*ii, .412918+.680546*ii, -.720176-.408423*ii
.059364-1.96927*ii, -.39718-.087438*ii, .756942-.746473*ii, 1.51879+.403987*ii, 1.40461-1.69453*ii, .490592+1.22732*ii, -.573127-.954949*ii, -1.85859+.248156*ii, -.905273-1.37058*ii
-.985535-.166613*ii, .001976-1.20733*ii, 1.51968-.25373*ii, .311305-2.86385*ii, .587883+.694458*ii, .25145+.0009434*ii, -1.82355-.385425*ii, -1.7054+3.25525*ii, .304223-.763592*ii
-.371252+.128152*ii, -.69287-1.38519*ii, .525754+2.17167*ii, .741623-.413707*ii, -.331926-.378689*ii, -.672713-.285218*ii, .732633-.590865*ii, .272431+.0721847*ii, .361378+.723676*ii
1.41432+1.27243*ii, -.882579+.4528*ii, -.58211-.200998*ii, 2.3069-.859692*ii, 1.14038+.785768*ii, -1.36942-1.79262*ii, -.0448859+.369267*ii, -1.65889+1.4212*ii, 1.01756-.274989*ii
.800621+.276074*ii, -.824195-1.47582*ii, -.497797-1.18272*ii, -.222968+.532732*ii, -.661261+.252463*ii, -.114418-.0518596*ii, -2.04924-2.04146*ii, .460442-.112407*ii, .479994+1.01062*ii
-.0307255+.120591*ii, -.720768+.8131*ii, -.23807-.243743*ii, -.325924-.639258*ii, -.0797517-.328889*ii, .520176+.700719*ii, .161941+.389449*ii, -.297893+.15983*ii, 1.07417-.528924*ii
1.31281-.307886*ii, -.657184+.535264*ii, .245744+1.76742*ii, -.594194+.064932*ii, 1.22908+.283341*ii, -2.46376-.248141*ii, .418461+1.00128*ii, .0007894-.0691622*ii, -.344935+.438962*ii
.762196+1.81895*ii, -.267428+.861071*ii, -.229955+1.99623*ii, -.273743-.793248*ii, .505698+1.38982*ii, -2.09596-.163151*ii, -.798251-.710271*ii, .153066-.103611*ii, -.673731-.891242*ii
-.266264-1.3845*ii, -.334466+.0585624*ii, -.558087-.182825*ii, .701187-.50968*ii, 1.4288-1.45281*ii, -.14282-1.67565*ii, .288917+.248731*ii, 1.78068-1.41336*ii, 1.68586+.071077*ii
-.256316+.114661*ii, .380737+1.64944*ii, 1.41143+1.45545*ii, -.448411-.33747*ii, -.258777+.314498*ii, -.0210218-.0648326*ii, .262807-1.2925*ii, .609277+.342435*ii, .316289-.416371*ii
-1.40489-2.94699*ii, 1.40071-.457704*ii, .518273+.443662*ii, -3.18965-1.43012*ii, 1.11815+.982453*ii, -2.73598+2.01148*ii, -.881637+1.36246*ii, -1.42335+.489301*ii, -2.84611-1.39904*ii
-1.26292+2.00862*ii, -2.41524-1.8427*ii, 4.38821-1.17167*ii, -2.79667+.540094*ii, .652517+.596017*ii, 3.09735+.422083*ii, .682546-.186315*ii, 1.73699+3.3956*ii, -.533435-3.99541*ii
-.655104-.914774*ii, -.520341-.976562*ii, .489106+1.26318*ii, -1.0623-.139214*ii, .066459+1.00618*ii, .123258-.121844*ii, -.454604+1.07741*ii, .96783-.819074*ii, -.443366-.193673*ii
-1.73534-.782821*ii, 1.2488+.603307*ii, -.343245-.437734*ii, -.925026+.419871*ii, -1.17151+.01539*ii, -.986357+.511887*ii, .0480653+.157434*ii, -.212934-1.34908*ii, .174541+.968593*ii
2.52654+1.5248*ii, 2.27445-.871382*ii, .901619-.115639*ii, 2.16305+.49746*ii, -.483165+.989008*ii, 1.65342+2.3738*ii, -.369985-.381237*ii, 1.10435-.427793*ii, .793538+.907668*ii
.19023-.673917*ii, .173193+2.28087*ii, -1.84975+.158167*ii, 1.22697+1.7634*ii, .544795+.096579*ii, .356162+1.35409*ii, 1.54038+.301926*ii, -.424339-1.36455*ii, 1.92211+1.91811*ii
2.35246+.117969*ii, -1.94053-1.51138*ii, 1.3259+.837667*ii, .914577+.726863*ii, -.933179+.294611*ii, 1.11824+1.54317*ii, 1.06624+.020691*ii, -.626352+.005752*ii, 1.70233-1.99857*ii
.413975-1.26484*ii, -.746775-.596072*ii, -.819099+.980363*ii, -.932679+.626853*ii, .672928-.969547*ii, -2.01931+1.00561*ii, .0698853+.0125513*ii, .371709+2.91773*ii, 1.0147+1.64628*ii
1.43811+.04819*ii, .014019+2.22431*ii, -.087723-1.35621*ii, 1.22468-.009641*ii, -.557294-.579927*ii, 1.74477-1.9121*ii, -2.28542-1.72046*ii, -.0726259-.0663874*ii, -.990054-1.44161*ii
-1.98517+1.29465*ii, .21038+1.24823*ii, -.794917-1.27637*ii, .278642-.741387*ii, -.749802+1.14459*ii, -.539764+1.23191*ii, -.039337+.0697659*ii, -1.2629-.598187*ii, -.451188-.0031087*ii
.248192-.223815*ii, .749076-.182268*ii, -.183717-.569241*ii, .493635+.413392*ii, -.161334-.63834*ii, .54525-.65772*ii, .173541+.286613*ii, .748038+.094061*ii, -1.71691+.250764*ii
.075549+.5583*ii, -.224205-.647624*ii, .386369-.12011*ii, .581423+.089717*ii, -.902202-.089966*ii, -.581049-1.52483*ii, 1.59189-.809357*ii, .00720221-.0128399*ii, -.322439+.15366*ii
-2.13921-3.32348*ii, -1.73176-.202082*ii, 2.92324-1.4965*ii, .52347+2.96317*ii, .643162-1.36135*ii, 1.97087-.62623*ii, -1.26475-.694485*ii, .92593+.230687*ii, -.671607-1.14631*ii
-.0306153-.227432*ii, -.523052-.005201*ii, -.553769-.843744*ii, .311997+.158497*ii, -.433513+.500782*ii, -.0566115+.49763*ii, .124852-.180952*ii, 1.90472-.58496*ii, -.986583+1.25218*ii
3.05733-.248191*ii, .868184+5.56323*ii, .91048-1.43909*ii, -.700486-.886207*ii, .502296+.540808*ii, -.833263-1.95438*ii, -4.36252+.85565*ii, .00009661+.0594991*ii, -2.45924-1.76569*ii
.458427+1.69339*ii, 1.56512+1.30983*ii, .539606+1.05662*ii, -.211274+2.4422*ii, .278231-.88441*ii, -1.06336+1.1049*ii, 2.44834+.639734*ii, .268337+.348536*ii, -1.25787-.33821*ii
-.44557+.308451*ii, .020888+.803904*ii, 3.91899-2.44891*ii, .733335+2.414*ii, -.390409+.722122*ii, -2.56249-1.61387*ii, .500457-.122485*ii, -3.99428+.525201*ii, 2.48009+3.04085*ii
.384935+.167736*ii, .536203-2.28525*ii, -1.46554-.601857*ii, -.728808-1.01421*ii, .324801-.2709*ii, -1.05221+.130696*ii, -.026730-.813967*ii, .290604-.978636*ii, .358486+1.99786*ii
1.21705+1.36021*ii, -.645232+1.08569*ii, -1.02916-.124571*ii, .742576+.114025*ii, -.71122-.969202*ii, -.205133+.0797289*ii, 1.72691+2.57763*ii, -.0073709-.435621*ii, .763495-.064037*ii
.957375+.471664*ii, .25348-.476871*ii, .082325+2.2269*ii, .978327-.739857*ii, -.978605+1.00923*ii, -.991711+.621664*ii, -.182645+.293401*ii, -.515637-.25753*ii, -.493659-1.21935*ii
-1.48481-.084196*ii, 1.09752+3.74083*ii, 2.16904-2.84125*ii, -.692704-2.16038*ii, .504689-.356042*ii, -.218977-.64351*ii, -.168837+2.37266*ii, -1.58253-.913278*ii, -1.29801-1.72951*ii
1.12966-.669845*ii, .831164+.798088*ii, -.413157+.399317*ii, -.43228-.685524*ii, -.646231-.849787*ii, .326969-.408325*ii, -1.24978-.202395*ii, -.251329+.428929*ii, -2.51554+.637131*ii
7.99427-4.08517*ii, 3.40037-2.81048*ii, 1.18936+1.64657*ii, 4.69894+1.39994*ii, .155389-1.41806*ii, 2.15676+2.32048*ii, -.869879+.437016*ii, 6.48145-3.88434*ii, 2.66434-2.40798*ii
-.382328+.197719*ii, .228056+1.03048*ii, -1.25922+1.3893*ii, -.901506+.371492*ii, -.389354+.506193*ii, .13468+.138459*ii, .986246-.662783*ii, -.769233+1.01848*ii, 1.318-.521983*ii
2.96193-.71915*ii, -1.65155+.611701*ii, -2.18035+.203336*ii, -.824448-.727764*ii, 1.3133+.076603*ii, .136595-.153505*ii, -1.54072-1.52794*ii, 1.07752-1.13516*ii, -1.42913+.454085*ii
-.387878-1.4139*ii, 1.17793+.242124*ii, .500687+.018547*ii, .477374+1.14119*ii, .941235+.577287*ii, 1.31619+1.2736*ii, .019921-.628151*ii, -.307979-.19752*ii, -1.01445+.204575*ii
.663133+.598008*ii, -.33944-1.62124*ii, .279198+1.07972*ii, .370241-.511424*ii, -.698034+.227687*ii, -.199661+.137438*ii, -.197405-1.14698*ii, .115392-1.41329*ii, 1.97924-2.03481*ii
.734305+1.07425*ii, 1.29661+1.23588*ii, -.794335+1.43021*ii, -.425898-.0465245*ii, -.089232+.847631*ii, .063557-1.01246*ii, .311668-1.64251*ii, -.0538541+.0550268*ii, -.416692+.393914*ii
-.0771559+.100019*ii, .0423449-.0391589*ii, -1.46193-.085163*ii, -1.14363+1.17409*ii, -1.47474+.123728*ii, -.26965-.0427159*ii, 1.12803-1.02705*ii, -1.47717-.571139*ii, .430897-.696952*ii
-5.45141+3.5229*ii, -.303168-.360027*ii, -2.55008-9.77944*ii, 5.19137+7.9374*ii, -2.45512-2.78615*ii, 1.56306+1.82415*ii, 2.50134-10.7671*ii, -3.84373-12.129*ii, 5.54412-16.6995*ii
-.0653192+.130926*ii, -.0124934-.00038135*ii, .576903+.21258*ii, 1.6094-3.35569*ii, 1.84419+2.88182*ii, -.897771+.754791*ii, -.869974+1.35404*ii, 4.59076-.296035*ii, -1.59524+.030016*ii
-1.01109-.193229*ii, -1.59332-.963914*ii, -.132938-2.01074*ii, -.230603+.312242*ii, -.131363-.731793*ii, .105201+.033102*ii, -.055231+1.56833*ii, .669516+.85787*ii, 1.23926+.375368*ii
-.0219539+.239606*ii, .133181+.135069*ii, -.139824-.926666*ii, -.38263-.73321*ii, .47448-1.02143*ii, -.736395-1.01319*ii, .343268-.228077*ii, .171252-.11339*ii, .0116034-.26642*ii
.881869-.282743*ii, .458069-.25915*ii, .01208-.73915*ii, 1.3718-.420589*ii, .135458-1.31958*ii, -.122701+.949475*ii, -1.07164-.836119*ii, .869953-.814156*ii, -.464407+1.69899*ii

