variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.199732-.814825*ii, 2.06177+1.21339*ii, -1.12442+.331231*ii, .789701-1.29198*ii, .874992-1.09072*ii, -.844535+.558124*ii, -.406211-1.55098*ii, -.0837106+.0894286*ii, -1.21045+.357456*ii
-.260398-.309362*ii, -.791645+.057293*ii, -.049334+1.0114*ii, -1.62077+.35712*ii, .258255+1.27055*ii, -.713313+1.31219*ii, -1.15062-1.02826*ii, .0384934-.316613*ii, -.131259+.651722*ii
-3.69748-11.8461*ii, -.05239-.238521*ii, 1.92568-2.99681*ii, -7.32844+4.14171*ii, 9.78273+3.28715*ii, 5.10591-11.926*ii, 1.8047-5.25753*ii, 2.57355+2.58363*ii, -7.45672-2.48877*ii
.568146+.362211*ii, 1.82208-.731288*ii, 1.05396+.622044*ii, 1.38696+1.51264*ii, 1.42061+1.33616*ii, -1.47317-2.5051*ii, .790597+.259753*ii, .0950446+.123494*ii, 2.03294-.62021*ii
-.0679851-.301533*ii, -.0421094+.278704*ii, -.800565+.578672*ii, -1.11315-.057286*ii, .100402-.280149*ii, -.042491-1.84013*ii, -.0231692-.161836*ii, .613566+.62541*ii, .709336+.377944*ii
-.095810+.799517*ii, -.12273-.829677*ii, 1.2353-1.37041*ii, 1.8427+.426921*ii, 1.97448-.435502*ii, 1.4006+.74395*ii, -1.33458-1.55185*ii, .35021+.424028*ii, 1.87915+1.04027*ii
2.70041+.653721*ii, 1.71473+2.38203*ii, -.18219-1.5216*ii, 1.19797+1.04422*ii, 1.18984+.931928*ii, -1.03312-.696295*ii, .818912+1.32614*ii, -.114254-.0631256*ii, -2.94726+.271028*ii
-.990759-.281944*ii, .405377+.409601*ii, -.208711-.604924*ii, 1.44107+.124577*ii, 1.19571-1.02564*ii, 1.1041+.524197*ii, 1.03544-.644007*ii, -.250211-.120244*ii, .38762-.325267*ii
.511963+.441609*ii, .568803-.881588*ii, 1.21693+.267651*ii, -.513188-.760517*ii, -.687513-.684984*ii, 2.63146+.005548*ii, .224372+.109047*ii, .103621+.278241*ii, .807421+2.02887*ii
1.51552-.355687*ii, .343311-.633979*ii, .75085-.84715*ii, -.715369-.532741*ii, .413059-.545546*ii, .415393-.194217*ii, .173327+1.30489*ii, .382292+.0890679*ii, -.75085+.041963*ii
.430446-.246119*ii, -.652372+.589361*ii, .769635+1.1184*ii, 1.11006+.766479*ii, .106418+.622285*ii, -1.62617+.174951*ii, .663176-.183556*ii, .0507974-.382699*ii, -.881044-.303892*ii
.479332+1.36993*ii, .236763-.192846*ii, .462406-1.60502*ii, -1.178+.070802*ii, -.032361-.900525*ii, .301224+.434371*ii, -.233138-1.03992*ii, 1.12337-.77975*ii, -.332457+1.36194*ii
-.14381+.611101*ii, .802878-.790878*ii, .583089-2.01266*ii, -1.08279-1.21008*ii, .895415+.171979*ii, .112285+.256527*ii, .621344-1.21322*ii, .405463-.227298*ii, .216186+.177783*ii
.548292+.641656*ii, -.166293+.0312371*ii, 1.2035-3.92818*ii, 1.42422-1.27094*ii, 1.96174+1.60758*ii, -.105759-2.54837*ii, .130756+.681885*ii, -2.81914+5.37594*ii, 4.07907+1.43284*ii
-.720967+.355405*ii, -.156087-.0015588*ii, -1.36637+.142073*ii, -1.26634-.291831*ii, .517305-1.75804*ii, -.179987+.344511*ii, .115317-1.15834*ii, 2.18599-.249385*ii, -.789918+.051774*ii
2.66419-2.05604*ii, -.442613+.676744*ii, -3.14563+2.63512*ii, .24625+.724932*ii, .41113-3.36186*ii, 1.13216-3.46263*ii, -1.51737+1.55193*ii, 1.21412+.36797*ii, -1.63849-3.21868*ii
-1.4159-.841619*ii, -.968509-1.47364*ii, -1.00676+.261323*ii, 1.08868-1.00028*ii, .135739+.114355*ii, -.340263-.512348*ii, .710448+1.23372*ii, .0474296-.139622*ii, -.152249+.177646*ii
1.18872+.160584*ii, .909444-.004370*ii, 1.12842+.829673*ii, 1.15134-.371846*ii, -.793718+.075850*ii, 1.34581-1.4641*ii, -.198557-.0612771*ii, .309093+.229557*ii, .355743+.592201*ii
.451253+1.63698*ii, .925066-.956249*ii, 1.18009-.534778*ii, -.721901-.417842*ii, -1.32065+.711685*ii, 1.58895+1.29908*ii, .967321-.623365*ii, .226398+.0895051*ii, -.125409+.863821*ii
.596096-.434869*ii, .0460791+.198025*ii, .297271+.0074964*ii, -.122406+.0932043*ii, -.384981+.702295*ii, -.412668-.546417*ii, -.700032+.850555*ii, .0918211-.353929*ii, 1.10804+1.37229*ii
.563929+.62227*ii, -.160318-.236706*ii, -.173179-.981927*ii, .811554-.366841*ii, .770873-1.36564*ii, 1.1517+.070998*ii, .125452-.0393074*ii, .795871+.356129*ii, -.195661+.112528*ii
1.64702+.592702*ii, -2.10414+1.16377*ii, 1.49877+1.4482*ii, 3.18517-2.06013*ii, -2.38736-1.76347*ii, -3.06297+.460329*ii, .324874+2.80581*ii, -.0634857-.207179*ii, .228379+.263718*ii
-.740452-.770436*ii, .36514+.0188252*ii, -.706191-.698515*ii, .470636+.0151321*ii, .398989-.256419*ii, .0185301-.0045803*ii, -1.79339+.714443*ii, -.506816-.452121*ii, -.234226+.319135*ii
2.08344-.245657*ii, .458143+.708712*ii, .270468-.519012*ii, .753287+.630864*ii, -.820327-.625995*ii, .167218-.0615903*ii, -2.08543-.010609*ii, -.0856248-.15076*ii, 1.86574+.164703*ii
1.47086+1.70735*ii, .415+.564645*ii, 1.61783+4.24532*ii, 3.34667-1.50967*ii, 3.03673-1.51404*ii, -.183459-.538398*ii, 1.03292+2.19047*ii, 1.56222+.431886*ii, -4.14769+.331428*ii
-2.13144-1.22678*ii, .668387+2.35775*ii, .183679-.709053*ii, 2.43582-.42261*ii, 1.17174+1.05911*ii, -.686338+.441271*ii, -1.65179+.89187*ii, -.0644801-.0377552*ii, .0636171+.0098805*ii
-1.12793-.802309*ii, -.665489-.383302*ii, -.90799-1.20399*ii, -.81231+.011079*ii, .667927+.917282*ii, -.291531-.289056*ii, -.952412+.922461*ii, .451745+.192104*ii, -.186981-.629303*ii
1.04695-.282141*ii, -.124444+.058697*ii, -.116234-.721721*ii, -.647258-.274078*ii, .201866-.874537*ii, .295795-.565119*ii, -.075711-.60295*ii, -.368409+1.27613*ii, -.085721+1.60815*ii
2.07421+8.1964*ii, .7169-.95301*ii, 3.76202-17.2049*ii, 1.79373+6.1172*ii, 3.6139+1.76237*ii, -9.10426+14.8805*ii, -1.11583+.042601*ii, 3.35638-1.53795*ii, 1.80371-6.14039*ii
-1.38752+.853103*ii, -.132681+.0079078*ii, 1.65781-.605592*ii, 1.42678+.701768*ii, 2.05516+.254654*ii, -.0360815+.196044*ii, -1.87334+1.77896*ii, -3.18038+.951518*ii, 1.22151+2.12928*ii
-.30531+.213605*ii, -.118444+.0056582*ii, -.955889-.289183*ii, .074592-.80319*ii, .355201+1.57652*ii, .0375012+.198239*ii, -.294996+.596298*ii, 1.98391+.705151*ii, .17426+.503885*ii
-2.05204+1.00198*ii, -.0016263+.0963526*ii, -.50123-1.07213*ii, .859487+.70482*ii, 1.99565-.338827*ii, -.727191+.260095*ii, -.275146-.889568*ii, -2.75905+1.34708*ii, -.924667-1.76304*ii
-.450663+1.2272*ii, .557285+.282782*ii, .466774-1.41472*ii, -.037858+1.71301*ii, .549599+.115097*ii, -1.47761+.823065*ii, .57791-.603727*ii, -.089578-.589195*ii, 1.04619+.026146*ii
2.42109-1.28521*ii, .501551+.60867*ii, .00733173+.0510773*ii, .172118+.26783*ii, -.377497+.259147*ii, -1.91292-.831468*ii, .550067-2.01123*ii, .0139729+.00850248*ii, -.6145-.680425*ii
.654742-.617045*ii, .0686609-.0274605*ii, -.322609-.0595605*ii, -.114585+.0486526*ii, -1.96074+.098898*ii, -.485009-.843149*ii, -.5952-.142979*ii, -.937891-.591968*ii, .251921-.640071*ii
2.11603+.849538*ii, -.392173-.232746*ii, .934818+1.84219*ii, -.999133+.481809*ii, -.213273+.633181*ii, .034916-.526963*ii, -.805987-.178108*ii, -.956113-.606915*ii, -1.4819+.253386*ii
.3742+.0248463*ii, .4251+1.37057*ii, .719192-1.18143*ii, .524066-1.40696*ii, .759358-.78489*ii, -.623748-.490878*ii, .608508+.745509*ii, -.15947-.180647*ii, -.269802+.34477*ii
4.1877-.509544*ii, 1.96767+.377299*ii, 2.60745-1.65717*ii, -.651986-1.44699*ii, 1.52406-3.88967*ii, 2.307-.924258*ii, .120511+1.08809*ii, .280598-.264355*ii, -.200401+.127154*ii
-.427084+1.29979*ii, .809364-.31579*ii, .102179-.273085*ii, -.861415+1.40154*ii, .869094+.836258*ii, 2.6209-1.2735*ii, 2.2032+2.55105*ii, .0559548-.0625199*ii, -.093759-.806028*ii
-1.19419-.905161*ii, .033417-.49157*ii, 2.37811+.364869*ii, 1.80427-1.03186*ii, -.894683+.373846*ii, -1.68221-.883963*ii, 1.09254-.163782*ii, -.102869+1.21644*ii, -3.01256+.134676*ii
-.502026-1.4223*ii, .068335+1.25323*ii, -.835921-.075769*ii, -.998838+.793495*ii, -.058484+1.01323*ii, .443798-2.49172*ii, 1.46393+.175996*ii, -.0241356+.165437*ii, -.389078-1.1755*ii
7.39436-3.16858*ii, -.357252-.0158232*ii, -3.04695-16.8165*ii, 12.0795+14.5881*ii, -6.01693+10.9951*ii, .33514-8.52589*ii, -.481211-3.3746*ii, 2.64824+11.6507*ii, 2.7555-.818121*ii
-.343487+1.20236*ii, -1.29182+1.31696*ii, -2.39822+.793795*ii, 1.71429-1.42481*ii, .666506-1.50115*ii, -2.33824-.763212*ii, 2.09239-2.4839*ii, .304382+.156686*ii, 2.06026+1.85448*ii
-.876302-.415655*ii, .57621+.40054*ii, -.183896+.525154*ii, -.18823-1.26336*ii, -.198482-1.26301*ii, -.049309+.129117*ii, .541678+.018788*ii, .0529915+.191013*ii, -.243439+2.15674*ii
-.370948-.535243*ii, -.410961-1.71941*ii, -.9324-1.01671*ii, .440214-.515621*ii, -.335839+.248427*ii, .43225-.0184563*ii, -1.57812+.431057*ii, .170492-.0948202*ii, .709315+1.63001*ii
.990626-.663133*ii, -.0651265+.0075540*ii, .215697-.122515*ii, -.210189-.992814*ii, -.905393-.196415*ii, .0704728+.429307*ii, -.0488915+.458021*ii, -.870827+.369287*ii, .402205-.180773*ii
-.428252+.309039*ii, .201747+.490068*ii, 1.17404+.847177*ii, -.199674-.419588*ii, .329613-1.17517*ii, -1.15674+1.06276*ii, -.143744-.483187*ii, .580373-.359994*ii, -1.11356+.954234*ii
2.18886-.320467*ii, .220119+.105633*ii, 1.24598+.4979*ii, .416671+1.50628*ii, -.021233-.921113*ii, -.28496-.179225*ii, 1.09554-1.0244*ii, 1.3708-.092345*ii, -1.39263-.79032*ii
2.02137-.346247*ii, .807764+.01256*ii, -.031116-.53834*ii, .870835-.032607*ii, -1.62766-1.97528*ii, -1.00693-.130259*ii, 1.9343-1.78055*ii, -.0122178-.166424*ii, .144341-.21933*ii
-1.1054-.65879*ii, -.215318-.132089*ii, -.02623+1.2373*ii, -.683271+.582364*ii, -2.51579+.325664*ii, .404363+.384485*ii, .542082+.295351*ii, -.618191-1.05736*ii, .209335-.177381*ii
.358785-.179839*ii, .388078+.114704*ii, .874709-.034155*ii, 2.06637+.073083*ii, -.572109-1.01537*ii, -.250361-.392521*ii, -.368306-1.47764*ii, .512235-.173404*ii, .17344-.251146*ii
-.560091-.87544*ii, .467265+.0093675*ii, -.51688+.584697*ii, .973944+.525004*ii, -.840605-.768721*ii, 1.63005-1.48219*ii, .0711593-.410083*ii, -.270166+.318246*ii, -2.05096-1.38878*ii
1.80122+1.53956*ii, .510781+2.22041*ii, .552862+1.52314*ii, .299768+.523473*ii, -.244458+1.22583*ii, .99774-3.94269*ii, -1.52927+1.10081*ii, .176474-.0216519*ii, -3.16425-1.51232*ii
-.018393+.800539*ii, -.0718622-.46934*ii, -.541836-3.77023*ii, .141307+4.61515*ii, .257361+2.62685*ii, -1.71756-1.85178*ii, 2.1618+5.65367*ii, 2.00544+.018444*ii, 3.81575-7.63761*ii
-1.72205+3.28693*ii, .0071704+.10397*ii, 2.23437-1.31155*ii, -1.39169-.098918*ii, 2.2987+1.19375*ii, .1387+.158345*ii, -4.21986+2.64079*ii, -2.76997-5.56367*ii, 4.60516+.867963*ii
-.158374+.0911895*ii, 1.85839+.530842*ii, .4943+.70983*ii, -.675908+.255795*ii, .574598+.189466*ii, -1.55591+2.47823*ii, -.328505+.167273*ii, .0866978+.0707249*ii, -.696437-.481746*ii
-1.13755+.830319*ii, .011713+1.2459*ii, -.060171-.749645*ii, -1.76552-.141822*ii, -.747572+.046880*ii, .896086+1.10143*ii, 2.39985+1.98017*ii, -.150523+.0106586*ii, .289396+.987476*ii
-3.40535-3.9461*ii, -6.42686+1.73327*ii, -6.2348-9.39323*ii, -8.64667-4.38099*ii, 9.27254+3.66178*ii, -2.92819-.705433*ii, 12.0771-5.85421*ii, .134224+.401589*ii, -.441366-3.61884*ii
-1.99995+1.01803*ii, -1.14131-1.56593*ii, 2.8417+1.01542*ii, -1.74667-.193016*ii, 1.72433+.406751*ii, -1.46094-.669449*ii, .43273-.532568*ii, -.321817+.219125*ii, -2.19945-.5682*ii
-1.66359-1.56889*ii, -1.4974-.289869*ii, -.387788+.821084*ii, .853648-.938175*ii, -.415896+.745111*ii, -.407993+.258621*ii, -.592951-1.89509*ii, .0368264-.144214*ii, -.428067-.375486*ii
-.336002-.67673*ii, -.178714+.074345*ii, 1.80126+1.05524*ii, .229358-1.54788*ii, -1.47133+.340745*ii, .411522+.149349*ii, -.015989-.933086*ii, -1.62454-2.15196*ii, -.972624+.246725*ii
1.17139-.189627*ii, .000659-.503145*ii, -.44744-1.31545*ii, -.260132-.897999*ii, -1.20398-.359517*ii, .911541-.431982*ii, .0728273-.370372*ii, .65332-.223177*ii, -.349488-.360622*ii
.757797-.108856*ii, -.0885433-.138903*ii, 1.04517-.501848*ii, -.351778+.386447*ii, -1.69534-1.05597*ii, -1.22951-2.35716*ii, -.0587492+.305679*ii, -.210391+1.74701*ii, 1.32588+.356772*ii
-.869709+.383498*ii, -.0913401-.172136*ii, 2.39325+1.24193*ii, -1.95793-4.66034*ii, .990021-1.10785*ii, -.859761+.628789*ii, -3.08695+3.4588*ii, -2.84657+1.96534*ii, -.875941+2.38449*ii
2.08316-1.3076*ii, 2.58793-.396104*ii, 1.36075+1.87225*ii, .831579+3.05807*ii, .584884-.003737*ii, .248472+1.94863*ii, -.0787769+.469527*ii, .101393+.196383*ii, .0062041-.0800207*ii
-.870008-1.07517*ii, .124781-.0844886*ii, -1.36442-1.6909*ii, 1.4288-1.28582*ii, -2.28001-.266331*ii, .469183+.951945*ii, .821886+2.92822*ii, -.301562-3.59192*ii, 6.8406-.301382*ii
-.692825-1.52585*ii, 2.5423-.456135*ii, .594892+.71505*ii, -.046225-.996051*ii, .043843+1.00587*ii, -.444389-.202627*ii, -.100195-.162752*ii, .0444526+.0782909*ii, 1.00447-1.01987*ii
-4.23775+1.16026*ii, .0114946-.240449*ii, -2.53194+.387369*ii, .008543+1.70568*ii, -3.24147+1.9042*ii, .914327+.343633*ii, 1.06134+2.91737*ii, -.527396-2.6073*ii, 1.54841+1.3388*ii
2.99781-1.63142*ii, -.130874-.776004*ii, 1.57054+.57337*ii, -.551749-1.1392*ii, -1.56402-2.19543*ii, -1.12965+.334723*ii, -.984632+.873661*ii, -.262582+.461685*ii, .421689-.38376*ii
.272817+.0487234*ii, -.414523-.375732*ii, .63075+2.64047*ii, -.699891-.092186*ii, -.156826+2.48308*ii, 1.73869-.488566*ii, 1.51664-1.15839*ii, -1.00124-.684929*ii, 2.24121-1.11724*ii
-.20218+.171025*ii, .347847-1.97015*ii, .165231+.110158*ii, .128424-.117741*ii, .346341-.198874*ii, -1.07209+.284715*ii, 1.76784+.03739*ii, -.00996582+.0227264*ii, 1.32046-.639483*ii
.594813-.1341*ii, -.0482854+.410596*ii, 1.90776+1.03136*ii, -.607734-.333164*ii, -1.06912+.163612*ii, .376815-.434624*ii, -.356549+.324183*ii, .484662-1.21858*ii, .605818+1.12029*ii
-.324563+.213323*ii, -.550868+2.30562*ii, 1.4302-.35819*ii, 1.34357+.113183*ii, .133923-.570846*ii, -.49402-.165409*ii, 1.11869+.121959*ii, -.0717924-.137925*ii, -.0441991-.164397*ii
-.105557+.620762*ii, .041198-.366714*ii, 1.52819+.662772*ii, -.958911-.018036*ii, .444312-.324917*ii, .119335-.817671*ii, .228959+.27903*ii, -.330618+1.07895*ii, -.882383-1.23968*ii
1.26914-2.19343*ii, -.174966-.106855*ii, -3.87536+1.09859*ii, -4.57612-.667846*ii, 6.13602+2.19328*ii, 1.38573+4.5314*ii, -1.12814+.536901*ii, 3.33484-3.60635*ii, -2.48033+4.11041*ii
-1.72715+.12106*ii, .036547-.22983*ii, .511173-.247351*ii, -.292253+.712743*ii, -.067418+.537426*ii, .737811-.862697*ii, -.146963+.181164*ii, .348662+.500591*ii, .698607+1.60676*ii
-1.00737-.503632*ii, 1.17017+.279941*ii, -.485765+1.08126*ii, .10379+2.76345*ii, .811384-1.27907*ii, -.808601+.825842*ii, .398432-1.22426*ii, -.0458908+.241985*ii, -.204918-.0177503*ii
-.642984-2.96547*ii, .114649+.0093206*ii, -.773909+.321664*ii, -.132976-1.85761*ii, .315227-.206817*ii, -.271731-2.67421*ii, -.321967+.215501*ii, -1.61984+.8331*ii, -1.79528-1.18092*ii
.809618-.978752*ii, .780579+.299853*ii, -.395305-.086191*ii, -.506942+.448372*ii, .598971+.579446*ii, -.493139+.304583*ii, 1.42779-1.14946*ii, -.119567+.0183258*ii, -.442541-.0709874*ii
.427858+.794437*ii, .0848763+.0888117*ii, -.429665+.0839145*ii, -.523194-.608308*ii, 1.07097+.013415*ii, -.280042-.606292*ii, -.396257-.121094*ii, -.480665+.750119*ii, -.450786-.553372*ii
-1.93019-5.85985*ii, -2.05211-2.05792*ii, 2.02435-1.67639*ii, .83746-.924995*ii, .939258+3.02621*ii, 1.50928-2.80808*ii, -1.01102-8.17931*ii, -.020847+.225133*ii, -2.02996+.813114*ii
1.0037-.129333*ii, .622919-1.11056*ii, .279727-.12537*ii, -.149523-.0308853*ii, .251168-.379997*ii, -1.09925-1.03992*ii, -.983348-.797071*ii, .0483352+.0358582*ii, -1.1424-1.7043*ii

