variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.07342+.809856*ii, .989308+.850457*ii, -1.48511+.611609*ii, -.211876+.554734*ii, .367697+.345481*ii, .520758+.226496*ii, -.84861-.103572*ii, -.147777-.194656*ii, -.0419149+.458068*ii, 1.78013-.917697*ii
.277508-2.39843*ii, .389978+.534798*ii, .60575+1.33321*ii, -.647531+1.56809*ii, 1.77527-.082707*ii, -.271941+.185166*ii, .231109+.998463*ii, .508451-.140208*ii, .486838+.876171*ii, -.964541+.059343*ii
-1.11748-1.0323*ii, -.477146-.406525*ii, .781258-.078653*ii, -.031008+1.00168*ii, .439215-.520209*ii, .0982302+.182799*ii, .892894-.03548*ii, -.389066+.345047*ii, .760625-.019540*ii, -.385961+1.00803*ii
-.659586-1.14478*ii, .354364+.395293*ii, 1.24669+2.00247*ii, -.326546+1.70058*ii, .763757-.76131*ii, .6288-.244276*ii, .135863+.898474*ii, .614004-.080012*ii, 1.26117+.822599*ii, -.700075-.092232*ii
-.284584+.101199*ii, .066488+.549523*ii, 1.07387-.949162*ii, .31691+.858439*ii, -.137687+.415839*ii, -.342542-.504337*ii, .457872-.0400476*ii, .0323983-.421105*ii, .572138-.663688*ii, .38189+.864592*ii
.0179216+.463681*ii, .250198-.14277*ii, .107577-1.1233*ii, .258186+.332102*ii, -.125212+.623436*ii, -.299413-.219226*ii, .362742-.215657*ii, -.753401-.192659*ii, .207261-.664617*ii, .711812+.280171*ii
-.276538+.753302*ii, .438874+1.23626*ii, -1.57066+.618397*ii, -.365696+.648398*ii, .353152+.324587*ii, .589236+.262192*ii, -.918958-.354861*ii, .22571+.130851*ii, -.113267+.484593*ii, 1.85271-.543539*ii
-.767399-.817983*ii, -.722602+.621323*ii, .879752-.792314*ii, -.008711+1.05828*ii, .324933+.0736756*ii, -.318346-.0782706*ii, .672692-.26543*ii, .26669+.153501*ii, .466734-.373598*ii, .026397+1.50121*ii
1.91431+.387264*ii, 1.08461+.632104*ii, -1.28666+.566285*ii, -.551568+.329357*ii, .776819+1.48673*ii, -.243876-.263113*ii, -.955579+.48075*ii, -.195876-.205784*ii, -.436346+.248902*ii, .939037-1.6286*ii
-1.33715-.426188*ii, -.549455+.683593*ii, .570978-.392368*ii, .048363+1.10068*ii, .159944-.326292*ii, .140708+.0725209*ii, .480231-.386059*ii, .262276+.162685*ii, .609703-.142579*ii, .458755+1.33057*ii
.119657+.145483*ii, .161415-.19686*ii, -.81345+.865044*ii, -.434647+.523219*ii, .424053+.200372*ii, .481509+.0978738*ii, -.264357+.0607211*ii, -.491665+.50591*ii, .214974+.380304*ii, .513067-.748921*ii
1.58691-.480657*ii, .11659-.307295*ii, -.830298+.746006*ii, -.77501+.369505*ii, .943402+1.06011*ii, -.192159-.104641*ii, -.300919+.443314*ii, -.506946+.5769*ii, -.210866+.288896*ii, -.152236-1.12977*ii
.42618-.342717*ii, .26314+.445314*ii, 1.63789+1.39538*ii, -.229983+1.37987*ii, .233185+.139235*ii, .241329-.938386*ii, .013310+.932486*ii, .622364-.16478*ii, 1.12669+.179102*ii, -.724573-.340869*ii
-.488567+.219316*ii, -.29837+.0243231*ii, -1.53623-.373643*ii, -.307644+.241557*ii, .372093+.268984*ii, .243575+.579109*ii, -.088376-.705617*ii, -.699832+.673676*ii, -.256599+.0658928*ii, 1.25957+.107336*ii
.749264+.021222*ii, -.251259+.0593598*ii, -1.30673-.550493*ii, -.469915+.1293*ii, .563198+1.04516*ii, -.296098+.205177*ii, -.162268-.373094*ii, -.618394+.586021*ii, -.503448-.151559*ii, .804851-.216008*ii
-.798924-2.00535*ii, .624151-.374688*ii, 1.08788+.633081*ii, -.040793+1.40064*ii, 1.21036-.716805*ii, -.0928251+.306752*ii, .880691+.780719*ii, -.318107-.403593*ii, .923284+.494174*ii, -.862398+.489256*ii
.25802-.777612*ii, .506862-.385379*ii, 1.82674+.104853*ii, .165787+1.08015*ii, .320433+.161119*ii, -.333514-.660001*ii, .750536+.838518*ii, -.275622-.504085*ii, 1.00717-.292392*ii, -.911012+.169323*ii
1.20679-1.57657*ii, -.335324+.160659*ii, -.263457+1.20004*ii, -1.00154+.931551*ii, 1.43524+.670622*ii, -.236939+.0056089*ii, -.107416+.611949*ii, .182074+.707981*ii, -.008954+.619429*ii, -.783137-.485302*ii
.314343-1.08484*ii, -.290036+.107585*ii, -.235391+1.70691*ii, -.859601+1.05878*ii, 1.06578+.026704*ii, .392837+.0682038*ii, -.175235+.477439*ii, .199998+.769399*ii, .379782+.814287*ii, -.472974-.513029*ii
.86361+.870006*ii, -.294335+.0811991*ii, -1.03398-.202192*ii, -.407315+.0860966*ii, -.00199+1.10455*ii, .0387851-.235616*ii, -.394905-.352814*ii, -.48669+.662263*ii, -.247047-.277807*ii, .915074-.569327*ii
-.238562-.968187*ii, -.558448-.431864*ii, 1.12765-.544302*ii, -.035438+.842437*ii, .35823+.130167*ii, -.367706-.205554*ii, .943753+.100893*ii, -.391411+.27067*ii, .605997-.411482*ii, -.685335+.945138*ii
-1.18699+.011538*ii, .201939+.638729*ii, .389371-.513979*ii, .276666+.965414*ii, .0552654-.217668*ii, .124199+.0411698*ii, .323148-.25402*ii, -.0088713-.329908*ii, .583757-.191142*ii, .873656+.88263*ii
.277603-.135683*ii, .00994228-.00899889*ii, -.427947+.0896026*ii, -.311677+.533813*ii, .459868+.48539*ii, -.0010121+.00532058*ii, -.000376658-.000130754*ii, -.40307+.31809*ii, .100324+.0253935*ii, .377354-.202135*ii
.54819-.786251*ii, .613474+1.18774*ii, -1.91258+.7655*ii, -.784575+.759601*ii, 1.50889+.635263*ii, -.033373+.659182*ii, -.823317+.082053*ii, .213561+.0971939*ii, -.568312+.878428*ii, 1.16287-.674336*ii
-.105383-.192407*ii, -3.29996-1.48798*ii, 2.65689+.230634*ii, 2.16331+2.25113*ii, .452898-2.30701*ii, 3.08169+3.16052*ii, 4.0268-3.05487*ii, -.156978+.145688*ii, -1.4716+.467515*ii, 1.70049+.650983*ii
-.171547+.755009*ii, .124604-.1714*ii, -1.03095+1.23872*ii, -.0695638+.48779*ii, 1.80495-.63514*ii, -.650218-.439721*ii, .037739-1.54413*ii, -1.99363-.340198*ii, .0672721+.0277653*ii, 1.59457-1.25505*ii
.753169+2.07392*ii, -.236166-4.61375*ii, -7.9906+2.2394*ii, 7.4981-1.02108*ii, -2.52517-9.46215*ii, 2.87409+1.65*ii, -2.79927+.959911*ii, -.127572+.0146106*ii, -.161286+2.53225*ii, .092015+1.60199*ii
1.21825-.783937*ii, .0312497+.266383*ii, -4.46463+.911635*ii, -1.70222-2.0926*ii, -.709245-.426614*ii, -.143666+1.64744*ii, -1.6045-.008068*ii, 1.61702+.193817*ii, .44084+.0444699*ii, .721334+.579438*ii
3.04053-.668637*ii, 2.88823-.327965*ii, -2.09442+.002774*ii, -2.89643+1.06238*ii, -.836266-3.81099*ii, .162179-.769344*ii, -3.61472-.739158*ii, -.0483749+.222675*ii, -.314422-.319341*ii, 1.32585+2.72304*ii
-.0956382-.0710898*ii, -.056494+1.44118*ii, 1.04623-1.19026*ii, -.506479-.888208*ii, 1.17663+1.34683*ii, -.85247+1.90247*ii, -1.73293-.068598*ii, .314805-.0061073*ii, 2.19604-.438923*ii, .590524+.749717*ii
-.166865+.222388*ii, .225948+.740973*ii, -.192305+.595882*ii, -.972616-.351936*ii, -.530432+.739233*ii, .331507+.0036340*ii, .027061-.654911*ii, -.162824-.321518*ii, -.534436-.681455*ii, .206387-1.10563*ii
.751653-2.02078*ii, -.54747-.310783*ii, -.0725507+.246971*ii, .146694+.705859*ii, -.033362-1.77704*ii, -.0457615+.0104643*ii, .372073+.474538*ii, .424509-.0269454*ii, .0474414+.35832*ii, -.698753-1.4053*ii
-1.15303-3.9933*ii, -.3319-.419134*ii, -5.19856+8.96204*ii, -3.18117-.864645*ii, -8.81744-2.80294*ii, 3.14993-2.00195*ii, 2.84131-3.53576*ii, .303575-1.33974*ii, 2.5888-4.07361*ii, .322597-.229304*ii
1.25213-1.73078*ii, -.0975272-.427096*ii, .473891-1.51436*ii, .079702+2.25906*ii, -.686092-1.3131*ii, -.394164-.207536*ii, -1.1829+.778014*ii, -.93454+.062136*ii, -.0880829-.284862*ii, 1.44045+.054321*ii
-.219819-.747188*ii, .794555-.20712*ii, -3.39939-.329008*ii, -.803191-.465318*ii, -.394564-.448382*ii, -2.78777+.059209*ii, -2.1753-3.78552*ii, .616902-.624077*ii, 1.92703+.951292*ii, .688788-.256732*ii
-.930213-1.26703*ii, .370476+.650247*ii, -1.256-.797943*ii, -.37442-2.60493*ii, .306362-1.90269*ii, .377845-.0604324*ii, -.762146+.427958*ii, .416084+.111604*ii, -2.01197+.431412*ii, .423722-.578624*ii
.600568-.673781*ii, -2.36137+1.6269*ii, .338276+1.10206*ii, -.692226+1.65413*ii, 1.51147+1.52565*ii, -.495108-.229134*ii, -1.38379-.987349*ii, -.124088+.0958381*ii, .272846-.324266*ii, -.41331+3.0657*ii
.459406+.665183*ii, -2.00566-1.06053*ii, -3.74004+1.74973*ii, -2.04166-1.76704*ii, -.222624+2.31637*ii, -3.56997+1.04245*ii, 1.61641+5.27294*ii, -.35292-.0534375*ii, .600358-3.13644*ii, -.805932+.596007*ii
-.0314614-.0725198*ii, 2.08501-2.14922*ii, -.25983+.659552*ii, .41343+.33728*ii, -.324316-1.12835*ii, 1.12102+.238434*ii, 1.17263+1.28233*ii, .0527957+.142329*ii, -.630507-.110614*ii, 1.20391+2.27287*ii
2.87143-.652774*ii, -3.73017+.007255*ii, -.851754-.33672*ii, -6.79196+2.21997*ii, 5.69256-.882457*ii, -.0534774-.31079*ii, -.736334+2.84195*ii, -.0967016-.125453*ii, 1.4925-1.10453*ii, .526348-1.60128*ii
5.08037-.428021*ii, -2.90245-3.39101*ii, 3.84074-3.70613*ii, -1.52408-2.50196*ii, 1.38408+3.29137*ii, -1.75872+.683538*ii, 4.06482+3.49169*ii, -.156252+.0869962*ii, .957296-.226135*ii, 1.31853-2.16307*ii
.245546-1.05253*ii, -3.21648-5.51742*ii, -5.99242+.481032*ii, 4.04756+.687399*ii, 3.32377-3.58723*ii, -3.29404+.704311*ii, -.090984-2.85216*ii, -.0246399-.0878197*ii, 1.0885-.714966*ii, -1.91118+1.81182*ii
2.03903-2.52106*ii, .0268658-.0923188*ii, -.936324+1.76611*ii, -4.25881+.39842*ii, -.388971-.287027*ii, .030865+.359607*ii, -.39952-.794112*ii, -3.25976-.899166*ii, -1.34456-1.2213*ii, .232058+.144938*ii
-4.30404-2.5836*ii, -2.41258-.494461*ii, -1.06782-1.95726*ii, .315814+.449179*ii, -.594182+2.11438*ii, .320506+.0393864*ii, -.187406+.865465*ii, .101634+.0838595*ii, -1.74426+1.82772*ii, -1.02729-.568512*ii
-4.0444+1.47059*ii, .0284312-.439586*ii, .028621-.697723*ii, -1.38658+2.04542*ii, .351354+.82294*ii, -.13171+.0827753*ii, .032101-1.79567*ii, -.78193-.699408*ii, -.100875+2.12642*ii, .004648-.540939*ii
.0436558+.0149234*ii, 1.54863+2.69101*ii, .136311+.794885*ii, -1.28437+1.41303*ii, 1.27944-1.36373*ii, .831852+1.29593*ii, 1.25974-.643486*ii, -.0372754+.126729*ii, .777632-2.04831*ii, -.606205-1.27929*ii
-2.04578+.729681*ii, 2.67466+2.26193*ii, -.648698-1.78551*ii, .759571-.987888*ii, -1.60331-1.5704*ii, -.465253-.734901*ii, -2.73712+2.67769*ii, -.170725-.089228*ii, -1.64975-.638466*ii, .277119-1.65032*ii
-.351499+.261731*ii, .049441+1.47266*ii, -.164909-.722731*ii, -.416902+.533085*ii, -.585456-1.82624*ii, -.39507-.0436396*ii, 1.05907+.030351*ii, .0115306-.240614*ii, -.563043+.051677*ii, 1.39625-1.31758*ii
.0281834-.0638603*ii, 1.5514+.130123*ii, .845348+1.59154*ii, 1.00752+.077499*ii, -2.81887+1.93978*ii, -2.07172-.919343*ii, -.735467-.566847*ii, .0516964-.207084*ii, -1.78339+2.22074*ii, -.412956+.776203*ii
-.530163+.002636*ii, .10314+.195525*ii, -.508039-1.57072*ii, -.493823+1.23928*ii, .80927-.21607*ii, .552618+.719803*ii, -1.04004+.856352*ii, -1.79264-.254429*ii, .183195-.179902*ii, -.658915-.88511*ii
1.84496+2.0282*ii, .293948+1.09032*ii, 2.01141-.094361*ii, -.121029+.550443*ii, .032316-.736645*ii, -.386433-.127189*ii, .007935+.941139*ii, -.256164+.148812*ii, -.0915273-.249682*ii, .107824-2.44821*ii
-1.52209+1.99951*ii, 3.59359+5.20336*ii, .198764+5.77351*ii, -2.07501+3.20807*ii, -1.45883-1.01667*ii, 2.3346-.463997*ii, 1.15268-3.39741*ii, .0018015+.103272*ii, .825585-1.33472*ii, -1.30655-1.99781*ii
-2.38964-.395461*ii, .102861-.0020001*ii, -1.85602-.651143*ii, -3.13195-1.419*ii, -2.56244+1.75653*ii, .485704-.028136*ii, -1.0095+.730717*ii, -1.0837-3.58142*ii, -2.91537+1.51728*ii, .0480106-.204852*ii
-1.1399+1.11491*ii, .25524-.0124445*ii, -.151039-1.14194*ii, -1.26025-.72559*ii, -.581255+1.65352*ii, .0042604+.346971*ii, -1.04626+.621298*ii, -.323709-1.45293*ii, -.452265-1.41448*ii, -.300516-.391214*ii
.00413565-.00765374*ii, .569352-.392233*ii, -.623707+.170635*ii, -.868105+1.12272*ii, .288985+.940806*ii, 2.88606-.455524*ii, .980879-1.1265*ii, -.600153-.106762*ii, .234796-1.34864*ii, .779211+.327235*ii
.367638+.846239*ii, .430889+2.94516*ii, .903228+3.82455*ii, .235101-.204819*ii, -1.52207+1.31077*ii, .113843-1.78356*ii, -.289644+1.57844*ii, -.125166+.0766338*ii, -1.79232-.157807*ii, .948455-1.19999*ii
-.529347-1.16168*ii, .076868+.038284*ii, 3.66032+2.10015*ii, -.816589-2.08271*ii, 2.04549-1.33557*ii, -1.82908+1.04493*ii, -1.58493+2.15494*ii, -5.26644-3.92426*ii, -.13957-4.68399*ii, -.0826935-.138122*ii
-.762773-.260996*ii, .608362+.977108*ii, 1.23927+.075278*ii, .022668+.5485*ii, 1.39691-.353881*ii, .619644-.059378*ii, -1.704-.029438*ii, -.330218-.209578*ii, -.644416-.622007*ii, -.165542+1.33793*ii
.00862531+.028823*ii, .303145-.223793*ii, 1.25924+.852925*ii, -.40778-1.4729*ii, 1.17937-.418393*ii, -.055571-3.12808*ii, -1.06903-.057568*ii, -.582683+.746407*ii, -.578717-.72118*ii, -.525866-.5475*ii
.0721227-.0362647*ii, .100929-.131993*ii, 1.86137-.147941*ii, -.779567-.405826*ii, -.865845+1.89561*ii, -2.77065-2.0174*ii, 1.32771+1.86231*ii, .552939+3.08952*ii, .109971+.358281*ii, -.362355+.704054*ii
-.0087467-.0504369*ii, -.998405-.043253*ii, -.898037+.508431*ii, 1.95853-.780459*ii, -.328063+1.53764*ii, 1.77813+.029642*ii, .994976-.802694*ii, -.361925+.145698*ii, .260249-.187223*ii, .687229-1.98394*ii
.0389607+.02052*ii, -.292948-1.55629*ii, .279076-1.02218*ii, -.195682-2.95682*ii, -3.26048-.547729*ii, 3.1553-.717764*ii, -3.03805+1.64248*ii, .403898-.0249743*ii, -2.42564+3.35676*ii, -.290359-.675621*ii
.930273+.515881*ii, -1.54218+.151091*ii, 1.94143-1.02842*ii, 1.83593+.405783*ii, -.230767+.472361*ii, .213165+1.11465*ii, -1.07694-2.13009*ii, .207797-.273907*ii, -.177293-.821419*ii, -1.20557+1.07442*ii
-.679795+.015980*ii, .067119+.678528*ii, .227324+1.12781*ii, -.835814+.420441*ii, -.649234-.423405*ii, -.775458+.077014*ii, 2.58285+.460171*ii, .152096-.804926*ii, -1.56564-.584699*ii, -.401801+.644613*ii
-.28032+.452872*ii, -.536121+.008753*ii, -.493092+.0537942*ii, -.022738+1.36824*ii, -1.06779+.655401*ii, .102295+.153916*ii, -.243032-.572312*ii, .286733-.418276*ii, .656227-.327479*ii, .225149-.991587*ii
1.68392-1.75135*ii, -.115618-1.09699*ii, -1.26254+.837611*ii, -.400268-.296873*ii, .864039-2.75663*ii, -.0006798+.408967*ii, -1.38797-.538056*ii, .365501+.109037*ii, .925277-1.07706*ii, -.962379+.415278*ii
-2.55097-.025941*ii, -.157019+.101355*ii, -.344504+1.06395*ii, -.054916-1.11663*ii, .711892+1.37292*ii, .104275+.176389*ii, .081291+.715615*ii, .415788+1.50967*ii, .953509-1.38637*ii, .0777915-.388621*ii
.184689+.0655163*ii, -.931292-1.03639*ii, 1.44914-1.14995*ii, -.294775+.888773*ii, .158229-.739509*ii, .735219+.999969*ii, -.67897-.298736*ii, -.125839-.172044*ii, -1.27548+.503445*ii, .984373+.684121*ii
-.47459+.140779*ii, 1.37286+.698576*ii, -.039361+.805556*ii, -.80203+.751408*ii, -.255596-1.21346*ii, -.379564-.283876*ii, .895645+1.12473*ii, -.268368+.0057834*ii, -.90123-1.3121*ii, -.288429-1.13373*ii
.938996-1.06089*ii, -.127083+.140157*ii, .92142-1.75375*ii, -2.41686+1.66801*ii, -.971469-.621737*ii, .377418-.401172*ii, .878771-.275694*ii, -1.35762-1.10298*ii, .423459-.149819*ii, -.188784-.748346*ii
.557843-.427814*ii, -.0969372-.452728*ii, -.795146+1.06031*ii, -2.5025+1.37824*ii, 1.43688-.044426*ii, -.125076+.535125*ii, .090226-1.01245*ii, -.379626-.647881*ii, -1.33302+.691282*ii, .4005+.525018*ii
.182421-1.50483*ii, .838963+2.38027*ii, -.794801+.543262*ii, 1.07549-1.20537*ii, 1.80031-1.89573*ii, -.499692+.0904178*ii, 2.90899-2.02892*ii, -.0088391+.257165*ii, .240918-.397442*ii, 1.18515+2.50501*ii
.044579-6.02093*ii, 6.21856+7.55118*ii, 3.58051+5.97011*ii, -10.0938-5.00037*ii, 3.15299+.219928*ii, 3.22678+1.40767*ii, -12.2088-4.31567*ii, -.0828779-.0960357*ii, 1.15108+.896749*ii, -3.06049-.338079*ii
-.845628+1.7185*ii, -1.74444+1.63507*ii, -3.46461+2.13954*ii, -2.69411-1.75436*ii, -2.03979+1.9155*ii, 1.70636-.504161*ii, -2.56954+1.68954*ii, -.112788+.226381*ii, -.193424-.134379*ii, 2.94595-2.38284*ii
-2.91689-.601744*ii, -.535769-.28705*ii, -.0189621-.330065*ii, -.108934+.723838*ii, -.9376+1.21846*ii, .0903728-.0132637*ii, 1.91112+.051162*ii, -.696348+.361175*ii, .338398-.105745*ii, .602578-1.43577*ii
-.90715-1.83208*ii, -.199522-.0102038*ii, -1.82177+.108134*ii, 1.28526+.727784*ii, 1.93572-1.12457*ii, -.435038+.18926*ii, -1.06605-.461968*ii, .284213-1.83866*ii, .016618-.637666*ii, -.476455+.46467*ii
.0110214-.0208512*ii, -2.95705-.590805*ii, -.569689-.98718*ii, 1.54922+.172425*ii, -.165751-1.47977*ii, -5.01253+1.6198*ii, -3.33946+2.60715*ii, .118714+.203249*ii, -.0190908+.326932*ii, -2.36848-2.72255*ii
-.987586+.287281*ii, .475428+.240374*ii, 1.07948-.44803*ii, -.975711-.683263*ii, -.143829+.363192*ii, -.387596-.263878*ii, .178254-1.38068*ii, -.284334+.708831*ii, .124239+1.50497*ii, .6164-.344917*ii
-.362232+.156502*ii, -.184295+.676444*ii, -.916795+.123575*ii, 2.33738-.363429*ii, -.912175+.65871*ii, .668043+.324944*ii, -1.54284-1.48286*ii, -.7146-.083845*ii, .391213+.619675*ii, 1.06465+.468513*ii
-.660938+1.12924*ii, .503285+.331001*ii, 1.18026-.373459*ii, -2.83728-3.1943*ii, 4.30083-4.47054*ii, .456671+.407588*ii, -1.38733-2.3049*ii, .063112+.93682*ii, -.090609+4.3984*ii, .385155-.212828*ii
1.23078-2.03516*ii, .0404852+.108309*ii, .915083+.375658*ii, 1.25962+.47228*ii, -.569643+1.24935*ii, -.0193331-.107837*ii, .136491+.20387*ii, 1.10796-.976996*ii, .116753-.0690958*ii, .704803+.841771*ii
-2.8814+1.2443*ii, -.0745207-.320916*ii, 1.16174+.896541*ii, .718673+1.29181*ii, -.645258+.749595*ii, .378964+.29423*ii, -2.59664+1.10333*ii, 1.75745+.047943*ii, .769604+.119152*ii, .433231-.640769*ii
-1.26505-2.91371*ii, -.0297849-.256379*ii, .70592+.66292*ii, -.294514+2.08587*ii, 1.54576-2.14486*ii, -.0225492+.245509*ii, 1.70828-.282042*ii, -.059485+1.75699*ii, -.0881241-.238825*ii, -1.18899-.142062*ii
-.00349063-.00392338*ii, .154743+.179178*ii, -.448593+.208664*ii, 1.23408+.334772*ii, .288442+.649772*ii, 1.15677-1.59317*ii, -.689146+.119073*ii, .986528+.714474*ii, 2.39404+.496883*ii, -.35045-.118826*ii
-.417377+.68517*ii, -.549541+.510552*ii, 2.59586+3.23969*ii, -.021593-2.45728*ii, -1.73158-.819014*ii, 1.74905-.446634*ii, 1.25674-.219188*ii, -.409462-.319296*ii, -.240309-1.74415*ii, .358126-.68867*ii
-1.38051+6.50266*ii, -.303982-.0805106*ii, .057369-4.18263*ii, 2.38783+.210379*ii, .935693-1.45668*ii, -.187623-1.15132*ii, .612353+4.30406*ii, -2.05298-1.0065*ii, .438748-1.72596*ii, .355115-.35159*ii
2.35607+1.09606*ii, 6.00344-4.11335*ii, 3.0705+3.48129*ii, -2.62743+.604078*ii, -.762327+3.19211*ii, 1.21998+1.14151*ii, 2.74726+.683248*ii, .0598029+.0527247*ii, .534118-.180242*ii, -4.23246+.586185*ii
-.353399+.550074*ii, .196061+.460455*ii, .392383-2.00076*ii, 1.37426-.619302*ii, .512433+.569523*ii, .952733+.382656*ii, 1.13213-.813754*ii, -.073884+.810246*ii, -.192451-.779232*ii, -.075237-.936011*ii

