variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
2.39622-2.68575*ii, -.237751+.0001690*ii, 1.49014e-158+7.82411e-159*ii, 2.77059-2.47899*ii, -2.51709+.428784*ii, 2.03459+.58037*ii, .616301-1.7019*ii, -7.68185e-159-4.69447e-159*ii, -2.75978e-158+1.90624e-158*ii
-2.68468-1.65923*ii, -.0697002+.0174215*ii, 3.74534e-96+2.57492e-96*ii, .93782+12.5781*ii, -1.13471-3.32459*ii, 7.87012-6.04449*ii, -9.13072-2.35243*ii, 1.4045e-96+4.21351e-95*ii, 1.6854e-95-6.74161e-95*ii
-.628068-1.5202*ii, -.625705+1.60574*ii, 2.21724e-93+1.90263e-93*ii, 1.32143-.419508*ii, -1.02179-.010788*ii, .169743+1.69485*ii, .125431+2.14175*ii, 1.53559e-94-3.82025e-94*ii, 3.83523e-93-5.39329e-93*ii
.439622+1.1266*ii, -.228186+.322873*ii, -8.8434e-74-1.69794e-72*ii, 1.81186-.904781*ii, -.600883-.335771*ii, .93592+2.67037*ii, 1.22503-.920065*ii, -4.68702e-73+5.57137e-73*ii, 2.08705e-72+2.0163e-72*ii
.792144-2.06901*ii, 3.6963-.405595*ii, -2.50521e-293+9.39454e-293*ii, -.509373-.95667*ii, -.14857+1.01696*ii, -1.23643+1.79939*ii, -.739333-2.31326*ii, -1.56576e-294+5.08871e-294*ii, -1.37787e-292+1.00208e-292*ii
.072441-.544274*ii, 1.08546+1.9611*ii, 3.34244e-63-2.58279e-63*ii, .892043+.553836*ii, 1.754-.097329*ii, -1.33451+1.48725*ii, 3.41149-1.23854*ii, -1.89911e-64-6.07716e-64*ii, -6.60892e-63+9.72346e-63*ii
4.0087-4.77076*ii, -6.43395+3.93555*ii, 5.79121e-54+6.5253e-55*ii, 1.06124-.637882*ii, -1.38304-1.10717*ii, 4.70881+6.77115*ii, -4.508+2.03814*ii, -1.65682e-55-1.07056e-55*ii, 2.67537e-53-9.13543e-54*ii
-.540703-3.33202*ii, -.961036-1.45331*ii, -7.71517e-191-6.31241e-191*ii, .416536-2.16651*ii, -2.86174-.883993*ii, 1.18041+4.97182*ii, -3.30655-5.56659*ii, 1.05207e-191-3.50689e-192*ii, -5.89158e-190*ii
-3.40631+3.06501*ii, -1.78711+1.33438*ii, 1.23516e-322-1.4822e-323*ii, -.131263-.209959*ii, 4.7821+.505279*ii, -3.43187+2.93068*ii, 1.04924-2.41469*ii, -1.97626e-323, -1.58101e-322+3.65609e-322*ii
6.2863+2.33862*ii, 5.15679+.282599*ii, 7.41926e-168+1.16588e-167*ii, .144877+1.1681*ii, -1.38391-.89832*ii, -.737308+3.70434*ii, 2.13328+1.56008*ii, 3.9746e-169+3.31217e-169*ii, 1.98565e-167-2.11979e-167*ii
-2.54696+3.99754*ii, .286792+3.53694*ii, 1.02425e-158-9.10442e-159*ii, .517014-1.28433*ii, .00701453+.0479882*ii, 1.75382-1.27211*ii, -2.32048-1.09277*ii, 1.99159e-159-4.97898e-160*ii, -2.13385e-158-6.37309e-158*ii
-.627521-4.61157*ii, 1.9683-.541041*ii, 1.05989e-167+2.11979e-167*ii, -.830633-1.28232*ii, -.0545002-.399307*ii, -1.35347+.097785*ii, -.551387-1.58911*ii, -6.6243e-169+9.53905e-168*ii, 2.33177e-167
.075797+1.00579*ii, -.619195+2.10222*ii, 4.94066e-324, .05978-.833082*ii, -.375385-1.10153*ii, .712709-.384025*ii, 1.00676-.027989*ii, 0, -4.94066e-324
.048799+.525772*ii, .742112-1.1202*ii, -2.24233e-144+1.0611e-144*ii, -.966338+.424937*ii, -.413631+.0056013*ii, -.312198-.927477*ii, -.566114+.89417*ii, -3.60375e-145-2.60271e-145*ii, 1.00104e-145+2.60271e-144*ii
-1.03188-.220239*ii, 1.72453-2.50227*ii, 5.01865e-73-1.14965e-73*ii, -.334102-.365496*ii, 1.02486-.487993*ii, -.458642+.255892*ii, -1.14703+.080845*ii, 3.15047e-74+3.96918e-74*ii, 4.27801e-73-2.12242e-73*ii
.156967-.284799*ii, -.096103-1.42973*ii, -5.14756e-85-2.44509e-84*ii, -.546521-1.09455*ii, 1.03786-1.51149*ii, 1.95392+.886067*ii, 1.00703-.822829*ii, 4.34325e-85-4.25277e-85*ii, 2.05902e-84+2.18771e-84*ii
3.64187+4.03587*ii, 8.23619-3.60681*ii, -4.2357e-122+1.00067e-120*ii, -.540624+.163141*ii, .941156-2.86089*ii, 5.19367+1.62485*ii, 4.18123+4.73848*ii, -2.02328e-122+3.19564e-122*ii, 4.17514e-120-4.04202e-120*ii
-2.07356-2.23644*ii, 2.74945-2.22351*ii, 2.666e-185+1.1951e-185*ii, .911862+.860774*ii, -.356494-2.03825*ii, 1.66594+1.87833*ii, -2.5336+3.27658*ii, 5.7457e-186+2.29828e-186*ii, -2.20635e-185+8.04398e-186*ii
-.257483-1.14681*ii, -.27522-.0399793*ii, -2.89815e-169*ii, -1.74624+3.21633*ii, -.123939+.141234*ii, 1.30129+2.2364*ii, -3.12734+.517023*ii, 8.28042e-170+3.63821e-169*ii, 6.6243e-170-9.8537e-169*ii
-2.14899+1.67155*ii, 1.1873-.981903*ii, 1.49342e-162-2.5006e-162*ii, -1.36655-.527349*ii, 3.73674+3.44198*ii, 1.15327+1.8222*ii, 1.81074+4.07944*ii, 8.68265e-163-2.77845e-163*ii, -7.50181e-162-1.38922e-163*ii
-.521552-4.21388*ii, -.985766-1.85036*ii, 3.7982e-65-4.15906e-63*ii, .99508-1.73995*ii, -5.59845+.962371*ii, -4.92069+2.96922*ii, -.920754-2.91688*ii, 9.97035e-64-7.63444e-63*ii, 1.37496e-62-4.86173e-63*ii
-4.67053-1.85185*ii, -.0138722-.100959*ii, -3.0533e-119+2.91219e-118*ii, 2.5593-9.61294*ii, -.348983-1.72022*ii, -8.44714+7.4989*ii, -4.12343+6.39751*ii, -6.13806e-118+1.25508e-118*ii, 1.73357e-117+1.38445e-117*ii
.42196-3.39251*ii, .27401+.621329*ii, -3.65918e-110-4.9898e-110*ii, 2.55379-.132211*ii, -.188762+2.28797*ii, 2.62379+.463791*ii, .655009+.873826*ii, -1.99592e-110-3.13941e-110*ii, -6.32041e-110
.086934+1.14247*ii, .151195+1.68461*ii, -5.18939e-109-2.66122e-109*ii, -.21435+1.26328*ii, -.234944+.852334*ii, .764922-1.55043*ii, 3.05416+.947303*ii, -2.66122e-110+1.08112e-109*ii, 4.52408e-109+1.91608e-108*ii
5.76663+4.74448*ii, -3.00255-.932275*ii, -3.77018e-87+1.25673e-87*ii, -2.02746-.367746*ii, 2.91222-.220034*ii, -4.77936-3.43897*ii, 5.23699+6.23716*ii, 3.29891e-88-2.19927e-88*ii, 2.46319e-86+1.10592e-86*ii
.501062-1.42004*ii, -.577519+.339244*ii, -1.49167e-150+9.547e-153*ii, -1.12743-.000847*ii, -1.24329-.72858*ii, -.233668-.989929*ii, -.014889+1.01882*ii, 2.148e-151+2.58954e-151*ii, 3.81867e-151+2.0597e-150*ii
.17948+1.10867*ii, -1.00057-.742891*ii, 1.28826e-78-1.41687e-78*ii, .834338+.736527*ii, .777364-.615068*ii, .938775-.235195*ii, -1.60149-.692424*ii, -1.03314e-79+4.84941e-79*ii, 2.11687e-78-1.45061e-78*ii
-1.67003+3.42453*ii, .451413+.0292732*ii, -1.29517e-282+3.0811e-282*ii, 3.10667-1.21442*ii, -4.83439+1.27374*ii, 2.24186+.257694*ii, -5.2872-3.16271*ii, -7.21138e-283-4.05415e-282*ii, -1.32897e-281+9.98854e-282*ii
.534995+7.29247*ii, .589047+.195552*ii, -3.08607e-190-5.45322e-190*ii, -2.61062+3.569*ii, -4.56176+3.3702*ii, .690436-4.84232*ii, .459812-.824403*ii, -8.94258e-191-1.15728e-190*ii, 1.82359e-190-4.34855e-190*ii
-3.68723+7.95142*ii, -.350101+.332046*ii, -5.01107e-155+3.78744e-155*ii, -.340332+7.24158*ii, 7.95788+7.63335*ii, 16.2684-7.69711*ii, .480865+4.19541*ii, -1.16537e-155+2.44727e-155*ii, 1.16537e-155+7.22527e-155*ii
-.817923+.718381*ii, -.043878+1.12836*ii, -5.20959e-164-1.47605e-163*ii, -.312971-.0872087*ii, -.052871+.94839*ii, -.883482+.817929*ii, -1.59846+.477496*ii, -2.17066e-164+2.38773e-164*ii, -1.73653e-163-2.08384e-163*ii
-2.25143+.851173*ii, 2.71592-2.28563*ii, 2.61284e-200-2.22091e-199*ii, .697007+.174268*ii, -1.8135-1.83888*ii, -.459208+.469966*ii, -1.83484-.11508*ii, 2.93945e-200-6.5321e-201*ii, 7.83852e-200-9.14494e-200*ii
.284269+2.4722*ii, -.912455+2.68182*ii, 1.30175e-71+1.58474e-71*ii, .677838+1.45102*ii, -1.40017-2.45023*ii, -3.48928-3.73698*ii, 2.35021+1.987*ii, 2.8299e-72-8.4897e-73*ii, -9.05568e-72-3.39588e-71*ii
-.838828+1.29743*ii, -3.07396+.507092*ii, -2.54895e-57+1.1988e-56*ii, .907994+.141734*ii, 2.53258+.108142*ii, -3.44193+.914122*ii, 1.09946+.030035*ii, 6.2728e-58-1.11516e-57*ii, 3.82342e-57-5.37669e-57*ii
14.6268+2.67689*ii, -13.5189-12.4753*ii, 5.02691e-86+1.55834e-86*ii, -1.36199+.142045*ii, -.138968+7.56419*ii, -15.0051-14.9824*ii, -13.2264-4.98743*ii, -1.47273e-87+5.65528e-88*ii, 3.29765e-85+3.69981e-85*ii
.593237-.664522*ii, .727743-.705441*ii, -7.35775e-106-1.36255e-106*ii, -.460302+1.28271*ii, -1.76387+.203695*ii, -1.283-.512659*ii, -.150194+.802816*ii, -1.46474e-106-1.63506e-106*ii, -2.72509e-106+1.09004e-106*ii
-1.4267+1.37004*ii, -1.21472-1.08155*ii, 2.03035e-115-2.53794e-115*ii, 1.1834+1.29461*ii, -.377061+.0563995*ii, 2.22197-2.05391*ii, 1.31294+.073267*ii, 7.9311e-118+2.53794e-116*ii, -4.5683e-115+4.06071e-115*ii
-.617615+.459141*ii, .70747+1.61984*ii, -1.4761e-141+1.80412e-141*ii, 1.11912-.883609*ii, -.768858-2.69123*ii, 2.91971-.176007*ii, .758331-2.35958*ii, 8.20053e-142+4.10027e-142*ii, -3.60823e-141-8.52855e-141*ii
2.32902-1.22447*ii, -.272104-.635404*ii, -2.91477e-91-3.14489e-91*ii, 1.09987+.092836*ii, -.559275+2.77337*ii, 2.13195-2.04322*ii, 2.45745-.202709*ii, -2.68466e-92-1.84091e-91*ii, 7.97728e-91+4.44887e-91*ii
-.0109361-.241297*ii, 1.15203+.004474*ii, -1.09004e-105+4.80979e-105*ii, .876676-.521772*ii, -.636924-.163667*ii, .564928-1.29301*ii, -1.13442+.371667*ii, -2.72509e-106+1.13773e-105*ii, 6.54023e-106+6.10421e-105*ii
-3.43817-1.9395*ii, -.646403-3.3584*ii, -2.82764e-88+7.85455e-89*ii, -.966757-.706032*ii, 3.72291-.301022*ii, .864538-4.28664*ii, -.298426-2.25435*ii, 7.85455e-90-5.49818e-89*ii, -1.88509e-88+9.42546e-89*ii
1.15357+.403946*ii, .136412+.0886933*ii, 1.86286e-245-6.29298e-246*ii, -.149775-2.27842*ii, 1.34458-2.86089*ii, .387953+.0386128*ii, -.120953+.254582*ii, 5.72089e-245-2.51719e-245*ii, 1.85929e-246-6.14996e-246*ii
.864864-.842086*ii, .217497-1.23335*ii, -3.27693e-243+1.75746e-243*ii, .0490826-.461184*ii, -.233254+.996964*ii, .763292-.59258*ii, -.463897+.835549*ii, -5.12592e-244-5.90396e-244*ii, -1.09841e-244+3.222e-243*ii
-3.26571+1.58288*ii, -.77251-1.31388*ii, 2.83514e-100-4.03617e-100*ii, -1.56911-1.22807*ii, 3.83286-.841161*ii, 1.06098-2.64774*ii, 1.03462+1.14648*ii, 2.81282e-101+8.46079e-101*ii, -5.66136e-100+5.71494e-101*ii
.208862-.147327*ii, -.956911+.307368*ii, -3.62227e-71, .913366+.243758*ii, -.220283-.605568*ii, -.669436-.335266*ii, .0751569-.4835*ii, 1.13196e-71+6.93325e-72*ii, 3.39588e-72-1.81114e-71*ii
.227222+1.03383*ii, -.433987+1.06267*ii, -1.64488e-72-1.55644e-72*ii, 1.02655+.806574*ii, -2.00093+.612322*ii, -1.70755+.743679*ii, -1.20972-.517568*ii, 7.0748e-74+1.49896e-72*ii, 2.61766e-72-3.10405e-72*ii
.400339-3.17352*ii, 6.13563+2.01948*ii, -1.89091e-123+1.79637e-123*ii, .587954+.633461*ii, 4.46132-2.91091*ii, -1.44499+1.28461*ii, -3.27543+.070756*ii, -5.3182e-125+1.32955e-124*ii, -1.51273e-123+4.16001e-123*ii
.886497+2.85236*ii, -1.06251+1.18312*ii, 1.08019e-185-1.37897e-186*ii, -.170886-1.03352*ii, .466938+2.20121*ii, 1.57249+1.24783*ii, -1.66631+2.3651*ii, -1.0055e-186-4.59656e-187*ii, 1.01124e-185-1.26405e-185*ii
1.73847-.732131*ii, -.0438469+.432616*ii, -5.70327e-211+3.56455e-211*ii, -1.16468-.014252*ii, .667228+1.76279*ii, 1.66464-.146836*ii, -1.32144+1.98009*ii, 6.68353e-212+2.06818e-211*ii, 2.01991e-211+1.62781e-210*ii
2.20244-1.99777*ii, -.320864-1.24529*ii, 5.90911e-126+2.36364e-125*ii, .499825-1.15358*ii, 1.61495-1.30577*ii, 1.11323-.281701*ii, -1.25825+1.96157*ii, -5.90911e-126-2.95455e-126*ii, -1.18182e-125+1.12273e-124*ii
5.72093+2.76477*ii, -3.70238-2.77354*ii, 2.4208e-89-2.06029e-89*ii, 1.54977-.0858*ii, .82018-7.26242*ii, -3.88172-2.89165*ii, 1.21492+.589389*ii, -1.22727e-90+1.83324e-90*ii, -1.78875e-89+1.12602e-89*ii
.339292-1.35891*ii, .362505+.807698*ii, -1.44771e-107-1.40513e-107*ii, 1.22363+.239742*ii, .985415-1.73323*ii, .387341+.0167051*ii, -.874679-.510994*ii, 5.10955e-108*ii, -1.10707e-107-7.66433e-108*ii
.726643+2.82189*ii, -.789645+2.10123*ii, 1.37049e-79+1.77109e-79*ii, -.781319-.469248*ii, -.787914+2.20435*ii, -1.12229+3.06291*ii, .155897+.454126*ii, 1.05422e-81-3.05724e-80*ii, 2.10844e-81-4.50679e-80*ii
-1.67253+1.0039*ii, .546302+1.78898*ii, 6.12438e-91+6.1888e-92*ii, -.946518+.090013*ii, 1.77202-.12678*ii, -.882681+2.49906*ii, -1.00685-1.86585*ii, 1.2675e-91-7.80117e-92*ii, 3.97369e-91+7.93143e-91*ii
2.10821+8.86578*ii, -2.45721+2.33834*ii, -1.04586e-107-1.35589e-107*ii, -.40165+.337745*ii, -.51161+5.68558*ii, 2.62652+9.64293*ii, .95417+11.6123*ii, -1.6473e-107-1.6463e-107*ii, -2.66335e-106-6.4721e-107*ii
16.5557+23.4867*ii, -.0789552+.154399*ii, 1.90757e-106+5.01774e-107*ii, -9.09965-9.23248*ii, -.724406+1.74147*ii, -9.19489+9.84431*ii, -14.1633-17.9261*ii, 5.33416e-106-2.90074e-106*ii, 1.78323e-105+3.9582e-105*ii
-.976601+.064491*ii, -.532621+1.2775*ii, 1.98977e-74-2.21086e-75*ii, -.646177-.822369*ii, -.435553-.577325*ii, -2.1965-.832123*ii, .629108+1.8146*ii, -1.10543e-75+1.10543e-75*ii, -8.84344e-75-4.20063e-74*ii
.10181+.505016*ii, -1.06949+.336985*ii, -1.76869e-73+5.30606e-74*ii, .603034+.940159*ii, -1.73574+2.36073*ii, .276107-.882993*ii, -1.73189-.474938*ii, 1.55866e-73-1.76869e-74*ii, -1.10543e-73+3.53737e-74*ii
-1.53487-2.09191*ii, 1.11735+3.01001*ii, -8.73819e-89+9.62182e-89*ii, -1.03175-.153992*ii, -2.5383-.861287*ii, -1.3284+1.39596*ii, .380043+1.22155*ii, 2.74909e-89+1.92927e-88*ii, 9.42546e-89+1.04073e-88*ii
-.034201-1.71038*ii, -.855187+.541689*ii, 6.32532e-80-3.3735e-80*ii, .440815-1.0763*ii, -2.06569-2.02471*ii, 1.3043-1.42114*ii, -1.73576+.001158*ii, -5.79821e-80*ii, 8.6446e-80-5.06026e-80*ii
.560488+.316585*ii, .505294-1.27048*ii, 1.9137e-203-2.03331e-203*ii, .780537-.592122*ii, -.209675-.870059*ii, -.483195-.479067*ii, -.307993-1.11651*ii, 6.19212e-204+2.39213e-204*ii, 1.71436e-203+1.2758e-203*ii
2.38334-1.23935*ii, .200955+.897113*ii, -1.77043e-159+1.78765e-159*ii, .926207+.609066*ii, .322957-.557726*ii, 1.46902-.575824*ii, -.15351+2.1361*ii, -1.8046e-160+2.09912e-160*ii, 2.41725e-159+3.38304e-159*ii
-.257471+.387967*ii, 1.32782-.188698*ii, -1.37484e-272-3.00384e-273*ii, .123534+.535603*ii, -.996991+.883619*ii, -.59315+.614931*ii, -2.16637+.395296*ii, -5.94992e-273-1.27086e-273*ii, -1.80231e-272+4.85236e-273*ii
-.045123-.0837467*ii, -.897912-.133605*ii, 5.28956e-60+3.01427e-60*ii, .006387-1.18232*ii, .849983+.521353*ii, 1.208+.116574*ii, -.189145+.540913*ii, -9.72346e-61-4.47279e-61*ii, 3.11151e-60-9.72346e-61*ii
1.8052+.264621*ii, .507774-1.38822*ii, 7.45143e-109-1.46367e-109*ii, -.948762+1.24974*ii, -.939515+1.06984*ii, -1.82282-.020945*ii, .573215+.432708*ii, 7.4847e-110+1.86286e-109*ii, -4.39102e-109-5.85469e-109*ii
-3.60367-2.51115*ii, .563496-.304383*ii, 2.90519e-91+5.61861e-91*ii, 1.94825+1.51256*ii, -1.19595-1.47888*ii, -.960073+.350952*ii, .311271+1.04165*ii, 1.5456e-90+4.36257e-91*ii, 3.01065e-91-5.52273e-91*ii
1.7063+.91773*ii, .670697-.085991*ii, -9.68148e-120+1.47158e-119*ii, -.525257+.925852*ii, -1.38652-2.93966*ii, 1.23278+.315384*ii, .63713-.899359*ii, -3.67896e-120+8.71333e-120*ii, -4.64711e-120-1.12305e-119*ii
2.57076-5.50166*ii, 2.10807-2.00469*ii, -5.89091e-90+2.45455e-89*ii, .459451+1.74059*ii, -1.56277+2.31072*ii, -.164599+3.52042*ii, .759523+2.61695*ii, 4.90909e-91+7.36364e-91*ii, 3.53455e-89+5.89091e-89*ii
-.035939-1.0181*ii, -.804993-1.74018*ii, 5.17768e-126+1.41838e-126*ii, -.60148-.487813*ii, -.351854-.487421*ii, .885562-1.70595*ii, 1.21331+1.24266*ii, -4.44292e-127+5.14396e-127*ii, -6.088e-126-1.00856e-125*ii
-.488106+.671479*ii, .67672-1.52465*ii, -9.94092e-181+9.50789e-181*ii, 1.48034-.529083*ii, .503606+.147302*ii, -1.58285-3.30292*ii, 1.15347-2.56198*ii, -1.85451e-181-9.7903e-182*ii, -1.44595e-180-3.67513e-180*ii
-1.96544+2.23935*ii, 1.23698-2.08805*ii, -1.87486e-104-2.1801e-106*ii, 1.64932+.94118*ii, 2.57132-.285028*ii, 6.78633+2.24929*ii, 1.01002+2.99745*ii, -1.34892e-105-3.16111e-105*ii, 1.56965e-104+2.8777e-104*ii
-2.98383-4.20463*ii, -.231937-1.30745*ii, -7.36364e-91-1.47273e-90*ii, .848647+2.65913*ii, -2.89882+.628775*ii, 4.39008+3.05185*ii, -1.49201+3.87591*ii, 4.29546e-91-1.53409e-91*ii, -5.89091e-90-1.65682e-90*ii
.314553-2.49319*ii, 2.09921+1.06321*ii, -5.6598e-72+2.49031e-71*ii, -.756044-.233141*ii, -.133388+.961318*ii, 1.02555-1.20321*ii, -.905992+.527082*ii, -1.41495e-73+2.26392e-72*ii, 1.81114e-71+1.01876e-71*ii
.202657-.908672*ii, .130203+2.32507*ii, -1.18182e-123+7.56366e-124*ii, .645714-.307287*ii, -1.21606+1.14084*ii, 1.16733-.210458*ii, 1.39292-1.818*ii, -9.4546e-125-1.13455e-123*ii, 4.53819e-123-6.42911e-123*ii
.138743-1.08671*ii, .530677-.181267*ii, 1.78778e-248*ii, .047994+1.38338*ii, .42911+.658034*ii, -.85154-.669764*ii, .438271+.303385*ii, 2.23472e-248+1.78778e-248*ii, 6.70417e-249+4.91639e-248*ii
-.516414+1.77937*ii, .0241172-.0367678*ii, 4.00417e-146+6.00625e-145*ii, 3.33351+.090974*ii, .0355872+.274348*ii, -.226316+1.38573*ii, .464759+.474861*ii, 1.12117e-144-7.2075e-145*ii, 1.38144e-144+5.10531e-145*ii
-.368235-4.22458*ii, -1.02902+2.76045*ii, -3.29444e-83, 1.24125-.300767*ii, 2.15456-2.53236*ii, .20053+.547088*ii, -.179819+1.60903*ii, -1.64722e-83+4.94166e-83*ii, -2.63555e-82
1.42906+2.51452*ii, -.0307944+.121351*ii, -3.36043e-150+5.84257e-150*ii, 2.65005+3.71563*ii, 1.46963-.706391*ii, -.751848+1.08494*ii, .388346+.562271*ii, -1.23725e-149+2.82582e-149*ii, 4.92608e-150+3.05494e-151*ii
1.09929-.727536*ii, -1.21426-.962535*ii, 1.94556e-73-4.86389e-74*ii, -1.10485+.548281*ii, .213835+.931515*ii, -1.18406-.14202*ii, -1.83172-.081321*ii, -6.63258e-75+3.97955e-74*ii, 3.00677e-73-8.84344e-74*ii
-5.00321+2.04852*ii, 1.51584+.6537*ii, 4.98343e-98-3.20036e-99*ii, -1.97597+.772966*ii, 1.21997-4.46084*ii, 2.00653-.42017*ii, -1.45391+5.88389*ii, 1.05155e-98-1.41445e-99*ii, 4.06904e-98-2.1671e-97*ii
1.24636-1.55502*ii, .0230123+.067307*ii, -1.61603e-194-1.23503e-193*ii, 2.56252-2.73641*ii, -.0907546-.207988*ii, 2.16908-1.93977*ii, .477106+1.5699*ii, -1.00922e-193-7.42732e-194*ii, -1.7466e-193+7.24539e-194*ii
1.13025+2.08364*ii, 2.14618+.61209*ii, -3.39627e-172+4.85181e-173*ii, .540421-1.16826*ii, .242522-.354809*ii, -.39925-1.283*ii, -1.7619+.548119*ii, -2.02159e-173+3.32298e-173*ii, -2.91109e-172-1.85986e-172*ii
-3.71827-3.7514*ii, 3.43498-2.35582*ii, 6.88216e-147-2.18978e-147*ii, -.936129-1.04829*ii, 1.63598+1.50489*ii, .140879+3.51469*ii, 4.86847-3.22484*ii, 1.2513e-147-2.03337e-147*ii, -2.5026e-146+1.12617e-146*ii
-.950767-.897082*ii, -1.5171-.676143*ii, -5.44583e-122-5.44583e-122*ii, -.488033+.923989*ii, .880279+.442018*ii, -.626669+.887366*ii, -2.14486+1.8819*ii, 1.81528e-122-1.51273e-123*ii, -1.9363e-121-1.08917e-121*ii
11.2017-3.36962*ii, 15.8976-1.29634*ii, -1.48544e-38+3.56121e-38*ii, .136558-.739432*ii, -2.43698+1.68296*ii, 2.54421-5.89555*ii, -2.0998+1.0481*ii, -1.3743e-39+1.28161e-39*ii, 1.68174e-39+8.45461e-38*ii
-1.46367+.23677*ii, 2.49659-.371216*ii, 2.2472e-95-6.36708e-95*ii, -.986226+.000492*ii, -1.01776-2.23125*ii, .964257-.126711*ii, -1.44652-.09752*ii, -7.02251e-97-6.90547e-96*ii, 8.42702e-96-4.49441e-95*ii
-1.41712-1.92999*ii, 2.72903-4.52991*ii, -1.31403e-207+9.00357e-208*ii, .127126+.644873*ii, .319033+1.53815*ii, -1.76519+.328071*ii, 2.5701+3.59312*ii, -7.45228e-209-1.24712e-208*ii, 3.69876e-207-2.09272e-207*ii
.712844+2.17325*ii, -.611536+4.47505*ii, -1.12387e-256, -.228072-.383212*ii, 2.40876-.555271*ii, -.011398+1.64196*ii, -2.58756+3.10235*ii, 1.04062e-257+2.12515e-257*ii, -2.06043e-256+1.8315e-256*ii
2.08582-.292771*ii, -.226985+1.59709*ii, -2.22276e-162-1.11138e-162*ii, -.697583-.943214*ii, .997085+1.32394*ii, .075628-1.23515*ii, 1.55312-.562623*ii, -1.38922e-163+1.99701e-163*ii, 3.33414e-162+2.77845e-162*ii
-.792481+3.58971*ii, -4.59078+2.30789*ii, 2.2593e-182-5.08342e-182*ii, -.402887-.911383*ii, -2.65773+3.26476*ii, .580698-1.32398*ii, .691057+2.09695*ii, -4.00084e-183+2.47111e-183*ii, -7.90755e-182-2.5888e-183*ii

component_3:
equations:
4*c2*r*mu-dp*r
dp*L+delP
-c0-c2*r^2+u
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
-.929481+3.05011*ii, .0335-1.84092*ii, 1.5709-1.26364*ii, 1.93365+.531547*ii, 1.29805+.179741*ii, 2.97061-3.24411*ii, -.530389+.123785*ii, .175427+.210138*ii, .67677-.864672*ii
.351669-.366953*ii, .153651-.47259*ii, .283033-1.38734*ii, .0223514-.325685*ii, .225617-.985951*ii, .328568-.319298*ii, -.347106+.709907*ii, .707766-.080388*ii, -.886639-.682482*ii
-.235532+.49665*ii, .010251+.531861*ii, .402039+.0224646*ii, -.754568+.973867*ii, -.230193+.988413*ii, .542257+.279986*ii, -.369765+1.19802*ii, .0141964-.188704*ii, .175573-.473343*ii
-12.348+3.5197*ii, .498064-1.08166*ii, -3.04003-1.23165*ii, 4.01326+1.85794*ii, -2.97369-1.3666*ii, 10.0852-2.74049*ii, 2.11612+1.44451*ii, -.032068-.687862*ii, 4.65392+6.99767*ii
3.48361-.153608*ii, 4.67042-.614779*ii, -.609307+1.38983*ii, -.116493-.981766*ii, .037978-.857625*ii, -.814043+1.49892*ii, 2.96829-1.33387*ii, -.0416857+.0689081*ii, -.045257-4.93815*ii
.519568+.197733*ii, 4.01897-.13038*ii, -.41013+.930681*ii, .532043+.288421*ii, .074586-.366053*ii, 1.36291+1.40511*ii, 2.68002-.378526*ii, -.0273615+.0570053*ii, .746872-2.64949*ii
.545818+1.13127*ii, 2.73756+1.38313*ii, -.491434+1.1447*ii, -.0035136+.318546*ii, -.205538+.605974*ii, .271163+.984813*ii, 2.08787+.641795*ii, .0063232+.101342*ii, 1.76071-2.07459*ii
-.0777851-.018077*ii, .127713-.139081*ii, .269225-.817479*ii, -1.00678-.55532*ii, -.558249-.325941*ii, .167796+.0266448*ii, -.634207+.615446*ii, 1.0383-.469499*ii, -.332369-.684144*ii
3.66787+4.51326*ii, 3.01191+2.75364*ii, -1.03676+1.90331*ii, -.005295-1.44427*ii, -.088414+1.18738*ii, -2.65675-1.18445*ii, 2.84109+.64564*ii, .0317999+.128909*ii, 4.17438-4.7381*ii
-498.604-207.994*ii, .0627047-.0453295*ii, 40.8786+3.22227*ii, 94.7382+54.5116*ii, -72.6786-40.7001*ii, 346.056+167.511*ii, -.69820-8.86998*ii, 100.942+85.8185*ii, -.0399+364.842*ii
-.0246298-.0751739*ii, -.464317+.286035*ii, -.0002230-.313433*ii, -.296756+.583009*ii, -.299095+.233618*ii, .191277+.0134566*ii, -.368424+1.16061*ii, -.0752753+.122388*ii, -.363856-.115218*ii
-3.76461+.459091*ii, 1.45344-3.36211*ii, .395335+.106712*ii, 1.37011+.775923*ii, -.878682-.503983*ii, 5.23726-.737777*ii, .419773-1.38518*ii, .00402158+.0276578*ii, -.313765+.502814*ii
1.01278-.736877*ii, -1.69107+.672284*ii, -.33276-.446913*ii, -1.21701-.041448*ii, -.819831+.104406*ii, -1.55679+.087091*ii, -1.15562+1.46266*ii, .0197987+.0739406*ii, -1.03822-.029747*ii
5.68954-12.7799*ii, .216386+.44501*ii, -1.87263+3.462*ii, -6.43243-3.48535*ii, -4.80454-2.23409*ii, -7.93943+9.92948*ii, -.558874-2.0178*ii, 1.15926+1.61571*ii, -8.0322-1.84377*ii
7.34569+.679583*ii, -2.25737+1.93359*ii, .719445-1.23183*ii, -1.96503-.891768*ii, 1.44599+.611486*ii, -6.35231-1.30326*ii, -1.86828+2.28338*ii, -.11336+.0393227*ii, -1.46861-3.94417*ii
