variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.470753-.0744151*ii, -.226407+.0395454*ii, 2.0723+.226548*ii, -1.05573-.810267*ii, -.362306+.945128*ii, .203083+.243286*ii, -.378143-.40807*ii, -.618975+.935255*ii, -.286187+.101835*ii, .087275-1.03073*ii
.21885+1.22351*ii, 1.32146+.244572*ii, .862522-1.16798*ii, -1.42936-.225123*ii, .926498+.195165*ii, .174991-.37011*ii, -.471016+.0228385*ii, -.0363335-.172811*ii, -1.18983+.275119*ii, -1.22136-.254097*ii
.539506+.392577*ii, -.0857745-.0781837*ii, 1.0021+.727142*ii, -.873961-.598839*ii, -.469493+.0971773*ii, -.531011-.047148*ii, .0625644+.0421148*ii, -.738836+.350448*ii, -.648693+.098995*ii, .215413-.451358*ii
.410157+.440203*ii, 1.38643+.880085*ii, 1.38548-.828267*ii, -1.33255-.456079*ii, .634569+.685134*ii, -.0086555+.385623*ii, -.0127643-.31601*ii, .0234668-.115999*ii, -1.28626+.41668*ii, -1.18607-.557573*ii
-.031170+1.02678*ii, .697706+.521925*ii, .972471-1.24505*ii, -1.26189-.336584*ii, .827474+.548556*ii, .104641-.348773*ii, -.452746+.179964*ii, .204558+.186542*ii, -.851645+.118412*ii, -1.10713-.455359*ii
.321579+.576574*ii, .448885-.393503*ii, .833881-1.26502*ii, -1.03684-.026597*ii, .455876+.355166*ii, .0759973-.427605*ii, -.64355+.243105*ii, -.246526+.412057*ii, -.584927+.741288*ii, -.941576-.0864*ii
1.62148+.775679*ii, .470151+.300397*ii, .835497-.063211*ii, -1.01342-.134743*ii, -.197301-.0001610*ii, -.987035-.102465*ii, .223895+.351189*ii, -.39885+.0267393*ii, -1.43676+.510239*ii, -.646222-.316075*ii
1.53579+.315759*ii, -.0006651-.490224*ii, .334944-.720522*ii, -.652553+.204539*ii, -.167435-.0007712*ii, -.828412-.363655*ii, -.131649+.644743*ii, -.443463+.361062*ii, -.750346+1.07954*ii, -.692797+.217638*ii
-1.38816-1.20789*ii, .387347-.364392*ii, -.292851+.191963*ii, -.242973-1.03484*ii, .530805+.398644*ii, .685412+.50833*ii, -.0209895-.459047*ii, -.439885+.0234999*ii, 1.15046+.377868*ii, .402553+.677522*ii
2.06755+4.24753*ii, -1.35412+.439683*ii, -.0185252+.00277078*ii, -1.35245+.166573*ii, -.183662-1.08037*ii, -2.06514-2.51116*ii, -.257342+2.19542*ii, .144878+.330533*ii, -2.0426-1.30205*ii, -.388934-.824582*ii
3.02447+.080512*ii, -.328049-.402305*ii, .00260932-.0246384*ii, -.332905+.42823*ii, -.897343-.351866*ii, -1.89394-.172444*ii, .527713+.993864*ii, -.664508+.239092*ii, -1.18274+1.42243*ii, -.486303+.400435*ii
-.445275-.422501*ii, -.371042+.0022995*ii, .041700-1.5123*ii, -.350778-.299176*ii, .664501+.843694*ii, .132478-.166233*ii, -.407668+.483964*ii, .308304+.673695*ii, .637908+.691425*ii, -.683186+.301752*ii
-2.0743-.50556*ii, -.485407+1.07511*ii, -.059203+1.1432*ii, -.305063-1.79131*ii, .443385+.707665*ii, .31776+.449118*ii, .431587-.260355*ii, .133276+.159684*ii, 1.17687-1.11706*ii, .994998-.195161*ii
-.365306+.133436*ii, .328994-.228529*ii, -1.35127+.337712*ii, -.273542-.730587*ii, .643736-.508658*ii, -.160297-.288115*ii, .231366+.351876*ii, -.253106-.499375*ii, .509641-.026787*ii, .288429+1.01334*ii
.162426-.86548*ii, .312882-.180423*ii, -.620794+1.11303*ii, -.148761-.857884*ii, -.117729-.215438*ii, -.426398+.511174*ii, .647666-.109981*ii, -.702006-.329608*ii, .357383+.40862*ii, .61567+.749574*ii
1.52822-1.26712*ii, .027732+.839104*ii, -1.48459+.369131*ii, .370793-.484122*ii, -.0214191-.00592565*ii, -1.50547+.767941*ii, 1.39757+.644281*ii, .125849-.494887*ii, .153635+.884945*ii, -.079762+1.14698*ii
1.24894-4.34221*ii, -.122827+1.19341*ii, .0116054-.00245644*ii, .888761-.698262*ii, -.629858+1.736*ii, -1.07034+2.65893*ii, 1.70936-.366442*ii, .0787057+.372646*ii, .975202+2.26036*ii, -.209358+.803352*ii
-.297117-.214489*ii, .209609+.46618*ii, -1.33906-.734942*ii, -.131191-.580888*ii, 1.02091+.121751*ii, -.229626-.0874849*ii, .292337+.584031*ii, .452536-.306217*ii, .613125+.238482*ii, -.397211+.970052*ii
-.712648-.078306*ii, -1.4167+.980775*ii, -.977533+1.58691*ii, .112813-1.43991*ii, -.13184+.0888052*ii, -.879506-.052332*ii, .861871+.65842*ii, .124585+.167654*ii, .996338-1.10336*ii, 1.27177+.147408*ii
-1.57416-4.90658*ii, 1.40664+1.2191*ii, .00414247+.0105165*ii, .566184-1.61494*ii, .650195+2.03876*ii, .910866+3.23056*ii, 1.29544-1.69766*ii, .104955-.250185*ii, 1.94441+1.67419*ii, -.001638+1.01289*ii
-1.86652-.106983*ii, .102851+1.18257*ii, .045976+1.61289*ii, -.575306-1.88478*ii, .45105+.391561*ii, .269214+.503105*ii, .582825-.481868*ii, -.0647621-.244752*ii, .649073-1.32065*ii, 1.02888-.286724*ii
-1.58446-1.81448*ii, .526359-.334058*ii, -.0597965+.113033*ii, -.170386-1.11222*ii, .519087+.700048*ii, .896837+.896332*ii, .013090-.739939*ii, -.466301+.0998951*ii, 1.34381+.632463*ii, .371207+.675146*ii
-.75493+5.78691*ii, -.355597-1.07464*ii, .00505807+.012168*ii, -2.22574-.274281*ii, .944182-1.80802*ii, .064342-3.64441*ii, -1.76909+1.4559*ii, -.461981+.0114304*ii, -1.46035-2.38677*ii, .086617-.751404*ii
-.857111+1.64827*ii, .141344-.349813*ii, 1.01387+.594397*ii, -1.37947-.858703*ii, .207146-.182162*ii, .326319-.83164*ii, -.647946-.050349*ii, -.694857+.249887*ii, -.509197-.827233*ii, .334251-.661483*ii
-.046087-.941032*ii, -.0558711-.0119099*ii, .499926-.486727*ii, -.375095-.505036*ii, .092004+.766974*ii, -.0543028+.42768*ii, -.00283376-.00799078*ii, -.219468+.51197*ii, .32977+.830618*ii, -.265086+.141878*ii
-.195671-.376845*ii, -.376144-.0178284*ii, -.29612+1.53571*ii, -.23627-1.08361*ii, -.354369-.146011*ii, -.50036+.21037*ii, .546128+.040183*ii, -.679086+.007226*ii, .43129-.217932*ii, 1.01515+.267468*ii
1.94789-.047039*ii, -.93433+.136023*ii, -1.15793-1.05692*ii, .132422+.292606*ii, -.0112476+.00187465*ii, -1.6229-.476476*ii, .437132+1.54509*ii, .325754+.330157*ii, -.071337+1.06284*ii, -.703652+.870847*ii
.284347+.283766*ii, 1.03682+.757016*ii, 1.50017-.882146*ii, -1.24656-.448771*ii, .507446+.8292*ii, .0254885+.352204*ii, -.116028-.263932*ii, .0075641+.144345*ii, -1.06301+.460003*ii, -1.08678-.621577*ii
.065007+1.02217*ii, -.292145+.202116*ii, 1.30503-.331509*ii, -1.12188-.470333*ii, .0303495+.480732*ii, -.228318-.496521*ii, -.427436+.308991*ii, -.203554+.676536*ii, -.662341-.140427*ii, -.341051-.791013*ii
1.79071+2.87418*ii, -.018641+1.01971*ii, -.0633687-.0010054*ii, -1.24114-.150506*ii, .243774-.685869*ii, -1.63208-1.28522*ii, .284581+1.33483*ii, .243364-.31222*ii, -1.94228-.789637*ii, -.683853-.469323*ii
-1.35293+.51488*ii, -1.16189+.449978*ii, -.998994+.923538*ii, -.165898-1.29547*ii, .366626-.0459187*ii, -.258568-.588947*ii, .213942+.661934*ii, .125265+.194484*ii, 1.10355-1.18245*ii, 1.01741+.233078*ii
-4.45808+3.62158*ii, .979281-.10647*ii, .0131142-.012936*ii, -2.0492-1.73465*ii, 2.38854-.536848*ii, 2.31531-2.02964*ii, -1.69134-.281484*ii, .0871003-.451055*ii, .441223-2.90865*ii, .419714-.545312*ii
.218179+.263125*ii, .212438-.0800389*ii, .68332+1.57231*ii, -.824529-.946631*ii, -.495484-.206663*ii, -.437646+.160188*ii, .331838-.25237*ii, -.982309-.034606*ii, -.50794-.205542*ii, .712976-.27852*ii
-1.29245+1.06225*ii, -.262228+.709568*ii, -.712728+1.19182*ii, -.609203-1.4129*ii, .585549-.280138*ii, -.128936-.505155*ii, .288878+.315034*ii, .0180136-.29813*ii, .412213-1.4438*ii, .843489+.032020*ii
-4.00686+.58096*ii, .043009+.655602*ii, -.0227402-.050809*ii, -.87394-1.89008*ii, 1.68387+.750434*ii, 1.75586-.384833*ii, -.707372-.43022*ii, .451414+.159032*ii, 1.59794-1.73178*ii, .577056-.247634*ii
-1.25069-1.02698*ii, -.318917-.029111*ii, .410353+.639187*ii, -.314104-1.17713*ii, .011754+.672625*ii, .358855+.500879*ii, .0538048-.368593*ii, -.457+.47428*ii, .970632+.029213*ii, .682606+.020806*ii
1.97872+2.26099*ii, .563295-.033780*ii, -.0708973+.0015909*ii, -1.21023+.106248*ii, .092835-.959135*ii, -1.28189-1.08981*ii, .062588+.941698*ii, -.409302-.431776*ii, -1.85481+.013804*ii, -.655707+.017201*ii
.466268-.868685*ii, -.532577-.160287*ii, 1.66867-1.31505*ii, -.161142-.575731*ii, 1.18373-.397298*ii, .17249-.0783209*ii, 1.02639+.261409*ii, .630514-.106707*ii, -2.25698+.160806*ii, .10656-.579879*ii
1.03731+.315272*ii, .62596+.373354*ii, -.0812203-.031829*ii, .301769-1.32149*ii, 1.16719+.404623*ii, -1.21092-.732551*ii, 1.53578+.734804*ii, .588301-.191484*ii, 1.06318+.89591*ii, .069846+.85819*ii
1.13028+.189473*ii, .240735-.141101*ii, -.440202-.0557388*ii, -.260154+.695444*ii, .166428-.0087165*ii, 1.01178-.758405*ii, .319677+.378837*ii, .496439+.716847*ii, -.154743-.0168309*ii, 1.51179-.499728*ii
.133743+.968947*ii, .628307-.551865*ii, -1.33082+1.00878*ii, .442462+.349762*ii, -.089870-.63097*ii, .290034-.0162279*ii, 1.03452+1.03293*ii, .220824+.448219*ii, -.362559-.19653*ii, -1.38926+.96834*ii
3.11079+1.66902*ii, 1.68769-1.82678*ii, -2.15716+1.21887*ii, -.241988-3.16334*ii, .820686+1.11758*ii, .329756+.195736*ii, 1.18079-.277751*ii, -.116116-.0996922*ii, -2.16675-1.23553*ii, .929601-.738898*ii
-.873647+.012391*ii, -.178663-.078167*ii, -.164364+.190834*ii, .11087-2.47619*ii, -2.35758-.756219*ii, -.702591+.373248*ii, -1.09952+.526809*ii, -1.16199-1.57435*ii, .432581-.765103*ii, -.415803-.375355*ii
-.90269-.933011*ii, -.396507+.0319018*ii, -1.04892+2.80089*ii, 1.94346+.222602*ii, 1.9306-.404868*ii, .159396-.1655*ii, 4.52779-1.36824*ii, -1.88528+.125455*ii, .166152-1.62674*ii, -.450734-.375325*ii
-1.9443-3.4846*ii, -1.17978-1.64911*ii, .147808+1.00893*ii, -1.74854+4.21682*ii, -.464062-2.22188*ii, .225017+.513253*ii, 4.76872+.431209*ii, .230446-.293229*ii, -.327957+1.50587*ii, -1.24677+.553357*ii
-.164211-1.5385*ii, -1.05004-.57708*ii, -.771933-.304675*ii, .806318-.682794*ii, -1.44166-.247429*ii, -.302072+.217602*ii, -.215811+1.34608*ii, -.314899-.11938*ii, -.893547-1.04943*ii, .200104+1.09057*ii
-1.76425-1.21402*ii, -.175297-.24577*ii, 1.75285+1.0622*ii, -2.488+.709056*ii, -1.3914+.443537*ii, .358809-.0942704*ii, -.952533-1.37668*ii, -.668787-1.32161*ii, 1.61044+1.21612*ii, .454632+.0697437*ii
-1.72856-.153129*ii, .686572+.143518*ii, .890922+.204874*ii, -.163684-.755673*ii, -1.35722-2.14952*ii, .22973+.0142443*ii, -.367198+1.25815*ii, -.423576-.37249*ii, -1.69594+.073525*ii, -.75849-.095075*ii
-.312257+2.561*ii, .422353-.407351*ii, .0056865+.340547*ii, -1.95847-1.2907*ii, -1.67982+.663216*ii, .744952-.228553*ii, -3.42247-.01211*ii, .757765-.782894*ii, .253696+.0666648*ii, -.871621-1.55044*ii
-1.97163-.964927*ii, -2.31739-3.67458*ii, -.631267+2.50549*ii, 4.8178+.453523*ii, -1.65451-4.22085*ii, .254922+.028235*ii, -.330102-.570435*ii, -.0301105-.0571316*ii, -1.60149+.014661*ii, .953832-1.71065*ii
28.703+3.4538*ii, .0994691+.0302272*ii, 3.15636-18.0122*ii, -9.08373-8.13868*ii, -11.7469-15.2966*ii, .0609928+.0422665*ii, 18.0097+6.22419*ii, -14.3909+1.86156*ii, -5.53655+7.63408*ii, .101681+.0724646*ii
1.61997-.37857*ii, .0648693+.0650327*ii, -.0185561-.0282167*ii, 1.93762+1.26771*ii, -3.93014+1.86937*ii, -1.58363-.027136*ii, -2.43219+1.23145*ii, -5.29656-3.24587*ii, -3.76568+6.09814*ii, -.0834616-.105636*ii
.56482+.089420*ii, -.0229915+.243682*ii, .361656+1.64142*ii, 1.35223-.141362*ii, 1.99447-1.44557*ii, .20922-.0922954*ii, -1.06907+.111286*ii, -1.44824+.212859*ii, -.196177-.264614*ii, .957204+.366881*ii
.289624-1.226*ii, -.733898+.635889*ii, -.544206-.410548*ii, 1.41802+.668654*ii, -.116317-.0921958*ii, -1.42252+.666149*ii, -.400426-1.64021*ii, -.454006+.0878571*ii, 1.67221+.219241*ii, .823145-.369736*ii
2.94109-.218951*ii, .725771+.800183*ii, -.639341-.31767*ii, -.424604-2.18877*ii, 1.69844-.577356*ii, -.427642-.307148*ii, 2.12005-1.58664*ii, .210094-.476288*ii, -.526923-.632233*ii, -1.36216+.028525*ii
-.364436+1.94528*ii, .228766-3.43746*ii, 10.356+1.20249*ii, -1.0671+6.34746*ii, 5.59471-2.2158*ii, .069121+.107514*ii, 7.46543-4.34589*ii, .0955499+.278918*ii, 1.27954-1.97367*ii, -.36215-1.3929*ii
-1.44625+.874029*ii, -.246385-2.39692*ii, -2.16786-5.36342*ii, -.91122+1.55378*ii, -.00169067+.0034679*ii, -1.88887-3.04688*ii, -12.2253-1.74094*ii, -.496463-.086837*ii, -.0484213+.0990459*ii, 5.34522-1.52878*ii
-.191324-.185032*ii, 1.60059+.062505*ii, .767339-.989224*ii, -2.89967-.284121*ii, -1.48253+1.6491*ii, -.246473-.326134*ii, -.511417+1.33216*ii, .154148+.206539*ii, .301462+1.11745*ii, .828883+1.12703*ii
-3.36989+1.61602*ii, .150143+.163305*ii, .500405-1.06151*ii, 1.02415+2.34638*ii, -.0260332+.0243665*ii, 3.11737-.155575*ii, -1.95317-.765811*ii, -1.34849-1.80915*ii, .0201731-.0131084*ii, 2.33132-2.75777*ii
-2.44243+1.6789*ii, 1.0967+.752689*ii, .533273+.873073*ii, -.877516+.661986*ii, .0021536-.0011967*ii, 4.57232+6.9668*ii, -.560714-2.59132*ii, -.0326955+.421779*ii, -1.36366+1.11555*ii, -.826597-.620038*ii
.403111-1.61176*ii, .25536-.0233667*ii, -1.72044-.26444*ii, 1.46901-.169988*ii, .00684857+.0133627*ii, -1.89309-2.32932*ii, 1.7648+.573118*ii, 1.77953+.451079*ii, -.170968+.796894*ii, .537371+.395192*ii
.614383-.068549*ii, .645369+.418375*ii, .251733-.402374*ii, -1.09079-1.53628*ii, -.037464+1.26367*ii, .128225-.695385*ii, -1.79599-1.10425*ii, .192512+.62338*ii, -.62545-1.24921*ii, -.851399+.231716*ii
-.545349+1.887*ii, .944187-.257874*ii, -2.43145-.45803*ii, .216225+2.11034*ii, -1.20092-.082325*ii, -.276613-.192108*ii, -.673051-.249786*ii, .128589-.27012*ii, -4.44398-.01417*ii, .553027-.075060*ii
-.10915-.604395*ii, -.148566-.010419*ii, .289126-.567418*ii, .375109-1.49853*ii, .0489355-.296852*ii, .941063+.631075*ii, .846448+1.08524*ii, 2.52382+1.0203*ii, 1.661-2.89503*ii, -.212839-.133428*ii
-.298862+1.00359*ii, .118605+.0946588*ii, -1.18115+7.01145*ii, -2.19853-2.24363*ii, -.0018102+.00757417*ii, 2.94744+.588371*ii, -.850522+4.45487*ii, 4.7473+.992705*ii, -5.3059+1.46929*ii, -.175857-.0897423*ii
-.112325-.744237*ii, .372118+.0724851*ii, 2.58182+1.23769*ii, -2.07729-1.54105*ii, -.189465+.70331*ii, .325328+.302742*ii, 1.2942-2.77331*ii, -1.15648+1.09801*ii, .477847+.175932*ii, -.082202-1.02281*ii
-1.56795+1.29617*ii, .861012-2.16467*ii, -.0417948+.115894*ii, -1.64081+.991273*ii, .464478+4.24806*ii, .704174-.289727*ii, -.889415-.572402*ii, .151909-.0141146*ii, 1.05911-.688823*ii, -.489225-1.53895*ii
-.229359+1.20409*ii, .339805+.256745*ii, 1.14951+.338747*ii, -1.69409+.234955*ii, -.116639+.105166*ii, -1.18857-.185311*ii, -1.26494+.373172*ii, .662274+.655562*ii, .315636-.178907*ii, -.707561+1.07678*ii
-1.82355+.23765*ii, -1.07751-2.93594*ii, 3.01261-.774363*ii, .475879-.702658*ii, .00317596-.0024049*ii, 3.29994-.125125*ii, -.61872+2.10899*ii, .156936-.0469974*ii, -1.26945+.420874*ii, -1.26541+1.30606*ii
.205375+1.78364*ii, -.783625-.217955*ii, .952571-3.0682*ii, -1.68524-1.17856*ii, -2.10289+1.17046*ii, -.0757269-.191357*ii, -.338103+3.42019*ii, .665945+.420661*ii, -2.13153-.172706*ii, -.069727+.730086*ii
.32367-1.5218*ii, -.0558848+.23305*ii, 1.58933-.703397*ii, .527642-.281921*ii, -2.05999-.54612*ii, -.0265939-.158149*ii, .0104911+.25756*ii, .369919-.6318*ii, .728066-.225473*ii, .579506-.329928*ii
.056832+.988536*ii, -1.79994+5.27252*ii, 1.00881+3.89891*ii, 1.63821+.880444*ii, 5.99322-.094858*ii, -.101831+.0435725*ii, -1.32337+4.87455*ii, .0774422-.11592*ii, -1.94187+2.60434*ii, -.241749-1.53847*ii
-1.48955+2.07743*ii, -1.55882+.257606*ii, -.574203+.920849*ii, .892668+.818892*ii, -.286928+.188527*ii, -.281764-.662075*ii, -.80115-.563729*ii, .0981151-.19298*ii, -.685443+.23945*ii, .150948-1.74775*ii
-1.0402-5.13309*ii, -6.83739-2.59534*ii, .000935154+.000880787*ii, -.727229-1.35657*ii, -.078494+2.50499*ii, -5.20666-7.00122*ii, 3.54141+1.89777*ii, .0940732-.0110391*ii, .538396-.389219*ii, -3.47324-1.8721*ii
.529075-1.63659*ii, .458614+2.0997*ii, 1.47776-.819646*ii, .724888+.230622*ii, -.983686+1.70082*ii, .153162-.114121*ii, -.459329+.759796*ii, .144814-.0445551*ii, 1.41682-1.5933*ii, 1.06399-.541728*ii
1.23332+.32881*ii, -.688052-.737313*ii, 1.2728+1.25451*ii, .65881+.044317*ii, .121563+.246848*ii, -.283033+.365665*ii, -1.40824-3.13365*ii, .154506+.616083*ii, -.052906-.521922*ii, -.526357-1.56257*ii
-1.14975-1.03306*ii, -.679362-.172763*ii, -.291261+.147008*ii, -1.54589+.58289*ii, .352439+.0658992*ii, 1.49851-.05847*ii, -1.70293+1.13994*ii, -.365247-.603877*ii, -.717442-.902238*ii, -.296106-.878821*ii
.181127+1.63046*ii, .147271-.488793*ii, .387403+1.52189*ii, 1.2195-2.40815*ii, 1.48758-2.20803*ii, .240455-.212098*ii, -.778429-.638096*ii, -.678299-.034406*ii, -.99403+.147056*ii, .715605-.454289*ii
-.346947-.228387*ii, 1.55766-.480412*ii, -.567366-1.6319*ii, .659137-1.20965*ii, -.035184+.0176413*ii, 1.08572-1.43074*ii, .635727-1.4207*ii, .254497-.0720423*ii, .497223-2.07887*ii, .514596-.902037*ii
.467027-.0122418*ii, -.017923-1.2096*ii, -3.88412+2.49258*ii, 1.4671-1.10685*ii, -.00628009+.0336273*ii, 1.07956+.829556*ii, .131398-2.26054*ii, .290351+.316998*ii, -1.14243-1.67188*ii, -.264876+.880181*ii
2.78585-2.00746*ii, -1.11033-2.10191*ii, -.00516129-.0055672*ii, -3.01189+2.22459*ii, 1.11911-2.57691*ii, 5.2286-.785664*ii, -1.64053-2.02646*ii, -.140127-.188332*ii, 3.30034-1.9573*ii, .645347+.677982*ii
-2.02844+2.19802*ii, -.273322-.0373938*ii, .98797-.390289*ii, -.768707+.15707*ii, .901663-.356597*ii, -.094788+.33513*ii, .445784+.321798*ii, .914418+.163241*ii, .600758-.263581*ii, .742243+.209192*ii
-.941262-.834714*ii, .0586534-.00461662*ii, 1.10744-.052968*ii, -1.09824-1.03941*ii, -.044763+2.04138*ii, .125052+.301202*ii, .0353993+.0929054*ii, 1.43789+1.16735*ii, 1.28795-1.15343*ii, .070236-.207827*ii
4.09507-1.72136*ii, -1.07922+2.29275*ii, .0404163+.0428098*ii, 3.16021-4.12138*ii, -.090183+.975341*ii, -.476252-3.75686*ii, -2.05769+.548072*ii, -.167536+.107408*ii, -2.02521-.67272*ii, -.860103-.969297*ii
-.388691+.901285*ii, -.204878+.451333*ii, .0322726-.0327622*ii, 1.71936-.564868*ii, .661798-1.81244*ii, -1.19196-1.35165*ii, .22642-.525728*ii, -.446202-.281371*ii, 1.0709-1.7033*ii, -.588904+.039854*ii
.547746-2.57796*ii, .111548-.124211*ii, .691631-.422474*ii, .333352+.301184*ii, -.572712+1.76148*ii, -.208485+.0647264*ii, .455256+.233752*ii, -.702878-1.30341*ii, 1.88723-.273217*ii, .119876+.330821*ii
-1.02154+1.3435*ii, -.571473-.064007*ii, -.665904+.335007*ii, .405027+2.09722*ii, -.113753-.0554425*ii, 1.45683+1.21791*ii, .853793+.784162*ii, .625325+.166295*ii, -1.39028-.893431*ii, -.159801-.683052*ii
.904461-1.52936*ii, -.594167-.236434*ii, .227165-1.38169*ii, .26099+.334069*ii, -.106682+.090617*ii, .585781-.035778*ii, -.965797-.402539*ii, -.099655-.543738*ii, -.459328-.304246*ii, .131925+1.27438*ii
-.619723+2.50853*ii, .248335+.0219648*ii, -.0162745+.0118597*ii, -5.56292-3.98652*ii, -4.11611+4.69363*ii, -2.5557+1.46192*ii, -2.72391+6.61022*ii, -2.32537-2.8863*ii, -2.1656+1.19605*ii, -.361047-.110267*ii

