variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.246308+.665909*ii, -.27621-.0121961*ii, 1.12177-.076533*ii, 1.73494e-19-4.06718e-19*ii, 1.33497+.886499*ii, 1.08293-.297713*ii, 2.61362-.731291*ii, -.533289+2.05916*ii, 2.81141-.211829*ii
-2.07822+1.86949*ii, -2.14513-1.05801*ii, -2.14359+1.17037*ii, 6.87457e-18-2.44202e-17*ii, -.606293-.895043*ii, -.081239-.838687*ii, -.0977075-.350018*ii, -1.05838+1.05037*ii, -.794574-.92352*ii
.109641-.0459412*ii, .032404+.786722*ii, -.120585+.234128*ii, -5.93089e-18-4.26249e-18*ii, .319016+.221822*ii, -.597866-.583054*ii, .472631-.206461*ii, .256621+.537001*ii, -.293801+1.05356*ii
1.89824-1.12255*ii, 3.15517-2.60512*ii, -.091214+2.2727*ii, -1.56026e-18+1.35614e-18*ii, .057263-.731915*ii, -1.40562+.667091*ii, -.479775+.46244*ii, -2.33836-4.87263*ii, 1.63802-.872823*ii
-.756947-7.75808*ii, .951414-1.1572*ii, 3.921+8.84312*ii, -4.26146e-19-4.82111e-19*ii, .872896+2.10743*ii, 2.42851-3.33265*ii, 2.84317-3.96084*ii, 2.04319+6.06553*ii, 4.86164+9.83289*ii
.958888-2.18951*ii, -1.84052+1.08614*ii, 1.42222-3.27088*ii, 3.5745e-18+3.438e-18*ii, -1.00638+.325081*ii, 1.30204-1.91158*ii, -1.50963+.245024*ii, -.400078+.462816*ii, -1.88574-.565777*ii
.331332+.549428*ii, 1.41301-1.10977*ii, .987845-1.33998*ii, -2.06481e-18+5.22265e-18*ii, .447743-.395755*ii, .280375+1.44577*ii, 1.09934+.150032*ii, -.317673-.214642*ii, -.974232+.0391*ii
-1.2896+4.60352*ii, -6.16714+.001965*ii, 3.38692-8.64797*ii, 1.12651e-19-4.97369e-20*ii, .531907+.70162*ii, 2.60408-6.87862*ii, 7.03665+5.15367*ii, -3.87607-6.02586*ii, 7.27619-3.02576*ii
-1.69945-.144258*ii, 8.32068+.84405*ii, 1.2289-.291362*ii, 3.5091e-19+2.67595e-20*ii, .451573-.0037058*ii, -5.31013+5.927*ii, -4.23826-.964471*ii, .096156-1.73159*ii, 2.00361+2.43881*ii
-2.34883+.933733*ii, -.666979-.298541*ii, 1.24361-3.2716*ii, 5.4321e-20+9.55248e-20*ii, -.723595-1.71329*ii, -3.71174+7.82148*ii, 1.86846+.668371*ii, -2.56296+4.20407*ii, 1.47648-3.56325*ii
-.311441-.69681*ii, .804319-.403453*ii, 1.99039+.475624*ii, 1.05084e-17-8.77469e-18*ii, -.636542-.665595*ii, .266885-1.74342*ii, .240676+.918397*ii, -.274194-.542595*ii, -.463311-.563672*ii
2.36018+1.726*ii, -.149039+.280694*ii, -1.78135-.283651*ii, 2.67474e-19-1.10449e-18*ii, -1.98575-2.29286*ii, 4.29893-1.03738*ii, -1.72964-.517321*ii, .56042-2.8931*ii, -2.69661-1.92003*ii
-.211189+.121799*ii, 1.03842-1.47861*ii, -.541844+1.37181*ii, -2.23659e-19-7.34484e-19*ii, -.358658-.0793371*ii, .539464-1.50625*ii, -.02073+1.30224*ii, 1.24993-.503225*ii, -.501278+.607157*ii
-1.52171+2.09394*ii, .562927-1.29494*ii, .930585-.672942*ii, -9.0725e-18-6.84456e-17*ii, 1.34589+.147536*ii, .868327+.685315*ii, .456912+.567844*ii, -.715459+.824016*ii, -.690419+.25758*ii
.547465+1.06078*ii, 1.25292-3.1399*ii, 3.67214-1.00447*ii, 6.81781e-18+9.39178e-18*ii, .540612-.246665*ii, -.481039-.25584*ii, .770352-1.2592*ii, -.515763-1.95628*ii, 2.16299-1.08206*ii
-.424183-1.26558*ii, .376037-.151291*ii, -1.16994+1.62678*ii, 2.22733e-18+8.49721e-19*ii, 1.24469+1.32053*ii, -2.0283-.575245*ii, 1.44644-1.41118*ii, -1.24414-.259193*ii, -.869371-.804172*ii
-.752593+.429016*ii, -.642526+.616296*ii, -1.11507+.141674*ii, 2.15165e-17+2.66993e-18*ii, .121247-.978933*ii, -.637118+.31051*ii, -.2722+.899253*ii, .819312+.218987*ii, -.549531-.911216*ii
-1.42076-.109654*ii, .849386-.347908*ii, 1.00867+.980691*ii, 3.70159e-17+4.3375e-19*ii, -1.21235-.287563*ii, -.480726-.458336*ii, .757436+.203171*ii, -.158075-.608346*ii, -.555196-.734*ii
.161206+.0661898*ii, .575742-.577281*ii, .551203-1.05647*ii, -8.82901e-19-1.34611e-18*ii, -.256513+.384632*ii, -.097752-.508573*ii, 2.02772-.823068*ii, .212665-.932671*ii, -.498164-1.56221*ii
1.78325+.875646*ii, 3.98264+.660632*ii, .475616-2.0349*ii, 1.18934e-18-1.15133e-18*ii, -.10208+.694032*ii, .045726-.80617*ii, .155039+5.24771*ii, -1.28639+1.77873*ii, -.825666-2.04953*ii
.863566-2.26792*ii, .178263+.569809*ii, -.415219-1.14998*ii, -3.26759e-17-2.6015e-17*ii, 1.90501+.659998*ii, .024415+.515953*ii, .503364+.644988*ii, .67339-.301394*ii, .119462+1.27801*ii
-4.57031-1.47878*ii, 3.71995-3.13752*ii, 1.82739+.632249*ii, 8.6763e-21+7.15722e-20*ii, .86864+.482238*ii, 5.52819-2.28756*ii, 3.96923+5.55859*ii, 5.88095-1.93438*ii, 5.54937+.350804*ii
.696417+1.63426*ii, -1.05193-3.08148*ii, 1.37108-.303344*ii, -5.38445e-19-1.06242e-18*ii, -.73813+.027274*ii, .407239+1.57928*ii, -1.02703-1.88433*ii, .461801+2.30361*ii, .535796-1.09427*ii
-3.47874-5.28138*ii, 7.35585-2.24151*ii, -4.19984-9.10069*ii, -2.48529e-18-9.44049e-19*ii, -.726273-.543077*ii, 1.55002+2.17756*ii, 3.75841+4.02523*ii, -1.62739-2.61148*ii, 1.56965-6.06483*ii
-.132832-.140299*ii, -1.1968+.433031*ii, -.218751+.390998*ii, 3.01375e-19+5.21183e-19*ii, .213504-.325913*ii, -.257483-2.09285*ii, -1.77893+1.40291*ii, .0655419-.368438*ii, 1.38889+.686421*ii
1.41643+1.961*ii, -1.71603-1.17663*ii, -.89392-3.15653*ii, -1.11663e-17+2.04211e-17*ii, -1.06232-.18466*ii, -.744292+.219928*ii, .575912-.767687*ii, -.721498-1.47872*ii, .615376-1.11485*ii
2.07177+.724404*ii, -1.56871-2.38426*ii, -2.56462+1.4467*ii, -5.35204e-19+4.74371e-19*ii, -.830672+.281045*ii, 3.66993-.512627*ii, -.073282-1.97387*ii, .690772-2.42816*ii, .339966+.499711*ii
-5.05298+3.28963*ii, 2.306-3.22378*ii, -1.18841-.644224*ii, -1.18356e-18+9.35454e-19*ii, -1.212-.228553*ii, -.775172-2.58199*ii, 5.52545+.424359*ii, -2.94465-2.38081*ii, -.384934+.506734*ii
-3.9715+3.50304*ii, .885997+.275594*ii, -.3576+.912551*ii, -2.00135e-19+1.93508e-19*ii, -2.08243+1.17081*ii, -4.41126+.367845*ii, 1.68312+2.1748*ii, 3.85478+2.44511*ii, .666977+.317046*ii
-1.28749-3.51135*ii, -.288278-.247228*ii, 1.3291-1.64779*ii, -1.34005e-19-1.09062e-19*ii, -.792282+3.03648*ii, -.006626-4.46032*ii, 4.09528+.520138*ii, -5.75973-.545239*ii, .268619+2.10413*ii
-2.84186+1.73616*ii, .626777-1.66384*ii, -.13783-.2771*ii, -4.3788e-20+1.7966e-18*ii, -1.29428-.444854*ii, 1.85758+1.34418*ii, .362017+2.30605*ii, 1.02849-.511437*ii, -2.16764+1.58459*ii
.704755-.989876*ii, .010370-.76055*ii, -.401566+.930021*ii, -4.71541e-18+2.30259e-18*ii, .376583-1.20654*ii, -1.784+2.40825*ii, -.474014+.0877721*ii, 1.8609+.225915*ii, -.841832-1.04932*ii
.61688-.839702*ii, -.501316+.308982*ii, -.881883+.181146*ii, 7.27877e-18+6.55178e-18*ii, -1.30562+.254379*ii, -.694815+.810604*ii, .904642-.440696*ii, .230063+1.12742*ii, -.644071+.028431*ii
-.977762-.180285*ii, 1.15951-.852406*ii, .577585+.773777*ii, 6.83791e-19+1.30181e-18*ii, .762916+.329893*ii, -.383855+1.93432*ii, .381341+2.04593*ii, -1.44576+1.71627*ii, -.749041+1.34998*ii
-2.96854+1.69875*ii, -1.71365-2.59368*ii, 2.21198+.072170*ii, -8.92898e-19-1.85517e-18*ii, .717549+.76508*ii, 1.18113-4.53494*ii, -1.29786+.217664*ii, -3.48154-2.77018*ii, .415349+.636173*ii
.183645-1.00972*ii, -1.28603+.157875*ii, .824912-.374875*ii, 7.97222e-19-2.05621e-19*ii, -.716839+.527468*ii, .864737-2.9737*ii, -.588657+2.34256*ii, .462225-1.74359*ii, .613996+3.34529*ii
.465763-.663516*ii, .253483-.482406*ii, -.375012+.329002*ii, 1.28535e-17+3.17719e-18*ii, -.078151+1.21717*ii, -.574154-.407588*ii, -.789024+.085165*ii, -.676232+.233777*ii, -.511981+1.45979*ii
3.57377+3.69885*ii, 5.92615-.582554*ii, -2.07543-3.14358*ii, -1.69696e-20+2.10675e-19*ii, -.404489+.836733*ii, -4.11229-5.5033*ii, 1.40129-10.3574*ii, -3.28932+2.1283*ii, .056351-3.08355*ii
-.62399-.396153*ii, .225199-1.64983*ii, -.394173+.613534*ii, -2.04565e-17+1.21335e-17*ii, -.359749-.560771*ii, .703464+1.10043*ii, -.0788481+.320493*ii, -.141326-.0329884*ii, 1.57496-1.35535*ii
-.389062+1.64871*ii, .214411-.134593*ii, -.621173-.097876*ii, -2.72989e-18-6.53247e-19*ii, -2.3933+.981668*ii, -.445677+.0822467*ii, 1.16995-.420618*ii, .141189-.536701*ii, .245092-1.0064*ii
.375858+1.04583*ii, 1.46637+.291714*ii, .166669+.482949*ii, -8.22878e-19+1.79254e-19*ii, .424419-.750449*ii, .211096+1.5757*ii, 2.2734+1.0138*ii, -.434555-1.4124*ii, .144068+.341549*ii
-3.76622-.879097*ii, -.961031+.222755*ii, 1.07773+2.53103*ii, -1.99999e-18-1.33979e-18*ii, .448573-1.92851*ii, -2.04199+1.22921*ii, 1.24864+.310358*ii, -3.06632+.307217*ii, 3.85416-2.23828*ii
.635795+.621264*ii, -.631435-1.20885*ii, .248068+.304939*ii, 2.95695e-18-5.89902e-18*ii, -.797308+.126867*ii, .223701-1.01639*ii, -.146513+.857235*ii, -.514334+1.06752*ii, -1.30055+1.45018*ii
-.101931-.906671*ii, .370149-.203629*ii, -.376482+.0233367*ii, 4.432e-18+8.10046e-19*ii, -.817502-1.22121*ii, .266388-1.0567*ii, -1.60657+1.25891*ii, 1.47549-.555632*ii, -.68752+.247209*ii
.293612+.179265*ii, -.111558-.242584*ii, -.061029-.408762*ii, 2.45062e-19-7.26731e-19*ii, 1.08578-.330893*ii, -.658472-.872522*ii, -.328132-.815853*ii, -1.39842+.175173*ii, -.790455+.967311*ii
-.919087-.023514*ii, .11956+1.24105*ii, .240086+.739683*ii, -4.74434e-19+7.10352e-19*ii, .642987-.569184*ii, .967802+1.90801*ii, .990667+1.01336*ii, 1.15318+.059088*ii, 1.1151+1.01899*ii
1.73667+.020027*ii, -.975322+1.35773*ii, 1.48748+.691137*ii, -9.07832e-18-2.59951e-18*ii, -.90423-.470405*ii, 1.03098-.356674*ii, -.19791-.919862*ii, -.203534-2.75266*ii, -.034823+1.95203*ii
-.280103-2.32969*ii, .454287-1.17763*ii, -1.03707+.373265*ii, 1.04309e-18-2.66992e-18*ii, .329281+1.3231*ii, .785488-.70597*ii, 1.68695-2.01288*ii, -1.53377-1.68379*ii, -.490124-2.06691*ii
3.38522+1.96837*ii, 1.84414+3.53271*ii, -.396541+2.6522*ii, 2.05128e-18-5.16967e-19*ii, -.275381-.952261*ii, -.858578+.005085*ii, -4.10911+1.40871*ii, 3.07073+4.47581*ii, .85488-.113157*ii
-2.53359-5.86542*ii, -.959789-.471165*ii, -1.71603+1.41179*ii, -7.8998e-19+4.12719e-19*ii, -.845917+2.2935*ii, 2.97724-1.98795*ii, -4.17806-6.01163*ii, -1.27733-.991301*ii, .000441-1.22518*ii
2.10384+1.29911*ii, .33531+.0674783*ii, -.056279+1.62691*ii, -2.46449e-18-3.37603e-19*ii, -.474211+2.64657*ii, 2.31434-3.60643*ii, -.352866-2.2211*ii, -.125776+1.31139*ii, 2.75704-1.1188*ii
-.0482076+.376036*ii, .170989+3.9115*ii, 1.76709+1.4928*ii, -8.2122e-20-2.22995e-19*ii, -.0266027+.310037*ii, .004691-1.79757*ii, 2.03783-4.08559*ii, -1.50348+2.23841*ii, 1.39325+2.45595*ii
.765985-4.17532*ii, 1.31844+2.05713*ii, -5.3815+1.54092*ii, -6.71774e-20-1.26994e-19*ii, 1.22615+.483636*ii, 1.11693-8.52586*ii, -3.43+.879863*ii, -3.48084-5.74152*ii, 1.7523+1.36283*ii
1.73587-.137363*ii, 1.75378-1.28386*ii, -.641147+.059526*ii, -2.25096e-16+4.8966e-17*ii, -.244324+.861081*ii, -.729441+.879384*ii, 1.80396+.179957*ii, .383192+.294686*ii, 2.32898-1.62845*ii
.0891904-.195455*ii, .157727-.0159856*ii, .176971+.62675*ii, -3.045e-17+2.64333e-17*ii, -.579283-1.00976*ii, .126601+.379858*ii, .74037+.391017*ii, -.312558+.782488*ii, .331705+.879103*ii
.042176+1.139*ii, -2.33748+1.36595*ii, .739246-.441822*ii, -1.71387e-17+4.29774e-17*ii, -.333305-.556692*ii, 1.12663+.771615*ii, .829606-.169369*ii, -.406773-.159545*ii, -.312294+.986644*ii
.600113-.134303*ii, .576046-.46073*ii, .163642-.0791497*ii, 1.66743e-17-9.79833e-18*ii, .205695-.889596*ii, -.803638-.443145*ii, .68967-1.44575*ii, .309418-.32746*ii, .145986-.512367*ii
.11027-.189247*ii, 1.54619-.93464*ii, 1.48136+3.18293*ii, -2.0694e-19-2.67591e-19*ii, .0860577+.337379*ii, .895061+4.3912*ii, .569443-1.48179*ii, -.559845+.329543*ii, 1.18223+1.26052*ii
.207876-.885661*ii, -1.733+.419587*ii, -1.41274-.710302*ii, 1.5588e-19+7.34711e-18*ii, -.608439+.374173*ii, .545197-.41247*ii, -2.32776+.163609*ii, .505678+.636382*ii, .863699+2.66846*ii
-.911729-2.09154*ii, -.717869+.391664*ii, .316058+.635782*ii, -5.59418e-19-2.57324e-18*ii, -1.23214+1.12779*ii, .895072-1.79043*ii, -2.03602+1.77105*ii, -.242013-.667838*ii, 2.18508-.697762*ii
-1.15982-.370553*ii, .042948-.71137*ii, -2.83112-1.92749*ii, -1.49838e-18-1.22473e-18*ii, .802357+1.03185*ii, -3.8002+1.17123*ii, -1.59636-.617103*ii, -1.05735-.956175*ii, -.203217+2.30314*ii
-.357506+.532442*ii, .244222+.0056231*ii, -1.15587+.217717*ii, -2.67992e-18-1.35211e-17*ii, 1.42096-.778591*ii, -.637032+.270638*ii, -.242484-.486693*ii, -.191453-.749055*ii, -.374998-1.00839*ii
-.970336-1.39826*ii, -.423396-3.45753*ii, .394107+.8848*ii, 1.91921e-18+7.93308e-19*ii, .167786+.678563*ii, -1.07801-.91357*ii, .658766-1.57778*ii, 1.05103+.964654*ii, .659712+.362514*ii
.491434+1.26634*ii, .096465-.645105*ii, .111225+.40726*ii, -4.1746e-20+1.20851e-18*ii, 1.39483-.370023*ii, .609828-1.43041*ii, -.187111-.641323*ii, 1.48872+1.24642*ii, .94963-.610751*ii
-1.56358+3.49797*ii, -.24882+.534432*ii, 1.68693-.498783*ii, -2.88445e-18+3.52059e-18*ii, .019603+2.54933*ii, .825424+1.02838*ii, -1.47004-.596297*ii, .844036+1.78243*ii, -3.66019+3.79738*ii
-1.28878+2.65926*ii, -.925249-3.18548*ii, -5.33073-1.69227*ii, 5.34592e-18+2.51649e-19*ii, .881006+.338655*ii, -1.65021+1.77135*ii, -2.68428-.11056*ii, .159573-1.86347*ii, .859764+.367959*ii
1.55055+.962906*ii, -.2072-.803624*ii, .062239-.820977*ii, -8.2111e-20-2.98056e-18*ii, 1.37646-.55196*ii, 1.97264+.028374*ii, 1.28898+2.37769*ii, 1.75705-.443258*ii, 2.77752-2.37232*ii
-3.2596+.799506*ii, 3.60765-.240899*ii, -1.36843-.010631*ii, -1.9068e-17+1.06187e-17*ii, .959814-.083644*ii, .891616+1.42702*ii, -1.49934-1.31374*ii, .776027-.209107*ii, .158913-.846726*ii
.0829135+.213077*ii, .647443+.64699*ii, .091435-1.75888*ii, 1.50057e-19+1.55958e-18*ii, -.10288+.489095*ii, -.901611+1.22578*ii, -1.14019+.440783*ii, -.522603-1.29505*ii, .634287+1.04694*ii
-2.89932+.176521*ii, .293172-1.5091*ii, -.433482+1.25655*ii, -2.45539e-19-1.29738e-19*ii, -1.0867-.841747*ii, 3.47462-3.73185*ii, 1.59548-4.29163*ii, -2.94776-1.56009*ii, -1.42398+.195093*ii
.553864+.504464*ii, -.052646-.282612*ii, 1.40357-.130985*ii, -3.50643e-18+6.3438e-19*ii, 1.53036-.513837*ii, -.644734+.278473*ii, -.892075+.670685*ii, -.303906+1.5092*ii, -.246204+1.54218*ii
-2.59255-1.41209*ii, .707748+2.2272*ii, 3.18462+.750663*ii, -2.63859e-18+3.49508e-18*ii, 1.04286-.419175*ii, -.029539+3.49396*ii, -.883503+.477901*ii, -2.11836+3.51988*ii, 1.86313-1.03233*ii
.0606756-.107121*ii, -1.0876-.14149*ii, -1.12237-.996188*ii, -2.47339e-19-1.78319e-19*ii, .277948-.18707*ii, .902727-1.97119*ii, 1.01675-.283583*ii, .054203+1.30311*ii, .727068+1.21256*ii
-.40762-.725647*ii, -.542092+.782749*ii, .556661+.44287*ii, 1.53065e-18-1.68928e-18*ii, .792761-.49565*ii, .744593+.633784*ii, 1.30507-1.10901*ii, .304897-1.82341*ii, .335415+.401749*ii
2.14209-.467889*ii, -1.33849+1.21573*ii, -.896907-.17419*ii, -7.09385e-19+2.78502e-20*ii, -1.06384-.284329*ii, 5.24773-2.30454*ii, -1.0191+.246878*ii, 1.27087+3.87958*ii, .540641-.806232*ii
-.406305-.335327*ii, .134582+.411792*ii, -1.47544+.676792*ii, 2.85976e-18-5.75873e-18*ii, 1.05903-.307361*ii, -.566536+2.38886*ii, -.407836-.133727*ii, -.295055+.891139*ii, -.536579-.35516*ii
.130066+.380787*ii, 1.09241+2.04333*ii, -3.15248-3.53597*ii, 4.21076e-18-6.0313e-19*ii, .0336797-.41537*ii, 1.23329+.902536*ii, -.385361-.77991*ii, 1.10785+.920686*ii, -.0144468+.108288*ii
.717483-1.30237*ii, 1.20727-1.66177*ii, 2.0115+1.78873*ii, 6.46256e-19-8.39715e-19*ii, -.053037-.849175*ii, -1.98907-.465439*ii, .608924+.792231*ii, .344258-.794061*ii, -.925512+3.12918*ii
-.28005+.747112*ii, -.398152-.806539*ii, .286433-.607808*ii, 1.10459e-17+1.69809e-17*ii, -.864306-.374212*ii, .237246+.136512*ii, -.381705+1.05937*ii, 1.56613+.462326*ii, .090485-1.108*ii
.666565+.6102*ii, .303913+1.07617*ii, .658312-.678717*ii, -9.52975e-18-2.5032e-18*ii, -.24596-.864655*ii, -1.95426-.555946*ii, .803324-.492994*ii, .749017+.556577*ii, .57415+2.02399*ii
1.33399-.857167*ii, 1.11852-1.28329*ii, 2.34964-.523635*ii, -9.8891e-18-4.66015e-18*ii, -.135997+.955491*ii, -.746011+.435847*ii, -.522611+1.19321*ii, .965716-1.49886*ii, -.690009+.359392*ii

