variable ordering: pp, pmu, Ev, Emu, Ep, pv, mp, mmu
-3.55688-.946664*ii, -1.00775+1.19194*ii, -1.00775+1.19194*ii, -.143825-.581009*ii, 4.20238-2.45682*ii, -1.00775+1.19194*ii, -.86393+1.77295*ii, -1.1531-1.11417*ii
1.72797-3.13119*ii, 2.22917+3.00294*ii, 2.22917+3.00294*ii, .811241+3.42525*ii, -1.57568-1.25382*ii, 2.22917+3.00294*ii, 1.41793-.422304*ii, -1.32189+2.96194*ii
.014225+.240588*ii, -.807185+.122181*ii, -.807185+.122181*ii, -.709279-.732711*ii, .335008-.548786*ii, -.807185+.122181*ii, -.097906+.854892*ii, -.606738-1.01909*ii
.192933-.398395*ii, .374289+.397267*ii, .374289+.397267*ii, -.269668+.432217*ii, -1.18082+.686018*ii, .374289+.397267*ii, .643957-.034950*ii, .470539-.56371*ii
2.48465-1.37375*ii, 2.23523+.4489*ii, 2.23523+.4489*ii, 2.07426-.268602*ii, -1.6914+1.12613*ii, 2.23523+.4489*ii, .160969+.717502*ii, -1.14179+1.36675*ii
2.72398+.567712*ii, .919276+.240548*ii, .919276+.240548*ii, 1.30609-.089097*ii, -3.18365-.432713*ii, .919276+.240548*ii, -.386817+.329645*ii, -1.01102+.333819*ii
-.969387-2.01634*ii, -.367703+.55005*ii, -.367703+.55005*ii, -1.05389-.090511*ii, -2.4482-1.64153*ii, -.367703+.55005*ii, .686187+.640561*ii, 1.15592+.257495*ii
-2.29608-1.73885*ii, 1.40936-.29302*ii, 1.40936-.29302*ii, 1.17049-.449522*ii, -3.32564+.251349*ii, 1.40936-.29302*ii, .238864+.156503*ii, -.130744+.865758*ii
.68686+1.46279*ii, -.009019+.628116*ii, -.009019+.628116*ii, 1.01353+1.2013*ii, 1.22622+2.17146*ii, -.009019+.628116*ii, -1.02255-.573186*ii, 1.10116+1.11085*ii
-.311347-1.42836*ii, .459256-.264553*ii, .459256-.264553*ii, .326278+.0549201*ii, -.191729+1.88446*ii, .459256-.264553*ii, .132978-.319473*ii, -.349181-.399267*ii
-2.29845+1.74673*ii, -.779077+.243907*ii, -.779077+.243907*ii, -1.49205-.838224*ii, .647853+3.43408*ii, -.779077+.243907*ii, .712973+1.08213*ii, -1.41746-1.01639*ii
-1.79213+2.1814*ii, -2.78175+.012687*ii, -2.78175+.012687*ii, -4.74302+1.58456*ii, -.093834+2.31108*ii, -2.78175+.012687*ii, 1.96127-1.57187*ii, 3.97378-1.88242*ii
-2.44821-.063295*ii, .514042+.940694*ii, .514042+.940694*ii, .595442+1.7259*ii, -.348615-2.41683*ii, .514042+.940694*ii, -.081399-.785204*ii, .371798+1.46347*ii
-.592279+3.79835*ii, 1.58257+.755384*ii, 1.58257+.755384*ii, 1.54439+1.66039*ii, -1.1137-1.8616*ii, 1.58257+.755384*ii, .038183-.905006*ii, .797986+1.71536*ii
.851695-1.14231*ii, -.67908+1.92115*ii, -.67908+1.92115*ii, -.576374+.975588*ii, 4.57746-2.16014*ii, -.67908+1.92115*ii, -.102707+.945559*ii, -1.67524-.443106*ii
-1.4368-5.21984*ii, -1.17801-1.95279*ii, -1.17801-1.95279*ii, -1.46783-1.78962*ii, 1.35797+3.2836*ii, -1.17801-1.95279*ii, .289817-.163168*ii, -1.20453-.271017*ii
-.333573+.563893*ii, .269605+.130696*ii, .269605+.130696*ii, .204704-.265942*ii, -1.22204-2.48998*ii, .269605+.130696*ii, .064901+.396638*ii, -.23854+.375936*ii
1.42317-2.05447*ii, -1.03519-.537917*ii, -1.03519-.537917*ii, 1.87543-3.27541*ii, 10.6515+2.44798*ii, -1.03519-.537917*ii, -2.91062+2.73749*ii, 1.95052-3.4348*ii
-5.60053+1.52101*ii, 1.55137+.165649*ii, 1.55137+.165649*ii, -.196657-.0825622*ii, -2.35231+1.2365*ii, 1.55137+.165649*ii, 1.74802+.248212*ii, -.15632+1.54009*ii
1.18781-2.15529*ii, .96422+1.1558*ii, .96422+1.1558*ii, .10447-.102523*ii, -.804461-1.76281*ii, .96422+1.1558*ii, .85975+1.25833*ii, 1.16045-.969584*ii
-1.61918-3.15194*ii, -.406822-.796374*ii, -.406822-.796374*ii, 3.17314-2.27698*ii, .205259-2.26103*ii, -.406822-.796374*ii, -3.57996+1.4806*ii, 3.26895-2.30935*ii
2.88569+5.63876*ii, .701225-2.54619*ii, .701225-2.54619*ii, -3.10768-4.06019*ii, -2.93272-2.39428*ii, .701225-2.54619*ii, 3.80891+1.514*ii, -3.74049-3.85063*ii
2.2596+.47116*ii, -.750821+.055395*ii, -.750821+.055395*ii, -.609124+.752609*ii, .574188+.098243*ii, -.750821+.055395*ii, -.141697-.697213*ii, -.429767+.969923*ii
.063600-1.36276*ii, 1.09101+.010875*ii, 1.09101+.010875*ii, -1.05122+.077029*ii, .047868+1.49362*ii, 1.09101+.010875*ii, 2.14223-.066154*ii, -.240576+.385903*ii
-9.06841-2.96274*ii, 3.20851-2.76489*ii, 3.20851-2.76489*ii, -.075345-5.89939*ii, -1.18253-2.0995*ii, 3.20851-2.76489*ii, 3.28386+3.1345*ii, -1.47967-6.29575*ii
-.714607-1.91572*ii, 1.41501+1.88498*ii, 1.41501+1.88498*ii, 1.32305+1.82829*ii, -1.4005+1.50537*ii, 1.41501+1.88498*ii, .0919613+.056695*ii, .478096-.519469*ii
1.83822-.456633*ii, -.061869-.947556*ii, -.061869-.947556*ii, -.30152-.973041*ii, .800759-.148331*ii, -.061869-.947556*ii, .239651+.0254846*ii, -.504589-.465263*ii
-1.85963+1.91626*ii, -.895866+.408417*ii, -.895866+.408417*ii, -1.4439+1.38155*ii, -1.09606-1.00398*ii, -.895866+.408417*ii, .54803-.973131*ii, -1.18964+1.36926*ii
1.40681-1.14684*ii, .32954-.0086721*ii, .32954-.0086721*ii, .24416+1.55771*ii, .89877+.820071*ii, .32954-.0086721*ii, .08538-1.56638*ii, .24075+1.59164*ii
.42159-.216521*ii, -.0722097+.392628*ii, -.0722097+.392628*ii, .51794-.699165*ii, -.470288-.0330157*ii, -.0722097+.392628*ii, -.590149+1.09179*ii, -.547609+.609511*ii
7.23009-3.02335*ii, 5.31797+2.86035*ii, 5.31797+2.86035*ii, 4.46821+2.84801*ii, -1.51415-3.06679*ii, 5.31797+2.86035*ii, .849752+.012341*ii, .831502-2.98944*ii
-.808267+.291449*ii, -.383913-.262241*ii, -.383913-.262241*ii, .242917-.108338*ii, 1.2327+.463112*ii, -.383913-.262241*ii, -.626831-.153903*ii, .33509-.378989*ii
-.192846-.204837*ii, -.386166+.354403*ii, -.386166+.354403*ii, -.682228+.201288*ii, 1.04522+.089492*ii, -.386166+.354403*ii, .296063+.153114*ii, .633558-.000736*ii
-.294752-.482559*ii, -1.48254+1.50601*ii, -1.48254+1.50601*ii, -.731688+2.30758*ii, -2.46612+1.22388*ii, -1.48254+1.50601*ii, -.75085-.801562*ii, -.248921-2.18663*ii
1.79012-8.35512*ii, 1.70197+.291317*ii, 1.70197+.291317*ii, -2.90185-.925504*ii, -1.23327-3.83888*ii, 1.70197+.291317*ii, 4.60382+1.21682*ii, -2.36802-.924764*ii
-1.1407+.621715*ii, .798634-.150892*ii, .798634-.150892*ii, .773441+.703179*ii, -2.75575+1.05287*ii, .798634-.150892*ii, .025193-.854071*ii, .675437+.983623*ii
15.1214+6.67069*ii, .323347-3.82626*ii, .323347-3.82626*ii, 1.84574-5.77432*ii, -13.5097+3.78521*ii, .323347-3.82626*ii, -1.5224+1.94807*ii, -2.11355+4.45729*ii
-.801638-2.5699*ii, .754665+.13397*ii, .754665+.13397*ii, -.757398+.233263*ii, -1.00919-1.30123*ii, .754665+.13397*ii, 1.51206-.099293*ii, -.511937+.542597*ii
-.125054+6.18108*ii, 1.80721-.129314*ii, 1.80721-.129314*ii, -.621106-4.86935*ii, 1.93109-.510584*ii, 1.80721-.129314*ii, 2.42832+4.74004*ii, .627393+5.19305*ii
-3.02233+.660583*ii, -.199086-.451442*ii, -.199086-.451442*ii, -.452184-.725604*ii, .250073-.758037*ii, -.199086-.451442*ii, .253098+.274162*ii, .41477+.574369*ii
-1.41557-.006364*ii, 1.07849+.156122*ii, 1.07849+.156122*ii, .325107-.468487*ii, -.524726+1.79462*ii, 1.07849+.156122*ii, .753385+.624609*ii, .278081-1.15321*ii
.543013+.461072*ii, -.400719+.686745*ii, -.400719+.686745*ii, -.496132+.414804*ii, -1.00897+1.79801*ii, -.400719+.686745*ii, .0954128+.271941*ii, -.630278-.110101*ii
1.02544-1.05924*ii, .494283-.0307965*ii, .494283-.0307965*ii, .281985-.688301*ii, 2.02655+.474392*ii, .494283-.0307965*ii, .212298+.657504*ii, .216218-.82726*ii
3.71215-2.39607*ii, 3.242+.673997*ii, 3.242+.673997*ii, 1.49785+2.13951*ii, -.83691-1.71372*ii, 3.242+.673997*ii, 1.74415-1.46552*ii, -.288685-3.5318*ii
-1.74391+1.91338*ii, -.651128+1.38359*ii, -.651128+1.38359*ii, -.682405+1.12211*ii, -1.11639+.626183*ii, -.651128+1.38359*ii, .0312761+.261478*ii, -.849817-.159047*ii
-.8901+1.63111*ii, .430383+.455713*ii, .430383+.455713*ii, 1.3098+1.44358*ii, -.9723-.911037*ii, .430383+.455713*ii, -.879418-.987866*ii, 1.23714+1.36983*ii
-1.19031-.081176*ii, -.629093+.523881*ii, -.629093+.523881*ii, .518768-1.32682*ii, 1.70716+2.07125*ii, -.629093+.523881*ii, -1.14786+1.8507*ii, -.27605+1.29955*ii
-.67104-1.43908*ii, -1.16436+.752092*ii, -1.16436+.752092*ii, -.545725-1.31748*ii, .160777+4.09542*ii, -1.16436+.752092*ii, -.618631+2.06957*ii, .911729+1.74907*ii
-2.71255+1.89941*ii, .060347-.675103*ii, .060347-.675103*ii, .099432+1.35981*ii, -2.61726-.774615*ii, .060347-.675103*ii, -.039085-2.03491*ii, -.148227-1.18703*ii
.906773+.791637*ii, .304529-.201914*ii, .304529-.201914*ii, -.296673+.24119*ii, 1.89634+2.69941*ii, .304529-.201914*ii, .601202-.443104*ii, .0624011-.161309*ii
-1.00969+1.51793*ii, .544216+.093064*ii, .544216+.093064*ii, .547951+.085562*ii, 1.20694-1.28254*ii, .544216+.093064*ii, -.00373544+.0075024*ii, -.085717+.0439039*ii
-2.06818-.002321*ii, -.80542+1.49716*ii, -.80542+1.49716*ii, -.754108+1.00109*ii, .604765+.508845*ii, -.80542+1.49716*ii, -.0513113+.496075*ii, -1.14631-.393362*ii
.304354-.172726*ii, .633461-.09494*ii, .633461-.09494*ii, -.0149595+.248426*ii, -.168066-1.58255*ii, .633461-.09494*ii, .648421-.343366*ii, -.083134-.678721*ii
-1.92416+.087002*ii, .279454-.51028*ii, .279454-.51028*ii, .50221-1.08227*ii, 1.58438-5.11853*ii, .279454-.51028*ii, -.222756+.571994*ii, -.419621+.955454*ii
.402444+.311893*ii, .0605159+.314159*ii, .0605159+.314159*ii, .643916-.796039*ii, -.626407-2.50886*ii, .0605159+.314159*ii, -.5834+1.1102*ii, .687888-.772791*ii
.389291-.468413*ii, -.144824-.416178*ii, -.144824-.416178*ii, 1.22474-.034944*ii, -.942-.21823*ii, -.144824-.416178*ii, -1.36956-.381234*ii, 1.2874-.080061*ii
-2.83064-1.54526*ii, -1.00602+.176633*ii, -1.00602+.176633*ii, .622244-.527156*ii, 2.15764+2.75767*ii, -1.00602+.176633*ii, -1.62826+.703789*ii, .158739-.946985*ii
2.39439-2.33436*ii, .300797-.0128315*ii, .300797-.0128315*ii, -.480355+.0024964*ii, 2.89792+1.20549*ii, .300797-.0128315*ii, .781152-.015328*ii, .374794+.0070987*ii
.506484-.548345*ii, -.481794+.122124*ii, -.481794+.122124*ii, -.439167+.27831*ii, -.859047-1.74433*ii, -.481794+.122124*ii, -.0426269-.156185*ii, -.174336+.363583*ii
.47971-.180729*ii, -.521305+.481978*ii, -.521305+.481978*ii, .0844345+.0038501*ii, .974612-.037765*ii, -.521305+.481978*ii, -.605739+.478128*ii, -.485727-.51795*ii
-.450658-2.82403*ii, 1.39695-.534518*ii, 1.39695-.534518*ii, -.444161+2.15945*ii, -.907313+5.39192*ii, 1.39695-.534518*ii, 1.84111-2.69397*ii, .085744-2.47771*ii
-6.30492+2.20116*ii, -1.65028+4.5513*ii, -1.65028+4.5513*ii, -2.25551+3.23867*ii, -9.98194-1.557*ii, -1.65028+4.5513*ii, .605231+1.31263*ii, 3.54861+.05807*ii

