variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
3.87045-3.0652*ii, -4.00778+5.74421*ii, 3.60204+5.60201*ii, .541741+.663748*ii, .000452395+.0000957381*ii, -6.56981+1.06579*ii, 4.1313+.908457*ii, -.0487367-.0890086*ii, .11168-.131975*ii, .352261+7.56107*ii
1.79396-4.22138*ii, 3.34204+1.76057*ii, .00171182-.00787701*ii, .612088-.543546*ii, -1.11314+.39845*ii, -1.73134+3.26797*ii, -1.19645-3.55896*ii, .0244551-.175581*ii, -.523993-2.28465*ii, .629668+1.37207*ii
2.38794+.049413*ii, .155684-.181074*ii, .018013+.00777038*ii, -.0649273-.320643*ii, -.895712-.355035*ii, -1.5893-.479787*ii, -.139198-.768885*ii, -1.27912+.018286*ii, .365275-.526574*ii, -.72495-.037611*ii
.902684-.836156*ii, .021337+.503148*ii, -1.51384-1.02158*ii, .706047-.744514*ii, -1.84185-.138714*ii, -.162469+.148455*ii, .014808-1.26243*ii, .518293+.570883*ii, -.248733-.661381*ii, -.991338-.158627*ii
2.38427+.471217*ii, -.220934+.13834*ii, .0113406+.00865549*ii, .10618-.280614*ii, -.975263-.427595*ii, -1.60917-.745234*ii, .385391-.619024*ii, -1.13054-.059363*ii, .469703-.355341*ii, -.790377-.034891*ii
-6.80321-4.27376*ii, 3.06107-6.47736*ii, -.985688-.215281*ii, .582191-.629584*ii, .00154555+.00257487*ii, 5.77187+3.42804*ii, -6.65146+1.79505*ii, .106372-.0686725*ii, -4.85908-.635563*ii, 1.16211-.846764*ii
.13269+.0664181*ii, -.147313+.0915903*ii, .804691-.178571*ii, -.117009-.605902*ii, -.817894-.424263*ii, -.30477-.191051*ii, .024717-.0881686*ii, -.600285+.055677*ii, -.152266+.388219*ii, .72796+.241548*ii
-1.19943+.786005*ii, -.0213514+.241499*ii, -.0915177-.0025817*ii, .10535-.260589*ii, -.81959-.152618*ii, .585958-.493003*ii, .0784649+.395364*ii, .510441-.7473*ii, -.375325+.501407*ii, .711638-.202473*ii
-.829558-.529578*ii, -.247504-.574865*ii, .691259+.311823*ii, .183913-.673249*ii, -.689405-.37244*ii, .387666+.191679*ii, -.509105+.461103*ii, -.45728-.0176486*ii, -.958907+.417774*ii, .649068+.651879*ii
-6.51654-4.81832*ii, 3.5183-6.61234*ii, -.934441-.364826*ii, .589664-.651937*ii, .00222047+.00199741*ii, 5.63887+3.86312*ii, -6.9838+1.40718*ii, -.102441+.068352*ii, -4.90403-.949953*ii, 1.17099-.865641*ii
-.846332-.342993*ii, -.445616+.207218*ii, .666206-.492095*ii, -.120581-.36177*ii, -.911076-.435942*ii, .202645+.177549*ii, -.0220326+.347536*ii, .129936+.394108*ii, -.382416+.45825*ii, 1.05307+.235539*ii
1.74726-.9069*ii, 2.2922-.488574*ii, -2.61577-1.48658*ii, -.1136-1.92191*ii, -2.03372+.528541*ii, .128774-.178631*ii, -1.94147-3.25505*ii, -.190685+.214582*ii, .003594-1.11429*ii, -1.34238-1.08283*ii
1.61043+1.87693*ii, -.158201+.196443*ii, .0147048-.00861706*ii, .106452-.312087*ii, -.86788-.420644*ii, -.981948-1.49334*ii, .757201-.302793*ii, -.944269-.799569*ii, .611156+.202658*ii, -.424248-.611553*ii
1.45068+1.4664*ii, .0989744-.146103*ii, .0127925-.00975371*ii, .0192982-.188156*ii, -.762545-.397531*ii, -.891629-1.17566*ii, .303908-.244657*ii, -.983692-.727033*ii, .450236+.0206464*ii, -.363657-.649213*ii
.64284-.392385*ii, .193122+.174017*ii, 1.34567+1.52948*ii, -.895325-.096985*ii, -.0194192+.0229861*ii, -1.52635-.097801*ii, -.613606+.288966*ii, -.892758-.63375*ii, -.0617753+.128611*ii, .96195+1.28505*ii
-.844317-1.03756*ii, .0635516+.364553*ii, .069975-.0654568*ii, .14591-.21828*ii, -.925266-.146764*ii, .131172+.669735*ii, -.349672+.0329075*ii, .549091+.069373*ii, -.672853-.076069*ii, .703661+.52699*ii
-.117713-.922122*ii, -.034304-1.0287*ii, -.792944+.645065*ii, .37549-1.23493*ii, -1.08381+.055903*ii, .414778-.115053*ii, -1.18296-.20088*ii, -.365254-.0430931*ii, -1.22904-.050335*ii, -.74012+.797233*ii
.024036+2.01837*ii, -.082049+.235541*ii, -.00260211-.0305429*ii, .0809004-.304598*ii, -.794889-.306166*ii, -.015985-1.38625*ii, .616736+.155966*ii, -.231829-1.08051*ii, .249394+.596029*ii, .264256-.69001*ii
-1.56167+.392483*ii, .17901-.271267*ii, -.0672011+.0591554*ii, .278628-.268592*ii, -.733265-.194771*ii, .941459-.144637*ii, -.329707+.528809*ii, .388247-.744212*ii, -.770039+.395751*ii, .704804-.184762*ii
1.33819-.405223*ii, .327271+.288208*ii, -1.3345-2.20265*ii, .369118-1.41007*ii, -2.17253-.326209*ii, .0648371-.191883*ii, -.077445-2.03652*ii, -.05019+1.13021*ii, .207299-.385002*ii, -.738742-.929871*ii
-.398874-.316282*ii, .225573-.118145*ii, -1.08199+.488384*ii, .727585-.347678*ii, -1.03672+.049389*ii, .3228+.004169*ii, -.400178-.0914421*ii, .48723-.720199*ii, -.885855-.335421*ii, -.562439+.252665*ii
2.04919+.039092*ii, 3.5243+2.5107*ii, -1.0284-3.64835*ii, .062826-2.77618*ii, -2.6793+.174514*ii, -.037565+.205026*ii, .237269-5.68647*ii, -.0354691+.1872*ii, 1.36868-.5117*ii, .960198-1.80721*ii
.10834+.558296*ii, .319078-.720676*ii, -.320208-1.5363*ii, .158523+.498505*ii, -.975764-.714295*ii, .195543-.0752041*ii, -.261139+.142511*ii, -.187964+.147873*ii, .129064-.364978*ii, .065236-1.69557*ii
2.10154+.027768*ii, 4.13865+2.61328*ii, -1.2736-3.49693*ii, -.070725-2.91606*ii, -2.65022+.422469*ii, -.0515856+.209389*ii, -.067656-6.13016*ii, .0375817-.17073*ii, 1.4193-.649816*ii, 1.0027-1.85176*ii
1.79727+1.99118*ii, .0738905-.0607512*ii, .322059+2.48258*ii, .209863-.0344986*ii, -.00236235+.000112596*ii, -1.67954-1.70271*ii, .445872+.355872*ii, -1.41664-2.33214*ii, .0990983+.0907058*ii, -.757946+.657649*ii
-.0970151+.151064*ii, -.00191062+.0121621*ii, .134541-1.01819*ii, -.000050552-.000401361*ii, -1.00589-.525999*ii, -.00268274-.00693231*ii, .0000655353+.0000313014*ii, -.0160092+.238688*ii, .0215137+.00945674*ii, .52517-.681957*ii
2.10173-1.0041*ii, 3.09017+.353043*ii, -2.83134-1.62302*ii, .132652-1.91238*ii, -2.17252+.692506*ii, -.13264+.153056*ii, -1.64143-4.1525*ii, .109133-.207884*ii, .240817-1.48932*ii, -1.23516-1.17895*ii
-.453519-.0238176*ii, -.391223+.700027*ii, .981315-.294671*ii, -.482604-.362726*ii, -.7967-.339253*ii, -.317521-.0867959*ii, .210231+.175998*ii, .0362017+.222727*ii, .027607+.58505*ii, 1.33794+.382399*ii
-.477198+.266122*ii, .09991+.810022*ii, 1.02073-.294373*ii, -.412524-.218262*ii, -.685587-.314265*ii, -.300232-.0511684*ii, .25494-.0056276*ii, .0238315-.21249*ii, .130051+.488527*ii, 1.50744+.103766*ii
1.79274+1.32622*ii, .0798298-.0461975*ii, .412831+2.46414*ii, .182597+.0533504*ii, -.00175053-.0018054*ii, -1.79958-1.25806*ii, .256594+.337807*ii, -1.34879-2.03378*ii, -.0251251-.0977*ii, -.68721+.905955*ii
.398476+2.78693*ii, -.082862+.0937688*ii, .420522+2.40374*ii, .31587-.227538*ii, -.00111542+.00532433*ii, -.697757-2.0452*ii, .759998+.789639*ii, -.913494-2.74308*ii, -.108928+.758338*ii, -.137678+.460474*ii
-.195895+.628559*ii, .746214-.266901*ii, -.289222-1.40209*ii, -.0258033+.459817*ii, -.90725-.50086*ii, .220663-.0271608*ii, -.283967-.106295*ii, .119847-.20807*ii, .229461-.310837*ii, .496321-1.62928*ii
.525945-.781009*ii, -.295003-.289203*ii, -1.46034-.796009*ii, .298683-.951463*ii, -1.69312-.096677*ii, .145372-.187527*ii, -.586011-.733692*ii, .260413+.767651*ii, -.46428-.33872*ii, -1.0056-.073125*ii
3.87651-2.36103*ii, -5.56016+4.81859*ii, 2.74269+6.26645*ii, .507209+.901838*ii, .000570486-.00006677*ii, -6.47544-.054215*ii, 4.09546+2.29845*ii, .0575601+.0839516*ii, -.100987+.142533*ii, -.925106+7.66229*ii
.171437-.0455077*ii, -.0078409+.175493*ii, .498149+.516579*ii, .173561-.590498*ii, -.7355-.226583*ii, -.391644-.155127*ii, .0028825-.109131*ii, -.473846-.444944*ii, -.411231+.203554*ii, .374045+.633649*ii
.195804+2.24623*ii, .0893819-.0810579*ii, .383265+2.30538*ii, .355437-.168732*ii, -.0033878+.00839366*ii, -.559374-1.62753*ii, .448608+.765355*ii, -.832902-2.56581*ii, -.314032+.574111*ii, -.084801+.503565*ii
1.42488-.243935*ii, -2.64957-1.15466*ii, -1.03281+2.46123*ii, -.854251+2.05925*ii, .0119435-.0147152*ii, -2.394-1.13424*ii, -.714884+3.14256*ii, .189775+.100314*ii, -.123776-.72691*ii, -2.07115+1.11962*ii
.591194-.040927*ii, .450931+.226124*ii, .930015+.832869*ii, -1.44684+.536488*ii, -.0150892+.0737264*ii, -1.60099-.228463*ii, -.833404+.376382*ii, -.41036-.510671*ii, .502629-.086252*ii, 1.12368+.36911*ii
-.799045+.329242*ii, .261335+.494069*ii, .743073-.69812*ii, -.153251-.10866*ii, -.778281-.421112*ii, .164938+.0771477*ii, .15823+.0363674*ii, .140568-.205692*ii, -.0147887+.378667*ii, 1.39467-.375172*ii
-.029418-1.64433*ii, -.361416-.0718886*ii, -.0884062-.0643296*ii, .0246241-.405068*ii, -1.06739-.193355*ii, -.295333+.676485*ii, -.666787-.028574*ii, .133343+.754462*ii, -.706639-.279003*ii, .074314+.82488*ii
1.18282-.106916*ii, -.200699-.0871914*ii, .497095-2.64832*ii, .594187-.953885*ii, -1.76385-1.15991*ii, .0186021+.176389*ii, .600829-1.1918*ii, -1.04379+1.49651*ii, .23158+.0235887*ii, .177049-1.13933*ii
1.89979-.842217*ii, 3.04557+.074954*ii, -3.08275-1.56644*ii, -.047556-2.18587*ii, -2.21814+.815721*ii, .135422-.155763*ii, -1.93133-4.11266*ii, .124582-.207235*ii, .165214-1.31058*ii, -1.33973-1.21107*ii
-.21027+1.66104*ii, .122826-.152156*ii, -.00291095-.0400156*ii, .145842-.170486*ii, -.701598-.338114*ii, .176254-1.05463*ii, .252518+.278097*ii, -.280922-1.0461*ii, .0110817+.427979*ii, .277484-.754284*ii
.674272+3.75647*ii, .0710592-.0864289*ii, .124211+2.23396*ii, .229658-.186406*ii, .000402828+.0027079*ii, -.657243-2.69394*ii, .855078+.737016*ii, -1.07091-3.10197*ii, .229428+.839361*ii, -.378746-.195961*ii
-1.05675-.307543*ii, -.0759861+.250023*ii, -.360949+.554921*ii, .195323-.343124*ii, -.849368+.064651*ii, .333893+.0028015*ii, -.311934+.302527*ii, .677825-.548234*ii, -.7703+.155281*ii, .351651+.588757*ii
-.39757+3.93971*ii, .0736571-.0969972*ii, .180887+2.03322*ii, .237456-.235067*ii, .00250275+.00271787*ii, .069857-2.65516*ii, .831688+1.02896*ii, -.661069-3.19612*ii, .017173+1.1694*ii, .125111-.362799*ii
.757609+.325733*ii, -.226339-.0204442*ii, 1.06748-1.48507*ii, .23727-1.03975*ii, -1.26827-.91906*ii, -.119495-.212142*ii, .518438-.710436*ii, -1.20806+.757853*ii, .118174+.48059*ii, .655962-.468102*ii
.919164+.111244*ii, -.215118-.0381996*ii, 1.38236-2.0146*ii, .866261-1.19169*ii, -1.4677-1.27973*ii, .0750888+.208975*ii, .928804-.998991*ii, -1.53851+1.02264*ii, -.0514759+.398501*ii, .634554-.60524*ii
.0758343-.0017119*ii, -.274022-.342589*ii, -.963132-.244801*ii, 1.02678-.322631*ii, -1.27132-.378025*ii, .329077-.147425*ii, .0773127-.0262242*ii, .110105-.196314*ii, -.710981-.290173*ii, -.869929-.22614*ii
1.71315-1.10276*ii, -.281586+.0735035*ii, -.00355694+.0200299*ii, .0373364-.272546*ii, -1.03613-.315341*ii, -1.39027+.235105*ii, -.23659-.508084*ii, -.651716+.604656*ii, -.074405-.598194*ii, -.544596+.621425*ii
-4.8223-3.70018*ii, 1.09744-4.4971*ii, -.085403+1.16664*ii, .40262-.725909*ii, -.00446834+.00426238*ii, 3.53636+2.40676*ii, -4.62755+2.01078*ii, -.151412+.0720806*ii, -3.99969-.118567*ii, .804808+.99414*ii
.670202+.398996*ii, -.000489167+.00394892*ii, .0000126806-.00000384459*ii, -.0000143733-.0000392501*ii, -.779513-.31035*ii, -.652408-.41599*ii, .00000602764-.0000320403*ii, -.361108-.339884*ii, .0601632-.124232*ii, -.03294-.199205*ii
-6.91387-.829575*ii, -.334634-5.89066*ii, .00510072+.00253467*ii, .501373-.636675*ii, -.026177-.700035*ii, 5.64493+.689987*ii, -3.9946+3.98596*ii, -.131387+.0457991*ii, -4.04093+1.40834*ii, 1.11493-.84072*ii
1.33311-.646166*ii, .330904+.226667*ii, -.91699-2.15379*ii, .55229-1.09774*ii, -2.00598-.510544*ii, -.0612488+.191395*ii, .026946-1.82027*ii, -.222083+1.14112*ii, .107478-.515242*ii, -.575786-.863814*ii
3.98353-2.01445*ii, -5.5523+4.57153*ii, 2.52686+6.31421*ii, .575021+.879532*ii, .000573697-.00017845*ii, -6.39072-.33007*ii, 4.06238+2.34529*ii, -.0604836-.0846882*ii, -.0952436+.15084*ii, -1.19841+7.45517*ii
-.803682+2.99349*ii, .0863356-.0986638*ii, .397412+2.0543*ii, .284706-.262589*ii, .00508742+.00542582*ii, .19805-1.98083*ii, .557246+1.0633*ii, -.502331-2.8441*ii, -.341051+1.0602*ii, .399575+.0825852*ii
.478896-.467936*ii, .252848+.345396*ii, -.334939+.811629*ii, .520648-.83498*ii, -.984869+.057853*ii, -.422622-.0477128*ii, -.141382-.643499*ii, -.169493-.633017*ii, -.632321-.18004*ii, -.311618+.907557*ii
1.29803-.196063*ii, .260695+.0676335*ii, .329877-2.66226*ii, .498984-1.24508*ii, -1.84118-.978054*ii, .0224648+.194127*ii, .403581-1.71398*ii, -1.02664+1.3584*ii, .284627-.041502*ii, .227843-1.12795*ii
.968479-.270924*ii, .201195+.0918748*ii, .954506+1.73696*ii, -.579896+.228861*ii, .00050621+.0173128*ii, -1.69539-.132353*ii, -.499613+.378755*ii, -.845744-.902945*ii, -.0869294-.186703*ii, .426448+1.15626*ii
.575914-2.44738*ii, .722872+.458757*ii, -.00676853-.0252028*ii, .339851-.381564*ii, -1.06691-.078841*ii, -.755027+1.53113*ii, -.738106-1.05149*ii, .0393511+.455819*ii, -.697689-.933747*ii, .18427+1.0024*ii
-.056817-1.19858*ii, -.642255-.07202*ii, -.172238+.562299*ii, -.174294-.554125*ii, -.945359-.007399*ii, -.389075+.122448*ii, -.654262+.24039*ii, .126686+.428085*ii, -.700394-.001452*ii, -.062566+1.14063*ii
1.04498+.36079*ii, -1.21647+3.0952*ii, .593968+.028663*ii, 2.08672-2.72996*ii, -2.21588-.456753*ii, -.352058-.531736*ii, 3.16552-2.09989*ii, -.125346-.159085*ii, -.411868+1.04679*ii, .000389+2.04474*ii
.838693-.780791*ii, 1.102+.219067*ii, -2.00122-.068189*ii, .832518-1.81867*ii, -1.81118+.418733*ii, .260239-.133565*ii, -.721771-2.17533*ii, .193685-.423457*ii, -.733049-.596717*ii, -1.25831+.312601*ii
-6.70058+.089256*ii, -1.0475-5.13499*ii, .003598+.00437822*ii, .465253-.615017*ii, -.167358-.735397*ii, 5.36007-.030828*ii, -3.06257+4.1625*ii, .144593-.0395515*ii, -3.58364+1.80202*ii, 1.0796-.825931*ii
-.32712-.540918*ii, -.272645+.409723*ii, .106658+.781234*ii, -.048299-.444371*ii, -.769882+.029184*ii, -.342116-.0111756*ii, -.224569+.171488*ii, .228135-.295434*ii, -.560986+.159986*ii, .377536+1.02497*ii
.583736-1.21233*ii, -.26909-.216843*ii, -1.23015-.742441*ii, .197275-.650092*ii, -1.56763-.127307*ii, -.127249+.177984*ii, -.672968-.618644*ii, .288574+.911503*ii, -.449871-.524197*ii, -.837612+.076968*ii
.955048+.320312*ii, -2.22237-.112848*ii, -.312849+.46005*ii, 2.19736+.808156*ii, -1.08184-1.13535*ii, -.632003-.166942*ii, 1.83972+1.47567*ii, -.228728-.0675784*ii, -.828121-.4196*ii, -1.80103+.382229*ii
1.05546-.613247*ii, -.21192-.138914*ii, -.594531-2.07716*ii, .451664-.732703*ii, -1.81193-.703143*ii, -.041276+.175884*ii, .027387-1.05032*ii, -.302623+1.36483*ii, .0215009-.37519*ii, -.488507-.845524*ii
.056837+.451922*ii, .140367-.0587738*ii, .961912+.229039*ii, .252246-.354205*ii, -.562037-.492036*ii, -.249479-.1775*ii, .17441+.0938635*ii, -.808614-.606329*ii, -.300995+.308907*ii, .69217+.140971*ii
-5.4174-3.06924*ii, .515781-4.51007*ii, -.212806+1.31625*ii, .401763-.708916*ii, -.00440112+.00268303*ii, 3.90987+1.89537*ii, -4.35234+2.60738*ii, .159007-.0641996*ii, -4.0619+.302614*ii, .800373+.967224*ii
.709233+4.11571*ii, -.068899+.0959558*ii, .179192+2.31673*ii, .229033-.231207*ii, .000582413+.00235034*ii, -.706675-2.95142*ii, 1.11402+.778653*ii, -1.06546-3.23995*ii, .340091+.998622*ii, -.353801-.182166*ii
.569771-1.4796*ii, -1.29356+1.47842*ii, 1.72893+2.46577*ii, -.570374+.509198*ii, -.00194748+.00638*ii, -2.40941+.505423*ii, .428429+1.13405*ii, -.0220367-.192439*ii, -.28918+.0653147*ii, .948193+2.91064*ii
-.639574-.960364*ii, -.703317-.549157*ii, -.709499+.61836*ii, .115438-.821346*ii, -1.06779+.056715*ii, .342647-.117601*ii, -.862622+.41445*ii, .293668+.239389*ii, -1.09943+.141668*ii, -.411104+.984572*ii
.116337-.880122*ii, -.157299+.344203*ii, -1.0804+.3257*ii, .311274-.46254*ii, -1.23189+.138016*ii, -.24162+.0713238*ii, -.370879-.32777*ii, .641023-.042865*ii, -.597098-.383347*ii, -.56897+.656153*ii
1.03052+.199121*ii, -2.64316+.722436*ii, -.430866+.284209*ii, 2.70896+.644739*ii, -1.4429-1.20467*ii, -.674798-.040912*ii, 2.66325+1.20383*ii, .191343+.0993891*ii, -.837482-.38688*ii, -1.92542+.702351*ii
1.8711+.165446*ii, 3.38081+1.89429*ii, -1.33664-3.31601*ii, -.476326-2.76391*ii, -2.5161+.379517*ii, .0399074-.21794*ii, -.433974-5.25036*ii, -.0473488+.199131*ii, 1.33452-.397112*ii, .77255-1.82739*ii
-.317279+.365789*ii, .257749+.0146997*ii, .693016-1.05002*ii, -.0759117-.0525832*ii, -.830856-.615407*ii, .0944117+.0488944*ii, .0433196-.0110841*ii, -.278376+.0512937*ii, .0576224+.209156*ii, 1.05393-.756395*ii
1.94054-1.07604*ii, 2.35015-.100703*ii, -2.35039-1.62764*ii, .122508-1.66823*ii, -2.03253+.386916*ii, -.122131+.173531*ii, -1.55735-3.36909*ii, -.162543+.231712*ii, .095784-1.29216*ii, -1.19723-1.06495*ii
1.0142+.448219*ii, -1.66813+3.13223*ii, .27714-.11858*ii, 1.95697-2.7762*ii, -2.38658-.424144*ii, -.306446-.803926*ii, 3.22911-1.93849*ii, .130157+.137028*ii, -.332481+1.16071*ii, -.21407+2.02751*ii
.868914-1.63491*ii, -2.21255+1.42638*ii, 1.58492+2.88485*ii, -.682818+.702778*ii, .000700782+.00585022*ii, -2.82517+.252399*ii, .555671+1.727*ii, .0636807+.164956*ii, -.304113+.0951856*ii, .458831+3.38709*ii
.418772-.0537732*ii, .234114-.248745*ii, .258114-.240134*ii, 2.00557+.592479*ii, -.816155-1.01193*ii, -.061526+.850166*ii, .871737+.140267*ii, -.594309-.74198*ii, -.815062-.773516*ii, -.464592-.46267*ii

