variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.291421+.62378*ii, .0149556-.0498412*ii, .283506-.354687*ii, 1.0255-2.05945*ii, 1.14966-.167697*ii, -.824211-1.02858*ii, -7.49155e-219-1.37327e-218*ii, 2.02359+.814836*ii, 5.00175e-219+1.51629e-218*ii
-1.14949-1.30391*ii, -.09408+.542542*ii, -.789617+.644754*ii, 1.41063+.396047*ii, .455131-.303182*ii, -.391286+.284556*ii, -1.75929e-32+7.00311e-32*ii, .349678+.303215*ii, 3.87632e-33+2.54865e-32*ii
-.994047+.999328*ii, .75943+1.38391*ii, -.624424-1.5343*ii, .928744+.222672*ii, -.770784-1.00218*ii, -1.0117+.445735*ii, -4.81083e-72+2.8299e-73*ii, -.260593-.0302015*ii, -1.69794e-72-5.69517e-72*ii
.16812+.884306*ii, -.114478+.156278*ii, -.182339-1.04594*ii, -.602674-.074600*ii, .647574+.088058*ii, .862852-1.36242*ii, 4.0083e-291+5.772e-290*ii, -.949843+.987476*ii, -9.94068e-290-2.405e-291*ii
3.06218+2.155*ii, 8.94917-3.51992*ii, 8.60875+12.2016*ii, -6.1018-8.84059*ii, -8.0997-7.3209*ii, 3.2244+1.56128*ii, 4.25796e-108-3.19347e-108*ii, .0921638+.37711*ii, -9.70815e-107+3.49153e-107*ii
1.63415-.822304*ii, 2.39053-.343459*ii, .983012-.846953*ii, -.642507+.687963*ii, 2.88965+1.63245*ii, .1008+.484361*ii, 5.52848e-236-4.91421e-236*ii, .113192-.0723108*ii, 3.43994e-236+3.25566e-236*ii
-.317402-1.54474*ii, .0447248-.045313*ii, -.0342134+.153994*ii, -.297272-.207074*ii, .682419-1.17636*ii, .248517-.368703*ii, 2.53661e-30-6.92178e-31*ii, -.524728+.329156*ii, 7.74357e-32-3.07829e-31*ii
1.82732+1.45303*ii, .349848+1.42587*ii, 1.05895+1.37412*ii, .194644+.15203*ii, .710006+.108064*ii, .16307-1.01669*ii, 1.0391e-73-1.017e-73*ii, .270215-.119369*ii, -2.38773e-73-5.30606e-74*ii
1.48576+1.09515*ii, .0770696-.26238*ii, -2.46299-.272071*ii, -.216664+.106376*ii, -3.12563+1.45363*ii, -1.34698-1.28972*ii, -7.85193e-318+7.04245e-318*ii, -.395933-2.23049*ii, -8.58046e-318+1.40849e-317*ii
-.028100-2.88702*ii, .0215893+.427754*ii, 8.75772-.85916*ii, .29977-1.69636*ii, -2.52234-1.69187*ii, -2.21011+.218618*ii, 0, -.24318-5.1307*ii, 0
-2.14891+.315939*ii, .0915502+.0220317*ii, .426557+.560258*ii, .067003+.815621*ii, -.598644-.134934*ii, -.564378+1.38773*ii, 0, 1.44907+1.1812*ii, 0
1.23521+1.28275*ii, .5471+1.62165*ii, -1.16448-2.46592*ii, -2.19695-1.14482*ii, -2.33597-2.52537*ii, 1.20125-2.22679*ii, 1.06343e-88+1.79182e-88*ii, -.395685+.046027*ii, -3.98618e-88+1.29109e-88*ii
1.25605-.395229*ii, -.386981+1.02871*ii, 1.98029+1.40598*ii, -1.84639-.284709*ii, 1.48143-1.96382*ii, -2.27372-2.13104*ii, 2.14066e-240+8.7621e-240*ii, .140731-.534195*ii, 8.19795e-240-1.92711e-239*ii
-1.58598+.418735*ii, -.258738-.176242*ii, -1.62146+.075483*ii, -.843984+1.8089*ii, -.349401+1.62349*ii, -2.61391+.211086*ii, 1.64978e-319+2.05097e-319*ii, 1.03623-.778774*ii, 1.15493e-319+1.65137e-319*ii
.472753+.439581*ii, .427957-.871202*ii, -.918509-.352395*ii, -.265447+.974097*ii, .062050-.668219*ii, -.061635-.886826*ii, -1.70263e-32-1.59994e-32*ii, -.0228403-.252355*ii, -1.69496e-32+3.5924e-32*ii
.205837-1.22802*ii, .113937-1.42451*ii, -.653503-1.36707*ii, .882981-1.63759*ii, -.513555+.878059*ii, -1.40074-1.69266*ii, -1.80819e-123+2.55273e-123*ii, .22928-.133028*ii, -2.17455e-123-1.76682e-123*ii
-2.15338+3.01274*ii, -1.12892+1.89692*ii, -2.46371-.767482*ii, 2.15699+1.67968*ii, -1.89209+.480951*ii, 3.43928-2.30461*ii, -2.4259e-173+5.66044e-173*ii, .0680046+.284227*ii, -7.27771e-173+1.07144e-172*ii
-.479696-.407037*ii, -.28559-.633574*ii, .979689-.988393*ii, .716962+1.2473*ii, .440612+.163733*ii, .233005+.402257*ii, 0, .17932+.467402*ii, 0
2.17242-1.89067*ii, 1.7524+1.25883*ii, -.0748874+.468452*ii, .187542-.308964*ii, -.82247+1.04833*ii, -.383903-1.44133*ii, 9.88837e-58-1.05542e-57*ii, .0246194+.0491446*ii, -2.29007e-58-4.15697e-58*ii
.0832932-.0053819*ii, .154354-.0147938*ii, .149493-.662592*ii, .042995+1.27175*ii, -.126617-1.12302*ii, -1.41076-.524228*ii, -8.30758e-195+1.83543e-194*ii, .341842-1.04041*ii, -1.80332e-194+9.05673e-195*ii
-1.13467+.915065*ii, -.433297+.247568*ii, -.308585+1.46228*ii, 1.31352+.153823*ii, -.92672+.5293*ii, -.866398+.08799*ii, 2.92137e-219-1.81479e-219*ii, .497641-.559362*ii, -1.57134e-219-4.51485e-219*ii
.248812+2.38069*ii, .707774+1.40933*ii, 1.21148-1.85699*ii, .029148+1.99012*ii, .373886-.778968*ii, -1.71415+.534275*ii, -5.72343e-258-1.62597e-258*ii, -.176874-.30373*ii, 1.04062e-257-1.04062e-257*ii
.880307+.375723*ii, -.0044748+.225751*ii, -1.44426-.350031*ii, .313792-.921906*ii, .927964+1.00319*ii, -1.06169+.133634*ii, -8.82539e-185-1.54444e-184*ii, -.355787+1.60645*ii, -2.9418e-184-1.76508e-184*ii
-.023394-.6369*ii, .768032-.610797*ii, 1.5125+2.85082*ii, -.246083+1.77545*ii, -.61641+.47067*ii, -.586337+.93176*ii, 7.64376e-280-2.91289e-279*ii, -.150481+.808287*ii, -6.28544e-279+3.71859e-279*ii
-3.66262-.229665*ii, -3.86008+3.76732*ii, 4.28962-.893182*ii, 2.68476-1.22708*ii, .166559+2.04314*ii, -3.15189-1.40023*ii, 5.38241e-218-1.98299e-218*ii, -.171203-.109242*ii, 1.24645e-217-1.01982e-217*ii
-3.84596+.402046*ii, .411733+3.53364*ii, 2.36395-3.50505*ii, 2.00779-3.2141*ii, .902899+2.25386*ii, -.38249+4.13538*ii, 0, -.22543-.193512*ii, 0
.251824-.152042*ii, .098875-1.32605*ii, -.137079-2.88787*ii, .803693-1.28846*ii, 4.29693-2.07292*ii, -.657574+1.03737*ii, -1.54112e-194-1.06166e-193*ii, .539523-.066072*ii, 5.56514e-194-9.58917e-194*ii
3.0363+2.33445*ii, -4.36825+1.41787*ii, -3.51422+3.47567*ii, 2.11485-3.23578*ii, -1.49331+.856889*ii, -1.26454+.58222*ii, -6.68267e-152+7.63734e-152*ii, .240364-.120898*ii, -1.06923e-150-1.18379e-150*ii
.762173+1.44589*ii, -.356467-.123034*ii, -.491104+.641187*ii, -.810748+.350362*ii, 1.93435+.148964*ii, .644787-1.88731*ii, 1.49831e-195-7.15709e-196*ii, .169076-.508039*ii, -6.42132e-196-7.49154e-196*ii
-.99783-.895794*ii, .0344664-.0749017*ii, .154213+.866951*ii, -1.14518+.643932*ii, 1.05494-1.17116*ii, 1.02811+.064492*ii, -3.55641e-161+1.59761e-161*ii, -2.19253+1.52362*ii, 1.68096e-161+7.88385e-162*ii
2.21057+1.89541*ii, 2.04381+.587392*ii, 1.09752+.408204*ii, -3.092-2.80809*ii, -.769697+1.18714*ii, 2.50544-.100151*ii, -1.06364e-123+7.0909e-125*ii, .137263+.0104824*ii, 1.08728e-123+7.9182e-124*ii
.893064-.510122*ii, .514017-.264228*ii, -.561215+.22425*ii, 1.32015+.313028*ii, -1.24401+1.94939*ii, 2.04793-.198622*ii, 9.5272e-263-8.57448e-262*ii, -.260251-.0247136*ii, -3.5727e-263-1.58787e-262*ii
-3.55074+.016022*ii, -.228691+.668392*ii, -.602667+3.31969*ii, .344344+.0156631*ii, 1.77675+.915965*ii, -3.0567-1.08639*ii, 5.5329e-220-4.49272e-219*ii, 1.18059-.178523*ii, -1.23052e-218-5.57717e-219*ii
-1.16813-.718821*ii, .111953+1.58725*ii, .603672-.656875*ii, 2.2493+1.64622*ii, -.172108-.541351*ii, 1.00048+1.05196*ii, -2.07573e-200-5.89803e-200*ii, -.0962759-.101872*ii, 2.48335e-200+1.83269e-200*ii
-1.67752+.04998*ii, -.211161+.0735878*ii, -1.58954+.169516*ii, .642658+1.57572*ii, -1.87995+.839121*ii, 1.10532+1.91619*ii, 2.58763e-172+1.68196e-171*ii, 1.74047+.405842*ii, 9.05671e-172+1.68196e-171*ii
.860193+.970194*ii, .29999-.927377*ii, .798731+1.19816*ii, 1.20101-.435181*ii, -.013466+.608213*ii, -.430704+1.0243*ii, -9.7758e-149-9.28701e-149*ii, -.229346+.289509*ii, -1.31973e-148+4.39911e-149*ii
-4.18127-2.0981*ii, 1.1976-.35101*ii, -.231706+1.5051*ii, -1.97203+.056282*ii, 1.78785+.760912*ii, .592034+1.24735*ii, -3.34079e-165-9.82363e-165*ii, -.129344+.276279*ii, -6.0414e-165-1.82726e-165*ii
.595072+.040634*ii, -.048888+.113146*ii, .701809-.5232*ii, -.0652495+.160054*ii, -1.07673-.317852*ii, .351446-.330797*ii, 7.22649e-32+5.25204e-32*ii, -1.53877-.885805*ii, -7.73947e-32-4.28027e-32*ii
.982972-.623355*ii, -.360419-.135425*ii, -1.00162-.707582*ii, .616865+.904027*ii, 1.35087-1.69941*ii, .864083-1.33963*ii, 0, .770406+.201331*ii, 0
-.777024-1.55104*ii, .798094+.226087*ii, -1.05472+1.019*ii, -.633578-1.08837*ii, -.201323-.45242*ii, -.897118-.463222*ii, -5.51888e-239+4.79903e-239*ii, -.222137+.382125*ii, -3.35932e-239+9.23813e-239*ii
.335863+.778872*ii, -.459006+.37999*ii, .543798+1.94627*ii, -1.1567-.858507*ii, -.316802-.176296*ii, -.738041-1.02095*ii, -2.39702e-93, .344963-.774467*ii, 8.38956e-94+4.31463e-93*ii
-.718675+.375419*ii, .25138+.0849118*ii, 1.32125+.47238*ii, .423003+.467318*ii, .07562-.668294*ii, 1.16729+1.69952*ii, -1.10808e-226+5.01276e-227*ii, 1.32186+.023286*ii, 9.49786e-227-8.44254e-227*ii
-1.42043+.127523*ii, .694183-2.44004*ii, .661592-.045059*ii, -.90627+3.13299*ii, .854019-1.2179*ii, .773613-.715588*ii, 1.53477e-103-9.41793e-104*ii, .0221115+.0614943*ii, -6.62743e-104-3.4881e-105*ii
-.293859+.136946*ii, -.220796+1.04295*ii, .879396-.561381*ii, -.511657+1.66274*ii, -1.02804+.278668*ii, .113129-.384056*ii, -2.72909e-32-2.02506e-31*ii, -.171505-.174487*ii, 5.24664e-33+1.91717e-33*ii
-2.09099+1.85224*ii, -.128994-.593899*ii, -.487826+1.49824*ii, .440904-.398458*ii, -1.73699-.92737*ii, -.380346-1.35668*ii, -6.32685e-242+1.05447e-242*ii, -.559675-.32691*ii, -1.40597e-242+7.73281e-242*ii
4.02601+1.96073*ii, -.085226-5.04183*ii, 2.73436-2.05842*ii, .847774+2.66065*ii, -8.72964+2.55435*ii, 8.0685-5.61842*ii, 5.38659e-187-1.14914e-187*ii, .0997468+.13727*ii, -5.7457e-187+1.53697e-186*ii
8.22064+.83113*ii, -.0810754-.0747505*ii, 2.65659-3.59962*ii, -.630549+.713707*ii, -3.76854+3.31872*ii, -2.15314-.862755*ii, 8.26719e-292+9.5198e-292*ii, 1.10373+10.082*ii, -3.80792e-291-1.50313e-292*ii
1.11955+.19221*ii, .141337+.0342276*ii, .0463182-.490954*ii, 1.13495-2.2351*ii, -.755275-1.33781*ii, -.350241+.213431*ii, 1.74406e-105+4.36015e-105*ii, -.121263-.839044*ii, -6.54023e-106+9.43564e-106*ii
.799327+.913769*ii, .459825-.202344*ii, .503895+.448521*ii, .245388-1.68699*ii, -1.81402+1.56966*ii, .323029-.951154*ii, -5.48634e-99-2.01166e-98*ii, .139617+.305292*ii, -1.71448e-99+6.62933e-99*ii
-2.03674-.369837*ii, .225595-1.10547*ii, -1.35057-1.96709*ii, -1.3612+1.79268*ii, 1.54476-2.47186*ii, .380924+.367788*ii, -7.39734e-159+9.10442e-159*ii, .367232-.380371*ii, -2.78823e-158-3.41416e-159*ii
-.139005-.511892*ii, -1.03248-.299551*ii, -1.93307+1.00064*ii, -2.0386-.194564*ii, -1.31941-.234368*ii, .787486-2.14025*ii, 2.0912e-210-2.28131e-209*ii, .366886-.348733*ii, -1.36879e-209-4.25845e-209*ii
-.261789-2.38359*ii, -.014922-.592945*ii, 3.94018-4.717*ii, -4.71774+2.18752*ii, -2.01295+1.24641*ii, .419025-5.12451*ii, -3.73705e-89+3.92727e-89*ii, 1.94577+1.71024*ii, -4.71273e-89-2.19927e-88*ii
.072257+2.45351*ii, .052297-.596385*ii, -3.63799-.050109*ii, -7.18225+.439087*ii, -.547643-1.9967*ii, 1.53059-.595663*ii, -4.62335e-285+1.89137e-284*ii, -.111863-1.51521*ii, -2.85807e-284+3.36244e-284*ii
2.26448-.462796*ii, -1.18656+1.11836*ii, 1.35305+.682131*ii, 1.31998-6.70099*ii, 3.78379+4.41391*ii, 5.31323+3.625*ii, 1.58007e-187-3.01649e-187*ii, -.079232-.218399*ii, -2.44192e-187+4.30927e-188*ii
-.990947+.095266*ii, .335762+2.55731*ii, .00274+.389552*ii, -.61161-.145667*ii, 1.2132-.400355*ii, .0492637+.186049*ii, 1.9335e-197+8.71644e-197*ii, .0374714+.00465194*ii, 1.69312e-197-9.45848e-198*ii
-2.72798-.072427*ii, .0481243+.168667*ii, -2.18399+2.9161*ii, -3.65301-6.86454*ii, -6.15117-5.33738*ii, -5.71942+1.90509*ii, 3.72608e-192+2.52058e-192*ii, 3.1428+4.13383*ii, 9.42478e-192-4.38362e-192*ii
.616085+.674593*ii, .14402-.454039*ii, -.722424+.424848*ii, .222538+1.32203*ii, -.625043+1.15612*ii, -1.46293+.404191*ii, 1.89197e-207+1.23799e-207*ii, -.327181-.293996*ii, 2.00755e-207+6.083e-210*ii
1.61418-1.01121*ii, 1.60867+1.53379*ii, -2.21003-.861278*ii, 1.12478-1.68639*ii, 1.57773+4.30427*ii, -1.73686+3.37392*ii, -1.60883e-307-1.28463e-307*ii, -.246756+.101421*ii, -3.03862e-307-2.61272e-307*ii
-.802783+2.30553*ii, -1.9829-.016531*ii, -1.16764+1.10313*ii, -.815331-.671034*ii, -.89597-1.07676*ii, .11146-.323147*ii, 5.68571e-175+3.1587e-176*ii, .146043-.140298*ii, 3.79048e-175-4.81706e-175*ii
-1.90217+2.56482*ii, -1.20844-.116688*ii, 2.27574-3.16183*ii, 2.173-.029182*ii, -.0281052+.473855*ii, 2.16928+2.15223*ii, 1.08533e-165-2.57766e-165*ii, -.403872+.693112*ii, 6.51199e-165*ii
-2.02735-.808142*ii, -.355613-.259974*ii, .855689-.942671*ii, -.556829-.032571*ii, -1.53705+.48999*ii, -.32336+1.45323*ii, -3.80899e-169-1.65608e-170*ii, -.076301+.718489*ii, 4.14021e-170-4.05741e-169*ii
4.14316+.86307*ii, .0245324-.0766134*ii, 1.25445+1.00853*ii, 2.04514+1.67071*ii, 1.99605-2.35425*ii, 1.94396+4.07738*ii, -4.63763e-230-6.44115e-230*ii, -1.79603+4.66856*ii, -4.81677e-230+2.83411e-230*ii
8.26314+2.55675*ii, -.0483382+.0531952*ii, .064185-.691569*ii, 1.50421-7.42984*ii, 4.17806+3.40191*ii, -13.2936-2.03361*ii, 8.32868e-178+8.71427e-178*ii, -1.93033+1.45243*ii, -5.01263e-178+2.15929e-178*ii
-1.70168+.850322*ii, .122798-.080507*ii, -.853934-1.25505*ii, 2.00602+1.22072*ii, .3429-1.9095*ii, 1.49495+1.63911*ii, -1.60154e-135+6.01922e-136*ii, -.044310-2.58415*ii, -2.2787e-135-2.23571e-135*ii
3.84127+3.11813*ii, -.371832-.737986*ii, -1.09247+.622583*ii, -2.56321-1.04466*ii, -.360365+1.72256*ii, -.234752-1.50059*ii, -2.24441e-189-3.42273e-189*ii, -.0194913-.379907*ii, -3.36662e-189-5.61103e-190*ii
-1.16966+.445675*ii, -.653163+1.21904*ii, .518785-1.16453*ii, -.62916+.621803*ii, 1.93098-.819537*ii, 1.01207+.147499*ii, 3.40574e-32-8.81269e-32*ii, -.229844+.0167583*ii, 2.57386e-32+3.29126e-32*ii
-.529493+.316503*ii, .100354+.835214*ii, .383075-.95682*ii, .94573-1.9688*ii, 1.16411-.142755*ii, -.145616+1.49263*ii, -3.45807e-223-1.5129e-223*ii, -.268743-.146954*ii, 1.72903e-223-4.3496e-223*ii
-3.03669-5.9444*ii, .029674-.5311*ii, -4.71761-.471862*ii, -.676901-.472822*ii, -.978444-.334807*ii, -.431824-.11481*ii, 0, .097737-2.22614*ii, 0
-.038114-1.1331*ii, -.922808+1.11177*ii, .0161647+.306943*ii, .130765-.240875*ii, .997366+.316204*ii, -.175393-.854588*ii, 1.11187e-48+8.21073e-48*ii, .0390799-.0360726*ii, 1.36846e-48+3.29285e-48*ii
-.537372+.961224*ii, -.403019-.1295*ii, -.413664+.842876*ii, .630759+1.37467*ii, -.122743-1.72901*ii, .049538+.82771*ii, 2.18506e-157+5.82683e-157*ii, .080307-.548655*ii, 4.37012e-157-8.01189e-157*ii
-.59816+.064583*ii, .00163998+.0157791*ii, -.0348704+.0746675*ii, -.245651+.206898*ii, -.777331+.42703*ii, 1.02058-.321808*ii, 2.39729e-194+3.93841e-194*ii, 1.11356+.668216*ii, 8.5618e-196+1.54112e-194*ii
-.058745+1.11558*ii, .802731+.36083*ii, -.237022-.34833*ii, .679693-.236388*ii, -2.51539-.393023*ii, -.642375+.785105*ii, -2.17162e-51+3.00686e-51*ii, -.101976-.0626441*ii, -1.33638e-51-7.30834e-52*ii
.799249-1.39588*ii, .0046127-.171186*ii, .831289-.013257*ii, .341763+.432046*ii, 1.13708+1.51765*ii, .135258-.702489*ii, 1.23547e-286+2.79109e-285*ii, .052034+1.21261*ii, -6.66577e-286-2.27227e-285*ii
-.45907+.112017*ii, .23487-.998644*ii, .577007+.342727*ii, -1.70804+2.04959*ii, -.152763-1.3537*ii, -1.63487-.316416*ii, 1.75064e-188+1.79553e-188*ii, -.0491092+.155998*ii, 3.70328e-189-6.95768e-189*ii
-.320168-1.18808*ii, .0493022-.13804*ii, .640619-.581573*ii, .727708-.778053*ii, -.090182-.279179*ii, -.678481-.193012*ii, 3.73147e-204+3.18327e-204*ii, 1.30161+.695324*ii, -3.64348e-204-1.40164e-205*ii
-.778437-1.50669*ii, .282676-1.26767*ii, .0520327-.0393105*ii, -2.72745-.441339*ii, .842376-2.67017*ii, .449516+.353817*ii, 1.57913e-27-1.03465e-28*ii, .00956512+.00812857*ii, -1.01537e-30-2.2054e-30*ii
.396957-.542706*ii, -.0211722+.199782*ii, 1.27937-3.78181*ii, -.685959-.994997*ii, 1.82773+2.09119*ii, -.157103+1.82824*ii, -1.07155e-100+7.14367e-101*ii, -4.84763-1.08722*ii, -8.57241e-101-5.14344e-100*ii
-.244298+.294402*ii, -1.46921+.562702*ii, .635725-1.0222*ii, .369692-1.32286*ii, .065483+.999169*ii, .567187-.334486*ii, -5.80854e-187-3.38906e-187*ii, -.152432+.115556*ii, 7.51878e-187-4.20154e-187*ii
.336266+.206021*ii, 1.22751+.327165*ii, .0219792+.287801*ii, -.0228285-.071252*ii, 1.50438-1.0649*ii, .916704-.08991*ii, -3.2398e-42+1.82729e-41*ii, .0187659+.0536134*ii, 6.14329e-42-5.2689e-43*ii
-1.11456+.551462*ii, -.311238+.375122*ii, 1.5821+2.81224*ii, .774712-1.3426*ii, .741521+1.39274*ii, -.249475+1.97342*ii, 1.32487e-169-1.9873e-169*ii, .591918-1.5455*ii, -1.32487e-169+1.32487e-169*ii
8.2454-4.12469*ii, .7765-20.1471*ii, 7.12285-14.4398*ii, -.23209-18.0591*ii, -.092818-6.13443*ii, -4.76565-.788206*ii, -1.4822e-323*ii, .182315+.0813589*ii, 0
.0921248-.449725*ii, 1.39655-1.08435*ii, -.985368-.882944*ii, .433465-.638851*ii, .399655+.481868*ii, .392265-2.38371*ii, 4.27691e-150*ii, -.0334835-.184056*ii, -4.8879e-150+1.22197e-150*ii
-.0504481-.333362*ii, -4.90441-1.88626*ii, 3.96888-1.0955*ii, 3.15618+2.095*ii, .068925+1.3103*ii, -1.54452-.155938*ii, -5.2628e-126-4.80115e-126*ii, -.157532+.11643*ii, 1.73234e-125+1.29262e-125*ii
.674624-.014065*ii, .424982+.338338*ii, -.754938+2.3612*ii, .614256+.090647*ii, .18778+.467074*ii, -1.85625+.263163*ii, -3.4783e-244-1.09841e-244*ii, .405013+1.06656*ii, -1.17164e-243+8.60422e-244*ii
1.38884+.338971*ii, .0550587+.0834868*ii, -.266461-.432862*ii, .541822+.136567*ii, 2.8286-1.53538*ii, -.955674-1.55291*ii, -6.22452e-220-3.0431e-220*ii, -1.27004-.039666*ii, -2.7665e-222-1.65641e-220*ii
-1.23991-.123417*ii, .324748-.0938763*ii, -.240604+.773873*ii, -.546926-1.19167*ii, -.156324+.710661*ii, -.107038+1.64713*ii, -2.09505e-250-6.98351e-251*ii, -.329873+.50039*ii, -2.44423e-250+1.04753e-250*ii
-.0347522+.365913*ii, .00769-1.11941*ii, -.752132+.660045*ii, -1.2106+2.01678*ii, -.567397-2.65279*ii, -.226663+1.94201*ii, 1.07685e-99+9.51806e-100*ii, -.148556-.166955*ii, 1.07317e-99-2.69339e-100*ii
-.179575+.393443*ii, -.847195-.070289*ii, .41448+1.1195*ii, -.791153+.346658*ii, -.148169-.76642*ii, -1.74131+.958917*ii, 6.23419e-136-1.5048e-136*ii, -.148694-.318017*ii, -5.15933e-136-6.87911e-136*ii
-.050645+1.21227*ii, -2.90283+3.26178*ii, -1.23331-.77967*ii, 1.98713-.327078*ii, .35251+.855801*ii, -4.09431+2.66942*ii, 8.45659e-252-1.74588e-251*ii, .0135976+.0824264*ii, 1.74588e-251-6.54704e-252*ii
1.51339-2.10685*ii, -.0778291+.0846503*ii, .462346+1.06525*ii, -.0583791+.285542*ii, -2.23569-.403155*ii, .374553-.0086974*ii, 4.94066e-324-1.4822e-323*ii, 1.02454-2.30744*ii, -1.4822e-323-4.94066e-324*ii
-.547197+3.53519*ii, -.0761468-.0786055*ii, -1.58312-1.49709*ii, 2.12535-1.94024*ii, .777391+2.3034*ii, -4.34939+.026331*ii, 0, 4.97256-.217981*ii, 0
.94325+1.49787*ii, -2.68493+.930063*ii, -.190101-1.361*ii, -1.18747+1.53586*ii, 1.44921-.340687*ii, 2.05045+1.69982*ii, 1.93151e-207+7.04468e-207*ii, -.0233903+.118623*ii, -1.064e-206+6.15041e-207*ii
-.615809+1.64984*ii, -.26622+.587973*ii, -1.11166-1.08913*ii, .718144+.155097*ii, .31947+1.29075*ii, -.016123+1.00393*ii, 1.17752e-231+4.11378e-232*ii, -.206698+.566254*ii, 8.95722e-232+1.71093e-231*ii
-.049266-1.09687*ii, .248549+.341725*ii, .219651-1.43901*ii, -2.74943+1.56277*ii, -1.2888+.324688*ii, -.529908-2.35319*ii, -1.07022e-196+1.47155e-196*ii, -.612077-.60588*ii, -3.07688e-196-2.67555e-196*ii
-.253602-2.08198*ii, -.321909-.504535*ii, -1.59058-.668175*ii, -1.22035+1.60721*ii, .41645+.377875*ii, .0950594+.0431155*ii, -1.38384e-108+1.38384e-108*ii, .592675-.409997*ii, -2.76767e-108+2.12898e-109*ii
1.47864-.457375*ii, .952277-.117287*ii, -1.08499+1.46759*ii, -.468169+.0246197*ii, 2.1447+.378609*ii, .858105-1.5953*ii, -2.34328e-243*ii, -.327329+.344968*ii, 2.81193e-242+1.23022e-242*ii
2.89877-2.92102*ii, -.110424+.357559*ii, 1.79335+2.28587*ii, -.971428-.14688*ii, 1.17033-1.4112*ii, -.248526-1.85679*ii, -1.46455e-244-7.32274e-245*ii, 1.10557-1.59531*ii, 5.85819e-244-6.22433e-244*ii
-1.13246+1.36853*ii, 2.05238-.601273*ii, -.022763-1.22011*ii, -2.32832-1.17392*ii, -.122579+.486055*ii, -4.00849+1.40274*ii, -8.4098e-172+9.60658e-171*ii, .0375453-.137622*ii, -1.41026e-170+2.45825e-171*ii

component_3:
equations:
4*c2*r*mu-dp*r
dp*L+delP
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
1.1613-.39836*ii, .0459454-.177131*ii, -.0767356+.280674*ii, .079887+.759823*ii, -.35644+1.14395*ii, .193905-.0654362*ii, -.031229+.611133*ii, -.397489-.0052002*ii, .169133+.0556608*ii
-1.2025-.365887*ii, -.107662+.447625*ii, 2.29212-.156728*ii, -.577898-.355015*ii, 1.88145+.036591*ii, .23709-1.51943*ii, -.132438+.0773823*ii, -.373808-1.19025*ii, .291436-.198126*ii
1.13436-.469432*ii, -.047635+.528372*ii, -.497027+.0473118*ii, -.198077+.967067*ii, -.339842+.977672*ii, -.146774-.0412288*ii, .219216+.826523*ii, .0432357+.231271*ii, .14806+.400433*ii
3.07333+.777186*ii, -.0255456+.135132*ii, -.0476768-.390203*ii, -.177846+1.68066*ii, -1.98847+1.16237*ii, -.406315-.830232*ii, -.585848+1.0612*ii, -.680883+.216919*ii, -.442015-.178005*ii
-.802512+.45385*ii, -.201263+.576224*ii, -1.44783+.079367*ii, -1.0005+.61133*ii, .110645-.657865*ii, .407886+.818108*ii, .522202+.389571*ii, .226235+.549133*ii, .786977+.522585*ii
-1.06095+.112796*ii, -1.06204+.054791*ii, 1.20282+.277547*ii, -.848598-.393987*ii, 1.26281-.075808*ii, 1.04195-.966696*ii, -.189711+.219938*ii, -.279025-.0797283*ii, .28923-.211892*ii
-1.8646-.458025*ii, .920551+.109454*ii, -1.42565-.701515*ii, -.574476+.220795*ii, 1.15347-.889199*ii, -.435455+1.62619*ii, .839643+.138913*ii, -.404114-.142466*ii, 1.09959+.787064*ii
.634162-.521457*ii, .88274-.350359*ii, -1.31019+.338868*ii, .250852+.968166*ii, -.455661+.781802*ii, .006219+1.21941*ii, .432765+.396087*ii, -.353468-.0443207*ii, .701227+.3723*ii
.967616+.441558*ii, -.147144+.629432*ii, -.0675417+.486003*ii, -.506514+1.03612*ii, -.603644+.51758*ii, .398866-.51094*ii, .000289+.547042*ii, .188976-.017351*ii, .265884+.0368077*ii
.388414+1.19577*ii, 1.32593-.301836*ii, -1.04272+.274552*ii, .375745+1.66266*ii, -.001849+.989672*ii, -1.78968+2.14807*ii, -.303091+2.52728*ii, -.19812+.0066658*ii, .37783+2.71846*ii
-.124678+.827197*ii, -.463555+.0069043*ii, -.153497+1.1447*ii, .973331+.038697*ii, -.658498-.233469*ii, -.259471+.111553*ii, 1.82917-.287425*ii, .091957-.615978*ii, -.048242-2.13796*ii
.257776-2.41602*ii, -.0493873-.134648*ii, -.745774+.680999*ii, .966698-1.85568*ii, .837194+.566977*ii, -.466744+.610871*ii, .408524+.959288*ii, -.666815-1.62926*ii, .957941+.437207*ii
-.380761-.764554*ii, -4.05293-2.50555*ii, -.300114-.528077*ii, .041699+3.09005*ii, -.057608+3.1386*ii, .198914-3.33934*ii, -.134726+4.4616*ii, .0279627+.0152871*ii, -2.3965+1.26784*ii
-1.06384-1.85678*ii, .191965-.0543449*ii, 2.12045-1.10577*ii, -.340835-1.69477*ii, 3.16485+.657474*ii, -2.52908+.092189*ii, -1.29881+.106705*ii, 2.93404-.609449*ii, 2.63607-1.66245*ii
