variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.0326999-.0974561*ii, .722096-.690575*ii, .798037-.023405*ii, .135816-.749771*ii, -.0768632-.311407*ii, -.500506+.130827*ii, -1.01839-.826417*ii, .148355+.133776*ii, .832056+.635676*ii
.074222+1.6395*ii, .573757-.130369*ii, -.132858+1.08393*ii, -.704666+.299337*ii, 1.28135-1.0712*ii, .252806+1.34649*ii, -.411353-.508005*ii, -.157093+.436599*ii, -.605292+.378384*ii
-1.27479+3.54715*ii, .48261-2.48551*ii, .785541+.733521*ii, -.510011-.608464*ii, 1.21654+.093386*ii, .213055+4.12487*ii, -1.3613-.627962*ii, -.0563148+.0899465*ii, .608731+1.49183*ii
-4.55955-4.31673*ii, 4.25109+2.2961*ii, -.53231+1.02166*ii, -.53428-.682388*ii, -1.13015-.149375*ii, -7.0056-1.63622*ii, -.130287-2.34046*ii, .00088826+.0596027*ii, -2.46051-1.11274*ii
-583.892-188.468*ii, -.0107374+.0237074*ii, 31.6657+5.68961*ii, -110.573+44.4376*ii, -102.263+114.531*ii, -461.735+159.848*ii, 4.42954+3.61258*ii, -75.7089-299.633*ii, -119.71-139.597*ii
.327984-5.44527*ii, 1.80002+2.15166*ii, -.929919-1.4537*ii, .450728+.970563*ii, -1.29583-.515173*ii, -2.88401-5.46704*ii, -.731447+.335889*ii, -.152539-.0195627*ii, -1.16847-.750953*ii
-1.31812-.170099*ii, .675326+.495759*ii, -1.11491+.832802*ii, -.631876-.777961*ii, 1.21961-.314611*ii, -1.94628+.391518*ii, .139903-.47107*ii, -.121132+.39722*ii, -.236328-.641714*ii
.34521+.180096*ii, .107008-.344123*ii, -.224668-.0401261*ii, -.740825+.530837*ii, .797873-.666209*ii, .103569+.0042711*ii, -.954652+.291003*ii, -.0196984-.157093*ii, -.226157+.0270727*ii
-.160251+.106176*ii, .255514+.106713*ii, -.627738-.415421*ii, -.447589+1.02836*ii, .735011-.392413*ii, -.281238-.220373*ii, -.81934+.620219*ii, -.667514-.127675*ii, -.771983+.048964*ii
-4.87945-1.17985*ii, 4.89085-.395114*ii, .259909+1.66583*ii, .413257+.64303*ii, -.99873-.160077*ii, -5.86268+1.51387*ii, -.855442-1.85338*ii, .0063649+.0856645*ii, -2.86508+1.90673*ii
-7.89779-8.83479*ii, .0259437+.197877*ii, 4.42505-3.16656*ii, 5.02029+.560057*ii, -7.36264+2.27386*ii, -8.3748-3.77511*ii, -.11511-.441202*ii, -3.21246-6.01185*ii, 1.90646+1.58784*ii
-3.9938+5.9608*ii, 2.54185-4.53745*ii, 1.14937+2.62189*ii, .525604+.586245*ii, 1.17362+.046781*ii, -1.37402+7.84073*ii, -1.29651-.940064*ii, -.0829514+.109795*ii, -.974579+4.47977*ii
2.11186-6.27077*ii, .213699+3.46173*ii, -.302631-2.82994*ii, -.599844-.815105*ii, -1.35552-.265265*ii, -1.33563-7.12414*ii, -1.06969-.337442*ii, -.204942+.0092040*ii, .631219-3.12929*ii
-3.65117+.822109*ii, .465209-1.18144*ii, -1.43702+.894309*ii, -.341052-1.15868*ii, 1.51716+.803598*ii, -3.29253+2.6395*ii, .0969272+.102009*ii, -.267502-.19875*ii, .230513+.0599055*ii
-2.24925+.584802*ii, 1.174-1.79218*ii, -1.25114+.296199*ii, .193876+.673094*ii, .971686+.374926*ii, -2.27212+1.63653*ii, -.792537+.974712*ii, -.108911-.103184*ii, -.702865+1.45425*ii
-.037419-.551411*ii, .111272-.0605072*ii, -1.52399-.708185*ii, 3.96644+1.76599*ii, -1.12768-1.75837*ii, 2.21374+.243497*ii, -1.24426-1.73642*ii, -1.97486-2.665*ii, -.666536-3.52745*ii
84.964-137.536*ii, -.195984-.154014*ii, 42.3131-23.5133*ii, 15.8591-27.4308*ii, -16.9654+18.9935*ii, 49.2479+109.954*ii, -1.94501+2.83589*ii, -18.7964+44.7652*ii, 15.6182-165.729*ii
-.160402+.450152*ii, .01626+.0380126*ii, -.247923-.129958*ii, -.66411+4.47991*ii, 1.23971-3.16569*ii, -.253577-.39215*ii, -.941278+5.47783*ii, -1.31209+1.06928*ii, -.945251+1.23575*ii
-.321989+.564041*ii, -.431802-.0676125*ii, -.743217+1.30174*ii, -.462198-1.79683*ii, .692025+1.00354*ii, 1.09176+.051397*ii, 1.39383-.299051*ii, .304815-.801398*ii, .64663-2.03667*ii
.089806+1.27967*ii, -.857178+.03699*ii, 1.76698+.213177*ii, -.280188-1.52811*ii, .876196+.852905*ii, 1.99255+.463817*ii, -.131671+.909133*ii, -.511713-.084256*ii, .426467-1.57835*ii
5.14048+4.24381*ii, -5.76168-4.63691*ii, -2.55727+.230271*ii, .428057+.513521*ii, .949356+.005927*ii, 7.64916+2.08935*ii, -1.15668-1.58106*ii, .0624632-.0602609*ii, -3.32201-3.77685*ii
-30.6647-37.1209*ii, -.046539-.0992462*ii, -19.0504-19.3589*ii, 6.636+19.7147*ii, -2.63335-20.7921*ii, 11.3026-15.142*ii, -1.10098+.018156*ii, 58.4213-20.5926*ii, -21.3257-20.968*ii
-.161211-.458579*ii, -1.13414+.338144*ii, -.0484198-.489237*ii, .873384+.247237*ii, .442099-.463981*ii, -1.10323-.711689*ii, 1.50015+1.47646*ii, -.0197265+.101961*ii, -.649704+.805419*ii
-3.62185+1.60649*ii, .110933-.105516*ii, -3.91823-.432714*ii, 4.74913+1.69071*ii, -5.0126-.867924*ii, .252843+1.31176*ii, .949451+1.37387*ii, -4.14897-4.92155*ii, 3.12567+5.79398*ii
-1.10227-.767171*ii, 1.79155-.67893*ii, .154151+.751285*ii, .570659+.628291*ii, .740629+.390426*ii, -.740622+.563433*ii, 2.05063+1.06749*ii, -.0159307+.0988001*ii, .485881-1.70516*ii
-1.01125-3.93872*ii, -1.9016+.946902*ii, .319515+.398824*ii, -.684893+1.48527*ii, -1.07577+.870032*ii, 4.21687-1.71966*ii, .848216-.776081*ii, -.0127386-.0587759*ii, -.580537-.090319*ii
.621831-.071465*ii, -.616189-.110833*ii, -.301998+1.7568*ii, -1.19485-.152731*ii, -.989212+.145657*ii, -.202249-.452093*ii, -.299256+.302365*ii, -.005500-.711781*ii, .440821+.617048*ii
-.163065+.0629997*ii, .168209-.14799*ii, -.247176-.771866*ii, -.547469-1.62773*ii, .86961+.155037*ii, -.294767+.710607*ii, .250566-1.04937*ii, .361843-.828833*ii, .871908-.065975*ii
2.54243+1.1208*ii, .46137+9.62638*ii, .398049+.311102*ii, -.448664-.836644*ii, .282411+.456671*ii, -4.91125-3.33177*ii, -5.75871+.31355*ii, .00855521-.00992742*ii, 2.38979+1.66674*ii
-7.14824+1.63693*ii, -.390738-.321288*ii, -2.05708+.295423*ii, 1.05764+2.93848*ii, 1.67883+3.4173*ii, -2.22355+1.6251*ii, -2.04576+2.64096*ii, .692516-.758443*ii, -3.4281+6.03705*ii
.421637+.0675152*ii, -.779983+.667173*ii, .942154-.275841*ii, -1.80223-.491898*ii, -.585422-.270751*ii, -3.10538+.690232*ii, -2.88549+1.31199*ii, -.21806-.0981089*ii, 2.35668-2.03204*ii
.404893-.248268*ii, .221668-.103628*ii, -.36024-1.38668*ii, 1.44343-2.38495*ii, -.078494-1.39098*ii, -1.10706-1.40123*ii, -1.05714-.588567*ii, .266577-1.4393*ii, .435331-1.67794*ii
-1.89718-1.11078*ii, .0358753-.19966*ii, -15.1198-3.15431*ii, -3.92336-5.66317*ii, 1.8844+2.69933*ii, 6.37427+3.81202*ii, -.172814-.590251*ii, .53073-19.0273*ii, -.75108-9.46959*ii
-1.43504-1.09177*ii, .750154-.594321*ii, .925404+3.12765*ii, .527942+.324557*ii, 1.08419+.841776*ii, -1.10313-.939133*ii, .53688-1.21116*ii, -.317875+.790493*ii, -4.28493-.558355*ii
10.4966-8.84429*ii, -10.6778+3.51025*ii, 5.0251-1.93136*ii, 1.17848-.141359*ii, -1.08491+.210089*ii, -2.9363-.493153*ii, .120292+.199413*ii, -.119594+.0059035*ii, -.989618-.769745*ii
-1.21573+.189742*ii, .584731+.538028*ii, 1.20237-1.22168*ii, -1.99561+.118744*ii, -1.12088+.540511*ii, 1.35811+2.04793*ii, 1.54234-.726804*ii, .018119-.538999*ii, -.966535+2.75814*ii
-.820397-2.45389*ii, -.145105-.202702*ii, -3.6346-1.35246*ii, -.664238-1.11137*ii, .47928-3.18583*ii, -.406967-2.51031*ii, .802566-.540995*ii, 3.22456-2.17437*ii, 3.64868-.880861*ii
.12229+1.76315*ii, .549404-.881811*ii, 1.48506+.263536*ii, -1.92046+.009686*ii, 1.24081-.401874*ii, 2.11585-1.50718*ii, -1.37427-.18804*ii, .135142+.336827*ii, 1.99133+.641421*ii
2.79235+2.92213*ii, 3.49615+.073301*ii, -.639897-.512065*ii, .589018-1.39177*ii, -.412284+.992893*ii, -2.643-2.92276*ii, 1.70601+.223672*ii, -.0465045-.0356414*ii, .977134+1.01671*ii
-.046942+2.1924*ii, .008388+.837345*ii, .020214+.96836*ii, -.227543-.684774*ii, -.025426+1.61805*ii, -.31144+1.84851*ii, -2.10742-.838601*ii, .289148-.0031386*ii, -.769469+2.05769*ii
1.85222+.274061*ii, -.234935-1.75724*ii, .828789+.238708*ii, .439423-1.01714*ii, -.820912+.618246*ii, .481462+1.96309*ii, -.153539+.754264*ii, -.0488514+.111379*ii, .3073-.588475*ii
.0345065-.193738*ii, -.514074+.032629*ii, .845101+2.88095*ii, -1.23938-.649099*ii, -.486163+.381675*ii, -.590997-.984727*ii, .0853574-.247856*ii, -.320765-1.4214*ii, -.786196-.036447*ii
.500101+.585366*ii, .909612-1.16136*ii, .978833+1.39494*ii, -.560111+.287812*ii, .559135-.457466*ii, .33632+.024702*ii, 1.38518-.759048*ii, -.0838256+.276364*ii, -2.41469-1.18927*ii
3.29899+1.23739*ii, -5.41649+1.8391*ii, 8.27677+.09054*ii, -.925724-.303697*ii, -.739093-.264011*ii, -1.87301-.400173*ii, -.190558+.588906*ii, -.341256-.120048*ii, 1.63052-4.85698*ii
1.94774+1.01018*ii, 1.04847+.34611*ii, -4.87904+3.11201*ii, -1.39626-1.03229*ii, .112377-1.4052*ii, 1.87927+4.33977*ii, .289509-.131997*ii, -.828171+1.01542*ii, 1.00175-1.54497*ii
402.716+321.522*ii, -.159087-.100067*ii, -487.937+75.6767*ii, -65.5167+43.501*ii, -52.2809-2.93805*ii, -548.975+988.559*ii, -1.91589-1.27572*ii, 495.805-430.791*ii, -1031.37-477.484*ii
3.2981-2.3113*ii, .366501-2.9182*ii, -4.53049-1.73261*ii, -.667354+1.64999*ii, -.474266+1.06976*ii, -3.95878+3.52358*ii, -1.0233-.470338*ii, .098138-.400449*ii, -3.82114-3.90384*ii
.959898-2.17897*ii, .265616+.455176*ii, .765578+.402762*ii, -1.93433-1.11463*ii, 1.89355+.965653*ii, -.337796+.101193*ii, 1.01164-.55336*ii, .348061-.217375*ii, -.997361+.016190*ii
5.20626+5.84321*ii, .00354036-.0206691*ii, .906802+.882395*ii, -15.4903-4.03423*ii, 17.406-8.38077*ii, 8.58799+1.67005*ii, -2.04966-.770285*ii, -8.54353+12.4315*ii, 1.17894+2.5071*ii
-4.79077+2.35195*ii, 3.01934+1.12844*ii, 2.91132-1.18892*ii, -1.33135+.151645*ii, -1.18163+.509388*ii, .941037+3.10996*ii, .49847-1.77435*ii, .17923-.165427*ii, .658347+5.75833*ii
-2.42796-1.37994*ii, -2.54486-5.12714*ii, -.321995+.983297*ii, -.260476+.780522*ii, -.204166-.667992*ii, -3.13811+2.4287*ii, 6.70854-1.53838*ii, -.0322159-.0316909*ii, .647423-7.09184*ii
-2.03398-5.46126*ii, -1.62997+.30141*ii, 1.79416+2.97524*ii, .875204-1.15712*ii, 1.20587-1.43584*ii, -.492224-2.33954*ii, .846137+.738454*ii, -.18449-.490448*ii, .678971-3.84236*ii
-1.48885-.658554*ii, -.452089+.872724*ii, -.213768-2.33537*ii, -.237442-.24996*ii, -.881633+.937598*ii, -1.59157-.718379*ii, -.113234-.0729089*ii, -.502441+.32151*ii, .146064-.280029*ii
-2.28248-1.33722*ii, -1.95055-2.22585*ii, -.10102+.454418*ii, .579438+.398934*ii, -.151212-.933255*ii, -1.60081-2.63375*ii, -2.65584-2.57809*ii, -.0232452-.0317163*ii, -1.43982+.94642*ii
2.92665+56.5742*ii, .129869+.0688021*ii, 33.7664-35.8994*ii, 15.3695-20.6451*ii, 9.68639-17.0772*ii, 21.9176-38.8409*ii, 1.69394+.005583*ii, 22.1676-80.851*ii, -57.3988+60.623*ii
-.290674+1.67389*ii, -.723463-.561864*ii, -.593749+.893899*ii, 1.10581+.797526*ii, 1.16725+.701593*ii, .275474+.0702946*ii, -.998584+.275671*ii, -.0216588-.292075*ii, -.346486+1.05631*ii
-.137623+1.02383*ii, .121316-.229284*ii, 1.28201-.080173*ii, .517881-.162783*ii, 1.96459-.350438*ii, -.147134+.949259*ii, -.855147+.769665*ii, .646135+1.05596*ii, 1.0346-1.05528*ii
1.09984-.607531*ii, -1.01798-.681891*ii, 1.32742-.007256*ii, -.669338+.392234*ii, .864671-.527087*ii, .443745-.27438*ii, -.568626-.62579*ii, -.224201+.151962*ii, .759345+.826559*ii
-2.58125-.854958*ii, -1.34813+.413028*ii, -.198456-1.97756*ii, .920499-1.29458*ii, .421743-1.32312*ii, -.483073+2.01471*ii, -1.58389+3.14763*ii, -.0690679+.345562*ii, -6.53896-2.50757*ii
-.564579-1.17439*ii, .0292211+.0755292*ii, .835287+.362732*ii, 6.05189+5.5994*ii, 4.00811-.158352*ii, -5.53007+1.20271*ii, -3.05681+10.5718*ii, 1.97471-2.0008*ii, 6.38805-7.72168*ii
-11.3393+6.61733*ii, 2.37-1.98123*ii, 5.03305+8.4573*ii, .772406+1.77736*ii, 2.05432+.173007*ii, -11.9868+18.2096*ii, -.243136-2.96366*ii, -.126479+.786388*ii, -23.8409+16.9725*ii
-.455986-.884137*ii, -.511435-1.05608*ii, .543969-2.14285*ii, .819633+.985162*ii, .011588+.920681*ii, 1.40171-1.39569*ii, .046525+1.58307*ii, .360385+.303296*ii, -3.41758-.761441*ii
.168836+.143448*ii, -.0345047-.102286*ii, -.98481-1.00271*ii, -.519727-.993208*ii, -1.38047+.382926*ii, .299365+.181279*ii, -.869312-.54297*ii, 2.92939-1.41882*ii, -.311664-1.40639*ii
-.117317+.0771969*ii, 2.71192+.9049*ii, .604245-.55886*ii, -.159409+.890328*ii, -.199376+.0968082*ii, -1.94137-1.38678*ii, 1.66599+1.21114*ii, .0346538-.0630819*ii, -1.68353+.199228*ii
3.56779-.286173*ii, -2.89431-.655919*ii, 1.07721-1.16769*ii, -1.20338+.252908*ii, 1.08564-.165688*ii, -.833034+.567289*ii, -1.52764-1.50956*ii, -.0667595+.11599*ii, 3.40829-.157689*ii
4.19908-4.55703*ii, .124336-.0136681*ii, -1.51404-1.43345*ii, -5.66707-9.29626*ii, 2.46881+6.59127*ii, -1.10738+9.27986*ii, 1.24092-6.14607*ii, -2.69486-3.17846*ii, 10.6889-7.52661*ii
.787287+.255768*ii, .804137+2.80317*ii, .144942+.611536*ii, -.256532-.445407*ii, -.25011-.470427*ii, .0410985+.0682183*ii, 3.02975+1.77205*ii, .053819+.00251223*ii, .644534-2.10965*ii
1.58916-.161943*ii, .698788-.445719*ii, 2.20894+1.1248*ii, -.198053-.933297*ii, -.320701+1.35071*ii, 1.17469+.466931*ii, .429341+.122922*ii, .379287+.644338*ii, -.810125-.754451*ii
.326461+.0436128*ii, -1.12167-.864626*ii, -1.12953+4.00095*ii, -1.88951+.237586*ii, -.465795+.124884*ii, -4.39068-1.98733*ii, 1.0899-1.01587*ii, -.273261-.681096*ii, -2.83336-5.5081*ii
.0655884+.0564423*ii, .0326568-.132895*ii, .622615+.394676*ii, .532156+.905749*ii, .677667-.416025*ii, .176238+.159384*ii, -.097336-.883582*ii, -.428751+1.27661*ii, -.288126+.588547*ii
.739195-1.11591*ii, -.238088-.852553*ii, .243063+.155985*ii, .378077-.27343*ii, -.511162+1.11843*ii, .547634-1.12623*ii, -1.08983-1.50119*ii, -.0608959+.0542689*ii, .030735+.53488*ii
3.91128-3.04638*ii, 4.98548+2.72465*ii, -.179209+.750162*ii, -.606725-.450647*ii, .512666+.780885*ii, 3.24908+.125614*ii, 6.63767-3.66432*ii, .00891053+.0327475*ii, -1.5593-5.63601*ii
-2.23078+8.67003*ii, 1.05914+5.1506*ii, -2.41985+.99065*ii, -.336728-.768805*ii, .294061-1.27123*ii, -5.40625+6.76912*ii, -.059569+5.89247*ii, .0229606+.122176*ii, 5.69322+14.3179*ii
-.684164+.125064*ii, .247068-.0199703*ii, -1.08708+.494427*ii, .044118+1.59081*ii, 1.67297-.083843*ii, -1.30699+.210402*ii, -1.11014-1.36676*ii, -1.13302+.408714*ii, -1.88258-.936899*ii
19.1885-10.657*ii, -.13192+.0388097*ii, -.33494+12.9599*ii, -24.3945+7.84952*ii, 12.5571-1.39227*ii, -36.2999+60.5542*ii, 1.09478+1.24086*ii, 7.23397-22.4318*ii, 16.4481-13.7725*ii
.263922+.079856*ii, .775923+1.27684*ii, .763905-.531289*ii, 1.01485+.182062*ii, -.153528-.401222*ii, .565842+1.63938*ii, 1.81508+.106909*ii, -.0095904-.155398*ii, -1.44335+.882664*ii
-.852979-5.58996*ii, -.097217-.842215*ii, .216982+.427785*ii, .307944-3.0812*ii, -.047132-2.58216*ii, -1.53856+2.50326*ii, -1.15556-.890687*ii, -.132649+.0490965*ii, -.130286+.687596*ii
-.0617043+.0431672*ii, -.0929069-.0295021*ii, -.457137-.465984*ii, -3.61066+1.9807*ii, .389383+.787978*ii, -1.33046+1.10321*ii, 3.20613+.316795*ii, 1.47912+.784214*ii, 1.31802+1.63882*ii
-.862318-.069033*ii, .389064+1.58582*ii, -.217869-1.06558*ii, -.454036+.134202*ii, .590207-.425971*ii, -.596962+.181817*ii, -.914188+.358969*ii, -.166396-.0064771*ii, -.581683-.895931*ii
.6901+.138166*ii, -1.58214-.740807*ii, .483818-.479732*ii, -.075331-.698257*ii, .630139-.076081*ii, 1.53131+.328883*ii, .425293-1.26715*ii, -.0335914+.0915329*ii, .402128+.817096*ii
-.65148+1.43224*ii, -.859275-.937482*ii, .1692+.0170562*ii, .591882+.710828*ii, .927734+.613668*ii, .269674+.856298*ii, -1.19614-.032038*ii, -.0249469+.0222551*ii, .20184+.0258223*ii
-.636421+.015720*ii, -.287501+.0184808*ii, -.906636+.586853*ii, -.207967-1.65956*ii, -.029354+1.48623*ii, .129388-.232809*ii, -.564965-.982173*ii, .817799-.457736*ii, -1.08861-.558922*ii
-.318955+.642126*ii, -.0418884-.0460164*ii, 1.27679+.622748*ii, -1.79462-3.07629*ii, -2.80202-1.91592*ii, .450227+.467706*ii, -.0635407+.435522*ii, -5.30322+2.10912*ii, .352349-.516501*ii
-4.66306+.951668*ii, -4.49315-3.31927*ii, 4.59033-2.78601*ii, -.816847-.507589*ii, -.375347-.843246*ii, -3.75686-4.13252*ii, .1972-.138895*ii, -.0911486+.22235*ii, -.518251+1.18697*ii
.078103-1.13872*ii, .057502-2.00973*ii, -.056987+.866702*ii, -.513866+.851607*ii, .015022-.753309*ii, -1.70726-.263661*ii, -1.28664+.631646*ii, -.107928-.0040009*ii, .474127+1.15113*ii
.058364+1.43523*ii, -.453042-.162493*ii, .796286-6.04535*ii, 4.11939+1.9072*ii, -1.43271-.965286*ii, -3.42822-7.84781*ii, -.561272-.543679*ii, .67081+3.09538*ii, 3.73366-2.96016*ii
1.46858+.555113*ii, -.0439274+.0837713*ii, .405011-.95446*ii, -1.10445+1.72064*ii, 3.05047+2.70048*ii, 1.8653+.576945*ii, -1.65428-2.14232*ii, -2.73121+.223497*ii, 2.71476-.711279*ii
-1.50051+.589375*ii, -.654058+.210013*ii, .246214-3.59219*ii, .189813+1.43906*ii, -.048689-1.53114*ii, -.286243-.194527*ii, .0903884+.431753*ii, -.484981+1.21732*ii, -1.57319+.218389*ii
5.39153-3.36302*ii, -1.02649+.139126*ii, -1.01091+.064781*ii, 2.15154-2.05193*ii, 2.42158-.51993*ii, 6.197+5.75434*ii, 7.37965-7.78291*ii, .243864+.017275*ii, 6.95595-8.34585*ii
-13.2726+8.11964*ii, 4.68666+1.06952*ii, -.328868-.465061*ii, 1.74486-.400992*ii, -1.66624+.678482*ii, 1.72216+4.65595*ii, 3.77984+5.26122*ii, -.0220554-.0197745*ii, -1.20372+3.4881*ii
1.77692+.264924*ii, -1.75708+1.04031*ii, .13097-.391466*ii, -1.20162+.001024*ii, -.883891-.313941*ii, -.755274+1.77166*ii, -.446666-2.52614*ii, -.0382155+.0330721*ii, 1.0474+.155995*ii
.188534+.957855*ii, .286776+.700629*ii, 1.46517+1.07463*ii, .986454+.161383*ii, .11007-1.13023*ii, .237287+1.7139*ii, -.164657+.256872*ii, .511714-.313355*ii, .517294-.199415*ii
3.2791-.541905*ii, -1.94998+2.45526*ii, 5.41504-.190983*ii, 1.10695+.680517*ii, .960674+.370302*ii, -1.90212-1.60891*ii, -.368018+.47997*ii, -.28045-.328636*ii, 1.90116-2.66934*ii
-.449061-1.72826*ii, -.267884-1.21928*ii, .246489-.882827*ii, .0790609-.206801*ii, .022688+1.19577*ii, -.479719-1.67718*ii, 1.69251+2.30156*ii, .162085+.0861509*ii, -2.44906+.926881*ii
-2.09861-1.67322*ii, -1.94114-3.32517*ii, 2.17308+2.53947*ii, -.0527338-.321233*ii, -.153294-.820725*ii, -1.79371-1.40724*ii, -.689334+.034491*ii, -.213535+.0387258*ii, 1.58557+1.67559*ii
.84103-1.28372*ii, -2.7369-1.80714*ii, 1.64697-1.27821*ii, .722478-.471493*ii, .482835-.48457*ii, -1.20922+.037698*ii, -1.00853-.22848*ii, -.0510787+.150484*ii, 1.95306-.91281*ii

component_3:
equations:
4*c2*r*mu-dp*r
dp*L+delP
c0+c2*Rad^2
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
-.255134-.383256*ii, -.304849-.011907*ii, .007255+.855906*ii, -.335168+.381515*ii, .558779-1.09403*ii, -.542629+.004779*ii, 2.63209e-17+3.46387e-17*ii, -.033314-.700608*ii, 1.45561e-17-1.06679e-16*ii
-21.7684-18.5994*ii, .02623+.131084*ii, 7.52767-4.31007*ii, 5.42232+2.91869*ii, -13.8304+4.78557*ii, -20.9494-4.21625*ii, -4.34407e-16-2.1045e-15*ii, -5.14143-15.3854*ii, 1.02033e-15-3.19236e-16*ii
.290863-5.04173*ii, 1.3063+1.63741*ii, -.470609-.826138*ii, 1.47845+.180141*ii, -1.45016-.554981*ii, -2.7891-4.8796*ii, -2.78071e-18+6.92184e-18*ii, -.112106-.0175841*ii, 0
-3.57947+1.11522*ii, .544608-1.10167*ii, -1.35758+.966277*ii, -.565081-1.01809*ii, 1.60546+.687931*ii, -3.07888+2.83795*ii, 1.5497e-16+1.8767e-16*ii, -.2986-.160461*ii, -1.54729e-16+1.86041e-16*ii
-.491383+.0307825*ii, .377877+.225105*ii, -.956041+.351659*ii, -.0045335-.302993*ii, 1.01077-.31257*ii, -1.05393+.003679*ii, -4.15748e-17+1.40227e-16*ii, -.364546+.449818*ii, -4.43016e-17+5.8503e-17*ii
-10.7527+11.3995*ii, 14.8907-6.23216*ii, -3.15521-7.62004*ii, 6.72618-4.43238*ii, -.963822+.204529*ii, -.477177+2.63658*ii, 1.87268e-189-1.3747e-189*ii, .0004856-.12773*ii, -2.80552e-189-2.24441e-189*ii
2.54078+4.41816*ii, -.155473-1.46951*ii, -2.03712+.658226*ii, 1.85675-.463184*ii, -1.81703+.383948*ii, 3.13997+.274425*ii, 8.0514e-233-2.17389e-231*ii, -.0744806-.354446*ii, 1.61029e-232-3.86469e-231*ii
-.00552931-.00997282*ii, -.0346799-.113103*ii, .426888-.74994*ii, -.532149-.689346*ii, -.0323422-.30878*ii, -1.42336-.534739*ii, 2.61284e-200-1.04514e-199*ii, 1.25074+1.32709*ii, -2.61284e-200+1.17578e-199*ii
-.044164-.0179426*ii, .00942469-.0283072*ii, -.122059-.0679194*ii, -.133172-.921061*ii, -.864521-.922164*ii, .68568+1.0684*ii, 0, .216892-1.1502*ii, 0
-.00604412+.0149055*ii, -.0246022+.0345801*ii, -.254783+.271599*ii, -.800776-.394547*ii, -.071601-.611452*ii, -1.04207-1.5828*ii, -1.97872e-228+1.15425e-228*ii, 2.17375+.29545*ii, -2.4734e-229+8.24467e-229*ii
-11.9973+5.26433*ii, .176077+.25213*ii, -4.10171-4.69428*ii, 3.08615-15.7599*ii, 5.04505-4.14129*ii, -2.64615+4.49714*ii, -4.43961e-313-4.50924e-314*ii, -5.03789+.548804*ii, -7.95748e-313-1.53314e-312*ii
-.0325658+.0271803*ii, .651461+.339869*ii, 1.89773-.043784*ii, .384658+.309284*ii, .199891-.133312*ii, .661598+.19972*ii, -1.29534e-132+1.46112e-132*ii, .565563-.311859*ii, 1.53266e-132-3.02268e-132*ii
9.06648+3.88027*ii, -.210266-.202239*ii, -1.42165+8.43088*ii, -7.84836-8.52662*ii, -5.71936+1.04533*ii, 4.48023+5.38676*ii, 0, -4.13021-6.05153*ii, 0
.156669-.274249*ii, -.342067-.710878*ii, .666513+.323422*ii, -1.69025+.017511*ii, .294292-.560138*ii, 1.23209-.247091*ii, -1.01424e-69-4.34673e-70*ii, -.18394+.145888*ii, 4.34673e-70-1.44891e-70*ii
-.617501+2.11677*ii, -.0204858-.493427*ii, .473195-.491778*ii, -.836831+.94698*ii, 2.08514+.342208*ii, -.402551+.470295*ii, -8.35897e-266-2.57674e-265*ii, .238799+.249663*ii, 1.73131e-265+6.68718e-266*ii
4.24001+3.4015*ii, 1.35848+4.41998*ii, 5.75193-1.23906*ii, .446335-.977648*ii, -.318601-1.03636*ii, 6.66+7.15436*ii, 0, .0273283-.316937*ii, 0
-.838823-1.18958*ii, -.252749+.378166*ii, 2.88803-2.37029*ii, 1.5496-.033461*ii, -1.47474+1.01254*ii, -1.33495-1.17297*ii, -1.85653e-214+2.80801e-213*ii, -1.96517-.595799*ii, -5.1983e-213-8.54006e-213*ii
-.705603-1.40442*ii, .704663-.152808*ii, -1.18868+.043975*ii, -.54807-.086817*ii, 1.16691+.904489*ii, -.874425+1.87974*ii, -4.11852e-184, -.40601-.0724429*ii, -3.82434e-184+4.48624e-184*ii
.224907+.841013*ii, 1.11505-1.14174*ii, -.251021-.529743*ii, -2.06435+2.78018*ii, .641892-.365344*ii, 2.38373-1.35802*ii, -4.21688e-81-6.06176e-81*ii, .0318946-.0861135*ii, -1.05422e-81-3.37371e-81*ii
-.531081+3.97637*ii, -.932154-3.84823*ii, -.843115+.658985*ii, .311286+1.11975*ii, .98935+.185365*ii, -4.01772-.593631*ii, 1.40942e-74-2.76357e-75*ii, -.027906-.0615326*ii, 1.17452e-74-1.49233e-74*ii
.880865-4.70222*ii, -8.64927+1.65376*ii, -8.18951+3.82972*ii, -4.97452+.785332*ii, .609017-.415173*ii, -7.96906-3.40992*ii, 2.2792e-164+2.87613e-164*ii, .248781-.0631273*ii, 2.3009e-163-2.1707e-165*ii
-2.0172-2.85308*ii, 4.46904-.133171*ii, .859823-.351763*ii, 4.98029+.372704*ii, -.778934-.41806*ii, -2.25521-1.31009*ii, 8.45304e-132-7.74862e-132*ii, .048642-.0182283*ii, 2.81768e-132+1.23274e-131*ii
-7.17128+1.7969*ii, .425133-.373934*ii, -9.64501+13.8128*ii, -.106128+1.28807*ii, 3.51171+.851741*ii, 7.13874-2.67912*ii, 0, -7.2259+1.76694*ii, 0
