variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.368392+1.13645*ii, 1.44825-.541177*ii, -1.28294+1.01763*ii, 2.94125e-163+8.59854e-163*ii, .423247+.674743*ii, -1.37598-.867853*ii, -1.19105+.181624*ii, -.149987+1.19538*ii, -1.34322+1.44506*ii
.925389+.015367*ii, .6639+.2835*ii, .729514+.253109*ii, 3.09977e-157-1.65018e-157*ii, 1.23221-.560055*ii, 1.21685+.666354*ii, -.892231-.139616*ii, -1.07692+.490642*ii, .615558+.327683*ii
.971118-1.66747*ii, .535431-.712537*ii, .908291+.750446*ii, 6.82803e-32-2.42013e-31*ii, -.877833+.688727*ii, -.215182-.203774*ii, -.782264-.34225*ii, .579589-.993517*ii, .453683+.89791*ii
80.3255+4.3321*ii, -22.4161+190.173*ii, 2.83922-.238535*ii, -5.45323e-127-6.69391e-127*ii, 45.7741-10.9303*ii, -8.2483-76.6492*ii, 50.6139+35.7016*ii, -72.3356+37.6169*ii, -152.22-89.2916*ii
.506867+2.24893*ii, -1.57089+.836276*ii, -.674539+.185878*ii, 7.63734e-152+5.72801e-152*ii, .774272+.339364*ii, 1.23815-1.07566*ii, .748495+1.08004*ii, 2.5612-2.56112*ii, .705646+.589403*ii
.757087-1.431*ii, 2.73583-.61243*ii, 1.18589-.039022*ii, 0, .121385-2.1968*ii, .736964-1.38754*ii, 2.54944+.138724*ii, 2.02491+1.66592*ii, -3.02877-.065027*ii
5.41275+2.9808*ii, 3.21901+5.79079*ii, 1.20429-1.15962*ii, 2.24447e-162+1.33946e-161*ii, -2.28694-10.0069*ii, 2.15153+3.02751*ii, -1.18408+1.1119*ii, -1.53281-2.72197*ii, .136597-2.71213*ii
.288865+3.25672*ii, 3.88147+.536794*ii, 2.07433+.636852*ii, -2.7263e-118-3.71769e-119*ii, 3.15076-2.86956*ii, .300208+1.69185*ii, 1.01673+.973649*ii, 2.03896+1.34162*ii, -1.48896-2.66717*ii
-.067586-.740489*ii, .499767+.320383*ii, .935877-.490025*ii, 3.97902e-32-4.88388e-31*ii, .737743+.400189*ii, .373428+.271052*ii, -.0358075-.145233*ii, .036367-.917689*ii, .104679+.118374*ii
-.004005-2.6703*ii, 1.56564-2.06662*ii, .63994+.884165*ii, -4.53457e-138-1.5955e-138*ii, .120499-.75605*ii, .619193-1.15811*ii, -.263685-2.1252*ii, -3.15423+1.30622*ii, -1.71028+1.59314*ii
-3.3547-.258641*ii, 1.76707-5.11919*ii, -.609992-.259847*ii, 1.01433e-151-2.81627e-151*ii, -1.54491+1.95619*ii, .246163+.260805*ii, -.249222+5.14659*ii, .904612+.537397*ii, -1.48935+3.07462*ii
-.744027+.387666*ii, -.684245+1.338*ii, .172196+.758354*ii, 2.04595e-253-2.98368e-254*ii, .219628-.656115*ii, .917809+.94932*ii, -.052391-.552061*ii, -.536076-1.32259*ii, -.409636+.134793*ii
.521157+.282236*ii, -.424649+1.88885*ii, -.907015+.478707*ii, -4.8879e-149+1.45109e-150*ii, 1.12517+.591567*ii, 1.59292+.87062*ii, .461172-.248572*ii, .859159+.205632*ii, .299297-.446225*ii
-2.30325-.67981*ii, -.727033+.949558*ii, -.7543-2.84945*ii, 4.63918e-115+6.2358e-116*ii, 2.801-2.71604*ii, -.172644-1.82807*ii, .988494-1.42155*ii, 1.83081-2.86952*ii, 4.79626+1.74439*ii
-.045714+2.23641*ii, .629534+.859772*ii, -.540482-.276144*ii, 0, -.468667-.960833*ii, 3.50822-.977969*ii, 1.18125+3.25965*ii, -2.3575-1.79347*ii, -.26169+2.08797*ii
.849033-1.341*ii, 2.18594+1.39171*ii, -1.65224+2.12107*ii, -2.07908e-111-6.23725e-112*ii, -.030859+2.78757*ii, -.699361-1.42395*ii, .553383-.472627*ii, -3.98741-5.33818*ii, -.088153-1.95466*ii
-2.74239-2.53643*ii, -2.00039+3.9562*ii, 8.61659-6.52474*ii, -4.74031e-110-1.50526e-109*ii, -2.41864-1.22812*ii, -2.61883-3.1471*ii, .291595+.313395*ii, -3.71211-2.52622*ii, -4.55738-.797815*ii
-.745517-1.0973*ii, .111747-1.04567*ii, -.767854-.238822*ii, -1.19779e-31+9.83335e-32*ii, -1.01047-.414572*ii, .335531-1.20534*ii, .0295935+.106312*ii, .182521-.888238*ii, -.0026661+.0886995*ii
1.33712+.456257*ii, .151027-1.07704*ii, -.151821-.952*ii, -2.53968e-163+1.008e-163*ii, .282072+1.30612*ii, -.563921-.344145*ii, -.219824+.322359*ii, -.438833-.715447*ii, -.34026-.160331*ii
.206118+.238422*ii, .006422-1.2737*ii, .674446-.129927*ii, -5.12849e-193-1.4571e-193*ii, -1.78099-.322769*ii, -.255595-.0698769*ii, -.561695-.200794*ii, -.085367+.169872*ii, .404922+.0624453*ii
-7.9711+.129612*ii, -3.6017+2.22859*ii, -.259639+.521281*ii, -1.67463e-166-2.0138e-167*ii, 2.50822+2.5746*ii, 3.96017-6.94289*ii, -1.16434+5.11819*ii, -1.47338-3.7689*ii, 2.36571+1.93583*ii
-.088476-3.40417*ii, 8.6396+8.02836*ii, -3.80212+8.02845*ii, 6.56043e-139+1.00768e-138*ii, -1.08225-1.14016*ii, -2.00051-10.2342*ii, -1.68422-.569339*ii, 11.237+5.94954*ii, -10.9745+11.357*ii
.347825+.889428*ii, -.461871-1.64235*ii, .0601159-.244198*ii, 1.32604e-99+9.88595e-99*ii, 1.46486+.093738*ii, -.392517-.528916*ii, -2.78124-1.18598*ii, .547724+1.10793*ii, .456809-.607876*ii
-1.73223+.380163*ii, -1.56401-.521099*ii, .43392-1.99116*ii, 8.7748e-146+6.924e-145*ii, -.552215+3.63595*ii, 3.78075+4.2258*ii, 1.24117+1.30541*ii, .242907+1.6654*ii, -3.13786+1.90493*ii
.319272-.0194448*ii, .548779+.863614*ii, -.415735-.526576*ii, 7.2628e-220-2.03075e-220*ii, 1.08855-.735558*ii, -.662201-1.02274*ii, -.162271+.132769*ii, -1.07384+.288835*ii, -.137375-.0302514*ii
.856806-1.21347*ii, .402306-.292591*ii, -.208565+.238322*ii, 2.52664e-29+2.89837e-29*ii, .575498+.51409*ii, -.911098+.488609*ii, .322948+.15927*ii, -.0376161-.296972*ii, .105314-.0437475*ii
20.9602-32.1694*ii, 41.6068-38.7672*ii, .899675+.312633*ii, -3.51319e-267-1.87774e-267*ii, -9.4045-20.7062*ii, -24.8676+.53802*ii, 34.0791-4.61692*ii, 23.9824+4.3289*ii, -32.1035-6.50052*ii
.570917+.145554*ii, .538431-.853366*ii, 1.00726+.21907*ii, 8.47129e-122+4.23565e-122*ii, .431518-.100002*ii, -1.02452-1.76365*ii, .890331-.498254*ii, 1.62852-.845856*ii, -1.00595+.306825*ii
1.73844+.723111*ii, .623553+2.0222*ii, -.292903+.153436*ii, 1.47325e-165-1.05989e-166*ii, -.209727-2.08428*ii, .554507+.895402*ii, -.652946-3.19591*ii, 2.31895+2.99978*ii, -.681617-.835907*ii
.800125+.682519*ii, -.995075+.940688*ii, .553756+.930437*ii, -3.51193e-175+3.67233e-175*ii, 1.3356-.779135*ii, -1.9027+.230497*ii, 1.5268+1.46298*ii, -.819904-.774963*ii, .515732-2.23073*ii
.869771+1.1481*ii, -.329197+1.29988*ii, .655155-.464073*ii, -4.84792e-153-4.10209e-153*ii, 1.17957+1.2815*ii, 1.23019+1.23338*ii, .064981-2.11946*ii, -.11033-2.32047*ii, .941011+1.41873*ii
-.948421-1.02508*ii, 1.12151+1.32924*ii, 1.24596-2.0919*ii, 3.35894e-139-2.09934e-139*ii, 1.79819+.140313*ii, .221854+2.02168*ii, -.591452+.135461*ii, 1.29099+.363496*ii, .453558-1.40604*ii
.610584+.023159*ii, -1.11629-.307297*ii, -.545782+.022343*ii, 8.44254e-226+8.44254e-226*ii, .74248-1.42386*ii, 2.09913-1.6576*ii, 1.26684+.266355*ii, .630039+3.94867*ii, .697367+.117067*ii
2.05703+.534102*ii, .622792+3.06043*ii, -2.44387-.625825*ii, 2.95527e-287+1.21084e-287*ii, 1.43869-2.28225*ii, -.309814-1.98942*ii, -.641999+.834988*ii, .560968+.273304*ii, -2.09152+1.63882*ii
-2.90218+1.64027*ii, 3.331+.981622*ii, -2.79933+3.61986*ii, 0, 2.1181+5.31414*ii, 5.21791+3.34653*ii, -1.9999+.017682*ii, -3.32257+3.43834*ii, -5.53438+7.28886*ii
1.09123-.49432*ii, -.317973+.251435*ii, -.133442-1.92062*ii, -7.77784e-90-1.57935e-89*ii, 1.76319+.508942*ii, .726094+1.97846*ii, .160966+.450046*ii, -.216039-1.95033*ii, -.842885+.369209*ii
.518278-2.61935*ii, .620468+.33902*ii, .335629+.782428*ii, 4.34673e-70-3.62227e-71*ii, -1.4135-.092973*ii, -.779116+.432399*ii, -.316722-1.40065*ii, .692162-.66079*ii, -.989606+.717911*ii
.888051+.081284*ii, 1.67438+2.39917*ii, 2.31386+.722224*ii, -1.37598e-235-2.85024e-235*ii, -1.28711+1.46508*ii, 3.15768+2.6384*ii, -2.19784-.798184*ii, 1.05728-1.43717*ii, 4.50902+3.43422*ii
.201591+.241248*ii, -.36323+.682414*ii, 1.6862+.458342*ii, 2.07355e-195+3.89292e-195*ii, .037994+.612591*ii, 1.42163+.292888*ii, .148707+.802929*ii, 1.30701+.305368*ii, .117266-1.42206*ii
-.05962+2.81999*ii, -1.87104-.49028*ii, 1.60956+.475691*ii, -4.00084e-182+6.7426e-182*ii, -.015599-.632716*ii, .979586-.478754*ii, -2.14093-.871759*ii, -2.5108-.83048*ii, 3.03127+2.42157*ii
1.79395-.395611*ii, -2.67859-1.30158*ii, -.964283-.40432*ii, -8.12987e-260-4.36981e-260*ii, .959304+.710976*ii, .048002+1.03395*ii, -2.47609+1.34311*ii, .731362-1.44951*ii, -2.9307+.294006*ii
4.17735+.864945*ii, -1.42275-2.16573*ii, 1.04088-.36105*ii, -1.42323e-94-3.37081e-95*ii, -1.76954-.094652*ii, 4.20354+.005803*ii, 4.3169+5.1819*ii, .308756+2.49761*ii, -6.36429-3.83511*ii
3.51929+2.30643*ii, 2.11468+3.96463*ii, -1.15374-1.1246*ii, -1.76105e-132-1.40884e-132*ii, 3.44795-1.201*ii, -1.51102+1.57907*ii, -2.93019+.673726*ii, -1.96417+6.42427*ii, -4.13836-2.51799*ii
2.52964-5.31782*ii, -1.56389+3.82506*ii, 1.62311-3.10011*ii, -8.86738e-246+1.43022e-245*ii, -.319984+5.09389*ii, -.360787+4.01953*ii, -.582911+.594569*ii, -1.28615-4.25952*ii, -.897102-2.77214*ii
-2.50449+1.44486*ii, -1.55039+.628181*ii, .160042-.7562*ii, -4.02153e-87+4.77557e-87*ii, 1.95506-.086827*ii, .230351+1.15349*ii, -.488836-.460186*ii, 1.58678-1.63758*ii, .426227-.296008*ii
.531466-2.40251*ii, -2.05392+1.66934*ii, .071631+1.48588*ii, 5.50372e-110+1.64345e-110*ii, -.531845+1.41661*ii, .42445+1.00915*ii, -1.32434+.068069*ii, 2.24577-1.15229*ii, .196007+1.96293*ii
.990768-.669594*ii, -.252308-.946907*ii, -.867601-1.08497*ii, 4.93157e-193+4.38362e-193*ii, .79761-1.44708*ii, .938623+.059017*ii, -.343507-2.09571*ii, -.441609-.162532*ii, 1.97576-2.19094*ii
.209976+.912245*ii, -1.10741+.367052*ii, -.194481-1.04915*ii, -1.48062e-164-2.8066e-165*ii, .363935+.624827*ii, .608086+.359956*ii, -.596901-1.11159*ii, -.309128+.154895*ii, 1.05014-.84242*ii
.546249+.44175*ii, -.359007-.952155*ii, 1.12969+1.31078*ii, -1.17364e-81-8.89498e-82*ii, -1.61803-1.8028*ii, 1.74038+.106168*ii, -.583978+.27743*ii, .597503-.166813*ii, 1.02336+.452056*ii
-.824852-2.0053*ii, -.323399-1.01697*ii, -.925764-.756904*ii, -3.4057e-90-1.0395e-88*ii, -.729015-.941487*ii, -.121727+.304987*ii, -.691284+1.46877*ii, -.00952088+.0292811*ii, -1.75168+.836497*ii
.286543-.463612*ii, -.12084+1.00695*ii, -.0841595+.30864*ii, -4.8879e-150-1.95516e-149*ii, -.225165+1.70197*ii, -.0415895-.199671*ii, .824221+.302022*ii, .498791+.562128*ii, .162582-.228969*ii
-.009593+1.70186*ii, -1.7256+2.23516*ii, .556963+.040102*ii, -2.2691e-123-3.40365e-123*ii, -2.98387-.001723*ii, 1.79516-.297506*ii, .744319+1.24467*ii, 1.31481+1.69956*ii, -.364645-.723084*ii
-2.5964+1.99753*ii, 4.86299-3.50598*ii, -.301756+1.83899*ii, 3.12825e-148+2.34619e-147*ii, -2.13045+1.82046*ii, 2.04813+5.11532*ii, -.998219+4.27514*ii, -2.67838+11.1292*ii, 7.5607+3.12576*ii
.443988-.539707*ii, .034630+1.61266*ii, 1.44217-.11119*ii, -8.32021e-46, -.136039+.426704*ii, .22641+.53213*ii, -.490863-.426574*ii, .749588+.039739*ii, .755339+.560614*ii
-.248991-1.78475*ii, .627746+.874364*ii, -1.26804+.580709*ii, -8.20417e-62+1.21543e-62*ii, -1.47053-.093873*ii, .040892+2.15065*ii, -.50902+1.17439*ii, -.0399026+.419261*ii, .036519+1.78477*ii
-.233057+.208979*ii, .829698+1.1937*ii, -1.13689+.443959*ii, -1.26405e-61-8.75112e-61*ii, -1.11993-.260129*ii, .351304-.58097*ii, .273618+.366522*ii, 1.81176-.187828*ii, .473794+.29522*ii
.075469-1.99649*ii, -1.61101-1.2789*ii, .177112-2.0426*ii, 0, .790093+.71384*ii, 1.09525+2.09051*ii, .0421826+.10629*ii, -1.71048+.157305*ii, -.224578+.0673368*ii
-.320111+.86177*ii, 4.09826-3.99381*ii, 2.46176+.543226*ii, 1.31345e-287+5.3359e-288*ii, 2.75248-4.04603*ii, .703529-7.11826*ii, .258164-.846401*ii, -4.32831+2.34389*ii, -1.09533+1.9434*ii
-.199176+.108242*ii, .079684-.912433*ii, -.274892+.601429*ii, 2.19405e-32+7.59369e-32*ii, -.529757-.573006*ii, .27839+.19671*ii, -.363103-1.00333*ii, .60611-.068233*ii, -.703244-.057426*ii
-.873031+3.90484*ii, -2.17208+.38942*ii, .388527-.56483*ii, -1.2932e-61+1.49916e-61*ii, .873759-.252711*ii, -.259877-1.23794*ii, -1.22237+1.08762*ii, .050114-.11439*ii, -.139399-1.113*ii
-4.68596+9.08894*ii, 2.74355+3.62048*ii, -.307744-.51768*ii, 8.97765e-189, 3.50572-1.48784*ii, 5.60428+6.87705*ii, 3.48979+5.053*ii, -.174948+4.06169*ii, -1.54188+3.36163*ii
1.95237-1.84479*ii, -.299498+1.0605*ii, .161347+.740042*ii, 7.18212e-188-1.86735e-187*ii, 2.03817-.936071*ii, -.193784+.584931*ii, -.534747+.990318*ii, 1.62391-.304657*ii, .819156+.235951*ii
.090984+1.32041*ii, -1.11937+.440174*ii, -1.23684-.455011*ii, 8.92245e-118, .485092-.428731*ii, -.339818+.451136*ii, .521402-.240316*ii, -1.06608-.72531*ii, .754236-.059989*ii
-1.74422-1.38775*ii, 1.87773-6.59595*ii, 1.60162-1.76953*ii, 1.20396e-218+2.83285e-219*ii, 2.38408-4.92827*ii, -1.27731-.563083*ii, -1.26543+.62486*ii, 1.92122+4.10322*ii, .921024-3.24*ii
.649643-.764007*ii, -.802488-.526631*ii, .695222+.611971*ii, 4.7332e-31+3.65217e-29*ii, -.0143757-.0970353*ii, .182603-.0464731*ii, -.386647-.0932888*ii, -.719235-1.09149*ii, .211715+.301473*ii
.021566+.613555*ii, -.723361-1.53202*ii, -2.05814+1.5884*ii, 4.67669e-209-8.51689e-209*ii, 2.7416+.485892*ii, -3.71301-1.0313*ii, -.085068+.581396*ii, 1.15554+2.78354*ii, .748408+1.33172*ii
-2.66173+4.29585*ii, -11.3308-8.3866*ii, 12.1385-1.07605*ii, -1.40884e-131-2.53591e-131*ii, -.165063+.603933*ii, 4.36438+7.34821*ii, .643887-1.22985*ii, -13.4054-8.1143*ii, -6.49247+15.6214*ii
.812907-.787681*ii, .741832-.120932*ii, -.438827-.319527*ii, -8.53539e-159-6.5438e-159*ii, 1.78869-.834596*ii, -1.8434+1.8979*ii, .787304+.604842*ii, -1.09088+.044738*ii, .152227+.516985*ii
.110238+.0677147*ii, -1.07342-.110685*ii, .303904+1.02555*ii, 1.75182e-145-2.00208e-145*ii, .253632+.163168*ii, 1.60569-1.13853*ii, -.182894-.398816*ii, -.856005-1.47905*ii, -.353422+.308768*ii
-1.46213-.554085*ii, .92683+.672203*ii, -1.77592+1.59109*ii, 3.0106e-47+3.96852e-47*ii, -.335871-1.34149*ii, .292319-1.9566*ii, -.0986414+.123628*ii, .523806-1.25382*ii, .0215237+.3765*ii
-.0333604+.31461*ii, -.789115+1.52662*ii, -2.87898-.818128*ii, 8.59888e-137+2.57966e-136*ii, 1.38757+1.5005*ii, 2.75374-1.15927*ii, -.107866+1.0427*ii, -.015629-1.74272*ii, -1.1636+2.91366*ii
.313629+.147425*ii, 1.42364-.699267*ii, .321409+2.04241*ii, 1.40226e-92+1.07267e-92*ii, .581388-.516016*ii, .251678+.991842*ii, -.601449-.283136*ii, 1.25666+1.69068*ii, -.384969+1.31941*ii
-.324963-.806868*ii, 3.6096-1.97923*ii, .146402+.448078*ii, -1.87371e-116+3.48223e-115*ii, -8.01161+2.07502*ii, -8.887-.03687*ii, .71091+9.9563*ii, -6.09148-4.63541*ii, 4.35712-1.77617*ii
-.153873-.167356*ii, -2.50958+.745092*ii, .678861-4.54893*ii, -5.02274e-125+1.18182e-125*ii, .896187-1.97261*ii, 1.11602+2.64887*ii, .113899+.0348469*ii, -2.56367-2.14342*ii, -.235837+.494461*ii
-.169519+.387486*ii, .613486+1.05921*ii, .493052+.341642*ii, 0, .492054-.934646*ii, 1.75231-.260314*ii, .421241-1.16996*ii, .102479-.676788*ii, -.607402+.432939*ii
-5.56589-2.12532*ii, 2.15094+2.98617*ii, .909174-.421388*ii, -3.30197e-134-4.16186e-134*ii, .39889-4.18981*ii, 4.17971+1.98918*ii, 2.11212-5.27857*ii, -5.14404+2.12386*ii, .304039+5.68916*ii
1.10054+1.7732*ii, 1.93286-.161424*ii, -.380921-1.13513*ii, 4.86679e-209+2.76038e-208*ii, 1.17386+1.64101*ii, -.50519-.2725*ii, -.804932+.536956*ii, -1.16786-.096044*ii, -.916133-.709167*ii
.206369-.170523*ii, .330994-.355368*ii, .068082+.746309*ii, 3.39519e-313-1.95224e-312*ii, -.333277+.762377*ii, 1.43583+.104933*ii, .104763-.468473*ii, -.066606+1.51008*ii, -.356758-.0462913*ii
.403835-3.74675*ii, -2.05581-2.23733*ii, -.832068+1.12607*ii, -6.1771e-206+2.07763e-205*ii, 18.5027-3.83583*ii, -.55312-9.66407*ii, -12.0817-7.88517*ii, -8.37098-2.40713*ii, -18.932+7.04381*ii
1.23406-.143104*ii, .408915-.425752*ii, -.815476+1.04145*ii, -2.83637e-123+9.83275e-123*ii, .361031-.908643*ii, -1.48694+.258281*ii, .165656+.573263*ii, -.511193-1.19441*ii, .732115+.29496*ii
-1.08452+1.64189*ii, -.179748+.188076*ii, -.0842405+.210126*ii, 3.96553e-117-6.93968e-117*ii, -.179346+.810023*ii, -.740999+.290187*ii, .295128+1.46913*ii, 1.90715+1.70876*ii, .333564+.0617459*ii
2.08875+1.37599*ii, 2.10714-1.95887*ii, .211649+.666841*ii, 4.26505e-134-3.02681e-134*ii, .434752-1.10533*ii, 1.36041-.685535*ii, -3.1892-.14631*ii, .914003+1.35635*ii, .577425+2.15765*ii
-1.46056-1.90133*ii, -.234901-.0362041*ii, 2.88398-.354408*ii, -7.3545e-183+1.29263e-181*ii, -.515949-1.68036*ii, .561818-.036883*ii, -.070711+.727788*ii, 1.05185+.906536*ii, -.054006-2.12398*ii
-2.61697-1.80171*ii, -3.66279+.307106*ii, -.688399+.461745*ii, 9.05642e-119+6.0746e-119*ii, 1.78174-3.76015*ii, -2.1295+.955744*ii, 3.58912-1.70802*ii, -4.43562-.918058*ii, 1.68207-2.83306*ii
.153273-.356809*ii, -.818642+.346978*ii, 1.19098-.240697*ii, -1.4709e-184-1.76508e-184*ii, -1.44678+1.29054*ii, 1.14536+.74194*ii, -.459138-1.14128*ii, 1.00979+.975406*ii, .821529+1.24873*ii
1.39978+1.0115*ii, -.305317+2.47649*ii, -.0720313-.474402*ii, 5.1871e-223-6.91613e-223*ii, 1.2603-1.49549*ii, -1.48285+1.45107*ii, 1.48623+.759321*ii, 1.42619-.573376*ii, -.253169+.759765*ii
-.020710+.585615*ii, -.709033+.164805*ii, -.80163+1.39728*ii, -6.32428e-31+1.54086e-30*ii, .2978-.531918*ii, .319363+.0240952*ii, .0981477+.410704*ii, -.162478+1.37937*ii, .652545+.192093*ii
-2.7507+6.13149*ii, -1.93208-10.5091*ii, -.299254+5.68646*ii, -2.5021e-129-7.55139e-130*ii, -5.39821+12.7347*ii, 4.56982+6.8966*ii, .701722+.152925*ii, .321968-.299117*ii, 1.0796-3.94455*ii
-.200952-.0082658*ii, .332765-.0827476*ii, -.724923+.243351*ii, 8.67461e-119-1.23923e-118*ii, -1.71289+.180349*ii, -.637388+.08743*ii, .084855+.94868*ii, -1.604-1.03247*ii, .292376+.667071*ii
.583813+.549672*ii, 1.29678-.864043*ii, -1.60923-1.10278*ii, 2.11064e-227+5.27659e-228*ii, -.039467+1.29465*ii, -.249488+1.38869*ii, .707482+.857398*ii, -.700388-1.97126*ii, .192981+2.15995*ii
-.364327-.360448*ii, -2.07812+.138446*ii, .128178-.0882278*ii, -2.83121e-126-1.80692e-126*ii, -.821208-.351928*ii, -1.06864+1.29278*ii, -1.03718+1.08056*ii, .85333+.213276*ii, .037609-.230013*ii

component_3:
equations:
dp*L+delP
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
.0986643-.0869455*ii, .218046+.508133*ii, .270345+.455174*ii, .213345-.480998*ii, .257829+.0281555*ii, .384053+.0410908*ii, -.581276-.284808*ii, .0085715-.113736*ii, .0275078+.341578*ii
.211895-.68748*ii, -.304185-.0914773*ii, .793104+.436654*ii, .644942-.250324*ii, .317661+.0666001*ii, .240784+.209166*ii, -.0797573-.0326611*ii, .1229-.290585*ii, .0489942+.06073*ii
.365542+1.53846*ii, .979172-.111394*ii, -.163162+.85129*ii, -.911053+.239389*ii, .174491-.418182*ii, .274375+.136521*ii, -1.08834+.008208*ii, .370365+.567534*ii, -.170588+.92783*ii
4.62125-8.11756*ii, -4.63551+9.14578*ii, -.010480-1.12682*ii, 8.90162-3.48021*ii, -2.19292+3.56267*ii, 3.78451-1.76271*ii, -.072942-3.67841*ii, -.744985-5.87816*ii, 4.14415-.120743*ii
-.695991-.346296*ii, -.866038-1.01452*ii, 1.22144+.072971*ii, .300204-.085314*ii, .627322-.36951*ii, -.049142+.70955*ii, .53431+.034824*ii, .178029+.0732916*ii, -.650085-.081524*ii
-1.44785+.546251*ii, .756332-.14366*ii, -.686566+.276156*ii, -.943367-1.95816*ii, .383348+1.01271*ii, .237032+.513893*ii, .731881-1.61545*ii, -.914686-.718016*ii, .056369-1.31122*ii
1.51739-.936744*ii, 3.7655-1.21996*ii, .537323+.513888*ii, -.437901-1.11098*ii, .741029-1.11829*ii, -2.89291+.039151*ii, .95715+.646171*ii, .13368-.105122*ii, -.182238-.83907*ii
.701923-.225258*ii, .458539-.563659*ii, .455895+.166068*ii, 1.06858-.420184*ii, -.613821-.149031*ii, 1.18937-1.78556*ii, .799148+.803236*ii, .0672867+.0189785*ii, -.230936-.498904*ii
.608046+.953143*ii, .099917-.762601*ii, -.368768-.233839*ii, -.799792-2.89368*ii, -.459444-.728988*ii, .415178-.223329*ii, .356548+1.34383*ii, 1.63316+1.04296*ii, -.182758+.578937*ii
-.421197+.902469*ii, -.231542+.996707*ii, 1.23745-1.53407*ii, 1.74367+2.08534*ii, .115614+.106357*ii, 1.2549-.71702*ii, .997278+.058908*ii, .482252+2.45392*ii, -1.32445+1.457*ii
4.13195+5.92201*ii, -.853708+6.85339*ii, .733905-1.15579*ii, 2.10263+3.96401*ii, .869738+2.71455*ii, 1.65087+2.04688*ii, 2.43902+4.10588*ii, 1.65873+.076040*ii, -6.53554-.194331*ii
6.49432+2.31834*ii, -.60615-.216063*ii, 6.41422+1.63073*ii, 1.36379-1.02151*ii, -3.38531+.087409*ii, 4.90281-1.81853*ii, .31143+.800789*ii, -2.37618-2.47967*ii, -.691708-5.64429*ii
-.140421+1.84793*ii, -.843647-3.48057*ii, -2.01875-.136183*ii, 5.17295+1.78001*ii, -2.89563-1.43131*ii, 1.76113-6.27058*ii, 1.24283+.944016*ii, .491296-1.46483*ii, 2.38041+2.07498*ii
-1.12006-.010727*ii, -.850026+.009624*ii, -.199287+.914288*ii, .209218-.365031*ii, .261525-.927497*ii, .249166-.0142207*ii, -.89593-.487763*ii, -.477032+.550453*ii, -.624503+.721933*ii
2.29554-1.08628*ii, -1.35808+1.44181*ii, .112146+.835009*ii, 1.26764-.747738*ii, -2.3022+.580654*ii, -.447707+.540493*ii, .660233-.632781*ii, -.624441+1.02311*ii, -.602421-.480336*ii
-3.29715+1.13638*ii, -.899095-.724742*ii, -1.49956+.632319*ii, 2.08376+2.29536*ii, .491178-2.29912*ii, -1.07164+3.16154*ii, -.688946+.983756*ii, -.741052+1.32881*ii, -.411066+1.91083*ii
.333831-.763513*ii, -.376205-.272894*ii, -.456426-.140083*ii, -2.07465+.180845*ii, 1.02053-1.48308*ii, 3.44045+1.70853*ii, -4.24697-.338416*ii, -.177416-.0425262*ii, -1.89102-.749389*ii
.833041+.804935*ii, 2.28146-1.32806*ii, -1.44605-1.54919*ii, -1.98689+.92166*ii, -2.51471-.113998*ii, 2.69581-3.51563*ii, -.211473+.627802*ii, -.561357+.296688*ii, -1.27839+.580217*ii
1.10941+1.41906*ii, -2.04394+.06868*ii, .38741+1.64286*ii, .22087+1.93985*ii, 1.2304-.723963*ii, -.569568-1.88198*ii, .552148-.670473*ii, 1.03942-.501515*ii, -1.3154-.647356*ii
-2.85018-1.88405*ii, -3.09357-.859202*ii, 4.24626-.288638*ii, 1.67762-1.51905*ii, -1.55788+.532504*ii, 3.31031+4.23933*ii, -.368789-.508176*ii, -.741513-.110859*ii, 1.71265+2.0514*ii
-.629876-.535497*ii, .09215-.997204*ii, -.257455+.515791*ii, -.69983+1.15313*ii, -.584933+.633658*ii, -.340903-1.17703*ii, -.342664-.928275*ii, -.0018941+.136901*ii, -.567017-.062246*ii
-.704337-1.48164*ii, -.41809-.301943*ii, -.565898+1.29874*ii, -.552797+.660117*ii, .651974+.017042*ii, .498229-.159239*ii, -.151379-.445871*ii, .628741+.052525*ii, -.664737-.055714*ii
-2.07154-.234925*ii, 2.82596-1.89165*ii, .12333+1.24235*ii, -.225441+4.42505*ii, .470983+2.37737*ii, -.840705-1.09094*ii, -1.56104-2.20793*ii, 2.19015+2.4943*ii, -2.55049+2.21165*ii
-1.19851+.076864*ii, -.0354879+.222009*ii, -.564827+.576542*ii, .38631-1.19508*ii, -.0631193-.393647*ii, .183615+.228941*ii, -.431305+.500542*ii, .569474-.846136*ii, .044971+.531385*ii
.942379+1.30708*ii, 2.31157-2.35444*ii, 1.76139+.911227*ii, 3.65205-1.05248*ii, -2.02055+.412605*ii, -.127229+2.30857*ii, -.228564-.0902613*ii, -.444639-2.14419*ii, .320343+.36726*ii
-1.76151+1.3511*ii, 2.47086-2.58879*ii, -3.85932-1.98425*ii, -1.89253+.668953*ii, .584928-.952982*ii, .586164-4.77217*ii, .039329-.601147*ii, -.010697-.890499*ii, 1.34461-2.24198*ii
