variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.705367+2.79116*ii, -.351778+.395155*ii, -2.21189-1.14113*ii, 1.78177e-17-4.74593e-18*ii, .554337+2.26591*ii, -1.05218-2.5058*ii, .16725+.93759*ii, .840321+.448046*ii, -.296295-.327565*ii
-.744497-.017221*ii, .784579+1.03523*ii, -.253567-.994967*ii, 1.12609e-18-3.71567e-18*ii, .681932-.329052*ii, -1.53802-1.5896*ii, -.11337-1.53377*ii, .312802+1.62531*ii, 1.51209+1.11357*ii
.786698-.152627*ii, -.127868+.0096712*ii, -2.15984+1.08307*ii, -5.26078e-20-4.68817e-19*ii, -2.49565+.145083*ii, 2.12214-1.49905*ii, .760139+1.66905*ii, 2.10226-3.06058*ii, -2.42156+1.3062*ii
.0844297-.024042*ii, .0215129-.0392927*ii, -.976328-.392572*ii, 4.9512e-19+5.21526e-19*ii, -.540272+1.29142*ii, -.226868-.215885*ii, .834478+1.03338*ii, .01315-1.95991*ii, -.561054+.306459*ii
1.05377-2.99399*ii, .751039+.981492*ii, 1.26557+.126912*ii, -1.27756e-17-2.44031e-18*ii, 1.40961+.762388*ii, 2.55179+1.2796*ii, 1.45194+2.02974*ii, -.898616+.793341*ii, .757134+.530207*ii
1.54671-.071407*ii, -.653934+.065161*ii, .596945-.706327*ii, 9.86886e-19+1.5843e-20*ii, -1.53441-.040811*ii, 3.46185-.95195*ii, -3.11164-1.70693*ii, 2.70803-2.08856*ii, -1.34138+4.07195*ii
1.79932-2.12985*ii, .922453+1.01974*ii, .533093+2.69715*ii, 7.56477e-17-1.37203e-17*ii, 1.07203+.937238*ii, 1.09633-.133846*ii, 1.46357-1.17302*ii, -1.93312+.315921*ii, 2.01913+.79162*ii
-.643-.467994*ii, -.507367+.886961*ii, -.576759-.450194*ii, -1.27223e-17-3.28961e-17*ii, .657037-.588724*ii, .836497-1.28481*ii, -.217926+.314565*ii, -.682149+.899401*ii, .77035-.421251*ii
-1.20235+3.54115*ii, .111418-.0419919*ii, 6.56743+2.83103*ii, -6.84622e-19-1.14936e-18*ii, 5.06684-2.39482*ii, 1.44509-.665002*ii, -4.84825-4.18478*ii, -4.69406+2.23077*ii, 8.70759+7.85905*ii
-1.43822-3.36465*ii, -.616182+.936158*ii, -3.69719-1.42893*ii, 3.20371e-17-1.56408e-17*ii, -1.59171+.855207*ii, -.0818208-.480446*ii, -2.88789+.233671*ii, .065150+.977449*ii, -.564074-.700294*ii
-1.53954-.216288*ii, .077225+.883239*ii, -.185678-.988378*ii, -6.27065e-17-6.4531e-18*ii, 1.03628-.824384*ii, .289927-.0372816*ii, .282923-.0829906*ii, .071746-.467215*ii, .352658+.570348*ii
-2.97119+2.35112*ii, 1.40349-2.02621*ii, .382514+.800875*ii, 8.68323e-19+3.67515e-18*ii, 1.22632+.182575*ii, 1.16542-2.03953*ii, -1.91182+8.5911*ii, .409302-1.32969*ii, -1.06011+1.06553*ii
-.323324+1.778*ii, -.850276+.835193*ii, .054233-.785905*ii, -1.48843e-18-1.04351e-18*ii, -.372392-1.17371*ii, -.492936-1.46183*ii, 1.41782+.839787*ii, 2.21986+2.57696*ii, -.720846+1.16415*ii
-.526752-.812456*ii, .632623-.881645*ii, -.0115842-.27108*ii, -5.77084e-17-4.24925e-17*ii, -.532444-.780264*ii, .314203-.0530237*ii, -.20522+.221887*ii, .400511-.377935*ii, -.278726-.0353*ii
-.670423+1.94868*ii, .589926-.920785*ii, -1.02919+.681691*ii, -5.17539e-18+3.80947e-17*ii, 1.36302-.163272*ii, .781816-.985978*ii, 1.19447-.049704*ii, -1.32036+.397453*ii, -.457008-.400377*ii
.969758+1.7054*ii, -.534674-.496863*ii, .612+1.07656*ii, -6.78376e-18-4.86114e-18*ii, -1.62044-.249047*ii, .028278+.712214*ii, -1.654-.727757*ii, -1.02006-1.60893*ii, -.536889-.306397*ii
-.111023-2.15333*ii, -.327987+.412398*ii, .724168-4.4134*ii, 6.2565e-19+8.87726e-19*ii, 1.892-.715817*ii, 1.96972+2.36262*ii, -.297444+1.73138*ii, -2.51853+5.53004*ii, .899406-.281447*ii
-1.6527+.374113*ii, -.164134-.73428*ii, -.355875-.213016*ii, 5.87529e-18+1.47112e-17*ii, -1.06259-1.05973*ii, .884548-.652957*ii, .3241-1.29806*ii, .79486+.337618*ii, -.120258-.53372*ii
-1.17681+1.38164*ii, .913793+.136995*ii, -1.65253+.875244*ii, -5.08083e-18+3.47345e-18*ii, -1.22515+.68056*ii, -.20697+1.87406*ii, .995554+1.39365*ii, -.538044-.206272*ii, .775811+1.08374*ii
-.200121+.224809*ii, .195555+.475253*ii, -1.71729-.873486*ii, -3.15857e-18-2.05139e-18*ii, -.40577+.648853*ii, .2438+.729821*ii, .530195+.246575*ii, .34098-1.12139*ii, 1.98421-.461978*ii
.383028-.405688*ii, -1.22435+2.16328*ii, -.832944+.511973*ii, -1.10687e-17-3.01363e-18*ii, .470315+.0571051*ii, .415341+.754608*ii, .271144-1.36209*ii, .780607+.211414*ii, 1.01861-.274631*ii
5.27468+2.23051*ii, -.0173688+.300726*ii, -8.01452-.41187*ii, -8.37384e-19-2.05536e-19*ii, -2.51288-3.56333*ii, -1.04891+4.15289*ii, 6.61411+2.05925*ii, 1.74382-1.82601*ii, -.606085+2.9424*ii
-4.0608+.89606*ii, .129373+.147849*ii, -6.45101+.714672*ii, -1.19089e-18+8.1801e-19*ii, -3.95891+2.34393*ii, .977805-1.91951*ii, 1.9385+2.28558*ii, 1.66697+.19809*ii, 4.14785+1.96075*ii
1.01657+1.82429*ii, .507376-1.41291*ii, -7.94837+1.83806*ii, 1.84412e-19+3.09661e-20*ii, 1.07376-.488003*ii, 3.96486+.304077*ii, -4.17402-2.02966*ii, -.960766+1.96991*ii, 4.04626-1.53652*ii
.141367-.804886*ii, 1.24971+.27487*ii, .276255+.831986*ii, -9.46427e-18-9.58971e-18*ii, -.577008-.552915*ii, .831261+1.61923*ii, 1.29056+.172837*ii, .143416-.774193*ii, -.517301+1.05533*ii
-.633008+1.90467*ii, -.0699574-.242609*ii, 1.12241+1.06857*ii, 3.93139e-18+1.90854e-18*ii, 2.69283+.835348*ii, -.464483-.389148*ii, 2.01233-.565983*ii, .095739-1.37148*ii, 3.96398-1.54666*ii
1.41227+8.3041*ii, .0483852+.303633*ii, -1.32622-.910425*ii, 7.48942e-19+1.48627e-18*ii, -.027301-5.23407*ii, .621072-2.01565*ii, 4.97044+2.8662*ii, -9.33676-4.67543*ii, -1.85228-7.49578*ii
.854223+.366886*ii, -.0996302+.333244*ii, .237715-.547857*ii, -4.33595e-18-2.48946e-18*ii, 1.0876+1.22066*ii, -.56149-.362399*ii, -.137303-.810245*ii, 2.4626+1.26323*ii, -.614091-.047038*ii
.273151+.536678*ii, -.0262967-.383209*ii, -2.06997+.178521*ii, -8.75897e-18-1.46868e-17*ii, -1.22686+.250153*ii, .475934-.13859*ii, -.236933-.137678*ii, -.189801-.711966*ii, .776552-.957919*ii
-.948881+.08448*ii, -.5615-.419573*ii, 2.73596+2.79186*ii, -5.13396e-19-6.04447e-19*ii, -.416416-1.08888*ii, 1.85651+2.44857*ii, -2.37696-.692058*ii, -5.35005+.879453*ii, 1.32357+2.68238*ii
.453733-.538558*ii, -.205719+.681772*ii, -.759586-.140488*ii, -1.455e-16+1.28535e-16*ii, .973898+.201005*ii, .234047-.262781*ii, .233338-.628985*ii, -.112032-.0341008*ii, .456886+.41055*ii
.025979+.216445*ii, .0406023+.361488*ii, .470084+.599184*ii, -6.49572e-19+5.42929e-19*ii, .002943+.774134*ii, -.28016-.807857*ii, -1.98215-.695722*ii, -1.98948+1.69333*ii, -.006567+1.35174*ii
7.3007+.514045*ii, 4.48631+2.17136*ii, -11.5912+2.77317*ii, -1.11959e-18-6.92144e-18*ii, -.229134-1.18992*ii, -2.96645+4.66158*ii, -1.02927-1.46488*ii, 1.48742+1.54674*ii, .778214+3.79533*ii
2.36514+.369151*ii, -.739495-1.33223*ii, -1.29373+1.76882*ii, 4.17841e-18-8.98692e-18*ii, -1.1261+.550389*ii, 1.08322-.909532*ii, -.224972-.305083*ii, 1.05266-1.0775*ii, .410776+1.46663*ii
-.11983-.626023*ii, .942429-.361724*ii, .721747+1.14537*ii, -1.66395e-17-1.34121e-17*ii, -.509909-.609431*ii, .79514+.992877*ii, -.678955-.737119*ii, -1.27073-.669786*ii, 1.17184-.381962*ii
.333274-1.73045*ii, .344006-.537446*ii, .322996-.248383*ii, -1.07887e-18+3.6703e-20*ii, -.313118-1.63206*ii, -.767139+1.95568*ii, 2.98515+1.21485*ii, -.801848-1.00416*ii, -2.93017+.936665*ii
-.923469-.290224*ii, -.259244-.395788*ii, 1.26302+.708144*ii, 3.78471e-17-4.06032e-17*ii, .481325+1.34694*ii, -.0512-.76706*ii, -1.24579+.491437*ii, 1.99619+.093995*ii, -.392001-3.67318*ii
-.621169-2.68067*ii, 3.31418+.631319*ii, -2.90783+.358611*ii, -2.78373e-19-1.54051e-18*ii, .75669+.492984*ii, 2.252+1.09302*ii, .868933+.503755*ii, -4.21218+.078891*ii, .637755-1.27612*ii
-9.04949+1.32272*ii, 1.92836+7.45012*ii, 1.14162+4.12519*ii, 3.97453e-18+5.08616e-18*ii, .811383-.728064*ii, -3.23696-1.07843*ii, -3.09651-1.19248*ii, -2.58793+2.03336*ii, .04998-2.44538*ii
.759386+.927688*ii, -.849016-.435559*ii, -.68531-.221692*ii, -6.70678e-18-1.34825e-18*ii, 1.09732+.228626*ii, .332321+.343929*ii, .847231-1.25371*ii, -.954974+.579531*ii, -.250899+.174619*ii
-.134135-2.58812*ii, -1.04317-2.04162*ii, 1.15791-1.31744*ii, 2.84184e-18+4.44521e-19*ii, -.22194+1.03977*ii, -1.41087-.1934*ii, 1.17737+1.22443*ii, .872308+2.18488*ii, -1.74031-1.21128*ii
.484457-.351424*ii, .583719-.138576*ii, .584212+.053995*ii, 1.46511e-18-1.7699e-17*ii, -.195729-.979427*ii, -.752023+.692501*ii, -.72248-.247863*ii, .102651+1.15244*ii, 1.12192-.681256*ii
-.249087+.128771*ii, -.333633-.513136*ii, .338689-.298976*ii, -1.95365e-17+2.4141e-17*ii, .454247+.501787*ii, .287383+.023762*ii, -.208244-1.31284*ii, .330713+.452298*ii, -.424119-.315243*ii
.311497+.985311*ii, -1.62315-3.7427*ii, 1.54198+2.31509*ii, -3.8928e-19+2.97931e-20*ii, .502631+.02591*ii, 3.80141-1.15467*ii, 5.04715-2.87175*ii, 1.25759+1.29124*ii, -.561277-1.13416*ii
-1.25555+1.06441*ii, .058429+.904663*ii, -1.02628+.275126*ii, 6.22933e-18+9.75832e-18*ii, .605504-1.20377*ii, .624703+.881984*ii, -.350182+.69708*ii, -.323158-1.44125*ii, -1.58921+.908515*ii
.184056-.184343*ii, .332492+.396735*ii, .779549+.303246*ii, -2.53646e-18+1.74704e-18*ii, .523353+.478899*ii, -.783172-1.14364*ii, .513669-1.36187*ii, -.740578+.599662*ii, -.31331+.364986*ii
.943749+.213069*ii, -1.71665+1.23062*ii, .330938-1.33974*ii, 8.14217e-19-5.5308e-19*ii, .617424+.277209*ii, -.230568-.371234*ii, 1.38558+1.59572*ii, 3.79494-1.86072*ii, -2.82174-.966949*ii
-.272325+.950309*ii, -1.32908+3.37541*ii, 1.53517-6.14269*ii, 1.51903e-18-7.25546e-19*ii, -.025054-.52142*ii, 1.37874-.963739*ii, 5.17314+2.36323*ii, -.246206-2.46567*ii, -.66933-3.29092*ii
-10.9276+3.40221*ii, -1.56982+3.56107*ii, -2.60399-3.94682*ii, 1.47094e-18-1.78114e-18*ii, -.710023+1.56099*ii, 1.73086+1.37604*ii, 3.87015+5.46243*ii, .66111+4.46418*ii, 1.05801+3.04109*ii
1.52608+1.18712*ii, -.760819-.116754*ii, .700115+.90904*ii, 2.41075e-19-5.68725e-18*ii, -1.53386-.39889*ii, -1.99635-.283193*ii, -2.25028+1.05629*ii, .175394+.869418*ii, -.932839+.702693*ii
-.484389+.812354*ii, .0940922-.255695*ii, .485419+1.23664*ii, -2.28842e-17+3.10331e-17*ii, -1.8552-.172163*ii, 1.1941-.113152*ii, .08053+1.02526*ii, -.148082-.0151121*ii, .002385+.977256*ii
.776677-.125048*ii, 1.41935-.777304*ii, .712287-.078604*ii, 2.19394e-17+1.07668e-17*ii, -.11844+.687095*ii, -.351489-.376482*ii, -.194785-.629875*ii, .130507-.409502*ii, .585835+.017043*ii
.307193+1.84676*ii, -.226549-1.38232*ii, 1.24435+.177846*ii, 6.06936e-18-6.55326e-18*ii, -1.15607+.00138*ii, 2.01803-.429894*ii, 1.11511-.364982*ii, -.200166+1.07885*ii, -1.58382+.092072*ii
3.23671-3.85202*ii, -1.43226+2.09856*ii, 1.13647-7.53857*ii, 2.70472e-18+3.35205e-18*ii, -1.40546-.070283*ii, 5.30318-2.5777*ii, .853475-1.32888*ii, 1.28645-2.26786*ii, -3.66387-2.65752*ii
5.18318-.757525*ii, -2.29494-3.46357*ii, -1.73156+1.19733*ii, 1.86699e-19-9.11821e-19*ii, .948104-.601531*ii, -.972972-1.51687*ii, 2.40557+5.53679*ii, -2.90521-3.17124*ii, -2.22924+2.83635*ii
.173519-1.67193*ii, .48605+.713248*ii, .807584+.294008*ii, -5.65955e-18+2.42231e-18*ii, -1.31054-.479564*ii, -.70062-.156333*ii, .111774-.685334*ii, -.710574+2.00943*ii, 1.26295-.016461*ii
4.43791-4.68837*ii, .702044+3.44514*ii, -2.11418-.902205*ii, -6.83661e-18+5.63086e-18*ii, 1.20223+.625117*ii, 1.98011-.99447*ii, -4.96132-1.92131*ii, .577139-.028242*ii, .200476+.985868*ii
.370217-1.00792*ii, -.570565-.041165*ii, .62014-.845033*ii, -3.07664e-17-4.03895e-17*ii, -1.09448+.824118*ii, .0982442-.464774*ii, .171488+.740391*ii, -.236008-.291295*ii, .407828+.755134*ii
-3.88607+4.74774*ii, .957628-3.65404*ii, 7.5649+3.4509*ii, 2.23833e-18+3.7827e-20*ii, 1.24515+.27166*ii, -1.4277+2.19122*ii, 5.41824-.488762*ii, .857733-5.35115*ii, 7.89454+2.45012*ii
.592127+.427167*ii, -2.03406-.005308*ii, .934776-.572925*ii, 7.96179e-20+7.3354e-20*ii, -.570352-.183436*ii, 2.13978+1.43984*ii, -1.7576+.625834*ii, 2.47191-2.72488*ii, .150852-.462247*ii
.446751-.269493*ii, 1.4661+.145679*ii, .737221-2.34211*ii, 2.87839e-18+2.75781e-18*ii, -.18771-.564703*ii, -.136375+1.22808*ii, -.214936-.325953*ii, -1.4493-2.05353*ii, -3.63877-.764313*ii
.515028+2.05699*ii, -.097488+.695825*ii, .349197+.0116999*ii, -7.76805e-18-7.72218e-18*ii, -.331958-1.70522*ii, .939696-1.11138*ii, .179399-.812366*ii, .033976-.936805*ii, -1.11934-2.6645*ii
1.06431-.956976*ii, -1.42996-1.94803*ii, 1.05792-.441638*ii, 1.46285e-18+2.00204e-18*ii, -.516562+.570484*ii, -1.56343+1.81761*ii, 1.07573-1.06796*ii, -.789244-1.1769*ii, 1.9956+1.59361*ii
1.28881-.106801*ii, .0226046-.0484762*ii, 2.49589-2.95247*ii, -2.11025e-18+6.88176e-19*ii, -2.46833+4.25269*ii, 1.197+.994548*ii, .626885+2.09256*ii, .586392-1.7847*ii, -1.86854-1.52898*ii
-10.1193-1.40603*ii, 2.24331-7.52381*ii, 3.38612-1.21518*ii, 7.2438e-19+7.50288e-20*ii, .865429+.743176*ii, -9.79703-1.01796*ii, 4.12269+3.12654*ii, 2.6554+.474601*ii, 3.12757+5.99416*ii
-.535828+1.55569*ii, .167022+.326992*ii, 1.92917-.190347*ii, 1.38907e-18-5.75973e-18*ii, .82819-1.94814*ii, .75586+.732939*ii, -1.13759-1.82593*ii, .302541-1.21743*ii, .233753-1.74041*ii
5.97262-1.69953*ii, -.014467-4.36444*ii, 1.12339+.057044*ii, -2.70958e-19-4.63166e-19*ii, -.72039+.950698*ii, .426007-3.59979*ii, -.584785-6.62752*ii, -2.6368+2.59864*ii, -1.20956-3.11742*ii
.632388-1.62178*ii, .780436+.689226*ii, 2.58232+.970197*ii, -4.88861e-18-3.63275e-18*ii, -1.0601-.740277*ii, -1.72664+.768965*ii, .211174+.17052*ii, -.860759-1.46651*ii, -1.14355+1.51219*ii
5.75504+12.2586*ii, -.0292112-.24883*ii, -6.64599-2.15077*ii, -1.96658e-19-8.25e-21*ii, -7.25694+1.17881*ii, -2.62044-3.44452*ii, -.943473+4.19991*ii, -7.92632+.101328*ii, .448043-4.68109*ii
5.05214-5.42253*ii, .232595-.242755*ii, -6.30427-.661581*ii, 2.22965e-19-2.37759e-20*ii, -.032809-4.69504*ii, -1.7488-1.05358*ii, 2.76227-4.60713*ii, 1.8186+8.84294*ii, -7.69035-4.29339*ii
-.283546+.503747*ii, -.56979-.378837*ii, -1.01313+.480659*ii, -9.5439e-19-1.92221e-17*ii, -.67356-.625421*ii, -.754064+.694863*ii, .220587+.3348*ii, -.204124+.949016*ii, .623115+.640899*ii
3.84767+1.45046*ii, .813247+.750246*ii, 1.47517-1.84*ii, -5.08338e-18+1.77687e-17*ii, .368459+1.89225*ii, .680568+.43406*ii, -1.1287-.458122*ii, 1.44859+1.23896*ii, -.122524+1.84184*ii
-.237-.891634*ii, -1.33119+.621381*ii, 1.17597+.783701*ii, 8.5821e-18-6.9231e-18*ii, .607677-.508663*ii, -.048693+.715992*ii, -.078724-.359579*ii, 1.45464+1.05184*ii, .912188-1.32919*ii
-1.14118+.480083*ii, .11127-.137903*ii, .472661+1.57882*ii, 1.24262e-17+7.4256e-19*ii, -2.56316-.645845*ii, 1.1913-.096763*ii, 1.47637-.475815*ii, -.472334-.643199*ii, -.659593-1.39319*ii
1.41444-.071594*ii, .400385+.419542*ii, .0893858-.446906*ii, -1.59632e-18-8.97623e-18*ii, -.650976-1.42068*ii, 1.16205-1.00618*ii, -.031008+1.19402*ii, 1.48259+.777168*ii, -.683607-.49142*ii
.47058+.656351*ii, -1.34169-.929826*ii, .254818-.419009*ii, 1.23717e-17+5.68754e-18*ii, .693077+.119951*ii, -.647797-.289369*ii, -.099235+.331894*ii, .266976-.301922*ii, -.218837-.671138*ii
1.39619-1.50694*ii, -.445316+1.01842*ii, -1.26853-.28614*ii, -4.96309e-18-2.96034e-18*ii, -1.34045-.226687*ii, -.417142+.949284*ii, .692653-.293789*ii, 1.03768-2.59153*ii, .169773-1.14067*ii
-.31168+.191034*ii, -.122129-.107058*ii, 1.37698-1.14539*ii, -2.2962e-18+2.93113e-18*ii, .889697+1.20803*ii, .762011-1.41529*ii, -.727963+1.95548*ii, -.548601+.350039*ii, -.569697+.484998*ii
.94235-.201443*ii, -.203048-.32978*ii, .215452-.720229*ii, -4.91541e-18+6.08379e-18*ii, -1.28862+.909785*ii, -1.61713+.083402*ii, -.130214-.529643*ii, -1.11418+.574882*ii, -.078251+.725034*ii
-1.07877-.175417*ii, 1.08426-.69643*ii, -1.16732+1.65986*ii, -7.19124e-18+6.32507e-18*ii, .859915+.329652*ii, .489748-.0564876*ii, .935797-.914865*ii, .141606-.918553*ii, -1.87686+.711742*ii
-.741966-.87926*ii, -.789375+.380982*ii, .880212-.273833*ii, -9.47827e-18+4.3525e-19*ii, -.702229+.905239*ii, -.786222-1.33341*ii, -.30665+1.37423*ii, 1.20071+.416853*ii, .025183-1.77707*ii

