variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-.754913-3.76924*ii, 4.75394+1.43295*ii, -1.68088-.241067*ii, -.813576-3.12569*ii, -2.27596-.865117*ii, -1.0224+7.0627*ii, .839848+1.33687*ii, -2.03646-.857159*ii, .581645+.177561*ii, -1.18518+1.73793*ii, 2.51067+1.67759*ii

component_2:
equations:
ad-sintheta*g
-theta*L+d
-T*j+Tj
1.0028*g*Tj^2-3.9921*L*j^2*Pii^2
points:
-.416991+.13805*ii, 1.97881+2.60346*ii, .892184+1.89089*ii, -.0362977+.00590566*ii, -.246561+.284018*ii, .0302444-.0995539*ii, 1.00399+.596605*ii, -1.24647+2.5399*ii, -1.07294e-16-2.93655e-16*ii, -2.03122-1.61634*ii, 3.75405e-16-6.26602e-17*ii
-.370153-.132089*ii, -.383161+1.21559*ii, -1.12435-.368326*ii, 1.87911+.032705*ii, .508437+.200751*ii, .265561-.966795*ii, -.718573+.023927*ii, .132328-.516801*ii, -5.79418e-17+3.5407e-17*ii, -.048174-2.36706*ii, -1.54512e-16+9.44187e-17*ii
-.456674+.0632209*ii, -1.75204+1.12378*ii, -1.04014+.026000*ii, .15154-.0183959*ii, .974651-.090099*ii, -.205486-.0744823*ii, -.470526+.0213685*ii, -1.27749-.646582*ii, 5.60454e-17-1.63575e-17*ii, .970932-1.559*ii, -1.68019e-16+3.43946e-16*ii
-.507581-.272478*ii, 1.44835+1.44697*ii, -1.23982+.666173*ii, 2.72351-1.55545*ii, -.009281+.626951*ii, -.217019-1.80266*ii, -.422532+.815858*ii, .224959-.533412*ii, -1.14015e-16+1.90445e-16*ii, -2.41836-2.57363*ii, -1.69486e-16+8.66802e-17*ii
-2.8937-1.21167*ii, -1.13322+1.48823*ii, .480642+.192602*ii, -.548754+.989605*ii, -.027739-1.88928*ii, .405092+.227791*ii, .663686-1.5219*ii, .0024425-.410702*ii, 1.61766e-21+1.38863e-21*ii, -1.64682-.351445*ii, -3.89977e-21+8.3383e-22*ii
1.35971-1.50589*ii, .808281+1.2616*ii, 2.02514-.439158*ii, .400618+.766865*ii, -.613298+.872317*ii, -.440537-1.33839*ii, -1.88864-.230891*ii, -1.60685-.26497*ii, -9.92488e-20-4.3901e-21*ii, 2.28032+1.77224*ii, -7.46824e-20-1.28761e-19*ii
-.590625+.099419*ii, .987947-.963076*ii, -.004753+1.14993*ii, 1.03944+1.0503*ii, -.433644-.404073*ii, 1.07183-.762053*ii, .614675-.802021*ii, .143671-.878309*ii, -7.9718e-28+8.12043e-28*ii, -1.70572-1.52775*ii, -5.512e-30+1.57e-27*ii
.502522+1.48266*ii, -.196747-1.78596*ii, 1.30127+1.6872*ii, .475148+1.49514*ii, -1.25665-.446065*ii, -1.91961+.8822*ii, -.727085-.921765*ii, .165331+1.33644*ii, -1.75303e-22-2.23534e-22*ii, .962214+.090094*ii, -3.64733e-22+3.57064e-22*ii
-3.81245+1.80897*ii, 7.41938+9.37331*ii, -8.64976+2.741*ii, 3.82146-6.31818*ii, 4.42005+6.91686*ii, 19.1763-5.63075*ii, -.064394+.510032*ii, 1.99654+1.82751*ii, 3.6016e-22-5.46525e-22*ii, 8.97512+3.41821*ii, 7.79491e-21-6.7899e-22*ii
.691335+.77532*ii, -.257792-.863595*ii, -.743847-1.19954*ii, 1.31979+.647362*ii, 1.0495+.003627*ii, -.598855+.700325*ii, .661275+.736469*ii, -.155952+.607127*ii, 1.4041e-20-2.50994e-20*ii, .0860074+.261608*ii, -2.52954e-20-5.6553e-21*ii
4.34814-5.10769*ii, -4.98502-4.50707*ii, -4.36518+6.42755*ii, -.518435+.844274*ii, .181542+2.89778*ii, 3.49358-3.31194*ii, -1.66209-1.60464*ii, -4.69387-1.25565*ii, -8.82483e-35-2.50848e-34*ii, -6.49418-3.44509*ii, -6.90672e-34+1.64823e-33*ii
-.53992-.732568*ii, .0274098+.353555*ii, -.226107+.191637*ii, .20425+1.39426*ii, -.835313-1.68615*ii, -.0342856-.238164*ii, .47622-.0842909*ii, -.170756-.0004240*ii, 1.33954e-18+5.49665e-18*ii, -.344882+.93517*ii, -1.90665e-18+6.24264e-19*ii
-.958129+3.27145*ii, .823095+1.50249*ii, .676523+2.07311*ii, .312496+.905512*ii, 1.93568+.474113*ii, 1.83661-.023114*ii, -.076440+1.7088*ii, .602657-1.82027*ii, 7.07222e-30-7.19595e-30*ii, .178956+1.82359*ii, 1.66329e-29+4.70297e-30*ii
.658257+4.17151*ii, -.479726+.230294*ii, -1.15855-2.08095*ii, .728759-2.19951*ii, -4.88682-1.46593*ii, 1.54937-4.99303*ii, -.358508-.746081*ii, 2.25582-.042996*ii, 3.4322e-19+6.38794e-19*ii, -.3016-5.68258*ii, -3.11762e-19-2.27405e-19*ii
.56671+.142801*ii, -.492753+.678164*ii, .316594+2.45219*ii, -.174427-1.41813*ii, .440521-.255205*ii, -1.50201-.460861*ii, .822583+.800707*ii, .448467-1.00399*ii, -4.33696e-19+1.08743e-18*ii, .936159+.575107*ii, -5.23751e-19-8.29951e-19*ii
-1.65905-8.39692*ii, 6.40323-8.75029*ii, -1.03165-3.88694*ii, -7.38983+10.5214*ii, 2.19579+.750798*ii, -6.73372-.350921*ii, -1.84716-3.1925*ii, .278682+.444266*ii, -1.11273e-27+4.06915e-28*ii, 5.69474-1.82443*ii, -3.56447e-27+1.23423e-26*ii
-.064116-.928098*ii, -.224112-1.86231*ii, 1.44443-1.25687*ii, -.532816+.084017*ii, -.809733+.214305*ii, -.446917+.200297*ii, -.209493+1.09073*ii, .876271-.237746*ii, -7.46969e-28+4.10386e-28*ii, 1.01666+.832806*ii, 9.31671e-28+1.29912e-27*ii
1.25481-.952524*ii, -.294827-.0789177*ii, .714534+.519367*ii, -1.59218-1.81842*ii, 1.83774+1.60908*ii, -1.65286+2.00287*ii, .129612-.631797*ii, -.172966-1.0604*ii, -2.38658e-18+2.03333e-19*ii, -2.21504-.097241*ii, 7.19677e-19+1.28396e-19*ii
-.313316+1.67758*ii, .473719+1.46889*ii, 1.41336+1.77729*ii, .510819-.583143*ii, -.832236-.441705*ii, -1.46093-.829378*ii, -.540985-1.72863*ii, -.436986-2.12248*ii, 4.74163e-30+3.2135e-30*ii, -1.29247+1.13419*ii, -2.47406e-30+8.48722e-30*ii
1.22735+.971226*ii, -.417078-.770094*ii, -.815026-.446288*ii, -1.20313+.605696*ii, -.808778-.777761*ii, -1.59884+.695226*ii, -1.38839+.134293*ii, 1.29229+.072733*ii, 7.62597e-34-4.46775e-33*ii, 1.86615+2.11522*ii, -3.75865e-33+1.27613e-33*ii
-1.5457+.375328*ii, -.968531+2.79877*ii, -1.18564+.794478*ii, -2.24749-2.45747*ii, -1.28277-2.50627*ii, 2.58668-.595227*ii, .131464-.549445*ii, -.392304+.693796*ii, -7.64198e-29-1.09111e-29*ii, 3.46579+3.14382*ii, 1.04553e-28-2.03314e-28*ii
-10.2143+3.70119*ii, 1.62639+4.5706*ii, -1.64786+6.96974*ii, -1.00413+.138939*ii, 4.98651+.923126*ii, -8.59311+2.81005*ii, -1.84767+1.08429*ii, 8.77699-1.58404*ii, 5.16174e-35-1.9639e-35*ii, -5.76234+5.7774*ii, 1.73712e-34+2.03982e-34*ii
9.34817+15.8824*ii, 11.6024-3.98242*ii, 6.80923+6.75356*ii, -1.68418-.93713*ii, -1.11524+1.11397*ii, -10.424-13.419*ii, 2.92473-11.3198*ii, 8.11141+3.45421*ii, 7.78234e-27-5.2855e-28*ii, 24.5391-1.6019*ii, 8.81889e-26-3.7125e-26*ii
3.28174-.501233*ii, .681206-3.83899*ii, -2.74129-1.18394*ii, -3.39465+1.41321*ii, 2.93223-1.47118*ii, -1.40274-4.10601*ii, .962636+.312043*ii, -.076979+1.17751*ii, -1.81275e-39+3.6827e-41*ii, 1.86091+1.08147*ii, -1.09348e-39+6.98423e-39*ii
6.45093-3.13163*ii, 7.99222-1.38349*ii, 6.22047+2.96917*ii, -2.44345+.134175*ii, -10.7267+3.7406*ii, -11.2917-6.73616*ii, -.626955+.073316*ii, 4.4564+3.00153*ii, 3.06042e-26+2.94462e-25*ii, 1.95315-3.84426*ii, 6.51981e-25+2.31106e-24*ii
5.07121+12.4901*ii, -5.43005-4.6609*ii, 11.601-8.53431*ii, -.493409-.972779*ii, -.179871+.408142*ii, 4.86431+.038227*ii, 21.04-21.6976*ii, -2.04856+3.96137*ii, 7.94021e-21-4.86837e-21*ii, -5.04876-2.85015*ii, -6.58067e-20-1.05731e-20*ii
-2.03752+2.09452*ii, 5.85457+1.98477*ii, 2.53416+2.13033*ii, -2.03696+2.07358*ii, -.830936+2.66598*ii, -2.4296-1.82313*ii, .933201+.473408*ii, .138314+1.03582*ii, -2.1949e-27-1.67093e-27*ii, -2.80893-.704537*ii, -9.5338e-27-1.41389e-26*ii
14.0145+5.02041*ii, 3.04212-14.5897*ii, 6.2967+9.07837*ii, .500705+.202825*ii, 2.65359+4.36739*ii, -3.08023-2.76138*ii, 2.26358-1.83357*ii, -7.20374-2.59691*ii, 3.9643e-37+1.52319e-35*ii, -6.7278+7.99813*ii, 2.23435e-34+4.05535e-35*ii
-.47916-1.55803*ii, -.629857+2.48791*ii, -.369794+2.9412*ii, .771824+1.34593*ii, -2.03439-.057744*ii, 2.01972-1.26673*ii, .25706+.758548*ii, -.060673-1.53541*ii, -1.30419e-20+4.24016e-20*ii, -1.04462+.583688*ii, -9.72769e-20-5.91542e-20*ii
-1.30463+.531465*ii, .614659+1.45212*ii, .139098-.278661*ii, 1.07762+1.39092*ii, .918019-1.23829*ii, -.175284+.356669*ii, -.781017-.474563*ii, .0992301+.202899*ii, 2.88272e-26-4.75129e-26*ii, -1.44158+.557835*ii, 8.67131e-26+1.26562e-26*ii
.649105+.015837*ii, -1.53987-1.54534*ii, 1.84479-.427188*ii, .0569102+.281441*ii, -4.75679+1.10499*ii, -.823958-.767236*ii, -.128738-.033235*ii, -3.18775+2.28305*ii, -5.93863e-27-5.46137e-27*ii, .612035+2.8818*ii, 7.0506e-28+1.7587e-26*ii
1.93596+1.31492*ii, .113347+.919852*ii, 1.05042-.617056*ii, .127187-1.92734*ii, -1.40438+.769119*ii, .995524+1.2149*ii, -.665994-1.30104*ii, -.593678+.555706*ii, 3.99992e-20-6.32421e-19*ii, -1.74973-.845963*ii, 5.86267e-19-3.48897e-20*ii
1.83609-3.12892*ii, -.35384+.645076*ii, -.891986+.072002*ii, -1.40601-2.93957*ii, 1.16378+2.95931*ii, 1.04611-3.35564*ii, -.704384-.897454*ii, .790481+.733964*ii, -5.25151e-20+1.393e-19*ii, 3.63468-3.33267*ii, -7.12771e-20-8.31661e-20*ii
.526682+.887881*ii, -.838768-.590583*ii, 1.29215-.784465*ii, -.180329-1.23841*ii, -.389712-.195335*ii, .39532+1.38914*ii, -1.99277-1.27947*ii, -1.14394+.152644*ii, 7.01788e-33-1.74217e-32*ii, .948814-1.33547*ii, -1.61753e-32+1.04681e-32*ii
-1.52323-1.20218*ii, -1.08969-2.65593*ii, -6.09781+.211471*ii, 1.42724+.090372*ii, -.301794+.917811*ii, .176585+.514252*ii, -.689554+1.88637*ii, .145954+.35107*ii, -5.23202e-20+5.01456e-20*ii, -5.83524-2.88254*ii, 1.90196e-19+8.43155e-20*ii
-.280169+3.86748*ii, -2.82902-.116566*ii, -4.31305-.777548*ii, 3.68893-.799541*ii, -2.86777-.282092*ii, -1.80396+4.47757*ii, -.034627-1.3452*ii, -.71835+1.05809*ii, -5.3575e-32+7.98543e-31*ii, -1.88509+1.04779*ii, 2.44649e-31-2.25285e-30*ii
-3.2535-2.39588*ii, -2.17208+1.35194*ii, 14.3533+6.40323*ii, 2.96159+7.86161*ii, 5.26532-.513853*ii, 14.9471-6.04204*ii, -.568093-.510472*ii, -.045806-1.91854*ii, -1.30392e-20+2.34237e-20*ii, -11.5212-9.04875*ii, -3.3452e-21-6.85064e-20*ii
2.15929+8.6109*ii, -4.14482-2.21326*ii, .558768-1.82033*ii, -1.52722-3.39485*ii, -.853893-1.02055*ii, -1.8147-1.06265*ii, -6.00437-2.90804*ii, .460331-.327457*ii, -4.68969e-26-1.14099e-25*ii, -4.99459+4.2447*ii, -5.81512e-26+5.76714e-25*ii
11.6+14.8141*ii, 6.48322-19.1501*ii, -3.35682-9.61575*ii, .950403-.416431*ii, .433841+1.89238*ii, -1.71456-7.31508*ii, 8.77252-4.11867*ii, 1.3158-7.12028*ii, 7.4157e-27+2.08524e-27*ii, 2.74677+.544836*ii, 8.80101e-26-1.28493e-25*ii
-2.3081-3.02187*ii, .365515-4.77755*ii, -1.81861-.423368*ii, -2.50538+.798512*ii, .818721-.422359*ii, -5.95624-2.13489*ii, -.72273-4.0638*ii, 1.91161+1.46139*ii, -3.16747e-31+1.79124e-31*ii, 1.9991-.237107*ii, 7.39998e-31+1.57874e-30*ii
5.26071-1.91624*ii, .527139-.850757*ii, 3.72116-3.45188*ii, -.798385-.666789*ii, .923172+.42641*ii, -4.17121-1.95737*ii, 3.90634-3.88004*ii, 4.28399-1.12621*ii, -2.56141e-21+7.23357e-22*ii, 2.68897-1.64315*ii, -7.34816e-22+2.56044e-21*ii
5.07915+.186419*ii, -.613085-2.59783*ii, -1.5356-.640089*ii, -2.23272-2.44726*ii, -2.98064+2.1347*ii, .154991-.320572*ii, -1.09672-.848*ii, .0399551+.0997849*ii, -4.87925e-19+4.26431e-20*ii, 1.99725+5.36565*ii, 4.09918e-19+1.2414e-18*ii
.800579-1.56432*ii, .509745-3.77325*ii, -2.18899+.704597*ii, 1.12042-.524694*ii, -.168822-1.77552*ii, .558144-4.25364*ii, .830666+.529881*ii, 1.86667-2.92231*ii, 9.74748e-27+3.7925e-27*ii, -3.34012-.708833*ii, 1.92788e-26-3.48465e-26*ii
-2.10605+.54176*ii, -1.67013+2.88156*ii, -2.3263-.44956*ii, .60251+.338329*ii, -1.61083+2.18885*ii, .063077-.62018*ii, .619879+.50599*ii, -.359845-.827264*ii, 2.89791e-23-7.95854e-24*ii, 1.9787-1.14199*ii, -2.54659e-23+9.67969e-23*ii
.19738+.291942*ii, .610144+.853862*ii, 1.33066+.845773*ii, .428969+.259257*ii, -.304319+.0800358*ii, .25164-.301881*ii, -.370654-1.05681*ii, .118143-.775139*ii, 3.34385e-29+1.11106e-28*ii, 1.192-.221288*ii, -7.44673e-29+9.63429e-29*ii
3.08947+5.64177*ii, -.207845+3.51169*ii, -2.74658+7.1466*ii, 1.76054+.272902*ii, .518547-6.0803*ii, 3.23013-2.18587*ii, -.878157+.583004*ii, 1.60374-1.49019*ii, 2.68773e-34+1.25817e-34*ii, -2.61544+5.72027*ii, -4.97694e-34+9.17697e-34*ii
.402946+3.7965*ii, -6.9965+4.3784*ii, -6.53892-.614738*ii, -2.91786-4.32244*ii, -.190386-1.09171*ii, -1.65679+6.10183*ii, -3.4374-.23036*ii, -.792006-.917943*ii, -2.45349e-32-1.31721e-31*ii, -1.51655-.836128*ii, 7.48383e-31+8.1416e-31*ii
-.0865389-.163948*ii, -.965114-.025261*ii, -.406423-.172668*ii, .219036+.0316348*ii, -.20158+.0298051*ii, -.0079105+.27213*ii, .302437+.85803*ii, .140392+1.22212*ii, -8.5905e-23+1.23089e-22*ii, -.374407-.0732682*ii, 8.60175e-23-1.16625e-22*ii
-8.15133+14.0569*ii, 4.42408+6.75195*ii, 3.83987+19.0944*ii, -8.9477-3.02698*ii, -1.4269+2.38459*ii, 9.79129+25.9404*ii, 5.84683-.080319*ii, -1.86195-2.26922*ii, -1.31551e-25-1.48314e-25*ii, 5.12028+26.2535*ii, 4.19415e-25-1.54438e-24*ii
-.502766-1.16893*ii, .551322+.135069*ii, -.45396+1.57563*ii, -.207847-1.71325*ii, 1.47535+.390114*ii, .013761-1.10112*ii, -.514321-.656311*ii, .632426+.084756*ii, 1.3922e-18+2.47558e-18*ii, -.06032+.90488*ii, 4.33175e-19+1.55289e-18*ii
1.31508+.108493*ii, .063737+1.48472*ii, .321486+1.68905*ii, -.0249767+.124411*ii, -.205738-2.31981*ii, .0116663-.423464*ii, -.096287+.558352*ii, -3.28997+.566718*ii, 5.59802e-20+5.78891e-20*ii, 1.50704+.384096*ii, -8.23809e-20+8.68043e-20*ii
-1.20073+9.52754*ii, 6.54624+8.18461*ii, .0650998+.442206*ii, -9.45054+3.96565*ii, -11.8861+3.77298*ii, 3.0273-3.87086*ii, .322924-.699067*ii, -.418512+.233975*ii, 1.1901e-32-2.97203e-32*ii, 9.69121-15.9216*ii, 3.21156e-31-9.7151e-32*ii
5.63244+8.89908*ii, -.19918-11.6223*ii, 7.99458-5.52888*ii, -.108026+.574604*ii, .664469+.29118*ii, -10.1016-7.08374*ii, 12.0345+8.11907*ii, -8.71494+19.2186*ii, -1.12124e-31-8.9092e-33*ii, -3.83352-10.3198*ii, -8.1213e-32+1.30491e-30*ii
4.16461-6.15677*ii, 5.96675-1.33331*ii, 15.7118-.83903*ii, 2.6982-2.0938*ii, -1.80796-7.237*ii, -4.40463+9.80392*ii, .665441+.741703*ii, -2.77874+1.4772*ii, 1.17499e-30+9.56827e-31*ii, -7.30046-8.1571*ii, 8.28663e-30+4.14251e-30*ii
-1.11143+1.04597*ii, -.489488-.333269*ii, 1.76608-3.2163*ii, .418858-.16799*ii, .980343-2.09351*ii, 1.13652-.717936*ii, -.613663-.243528*ii, 2.92957-.539081*ii, 3.83852e-26+1.29785e-27*ii, -.008805-.813134*ii, -1.83566e-26-1.34279e-26*ii
-.970304+5.9059*ii, 1.73188-14.003*ii, -10.3015-5.44274*ii, 2.6839-2.62876*ii, 10.5499+1.42954*ii, 15.8902+12.4066*ii, -.015827+.561953*ii, .710914+5.31891*ii, 5.20911e-35+8.55399e-35*ii, -6.15708-8.10087*ii, 1.28803e-33-5.81287e-34*ii
-2.39551-1.53349*ii, -2.5607+1.70271*ii, -1.78232-.825356*ii, -.684267+.808017*ii, -.543922-.034148*ii, 1.16436-3.23606*ii, 4.56316+2.53283*ii, -3.04298+1.13593*ii, 5.17786e-28+3.27108e-27*ii, 5.04639-.171148*ii, -6.89559e-27-7.49463e-27*ii
-.195259-.410264*ii, .067702-.76887*ii, .255149+1.08421*ii, -1.18287+.274644*ii, -.663701+.299063*ii, 2.94347+.691561*ii, .013018+.624012*ii, -2.23233-1.10296*ii, -1.32223e-25-4.59301e-26*ii, .438122+1.51419*ii, -4.4266e-26+9.8553e-26*ii
2.10887-.318577*ii, -.366188+1.08736*ii, -.184783-.0241502*ii, .534165+.882636*ii, -2.88867+.267158*ii, .359174+.109784*ii, -.73397+.042404*ii, .271292-.242749*ii, 6.49309e-42+1.3663e-41*ii, -.220123+.390761*ii, -1.72344e-41+2.05711e-42*ii
.277803-.17029*ii, -.419299-1.02691*ii, -1.83802-.86937*ii, -.317065-.0531055*ii, .39789+.432569*ii, .271684+.180801*ii, .106744-.54403*ii, -.92639-.415071*ii, 3.6290e-21+4.76083e-19*ii, 2.20091+1.33569*ii, 4.87372e-19-2.03348e-19*ii
-22.1383-8.74717*ii, -4.61983+8.17554*ii, 10.8372-17.7005*ii, .602698+1.7811*ii, 2.42448-.632349*ii, -7.34328+9.39473*ii, -7.66848-5.60793*ii, 3.48096+5.30079*ii, -6.304e-30-7.98693e-30*ii, -18.4021-6.61961*ii, 9.44209e-29-1.46403e-29*ii
-3.67979-6.87214*ii, 6.56809+5.891*ii, 9.57646-4.39308*ii, -.766721-.183341*ii, -.608202+.792454*ii, 3.76705+.808708*ii, -3.21457+7.11069*ii, -4.88603+.113604*ii, -3.59126e-23-4.74879e-24*ii, -7.31094-5.42612*ii, -2.07902e-22-2.42752e-22*ii
2.70514-2.15959*ii, 1.36204+1.21065*ii, .695168+1.47812*ii, 2.28334-5.53981*ii, -.226809-3.41371*ii, 3.35487+.642921*ii, .577424+.830799*ii, .114158+.55854*ii, 2.64012e-21-3.41837e-21*ii, -1.1761-2.88*ii, 7.73439e-21-1.45969e-21*ii
.526828+.601292*ii, -1.82391+.944055*ii, -.963757+.340838*ii, -.247535-1.86721*ii, .266419+.439131*ii, -.25884+2.63909*ii, 1.5329-.269699*ii, -1.37092-.320366*ii, -5.61659e-28+7.87835e-28*ii, -2.02423+.900349*ii, 2.80655e-28-1.96717e-27*ii
-1.828+.142045*ii, .028984-.998257*ii, .412029-.331254*ii, -.523146+1.29845*ii, -1.04326-.68082*ii, 1.23565-1.31714*ii, 1.16655-.89743*ii, -1.20259-.46711*ii, 4.94986e-30+5.58497e-30*ii, -2.15509+.918682*ii, 5.7187e-30-4.77936e-30*ii
-18.6837-26.82*ii, -3.67209+5.58679*ii, 23.7223+15.6682*ii, .410875-.0241334*ii, -1.5173+3.17198*ii, 3.91986+1.08608*ii, -4.58795+8.08485*ii, 9.35276+3.19269*ii, -1.36568e-43-1.27182e-43*ii, -18.3492+3.52109*ii, 1.21203e-42-2.95952e-43*ii
-.067167-.815129*ii, .489726-.922484*ii, -.056164+1.0994*ii, .200893+.530681*ii, -.199495-.314926*ii, .079467+.733822*ii, 1.94353+1.01788*ii, 1.25905+.326878*ii, -8.60375e-26+2.85685e-25*ii, 2.20085+.245368*ii, 2.21405e-25+2.19276e-25*ii
-2.33158+1.215*ii, -2.5066-1.82447*ii, 2.27705-2.89108*ii, -1.14459-.053741*ii, .426562-1.36184*ii, -.397064-1.72535*ii, -1.30082-1.30463*ii, .416762+1.48783*ii, -1.85488e-20+2.91814e-19*ii, 2.36851+3.57908*ii, 5.78901e-19-6.97621e-19*ii
.0048471+.222252*ii, -1.00503+.12203*ii, -.696213-.873237*ii, -.085962+.679423*ii, -.921862+.397871*ii, .255224+1.48765*ii, .0832819-.205146*ii, 2.1083-.642395*ii, 1.29513e-24+2.045e-24*ii, 1.31174-.810105*ii, -1.5512e-24-1.89724e-24*ii
-.845288+1.29629*ii, -1.65204+.639759*ii, -1.62915-.064227*ii, .144388-.886751*ii, -.143199+.510376*ii, -.834565+.915323*ii, 2.78529+.874721*ii, -1.15485-.753108*ii, -9.31535e-26-3.71863e-26*ii, -2.4545-3.79978*ii, 1.77683e-25+1.8374e-27*ii
4.57675+2.26153*ii, -2.63343+3.63753*ii, -3.00459+6.36348*ii, 3.52134+.669043*ii, -1.66477-.209987*ii, 4.72406-13.5439*ii, -2.8748-.99585*ii, .589498-3.95824*ii, 5.39257e-31+1.22782e-30*ii, 5.31683-3.18904*ii, -5.88632e-30-1.27181e-30*ii
2.12455-1.23304*ii, -10.8194+2.02767*ii, 1.04475+3.75351*ii, 1.34748-.247437*ii, -.091661+.77599*ii, -1.34834-2.29506*ii, -1.88607-2.51508*ii, -.665435-1.82541*ii, -8.19528e-32+9.25748e-32*ii, 3.03766-1.47858*ii, 6.98966e-31-1.16777e-30*ii
.655401+.525781*ii, 2.41651+.759022*ii, 2.13484+1.70067*ii, .581484-1.07959*ii, -1.68479-1.83936*ii, 1.32707+.640115*ii, -.332914+.0513822*ii, .053607+1.20036*ii, 2.47348e-27+1.04548e-28*ii, -1.06914-1.06874*ii, 5.89783e-27+2.13007e-27*ii
-.344966+1.47848*ii, 1.88052+4.03113*ii, 1.29643-.866762*ii, 1.11323-.803778*ii, -.75238+.327333*ii, -2.53879-.12106*ii, 1.10439-1.48459*ii, -1.44746-1.15384*ii, 2.81165e-31+3.60119e-31*ii, -1.88251+.609532*ii, -9.22949e-31+1.81062e-30*ii
1.79409+2.6682*ii, .875315-.006139*ii, 1.24256-.656041*ii, -.102608-.582173*ii, .380753-2.42211*ii, .280771+.0812363*ii, -.961403+.891847*ii, -.217777+.443899*ii, -1.31976e-24+1.9373e-25*ii, 1.81232-.04591*ii, -1.15402e-24+1.77676e-25*ii
-1.47594+3.9916*ii, -1.20811-19.1657*ii, 12.9767-6.25939*ii, -.186786-.398243*ii, -6.73168-2.98125*ii, 5.26773-5.90735*ii, -.036241-.576907*ii, 7.07349+16.545*ii, -3.18628e-35-2.73797e-34*ii, -9.53143-4.32381*ii, -5.20901e-33+9.41449e-34*ii
-3.53117+1.14761*ii, -4.8332-.353133*ii, 1.96475-.450141*ii, -1.67461+.000465*ii, -1.43743+.475472*ii, 1.91755-4.2116*ii, 2.45234+.012808*ii, -1.14577+2.51466*ii, 5.50562e-28-5.17051e-28*ii, 4.25265-3.74931*ii, -2.84356e-27+2.30459e-27*ii
.698112-3.43084*ii, -.574481-.116296*ii, -.745794+1.40865*ii, -.201486-.332794*ii, .333416-2.20998*ii, .0247587+.232928*ii, 1.56448+.079861*ii, -.545136-.255649*ii, 5.76524e-18+4.89783e-18*ii, -.432692-.387529*ii, -2.74242e-18-3.48418e-18*ii
.776833+.925746*ii, -.0319071-.255635*ii, -.468498-.884838*ii, -.445921+.412925*ii, .520465-.360008*ii, -.918559-.091422*ii, .177379+1.90138*ii, 1.00677+1.1373*ii, 4.87449e-18-1.58141e-18*ii, .120325+1.37217*ii, -5.59793e-19-1.19563e-18*ii
-.43857-3.08804*ii, -2.3776-2.03294*ii, -1.85667-3.74264*ii, 1.05147+.468726*ii, -1.48886+5.04137*ii, .105931+.867215*ii, -.53977+.246403*ii, .39076+.650573*ii, -1.04085e-21-1.04003e-21*ii, -3.12788-7.42424*ii, 3.60395e-22+4.58877e-21*ii
-.971822-3.29027*ii, 2.75098+1.58375*ii, -1.8433+1.95559*ii, -1.49676-.611156*ii, -.519334+1.82368*ii, -.81406-1.65464*ii, -1.52849+.968161*ii, .853048+.757167*ii, 2.24842e-21+2.2828e-21*ii, 1.04968+.650684*ii, 2.56998e-21+9.84087e-21*ii
5.31141-1.84189*ii, 1.62493+2.33587*ii, -1.77123-.627119*ii, .658099+1.16894*ii, 1.52441+1.02222*ii, -1.20044+.536876*ii, 1.84459-2.44518*ii, -.090263+.976127*ii, 1.14228e-21-4.84292e-22*ii, 3.81791+.189864*ii, 2.98737e-21+1.88127e-21*ii
.958383-1.73881*ii, .571615-1.49705*ii, -1.7278+.549513*ii, .594214+.846788*ii, -1.14985-2.26059*ii, -2.02218+1.95476*ii, .439763+.647638*ii, .423921+2.68554*ii, -1.65944e-28-3.55404e-28*ii, 2.94452-2.49005*ii, -6.26914e-28+4.52723e-29*ii
.3026-.649533*ii, 1.961+1.38591*ii, .707453-.10376*ii, -.286502-1.26595*ii, -.252358+.970662*ii, .684991+.292754*ii, -.702717-.12905*ii, -.336476+.464941*ii, -1.68811e-27+4.02362e-27*ii, -.359762+.720831*ii, -8.88676e-27+5.55075e-27*ii
-6.56386+2.33897*ii, -1.35118-1.38021*ii, 2.55676+4.98859*ii, -1.67966+.065298*ii, .108095+2.46056*ii, 10.7197-1.01951*ii, .831787+2.70416*ii, -6.39601+.358323*ii, 2.80712e-28-2.57383e-28*ii, -4.81112-5.67933*ii, -7.34534e-28-3.96719e-29*ii
143.234-11.8794*ii, 56.3242+16.9187*ii, 42.3895+8.13171*ii, .626407-.491124*ii, .012085-2.89591*ii, 41.8092-62.1446*ii, 4.30846+49.443*ii, 89.5064-29.032*ii, 3.72495e-36-1.39788e-36*ii, -49.6699+22.7267*ii, 2.33455e-34-1.57135e-35*ii
.621159-.28765*ii, .414135+.555119*ii, -1.39373+.962531*ii, -2.61109-1.46293*ii, 1.2242-.013364*ii, 1.8547+1.19504*ii, .509906-.229404*ii, -.735777-.045441*ii, -3.59637e-29+3.15678e-30*ii, .163994+.227798*ii, -1.66462e-29-1.86568e-29*ii
.282811-1.37375*ii, 4.05763-1.03157*ii, 1.31291+.354051*ii, 1.32921+.428827*ii, -.217925+3.39151*ii, -2.1487-1.43314*ii, -.408727-.0571246*ii, -1.77918-.50419*ii, -2.06429e-32+5.32125e-31*ii, -.178538+.631563*ii, 4.65162e-31+2.18046e-30*ii
