variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w

component_1:
equations:
S*r^2-ap^2*sintheta^2*qc^2
-S*dA+P
-sintheta^3*dtheta+1.33333
75.89*P-319.1*qc^2*x0^2*w^4
points:
2.34936e-23-2.08389e-24*ii, -.331791+1.78648*ii, .80183+.1531*ii, -1.92202-3.30107*ii, 2.06887-1.31445*ii, -2.18332-1.68272*ii, 1.56208e-16-1.74993e-17*ii, -7.70585e-17+1.2687e-16*ii, -1.27911+.588784*ii, -1.2226-1.57331*ii
3.9048e-43-7.41749e-42*ii, .390215+.843134*ii, -.43653-.592273*ii, 1.078-2.81371*ii, 3.16182+1.09953*ii, -.048787+1.17457*ii, -2.04497e-41-9.09477e-42*ii, 1.11163e-15-3.4954e-16*ii, 2.13618+.103843*ii, -2.68707+.234838*ii
-3.55125e-33+7.36012e-33*ii, -2.17343+3.90974*ii, .408441-1.54941*ii, -.133656-2.61059*ii, -.22637-.231941*ii, -1.61577-2.63555*ii, 1.96986e-32+8.29323e-33*ii, 4.48273e-12-1.08271e-12*ii, -.814564-3.29447*ii, -.478672+1.70282*ii
-1.30624e-45-5.15675e-46*ii, .009253+7.91378*ii, -.062858-.507233*ii, -10.3028+25.5158*ii, 3.60999-9.31059*ii, -29.5137+23.0431*ii, -4.6857e-37-6.94047e-36*ii, -1.08876e-16+2.32565e-16*ii, 13.4965-10.4284*ii, 7.58705+19.801*ii
-8.23251e-48-7.41654e-48*ii, 12.6308+6.35971*ii, -.183445+.356456*ii, 1.7735+3.47084*ii, 20.4779+2.98887*ii, 12.9706+6.87155*ii, 1.57522e-41+1.3552e-41*ii, 1.58331e-17-7.53891e-18*ii, -1.59718-4.9698*ii, -2.95628-6.57894*ii
1.7544e-47-1.3948e-47*ii, 1.55924-1.64684*ii, .108875-.824544*ii, .259516+.505259*ii, -.889367-2.14015*ii, 2.20931-.346079*ii, 1.61947e-45-1.72067e-45*ii, -6.00735e-19-9.74522e-19*ii, .423821+.768816*ii, 2.16813-.10573*ii
2.25466e-44-4.32104e-44*ii, -1.48521+1.56121*ii, 1.09906-.111469*ii, 3.78767+.025664*ii, .943914+.295331*ii, -.404873-2.87062*ii, -7.86773e-40+2.28108e-39*ii, 8.33318e-18+8.4758e-19*ii, 3.61305+.614096*ii, -2.38668-4.32984*ii
-5.90171e-45-3.31594e-45*ii, -4.56659+.390057*ii, .645303+.033331*ii, .183386+3.63124*ii, 4.883-.762079*ii, 1.89625-.952568*ii, -2.40849e-43+1.10071e-43*ii, 3.00245e-17+5.85066e-18*ii, -1.6474+1.177*ii, -.434654+1.41112*ii
-2.86102e-46-1.42725e-46*ii, -.778382-1.0459*ii, .877333+.817494*ii, 1.55482-.670284*ii, -.4859-.601458*ii, 2.47647-.106919*ii, -2.91123e-45+2.82537e-45*ii, -1.5425e-16+9.57249e-17*ii, .077906-1.28788*ii, 1.04389+.562901*ii
3.70061e-50-5.99649e-51*ii, -.230102-.403246*ii, -1.90004-1.14925*ii, -.679899-1.29781*ii, .0074412+.121544*ii, 1.94751+.968651*ii, -1.207e-49+2.12249e-49*ii, 1.48585e-18-1.14554e-18*ii, -1.71956-.368441*ii, .343771+.48621*ii

