variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.168325+1.16073*ii, -1.94596+.434266*ii, 2.50194+1.90214*ii, -.513808+.193324*ii, -.0159032-.0398955*ii, -.364531+.717447*ii, -.137909-.628934*ii, .10869-.0867776*ii, 2.80505-2.08531*ii, .187105-.878471*ii
.063365-.885724*ii, -2.16493+1.06648*ii, -.93709+.275687*ii, 1.89047-2.54105*ii, -.935148-1.08265*ii, -.438861+.410241*ii, -2.13088-1.83545*ii, .174471-.165013*ii, -.396458-.276257*ii, 2.28879-1.35076*ii
.39606-.857726*ii, -.0434298+.171601*ii, .096645+.751121*ii, -2.12244-.77155*ii, -1.14975+2.84637*ii, .392874+.0182303*ii, -1.50239+1.5149*ii, -2.28284+1.7091*ii, .710744+.438817*ii, -.44145-.323751*ii
.892308-.135574*ii, -1.14753-.402457*ii, .916044+.39021*ii, -.642144-3.44595*ii, .479253-1.26284*ii, .572956-.294526*ii, -1.04017-2.98779*ii, -.139971+.485707*ii, .264678+.144131*ii, -.192495-2.38103*ii
1.28078-1.9084*ii, .0161188-.127246*ii, .113986+.680127*ii, -.877372-.170572*ii, -1.94255+3.57147*ii, -.224755+.0157682*ii, -1.44924+1.45592*ii, -3.35159+1.91833*ii, -.144497+.0550209*ii, .557323+.928735*ii
.77057-.849469*ii, -1.70306-.538326*ii, .917162+.48261*ii, 1.65439-2.12135*ii, .140577-1.18949*ii, -.587174-.017716*ii, -.527203-3.04*ii, -.130275+.313901*ii, -.054404-.606596*ii, 1.69496-1.12898*ii
1.07928-.588435*ii, .0467714+.190054*ii, .395306-.57784*ii, -2.51376-.963126*ii, -3.78374+.882529*ii, -.281392-.280004*ii, -3.27978+.439703*ii, -3.16308-.558171*ii, .0379245+.0927453*ii, -1.65758-.121938*ii
-.93079-1.96239*ii, -1.17096+2.16541*ii, -.910097-.070258*ii, .324745-1.51872*ii, -1.70648+.401605*ii, -.32378+.222951*ii, -3.2826+.776333*ii, -.211058+.14809*ii, -.682366+.091075*ii, 2.00375-1.02085*ii
.922842+.184375*ii, .0571145+.127612*ii, .731711-.534977*ii, .155231+.652236*ii, -.568544+1.69772*ii, .256309+.0095538*ii, .022998+.630531*ii, -1.82132+.733382*ii, .007134-1.31946*ii, .0818745+.378345*ii
-.890444+.539379*ii, -.524586-1.89952*ii, -.853206+4.79554*ii, -.91821-.608449*ii, .00581506+.00996529*ii, -1.57614-.798012*ii, 1.1458+.046527*ii, -.0536546+.179968*ii, 3.59046+1.77094*ii, .341399-.761292*ii
-2.40619+.70035*ii, -.249853+.863284*ii, .312832-2.26419*ii, .400976-.202041*ii, -.0447003-.102318*ii, .050773+.526849*ii, -.823326+.766973*ii, .323059-.24903*ii, -.0879384-.326147*ii, .522142-1.86813*ii
-1.08661+.860517*ii, -.27043+.327666*ii, -.066459-1.26541*ii, .221548+.0895399*ii, .102732-.647217*ii, .0297799-.211981*ii, -.317786+.0933507*ii, .314951-.346354*ii, .30672-.446205*ii, .046216-1.05238*ii
1.16924-.49501*ii, -.0134096-.177223*ii, .456145-.597697*ii, -1.76199-.485987*ii, -2.90752+1.17763*ii, -.248136-.248653*ii, -2.30075+.30397*ii, -2.96203-.029155*ii, .0428349-.164964*ii, -1.19794+.199211*ii
.282543-.505382*ii, -.442447+1.95146*ii, .759479+1.29971*ii, -.781673-3.30531*ii, -.390822-.0061326*ii, .949298+.13422*ii, -1.8913-.538846*ii, -.241339+.020364*ii, -.0724339-.361356*ii, .578704-2.70989*ii
1.07312-.372077*ii, -2.20039-.576786*ii, -.794293+.353087*ii, -1.18038-3.41103*ii, -.630726-1.92967*ii, .113676-.559269*ii, -2.53586-3.22123*ii, -.0597804+.301745*ii, .698001+.88233*ii, -.536058-1.60376*ii
1.37324-.420257*ii, -3.25918-2.09309*ii, .031744-.723344*ii, -.52254-4.57361*ii, -.460847-3.48242*ii, -.38452-.374634*ii, -2.63967-6.06107*ii, -.0020981+.229392*ii, .503599+1.0361*ii, -.589499-2.09941*ii
-.401178+.61337*ii, .211196+.250246*ii, .409362-1.67193*ii, .263996+.196459*ii, -.172456-.196484*ii, .181262-.289116*ii, -.226412+.0831121*ii, -.44848-.259808*ii, -.30326-.778861*ii, -.12214-.734261*ii
-.143112+.720224*ii, -.506905-.506074*ii, -.574456+1.92298*ii, -.204153-.544581*ii, .126162+.106247*ii, -.330294-.413123*ii, .421437-.0690998*ii, -.204313+.240141*ii, 1.70502+.295944*ii, .230743-.729466*ii
-.021465-1.05125*ii, .0430307-.144811*ii, .025719+.754037*ii, -1.40364-.728401*ii, -.316994+3.08835*ii, .320998+.0668247*ii, -.735602+1.49121*ii, -1.95767+2.20661*ii, .561845+.654899*ii, .2381-.436923*ii
.482184+1.82506*ii, .161085+.0554629*ii, -.989616-.175406*ii, .34493-.0045712*ii, -1.13565+.659727*ii, .201095+.0342708*ii, .174662+.627315*ii, -1.55482-.51185*ii, .528663-.544886*ii, -.475473-.302121*ii
.524473+.728086*ii, -.0616182-.118734*ii, .587098-.728172*ii, .00583+.56972*ii, -1.45637+.730371*ii, -.242465+.0272619*ii, -.411748+.303048*ii, -1.82317-.296956*ii, .326111-1.08624*ii, -.378493+.153453*ii
-1.55519+1.98897*ii, -1.12133-.539638*ii, -2.35438+.285647*ii, .162118-.162818*ii, -.0934666-.0354168*ii, -.342001+.193332*ii, .071717+.575661*ii, .203575+.0574148*ii, 1.96628+.905645*ii, .007623-.901603*ii
-2.00858+.129499*ii, 1.58141-3.67564*ii, -3.59349+7.74663*ii, -1.31909-.810897*ii, .00206479+.000566544*ii, -2.78503-2.39346*ii, 2.75452+1.45793*ii, -.0247275-.150451*ii, 4.30668+5.1491*ii, .481018-.782063*ii
-.235759+.725505*ii, .120478-.252488*ii, -.028266-2.62115*ii, .0081605+.378161*ii, .0023944-.073988*ii, .385361-.402356*ii, -.276281-.0832342*ii, -.634141+.1954*ii, -.476723-.512833*ii, -.621643-.422618*ii
3.77303-.617969*ii, -6.52982+1.52233*ii, -.683787+.156622*ii, -1.4215-1.33224*ii, -3.01426-2.41516*ii, -.0510111+.334503*ii, -6.18663-4.14815*ii, -.0704287+.121769*ii, 1.99539-2.61267*ii, -.573984+1.59839*ii
.902987+.89154*ii, .103579+.132703*ii, -.796243-.294502*ii, .706695+.5154*ii, -1.06+1.9039*ii, .215184+.170244*ii, .178637+1.09545*ii, -2.11816+.437019*ii, .070996-.852947*ii, .192143+.491156*ii
.525149-.97076*ii, .0278134-.148429*ii, .053916+.712572*ii, -1.97403+.078374*ii, -.820725+3.56034*ii, .345533-.0330507*ii, -.96058+1.95747*ii, -2.48968+2.2849*ii, .815125+.304242*ii, -.318944+.379125*ii
.752075-.850425*ii, -.0121025+.163272*ii, .497603-.494438*ii, -2.31943-.98758*ii, -2.70506+2.75735*ii, .211237+.321756*ii, -2.58425+1.22977*ii, -3.4156+1.04187*ii, .078174+.199558*ii, -1.01348-.230549*ii
.768805-.831204*ii, -1.45908+1.79952*ii, .812954+.679167*ii, -.563776-2.47958*ii, -.554526-.97498*ii, .571991-.116667*ii, -2.49447-1.4377*ii, .231127-.103181*ii, .025711-.982609*ii, .587409-1.72862*ii
1.11168-.549779*ii, -3.84752+.187074*ii, .135977-.754836*ii, -1.82823-5.04027*ii, -1.50585-2.54268*ii, .432134+.43582*ii, -4.80344-4.59806*ii, -.0965164+.210248*ii, .615944+.379566*ii, -.812028-2.62109*ii
.00392342+.0109489*ii, -.0245673+.244791*ii, 1.81866+.356706*ii, -.650961+.563052*ii, .175085-.114969*ii, -.096352-.586318*ii, -.0087188-.00491822*ii, -.138819-.0219434*ii, .842851-1.24923*ii, -.117367-.465942*ii
.661246-1.45547*ii, -.120556+.238092*ii, .647788-.759458*ii, -.211469-1.01949*ii, -1.14437+.698216*ii, -.0635195-.346214*ii, -1.62366-.366345*ii, -1.56489+.585015*ii, -.892696-.279598*ii, .484663-.410558*ii
.105624-.154019*ii, .529581+.259521*ii, 2.14663+.495154*ii, -1.33723+.63479*ii, .0969623-.078426*ii, .004721-.926246*ii, -.0434729+.273008*ii, -.282726-.122444*ii, .798125-1.13909*ii, -.588443-.503372*ii
-.538633+.743391*ii, -1.00529-1.19563*ii, .109671+3.66651*ii, -.697719-.446728*ii, -.00242016+.0269059*ii, -1.11656-.290878*ii, .707908-.278056*ii, -.0945229+.168197*ii, 3.18642+.550365*ii, .283668-.776347*ii
.749774-.971472*ii, -2.07913+.199939*ii, .723559+.501746*ii, 1.2406-2.67775*ii, -.479699-1.89337*ii, -.522358-.019777*ii, -1.67118-3.21291*ii, .188402-.252278*ii, -.095226-.6398*ii, 1.54975-1.47136*ii
1.29604-.484752*ii, -3.67964-1.50323*ii, .626837+.429857*ii, -.417846-4.5288*ii, -.69969-2.95486*ii, -.545374+.127867*ii, -2.73689-5.66694*ii, -.0374597+.214868*ii, 1.11073+.488446*ii, -.028482-2.15219*ii
.167649+1.81737*ii, -.95645+.330426*ii, -.111359+1.69492*ii, .0652495-.25682*ii, .0532048+.26682*ii, .169462+.25017*ii, .477676+.0755272*ii, -.217716-.0948958*ii, 1.99686-.954201*ii, .045464-.802844*ii
.472663+.329957*ii, .001388+1.56732*ii, -.209589-2.15294*ii, .246153+2.24547*ii, .0378129-.126191*ii, .665325-.905339*ii, -.62456+1.14257*ii, .216531-.128148*ii, -.582719-2.10303*ii, -.135352+.998687*ii
.307819-1.11389*ii, .384238-.0538166*ii, -5.43704+.609441*ii, -1.37752-.988546*ii, -.00768947-.00267578*ii, .488157-2.41305*ii, -1.52515+1.23011*ii, .247952+1.22191*ii, -.253101+3.04132*ii, -.264739+.331219*ii
-.24552+.901632*ii, -1.04453+.788542*ii, 1.81487+.204811*ii, -.156181+.275944*ii, .206538-.0723935*ii, .14346+.325166*ii, -.210455-.208568*ii, .123745-.0731215*ii, 1.33047-1.87947*ii, .137586-.885911*ii
.102125-.0196205*ii, -.593765+.072384*ii, 1.67504+.241415*ii, -.791136+1.86316*ii, .250113-.114531*ii, -.35553-.752295*ii, -.0442387+.205797*ii, .140402+.224834*ii, 1.39456-1.63276*ii, -.227735+.584889*ii
1.42388+1.09184*ii, -.0822279-.0458039*ii, .232505+.852851*ii, .187251+.0883183*ii, -1.38262+1.34696*ii, .0063632+.138853*ii, .170195+.330204*ii, -2.2361-.087731*ii, .769994-1.19201*ii, -.209381+.223521*ii
.480933+.473809*ii, .106382+.110468*ii, .620546-.664555*ii, .536789+.887274*ii, -1.37625+1.11909*ii, -.305087+.096475*ii, -.162239+.681055*ii, -1.87641-.184646*ii, .058051-1.30912*ii, .160462+.37385*ii
.634931-1.54806*ii, -2.78019+2.20126*ii, .241978-.826752*ii, .208678-2.82108*ii, -1.57277-1.36999*ii, .223963+.447814*ii, -4.23471-2.11424*ii, .166244-.13159*ii, -.711672-1.11696*ii, 1.30373-1.44459*ii
.70943+.519502*ii, -1.45856+2.16022*ii, .794842-.791962*ii, -.568908+2.18678*ii, -.663773+.67104*ii, .578023+.075024*ii, -1.53964+1.25582*ii, -.110828+.150478*ii, .919677-2.9714*ii, -.1593+1.0769*ii
1.11919-.489425*ii, -2.58142+.093251*ii, -.723173+.273697*ii, -1.63325-3.73445*ii, -1.34555-2.55097*ii, .116388-.526778*ii, -3.65565-3.38019*ii, .118788-.273875*ii, .69764+.669275*ii, -.75766-1.79014*ii
.211037-.568667*ii, .0263327+.280997*ii, .51307+.876242*ii, .341563-1.75442*ii, -1.27336-.023369*ii, -.440395-.161668*ii, -.925597-.564484*ii, -1.18995-.457788*ii, -.155381-.0562097*ii, .832305-1.31255*ii
1.59654-1.04524*ii, -.330779+.110905*ii, 1.87811-.532096*ii, .200927-.822823*ii, .121209+.132066*ii, .365299-.501996*ii, -.539257-1.52369*ii, -1.01613+.743946*ii, -.744833-1.44284*ii, .418436-.358842*ii
.5059-.05504*ii, .536084-.441245*ii, -2.82202-2.23992*ii, -1.20134+3.66438*ii, .0121923+.0257698*ii, .10732-2.4427*ii, -.406069+1.91993*ii, -.005215+.697233*ii, .0074917+.101421*ii, -1.42919+2.75912*ii
-2.13829-.422922*ii, .678077+1.08829*ii, .909843-.653005*ii, .157274-.710557*ii, -.277567+.907745*ii, -.0886372+.318045*ii, -.636807+1.45286*ii, -.339372+.0073465*ii, -.339545-.0042892*ii, 1.10887-2.02746*ii
.30464-.117614*ii, -.061238+.790719*ii, 1.80262+.693319*ii, -.39123+2.12087*ii, .0836984-.165069*ii, -.31485-.928232*ii, .130261+.692117*ii, .211012-.298662*ii, 1.04299-2.11263*ii, .130744+.677459*ii
-.24818+.439651*ii, -.515037+.377091*ii, 1.33862+.365071*ii, -.313468+.26893*ii, .348214-.357632*ii, -.0271717-.306956*ii, -.0404389-.20456*ii, .239475-.0614023*ii, 1.0739-1.202*ii, .078298-.744263*ii
1.51992-1.03348*ii, -.004916-.130123*ii, -.60712-.191871*ii, -1.61678+.336688*ii, -3.13623+4.10423*ii, -.0571319+.276937*ii, -2.10941+2.18265*ii, -4.32173+1.64385*ii, .0537111+.0546676*ii, -.559691+1.44556*ii
.324695+.392956*ii, -.509644+.24079*ii, -.84714-2.03576*ii, -.21627+1.45907*ii, .115136-.0470309*ii, .414697-.827338*ii, -.643571+.388767*ii, -.089771+.523998*ii, -.017869-.898705*ii, -.511856+.790453*ii
.536086-.017448*ii, -.066487-.0727323*ii, .895952-.514546*ii, .304893+.17273*ii, .008305+1.20888*ii, .204062-.0550694*ii, .166462+.0872785*ii, -1.26442+.844352*ii, -.015025-1.0267*ii, .344401-.130802*ii
.378732+.504465*ii, .0429782+.0900651*ii, .886493-.75097*ii, .106116+.18192*ii, -.43542+.730242*ii, .181233-.033251*ii, -.0515826+.12243*ii, -1.24974+.177121*ii, .08023-1.11194*ii, -.0909981-.343965*ii
-1.44084+1.29022*ii, -.655968-.037477*ii, -.782064-1.39138*ii, .180106-.0640166*ii, .327711-.0113401*ii, .152165+.187086*ii, -.176909+.324615*ii, .178718+.265209*ii, .712294+.045480*ii, -.003818-1.14098*ii
-.199675+.654987*ii, -.63816+.677163*ii, 1.69366-.334462*ii, -.0544962+.260064*ii, .216064+.14308*ii, .236455+.196633*ii, -.159457-.0876227*ii, -.138685+.0765803*ii, .77633-1.69274*ii, .136309-.829475*ii
.89214+.555523*ii, -.0212121-.0929516*ii, .708642-.657283*ii, -.0678375+.254082*ii, -.920057+1.15501*ii, .168878+.0286474*ii, -.201669+.188992*ii, -1.8836+.288756*ii, .148771-1.13105*ii, -.338385+.0607278*ii
-1.0647+1.1629*ii, -.33276-.380903*ii, -1.33575-.282612*ii, .279471-.222709*ii, -.4247+.30674*ii, -.279751+.0359826*ii, -.038564+.562116*ii, -.512598+.016978*ii, .883598+.524952*ii, .131542-.823804*ii
.225449-.865668*ii, .0218734-.182597*ii, .219869+.823963*ii, -.840225-1.18255*ii, -1.51545+1.52487*ii, -.346728-.0759913*ii, -1.21312+.46075*ii, -2.04462+.634069*ii, .312492+.469517*ii, .234909-.637139*ii
1.22408-1.97807*ii, .0228636-.115465*ii, .043417+.679887*ii, -.817548+.094634*ii, -.801816+4.1398*ii, .212014-.025864*ii, -.813548+1.73301*ii, -2.94055+2.80287*ii, -.103564+.0067015*ii, .77184+1.00412*ii
.087001+.964373*ii, .0985748+.0929186*ii, .590285-.810896*ii, .281685+.286542*ii, -1.25564+.411797*ii, -.187931+.113827*ii, -.251826+.296578*ii, -1.47686-.592473*ii, .211328-1.03249*ii, -.207545-.372431*ii
.979533+1.3556*ii, -.0910104-.0979449*ii, -.867393-.225741*ii, .294654+.241173*ii, -1.33739+1.28087*ii, .158009+.107535*ii, -.038309+.635669*ii, -2.06263+.013585*ii, .447327-.712654*ii, -.37605+.288628*ii
1.19013-.66391*ii, -4.7895-.033644*ii, -.699542+.215476*ii, -1.68172-4.9191*ii, -2.12288-2.65551*ii, -.182461+.547134*ii, -5.2673-4.73784*ii, -.0675175+.17979*ii, 1.40475+.656253*ii, -.44594-2.04201*ii
.462694-1.78176*ii, -1.09556+.776916*ii, .310091-1.02212*ii, .381331-1.42*ii, -.845846-.694041*ii, -.157534-.418947*ii, -2.35366-1.33646*ii, -.324933+.271331*ii, -1.05696-.48206*ii, 1.10815-.637976*ii
1.19753-.711299*ii, -4.88801+.369335*ii, -.670708+.205198*ii, -1.78727-5.04614*ii, -2.43002-3.00439*ii, -.17551+.532651*ii, -5.72962-4.77162*ii, .0789593-.175571*ii, 1.3373+.505223*ii, -.476952-2.14985*ii
-2.76056-.683262*ii, .606795+1.53691*ii, 1.07666-.631167*ii, .142717-.652986*ii, -.013642+.685771*ii, -.125125+.329662*ii, -.84014+1.70509*ii, .28367-.0517555*ii, -.31217-.0263425*ii, 1.43983-2.32078*ii
1.11821-.593493*ii, -4.04759+.574382*ii, .130441-.708736*ii, -1.97659-5.32946*ii, -1.85013-3.04469*ii, .417979+.421702*ii, -5.37325-4.78639*ii, .109674-.198479*ii, .597718+.292028*ii, -.864761-2.81833*ii
.408471+.504465*ii, -.0879298-.142669*ii, -.808689-.463105*ii, 1.09412-.095742*ii, -.017415+1.64741*ii, .299921+.154785*ii, .495216+.51284*ii, -1.42007+1.00743*ii, -.136984-.405895*ii, .73903-.084186*ii
.698932+.577653*ii, -1.45095+2.5051*ii, .737535-.906723*ii, -.505386+2.33108*ii, -.741536+.383972*ii, .623813+.002629*ii, -1.69979+1.33733*ii, .114769-.132851*ii, .819589-3.18595*ii, -.151911+1.10519*ii
.00560184+.022092*ii, .029089-.126104*ii, -.646394-1.81579*ii, .90736+.771105*ii, .159256-.0965063*ii, .007415-.7268*ii, -.0119524+.024365*ii, -.311475+.310652*ii, -.654909-.516705*ii, .395664+.250694*ii
-1.39732+.973487*ii, -.668649+.425367*ii, .231143-1.47533*ii, .334475+.10943*ii, -.179981-.357652*ii, -.0944135+.291223*ii, -.573896+.172699*ii, .137791-.308195*ii, .493039-.655045*ii, .208742-1.1504*ii
.247069+.134473*ii, -.160001-.0659833*ii, -.044143+.974133*ii, 1.23578-1.83607*ii, .194751+1.42471*ii, .215308+.452743*ii, .552223-.287459*ii, -1.27201+.929624*ii, .0244911-.0580929*ii, 1.3878-1.39871*ii
-1.9924-2.17271*ii, 7.47042-3.77292*ii, -13.7045+5.47451*ii, -2.05582-.715541*ii, -.000173189-.000376978*ii, -1.58749-7.35503*ii, 2.54135+5.89235*ii, .0520946+.0907082*ii, -.74782+11.5108*ii, -.502541+.879497*ii
.913693-1.74713*ii, .0300937-.121259*ii, .56097-.433212*ii, -.871129-.367304*ii, -1.46508+3.44619*ii, .10532+.213605*ii, -1.43767+1.18637*ii, -3.14174+2.09549*ii, -.514805-.063239*ii, .38699+.436911*ii
-.907254-.795031*ii, -.100827+.202053*ii, .84008-.51693*ii, .078158-.665166*ii, -.116648+1.38441*ii, -.0803752+.267136*ii, -.599737+.541336*ii, -.928368+1.01509*ii, -.122409-.082158*ii, .971883-1.10527*ii
3.9226-.853388*ii, -.257945+.151414*ii, 3.73836-.053545*ii, .127637-.671872*ii, .0254894+.00109586*ii, .813182-.69311*ii, -.072699-2.74441*ii, -1.84617+.506641*ii, -.904905-3.21304*ii, -.217483+.281816*ii
.760081-.934063*ii, .0210635+.180694*ii, .236507+.668856*ii, -1.99158-1.13069*ii, -3.18119+1.95551*ii, -.369784+.0302783*ii, -2.5699+1.00085*ii, -3.14716+.219533*ii, .372569+.375978*ii, -.659012-.227496*ii
-.332612+1.95148*ii, -1.24014+.142128*ii, -.682542+1.52763*ii, .0219317-.2181*ii, .271065+.0868985*ii, .0838975+.257386*ii, .418323+.115342*ii, .176767+.0448778*ii, 2.25689-.529922*ii, .050808-.871143*ii
-2.31602-2.23058*ii, 8.34326-4.48546*ii, -14.5447+6.36308*ii, -2.09954-.716313*ii, -.000109116-.000314859*ii, -2.00583-7.92145*ii, 3.26479+6.34219*ii, -.0492427-.08408*ii, -.59740+12.6128*ii, -.507399+.896366*ii
1.26355-.556747*ii, -3.71297-.94191*ii, .584711+.435009*ii, -.615075-4.6169*ii, -1.17503-3.23808*ii, -.531374+.114363*ii, -3.34762-5.49124*ii, .05953-.220911*ii, 1.01866+.342543*ii, -.085237-2.24352*ii
.518056-1.51811*ii, -2.39443+1.86103*ii, .324556-.877553*ii, .28142-2.54523*ii, -1.42219-.791921*ii, .190046+.481258*ii, -3.71815-1.7458*ii, -.178037+.147122*ii, -.747254-.975525*ii, 1.31635-1.32564*ii
.389593+.12101*ii, .762022+.469412*ii, -.712223-2.36347*ii, .892464+1.78201*ii, .0682146-.0566129*ii, .310245-1.16364*ii, .132058+.802255*ii, -.344172-.0526215*ii, -1.20057-1.1278*ii, .088405+.872117*ii
.109995+.311493*ii, -.0666198-.0946375*ii, .746488-.720554*ii, .61846+.373691*ii, -.798255+.887744*ii, -.268061+.14504*ii, -.0483743+.23375*ii, -1.45532+.10203*ii, .053902-.999625*ii, .382053-.13241*ii
.130666-.516624*ii, .506382-.265906*ii, 2.54643+.330644*ii, .462154+1.55661*ii, .0729152-.0297483*ii, -.811623-.787348*ii, .864572-.035363*ii, -.502858-.25108*ii, .380545-1.69625*ii, .619086+.286392*ii
-.319673-.963793*ii, .545952+.008065*ii, -4.25175+2.14928*ii, -.976793-1.16685*ii, -.0020457-.01216*ii, -.063209-2.02998*ii, -.812348+1.31444*ii, .393241+.681447*ii, .462824+2.77883*ii, .401947-.335471*ii
.008585-.0819271*ii, -.166361-.377235*ii, 1.93581+.062724*ii, -1.00667+1.57436*ii, .182647-.0178043*ii, -.413205-.816361*ii, .120341+.0959894*ii, -.22465+.240182*ii, 1.22395-1.26335*ii, -.477617+.32149*ii
3.0474-2.29435*ii, .24608-.120733*ii, 3.5557-1.84696*ii, .245772-.657353*ii, .00276037+.0205432*ii, .541016-1.02609*ii, -.759234-2.56711*ii, -1.83633+.939867*ii, -2.26787-2.34716*ii, .202855+.278602*ii
.923071-.415338*ii, -2.00687+.711431*ii, .682279+.489403*ii, -1.41641-4.09346*ii, -.656883-2.15444*ii, .571384-.19553*ii, -3.00762-3.19027*ii, .231186-.249105*ii, .417171-.0094247*ii, -.425444-2.65241*ii
1.34318-.474596*ii, -3.26681-1.48386*ii, .064148-.699132*ii, -.844552-4.60824*ii, -1.04439-3.70876*ii, -.371016-.371661*ii, -3.32144-5.78886*ii, .0244908-.247619*ii, .459363+.850081*ii, -.730654-2.172*ii
-.543841+.317823*ii, .175658+.179691*ii, -1.00743-.16985*ii, .982226-.607537*ii, -1.09666+.60065*ii, -.377137+.04163*ii, -.341085+.642578*ii, -1.14141-.270444*ii, -.163157+.210009*ii, .871145-.759864*ii
-.419625+1.41229*ii, -.749052-.072142*ii, -1.01141+1.11276*ii, -.0080224-.235927*ii, .313976-.234923*ii, -.0163178-.251956*ii, .336563+.0876711*ii, .2707+.0085021*ii, 1.67705-.028233*ii, .044921-.79528*ii

component_2:
equations:
-6.28*sintheta*dtheta*r^2+dA
-S*dA+P
-sintheta^3*dtheta+1.33333
ap^2-.5*x0^2*w^4
75.0024*P-314.001*qc^2*x0^2*w^4
points:
-.220863+.304711*ii, -1.19289+.657843*ii, -1.279+.092991*ii, 1.48896+.660811*ii, -.617322-.136578*ii, -.560383-.076838*ii, -.530213+.307755*ii, .0474118-.192891*ii, .5248-.815397*ii, 1.36658+.345272*ii
2.49278-3.48143*ii, -3.93986+4.13706*ii, -.718268+.084675*ii, -.716491-1.49007*ii, -3.30828-1.21526*ii, .138036-.290227*ii, -6.97363-1.22*ii, .125718-.100503*ii, -.840235-2.20123*ii, 1.56615+.988047*ii
1.06717-1.0161*ii, .0153874+.16101*ii, .18766+.662905*ii, -1.79845-.266598*ii, -3.00213+2.75882*ii, -.314488+.0644988*ii, -2.19014+1.5429*ii, -3.4192+.734436*ii, .42219+.0003221*ii, -.494894+.544862*ii
2.77676-3.52301*ii, -4.47943+3.22952*ii, .231608-.670282*ii, -.469638-1.58224*ii, -3.14191-2.02592*ii, -.17699-.260394*ii, -6.87831-2.73895*ii, .123816-.116896*ii, -.867544-2.48963*ii, 1.37974+1.02883*ii
1.01843-1.66933*ii, -.0450524+.158229*ii, -.701815-.246463*ii, -1.05949-.514184*ii, -1.71438+2.74898*ii, .149038-.235808*ii, -1.93736+1.24498*ii, -2.69578+1.7013*ii, -.520156+.390376*ii, .190869+.566851*ii
2.74512-3.47952*ii, -4.19904+2.88286*ii, .253945-.686878*ii, -.442444-1.50711*ii, -2.96558-1.65269*ii, -.172237-.266334*ii, -6.45856-2.5977*ii, -.127524+.125638*ii, -.891337-2.30431*ii, 1.33928+1.05914*ii
.508737+1.9332*ii, -2.53811-.470116*ii, .88012+.611457*ii, -.884136+.089088*ii, -.268821-1.04941*ii, -.184551+.29635*ii, -.622017-1.66389*ii, .0733096-.162683*ii, 2.80083-1.47135*ii, -1.01501-.351554*ii
2.44546-3.46928*ii, -3.6641+3.88371*ii, -.73523+.062302*ii, -.708927-1.41879*ii, -3.21284-.832735*ii, .145199-.286433*ii, -6.65581-1.01012*ii, -.130476+.105727*ii, -.890046-2.02308*ii, 1.5406+1.02126*ii
.632618-.958952*ii, -.340912+.0213449*ii, -4.57765+.142072*ii, -1.27717-1.01864*ii, -.0138197-.00129004*ii, .608637-1.9292*ii, -1.78479+.580341*ii, .131003+1.37982*ii, -.137535+2.26423*ii, -.305602+.345777*ii
1.43982+1.17229*ii, .0924302+.0496852*ii, .236575+.826067*ii, .247327+.139948*ii, -1.56036+1.40776*ii, .0033967+.158262*ii, .192048+.491439*ii, -2.37876-.252856*ii, .674505-1.25522*ii, -.228211+.228179*ii
.074525+.839546*ii, -1.0029+2.21462*ii, -1.15624-.390136*ii, 1.5073+.945606*ii, -.410991+.607847*ii, .462501+.320207*ii, -.681549+1.33592*ii, .0977264-.144064*ii, .10487-1.93583*ii, 1.30885+.245686*ii
.390279+.413534*ii, -.0224617-.0688134*ii, .880243-.691426*ii, .056816+.134124*ii, -.393487+.865498*ii, .147151-.0119128*ii, -.0332907+.0758412*ii, -1.32672+.357303*ii, .141223-.9994*ii, -.0719667-.310233*ii
-1.30556-.958033*ii, .05074+1.30994*ii, .412214+1.46014*ii, .054353-.80649*ii, -.280545+.258925*ii, -.403376-.243936*ii, -.843605+1.00085*ii, .278209-.116481*ii, .411796-.0311956*ii, 1.52558-1.4703*ii
1.46103+1.01128*ii, -2.02491-.397203*ii, .923889+.514087*ii, -1.10548-.766642*ii, .053542-1.12686*ii, .307223-.291914*ii, -.839847-2.23803*ii, -.103736+.237247*ii, 1.78863-1.25297*ii, -1.06365-.4527*ii
1.03767-.52226*ii, -.0181646-.191519*ii, .428524-.609625*ii, -2.07588-.960564*ii, -3.10796+.851044*ii, -.263019-.287238*ii, -2.65574+.087400*ii, -2.91935-.228505*ii, .0435659+.128996*ii, -1.40415-.163005*ii
.094783+.737131*ii, -1.02091+1.78046*ii, -1.06378-.469623*ii, 1.45259+.884445*ii, -.269639+.803972*ii, .404444+.333255*ii, -.514272+1.15458*ii, -.086456+.168408*ii, .139899-1.73124*ii, 1.26156+.282106*ii
-1.40356-.360829*ii, -.425612-.111478*ii, -.679152-1.50039*ii, .417145-.197152*ii, .285523-.0869577*ii, -.232673-.308745*ii, -.656624+.126196*ii, .220908+.603106*ii, -.170418+.455542*ii, .758043-.839434*ii
-2.1833+1.26267*ii, .210172+.829625*ii, -.979751-1.3311*ii, .319344-.402111*ii, .279115+.0964583*ii, .361812+.191351*ii, -.189488+1.28116*ii, .410976-.2056*ii, .183954+.273262*ii, .328433-1.88848*ii
.977291-1.81151*ii, -.0340745+.133061*ii, .550337-.450181*ii, -.903009-.489643*ii, -1.73295+3.27981*ii, .105441+.22561*ii, -1.76949+1.15728*ii, -3.13736+1.88187*ii, -.610395-.153674*ii, .392016+.39361*ii
