variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.6687-.148873*ii, 1.06563-1.02783*ii, -.608862-.764077*ii, -.016344-.950702*ii, -.184153+.65483*ii, -1.30471-.814375*ii, -.253342-.619352*ii, -.0905157+.013898*ii, .318982-.570673*ii
.298129+.21872*ii, -.269486+.430722*ii, .297656+.667526*ii, -.454476-.370767*ii, -.580534-.625087*ii, .152647+.136902*ii, .666962-.011306*ii, .241642-.272369*ii, -.206072-.441849*ii
-1.40277-4.32859*ii, 6.28071+14.325*ii, -2.88443-9.52269*ii, -4.41632+3.37231*ii, -.538687-.026906*ii, 2.16741-15.0018*ii, .884301+.080342*ii, -.907862-4.97718*ii, 1.78563+8.65266*ii
.63413+9.67596*ii, 1.9036-1.73671*ii, -.799093+.691625*ii, 2.93176-.616087*ii, 1.74816-.840852*ii, .324053-.109099*ii, 5.23609-2.28936*ii, -3.99701+2.19525*ii, 2.60075-5.45082*ii
.004236+.320635*ii, -.0893499+.0249793*ii, -.728188-2.86098*ii, -.601608-1.37145*ii, 1.13353+1.47358*ii, .278599-1.84391*ii, .0079030-.118838*ii, -.490896-.520908*ii, .345748-.063926*ii
-.539802+1.01364*ii, .206838-.413375*ii, -.127915+.865069*ii, .53041-.345422*ii, -1.5761-.020016*ii, .744103-.620633*ii, -.441+1.20189*ii, .455835-.27703*ii, .98331+.535236*ii
-.16395+1.34868*ii, .478879+.539345*ii, .03672-.739076*ii, -.648339+1.19739*ii, .564053-1.2512*ii, -.081569-.712103*ii, .107103-.832579*ii, .0658416-.0255735*ii, .611407+.109729*ii
-.593325+1.10753*ii, 1.36115+1.22895*ii, -.358466-1.51191*ii, -.235849-3.14198*ii, -.510175+.651811*ii, .360371+1.83768*ii, -2.43181+.657308*ii, 1.98307-.523582*ii, -1.86551-3.44107*ii
-5.93159+11.8341*ii, -13.0115+8.4246*ii, -5.29242-8.33499*ii, 3.5489+3.2798*ii, -.242733-.891665*ii, -2.70847+5.06097*ii, 1.73174-1.04815*ii, -9.10003-3.86303*ii, 17.9015+8.88681*ii
-3.9372+1.84561*ii, .250154+2.19405*ii, -.595777-1.30662*ii, -.790369-.227321*ii, .818745-1.13963*ii, -.0047493+.288847*ii, -.476165-.994693*ii, -2.53891-1.85777*ii, 1.01599-1.21478*ii
-.74927+.168048*ii, .360879+.391108*ii, 1.35327+.007250*ii, .74324+1.30615*ii, 1.04059-.600098*ii, .451761-.348086*ii, -.482402+.262449*ii, -2.04225+.809357*ii, .654722-.351666*ii
1.60912+1.38177*ii, -.0393923+.032691*ii, 3.49391-5.13805*ii, -4.71213-2.46352*ii, 4.91855+4.15222*ii, -1.44783-10.6116*ii, -1.30717-.799523*ii, 2.70464-1.01603*ii, 8.67513-3.92286*ii
-.483192+1.25141*ii, .0146654-.0130958*ii, -.316415+1.18951*ii, -4.32669+.697333*ii, -8.0297+1.93692*ii, -1.28157+2.12113*ii, -8.40782-13.2238*ii, -4.20241+4.47208*ii, -18.3902+5.817*ii
-.461761-.658142*ii, -1.83354+.020395*ii, -.540219+.904229*ii, 1.90844-1.22504*ii, .308737-.585778*ii, .252909-.243345*ii, .162155-.563823*ii, -.878511+3.59402*ii, -.422226-.451213*ii
1.66941-.349891*ii, .876279+1.10157*ii, -.443474+.433777*ii, -.272632+.856917*ii, .577916+.936903*ii, .522012-.998975*ii, -1.79734+1.91463*ii, -.0510174+.207901*ii, .033449+1.62874*ii
1.45941+.610031*ii, .790238+.891121*ii, 1.7055-.685758*ii, 3.86644+.970295*ii, .256776+1.12345*ii, -3.60766+4.73435*ii, -1.46003+1.06394*ii, -.73483-1.06023*ii, 1.76047-2.81578*ii
158.423-328.949*ii, -127.771+16.6787*ii, -178.894-79.6431*ii, -16.9363+36.4187*ii, 1.48038-.801229*ii, 159.807+175.991*ii, .115487-1.22372*ii, 298.373+145.679*ii, 118.121-209.719*ii
-1.25685+5.11876*ii, 1.00268+.05412*ii, 1.01645-1.34236*ii, 3.47333-3.07842*ii, -1.76411+1.46184*ii, -1.45723+1.20172*ii, -2.30528-2.67289*ii, .485681+3.60001*ii, 5.93117-.377647*ii
-2.69303+1.46418*ii, .109471-.0343922*ii, -2.03487+.613376*ii, -.736772+1.30889*ii, 5.14436-.499497*ii, 2.92543+5.30386*ii, 2.53318+.360056*ii, .228451-2.41083*ii, 5.37554-.821124*ii
-4.79656-.169844*ii, .546042-1.14158*ii, .600082-3.30987*ii, .41447+4.53348*ii, 1.62899+1.06731*ii, 2.10161+3.74003*ii, -.215627-.331165*ii, 3.34137+2.69481*ii, 1.2255-.51497*ii
-3.2912+.179935*ii, -1.47895-.421583*ii, 2.82975-2.43034*ii, 1.41454-.027452*ii, .242132+1.44384*ii, 4.36476+2.0089*ii, -.141114+.525082*ii, .188622-.773684*ii, -.876813-1.8288*ii
.406592-1.25862*ii, 1.8251+1.31666*ii, 2.12766+1.40775*ii, -1.13678-.696513*ii, -.619844-.451133*ii, -.0499624+.304598*ii, -1.15905+.602208*ii, 2.4594-.314298*ii, 3.31383+.350358*ii
2.74008+4.2457*ii, 3.8815-1.44923*ii, -1.13504-.506829*ii, -.24226-1.39609*ii, -.692271+.860447*ii, 3.6406-2.56729*ii, 1.53919+2.22641*ii, .170163+.0309922*ii, .618627+3.30715*ii
28.9826-8.63282*ii, 1.13547+2.43197*ii, 1.23147-1.31225*ii, -5.40782+4.39264*ii, 2.19241+2.54176*ii, -.644307-1.6309*ii, -5.03257-12.17*ii, 14.8831-3.73078*ii, 22.1674+8.38298*ii
-.440342-1.06015*ii, .0314403+.0290869*ii, .765824+.924111*ii, .255049-4.33083*ii, 5.05753+1.10599*ii, 2.8999+1.09824*ii, -1.35199-.022609*ii, -2.98283-3.18758*ii, 1.0145+1.26671*ii
.532644-.855231*ii, -1.54156+.346539*ii, 1.03608-.182892*ii, -.741115-.39293*ii, -.736643+.308263*ii, .105539-.139417*ii, -1.49631+.884932*ii, -1.12005+1.08894*ii, 1.38845-1.19052*ii
-.415899+.748902*ii, .831358+.128041*ii, -.408187-.527303*ii, .450523+.999532*ii, -.828115+.576737*ii, -.141987-.801031*ii, .874144-1.37902*ii, -.0317624+.446444*ii, 1.08398-.101961*ii
-3.4374-.939408*ii, 1.12486-.431437*ii, .256748-.601537*ii, -.247049+.601311*ii, 1.6344+.535298*ii, .332308+.30458*ii, -1.35725-.159918*ii, -.37731+1.1666*ii, .444667-.775378*ii
-2.01264+2.31945*ii, 1.56054+1.871*ii, -1.06896-1.26767*ii, -.897666+.768114*ii, -.727487+.855107*ii, 2.69036-1.29575*ii, .680323+.208347*ii, -.032371-.0515966*ii, .46312+1.08514*ii
-.167743-1.49401*ii, -.258287-1.15225*ii, -.234274+.192746*ii, -1.78705+.957596*ii, -.061299+1.12668*ii, -.0539402-.207788*ii, .033387+.906808*ii, -1.57948-.64728*ii, .182605+.206006*ii
-.408835+.461212*ii, .448236-.445854*ii, -.195796+.60495*ii, -1.08524-1.08937*ii, .986867-.030994*ii, 1.38554-.610485*ii, -.910172+.510309*ii, -.121422-.246514*ii, .130503+.650525*ii
-1.33652-2.10753*ii, 2.89997+4.09048*ii, -.458517-1.99088*ii, -.670545-1.8074*ii, -.70525-.018182*ii, .197315+1.15973*ii, .58698+.298403*ii, 1.37653-1.12265*ii, -.324944+1.30543*ii
-.634454-1.09129*ii, .723052+1.57691*ii, .565201-.018434*ii, -2.5152+1.37618*ii, .852029-.041226*ii, -.720643-.140838*ii, 2.46339+.361453*ii, -.400547+1.44555*ii, -1.39898-.158884*ii
-1.06611-4.14446*ii, -4.58263+16.143*ii, -5.8533+4.31743*ii, -7.91393+1.785*ii, .487471-.131867*ii, 5.06682-12.0215*ii, 1.31457-.540047*ii, -9.09854-.84898*ii, 5.36295-8.83662*ii
-1.18594-.046903*ii, -.500088+1.73692*ii, -.208661-.226981*ii, .326483-1.33034*ii, -.500021+.637668*ii, .0676201-.0182823*ii, -.623363-.982278*ii, .539725+1.58761*ii, .0928874-.346454*ii
-.556949+1.73187*ii, -.478144+.58014*ii, -.355935+.256762*ii, -2.38648+.663841*ii, .292392+1.52787*ii, -.29337+.212165*ii, -1.12992+.96155*ii, 2.27628-1.22859*ii, -.155287+.632369*ii
-.785862-2.37654*ii, .0303844-.292995*ii, -.0936714-.4284*ii, 2.12607+.428998*ii, -.611507-2.8502*ii, 4.12034-1.63709*ii, -2.71231+3.85717*ii, .0078613-.301809*ii, -1.90648-.800647*ii
3.73711+.734892*ii, -2.3571-5.03962*ii, 1.41405+3.54456*ii, 4.33857-4.22885*ii, .737835-.374396*ii, 6.81733+3.7436*ii, -.138125-.170093*ii, 2.86931-3.38013*ii, -.407586+.730113*ii
-.144781-.558193*ii, 2.31828-3.26818*ii, 1.47703+3.05962*ii, -1.76013+.156119*ii, .159998+.343974*ii, 1.70183+2.4044*ii, .526085+.267039*ii, .931912-.036584*ii, .039993-2.00405*ii
3.00903+2.37894*ii, -.659653+.269273*ii, -.124954+1.10466*ii, -1.1903+.940916*ii, -2.00397-1.16951*ii, -3.60146+.82178*ii, .057210+4.48626*ii, -.54503-.021935*ii, 4.96295+.49738*ii
2.01797+.000177*ii, -.568293+.566202*ii, -1.09866-.329015*ii, .150093+1.36955*ii, 1.46584+.605663*ii, .651314-.089065*ii, .229035+.462218*ii, 1.19722+1.19943*ii, .099554+.583175*ii
-4.34466-2.26201*ii, -.110033-.0372294*ii, -4.5551-6.81892*ii, -4.47068+5.32697*ii, .49877-6.47448*ii, -6.99232+7.46885*ii, .452975+1.67611*ii, 6.51318+8.37996*ii, -9.3659+10.7236*ii
5.03222+18.0569*ii, -.076957+.672505*ii, 6.98983+22.8003*ii, -6.12807-4.02058*ii, 1.00864+5.16481*ii, -35.7484-16.1978*ii, .442605-1.16827*ii, -.30638-9.26659*ii, -29.7307-1.92547*ii
2.71777-.337018*ii, -4.75586-.189404*ii, -1.43242+1.57205*ii, .48169-3.25813*ii, -.756013+.061820*ii, 1.44132+3.86066*ii, -2.44144-.546328*ii, -.296152-1.43641*ii, -4.35602+3.05551*ii
-.831298+.517894*ii, -.458227-.110898*ii, 1.29307-.342379*ii, -.363075+2.03595*ii, -.5577-1.32907*ii, -.416451-.779315*ii, -.726759+.870082*ii, 1.31358-.683693*ii, .64185-1.3739*ii
-.819935-1.80414*ii, .533011-.840094*ii, -.819765+.668017*ii, -2.91346-2.29269*ii, -.671634-1.24127*ii, -3.03241-2.63198*ii, -2.29522-.166666*ii, .807038-.148512*ii, -1.99288+1.39662*ii
-.504967-1.3574*ii, 1.0368-.034204*ii, 2.14663+1.06582*ii, -1.99221-1.81648*ii, .959034+.690199*ii, -1.45472-3.66484*ii, .244828+.0522082*ii, -.625955-.645304*ii, -.469911-.373013*ii
3.42209-.065250*ii, -5.02479-.20659*ii, -5.44609+11.2061*ii, -.0913396+.404801*ii, .824606-.02481*ii, -.310158-.405182*ii, .523051+.347535*ii, 2.10814+4.65008*ii, 6.74308-3.96864*ii
-.585622+2.8169*ii, -.0620842+.0541341*ii, .711397+.406295*ii, .540594-.930631*ii, -1.88356-5.60189*ii, -2.61295-1.59996*ii, -.86873+2.31715*ii, -1.77859+1.53469*ii, 1.55946-1.29546*ii
-4.0862+.475756*ii, -1.19152+2.36798*ii, 9.44598-2.57068*ii, -3.47656-2.70548*ii, .591056-1.0966*ii, -6.73255-1.23782*ii, -1.00094-.021335*ii, -4.92294-5.61177*ii, 9.50973-2.37158*ii
-2.06146-.937577*ii, .395641-1.35409*ii, -1.12703-1.37047*ii, .232025+.0316851*ii, -.829828-.957458*ii, 1.23511-1.21413*ii, 1.3137+.280173*ii, -.395789-.107474*ii, 1.09661+2.11615*ii
.976757-.426851*ii, -.634576+.519085*ii, -3.21898+2.78373*ii, -1.97412-.336645*ii, -1.12961-.155516*ii, -.611231+.861024*ii, -.385234-.520148*ii, 2.24168+1.56357*ii, -2.68801-.601956*ii
4.10779+5.85402*ii, -.439105-2.83598*ii, -3.53272+.24417*ii, 2.98148-4.67857*ii, 1.53735-.358546*ii, -1.49341+4.0691*ii, 1.62825+2.85872*ii, 3.72401-5.0759*ii, 6.45019+9.70149*ii
-5.68155-55.793*ii, 32.9493+17.192*ii, -2.27704+2.48679*ii, 44.8031+24.7263*ii, -1.08143-.582671*ii, -23.364-54.5903*ii, 8.4269+2.85611*ii, 20.4722-31.0035*ii, 26.291-14.4524*ii
.46713-.193413*ii, .170007-.158811*ii, -1.14128+1.68625*ii, -2.30373-.593597*ii, .263056-1.45053*ii, 1.24461-1.36406*ii, -1.25572+.32947*ii, -2.04644-.676681*ii, -.877559+2.49347*ii
1.90828-.939896*ii, 2.31217-2.77165*ii, 2.45608+1.60602*ii, -1.88286-4.89442*ii, -.159233+.750988*ii, 5.52425+1.1408*ii, -.62247-.260442*ii, -3.29477+1.31138*ii, 1.11056+1.63937*ii
-4.37641-1.48521*ii, 2.00042-.393094*ii, -2.77613+8.04626*ii, 1.92363+.927566*ii, 1.4548+.387946*ii, 2.01715-.392834*ii, -.514277+.175069*ii, -2.63727-.483472*ii, -.019055+4.62402*ii
1.89986-.111099*ii, -.943214-1.96789*ii, -.56795+.670958*ii, -6.39693-.857528*ii, -.775391+.520434*ii, -.982914-1.16228*ii, 4.44834-5.00832*ii, .724233-5.95613*ii, -.833939-5.82912*ii
-.0694562+.324722*ii, -.167897-.179808*ii, -.810624+.982696*ii, .442765-1.15201*ii, 1.03002+.537468*ii, -.805131-.24179*ii, -.587723-.014029*ii, -1.023+.352417*ii, -.490209+.566181*ii
1.7844+.999589*ii, 1.13834+2.22462*ii, .0211574+.239022*ii, 4.96613-.820133*ii, -.261819-.865977*ii, -.67358-.971769*ii, .304022-.901475*ii, -1.3036-.240489*ii, -.221904-.0535949*ii
-.902115+.492016*ii, -1.47497-1.49523*ii, 2.17682+.690688*ii, -.32746+.638535*ii, -.420941-.55862*ii, -1.50445-.124873*ii, .756665+1.15784*ii, -.013826+.341744*ii, -.847423-3.04302*ii
.876428-.556626*ii, -.984461+.236018*ii, -.496938-.60673*ii, -1.17529+3.53779*ii, .998908-.166605*ii, 1.56194+.213453*ii, .367876+2.7171*ii, .427134+1.75216*ii, -1.46573+1.57343*ii
2.52443-.283113*ii, -.466857+.365904*ii, .566174+1.64904*ii, -.857391-1.75143*ii, 1.99081+.565014*ii, -.643811+1.2575*ii, .977915-1.20634*ii, -1.11372+1.48955*ii, -2.54297-.929619*ii
-7.69977+8.22388*ii, -2.39854+11.3098*ii, -9.99208-6.22644*ii, -4.77787+1.8054*ii, -.264972+.950907*ii, -2.03811-6.40411*ii, -.607932+.31295*ii, 2.04777-11.3776*ii, -8.02307-.65823*ii
.45474-2.67369*ii, -.820017+.283537*ii, -2.09525+1.04231*ii, -1.51163+1.27475*ii, -1.5212+.900956*ii, -.0920828-.0957788*ii, 2.35152+3.42541*ii, -5.77356+2.08413*ii, 8.49735+4.72605*ii
.16814+.162291*ii, .112014-.239088*ii, 1.76686+1.95782*ii, -.468796-.631887*ii, .765352-.547105*ii, .70784-.58275*ii, -.442926+.440521*ii, -1.04314-.288273*ii, 1.64505+.088829*ii
-15.7522-.16679*ii, -2.72908+20.8621*ii, 32.0499+4.84979*ii, 6.32463-10.701*ii, -.574227+.647292*ii, -32.7071+23.064*ii, -1.52576+1.33877*ii, -7.98707+30.1037*ii, 55.3932-35.5079*ii
-.030854+.476316*ii, -.788918+2.20375*ii, .035726-1.82819*ii, .064539-2.00557*ii, .06281+.447184*ii, .507971-.515485*ii, .983708-.034658*ii, -1.88917+1.51602*ii, .028216+1.79964*ii
.895948+.066413*ii, .141317-.855937*ii, 1.44463-.06928*ii, .239391-.0436395*ii, -.686621+.751099*ii, -1.65487+.783173*ii, -.187238-.88343*ii, .049703-.195754*ii, .331694+1.26326*ii
-.606296+.701966*ii, .154534+.003084*ii, -.828996+.714853*ii, -.680844+2.04791*ii, 2.21724-1.0416*ii, .418223-.974345*ii, .753202+.745102*ii, 1.96299+.430039*ii, 1.15704+.079258*ii
-1.26146-.222209*ii, 1.02169+.93984*ii, -.891854+.449086*ii, -.226572+.0218755*ii, -.921903+.269759*ii, -.0394461-.206152*ii, -.880232-.375197*ii, .795223+.672913*ii, -.953534+.060679*ii
.493806+1.02459*ii, .0156247-.193217*ii, .240527+.647971*ii, -.423373+1.14353*ii, -2.33778+.634177*ii, -1.04563-2.14354*ii, -.934447+1.58573*ii, .461109-.100127*ii, 1.25227+.224084*ii
-3.24953+11.5914*ii, -1.3267+12.9477*ii, 1.17106+10.9111*ii, 3.5697-5.17838*ii, .08223-.958204*ii, 10.4421-2.97841*ii, -1.28721+.106328*ii, 9.7307-1.69441*ii, 2.66755+13.9204*ii
-.658047-.803368*ii, .272656+.271976*ii, 2.35503+.810434*ii, -.160766+.0864502*ii, -1.64005-.082367*ii, .511524-.123368*ii, -.365225+.501664*ii, -2.47126-1.99613*ii, 1.26668-.885443*ii
-.218228+.0451324*ii, -.60862-.379975*ii, -4.01412-.420223*ii, -.638611-1.28118*ii, .207246+.517338*ii, .174188+.10306*ii, .096393+.474474*ii, 1.61645-8.53835*ii, .187549+1.9451*ii
-.85917+1.40933*ii, 1.07027-.652796*ii, .228607-.611866*ii, 1.70301-1.66159*ii, -1.11515+.270314*ii, -.845135-.311633*ii, -1.90862+1.15437*ii, .917315-.183264*ii, -.269996-1.43172*ii
.44519-8.71539*ii, -1.54358-1.85362*ii, -4.93092-3.32474*ii, 7.87334+8.86205*ii, .692618-1.77147*ii, 2.52972+7.45941*ii, -.578636-.59314*ii, -14.1486-22.9158*ii, -.881169-4.84854*ii
-.284937+1.38129*ii, -.527781+1.52493*ii, -.285869-1.03063*ii, -.475753-1.42457*ii, -.060616-.932917*ii, -.127197-.290501*ii, -.262148-1.07151*ii, -.928997+.925113*ii, 1.0294-.576491*ii
14.4215-5.07*ii, -7.3349-2.19088*ii, .181088+2.94227*ii, 3.06917-2.67968*ii, 1.34397-.436681*ii, -.685108+1.08579*ii, 1.82647-2.21288*ii, -4.83556-7.32165*ii, -6.84164-4.97325*ii
-.44426+.0730537*ii, -.585482+.942438*ii, .774598-.326903*ii, .358435-1.80189*ii, .263214-.580097*ii, .173688+.218794*ii, -.547092+1.1044*ii, -1.29009+1.86723*ii, .062744-1.03432*ii
.373323-.226139*ii, .088538-.651521*ii, -.333472+.0741765*ii, -.580658+1.18852*ii, -.351121+.735215*ii, .0106734+.0281949*ii, .70545+2.21181*ii, 2.68615-1.49541*ii, .399312+.685249*ii
-.453561-.595107*ii, 1.11811-.031907*ii, -1.57477-.478151*ii, -2.41397+.605308*ii, -.727693-.373356*ii, -1.45303-.781561*ii, -.0192698+.259321*ii, 1.06885-1.09702*ii, -.15434+.399159*ii
.718266-.533342*ii, 2.16317-.142111*ii, 1.316-.706915*ii, .843742+1.19408*ii, -.181575-.616209*ii, -.106152+.67433*ii, -.463854+.811226*ii, .90182-.432394*ii, .036965-1.39548*ii
1.64189+2.64773*ii, -.190054-.111711*ii, .079542-1.3531*ii, -1.16409-4.15166*ii, -3.64958-.901501*ii, 6.01127+1.67538*ii, -.43324+.879783*ii, .489494+1.47213*ii, -1.15598-.656198*ii
-2.05718-1.66887*ii, 1.41045-.675069*ii, -1.96683+1.71924*ii, -1.38478-.901036*ii, -1.1-.695756*ii, -.236662-.316043*ii, .377615-.124674*ii, 1.54071-.745157*ii, .528359-.894422*ii
-1.53053+.336424*ii, -1.92531+2.27508*ii, 2.16721+.495016*ii, .492113+.0422798*ii, .23226-.686911*ii, -.509276+.627236*ii, -1.04443-.639041*ii, .022716-.516279*ii, 1.94715+1.90194*ii
1.99433-6.72084*ii, -1.46464+1.73162*ii, .738226-.191377*ii, 6.42129-5.64282*ii, -1.72069+.361*ii, -1.54941+2.64028*ii, .227847-6.1694*ii, -3.42832+2.84413*ii, 1.01248+4.59802*ii
.401694-.198102*ii, .691817+.484627*ii, -.248283-.653114*ii, 1.24083-.640454*ii, .371018+.626573*ii, .282012+.286779*ii, .904368-.499037*ii, -.909431+.57536*ii, .550467+.466753*ii
-.672403-1.07293*ii, .177538+.181179*ii, -.700371+.203196*ii, -2.23605+.271946*ii, -2.22126-.240193*ii, 1.0835-.47866*ii, -.646741-.311305*ii, -.0534625+.347601*ii, -.516215-.086614*ii
.931187-.760299*ii, -1.24728-.617424*ii, .0621052-.196891*ii, .639382-.740312*ii, .781364-.503238*ii, .00224874-.0470004*ii, .110047+.157948*ii, -.482606-.307864*ii, -.037933+.011858*ii

component_3:
equations:
dp*L+delP
c0+c2*Rad^2
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
-.0775468+.384216*ii, 2.44525+.443238*ii, -1.14316-1.04507*ii, -9.76862e-17-2.85418e-16*ii, -.283597+.278026*ii, -1.44072-2.15212*ii, .567063-.549142*ii, -.756362-.416229*ii, 1.22214-.035134*ii
-.740811+.019520*ii, .668828-.790591*ii, -.202539+1.43318*ii, 2.368e-16+2.7189e-16*ii, -.772029-.34583*ii, -1.30517+.93187*ii, .497947+.408143*ii, -.0111989-.382099*ii, .685798-.630985*ii
.462915-1.31285*ii, .0095326+.150305*ii, 2.61409+2.20518*ii, 8.42305e-17+3.00984e-16*ii, -2.97894-.607472*ii, .339995+1.55228*ii, .195577-.169829*ii, 1.28275-.62552*ii, -.885759+.012665*ii
-.135336+.912363*ii, 2.41409-.488906*ii, -2.52044-.099322*ii, 1.57771e-15-1.74995e-16*ii, .50092-.351489*ii, -2.6414-1.51664*ii, .614363-.337299*ii, -.99933+.114937*ii, 1.58197-.789121*ii
.583889+2.81112*ii, .520718+1.41031*ii, -.347493+.456998*ii, 7.49492e-17-2.19347e-16*ii, .102792-1.37812*ii, .602994-1.02379*ii, 2.28499-.676027*ii, -.953574+.229228*ii, .485073-1.27915*ii
-4.56219+1.03083*ii, -1.13419-1.6658*ii, -.082718+.724795*ii, -5.40758e-16+3.55819e-16*ii, .857213+1.2594*ii, -.237043+2.79689*ii, 1.21599+2.7395*ii, -.946224-1.61567*ii, 2.08616-.654735*ii
-.635758-.401048*ii, .0946853+.034663*ii, -1.50123-.517846*ii, 0, 2.71507+.28866*ii, 3.07931-3.60114*ii, -3.15766+.456101*ii, 1.26221-.360097*ii, -4.97656-.950471*ii
3.3318+1.49823*ii, -3.22074-1.89686*ii, -1.01947-.950345*ii, 0, -.987125+.054185*ii, 1.58287+2.01358*ii, -.209557-1.26377*ii, -1.28132-.464732*ii, .987381-1.48753*ii
3.07788-.581151*ii, -3.29843-.053763*ii, 6.83043+2.97484*ii, -4.70741e-284+6.05239e-284*ii, .96941-.098694*ii, 1.90041+4.90595*ii, .40471+.788548*ii, -4.86492+2.52068*ii, -.418539-6.59006*ii
-.649839+.014367*ii, .0760669+.0508775*ii, .53046+.225077*ii, -6.22443e-261+7.62176e-262*ii, 2.54145-.802368*ii, .166894-1.93473*ii, -1.64646-.22542*ii, .727786-1.36755*ii, .822643+.490156*ii
-.297919+.286835*ii, -.0395536-.0184366*ii, -.733667-1.34961*ii, 0, 1.74154+2.53845*ii, -.487141-.0237643*ii, .049995-.597172*ii, .145181-1.08067*ii, .842626-.370652*ii
.367902-1.29144*ii, 2.12579+.262342*ii, -1.27191+3.12981*ii, -1.53347e-315+9.8536e-315*ii, .514928+.601476*ii, -.923944-2.01658*ii, .759729+.256529*ii, -1.44631+.974698*ii, 1.76919-2.05153*ii
1.32139+.824452*ii, -.867926-.269813*ii, -.451122-.340874*ii, 2.13385e-160-1.77821e-160*ii, 1.2983+.16738*ii, -.619388+.870695*ii, -.409853+.554637*ii, -1.51043+1.12726*ii, -.373955+.110501*ii
-.000143+1.07019*ii, .271527-.357475*ii, -3.04186+5.32885*ii, 2.75196e-235-5.40563e-236*ii, 1.46333-.492627*ii, .363582+6.65347*ii, .161859-.177012*ii, .4559+.922627*ii, -.450916-1.40097*ii
-1.89009+16.8215*ii, -1.30696-19.502*ii, .561897+.137652*ii, 2.45317e-233+4.56038e-233*ii, -.926896-.083090*ii, -6.3386-.840963*ii, 11.7739-7.85047*ii, -1.56326-2.2896*ii, -7.69634+2.79046*ii
4.71438+9.22586*ii, .914504-.158201*ii, -8.59888+3.58087*ii, -1.50156e-146+3.75391e-147*ii, 1.98148-2.69019*ii, -4.76869-7.99681*ii, .0688436+.314136*ii, 2.59295+8.18839*ii, 1.71686+2.4547*ii
.194724-.904367*ii, 1.34278+1.33203*ii, .485529-.184701*ii, -9.27302e-68+1.50686e-68*ii, -.613498-.335751*ii, 1.24522-.022589*ii, .628669+1.61933*ii, .658052-.19438*ii, -.604329-.670116*ii
.688448+.301748*ii, .0256832+.0191877*ii, -.651031-.070973*ii, -1.30657e-300-5.59958e-301*ii, -.552145-4.81056*ii, -.812767+1.50175*ii, 2.96116-.082659*ii, .2304+.507852*ii, 1.93367+.156348*ii
.208294-1.16561*ii, -.0539414+.0548376*ii, 3.27913-2.63358*ii, -4.64187e-315+1.92306e-314*ii, 3.74802-1.16007*ii, .993873+2.80773*ii, 1.23633-.280461*ii, .702031+1.34242*ii, -3.31546+4.17563*ii
-.191207-1.92244*ii, .768011+.830737*ii, -.020415-1.34858*ii, -5.5569e-163-3.88983e-162*ii, -1.23896-.415432*ii, .551843-2.76322*ii, -.260099+.216994*ii, -1.32794-.784374*ii, -.297943-.346335*ii
-1.28825-1.31447*ii, .230015-1.36825*ii, .125133-.511628*ii, -3.93809e-281+4.99255e-281*ii, .522575+1.02637*ii, 5.01554-3.66817*ii, -3.3357+1.50683*ii, 2.2217+4.70769*ii, -.353529-1.89519*ii
-1.1778-.017757*ii, .058636-.995068*ii, -.998135-1.19538*ii, -4.5326e-218-2.76486e-216*ii, -.785318-.751666*ii, .548092+1.16068*ii, .416636-.967756*ii, -.667965+1.61865*ii, 1.5727-.467912*ii
.078615-1.72701*ii, .541637-.624826*ii, .651398-1.56265*ii, 0, -.474493-1.36584*ii, 1.94759+2.11674*ii, -.369255-.611491*ii, 3.68115-.310805*ii, 1.19608-.178694*ii
.334452+.0631183*ii, -.02828-.0478789*ii, -.084758-2.46712*ii, 0, -2.25354+1.02093*ii, -1.28785+.010875*ii, .146548+.0608859*ii, 3.25059+3.19623*ii, -.137791+.366711*ii
1.0842-1.78146*ii, .488971-.752171*ii, .187582+.960795*ii, -3.8323e-77-1.33861e-76*ii, .022647+1.52448*ii, -1.2048-.170127*ii, 1.807+.741223*ii, -4.67425+1.8975*ii, .373202-1.8752*ii
-1.42924-.36514*ii, -1.13102-.117156*ii, .293764+.288281*ii, 1.5376e-143+2.46016e-142*ii, -.083591+1.13593*ii, -2.29869+3.03625*ii, .376836-.93379*ii, .181284+.995497*ii, -.379894+.165679*ii
-17.2231+10.9289*ii, -1.1132+12.1567*ii, -.88534-3.16006*ii, -5.51146e-201-3.06192e-202*ii, .570414-1.15998*ii, 14.8488+21.9161*ii, -3.71755+.982798*ii, 11.1447-10.7037*ii, -6.39699-10.8776*ii
4.9992-.426575*ii, -.0318228+.126732*ii, -1.17092-1.70127*ii, 7.53835e-185+5.5159e-186*ii, 5.04392+3.5996*ii, 2.69558-2.44385*ii, -2.87838-.031577*ii, -2.65915+.686105*ii, -3.31661-4.93386*ii
-1.59134+.336035*ii, -.27052-.396257*ii, -2.02865+.627924*ii, 6.40667e-145+8.00833e-145*ii, 1.02426+1.52995*ii, 2.09099-1.26853*ii, -1.44767+.64807*ii, 2.80382-.42928*ii, -2.52987+2.22373*ii
-1.5546-.586915*ii, -.16462-.860432*ii, .0712122+.44137*ii, -2.84513e-160-2.91626e-159*ii, -.672805-1.20173*ii, -1.95997-1.49664*ii, -.576224+.002923*ii, 1.22994-1.07176*ii, .0423245+.254119*ii
