variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-1.10319-2.63019*ii, 1.14417+.466543*ii, .511197+1.48101*ii, -2.01198+.055435*ii, -.205153+.54357*ii, -.584885-3.77058*ii, -3.56495+3.37501*ii, .238884+1.88065*ii, .340412-1.13902*ii, .65109+.751294*ii, .920892-1.14442*ii

component_2:
equations:
ad-sintheta*g
-theta*L+d
-T*j+Tj
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
2.0642+.347482*ii, -4.15609-.813547*ii, 3.3628-.767662*ii, .53428-.055327*ii, -.789527-.274354*ii, .399577+2.29525*ii, -2.46925+.417932*ii, .299801+4.327*ii, 3.65675e-16+1.44357e-17*ii, 1.32086-1.59595*ii, 1.67991e-16+1.39154e-16*ii
-.545135+.307677*ii, .743774+1.46478*ii, -.442296+.111822*ii, .210128-.0842282*ii, .922019+1.44223*ii, .0446038-.239039*ii, -.020096+.365134*ii, .575752-.9068*ii, 6.04697e-17+2.01515e-17*ii, -.138951+.232205*ii, 1.69578e-17+2.26927e-17*ii
.0547737-.475305*ii, -.744556+.107711*ii, .348405-.683553*ii, -1.35589-.530469*ii, -.299279+.16081*ii, -.003149-1.07395*ii, -.804196+1.15605*ii, .270763+.686137*ii, -1.97047e-20-1.35912e-20*ii, .404709-.737185*ii, 1.35912e-20-1.97047e-20*ii
-.988961+.701124*ii, -1.58603+.788281*ii, -.125945+.507357*ii, -.271073+2.44458*ii, -.619269+2.02948*ii, -2.28409+.813926*ii, .452071+.349355*ii, .431255+.886526*ii, -1.06306e-16-7.03954e-17*ii, -.324394-.379299*ii, 1.64731e-16-9.48109e-17*ii
-.479849+.865332*ii, -.598604+.065185*ii, -.568064+.375945*ii, .887555+.257272*ii, .320037-1.314*ii, -1.74699+.503503*ii, -.705633-.193319*ii, -1.66406+1.04965*ii, 3.37786e-19+4.77291e-19*ii, -.913022-.662873*ii, -2.33313e-19-2.63689e-19*ii
-2.41691+1.88323*ii, -.111465-2.21822*ii, -1.60853-1.9041*ii, .125357-1.34858*ii, -.85069-.421063*ii, 1.75348+1.61249*ii, 1.40192-2.90766*ii, -1.06562+1.39929*ii, -4.16742e-30+4.85099e-30*ii, 1.49712+1.24595*ii, 1.12251e-29+8.70354e-30*ii
1.66715+.018326*ii, 5.03229-.068714*ii, 1.72699+3.92716*ii, 1.72292+.430764*ii, 7.28702+.226282*ii, 4.50015-2.67784*ii, .228641-.0045850*ii, 2.09254-2.07742*ii, -1.91129e-29-2.44858e-29*ii, 1.60275-.129442*ii, -9.78641e-29-1.21906e-28*ii
.243945+.582961*ii, -.24487-1.29429*ii, -1.27089-1.01117*ii, -.214745-.252675*ii, .823286-.354401*ii, .006133+.609433*ii, -.007176+.705002*ii, -1.41238-1.17609*ii, 3.1121e-22+3.22488e-22*ii, -2.24546-1.61201*ii, 3.41186e-22-4.81763e-22*ii
-.329314+1.30393*ii, -1.57213+.681651*ii, -.143189-.092356*ii, .378959+.311041*ii, .916661+.454318*ii, -.43783-.0052922*ii, .277575+1.28491*ii, -.697155+.558244*ii, 9.20273e-41+5.39579e-40*ii, .116529+.215604*ii, -5.12483e-40-7.85558e-40*ii
.803307-.315146*ii, .117642+.266423*ii, -1.40126-.661232*ii, .377965-1.09964*ii, 1.06122-2.2397*ii, -.631243-.418847*ii, .253696+.23846*ii, .164189-.630479*ii, -3.04165e-18+1.76897e-18*ii, .122027-.0778947*ii, -8.2912e-19-6.02259e-19*ii
1.80276+.558943*ii, .996252+2.77887*ii, -2.37968-3.5491*ii, -.433458-.719576*ii, -.195223-2.47425*ii, -2.70287+.739711*ii, -.281639+.706385*ii, .905944-3.21048*ii, 9.42655e-26+2.19215e-26*ii, -4.9018+4.50732*ii, 3.2995e-26+2.83791e-25*ii
-.640682+7.69775*ii, -1.07676+4.16879*ii, 2.03293-.746822*ii, -2.46678+.339317*ii, .405335-1.65849*ii, .132014-1.12585*ii, -4.46891+.705897*ii, -.114138+.440705*ii, 2.01796e-29+8.66466e-30*ii, 2.48417-.894114*ii, -5.78497e-29+7.47949e-29*ii
.92827+4.08285*ii, -3.74976-2.3579*ii, -3.64895+.301708*ii, -.514477-.142713*ii, -.181714-.96461*ii, 2.10191+1.63587*ii, -4.26266+.159324*ii, -4.61263-1.90017*ii, -1.87806e-35-7.47415e-35*ii, 4.74928-2.09109*ii, -1.0581e-34+3.24546e-34*ii
.310192-.909345*ii, -.248119+.522936*ii, -1.29469-.493844*ii, .61327+.061667*ii, .405063-1.36264*ii, 1.02863+.167575*ii, .675333+.026889*ii, 1.6877+.103541*ii, -3.46303e-29+8.84692e-30*ii, -.589401-2.40439*ii, 3.96606e-30-2.03045e-29*ii
.0985692+.395585*ii, -.548908-.074697*ii, -.039665+.681593*ii, -.510944-.606436*ii, -.565114-.587555*ii, -1.31458-.422908*ii, -.433557-.249236*ii, 1.47599-.924142*ii, 9.1739e-20+3.66084e-18*ii, .0446169-.30816*ii, 2.23097e-19-2.01632e-18*ii
.403857-.681817*ii, -2.36653+.281554*ii, -1.62363+1.51651*ii, -3.21846-.091050*ii, -.161204+2.06596*ii, .932822-2.20165*ii, -.343189-.168703*ii, -.270266+.691714*ii, 6.61774e-23+4.99509e-22*ii, .585918+.183928*ii, -2.97249e-22-1.16347e-21*ii
1.03068-6.88377*ii, 10.8959+5.6165*ii, -15.7762-7.0014*ii, 2.65724+12.1664*ii, .262357-.254268*ii, -9.7023+2.56169*ii, 15.1384-11.5665*ii, .034725+.80505*ii, -1.91435e-27-2.09575e-27*ii, -9.5926+5.61924*ii, -9.08772e-27-3.35869e-26*ii
1.81681+.986294*ii, -2.87629+4.67102*ii, -1.68654+1.45439*ii, .338756-.106603*ii, 1.57878-1.91535*ii, 1.10444-1.28403*ii, .158939+.817541*ii, 4.05185-2.51534*ii, 1.21015e-27-1.1833e-29*ii, -2.28184-.139701*ii, -3.42547e-27+5.68667e-27*ii
1.01153+.272082*ii, -1.72879-1.37338*ii, -.313813+.339725*ii, .261947+1.911*ii, -.412737+.522329*ii, 1.22426+.817833*ii, -.621376-1.44558*ii, .506263-.571242*ii, -1.64138e-25-9.09153e-26*ii, -.385205+.751089*ii, 1.589e-25+3.82597e-25*ii
.337955+3.18281*ii, -4.0366+.558877*ii, 3.62568+1.31336*ii, -3.63036-.324282*ii, 1.69946+3.82633*ii, -1.37104-1.40572*ii, .727528+.234807*ii, .408983+.350679*ii, 2.73976e-30-4.12071e-30*ii, -6.99716+6.69324*ii, -8.75635e-30+1.81649e-29*ii
-.140898+.157875*ii, -1.56632+1.00287*ii, -.561677-1.14629*ii, -.271494-1.03921*ii, .42549+.137027*ii, -1.03835+.043942*ii, -.191762+.432799*ii, .204776-.945682*ii, 4.69371e-26+3.79195e-26*ii, -1.04481+1.48503*ii, -1.11547e-25-1.23223e-26*ii
.121062-.0665017*ii, 1.18293-.730341*ii, .127148-.102909*ii, .759469+1.50059*ii, .001630-.551117*ii, -1.11706+.462108*ii, .121316+.219307*ii, -.054776+.71669*ii, -3.88345e-19-4.32348e-20*ii, 1.3144-.866093*ii, -4.90961e-19+2.3248e-19*ii
.398651-.14106*ii, .369602-.17572*ii, -.542089-.740358*ii, .279318+.363263*ii, .681848-.440205*ii, -.028346-.723552*ii, .506932+.120399*ii, -1.28945-.913447*ii, 1.90121e-18+3.23161e-18*ii, .147575+.524508*ii, 1.27055e-18+8.60327e-19*ii
.889589+1.77014*ii, -.157887-1.90336*ii, .500515-.391471*ii, .092497+1.03704*ii, 1.35546+1.08875*ii, 2.40879-.360972*ii, 1.03653+.473363*ii, -.139793-2.33523*ii, -2.11266e-30-2.75175e-30*ii, -.607646+.704521*ii, -4.90401e-30+4.45561e-30*ii
2.87074-3.26448*ii, 1.65974-1.74432*ii, 1.42325-1.87738*ii, .498922-1.1262*ii, 1.32176-.336663*ii, -2.84845+1.83834*ii, 2.63034-1.79983*ii, -2.30121-1.5098*ii, 3.74517e-37+1.28865e-36*ii, 3.18369-1.49171*ii, 2.86942e-36+1.48555e-36*ii
-.9949+7.62756*ii, 1.03381-7.64521*ii, .888419+.25194*ii, -4.79365+1.94106*ii, -2.44955-.952791*ii, -1.53076-11.1309*ii, -.699237-2.84188*ii, -.533441+2.10601*ii, -9.94779e-37-1.67902e-36*ii, -1.69248+8.14013*ii, -1.38649e-35+5.86951e-36*ii
-1.01405-1.41713*ii, 2.4494+.074167*ii, .466927+.436053*ii, -.956893-.534632*ii, -.689166+.327504*ii, 1.7833+1.29619*ii, .403167+2.2479*ii, -1.99705-.238798*ii, 3.45067e-26+5.25507e-26*ii, -1.28046+2.3554*ii, 8.06231e-26+1.31277e-25*ii
.07660+12.632*ii, 7.24403-3.90803*ii, 11.2087+3.67021*ii, -3.2976-1.13162*ii, -.930001+.654713*ii, 4.472+1.41747*ii, 6.33843-9.12057*ii, -1.34523+.031788*ii, 5.08262e-28+1.83332e-27*ii, -6.20668+1.031*ii, 1.08465e-26+1.12943e-26*ii
-.0092656+.418847*ii, .133484-.288456*ii, .797903+2.38618*ii, .253663-.680843*ii, -2.00313-1.42196*ii, .165779+1.18026*ii, -.0956206-.141218*ii, -1.44257+.78095*ii, 2.65341e-19-1.98061e-19*ii, -1.7877+1.0332*ii, -2.17132e-20-1.02977e-19*ii
-3.93324+1.8998*ii, .728254+3.35069*ii, 5.11063-2.81204*ii, -.97526-1.73456*ii, -.575173-.032206*ii, -6.17194+3.46677*ii, 6.63263-3.67439*ii, .001493-3.55737*ii, -1.36194e-32-4.87958e-32*ii, -3.39212+5.61119*ii, 1.53581e-31-8.11702e-32*ii
-2.43892+.012191*ii, .96503+1.38354*ii, -.888745+1.62332*ii, -.531383-1.97837*ii, -.731308+3.2198*ii, -.960631+.429348*ii, .167205+.719498*ii, -.080772-.507263*ii, 1.24126e-23-1.17641e-23*ii, -1.41508+1.59664*ii, 2.82546e-23+5.82063e-24*ii
-.284529+1.98722*ii, -1.28516+.64097*ii, -.705612-1.01287*ii, 1.34629+1.18555*ii, -.573896-.615942*ii, -3.28604-.680042*ii, -1.49663-1.8564*ii, -1.62527+.926103*ii, 4.25505e-28+5.4421e-29*ii, -1.70126-.924562*ii, -5.81722e-28+2.02796e-28*ii
1.1568-2.31556*ii, -1.64982-.274091*ii, .367465-.206239*ii, .041303-1.50085*ii, -1.05241+1.11587*ii, -.881348-.198768*ii, -1.61569+.487128*ii, .116189-.590431*ii, -1.71015e-38-1.15997e-38*ii, 1.11564+.979348*ii, 2.5035e-38+2.38248e-38*ii
-.413409+.622174*ii, 1.10664-1.08816*ii, 1.09557-2.3572*ii, -.240507+.0312963*ii, .429549-.48549*ii, .757574+.343544*ii, -1.14142+.158369*ii, -2.91468-1.80769*ii, 1.0863e-31+5.72138e-31*ii, -2.47451-.878649*ii, 7.42793e-31+5.14944e-31*ii
-4.6341+1.8222*ii, -3.43725+1.32023*ii, -4.21044+4.6916*ii, -3.80548-2.95086*ii, 2.55324-3.87753*ii, -.692933+4.43962*ii, -.876745-.617806*ii, -.451234-.816743*ii, -4.99553e-39-4.63537e-39*ii, -4.03009+5.09847*ii, 2.32906e-38+9.33767e-39*ii
2.5708-9.56571*ii, -3.73032-6.5741*ii, .214632+2.93811*ii, -.214784+.798432*ii, 2.0224+.263782*ii, 2.02111+5.58476*ii, .643302-4.81379*ii, 5.88764-4.11517*ii, 7.39104e-33-4.29248e-33*ii, -6.41939-3.72781*ii, -5.57902e-32-3.25771e-32*ii
5.42881+4.95969*ii, 7.52539-1.651*ii, 14.1358+7.46823*ii, 13.6335+12.4623*ii, 2.23396+.621743*ii, -1.26719-2.25417*ii, 2.8289+1.43281*ii, -.132974-.0437899*ii, -1.12245e-24-1.7428e-26*ii, -4.3324+10.7614*ii, -8.47566e-24+1.72201e-24*ii
-6.74127+13.4811*ii, -6.54788+2.79147*ii, 19.8702-3.24339*ii, -7.13627-4.72507*ii, -2.54828-1.78552*ii, -6.89172+8.67488*ii, -.711854-4.79148*ii, .111828-1.28965*ii, -2.1499e-33-4.45587e-33*ii, -13.5563+.56515*ii, 2.65157e-32+2.31751e-32*ii
.851305-.403919*ii, 1.4078-1.70916*ii, .85685+2.1021*ii, .191196-.369471*ii, -.215367+.199399*ii, 1.09548+1.57635*ii, -3.06333-.960711*ii, -2.15505+4.0802*ii, -6.8654e-28+7.96861e-27*ii, 1.85976-1.49692*ii, 1.26531e-26+1.23916e-26*ii
.918312+1.53685*ii, .31574-2.95776*ii, -.553404-.870448*ii, -.015157-.645047*ii, .585596-.182357*ii, .5341+.041705*ii, .68453+2.83758*ii, -.084064+.826027*ii, -3.81588e-24+7.3932e-24*ii, -.623808-.646952*ii, 2.06625e-23+1.36208e-23*ii
-.142618-1.52691*ii, -.382618-.985702*ii, 1.29654+.005741*ii, .086277-.693312*ii, -.061241-.672168*ii, -.306577-1.07616*ii, 2.27208-.005168*ii, 1.47435-.625662*ii, 3.09397e-19+2.36225e-20*ii, -.160904-.748545*ii, -9.5096e-20-3.14011e-19*ii
-.35374+.83061*ii, 1.34253-.770785*ii, 1.25245-2.35673*ii, 1.2788+.563737*ii, -1.70135-.019439*ii, -.311539+1.79131*ii, .202313-.490519*ii, .313051+1.26277*ii, 8.26505e-21-3.38295e-21*ii, -.266149-.529631*ii, 8.48854e-21-1.09123e-20*ii
.879929+1.70415*ii, 2.94309+1.3901*ii, 3.1075+2.41341*ii, .151845-1.91438*ii, 1.20115+.526202*ii, .081676-.732853*ii, 1.13608+.921071*ii, .383785+.0122234*ii, 1.72123e-26+1.59391e-26*ii, -2.37826+.66006*ii, 2.85004e-26+7.08369e-26*ii
-.351553+.276371*ii, 1.42273+1.43693*ii, -.619001+.376134*ii, .204873-.685445*ii, -.290368-.0191603*ii, 3.70826+2.53101*ii, 1.14293-1.02721*ii, -1.9053+5.97948*ii, 5.29544e-20-3.29278e-20*ii, -6.27853-2.67862*ii, 1.22655e-19+2.92443e-20*ii
-.0910175-.141027*ii, -1.05871-.026107*ii, .742389+.316914*ii, -.616002-.672379*ii, -1.05829+.50219*ii, -.0891908-.0473645*ii, .0185839+.142079*ii, .104369-.0370313*ii, -1.30258e-19-4.1844e-20*ii, -1.0795+1.2529*ii, 1.36813e-19+4.77015e-20*ii
.071416+.939213*ii, .56234+2.23487*ii, .957037-1.13764*ii, -.1343+.23472*ii, -.485313-.857818*ii, -.175589+.0383132*ii, -.865091-.406175*ii, .445433+.493214*ii, 4.7997e-24+4.9854e-24*ii, 1.71173-1.10716*ii, -8.44269e-24+1.35302e-23*ii
.0772019-.211968*ii, -.046142+.957866*ii, -1.3936+.238205*ii, .713437-1.75625*ii, -.0860221-.0011793*ii, -1.02087+.790629*ii, -.863522+2.47595*ii, -.5891-.341971*ii, -2.22909e-33-2.17413e-33*ii, 1.76611+.847952*ii, 2.18538e-33-2.03485e-33*ii
-3.69782-1.48839*ii, .334686-.632688*ii, -.895525+.293952*ii, 1.32016-2.8466*ii, -.988042+1.46167*ii, .539175-1.07607*ii, .474853+2.20888*ii, .3834+.011602*ii, 5.45115e-18+6.82585e-18*ii, -.549722+.257279*ii, 6.14306e-18-1.16436e-18*ii
2.83961+4.3721*ii, 8.37263+.48817*ii, -.402533-5.02503*ii, -2.29707+2.5182*ii, -4.17953+2.92796*ii, 1.70697+4.0716*ii, .035831-1.02097*ii, .545029-1.17502*ii, -5.06091e-25+5.92618e-25*ii, 2.51031-6.59166*ii, -4.52661e-24+4.71472e-24*ii
-3.5397-1.11176*ii, 1.07201+1.0523*ii, .496434-.5749*ii, -.134475-.0648413*ii, 1.62697+2.53261*ii, .469005+.18802*ii, -.946311+.789731*ii, -3.37676+.230027*ii, -2.45682e-26+7.35936e-26*ii, -3.06987-1.88075*ii, -1.0378e-25+5.30399e-26*ii
-1.70395-2.60127*ii, -7.81525+9.43028*ii, 1.78666+1.86423*ii, -5.73272-2.20074*ii, -.10716+.460651*ii, 6.09112+2.12092*ii, -4.54072+4.7553*ii, -1.04983+.033052*ii, 2.36346e-29+2.02617e-28*ii, 15.1199-5.26131*ii, -2.09544e-27-1.36062e-27*ii
-2.76096+.189978*ii, -3.89291-1.72517*ii, 3.38235+.308687*ii, .466939-.196016*ii, -3.13194+.627445*ii, -1.65205+1.91735*ii, .859216+.111475*ii, -4.47346+2.2283*ii, -6.24935e-27-4.84498e-26*ii, -.706341-.503276*ii, -5.92561e-26+1.99392e-25*ii
.609999-5.17898*ii, .25741+1.15051*ii, 3.52201-.242683*ii, -2.47804-.447337*ii, -.91421-.594322*ii, 2.83021+.378559*ii, 2.11969+4.28698*ii, -1.13278+.051725*ii, 1.59887e-33+8.52411e-34*ii, 5.85157-1.03472*ii, -5.69143e-34+2.05893e-33*ii
-.163755+1.25519*ii, -2.10709-3.01708*ii, 1.44831+.398885*ii, -2.82267-2.03467*ii, -5.58818+2.38265*ii, 2.48842-1.70443*ii, .105834-.179491*ii, -.293709+.815551*ii, -8.43486e-32-1.57582e-31*ii, 1.13677+.843308*ii, -2.97706e-31+5.86526e-31*ii
-.029903+.93553*ii, 1.486-.969164*ii, -1.92646-.144031*ii, .560805-.225565*ii, -1.5852+1.40915*ii, -.565387-1.11253*ii, .303586-.320293*ii, -.18097-2.05661*ii, 6.17136e-24+3.4292e-24*ii, .341474+.656364*ii, 1.24941e-23-8.8527e-25*ii
2.22759+1.13787*ii, -.447272+3.0989*ii, .535659-3.31728*ii, -.191311+.128951*ii, .044909+.657611*ii, -.021407+.525373*ii, 1.95254-3.25406*ii, 1.34971-1.83642*ii, -2.6004e-24+2.73912e-24*ii, -1.27492+.061097*ii, -7.32518e-24-9.28351e-24*ii
3.73298+1.5052*ii, 4.66598-1.83958*ii, .744929+1.13269*ii, -2.85389-4.04563*ii, -4.72863+.795419*ii, 6.82649+.821599*ii, -.715647-.438697*ii, -.930407+1.03104*ii, 5.83546e-38-1.37927e-37*ii, -.749624+2.12032*ii, 1.8554e-38-7.50911e-37*ii
.170741-2.24597*ii, .021093-1.07764*ii, -.392108-1.19741*ii, .317927-1.59031*ii, -1.05325+.363854*ii, -.443824+1.61841*ii, -.80295+1.85504*ii, -1.03221-.072726*ii, -3.72972e-18+3.585e-18*ii, -.409156-1.77883*ii, 3.78466e-18+4.09491e-18*ii
.94905-1.74228*ii, 3.28769-.312214*ii, 2.07307-1.47627*ii, -4.48911-1.9206*ii, -1.98737+2.31975*ii, 3.24386-.549011*ii, -.635284+.135143*ii, -.566575+.3647*ii, 1.91335e-22+4.50966e-22*ii, 4.72568+.208669*ii, 7.69849e-22+1.4229e-21*ii
-2.39516+1.4025*ii, -.855327-2.70498*ii, -6.27131-1.3485*ii, 2.68757+.034255*ii, 2.62062+1.05626*ii, 2.04425+1.68874*ii, -.600675+.777285*ii, .768513+.618555*ii, 7.34089e-28-2.80244e-29*ii, -3.27312-1.80774*ii, -7.03691e-28-1.96172e-27*ii
.522278+2.97956*ii, 1.15553-.468564*ii, -1.06959-1.10372*ii, -1.68006-.38701*ii, -.274485-1.67631*ii, -1.00521-3.85259*ii, -1.78072+.019982*ii, 1.06978+2.0467*ii, 2.54532e-18+1.52517e-18*ii, -.413892-3.25073*ii, 3.65583e-18+5.69727e-19*ii
2.18027-1.07704*ii, -.292153-.726871*ii, 1.4225-.706824*ii, 3.2777+2.05367*ii, -.002237+3.23736*ii, -.578142-.904306*ii, -.333157-.673241*ii, -.250796-.118759*ii, -2.00427e-18+1.07689e-18*ii, .733245+.738699*ii, 1.36832e-18+1.14223e-18*ii
.875026-.907005*ii, 1.02623-.726729*ii, -.19506+.843909*ii, -1.07863+1.30041*ii, -.662514-.5249*ii, 1.0745+1.5358*ii, -.14505+1.48396*ii, .293635-1.06983*ii, -2.51958e-19+1.65152e-19*ii, 2.09824+1.21948*ii, -1.38546e-19+3.52589e-19*ii
1.26911+.924559*ii, .393635+1.48639*ii, .187686-.256004*ii, -.489956-1.19203*ii, -.768441+.519035*ii, .607886-.2589*ii, -.576065-1.59226*ii, .006490+.512625*ii, -1.73123e-23-1.51334e-23*ii, -.0399064+.0510164*ii, 1.56794e-23-3.16899e-23*ii
-1.89232-.958567*ii, .037928+2.56211*ii, 1.60082+.022797*ii, -3.34155-.620771*ii, 1.05163-.824592*ii, 1.27606-.227726*ii, -.67171-1.4382*ii, -.356899+.134452*ii, -9.0314e-27-8.45776e-26*ii, -.925171+.826566*ii, 2.16355e-25-2.63472e-26*ii
3.67352-.070212*ii, .890466+.873002*ii, 2.80241+1.62528*ii, .591085-.089233*ii, -2.74927+.365801*ii, .322658-.824405*ii, -1.31627-.149596*ii, .739574-1.28308*ii, -2.5044e-23-2.67662e-23*ii, .261161-1.67902*ii, 1.0661e-24-4.56978e-23*ii
.538303+.56975*ii, -.062574+.54123*ii, -.268855+1.1044*ii, .917853-.363991*ii, .508931-.457437*ii, -.33095-.265546*ii, .028475+1.1451*ii, -.21243-.373555*ii, 1.00421e-18+1.82199e-18*ii, .119525-1.58356*ii, -1.04895e-18+4.29498e-19*ii
1.05603-.60472*ii, -.572522+.38209*ii, .641069+1.17502*ii, .570409+.160506*ii, .271375+.639982*ii, -.714311+.837785*ii, -.207835-1.73822*ii, -.777437+1.68751*ii, -1.53403e-27-2.41412e-28*ii, .179177+.72508*ii, 9.70505e-28-4.47922e-28*ii
1.47207-.35581*ii, -4.67183+4.67419*ii, 1.11062-.888218*ii, .156693-.0662008*ii, 2.22068-4.94172*ii, 1.26341+.469398*ii, .171276+.220919*ii, 5.76779+5.43247*ii, 3.91211e-30-2.16174e-30*ii, 2.14678+1.61493*ii, -8.17229e-30+2.83852e-29*ii
-1.04574-.772223*ii, -1.65205-.460945*ii, .745143-.917521*ii, .278707+.027245*ii, .917789-2.21057*ii, .248855-.716024*ii, .130439-.527221*ii, .635675-2.63123*ii, 8.06856e-18+2.91809e-18*ii, .892313-1.26479*ii, -1.19846e-17-8.53999e-18*ii
-2.95685-1.18021*ii, 1.22032-3.76154*ii, .188075-3.6688*ii, -2.07261+1.05314*ii, -1.41565-.761767*ii, -1.56754-1.18372*ii, 1.96757-.225073*ii, .370463+.759365*ii, -9.6266e-36-1.40644e-34*ii, 2.2839+1.51983*ii, -5.40785e-34-1.3542e-34*ii
.334278-4.13898*ii, -.86157-1.93958*ii, -3.99957-2.64435*ii, .737433+.525736*ii, -.94099+.424404*ii, 2.12989-4.13109*ii, -1.94369+3.5219*ii, -.733006-5.07941*ii, -6.37525e-29+3.5274e-30*ii, -1.44437-2.8405*ii, 6.1769e-29+1.20614e-28*ii
-.136911+1.44464*ii, -1.08655-.076318*ii, 1.99637-.43599*ii, -.0882055+.163969*ii, -.089048+.607854*ii, -.239826+.18497*ii, 2.35899-.120348*ii, 1.48512+.663721*ii, 2.73767e-19+7.92482e-19*ii, .396886+.680693*ii, -2.36981e-19-8.81967e-19*ii
5.39253-21.9414*ii, -12.4037-16.3748*ii, 7.89281-5.89897*ii, -11.2444+7.7219*ii, 8.29096+.81108*ii, -2.97874+7.91866*ii, .387808-2.68436*ii, .508649-.354926*ii, 8.31932e-33-2.66539e-32*ii, 1.45803-.449706*ii, -5.39643e-31+1.94381e-31*ii
1.41184+1.25374*ii, -1.89352-1.25431*ii, -.365023-1.88818*ii, -1.90603-.181866*ii, .087422-.651019*ii, 3.72883+2.79949*ii, -1.60564+2.38427*ii, -2.07756-1.27052*ii, 2.10444e-29+4.57404e-29*ii, 1.05211-.204203*ii, 1.75248e-29-1.13007e-28*ii
.367568+1.69667*ii, 2.56399+.307663*ii, -.147757-.776509*ii, .770988-.539954*ii, -.698031-.545964*ii, -.148788-2.43751*ii, -1.50625-1.25254*ii, 1.35606-2.21184*ii, -3.89092e-26+1.66847e-26*ii, -.911303+1.32436*ii, -1.04896e-25+3.08084e-26*ii
2.83646+.621382*ii, 1.14161+2.06694*ii, -1.47998+.306899*ii, -2.4067+1.62664*ii, -.785411-.695832*ii, 3.28603-.468367*ii, -2.41602+1.34931*ii, -1.02752-.499867*ii, 3.03182e-31-2.03471e-31*ii, -1.77625-1.38039*ii, 7.66676e-31+3.94374e-31*ii
.30689-.757936*ii, .174522+1.74655*ii, -.263316+1.34652*ii, .0827828-.426901*ii, .069385-.816207*ii, .480021-.405678*ii, .953679+.294924*ii, 1.12599+.906085*ii, -1.25186e-25-4.25648e-26*ii, .29855-.689724*ii, 5.24937e-26-2.26072e-25*ii
-23.5444-3.79469*ii, -12.6349+38.3687*ii, -58.4151+64.2572*ii, 27.285-7.1302*ii, 34.6549+25.6197*ii, 38.5908+49.8216*ii, -.491645+.253964*ii, .877283+2.05522*ii, 1.56053e-37+1.01724e-37*ii, 10.8413-3.08846*ii, -5.87471e-36+4.70227e-36*ii
-.383853-.855629*ii, -2.09253-.069674*ii, 1.02494-.010967*ii, -1.17461-1.57892*ii, -1.29808-.138892*ii, -.127021-1.08781*ii, .362091+.620407*ii, .482033+.278151*ii, 8.64598e-22+3.76018e-22*ii, 1.01963-1.92548*ii, -1.783e-21-8.47071e-22*ii
16.576-63.2552*ii, 1.92121+25.9801*ii, -6.8766+22.3376*ii, 33.9331+16.3331*ii, -.818335-3.09805*ii, .07837-50.7203*ii, 17.765+10.043*ii, -.582249-1.21446*ii, 8.4614e-42-1.28879e-40*ii, -14.386-14.3129*ii, 3.36453e-39-2.7775e-41*ii
-.736832+.991829*ii, -2.34489+2.17942*ii, -1.10596-.376549*ii, 1.05409-.850591*ii, 1.98424+.58437*ii, -1.32068-.847504*ii, -.206244+.560593*ii, -.365875-1.09925*ii, -5.43824e-20+8.72252e-20*ii, .451425+.418057*ii, -6.25792e-20-3.23056e-19*ii
-1.89368+.809623*ii, 2.10405-1.53356*ii, -4.71338+.58808*ii, .114703-.457759*ii, -.304812-.762764*ii, -3.39565+.522109*ii, -.059779-2.50655*ii, -2.82214-6.71083*ii, -6.5075e-27+1.03776e-26*ii, 5.04069-4.22341*ii, 2.22261e-27+3.18148e-26*ii
-1.51799+1.96008*ii, -1.57962+.206806*ii, -1.17789-2.77816*ii, .090417+1.36625*ii, -.215698-5.68667*ii, -1.96888-1.15029*ii, -.334074-.279609*ii, -.933208+1.37932*ii, 6.96446e-26-4.88477e-26*ii, .289646-1.26511*ii, -9.99099e-26+9.15636e-26*ii
-1.04451-2.02097*ii, 1.47267-2.2124*ii, .036477-1.62146*ii, .545069+.273362*ii, 1.14158-1.93533*ii, -2.21923-.779168*ii, .538525-.857362*ii, -3.82605+.489351*ii, -4.85021e-28+1.9085e-28*ii, -2.9821+.70664*ii, -2.92038e-28+1.35412e-27*ii
2.88567-3.30671*ii, -5.42651+2.07298*ii, -1.86224+3.36513*ii, -1.31333+.917984*ii, -.345886+3.22601*ii, -.751808-2.81531*ii, -1.10818-.775684*ii, -.622009+1.70887*ii, -2.71049e-31-8.81763e-32*ii, -1.3246+2.47644*ii, 1.65364e-30-8.3391e-32*ii
-2.7409+1.15823*ii, .447972-.567883*ii, .360795+1.03651*ii, -.741274-.491864*ii, 1.33223+.747764*ii, .414104+1.19745*ii, -1.19342+1.53924*ii, -1.13208-.864215*ii, 5.64211e-19-4.14218e-18*ii, -2.60453+.953353*ii, -2.09953e-18-2.17599e-18*ii
-2.268-1.16265*ii, 1.66288-2.65232*ii, .455038+.610115*ii, -1.10562-.485658*ii, -.790116+.759058*ii, -2.66651+1.00344*ii, .757598+2.19932*ii, 1.6875-1.64883*ii, -2.28291e-24+2.68967e-24*ii, .481001-.853*ii, 3.33764e-24+1.05276e-23*ii
2.15109-.484639*ii, 3.763+5.65119*ii, 4.54742+3.54986*ii, -.214089-.941713*ii, 2.71265+3.44738*ii, -.341118-4.16966*ii, .216413-.453689*ii, 4.28844+.612705*ii, -2.64079e-27+3.72956e-27*ii, -.519623-.926859*ii, -3.10137e-26-8.8929e-28*ii
