variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
2.1449+.421598*ii, 2.35032-.490811*ii, -.368016-3.6556*ii, 9.0372e-182+8.43472e-181*ii, -.500238+1.75334*ii, 2.1449+.421598*ii, -.606434+.334221*ii, 1.85378-.37605*ii, -1.44495-2.09388*ii
-.188107+.123015*ii, -.887367+.265599*ii, .125681+1.07778*ii, -5.96667e-150-3.94516e-149*ii, 1.45923-1.03264*ii, -.188107+.123015*ii, 1.20732+1.17402*ii, 2.17493+.135502*ii, 1.11359-1.44878*ii
-.333085+.396526*ii, -1.67089+.804584*ii, -.543945+1.26233*ii, -3.75309e-31+2.64888e-31*ii, 1.4034-.930529*ii, -.333085+.396526*ii, -1.14548+.663885*ii, -.255945+1.88695*ii, .214964+1.80709*ii
-.124079-.687344*ii, -1.8822+.987001*ii, .735625+1.13004*ii, -9.45121e-151-1.14858e-150*ii, .137175-.660567*ii, -.124079-.687344*ii, 1.14318+2.28736*ii, .468981-.291426*ii, 1.74386-2.97448*ii
.458497-.930775*ii, .334943-.720403*ii, .47984-1.27692*ii, 1.43352e-71-1.08155e-71*ii, -2.26835+1.64736*ii, .458497-.930775*ii, .830423-.649631*ii, -.438266+.601697*ii, .431054+1.3721*ii
2.26726+1.20284*ii, -.945386-6.6132*ii, -2.74982-5.44662*ii, -1.05207e-191-4.29595e-191*ii, -3.64241-4.66423*ii, 2.26726+1.20284*ii, .330833-.326124*ii, 6.14256+.630857*ii, 2.68601+.905138*ii
.0159722-.177619*ii, .247667-1.66305*ii, -.5307-.755486*ii, -4.94066e-324-4.94066e-324*ii, -.467511-1.65627*ii, .0159722-.177619*ii, .706776-.204843*ii, 3.10017-.519384*ii, .529842+.425249*ii
-2.58607+3.01392*ii, 3.16075-4.49742*ii, -.908161+1.03605*ii, 1.82505e-209-5.01888e-209*ii, 2.39422-6.38479*ii, -2.58607+3.01392*ii, -1.07373-.602981*ii, 1.45684-1.30826*ii, -1.59984+.564842*ii
2.86272+1.25194*ii, -.092762-2.32995*ii, -2.94505-2.80533*ii, -5.23343e-232+8.60497e-232*ii, 2.98244+2.30197*ii, 2.86272+1.25194*ii, .574839+1.27476*ii, -.82571+2.00695*ii, -1.8832+5.36684*ii
1.99973+.037999*ii, 2.10692+5.62673*ii, -1.20445-.428407*ii, -3.21455e-122+9.83275e-123*ii, -4.47122+2.76456*ii, 1.99973+.037999*ii, .664723-4.96011*ii, 2.39349+.691119*ii, 2.92557-5.68946*ii
1.14671-1.70291*ii, -.909927-1.06916*ii, .215124-1.20261*ii, 1.33777e-197-3.34444e-197*ii, -2.38293-.38885*ii, 1.14671-1.70291*ii, -.319642-2.62277*ii, .421884-.645542*ii, 3.22294+.179816*ii
.762827-.656595*ii, 1.00409+2.93747*ii, -1.22428-1.17314*ii, 0, -.861374-2.24441*ii, .762827-.656595*ii, .221006-.756186*ii, 2.01081-.67759*ii, 1.15768-.666517*ii
-1.06052-.600526*ii, .552759-.812452*ii, -.579959+.607393*ii, -1.97421e-176-7.10714e-176*ii, -.310545-1.74529*ii, -1.06052-.600526*ii, -.611807-.086597*ii, 1.72578-.777867*ii, -.407421+.321385*ii
-1.46419+.172622*ii, -1.54267-.516454*ii, .863169-1.79788*ii, -7.52129e-222+6.9161e-223*ii, 2.3962+2.04175*ii, -1.46419+.172622*ii, 1.24744+.687428*ii, .556072+.638943*ii, -2.31266+1.64937*ii
.166704+.304426*ii, .461574+1.0058*ii, 1.62723+.91814*ii, -2.49272e-28+6.21861e-29*ii, -.335086-.404708*ii, .166704+.304426*ii, .524449-.185141*ii, .324899-.0784161*ii, -1.02339-.180251*ii
12.5866+10.5121*ii, -2.60772-8.98969*ii, .529547+1.27033*ii, 2.35344e-184-2.11809e-183*ii, 8.00124+61.5576*ii, 12.5866+10.5121*ii, -40.2075+46.4197*ii, -12.2401+17.3525*ii, 80.2601+26.4954*ii
1.07547+1.42878*ii, -1.88163-2.78434*ii, -.544274+1.95068*ii, 7.56548e-285-1.68122e-285*ii, 3.69351-.457946*ii, 1.07547+1.42878*ii, -.282771+.561862*ii, -2.41383+.014381*ii, .942105+.857402*ii
-.609523+.1291*ii, -.732718-.242627*ii, .911714-.618846*ii, 4.87792e-260-4.87792e-260*ii, -1.25068+.985457*ii, -.609523+.1291*ii, 1.20029+.160446*ii, .013929+1.18771*ii, -1.19362+.596516*ii
.35719+.800378*ii, .592034+.587216*ii, -1.10496+.455363*ii, -2.39702e-94-9.58807e-94*ii, -1.41271+.0611*ii, .35719+.800378*ii, .993564+.082938*ii, 1.55982-.909813*ii, 1.13562-.360789*ii
-.057071+.819235*ii, 1.2488+.373662*ii, -.597731-3.08938*ii, 1.03788e-108+2.02253e-108*ii, -1.81988+.951399*ii, -.057071+.819235*ii, .548249+.446898*ii, -.080209-1.74129*ii, -1.05293+1.96088*ii
-4.22899+.816651*ii, 3.45434+.61448*ii, -4.32708+.610686*ii, 2.48973e-243+7.46919e-243*ii, 7.83425-4.604*ii, -4.22899+.816651*ii, .254125+1.33219*ii, .118587+3.18105*ii, 1.91317+5.60932*ii
.37389+.0712263*ii, -.236961+1.08179*ii, 2.5504-1.78643*ii, -5.55937e-173+7.37879e-173*ii, .758943+.849524*ii, .37389+.0712263*ii, .246292+.129367*ii, 2.91613-3.116*ii, -.859249+.110047*ii
-8.76948-19.1941*ii, -.02233-18.3304*ii, 42.7347-.28202*ii, -6.10833e-219-6.99359e-219*ii, 8.99439+51.8894*ii, -8.76948-19.1941*ii, -.038633-.824441*ii, -14.6523+13.9498*ii, 1.88347+35.2213*ii
1.06967+.879663*ii, -1.39139-1.90511*ii, -2.24956-.677398*ii, -1.05532e-226+3.58808e-226*ii, -.370592-1.14494*ii, 1.06967+.879663*ii, -.757+.377294*ii, -2.41474-2.08696*ii, -1.95849+.335954*ii
-1.90054+1.6579*ii, 2.63597+1.40315*ii, -1.78137-2.2203*ii, -6.5604e-142-1.83692e-140*ii, -.690074-3.84532*ii, -1.90054+1.6579*ii, -.995257+.149751*ii, 1.50505-.106114*ii, -2.10541-1.94301*ii
-.560221-.511786*ii, .290775+.197371*ii, .532309-.262716*ii, 3.04271e-68+8.69345e-69*ii, 1.97502-.818062*ii, -.560221-.511786*ii, -1.7164-.335569*ii, .638177+.165241*ii, 1.00182-.2723*ii
.475703+1.38494*ii, .773517+.748582*ii, 1.45285-1.34629*ii, 5.25614e-298+6.68963e-298*ii, -1.14276-.42728*ii, .475703+1.38494*ii, -.627219-.202787*ii, .619728+.142816*ii, 1.18426-.549802*ii
.228904+.38288*ii, .137831+.0861905*ii, -.592739+.177596*ii, -1.42727e-147+3.5755e-147*ii, .556332+.43499*ii, .228904+.38288*ii, -.744565-.699981*ii, -.257203+.56999*ii, -.565646-.282674*ii
.719219+1.52179*ii, -.673293+1.10951*ii, -2.08239+.034335*ii, 7.87907e-203+7.71461e-202*ii, -.389458-2.07927*ii, .719219+1.52179*ii, .259737-.444354*ii, -.169952+.231767*ii, .525617-.934239*ii
-.288008-1.55544*ii, -.378908+2.63445*ii, .745518+.163741*ii, -5.55937e-174+3.41143e-174*ii, -.444998-2.44619*ii, -.288008-1.55544*ii, 1.64999+.940884*ii, .103604+1.08932*ii, -1.07604-.971618*ii
1.12276+.664415*ii, .080338-.659564*ii, .071820+.844992*ii, -1.0018e-74+1.12961e-74*ii, -.876386+1.95048*ii, 1.12276+.664415*ii, -.85531-.770439*ii, .068022+1.62086*ii, -.589587+.778063*ii
-.393697+.202674*ii, 2.26991+.66135*ii, .0875817-.204818*ii, -1.91016e-111-9.02441e-112*ii, -.663165-.506147*ii, -.393697+.202674*ii, -.687615-1.79143*ii, .097655+.646925*ii, .427141+.0160607*ii
-.47077+.623539*ii, .691893+3.32206*ii, -2.53155-1.10985*ii, -3.81562e-167+1.9608e-167*ii, 1.43022-1.92762*ii, -.47077+.623539*ii, -1.29061-2.0639*ii, -.986447+2.91007*ii, -.976636-6.65724*ii
-.352558+1.23136*ii, .345317-1.42074*ii, -.0403264+.227009*ii, 2.59944e-313-1.3793e-313*ii, -.986493+.254704*ii, -.352558+1.23136*ii, .432619+.940874*ii, -.130266+1.17284*ii, .231032-.0602661*ii
.663051-.190101*ii, -1.18109-.025594*ii, 1.47705+.477633*ii, 3.71307e-214-1.7405e-214*ii, .137994-.255258*ii, .663051-.190101*ii, -.908569+1.0079*ii, 1.19084-1.25716*ii, 1.82341-1.05475*ii
1.66803-1.4873*ii, .563225+1.16922*ii, -1.37661-1.15385*ii, -9.80351e-254+6.81983e-254*ii, -.93809+.022904*ii, 1.66803-1.4873*ii, 1.12706+.438461*ii, .01099-1.00046*ii, 1.0456+1.90404*ii
.900264-.560913*ii, -1.68006-2.09201*ii, -2.69374+.155141*ii, -2.12242e-73-9.19717e-73*ii, .426252+3.74187*ii, .900264-.560913*ii, -.275906-.631996*ii, 2.04926+.072044*ii, -.841267-1.65963*ii
.799779-.222048*ii, -.961792-.200632*ii, -.48362-1.29633*ii, -1.61059e-220-6.37667e-220*ii, -.794093-.402053*ii, .799779-.222048*ii, .0850879-.190367*ii, .231383-1.49039*ii, .287928+.0182368*ii
-.074862+.975236*ii, -1.18993-2.25085*ii, .400941-.952048*ii, -5.64337e-54-1.45902e-53*ii, -.874948-1.20119*ii, -.074862+.975236*ii, .607961+.475716*ii, .081962+1.32982*ii, -.69666+.388074*ii
-2.37106+3.86977*ii, -1.20622+3.28181*ii, -2.70551-.547833*ii, -5.41883e-243, .516356+2.31788*ii, -2.37106+3.86977*ii, .127515+.87565*ii, .028953+.745323*ii, -.134717+2.43894*ii
.350887+2.00462*ii, .874661+1.28835*ii, .193505-.193226*ii, 3.09807e-120+8.5197e-120*ii, -1.13057+.584114*ii, .350887+2.00462*ii, -.163687-1.23288*ii, 4.20514+.727442*ii, .269899+.206941*ii
-2.78633+.510654*ii, 1.2597+1.01026*ii, -1.50509-1.9588*ii, 6.69184e-209+2.4334e-209*ii, -.588851-.26257*ii, -2.78633+.510654*ii, .900441+.046211*ii, .616258-1.24182*ii, 1.26472+1.83333*ii
1.98381-2.15683*ii, -.470024-2.09443*ii, 2.0926-.023631*ii, 7.06031e-183*ii, 3.57143+.105853*ii, 1.98381-2.15683*ii, 1.87475+1.867*ii, 3.63527-1.31092*ii, -3.96722-3.86259*ii
-.174389+1.85215*ii, .22758-.803587*ii, -.160416+.299818*ii, 2.58523e-126+1.47728e-126*ii, .589109+.639943*ii, -.174389+1.85215*ii, -.598734+.490851*ii, 1.14988+.070855*ii, .0511197+.258252*ii
.954266-.442744*ii, -1.09661+1.68259*ii, -.686242-1.89511*ii, -3.51656e-177-3.0847e-177*ii, -.91797-.134957*ii, .954266-.442744*ii, .196641-1.02134*ii, 2.19096-1.06023*ii, 2.07049-.328229*ii
-.197669+.432009*ii, -.64637+.133233*ii, .606363+1.38922*ii, 6.33191e-227+2.11064e-227*ii, .710533+.268368*ii, -.197669+.432009*ii, .835047-.365051*ii, .325791-.640724*ii, -1.01348-.938714*ii
-4.76798+2.58833*ii, 10.7248-7.11756*ii, -3.29573+2.25624*ii, -4.3836e-193+4.73431e-191*ii, 16.2027+13.5829*ii, -4.76798+2.58833*ii, 3.1331-1.88547*ii, 7.51988-.24985*ii, 6.07174-13.283*ii
2.50812+.036749*ii, 2.86266-4.77991*ii, 5.76805-.96146*ii, 1.2596e-139+8.39735e-140*ii, -1.04983-4.68545*ii, 2.50812+.036749*ii, .275997+1.2443*ii, -1.45479+1.01314*ii, -2.78831-6.91181*ii
.57858-1.9802*ii, -.041974-3.17673*ii, -2.99726-.923824*ii, 1.311e-178-3.0847e-179*ii, -2.71045+.781303*ii, .57858-1.9802*ii, -.024339-1.83058*ii, 3.93028+5.80524*ii, 1.61819-5.50921*ii
-.686606-.989355*ii, -.474954+.34433*ii, .626879-1.13075*ii, 9.31547e-171+6.72784e-171*ii, 1.51586+1.54923*ii, -.686606-.989355*ii, .304138+.675004*ii, 1.62105-.199994*ii, -.953921-.079242*ii
-.481762-.0859548*ii, -1.64396+.499292*ii, -.339183-.527923*ii, 2.6455e-164+3.85293e-164*ii, .140332-.384655*ii, -.481762-.0859548*ii, .504705+1.26532*ii, -1.88019-.43706*ii, -.496804+.695621*ii
-.157087+.144328*ii, -.815813-.226541*ii, 3.07793+1.141*ii, -3.91518e-53, .256419-.258997*ii, -.157087+.144328*ii, .479301+.333488*ii, .03376+1.73619*ii, -1.09475-1.57333*ii
2.22635-3.7463*ii, -3.99051-1.42484*ii, -.384212+.670008*ii, -2.35344e-184+4.23619e-183*ii, 8.5387+10.9648*ii, 2.22635-3.7463*ii, -6.59374+.545085*ii, -1.80374-2.55665*ii, -2.16818+4.62728*ii
.12699-.513403*ii, 1.40841-.515858*ii, 2.66493+1.13485*ii, -9.41814e-118-4.26295e-117*ii, .494255+.428869*ii, .12699-.513403*ii, .032616-.581714*ii, .661629+.999169*ii, -.747079+1.51321*ii
.568402+.313783*ii, -1.22448+.377058*ii, -.511068-.051594*ii, 2.06726e-253+6.81983e-254*ii, 1.50639+1.40925*ii, .568402+.313783*ii, .382446-.411767*ii, -.776757-.427272*ii, .216701-.190709*ii
-.445047-.243431*ii, 1.61511-1.20345*ii, 1.09653-.673188*ii, 9.56803e-168+2.26552e-167*ii, 2.36286-.792982*ii, -.445047-.243431*ii, .681401+.220686*ii, -.986351-1.46575*ii, -.895742+.216721*ii
-.469572+.447708*ii, -.0461854-.459322*ii, .645431-1.79715*ii, -2.82792e-227+8.7932e-227*ii, -.250386+1.03974*ii, -.469572+.447708*ii, .121501-.648197*ii, 1.52281-1.50037*ii, 1.08648+.636722*ii
-.866663-.60984*ii, .305241-.913618*ii, -.188462+.225896*ii, 2.52698e-175-2.84286e-175*ii, .847381-.561989*ii, -.866663-.60984*ii, -.28841+.506932*ii, -1.41689-.319673*ii, .0601595+.160688*ii
-.424316-.28723*ii, -.42501+1.41645*ii, 1.05887+.565697*ii, 8.36109e-199, -.0317872+.164662*ii, -.424316-.28723*ii, .750355+.097760*ii, 1.1248-.530571*ii, -.739228-.527989*ii
-.893457+.311848*ii, 1.68984-1.68507*ii, -.930854+.336371*ii, -4.49137e-78-2.08116e-78*ii, 1.96762-1.95703*ii, -.893457+.311848*ii, .604827-.502935*ii, .795704-1.14843*ii, .393833-.671605*ii
-.73999+2.48774*ii, .624851-.983444*ii, -1.30781-1.60219*ii, 1.1414e-197-1.10395e-197*ii, 1.66833-1.28273*ii, -.73999+2.48774*ii, 1.19431+.560543*ii, 1.40987+1.80903*ii, .663838+2.64659*ii
-.383027+.394386*ii, .024071+1.54003*ii, .259455+.233216*ii, -3.06564e-129-4.32796e-129*ii, -.449429+.430896*ii, -.383027+.394386*ii, -1.03448-.145278*ii, 1.24042-.826967*ii, .234519+.27895*ii
.214662-.398375*ii, 1.83303+.852044*ii, .089236+3.69549*ii, -3.357e-133+3.74223e-133*ii, 1.60374-1.96713*ii, .214662-.398375*ii, 1.03041+.337393*ii, .297678+1.16667*ii, 1.15488-3.83799*ii
-.467765+.823423*ii, -.570238+2.04223*ii, -.176101-1.0885*ii, -1.78449e-117-5.9483e-118*ii, .532465+.734544*ii, -.467765+.823423*ii, 2.16832-2.02243*ii, -2.92155-1.99596*ii, 2.58325+2.00405*ii
.391163+1.73212*ii, -.952544-3.86436*ii, -.598755+1.21996*ii, 2.79551e-179-1.13266e-179*ii, 1.55131-4.59406*ii, .391163+1.73212*ii, 1.51343-2.37651*ii, .954081-2.86794*ii, -1.99307-3.26927*ii
.0109842+.169302*ii, .676083-1.42769*ii, -.346914-.0716873*ii, 5.2711e-81+2.74097e-80*ii, .514013+2.10922*ii, .0109842+.169302*ii, .800623+.226017*ii, .209917-1.04685*ii, .261545+.135803*ii
.28057-1.4855*ii, .998641+1.25027*ii, -.334918+1.28953*ii, 3.02581e-223-6.48387e-224*ii, -2.03093+.376779*ii, .28057-1.4855*ii, 1.3627+.573238*ii, 2.01959-.287971*ii, 1.1956-1.56526*ii
-.720353-.811253*ii, -.976177-.219454*ii, -.866844+1.13226*ii, 3.95427e-209+1.2167e-209*ii, -1.16634-.445026*ii, -.720353-.811253*ii, -.576298+.028248*ii, 1.57889-1.19275*ii, -.467576+.677008*ii
-.0188227-.0964673*ii, -1.4192+1.95611*ii, -.203175+.493146*ii, 5.90835e-105-1.8966e-105*ii, -1.94929-.560054*ii, -.0188227-.0964673*ii, 2.09057+1.63718*ii, 1.34093-1.15519*ii, 1.23212-.698322*ii
.985376-.048829*ii, 2.33958+1.31005*ii, -1.59482-1.45908*ii, -5.07646e-216+4.35125e-215*ii, .04189-2.03766*ii, .985376-.048829*ii, .10377-.289564*ii, .670542+.781861*ii, .58799-.310396*ii
.53819+.048244*ii, -.241854-.953931*ii, -.668192-.079193*ii, -1.45739e-91-6.13637e-92*ii, .080323-2.57651*ii, .53819+.048244*ii, .474474+.102315*ii, -.748316+1.02776*ii, .308937+.105941*ii
.285234+.028969*ii, -1.05597+.180432*ii, -.66837+.116948*ii, 2.35344e-184+2.58878e-183*ii, .134269+2.30884*ii, .285234+.028969*ii, 1.09684+2.04783*ii, -.207222+1.42275*ii, .972587+1.24043*ii
.74555-.128614*ii, .927351+1.487*ii, .053956+.90627*ii, -6.57674e-256-7.3364e-256*ii, -.436879+.954076*ii, .74555-.128614*ii, -1.18798-.485867*ii, 1.17552+.776515*ii, -.376228+1.10285*ii
-.331478+.33159*ii, .666469-1.32858*ii, .467438-1.4514*ii, 4.03666e-243-1.46455e-243*ii, 1.01707+.568436*ii, -.331478+.33159*ii, .006471+.582443*ii, .624557-.755875*ii, -.848384-.262863*ii
.994829-.642102*ii, -.0872979+.376413*ii, 1.92658+2.54776*ii, 4.61495e-77-9.54617e-77*ii, -.348197+.790199*ii, .994829-.642102*ii, -.281125-.316996*ii, -.272336+.826482*ii, -.266018+1.32696*ii
.30566-.399837*ii, .165378-1.17014*ii, -.073665+.134302*ii, 2.46322e-47+2.05268e-47*ii, .716131-1.32711*ii, .30566-.399837*ii, -.0034931+.488591*ii, -.462996+.633862*ii, .0653615+.0364612*ii
-5.10365+5.58475*ii, 10.8072+3.46229*ii, 5.36002-5.66064*ii, -1.095e-229-7.7294e-231*ii, -2.73411-6.05638*ii, -5.10365+5.58475*ii, .028023+.91085*ii, 5.65054-1.98083*ii, -5.30619-4.72355*ii
.239998+.477181*ii, 2.41149-.398783*ii, -.124004-.101657*ii, 4.94066e-324+4.94066e-324*ii, .194694-1.12559*ii, .239998+.477181*ii, -.529085-.809588*ii, -1.70498-1.44522*ii, .016692-.154177*ii
.219841-.177516*ii, -1.92422+.193953*ii, -.811592-.069201*ii, -9.51728e-117-1.45733e-116*ii, -.761117+1.0622*ii, .219841-.177516*ii, -.211704-.576963*ii, -.188568+1.20468*ii, -.131891-.482909*ii
-.078175-1.01663*ii, 2.89985-.4017*ii, -.961815+.775239*ii, 5.26673e-119+1.08433e-119*ii, -.624319+.383388*ii, -.078175-1.01663*ii, .183325+1.71575*ii, .543494-2.35213*ii, 1.50644+1.50811*ii
.245763+.349124*ii, 1.22545-.58986*ii, .673825-1.41693*ii, 6.14276e-238-1.22855e-237*ii, 1.28922-.491567*ii, .245763+.349124*ii, -.052157+.665933*ii, 1.5439-.89768*ii, -.908436-.522624*ii
-.328137-2.94832*ii, 1.35321+1.94816*ii, -.417053-2.08038*ii, -5.73114e-205-5.73114e-205*ii, 1.38475+2.24144*ii, -.328137-2.94832*ii, -.19356-1.18695*ii, 1.24101-7.28497*ii, 2.38858-.8977*ii
.396453+.962892*ii, -.653526+.309011*ii, -.312249-.0517532*ii, 1.80937e-92+4.31463e-93*ii, .73279-.817966*ii, .396453+.962892*ii, -.595587+.402977*ii, -.441859-1.57638*ii, -.206827+.0950056*ii
-1.60106-3.93912*ii, 4.14729-4.46078*ii, .18963-.692252*ii, -6.24098e-79+6.40966e-79*ii, 3.37634-.329605*ii, -1.60106-3.93912*ii, -1.5825+3.98394*ii, .757445-1.83*ii, -2.45779-1.85097*ii
.93252-.103156*ii, -1.4456-2.35292*ii, -.468938+.0426035*ii, 2.79464e-261-1.27029e-261*ii, -3.27284+5.08457*ii, .93252-.103156*ii, -3.60825-2.58497*ii, -.251371+3.07037*ii, -1.80217-1.05847*ii
-2.96792-.64587*ii, -5.01451-2.04935*ii, -.042644-1.22041*ii, -5.10955e-106+2.61609e-105*ii, 1.25641+.108053*ii, -2.96792-.64587*ii, 2.1315+1.6218*ii, -2.72928-.832977*ii, -1.88837+2.67048*ii
1.12467-.72434*ii, .0485692+.498166*ii, .410373-.820299*ii, 1.02741e-194+1.02741e-194*ii, -1.38919-.894403*ii, 1.12467-.72434*ii, -.895553+.647159*ii, -.753255-.260715*ii, -.163353-1.0002*ii
-.682741-.23065*ii, -1.98951-.274113*ii, 2.2036-.632968*ii, -5.14447e-183-1.37915e-182*ii, -3.68939+.525783*ii, -.682741-.23065*ii, -.465381+.0152102*ii, -2.3437+.141258*ii, 1.01589-.328089*ii
-.563381-.57741*ii, 1.22474+2.05159*ii, .530693-.666893*ii, 1.23923e-119+4.64711e-120*ii, 1.23978+.480354*ii, -.563381-.57741*ii, -1.36435+.649705*ii, 1.14116-1.78956*ii, .290768-1.25467*ii
.010203-.0780538*ii, 1.45844-1.03439*ii, .021058+2.63668*ii, 3.75391e-147*ii, 5.59143+.607129*ii, .010203-.0780538*ii, .452567+1.58962*ii, 1.39108-3.36599*ii, 4.18179-1.22675*ii

component_3:
equations:
dp*L+delP
-c0-c2*r^2+u
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
.0353782-.149433*ii, -.679641-.381385*ii, .0881961-.412803*ii, .156356-.454976*ii, -.783534-.191395*ii, .105189+.016888*ii, -.164369-.329409*ii, -.475239+.728181*ii, .150478-.0387994*ii
-2.54305+.838034*ii, -.717203+1.93438*ii, -.582008+.829326*ii, .915057-1.02706*ii, .218253+2.40844*ii, 1.24889+1.76535*ii, -.134697+.47727*ii, .540441+.495085*ii, .317418+.389482*ii
.883396-.246051*ii, -2.13419-1.14609*ii, .046284-.486743*ii, -.476793+.279437*ii, -1.83682-.903906*ii, .259481+.151588*ii, -.351821-.317479*ii, -.911122+1.50106*ii, .170815-.156552*ii
6.1215-1.9354*ii, .852146-2.4155*ii, -.368871-.594157*ii, -1.11743+1.18893*ii, -2.57974-4.18673*ii, -.4372-3.80132*ii, -.727129-1.92684*ii, -.030515-1.21012*ii, .876631-1.14279*ii
-.609891-.908096*ii, -.279281+.72539*ii, -.0000769-.221406*ii, .991923-.482693*ii, -.772826+.89372*ii, -.124983-.0959498*ii, -.18363-.202554*ii, .084266+.355772*ii, .0448324-.0406723*ii
-1.41613+5.07277*ii, -.278273-.786296*ii, -.483524+2.18089*ii, -1.90304-1.7285*ii, 2.10521-.177587*ii, 3.58038+2.74365*ii, -.039949+.572159*ii, -1.01611-.041337*ii, 1.2285+.363775*ii
.315287-.30904*ii, .651652-.208693*ii, -.0483743-.434835*ii, .373848-.804606*ii, -.271718-.335683*ii, -.14106-.595136*ii, -.134827-.620436*ii, -.0658539-.148873*ii, .263265-.0886407*ii
-.38265+.122114*ii, -1.81885-1.94006*ii, 1.87372-.648022*ii, -.137172-.346354*ii, -.752003-.692446*ii, -.0143385+.145515*ii, .155241+.17615*ii, -2.64918+1.91547*ii, -.405028-.229456*ii
-1.166-1.32079*ii, -.305869+.845116*ii, -.12746-.0653947*ii, 1.25418-.544571*ii, -.909993+1.37338*ii, -.402006+.175741*ii, -.319711-.082718*ii, .0482831+.205974*ii, -.0353409-.0314506*ii
-.0027648-.0862819*ii, -3.31797-1.19737*ii, 1.50926-1.07111*ii, -.124844+.355196*ii, -1.72437-.479738*ii, .257938+.340384*ii, .157404+.172798*ii, -1.98266+3.02899*ii, -.42265-.0922009*ii
-2.28577+.72403*ii, -.374155+.552901*ii, .651697-1.17513*ii, .928453-1.58966*ii, .627049+1.09282*ii, -.030718+.907902*ii, .445842-.010924*ii, -.442921+1.56345*ii, -.277717+.531043*ii
10.9362+4.83311*ii, 15.6928+4.04953*ii, 3.49713+13.9292*ii, -.604765+.772046*ii, 8.11188-1.88731*ii, 11.1035-10.7537*ii, .242858+.402721*ii, 1.27942-16.0046*ii, 4.7603-4.79119*ii
.751624-4.05735*ii, -.1227+.233912*ii, 3.80395+.031001*ii, 2.56721+.978545*ii, -1.64271+.939237*ii, -1.11479-3.3562*ii, .276277+.357673*ii, -2.38803+.263505*ii, -1.03986-1.36914*ii
2.53145+1.02177*ii, -.62645+1.68867*ii, 1.32749+2.44242*ii, -.005813+1.27036*ii, -.378988+.164832*ii, 3.56735-1.69412*ii, .159165+.4452*ii, -.0358744-.301824*ii, .876074-.979744*ii
7.71618-.221271*ii, 15.0654-3.08203*ii, 7.63226+9.8849*ii, .569228-.653318*ii, 6.70166-3.52372*ii, 3.87506-11.1097*ii, .234339+.367254*ii, -5.60683-13.9739*ii, 1.84173-5.1194*ii
.842108-.104572*ii, .199171-1.01948*ii, .893443+.625109*ii, -.571846+.576936*ii, -.369743-1.04128*ii, .16825-.230031*ii, .380597+.859199*ii, 1.38329+.871364*ii, .19705-1.00556*ii
-4.01289-2.32961*ii, -2.44726-1.45913*ii, -1.27403-3.58831*ii, -.096016+1.03247*ii, 1.76883-2.44123*ii, -1.71598-.302422*ii, .708656-.216594*ii, -3.52986+3.11619*ii, 1.68006+2.26693*ii
4.29445+.264636*ii, -4.51249+5.80827*ii, 1.06107-.569293*ii, -.673044-.334835*ii, .541943+1.40416*ii, .138374+.210667*ii, -1.97902+1.40079*ii, -1.06202-2.51232*ii, 1.30242-2.61298*ii
.185187-1.14707*ii, 2.71675-.672569*ii, 3.52623+1.32585*ii, .767896+.86253*ii, 2.247+3.11846*ii, .656936+2.55549*ii, .797018-.165908*ii, -2.78252-3.91977*ii, -3.03044-.471697*ii
1.82628+1.07655*ii, -1.62333+2.6988*ii, .553483+1.25726*ii, .632071+.493655*ii, 2.41672+.035721*ii, -.110846+.484034*ii, 1.14845+.413817*ii, -2.96614+2.59468*ii, -.115371-1.67294*ii
.981457-.620292*ii, .558321-.293159*ii, .53092-.613526*ii, .028558-1.85521*ii, -1.25179+1.05502*ii, -.970789+.329307*ii, .973104-.823262*ii, .408703-.82099*ii, -.011549+1.03411*ii
-.678332-1.01955*ii, .030854+1.72317*ii, -.23004-.277765*ii, .797322-.152262*ii, -.711161+2.02226*ii, -.241039+.0284686*ii, -2.73864-1.728*ii, .024481+1.8386*ii, -.150018-1.15821*ii
6.16191-3.52848*ii, 2.33858+4.10354*ii, -.398796+.891078*ii, .815245+1.23144*ii, -1.88786+2.51358*ii, -4.06946-2.32845*ii, -4.65767-.176121*ii, .585116-.157656*ii, -2.0144+4.08011*ii
.142824+.943574*ii, -.198329+.484907*ii, 1.38686-.397696*ii, -.012234-2.62915*ii, -.607294+1.02462*ii, 1.48253-2.42099*ii, -.750878+.842468*ii, -.693276-.410225*ii, .706319-1.46701*ii
-.0868333-.323128*ii, .28756-1.0429*ii, -.472685+.83881*ii, -.415932+1.88884*ii, -1.87636+.971865*ii, -2.70168+2.76539*ii, -.218173-.365275*ii, -.324925+.220663*ii, -.409523+.0103452*ii
2.93548+3.06696*ii, 1.0226+.416468*ii, -.093958+1.33576*ii, .386775-2.16697*ii, -2.895+3.83637*ii, -1.01535-.540532*ii, -3.08815-4.44667*ii, 5.2442-2.91046*ii, -6.22985+3.70722*ii
1.83651+.015414*ii, .052458-.606063*ii, -.994108+.348375*ii, -2.05562+.121301*ii, -.329909+.938088*ii, 1.75516-2.56279*ii, .770399-1.20922*ii, -.333183-.257403*ii, .344598-1.47048*ii
