variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
equations:
-sintheta*g+ad
T*omega-2*Pii
omega^2*d-ad
-3.9921*L*j^2*Pii^2+1.0028*g*Tj^2
points:
-4.26568e-14-1.74748e-13*ii, -.212627+.540158*ii, -1.76504e-13-1.1275e-12*ii, 1.21276+.745063*ii, -1.06322-.475314*ii, .571161+.776879*ii, -5.05573e-14+5.43079e-14*ii, -.372134-.410669*ii, -.269668-1.50725*ii, 2.05137e-13+5.93881e-14*ii, -.046847+.150029*ii
1.65164e-15+4.57616e-15*ii, 1.32903+2.40856*ii, 8.44509e-17+8.6953e-16*ii, 6.45188+7.61799*ii, -5.59687-4.61664*ii, 1.37367-1.71919*ii, -2.9866e-18-7.68447e-17*ii, -5.93274-.105912*ii, -1.76539-6.29169*ii, -7.07871e-18-1.411e-17*ii, 1.23956+3.66904*ii
6.69261e-16-2.2319e-15*ii, 1.35815+.736659*ii, -6.9691e-18-5.10519e-16*ii, .8608-.428089*ii, -1.10162+.350292*ii, .213859+.643929*ii, 6.77916e-16+3.51911e-16*ii, .317217-.0648191*ii, -1.25619+.82858*ii, -6.98728e-16-5.13271e-16*ii, -.30092+1.5331*ii
1.85825e-16+6.26992e-16*ii, -.297437-1.26013*ii, -1.31471e-16-6.6012e-16*ii, -1.70126-.629426*ii, -.143658-.857171*ii, -1.00236-.554084*ii, -1.78685e-16-1.61516e-16*ii, .209783-2.83925*ii, 1.74489+.568753*ii, -8.77562e-17+5.67665e-17*ii, -1.2122-2.09939*ii
4.56723e-14+7.54923e-15*ii, 11.062-4.40988*ii, 2.32908e-14-8.0479e-15*ii, 5.86332+3.49287*ii, .068707-.0094153*ii, 3.35214+3.99665*ii, 3.77824e-17-1.03261e-16*ii, -2.81574-1.45699*ii, -4.55909+3.86794*ii, 1.01474e-13-9.37636e-14*ii, -10.389-.19840*ii
-2.70408e-16+6.5603e-16*ii, -2.65262-2.65694*ii, -8.96258e-16-2.44506e-16*ii, -2.64137+.273622*ii, -.802292+.046678*ii, 2.19145-1.85041*ii, -1.50841e-16+3.54071e-16*ii, .429181-.262165*ii, -.214195-.171962*ii, 5.53971e-16+1.60221e-15*ii, -1.80364-.785182*ii
-1.72572e-15+3.31645e-16*ii, -.914641-1.04235*ii, 3.1302e-16+1.50176e-17*ii, 1.98693+3.94559*ii, .47022+.317702*ii, 1.83408-.130966*ii, -1.13336e-15+1.3338e-15*ii, .182895-1.89376*ii, -1.31211+1.1842*ii, 2.25488e-16-1.91623e-16*ii, .984551+.338903*ii
1.65386e-15-2.60154e-14*ii, -3.29183+4.44697*ii, -1.63576e-15+3.0745e-15*ii, .51207+8.43151*ii, 7.93772-3.63489*ii, 2.63605+1.52822*ii, -4.37706e-17-5.2781e-16*ii, -3.29349-1.76095*ii, -6.90932+4.64935*ii, -4.89271e-17-1.14456e-17*ii, 2.1193-4.0358*ii
1.2873e-14-3.19824e-15*ii, .859753-.860952*ii, -2.60764e-15-1.34452e-15*ii, -.418711-.383234*ii, 1.47046+.690415*ii, -2.73484-.010956*ii, -1.21188e-17-3.73138e-16*ii, 1.0662+.004704*ii, -.499622-.65824*ii, -4.4035e-15-1.28695e-15*ii, 3.93075-2.06388*ii
3.10771e-15+2.29048e-15*ii, -1.23612-.598686*ii, 6.32334e-16+5.69055e-16*ii, -1.99537+.613201*ii, -.33934+2.21461*ii, .24936+.954124*ii, -5.5729e-16+6.52676e-16*ii, -.60785-.455104*ii, .282662+2.67481*ii, 2.73628e-16-2.76098e-15*ii, .821348-2.84678*ii
-2.67345e-16-2.072e-15*ii, 3.32225+.735746*ii, 2.41353e-16+6.07928e-17*ii, -.872236+.120529*ii, -1.36444+.071708*ii, 2.0175-10.9639*ii, 5.13566e-17+9.5674e-17*ii, 4.58007+.139949*ii, -3.98625+2.52916*ii, -1.3136e-19+1.3313e-17*ii, 2.58737+1.51982*ii
8.41361e-16-7.51996e-16*ii, 2.21883-.652105*ii, 7.13849e-16-5.84495e-16*ii, -4.78632-4.08715*ii, -1.23515-1.06152*ii, .701316+.938886*ii, -1.63612e-16-4.11945e-16*ii, .621659-1.42422*ii, -2.71333-.152834*ii, -4.1276e-18+2.28072e-17*ii, .817866-1.39282*ii
3.96714e-14+2.6424e-14*ii, 16.2419-5.60101*ii, 5.63167e-16+1.8948e-15*ii, 6.91574-1.21328*ii, 5.97596-.234316*ii, -4.88416+5.38276*ii, -1.29446e-16-1.03014e-16*ii, -11.3663-11.0872*ii, 5.72273+12.8379*ii, -3.22778e-17-1.00183e-16*ii, 7.12204+3.84264*ii
-1.05962e-15+6.1645e-17*ii, .031483-.648921*ii, -3.38808e-16-6.78327e-16*ii, 2.39947+.952487*ii, .85203-.963491*ii, -.0827156-.257601*ii, -5.24427e-16-2.19608e-16*ii, -2.32268+1.42636*ii, -.335105-2.10446*ii, 2.48698e-17+4.14796e-17*ii, -.612763+1.41853*ii
-1.6689e-16+4.31589e-14*ii, -2.60078+2.35898*ii, 5.89879e-15-4.97003e-15*ii, -.184764-1.37606*ii, 2.97544+1.9052*ii, -2.50547-.387355*ii, 4.55668e-16+3.43147e-16*ii, 3.35817+.811556*ii, -1.92564+2.53934*ii, 3.34902e-16+2.88849e-16*ii, -4.86342+3.2744*ii
6.30598e-16+3.16788e-17*ii, 1.23548-.697655*ii, -3.3666e-17-2.09747e-15*ii, -.445363-1.35364*ii, -.877747+1.23263*ii, .681378-.021787*ii, -2.3672e-15+6.07452e-16*ii, .242162-.327821*ii, -1.41697+2.28195*ii, 1.18668e-16-5.6238e-16*ii, 1.2795+.422407*ii
-3.24695e-15+2.08197e-15*ii, -1.30224-.810669*ii, 9.53116e-16-3.67574e-16*ii, -.254602-.875399*ii, 1.00523+.153775*ii, -1.55058+.394075*ii, -1.3211e-15+1.34879e-15*ii, -1.22319+1.1641*ii, .396194+.826282*ii, -1.69228e-16-1.62385e-16*ii, -.679696+.382634*ii
-6.24379e-15+1.93522e-15*ii, 1.0809-1.40086*ii, -5.10535e-16-7.81623e-16*ii, -1.62969+1.23305*ii, 2.23473+1.07108*ii, -.940511-.605326*ii, -1.91507e-15+2.75246e-16*ii, .783577+1.46955*ii, .463172-1.6417*ii, 2.72706e-16+1.00867e-16*ii, -.409718+.955338*ii
-2.52408e-14-9.57039e-15*ii, -5.32904-2.21353*ii, 2.68726e-15-4.08798e-16*ii, -2.34116+.124734*ii, 1.09234+.235098*ii, 5.28401+.757894*ii, -2.1739e-16-3.07718e-17*ii, 2.42474-2.80798*ii, 6.34041+2.67992*ii, 2.19812e-16+2.31565e-16*ii, -3.00361+4.32991*ii
3.23326e-15-3.99117e-15*ii, -1.00548-.354117*ii, -1.51483e-15+1.79126e-15*ii, -1.29839+1.63748*ii, -.571602-.795882*ii, .732993-2.44622*ii, -1.0494e-15+1.32435e-16*ii, -1.66332-.107769*ii, 2.11203+.263903*ii, -1.37231e-15+1.18035e-16*ii, 1.72991+.483777*ii
-1.06149e-15-7.13051e-16*ii, -.011353+1.08488*ii, -5.65e-17+1.02897e-15*ii, 1.16406-.046185*ii, .744725+1.28054*ii, .412013-.442556*ii, 1.11923e-16+1.3709e-16*ii, 1.84523-1.70733*ii, .686842-1.55462*ii, -1.57737e-16+8.24031e-17*ii, 1.08649+1.61495*ii
5.1867e-14-8.37846e-14*ii, -5.83854+8.06925*ii, -9.30645e-15-4.03356e-15*ii, -3.81229+.846744*ii, 5.89392-8.86924*ii, 1.04792-6.36669*ii, 2.16772e-15+2.82289e-15*ii, 6.55433-1.17486*ii, 11.4413-10.0991*ii, 1.93307e-18+1.37485e-18*ii, 2.92173+1.98467*ii
1.0629e-15-7.95644e-15*ii, .176848+.810149*ii, -2.75051e-15-3.02991e-15*ii, 2.26846-1.39297*ii, -.187625+2.56137*ii, -3.31742+.161062*ii, 3.3472e-16-9.45948e-16*ii, -.660953+1.38126*ii, 1.4721+2.41557*ii, -7.38062e-16-9.73719e-16*ii, .835261-1.96365*ii
3.92309e-15-7.75602e-15*ii, 1.23902+.777903*ii, 5.3579e-15+1.66112e-16*ii, -1.82868+3.30287*ii, .803996+1.70188*ii, -1.07833-2.21242*ii, -1.34197e-16-1.82101e-16*ii, 6.01439+.783836*ii, 2.2665+3.22152*ii, 3.47315e-16+1.59364e-16*ii, -2.62806+1.12275*ii
-3.53926e-14-3.9824e-16*ii, 6.52331+.821649*ii, -1.41264e-15-1.13366e-15*ii, 8.94765+.15357*ii, -9.72792-4.52471*ii, -1.43482-1.45018*ii, -1.16771e-16-2.21262e-16*ii, 2.20174+4.52048*ii, -.644516+.250975*ii, 1.64721e-15-7.06084e-15*ii, 1.71719+5.30109*ii
1.81218e-14+3.24171e-15*ii, -.441514-.628462*ii, -2.58906e-15+5.96966e-15*ii, 1.72126-.612112*ii, .841939-.479291*ii, .759771-1.10678*ii, 4.88757e-15+9.05517e-15*ii, -1.33873-1.43881*ii, .0796202-.4751*ii, -7.92274e-16+3.24383e-16*ii, -.250402+1.15855*ii
-6.75523e-16+2.06085e-15*ii, -2.87711+.256399*ii, 1.8879e-16+1.87901e-16*ii, -.827211-1.62643*ii, -2.19004+1.7551*ii, 2.2873+.265903*ii, 6.2764e-18-1.2794e-16*ii, -.850886+.796192*ii, .963294-1.47723*ii, -4.5657e-17-8.10384e-17*ii, 1.82412+1.23423*ii
-1.17212e-14-4.45484e-14*ii, 9.74305+.14856*ii, -2.11705e-15-3.93859e-15*ii, -7.99963+4.0023*ii, -2.91623+.689169*ii, -2.34899-6.39454*ii, -8.36305e-16+5.28304e-16*ii, -2.63953+2.44985*ii, -2.58908+3.24139*ii, -1.19873e-15+9.23101e-16*ii, 4.85886-2.50061*ii
2.57869e-16+3.39769e-16*ii, .244844-.802099*ii, 2.09724e-16-2.44191e-16*ii, -.232705-.325272*ii, -.89555+1.022*ii, 2.48808-.157101*ii, 1.54653e-16+2.00194e-16*ii, -.238788-1.34483*ii, 1.3383+.870653*ii, 1.59481e-16+1.41545e-16*ii, -1.05317-1.68939*ii
2.02515e-14+1.63184e-14*ii, 3.8664+1.77026*ii, 3.8979e-15+1.64628e-15*ii, 2.05078+.476478*ii, 2.9497-.679058*ii, 7.38569-2.25507*ii, 1.04335e-17+2.00563e-16*ii, -.550143-5.0153*ii, -6.88552+1.04739*ii, -2.97585e-16+3.18627e-16*ii, 4.96865+4.8844*ii
2.68934e-15+1.46268e-15*ii, 1.34163+.739553*ii, 9.72476e-16+2.47528e-16*ii, .813109+.467573*ii, -1.22598+2.27512*ii, -.243171+.660013*ii, 3.98941e-16-2.13402e-17*ii, -.2834+1.09147*ii, 1.2104-.402656*ii, 1.33096e-16+3.96844e-16*ii, -1.34223+1.55519*ii
2.67397e-15-5.91596e-15*ii, -1.26975-.115624*ii, -2.17203e-14+2.1019e-14*ii, .709178-.428844*ii, .393385-.197007*ii, .111228-.405436*ii, 9.13134e-15-1.45737e-15*ii, .149178-.447521*ii, -.620257+.57532*ii, 1.62015e-14-1.19781e-14*ii, -.474686+.347594*ii
2.85117e-15-2.73991e-15*ii, .768937-.253147*ii, 7.18186e-16+9.59941e-16*ii, -.92786-.155177*ii, -2.1269+.563425*ii, .687674-4.59383*ii, -7.81825e-16+1.03682e-16*ii, 3.09127-.06619*ii, .903844-.067586*ii, -9.74779e-16-2.09333e-16*ii, 1.3315-.043438*ii
3.49778e-14+2.74271e-14*ii, .92705+2.44184*ii, -5.20822e-15+1.34865e-16*ii, 1.12106+1.38489*ii, -1.91913+2.09401*ii, 1.52552-3.09996*ii, -1.0225e-15+4.68707e-15*ii, -.578322+2.21527*ii, .0795954+.465135*ii, -2.25736e-14-3.39045e-15*ii, -1.5829-2.93216*ii
-2.08295e-15-4.66691e-15*ii, -3.70224+1.77767*ii, -5.53944e-16+4.98203e-16*ii, 2.47859-3.13884*ii, -4.96426+.126687*ii, -2.66909-.404132*ii, 7.72252e-17+3.19033e-16*ii, -2.41007-5.04293*ii, 2.62148+1.01423*ii, 6.8483e-18+5.89211e-17*ii, 3.08712+1.66953*ii
6.87259e-16+4.30826e-16*ii, -1.65371-2.19876*ii, -6.12574e-16+7.20649e-16*ii, 1.74655+1.00359*ii, -2.2269+1.54628*ii, .742569-.847705*ii, 3.80441e-17-2.5061e-16*ii, 2.63788+.656994*ii, 1.37409+1.78535*ii, 2.0484e-18-1.23868e-17*ii, -.579215+1.09859*ii
-2.16825e-16-3.37179e-16*ii, -.0283152-.356904*ii, 1.22567e-16-5.2487e-16*ii, .049476-1.2533*ii, -.475494+.888078*ii, 1.27422+.484194*ii, -1.68069e-16-1.76818e-16*ii, -.56938+.421899*ii, .375855+1.85504*ii, -1.27184e-16-2.06475e-16*ii, -.072457+1.48531*ii
4.22741e-15-1.16125e-14*ii, -1.26883-2.28253*ii, -1.81041e-15+1.19386e-15*ii, -4.58418+5.65015*ii, 8.08811+2.15645*ii, -1.81544-1.08944*ii, -2.90223e-16+4.74514e-16*ii, .811311-3.00584*ii, -1.94652+2.33142*ii, -3.12293e-16-1.41984e-16*ii, 1.50032+6.08331*ii
9.40748e-15-3.71783e-15*ii, 4.7235-4.98643*ii, 2.46404e-15-2.28221e-16*ii, -1.45326-1.67985*ii, 2.81723-3.39295*ii, 1.37682-.388976*ii, -2.85108e-17-1.45368e-17*ii, 1.05837-.125297*ii, .990628-.715727*ii, 3.80192e-15-7.28007e-15*ii, -4.1556+1.66987*ii
-9.73094e-16-1.98642e-15*ii, 1.71259+.161401*ii, 5.2530e-17-1.5147e-15*ii, -.0781617+.310575*ii, .095667-.784128*ii, .071858-1.28621*ii, 7.26742e-17-3.71347e-17*ii, -.883311-.0094*ii, .622429-.813606*ii, -3.13845e-16-1.0015e-15*ii, .693371+2.83906*ii
2.30609e-15-2.13609e-15*ii, -.0218407+.0983888*ii, -1.39677e-15-1.35809e-15*ii, .684898-1.72132*ii, -.562024+1.06117*ii, -.668286+.386022*ii, -3.65793e-16-1.61156e-16*ii, 1.43944-1.55869*ii, 1.58141-.316433*ii, 6.44128e-16-1.39977e-16*ii, 1.56965+1.34082*ii
-7.22152e-15+3.59748e-14*ii, -.67101-2.72443*ii, -5.85645e-15-2.07081e-15*ii, .40708+1.25833*ii, .836891+.615121*ii, -3.95807+1.13682*ii, -5.20379e-15+1.25866e-14*ii, -1.27725-2.24875*ii, -2.15188+.267752*ii, 2.42194e-17+7.98829e-17*ii, -.199732+.718761*ii
1.47935e-15-1.17863e-15*ii, .465543-1.17042*ii, -1.01621e-16+3.96599e-16*ii, 1.90091-.84391*ii, -1.78078-.108032*ii, -1.97437-1.27891*ii, -3.16164e-16+5.42402e-16*ii, -.699371-.194846*ii, -.412303+1.32023*ii, -3.49794e-16-4.88297e-16*ii, -1.09352-1.35245*ii
-3.00338e-14-1.1057e-15*ii, 1.02073-.821354*ii, 3.73476e-14-1.15923e-14*ii, 1.31035+.827814*ii, 4.36435-4.62219*ii, 2.49145-3.18669*ii, -1.29169e-15+2.10509e-16*ii, -.744233-3.63103*ii, 1.4564+.488823*ii, 3.62603e-14-6.88351e-15*ii, -3.89545+4.01689*ii
-3.93136e-16+1.90745e-15*ii, .585871-.948363*ii, -2.59141e-16-1.07474e-16*ii, -1.39453+.402394*ii, .254652-.414457*ii, -.546504-1.80873*ii, 6.99841e-17-2.95952e-17*ii, 1.40884-.373555*ii, .855476+.464416*ii, 4.51067e-16+2.70658e-16*ii, -2.26456-.784957*ii
-1.06399e-15-3.85505e-16*ii, -.053408-1.33499*ii, 5.98903e-16-2.38041e-15*ii, -1.47188-.310741*ii, .032312+.982701*ii, 1.02302-2.10318*ii, -1.49969e-15+3.89211e-16*ii, .94776-.17201*ii, -.552237+1.73039*ii, -6.18869e-16-4.90421e-16*ii, .373212-1.1189*ii
-1.2062e-15-4.9264e-17*ii, -.464525+1.54084*ii, 5.47063e-17+6.15482e-16*ii, -1.8464+.314985*ii, .3316-1.87009*ii, 1.63961-.175917*ii, 4.96946e-16-4.92781e-16*ii, 2.57509+.303128*ii, -.763749-.953715*ii, 8.84574e-18+3.40515e-17*ii, .43788+.218173*ii
4.02428e-15+2.1369e-16*ii, .581752-1.67067*ii, 4.24148e-15+1.19513e-15*ii, 2.38399-.168922*ii, -2.9714+2.33798*ii, -.162852-4.4002*ii, 9.13148e-17+5.7573e-17*ii, -4.25252+6.58296*ii, 5.21312+.067129*ii, -6.0578e-17+2.04057e-17*ii, 1.898+3.64311*ii
6.10138e-15-3.46169e-15*ii, -.182791+.147673*ii, -3.79884e-16-1.68125e-15*ii, -.410284+.94904*ii, -.385311+.0029144*ii, .298286+1.40103*ii, 3.49136e-16+2.27006e-15*ii, 2.32489-1.47461*ii, 2.13804-3.27509*ii, 9.10666e-17+8.01092e-17*ii, .858522+.971958*ii
-2.08191e-17+4.68772e-16*ii, 1.45214-1.43469*ii, -1.3348e-16-2.57803e-17*ii, -.796435-.099500*ii, -1.64531+.10743*ii, -.623508-1.76221*ii, 1.89229e-16-1.41325e-16*ii, -.215936-.638204*ii, .605419+.231127*ii, -1.11561e-16+4.36231e-16*ii, .43604-1.39974*ii
-3.86767e-15+1.19598e-14*ii, -1.2203+.417454*ii, 4.60702e-15-1.06974e-15*ii, -.255134+.984993*ii, -.410127+.660743*ii, -1.46766-.094187*ii, 9.87732e-15+3.83566e-15*ii, .488686-.535482*ii, 1.18603+.023929*ii, 2.00115e-17-3.7622e-16*ii, .529566-.179475*ii
6.07006e-16-1.34149e-15*ii, -.61186-.795169*ii, -3.81061e-15-5.49249e-15*ii, .884152+.335696*ii, .535866+.194761*ii, .109714-.0929431*ii, -3.18147e-16+1.14819e-16*ii, -.92622-.165984*ii, .56556+.070397*ii, -1.12658e-15+3.19589e-15*ii, 1.70763-1.04381*ii
1.08453e-15+1.53211e-15*ii, 1.64057-.592681*ii, 1.52481e-15+8.40434e-16*ii, -1.11577-.241915*ii, -1.547+.912504*ii, .273643-.864972*ii, 1.31365e-15-4.73341e-16*ii, -.587735+.985502*ii, .774111-.316326*ii, 3.14277e-16-7.23159e-17*ii, .186019-.153932*ii
1.32979e-15-1.68467e-15*ii, -.341864+3.34637*ii, 7.02283e-16-3.31414e-16*ii, 1.65685+.367462*ii, 1.82108+.322279*ii, .449852-1.74021*ii, 4.38837e-16-8.28447e-16*ii, .098398-1.01749*ii, -1.78099-1.07528*ii, -1.46895e-16-2.34189e-17*ii, 1.14426-1.10848*ii
-1.1024e-15+2.93135e-15*ii, -2.16048-2.76757*ii, -2.41879e-16-4.34522e-16*ii, -.664567-1.44034*ii, -.630551-3.60876*ii, -.093816-.642802*ii, 4.78016e-17-5.91291e-16*ii, 2.07123+1.55187*ii, -1.91324-.803698*ii, -1.67462e-17-1.2187e-17*ii, 1.31614-.024645*ii
1.84886e-15-1.59737e-15*ii, 1.5002+1.90635*ii, 1.85164e-16-6.35057e-16*ii, 1.18267+2.73271*ii, -.149714-.386233*ii, 1.98801+3.33311*ii, 5.32857e-16+2.44026e-15*ii, 1.84352-2.75452*ii, 2.15242+4.38415*ii, 1.23189e-18-3.8204e-19*ii, -.501556-.499612*ii
3.45841e-15+1.41052e-15*ii, .464075+2.13652*ii, -8.03809e-16-1.41331e-15*ii, -1.21063-1.66667*ii, -.150881-2.05875*ii, 1.97757+1.97208*ii, 1.20285e-16-5.30131e-17*ii, -1.84256+1.64944*ii, -.616752+1.07833*ii, 9.77657e-16-1.41837e-16*ii, -2.5856-.369736*ii
-1.43218e-14-3.6121e-14*ii, 2.04652+4.34578*ii, -4.82428e-15-2.91408e-15*ii, 1.25741-1.63956*ii, 1.12561+.075222*ii, 1.85527+1.79194*ii, -2.95983e-16-8.60142e-17*ii, -1.58677-2.57861*ii, .156589-4.88414*ii, 3.08123e-15+1.9455e-17*ii, 6.14615-2.84391*ii
2.07217e-15+1.88593e-15*ii, -3.32344-.668623*ii, -2.11037e-16-2.15093e-16*ii, 1.92284-.527112*ii, 2.57005+.297546*ii, .43766+1.42761*ii, 6.33688e-16+7.7838e-16*ii, -.994292+.814937*ii, 2.91082-.458846*ii, -7.21195e-18+2.45879e-17*ii, -.507968+.802118*ii
-8.7074e-17-2.59206e-15*ii, .348962-2.01674*ii, 7.70182e-16+7.08081e-16*ii, -1.33732+.41262*ii, 1.13892+.204276*ii, .354386-.326472*ii, -4.26e-16+6.1042e-18*ii, -1.39886+1.65405*ii, -2.05391+.088990*ii, 1.30123e-16+9.89625e-17*ii, -2.30036-.623828*ii
3.33279e-15-1.14049e-14*ii, -5.20482+.151525*ii, -1.6615e-15-2.33329e-15*ii, -.014397+4.73774*ii, .724071-.389536*ii, -2.99287-1.6262*ii, 9.66722e-17+8.89016e-17*ii, .002291+1.73985*ii, -2.72481+.197779*ii, 3.11764e-15+5.82503e-15*ii, 2.48895-4.41148*ii
-6.57735e-16-2.57674e-16*ii, .101807+.190541*ii, -4.98215e-17+3.84421e-16*ii, 1.00772-1.69777*ii, 1.73825+.333755*ii, -.549748+1.41092*ii, -2.98308e-16-9.3194e-17*ii, -.135225+.725523*ii, .668618+.680168*ii, 4.5063e-18-9.96285e-17*ii, .78033+.291793*ii
4.27077e-16+2.01715e-15*ii, .632119-2.25184*ii, -3.10656e-16-2.91743e-16*ii, 1.49239-.25691*ii, .14781-.881974*ii, -.193892+1.89492*ii, 6.01016e-16-1.8368e-15*ii, -2.18065+.483872*ii, -2.98979-.231776*ii, 3.23507e-17+1.19691e-17*ii, -1.1258-.282778*ii
-4.02058e-16+1.45639e-15*ii, -.653573+.875841*ii, 3.79422e-16+3.74156e-16*ii, .674326-.800283*ii, .190301+.457267*ii, -.735113-1.00209*ii, -5.10376e-16-9.24854e-16*ii, -.770289-.817197*ii, .011845-1.60154*ii, 9.89275e-17+2.21585e-16*ii, .705311-.027708*ii
-5.64906e-16-1.56792e-15*ii, 1.53634-.523246*ii, 2.50739e-15-2.23662e-15*ii, .961579-.358273*ii, 4.64369+2.37214*ii, 3.139-1.93905*ii, -2.856e-16-4.06671e-16*ii, -.414176+.698728*ii, -.0750563-.0278705*ii, 1.67313e-15-2.54964e-15*ii, -.312051+.609165*ii
-1.10339e-15-5.91328e-16*ii, 1.0504-.616484*ii, -4.06707e-16-7.55016e-16*ii, -1.26437-.663106*ii, 1.03609+.845209*ii, -.172199+.190144*ii, -7.64052e-16+3.0364e-16*ii, -.138091-1.50501*ii, .326618-1.42959*ii, 1.78607e-18-3.09319e-17*ii, .672929-.161117*ii
5.55124e-15-1.92964e-14*ii, -2.40735+.198616*ii, 5.48693e-15-3.83248e-16*ii, -.561759+1.51261*ii, 2.50792+4.15128*ii, -.788297+.719376*ii, -3.87807e-16-1.22002e-15*ii, -.915274+2.71168*ii, 3.1462-3.42968*ii, 2.41411e-17-2.54505e-17*ii, -2.50721-1.3892*ii
-4.59153e-15-8.06009e-16*ii, .299143-1.83141*ii, -1.89026e-16-2.89029e-16*ii, 2.25783-2.84179*ii, -2.68319+4.17677*ii, 1.34852-.172024*ii, -2.71488e-16+1.08263e-16*ii, -.437116-.698925*ii, .698287+.546733*ii, 4.94138e-16+1.18678e-15*ii, -1.17154-.626057*ii
-2.26704e-15-2.98262e-15*ii, -1.64253-.958547*ii, 1.21047e-16-3.1883e-16*ii, .439612+.565223*ii, -.985639-.109406*ii, -.324618+1.27187*ii, 2.06855e-15+3.859e-15*ii, .166232+.231159*ii, .606201-1.17875*ii, -2.51049e-16-2.38845e-16*ii, -.164738+.209602*ii
5.18606e-16+7.29915e-17*ii, .200485-.58346*ii, -5.4419e-16+1.08388e-17*ii, -2.18671-.585751*ii, 1.2958-.809082*ii, -.001348+.88186*ii, -1.7387e-16-5.34554e-16*ii, 1.34092+.647689*ii, .66366+.919723*ii, -1.48966e-16-6.47352e-17*ii, -.90776-.135425*ii
-7.77067e-15-4.359e-17*ii, .703308+.444567*ii, -2.23735e-15+3.10713e-15*ii, .658518-.773957*ii, .649356+1.16635*ii, .0239475+.171404*ii, -6.09082e-15+2.02471e-15*ii, -.745329-1.05626*ii, -1.59041-.512185*ii, 1.61403e-16-8.1724e-18*ii, .0141698+.285904*ii
-4.34555e-16+6.69178e-15*ii, 6.92341+1.34227*ii, -1.07603e-16+8.67587e-16*ii, -.033438+5.47361*ii, .736636-2.39621*ii, -4.70405+.398271*ii, 1.93808e-16-5.87032e-16*ii, -4.39286+1.52332*ii, -1.53967-2.80597*ii, -2.87766e-18-8.98218e-18*ii, -2.09899+.080318*ii
-9.37238e-16+6.8837e-17*ii, .664309+.384763*ii, -5.01985e-16+2.08302e-17*ii, .825952-.57649*ii, .071391+.956236*ii, .081953-.503272*ii, 2.7728e-18+1.88704e-16*ii, .379798+.688863*ii, -.317643+1.04114*ii, 8.69373e-16+4.0121e-16*ii, 2.56957-.320634*ii
1.67354e-15-1.97001e-15*ii, 1.24576-.273429*ii, 3.96628e-16+1.44164e-15*ii, -2.15173-1.1218*ii, .333416-1.1018*ii, .30739-.279275*ii, -5.72305e-16+4.95731e-16*ii, 3.95649-.134145*ii, -.560022+.192571*ii, -2.38429e-16+2.37465e-17*ii, -1.16139-1.03232*ii
-2.49476e-17-8.31161e-16*ii, -.52203+.025869*ii, -7.0168e-18+2.94003e-16*ii, .082151+.857433*ii, -.675813-.643252*ii, 1.71983+.014629*ii, 2.28227e-16+2.94054e-16*ii, .965137+.517138*ii, .377693+.150923*ii, 1.46543e-16+3.50028e-17*ii, -.657731+.724088*ii
9.17491e-16-2.82007e-15*ii, 2.12097+.848829*ii, 5.82294e-16-6.20136e-16*ii, 1.48233+.840096*ii, -.461631-.37065*ii, -2.63651-.784184*ii, 6.37125e-16-4.98072e-16*ii, 1.69282+2.24925*ii, .13164-1.7653*ii, 3.0634e-18-3.22905e-16*ii, 1.04256-1.37683*ii
1.2258e-15-1.22931e-15*ii, .82238-.132839*ii, 6.11807e-16-2.81813e-15*ii, .549053+1.06888*ii, -2.49403-.866745*ii, 1.46394+.823352*ii, -4.90809e-16+5.07533e-16*ii, .856312-.219739*ii, .168383+.577964*ii, -2.43084e-16-9.3424e-16*ii, -.420639+.0496541*ii
-1.1402e-15+1.40879e-15*ii, -.630859+.884719*ii, -2.62316e-16-6.18085e-16*ii, 1.14444+.877468*ii, 1.27879-.927658*ii, -.011732+1.61272*ii, -4.23482e-17-3.25742e-16*ii, 1.68993+.865882*ii, -.930202-.104235*ii, 6.91404e-16+4.43476e-16*ii, .991441+1.20363*ii
5.4015e-15-1.45202e-14*ii, -1.20386+2.20576*ii, -1.26441e-15-1.81005e-15*ii, 4.77876+2.75665*ii, -3.59756+4.18843*ii, -.813212-1.30299*ii, 1.70671e-16-2.29817e-16*ii, -1.11129+4.20815*ii, -3.04778-3.97043*ii, 6.95347e-17+1.36291e-17*ii, 2.76564-3.03912*ii
2.94362e-16+3.55297e-16*ii, -.007202-.593027*ii, -1.1606e-16-9.7623e-17*ii, -.225173-.776071*ii, -.450185+.717969*ii, -.152933-1.11878*ii, 7.35425e-17-2.91547e-16*ii, .816761+1.18528*ii, -.902719+.396662*ii, -1.94913e-16-1.6166e-16*ii, -.013211+.816643*ii
-2.9522e-15+4.13835e-16*ii, 1.14602-2.656*ii, 6.39239e-16-5.31382e-16*ii, 1.20225-1.3565*ii, 1.88457+.804424*ii, 1.31393+1.15088*ii, -3.25275e-16+4.18732e-16*ii, -.105864-.670424*ii, -.426204+.998446*ii, -3.10714e-16-8.55529e-16*ii, .565401-.691515*ii
-1.2527e-17-9.56178e-16*ii, -.27477-.908525*ii, -1.2257e-16+8.79162e-16*ii, -1.39609-.621013*ii, -.131846+1.30756*ii, .53519+2.1685*ii, -1.36629e-15-6.36687e-16*ii, -.607543-1.12693*ii, .342026+.834837*ii, 2.88941e-16+2.34593e-16*ii, .607142-.166712*ii
