variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.28313-.328543*ii, .303763+.186448*ii, .555735-.670568*ii, 3.73851-.505008*ii, -1.76615+.97702*ii, .341984-.474107*ii, -2.01661-1.48277*ii, 1.59619-1.46617*ii, -.136096-.0470283*ii, -.643672-1.43456*ii
.492164-1.2331*ii, .928025+1.4763*ii, .299657-1.42297*ii, -2.45868-.560981*ii, -.252873-.352224*ii, -.757608-.250824*ii, .755655+2.63498*ii, .361541+.0281977*ii, -.143178+2.18393*ii, -.868111+.513516*ii
.065674+1.17971*ii, -.233613-.240477*ii, .529745-.724631*ii, 3.10926+1.92744*ii, -1.74825+.58518*ii, .467952-.364733*ii, -.252613-2.67776*ii, 2.08399+.499354*ii, .343687-.735999*ii, .022471-.677462*ii
2.38641+.941564*ii, -.461188-.399706*ii, -.787732-.356819*ii, 2.61399-2.82614*ii, -.599087+1.97273*ii, -.586314-.007701*ii, -3.68253-.187232*ii, 1.05186-1.43538*ii, -1.23397-.496235*ii, .553609-.298625*ii
-1.10169-2.33879*ii, 1.83198+1.37031*ii, .265089-.879378*ii, -1.68286+2.29045*ii, -1.32455-1.09863*ii, .526862-.093579*ii, 3.08376+1.23552*ii, .350042-.212449*ii, 1.47607+2.08808*ii, -.915824+.100881*ii
-.110076-1.2906*ii, .655893+.08373*ii, .621393-.835819*ii, .17732-.13137*ii, -1.10983+.401475*ii, .0532649-.160472*ii, .125853+.601092*ii, .0817949-.267191*ii, .52054+.861055*ii, -1.04239-.522227*ii
.231196+.716279*ii, -1.86227-1.43152*ii, .6643-.435743*ii, 2.8684-3.31803*ii, -.452027+2.62032*ii, .306048-.486769*ii, -3.69046-.515287*ii, -.240114+.117486*ii, -1.00936-1.66296*ii, -1.15749-.685941*ii
-.832773+.597595*ii, .0810704-.450917*ii, -.976918-.348829*ii, -.0551745-.135146*ii, -.616103+1.02336*ii, .110165-.0813807*ii, .163425+.121852*ii, -.0298508+.290244*ii, .318049-.369489*ii, .303504+1.20656*ii
1.24072+2.74651*ii, -4.60332-3.10466*ii, -.551935-.322884*ii, 6.25448-6.19407*ii, .087520+5.09883*ii, .649299+.09087*ii, -7.88918-1.93294*ii, .293953-.127898*ii, -2.33401-4.47046*ii, -.811086-.449278*ii
.518309+.666131*ii, .192889+.189597*ii, .494668-.736924*ii, 3.1966+1.75337*ii, -1.86796+.38397*ii, .436901-.390024*ii, -.357047-2.39655*ii, 2.23569-.159367*ii, .309914-.271923*ii, -.030804-.905817*ii
.273447-5.41855*ii, 4.13982+4.28597*ii, .571988+.32587*ii, -9.42055+4.76054*ii, .08056-4.67303*ii, -.207024+.70952*ii, 8.10327+6.38626*ii, -.427704+.0983799*ii, 1.65323+6.74604*ii, .66429-.269438*ii
-1.6415-72.7119*ii, -.112634+.176623*ii, -49.4839+15.5085*ii, -7.72909+8.07195*ii, -.00000585961-.00000755523*ii, 38.9263+45.5401*ii, 19.248+33.6834*ii, -9.21117-46.1222*ii, 27.5448+6.30785*ii, -.024435-.0410902*ii
-3.92075+3.06393*ii, 2.17835+2.90461*ii, -4.23956-.508305*ii, -2.88321+.097235*ii, -.0160412+.00600094*ii, .256372-2.49315*ii, 3.01222+1.21903*ii, .104833-.345055*ii, -.01854+.0466922*ii, 1.65801+6.76562*ii
-4.226-69.9323*ii, .121469-.1771*ii, -46.8863+16.5447*ii, -7.81893+8.00047*ii, -.0000056989-.00000923056*ii, 38.6512+42.5292*ii, 19.928+32.0387*ii, -10.9011-43.7114*ii, 26.8826+5.30756*ii, -.0430624+.023922*ii
1.36716+1.0488*ii, -.64418+.047424*ii, -.885353-.479594*ii, .529341-1.66853*ii, -.106271+1.30176*ii, -.456172+.0621216*ii, -1.88927+.592494*ii, .904485-.212848*ii, -1.00622-.159292*ii, .625011+.578165*ii
-3.31911+3.56026*ii, 2.1105+1.94093*ii, -3.58131+.018061*ii, -3.04082+.733666*ii, -.0290234-.00043913*ii, -.269468-2.1723*ii, 3.08409+.71105*ii, -.138368+.449475*ii, .02544-.037796*ii, 2.4127+5.88816*ii
.569101+1.03768*ii, .053613-.889693*ii, .210113+1.03113*ii, .815297-.088043*ii, -.648932+.942358*ii, -.0830063-.318685*ii, -.59922-.652143*ii, -.155961+.348674*ii, -.310128-.401036*ii, 1.37971-.682981*ii
.090771-2.36592*ii, .38384+.296013*ii, -.474693+1.4018*ii, -2.64947-1.21523*ii, .341474+.229263*ii, .748276+.450096*ii, .807931+3.22646*ii, -1.75112-.664465*ii, .00136+1.28693*ii, .489092-.360246*ii
2.20644-1.60122*ii, .382826+.311299*ii, -.822555-.459707*ii, .042114-4.43781*ii, -.066747+1.59218*ii, -.660974+.183656*ii, -3.1165+2.83934*ii, -.499395-2.38445*ii, -1.03579+1.09284*ii, -.495189-.166632*ii
3.89562+1.89094*ii, .30621+.251974*ii, .470995+.66688*ii, 4.86872+5.11091*ii, -2.35868-.662853*ii, .156328+.733129*ii, -.146521-4.66617*ii, 4.81001-.278113*ii, -.00785898-.00855309*ii, 3.06792-3.06856*ii
-1.07688+4.11808*ii, .320249+.306547*ii, -.979317+.613666*ii, -3.24157+4.27195*ii, .093543-.858695*ii, -.78839-.483568*ii, 3.83828-.78536*ii, 1.14005+3.54559*ii, .0117804+.00746196*ii, 3.53813+2.46326*ii
-.229118+.263714*ii, .262642+.503751*ii, -2.12891+2.66457*ii, -1.02118+1.49198*ii, .03024-.014665*ii, 1.55665+.297465*ii, 1.81698+.535019*ii, -.202603-.438939*ii, .0213628-.137286*ii, 3.09121+.660884*ii
10.2198-17.4363*ii, -11.587-4.99239*ii, 11.2116+7.74222*ii, 8.28421+2.93352*ii, -.000126471-.000511745*ii, 9.97691+9.76227*ii, -5.02615+.922781*ii, .265354-.250685*ii, -.0041542+.00268658*ii, -4.06478-24.3704*ii
-1.50701+1.19378*ii, .137945+.329397*ii, .36688-.869654*ii, .416005+4.27129*ii, -1.47649-.578036*ii, .612872-.28459*ii, 2.78761-2.03201*ii, 1.93962+1.99102*ii, 1.11014-.099686*ii, .264867+.471379*ii
.15774+.405636*ii, .0757265+.162949*ii, -1.07978-.287162*ii, .406796+.274694*ii, -.67971+.672121*ii, .229647+.142985*ii, -.0118989+.0143567*ii, .863707-.210302*ii, .0758699-.0278252*ii, .627525+.730221*ii
-.33019+.49991*ii, .0872653+.181189*ii, .624095-1.25594*ii, -1.7117+1.21358*ii, -.474913-.0899895*ii, -.693871-.106863*ii, 1.32342+.656407*ii, .66619+1.80782*ii, .226119+.868423*ii, -.238217+.534867*ii
-5.06979-3.48986*ii, 6.93558+.653903*ii, .176092-.590944*ii, -2.85533+10.2531*ii, -4.34237-3.67223*ii, .650636-.244894*ii, 10.6775-1.73367*ii, -.362892+.171803*ii, 6.19919+3.47556*ii, .055914+.747642*ii
1.21739+4.64077*ii, -2.80391-5.32446*ii, -.551776-.253627*ii, 8.82713-4.64513*ii, -1.63521+5.72465*ii, -.651048-.124297*ii, -8.03429-5.34055*ii, .311108-.247069*ii, -1.10419-5.39154*ii, .458404-.694734*ii
-.959866-2.65555*ii, -.246467-.332479*ii, -.272522+.992183*ii, -3.79056-2.6798*ii, .881597+.849097*ii, .642609+.417125*ii, .516532+4.35085*ii, -3.02286+.03996*ii, -.022452+.996237*ii, -.529866+.241021*ii
-.867916+1.97601*ii, -.230618-.287146*ii, .457204-.771591*ii, 2.45653+3.91421*ii, -1.8471+.062766*ii, .574639-.337237*ii, 1.38837-3.39938*ii, 2.44015+1.68143*ii, .848922-.925828*ii, .492676-.0912239*ii
3.14098+2.26428*ii, .279999+.217395*ii, .386509-.743266*ii, 4.17076+4.17263*ii, -2.24792-.298931*ii, -.53854+.452185*ii, -.391961-4.10739*ii, 4.65477+.209238*ii, .0241056+.016673*ii, 1.98613-1.81899*ii
-.455311+.521327*ii, -.131389-.371578*ii, -1.10569-.455567*ii, -1.06559+.365638*ii, -.302398+.718594*ii, -.0981016+.427537*ii, .651479+.667344*ii, .192943+.749866*ii, .308458-.0174638*ii, .587266+1.2743*ii
-1.59066+1.26206*ii, .139999+.623778*ii, -1.32304-.542588*ii, -1.48974+.429561*ii, -.178924+.419413*ii, .151532-.596378*ii, 1.3378+.678718*ii, .241886+.928132*ii, .0785809-.0622107*ii, .509206+2.44012*ii
-7.37089-1.28048*ii, 8.71364-3.76608*ii, .230754-.495072*ii, 3.70907+14.0167*ii, -7.90219-2.12168*ii, .638002-.331*ii, 10.918-9.08216*ii, -.346085+.154877*ii, 9.36452+.31282*ii, .719095+.014549*ii
-.150462-.930682*ii, .712441-1.16226*ii, .594645-.700872*ii, .879922+.164715*ii, -1.47279+.882752*ii, -.214775+.210222*ii, -.10722-.297227*ii, -.225767-.0571371*ii, .985553+.288105*ii, -.726203-.786767*ii
2.36116+1.81423*ii, -.340271-.189048*ii, .602877+.775012*ii, 1.89144+4.40477*ii, -1.29032-.564727*ii, .058272+.740642*ii, .899214-2.82829*ii, 3.08538+1.31561*ii, -.0213021-.00563454*ii, 2.69102-2.03117*ii
4.45123-6.399*ii, -.95554+8.5137*ii, .565188+.126231*ii, -14.8812-4.10064*ii, 5.42671-4.20485*ii, -.2727+.73748*ii, 2.97729+15.0555*ii, -.396706+.195972*ii, -4.31147+8.44016*ii, -.608287+.292507*ii
-3.84865+.387908*ii, 3.55416-3.92779*ii, -.657298-.035643*ii, 4.16558+6.3793*ii, -4.61294+.756364*ii, .535197+.32838*ii, 3.85969-6.10577*ii, -.339422+.101127*ii, 4.96141-1.62162*ii, .840928+.042893*ii
3.24176-3.74183*ii, -1.29345+7.23785*ii, .639573+.125868*ii, -9.58462-4.25579*ii, 4.01899-2.65011*ii, .28626-.670975*ii, .8981+10.6827*ii, .312416-.130744*ii, -4.26669+5.68818*ii, -.699557+.416749*ii
-.119316-.112747*ii, .205125+.563597*ii, -2.21104+1.74849*ii, -1.4679+1.47385*ii, .0251681-.0539464*ii, 1.22757+.683398*ii, 1.86014+.999097*ii, .110346-.318109*ii, .218832+.204896*ii, 2.47468+.946803*ii
.278024+.38052*ii, -.0147812+.272856*ii, -1.25157-.443049*ii, -.795621+.300994*ii, -.297839+.485668*ii, -.0671656+.41781*ii, .374817+.791269*ii, .77874+.186403*ii, .0031404+.32236*ii, .768075+1.08526*ii
-.897051+.058105*ii, .485608+1.13895*ii, -1.37041-.498676*ii, -1.28765-.496737*ii, -.215036+.372264*ii, .30088-.50991*ii, .743208+1.4658*ii, .163761-.26426*ii, -.062007+.532305*ii, .116131+1.93364*ii
1.04891-1.52493*ii, -.399382-.969035*ii, .740414-.58532*ii, .82889-2.11246*ii, -.669762+1.43747*ii, -.146806+.4689*ii, -1.97266+1.0573*ii, -.430982-.520443*ii, -.0911485+.321538*ii, -1.15886-1.37392*ii
-2.55743-1.78118*ii, 2.54055-.491939*ii, .358539-.731193*ii, -.194378+3.43468*ii, -2.41801-.497978*ii, .498484-.154874*ii, 3.60459-.876176*ii, -.422393+.113129*ii, 2.80559+.997839*ii, -.845108+.084472*ii
-.724358-.81688*ii, -.0269478-.451627*ii, .808483-.674582*ii, -.381292-1.37888*ii, -.562807+.993833*ii, -.0195129-.434796*ii, -.42252+1.09361*ii, -.864501+.404893*ii, .124951+.308559*ii, -1.28111-.142611*ii
.648252-.103919*ii, -.468468-.0589638*ii, .688438-.66201*ii, 2.22826-1.07533*ii, -1.0168+1.14377*ii, .284586-.434224*ii, -1.78714-.508714*ii, .8481-.388438*ii, -.408721-.217821*ii, -.842031-.910874*ii
-.384838-.337107*ii, -.14737-.279191*ii, .690156-.780865*ii, .629867+.173216*ii, -.971842+.665787*ii, .220215-.190356*ii, -.0597172-.128302*ii, .352736+.525405*ii, .318961+.0960897*ii, -.846739-.391525*ii
-3.55886-4.32108*ii, 6.48227+2.90143*ii, .122035-.608545*ii, -5.0305+9.26813*ii, -3.11992-4.62229*ii, .656917-.231525*ii, 10.6191+.86493*ii, .32506-.184694*ii, 4.84346+5.00573*ii, .095357+.775997*ii
4.8016+.061666*ii, -4.6024+2.8366*ii, -.417085-.52168*ii, -3.5488-9.2328*ii, 4.02442+1.95653*ii, -.72403+.052598*ii, -6.4313+7.42544*ii, .404009-.175651*ii, -5.6971+1.12874*ii, -.592745+.496027*ii
-.688385+.486332*ii, -.30994-.139114*ii, -.466435+1.77197*ii, -1.61838+1.0706*ii, .151214+.155268*ii, .881542-.030714*ii, 1.59726+.67584*ii, -.67903+1.10963*ii, -.0795844-.121339*ii, 1.83215+.213009*ii
6.15734-3.83674*ii, -5.15049+7.74827*ii, -.315944+.480327*ii, -11.0284-9.35279*ii, 6.90965-1.21922*ii, .449553+.60722*ii, -3.24151+14.412*ii, .331358-.186916*ii, -7.3332+5.21004*ii, -.628144+.391308*ii
1.1965-.506916*ii, .047512-.655806*ii, .217119+1.09525*ii, .472165-.544504*ii, -.530591+.797445*ii, .191377+.265861*ii, -.760013+.387457*ii, -.328019-.388722*ii, -.231532+.2198*ii, .957247-1.36294*ii
1.11263-28.1079*ii, -6.39162-15.5415*ii, -19.1479-5.0764*ii, -17.1093+20.9058*ii, -.000122245+.00012032*ii, 6.48601+34.9849*ii, 17.9004+13.4109*ii, -.387618+.413677*ii, 20.5125+3.05128*ii, -.210739+.389575*ii
3.33895+2.2817*ii, .282665+.219709*ii, .387994-.73322*ii, 4.48924+4.1335*ii, -2.32139-.25798*ii, -.536128+.462692*ii, -.600696-4.26484*ii, 4.79501+.053159*ii, -.0208937-.0166062*ii, 2.02079-1.95559*ii
1.91206+1.71501*ii, -.287903-.153411*ii, .517847-.828894*ii, 2.24134+2.53202*ii, -1.42037+.148898*ii, -.516349+.345179*ii, -.327019-2.33883*ii, 2.98338+.919882*ii, -.0942549-.0411746*ii, 1.08293-1.07754*ii
-1.31397-1.3078*ii, -.0790549-.321447*ii, .979174+.350824*ii, -5.89103+2.39993*ii, .607863-1.0171*ii, -.136022+.896311*ii, 4.16772+3.0877*ii, -1.52456+3.24474*ii, .899768+1.77327*ii, .388715+.0685527*ii
2.8656+.001110*ii, -.0708216-.0481156*ii, 1.28217+2.49228*ii, -.00000581658+.0000079792*ii, -.0599214+.00877192*ii, .0017813-.00246788*ii, -.735254+.456642*ii, .0188027+.0103645*ii, -1.25012+.833671*ii, 2.38314-2.89551*ii
.117663-.0347492*ii, 1.8169+1.83522*ii, -.957407+.574098*ii, -3.53845+.812673*ii, .047579-.95722*ii, -.446633-.583835*ii, 2.42201+2.3687*ii, -.0773306-.04468*ii, -.166093+2.07849*ii, 1.71108+1.3756*ii
.000813423-.00208791*ii, 2.70599+3.1626*ii, 1.06108-5.25911*ii, -4.68227-4.94087*ii, -.00485558-.00713924*ii, -3.97811-2.75217*ii, -.905005+5.09136*ii, -.00892797-.00504366*ii, -1.28725+3.95596*ii, -3.6847+3.52416*ii
-.325678+.813127*ii, -.197451+.116728*ii, -1.04952-.415756*ii, -.095413-.160314*ii, -.394172+.838848*ii, .131376-.105513*ii, -.0334053+.287372*ii, .546825+.268175*ii, -.112063-.223179*ii, .461478+1.22948*ii
2.89211+.012638*ii, -.0482039-.0729592*ii, 1.27237+2.57035*ii, -.00000921035+.00000192291*ii, -.0554812+.0107757*ii, .00257169-.00162152*ii, -.73564+.4476*ii, -.018256-.00957707*ii, -1.25646+.82794*ii, 2.45619-2.92499*ii
3.07048-27.6231*ii, -5.31365-16.0958*ii, -18.8863-5.80106*ii, -18.2303+20.1658*ii, -.000108276+.000134784*ii, 4.25713+35.3434*ii, 17.1472+14.1264*ii, -.378594+.413193*ii, 20.277+4.19368*ii, .393778+.207433*ii
-1.00353+.373444*ii, -.116577-.904156*ii, -.883425-.333573*ii, .538066-.5376*ii, -.741961+1.39885*ii, .284465-.0089473*ii, -.292972-.094543*ii, -.309168+.146451*ii, .436687-.718744*ii, -.02545+.969444*ii
.436899-.471424*ii, 1.03297+.024065*ii, .587636+.979991*ii, -.19387+.809793*ii, -.892563-.044358*ii, .127861-.33689*ii, .799181+.159546*ii, -.218384-.110356*ii, .210077+.840652*ii, .953572-1.08034*ii
-1.5587-72.0648*ii, -.112637+.177432*ii, -49.1787+15.3012*ii, -7.70429+8.06199*ii, -.00000602872-.0000076744*ii, 38.5479+45.2415*ii, 19.0992+33.4159*ii, -9.03701-45.7351*ii, 27.3307+6.27428*ii, .024643+.0413166*ii
2.71308-.788641*ii, -1.93827+1.70496*ii, -.384689+.830784*ii, -2.26722-2.99978*ii, 1.67463+.463201*ii, .383552+.478842*ii, -1.84321+3.92926*ii, .376706-.22021*ii, -2.46158+1.1326*ii, .771119-.514444*ii
6.27006-7.20915*ii, -1.69027+11.0046*ii, .524775+.113355*ii, -17.2485-5.53572*ii, 6.92014-5.13316*ii, -.284095+.736796*ii, 2.58603+18.0359*ii, .372088-.168224*ii, -6.0275+10.0455*ii, -.583205+.308246*ii
4.83592+3.9258*ii, -7.11433-2.13018*ii, -.458954-.354075*ii, 4.8272-12.0535*ii, 2.66915+6.30383*ii, -.720431-.044848*ii, -12.6261+1.47959*ii, .357878-.216921*ii, -6.03666-4.20721*ii, -.562778-.497949*ii
.154276-3.53109*ii, 3.69746+3.79162*ii, .019976-.724946*ii, -7.15387+3.5175*ii, -.288563-3.48371*ii, -.693384+.141236*ii, 6.12816+4.84571*ii, .338083-.0753285*ii, 1.2345+5.43238*ii, .324812+.77518*ii
.41601+.973815*ii, .176317+.128683*ii, -1.06456-.332827*ii, .293582-.0319145*ii, -.590473+.758077*ii, -.203011-.051594*ii, -.301233-.005455*ii, .880823-.089340*ii, -.185478-.0163406*ii, .89097+.91103*ii
-1.27981+1.93512*ii, -.265908-.167505*ii, 1.10621+.953395*ii, -1.62772+2.60582*ii, -.228575-.361986*ii, .180177-.866066*ii, 2.43183-.640139*ii, -.026993+2.93575*ii, -.0294455-.120124*ii, 1.45745+.074755*ii
.448767+.381671*ii, .32087-.320691*ii, .447575+1.18374*ii, -.031053+.597429*ii, -.581561+.307466*ii, .147097-.30461*ii, .361685-.131409*ii, -.166936+.420298*ii, -.152672+.214168*ii, 1.32888-.881727*ii
-3.43285-1.79289*ii, 6.51019-1.74267*ii, .241071-.586227*ii, -.2151+8.9704*ii, -4.8215-2.04056*ii, -.608557+.245374*ii, 7.80776-3.66681*ii, -.291234+.0809795*ii, 5.90301+2.09602*ii, .860625-.12546*ii
-1.66387-1.85329*ii, -.341254-.315309*ii, -.760817-.486372*ii, -1.52418-3.86398*ii, .244804+1.79423*ii, .584683-.250278*ii, -1.00894+3.16972*ii, -2.30487-.640964*ii, -.0275554+.0688979*ii, -1.79338+1.33945*ii
1.24525-.555122*ii, -.270732-.236074*ii, -.800372-.286695*ii, 3.36992-2.33917*ii, -1.11354+1.86228*ii, .594577+.024138*ii, -3.01671-.388028*ii, .760084-2.14453*ii, -.426002-.598823*ii, -.41123-.582707*ii
-.706469+.834355*ii, -.123194-.193577*ii, .785352-1.19679*ii, -1.69884+1.26372*ii, -.447906+.0775306*ii, -.695452-.18571*ii, 1.36303+.401821*ii, .426294+2.25147*ii, .273174+.539251*ii, -.252087+.596772*ii
1.06983+.135359*ii, .219522-.883623*ii, .336972+1.11087*ii, .214445+.515882*ii, -.65884+.540717*ii, -.0868647+.286997*ii, -.0673004-.166625*ii, -.11685+.270441*ii, -.0116317+.190344*ii, 1.43823-1.26935*ii
.104089-2.52188*ii, -.236799-.357241*ii, -.152135+1.01678*ii, -2.17144-3.06664*ii, .528797+1.10719*ii, .558176+.403441*ii, -.691874+3.58867*ii, -2.37377-.728883*ii, -.326011+.839312*ii, -.40568-.502399*ii
-3.8557-69.6193*ii, .121105-.177625*ii, -46.821+16.2773*ii, -7.81066+7.98286*ii, -.00000588016-.0000092335*ii, 38.2934+42.5556*ii, 19.712+31.9666*ii, -10.6116-43.5849*ii, 26.7484+5.39669*ii, .0241637+.0431005*ii
-1.50042+2.47717*ii, 1.09593-3.79962*ii, -.688098-.172054*ii, 4.51729+1.181*ii, -2.7718+2.5059*ii, -.493253-.192949*ii, -.883595-4.6007*ii, -.252671+.198561*ii, 1.86854-2.55068*ii, .953116+.361112*ii
2.10865+.276001*ii, .335311+.233096*ii, -.928387-.33376*ii, 1.53166-1.78063*ii, -.708483+1.19423*ii, -.520616+.044408*ii, -2.26632+.321551*ii, 1.06508-1.56289*ii, -.769615+.31692*ii, .678021-.094867*ii
-2.21848+3.75842*ii, -.3007-.241537*ii, -.687726+.784456*ii, -5.56187+3.38016*ii, .976743-.651956*ii, -.829488-.397361*ii, 4.42543+.835953*ii, -.487432+4.7504*ii, -.0118209-.00017056*ii, 3.06266+2.99203*ii
-1.70781+3.22618*ii, -.693832-5.94716*ii, -.587294-.175495*ii, 9.58501+.6407*ii, -3.72837+4.42941*ii, .62243+.208858*ii, -3.63887-7.8821*ii, .315799-.130718*ii, 2.10031-5.31503*ii, .247422-.821228*ii
.97067+.364564*ii, -.221708-.0410938*ii, .663818-.901899*ii, .590775+.913894*ii, -.89735+.310065*ii, -.365629+.171166*ii, -.178489-.409254*ii, 1.43272+.773113*ii, -.0481334+.428386*ii, -.009184-.681348*ii
-.469319+.0591785*ii, .250732-.0550245*ii, -.636007+2.95352*ii, -1.2407+1.04625*ii, .0287304+.0388875*ii, 1.31742-.183223*ii, 1.67646+.584835*ii, -1.15677+.230848*ii, -.0660626-.0483508*ii, 2.57099-.345295*ii
.190891+3.09058*ii, -4.19604-4.42876*ii, -.547492-.289618*ii, 7.22445-5.5192*ii, -.622069+5.57688*ii, .637106+.103066*ii, -7.58323-3.29467*ii, -.278656+.112596*ii, -1.41368-5.25695*ii, -.843118-.382414*ii
-2.12195+1.58956*ii, -.240018-.197172*ii, 1.24806+.72441*ii, -2.78949+2.46266*ii, -.0030696-.443685*ii, .157324-.949028*ii, 3.07935+.10278*ii, -.694244+3.42481*ii, .192819+.074519*ii, .950401+.530797*ii
-2.98125+3.59633*ii, -.113867-7.53196*ii, -.559286-.155635*ii, 10.8615+1.61494*ii, -4.67787+4.95564*ii, .625593+.224969*ii, -3.19027-9.64033*ii, -.308608+.112791*ii, 3.28997-6.23565*ii, .19887-.794534*ii
1.20329-.106443*ii, .208311-.341139*ii, .332107+1.24214*ii, .00974501-.0330881*ii, -.442813+.444262*ii, .0648199+.0510751*ii, -.256451+.355935*ii, -.166598-.0582375*ii, -.349297+.41982*ii, 1.3373-1.25017*ii
-.281759-1.88021*ii, 1.76008+1.01341*ii, .326685-1.10642*ii, -2.84172+.232192*ii, -.658862-.565716*ii, -.652864-.164162*ii, 1.85087+2.52056*ii, -.391841-.058357*ii, .715613+2.38091*ii, -.830432+.431256*ii
.0977723-.074592*ii, .235138+.226299*ii, -1.36917-.466447*ii, -1.48587+.350404*ii, -.243571+.367141*ii, -.130288+.603717*ii, .809485+1.29817*ii, .428948+.162877*ii, .255212+.614936*ii, .694354+1.22164*ii
-3.77512+.878952*ii, 3.63668-4.17741*ii, .343836-.514545*ii, 6.74881+6.39495*ii, -5.51746+1.09815*ii, .537297-.369535*ii, 2.77069-7.96813*ii, .337041-.16341*ii, 4.96903-2.18065*ii, .102797-.828437*ii
.365085+.843819*ii, -.195302-.276115*ii, -.941126-.22466*ii, 2.03498+.72321*ii, -1.12297+.951613*ii, .451626+.193645*ii, -.557747-1.30684*ii, 1.41023-.290588*ii, .159774-.668644*ii, .737292+.208967*ii
.97663+.198385*ii, .521002-.499538*ii, .307941+1.09114*ii, .393442-.208833*ii, -.672172+.620685*ii, -.129716-.227052*ii, -.427722-.0071129*ii, -.259515-.1855*ii, -.255687+.274157*ii, 1.26845-1.02871*ii
.213213+2.07867*ii, .334628+.23693*ii, .683386+.83107*ii, .292741+3.19742*ii, -.942547-.507318*ii, .034337-.66539*ii, 1.69476-1.81043*ii, 1.42779+1.65155*ii, -.0558251+.0549834*ii, 2.05572-.513242*ii
1.88577-8.01411*ii, 3.65207+8.92265*ii, .515819+.211723*ii, -16.5801+2.96533*ii, 3.01172-7.07745*ii, -.234456+.755251*ii, 9.79908+13.3214*ii, -.393559+.152573*ii, -.51354+10.5633*ii, .25379+.61632*ii
-.554943+1.58707*ii, .162543+.28034*ii, .398472-.792336*ii, 2.16609+4.12487*ii, -1.8828-.328786*ii, .560086-.352084*ii, 1.69237-3.06123*ii, 2.68517+1.30323*ii, .841421-.3912*ii, .552339-.155705*ii
-1.36502+.468266*ii, .219359+.223987*ii, 1.11505+.779632*ii, -2.49261+1.77055*ii, -.135965-.511625*ii, .244041-.7851*ii, 2.56916+.705197*ii, -.686278+2.21136*ii, .155202+.65671*ii, .713385+.023229*ii
-9.51072+1.33652*ii, -.139334-.216736*ii, 8.24619-1.50409*ii, -5.0356-1.63037*ii, .00194033+.00116637*ii, -.158966-6.66248*ii, 3.79879+1.34149*ii, -5.84875+7.56561*ii, .000585471+.00252485*ii, -6.2311+.816267*ii
.126966-.724341*ii, .605734-.555902*ii, .601058-.786875*ii, .470276+.481449*ii, -1.2723+.517244*ii, -.243627+.139465*ii, .147512-.0826123*ii, .267234+.126612*ii, .701424+.572969*ii, -.551668-.66661*ii
2.27536+1.85843*ii, -.335927-.187237*ii, .610319+.764418*ii, 1.76959+4.56102*ii, -1.28245-.62031*ii, .054849+.745677*ii, 1.0605-2.83914*ii, 3.09041+1.43344*ii, .0215546+.00475706*ii, 2.71686-1.97711*ii
-.818637+.714764*ii, 1.6781-3.6861*ii, .440657-.54515*ii, 4.76849+2.45233*ii, -3.45379+1.74828*ii, -.445371+.341038*ii, -.210226-4.6645*ii, .175753-.107414*ii, 2.58883-1.5082*ii, .174699-1.295*ii
1.53547+.122397*ii, .215934+.215264*ii, -.881147-.172241*ii, 3.56355+.010421*ii, -1.54192+1.00828*ii, .574669+.113205*ii, -1.7207-1.52295*ii, 1.95629-1.79565*ii, -.0966624-.347524*ii, .557894-.678616*ii
3.65874-27.397*ii, -5.42271-15.1479*ii, -19.0871-5.80468*ii, -17.1913+19.5436*ii, -.000106251+.000130026*ii, 4.54046+34.88*ii, 16.2718+13.9405*ii, .401419-.413251*ii, 19.6237+4.17032*ii, .393544+.201076*ii
.408912-.354938*ii, 1.27626+.490363*ii, .664631+.827499*ii, -.405861+1.59045*ii, -.999646-.494323*ii, .108799-.457152*ii, 1.41709+.011673*ii, .234178+.0440835*ii, .287016+1.13883*ii, 1.05096-.984837*ii
-5.24558+1.51818*ii, 4.18669-6.12344*ii, .333436-.472949*ii, 8.49735+7.43278*ii, -6.62888+1.84499*ii, .555555-.37794*ii, 3.08053-10.2079*ii, -.339532+.136102*ii, 6.28615-3.44765*ii, .094845-.773438*ii
.513265+1.04714*ii, .724915-1.40654*ii, .256358+.836903*ii, 2.60945+.161811*ii, -1.54724+1.24881*ii, -.128701-.471856*ii, -1.0359-1.99232*ii, .0428515-.37893*ii, .225128-.734428*ii, 1.18995-1.03861*ii
1.24045+.428718*ii, -.235708-.252964*ii, -.84395-.227631*ii, 3.68289-.444765*ii, -1.40463+1.41863*ii, .569823+.117504*ii, -2.11169-1.61066*ii, 1.66613-1.4449*ii, -.176344-.814064*ii, .385792-.532734*ii
2.87672-.001829*ii, -.0713222-.0527398*ii, 1.28661+2.49528*ii, -.00000688506+.00000787067*ii, -.0596446+.00856345*ii, -.00194504+.00246172*ii, -.739351+.457583*ii, .0186727+.0103887*ii, -1.25119+.836499*ii, 2.38675-2.90573*ii
.688712-5.05338*ii, 3.32906+7.40084*ii, .56357+.259337*ii, -11.0083+2.79042*ii, 1.52698-5.37153*ii, .218438-.68867*ii, 7.5486+8.63865*ii, .296044-.131883*ii, -.462973+7.61037*ii, .313161+.75524*ii
-.570259-.924966*ii, .378348-.446461*ii, .669913-.766427*ii, .19783-.208108*ii, -1.0545+.6971*ii, .0580329-.179345*ii, .0858738+.358402*ii, -.272387+.18603*ii, .597418+.409613*ii, -1.052-.363861*ii
