variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.452192-1.37965*ii, -.413219+.195835*ii, 7.04483e-239, 1.87091-.727152*ii, 2.69027+.417241*ii, -.242864+.326602*ii, .045673-2.96688*ii, -2.87942e-239-1.67966e-239*ii, 1.53569e-238+6.23874e-239*ii
.222983+.538942*ii, -.191786+.249492*ii, -5.69619e-306-2.13607e-306*ii, .019195-1.42816*ii, 2.05053+.317453*ii, .627764+.040678*ii, -.678211-.348474*ii, 2.27848e-305-3.56012e-306*ii, -5.69619e-306+4.62815e-306*ii
-.469989-1.26785*ii, -2.57996+.597759*ii, -2.26798e-147-2.34619e-147*ii, .661627-.250077*ii, -2.06257+.980628*ii, -1.24021-.189813*ii, 2.52689-.026305*ii, 3.7148e-148+5.47445e-148*ii, 5.00521e-147+5.00521e-147*ii
-6.74416+6.7955*ii, .192519+4.16734*ii, -6.75719e-160-5.27905e-160*ii, -.592645+.674488*ii, 2.04534+3.1985*ii, -3.43249+6.20942*ii, -3.34395+1.14555*ii, -4.3066e-161+6.22372e-161*ii, -2.20498e-159-9.95796e-160*ii
-2.35898-.835224*ii, -.353388-.279428*ii, 1.664e-122-2.42037e-122*ii, -1.05207+.132658*ii, 1.11532+4.18249*ii, -2.82191-1.04095*ii, -3.29591-1.16153*ii, 2.53382e-122+3.02546e-122*ii, 8.16875e-122-6.6182e-122*ii
.453169-1.9936*ii, -.474046+.534154*ii, 2.69911e-179-9.0613e-179*ii, 1.36198-.055956*ii, -1.38352+1.86045*ii, -.343286-.932161*ii, -1.68441-1.08033*ii, -2.02433e-179+9.63968e-180*ii, 1.15676e-178-9.25409e-179*ii
-2.22485+2.45485*ii, -2.49931+.431065*ii, -6.94921e-175-6.3175e-176*ii, -.254283-.866192*ii, -1.09149+2.04628*ii, -.701146+1.05832*ii, 2.51051-3.64773*ii, 1.57937e-175+2.36905e-176*ii, 1.32667e-174-8.2127e-175*ii
2.75908+1.68483*ii, .104234-.754221*ii, -5.20959e-164+4.34133e-164*ii, -1.82522+1.91733*ii, 1.81531-.249785*ii, -2.55573+1.21528*ii, 2.92931+1.93413*ii, -1.84506e-164-2.6048e-164*ii, 2.86527e-163+3.47306e-164*ii
-.451641+.829862*ii, -.48157-.0582584*ii, 9.3656e-258+7.07624e-257*ii, .037391+1.42192*ii, .376405-1.71393*ii, .52754+.896363*ii, .989361-1.61178*ii, -2.28937e-257-2.75765e-257*ii, -1.12387e-256-6.92015e-257*ii
2.73706+3.16236*ii, -.697587-1.34766*ii, 2.87412e-199+1.09739e-198*ii, 2.2059+.337274*ii, -2.48755+6.8413*ii, 1.42724-4.28004*ii, -1.68193+1.36058*ii, -1.5677e-199-1.17578e-199*ii, 1.61996e-198+1.46319e-198*ii
.701005+2.77731*ii, -.631817-1.77888*ii, 9.53783e-107+8.85656e-107*ii, 1.34595-.022249*ii, .376791+2.44282*ii, -.549807-.406544*ii, -1.41469+4.42067*ii, -1.19223e-107+1.02191e-107*ii, 4.08764e-106-1.63506e-106*ii
-.341014+.0829801*ii, .259092+.362588*ii, 7.97479e-67+1.48368e-66*ii, .500591+.332751*ii, -.933024-.464634*ii, -.425569+.220009*ii, .455054-.703136*ii, -2.07716e-66+5.93473e-67*ii, -1.43732e-66-9.2730e-68*ii
-.905008-.21968*ii, -.293482-1.82877*ii, 1.91209e-120-1.54904e-120*ii, -.350161-.892317*ii, -.109967+.659514*ii, .435501+.828812*ii, -.188683+.603531*ii, 1.9363e-121+2.17833e-121*ii, -1.54904e-120-5.228e-120*ii
3.40286+.238712*ii, .481717+.0563506*ii, 6.04363e-181-5.27802e-181*ii, -.536894-2.69155*ii, 2.20808+3.55001*ii, -.110906+1.23896*ii, -.280389+1.60537*ii, -1.90211e-180-6.08599e-181*ii, -7.00089e-181-8.91011e-181*ii
1.04924+.287223*ii, -.693301+.427725*ii, 3.67888e-106-6.94899e-106*ii, -1.3853+.010139*ii, .617578-.29662*ii, -.269162+1.12749*ii, -.0258433+.230472*ii, -1.82241e-106+9.53783e-107*ii, 2.9806e-108-5.62051e-107*ii
-1.97126-1.18514*ii, .675309+.039447*ii, 4.90467e-177-3.76333e-177*ii, 1.70347-1.35738*ii, -1.70623-1.12523*ii, -1.07347-4.26634*ii, -.661168-4.13483*ii, 2.57572e-177-1.49608e-177*ii, 1.71509e-176+1.53001e-176*ii
1.19591-.474062*ii, 1.09937+.358134*ii, 6.0276e-322-1.03754e-322*ii, -1.17117-2.08427*ii, -1.26766-.623921*ii, -3.82044+3.82856*ii, 2.44883-.79229*ii, 1.72923e-322-5.43472e-323*ii, -1.17094e-321+8.69556e-322*ii
-4.56548+1.0962*ii, -1.62543+1.93838*ii, -7.78626e-198-3.658e-199*ii, .470474-1.53899*ii, -7.29739-5.80851*ii, 1.73153-.711975*ii, 3.42435+1.92245*ii, 8.88366e-199+7.4466e-199*ii, 1.58861e-197+8.04755e-198*ii
-1.60911+3.70314*ii, -1.1172-2.05588*ii, 3.58819e-204+5.38229e-204*ii, -1.03729-.337349*ii, .157468+4.04706*ii, -1.24522+.943179*ii, -1.60325-1.72529*ii, -1.29574e-204+4.95245e-205*ii, -2.39213e-204+7.17638e-204*ii
.731911+1.8472*ii, -2.98919+1.04467*ii, 6.59867e-240+2.09958e-240*ii, -.211568-.491979*ii, -2.55977+2.81862*ii, 1.10415+1.01884*ii, .880277+1.08239*ii, -2.43701e-241-4.31163e-241*ii, -1.03104e-241-1.68716e-241*ii
2.8834-1.56227*ii, 3.456-2.4903*ii, -1.46291e-157-4.07343e-158*ii, 1.0409-.396006*ii, -1.19208-1.65325*ii, 4.0329-6.71907*ii, 2.90089+3.51708*ii, -6.7294e-160-1.37843e-158*ii, 2.14541e-157+4.85624e-157*ii
1.31475+4.33706*ii, .466254-.368953*ii, 0, 5.24059-1.59475*ii, -1.66862-4.46455*ii, 6.76706-12.6508*ii, 1.00849+1.25641*ii, 0, 4.94066e-324*ii
36.5402+45.2784*ii, 32.2492-4.79207*ii, 6.35019e-245-1.49887e-244*ii, -.730451+1.31967*ii, 19.8515+52.0867*ii, -11.6545-11.1064*ii, -9.86463+13.2499*ii, 6.06414e-245-3.40393e-245*ii, -8.16943e-244-1.32725e-243*ii
5.51343-2.23031*ii, -6.28284-.732223*ii, -5.86822e-83-4.73575e-83*ii, 1.15338-.610762*ii, .49301+.170831*ii, -1.53245+5.92054*ii, 2.64898+4.48059*ii, 2.12337e-84+1.60861e-84*ii, -2.05902e-83+3.04735e-82*ii
-2.62251-.769113*ii, -.32284-.144615*ii, 1.81044e-118-9.24581e-119*ii, -.782341-4.71836*ii, 1.78748-5.17871*ii, 5.43489-.021508*ii, 4.53489+4.00296*ii, 4.5987e-120+2.16914e-118*ii, -8.81208e-118-4.32278e-118*ii
1.2037+.72836*ii, -.362841+.474038*ii, -5.3442e-133-2.50829e-133*ii, 1.95112+1.16426*ii, .0754385+.165076*ii, -1.83941+.241932*ii, -1.28869+.330043*ii, -5.39257e-134+4.51871e-133*ii, -7.53649e-133-1.27134e-133*ii
-.963871-.515699*ii, 1.54026-1.09635*ii, 7.29612e-226-2.80772e-226*ii, .854183+.452502*ii, .246369-.428967*ii, .692087+.099544*ii, -1.15635-1.85681*ii, 9.10778e-227+2.56139e-227*ii, 1.29812e-225+9.15859e-226*ii
5.08675+.533156*ii, -4.22324+3.69389*ii, -8.28905e-317+3.10839e-317*ii, 1.17866+.29405*ii, 9.38038-1.8824*ii, -2.97571+2.41805*ii, -3.05139-10.625*ii, 2.42843e-318+1.68371e-317*ii, -3.00478e-316-4.14452e-316*ii
-5.62761+4.32149*ii, .220656+3.94079*ii, -3.4793e-239+1.07978e-239*ii, .084446-1.46108*ii, 1.91964+1.32305*ii, -5.12463-4.11751*ii, .617598+5.62415*ii, -1.4997e-241+2.69945e-240*ii, 1.20576e-238+1.10378e-238*ii
-1.76011+1.31792*ii, -.125678+.400721*ii, 1.2549e-135+1.69667e-134*ii, -.997364+2.10592*ii, -.46465+.346384*ii, .355563+.467317*ii, 1.25176+.837527*ii, -1.0749e-136-1.92628e-134*ii, 1.46026e-134-2.37249e-134*ii
2.94124+4.87913*ii, .037470-2.66973*ii, 1.35716e-148+1.8154e-148*ii, 1.52027-.579817*ii, .644777-2.01063*ii, -1.69139-.459758*ii, 2.59224+1.83903*ii, -2.35898e-149+1.07161e-149*ii, -1.8482e-149-6.4337e-148*ii
.960944-.638733*ii, 2.21401+.329775*ii, -8.61164e-169-5.8791e-169*ii, .786261+.56582*ii, 1.37415-.382671*ii, 1.32742+1.4295*ii, 1.08871-.64541*ii, -1.15926e-169-7.8664e-170*ii, 1.19238e-168+5.29947e-169*ii
2.01066-4.14569*ii, -.744732+2.85442*ii, 3.5221e-133-8.80525e-133*ii, 1.42833+.713043*ii, .988942-1.78217*ii, -4.94425-1.29057*ii, .867898+1.62185*ii, -1.54092e-133-6.60394e-134*ii, -6.16368e-133-5.28315e-133*ii
-1.21151+2.77204*ii, -.442979+1.31553*ii, 4.60228e-92-1.6875e-91*ii, -.318258-2.04225*ii, 1.69152+1.58901*ii, -1.1189-3.15734*ii, .454978+1.15271*ii, -2.87642e-92+9.5881e-94*ii, -3.06818e-92+7.67046e-93*ii
-.152571-1.49373*ii, -1.83404+1.10397*ii, 2.59148e-238+2.3995e-240*ii, -.772897+.602475*ii, -.538994-.160342*ii, .445678+.47308*ii, .0483152-.0146022*ii, -2.69945e-239-1.67966e-239*ii, -3.84297e-241-1.47626e-241*ii
-.445458+2.15801*ii, .979736+.675716*ii, -1.29382e-172-1.94072e-172*ii, .7854-1.92606*ii, -.384788-.0990318*ii, -1.43127-2.89601*ii, -.769299-1.57683*ii, -5.66044e-173-8.08635e-174*ii, 3.88145e-172-1.29382e-172*ii
-1.48574-.433497*ii, -.0939188+.0709335*ii, 2.37636e-212+7.12909e-212*ii, -3.42731+2.63893*ii, -2.50579-.768111*ii, -.651805+1.60463*ii, .299904-.6101*ii, -3.56455e-212-5.94091e-212*ii, -5.04977e-212+1.41097e-212*ii
.232356-2.36192*ii, .0627046+.0486848*ii, -1.79776e-94+1.07866e-93*ii, 2.28913+1.9345*ii, -.121205+2.57364*ii, -.104905-1.73365*ii, .424172-.622914*ii, -2.03747e-93-7.91016e-93*ii, -2.69665e-93-2.75657e-93*ii
-1.32093-2.02156*ii, -.90498-.38286*ii, 1.97794e-156+1.87892e-156*ii, -1.42011+.514338*ii, -1.57317-1.0016*ii, -3.46591-1.37037*ii, .780163-.403547*ii, -5.08994e-157+4.70016e-157*ii, -1.79357e-156-8.84267e-157*ii
.527657+.457965*ii, 3.10718-.743144*ii, 7.84364e-269-7.95011e-269*ii, -.335308-.52553*ii, -1.56991-.330359*ii, .280763+1.67471*ii, .976589-.125982*ii, 8.93204e-270-4.37729e-270*ii, -6.4358e-269+1.35341e-268*ii
.522085-1.93282*ii, 1.1318+.690031*ii, 2.2375e-154+3.54271e-154*ii, -1.31063-.612966*ii, 2.67222+.480195*ii, .932289+.811738*ii, .0912399+.207531*ii, 6.52605e-155+9.32293e-156*ii, 2.33073e-156-1.25641e-156*ii
1.48717-.077533*ii, -3.06296-.135509*ii, 2.04097e-136+3.38245e-136*ii, .915443-.293874*ii, -.69959+2.18128*ii, -.888085+1.46863*ii, -2.17331+1.83928*ii, -6.84384e-137+2.25364e-137*ii, 9.5545e-136+3.10366e-136*ii
5.354-.905741*ii, -2.25586-.949465*ii, 6.47713e-77+8.63617e-77*ii, 1.95533-.03252*ii, 5.26692+1.42369*ii, -3.3892-4.24795*ii, 4.74206+.217009*ii, -1.07952e-77+2.15904e-78*ii, -1.55451e-76
2.86437+2.70433*ii, -4.42508+8.12025*ii, 8.90696e-120, .172258+1.50445*ii, -3.57023-1.61292*ii, 8.53986-17.7274*ii, -.22942+14.1937*ii, -2.78343e-121-7.26111e-121*ii, 1.70394e-119-9.29422e-120*ii
10.4953-5.27996*ii, -.153425+.380355*ii, 2.22164e-166+5.57498e-166*ii, 4.05842+1.93152*ii, 7.52803+2.02808*ii, 2.5775-2.83961*ii, -4.6388+7.57205*ii, 1.0895e-165-8.36753e-166*ii, 4.56549e-165+5.09544e-166*ii
-2.96025-.524205*ii, -1.20155-9.10267*ii, -9.08042e-134+2.61406e-134*ii, -.636703-.517554*ii, -8.90605-4.52583*ii, 2.87367-2.56797*ii, -6.02365-13.1409*ii, 4.74658e-134+3.30197e-134*ii, -4.29256e-133-4.84289e-133*ii
3.94534-2.59082*ii, -3.8384+7.83379*ii, -2.53428e-193+5.47952e-194*ii, 1.0241+.356589*ii, -11.7743+.40904*ii, -5.31381+1.82562*ii, -1.3102-8.99627*ii, 2.63274e-194-3.63875e-195*ii, -7.67133e-193-1.49317e-192*ii
1.07699-2.01491*ii, 1.96593-1.85618*ii, 5.3979e-84+1.16544e-83*ii, -.129731-1.2907*ii, -.33777+1.86266*ii, -1.54339+1.70445*ii, -.671518+.980324*ii, 7.43782e-84+6.78281e-84*ii, 8.28435e-84-5.9117e-85*ii
-1.61314+2.61529*ii, -.568187+.313377*ii, -1.97714e-208-5.89186e-207*ii, 1.78368-1.30497*ii, -1.71497-.594733*ii, -.994379+5.72372*ii, 1.65894+2.50689*ii, -1.01252e-207+1.97181e-207*ii, -1.54734e-206+8.00588e-207*ii
-.653522-.205081*ii, -.985988+.217955*ii, -7.9492e-169+3.9746e-169*ii, -.163922-.519668*ii, .641979+.737162*ii, -.450877-.426067*ii, -.883242-.645652*ii, 9.93651e-170+1.07645e-169*ii, -6.6243e-170-5.29947e-169*ii
1.83612+.240504*ii, .0556154-.00540558*ii, -1.49574e-91, -.616326-3.5841*ii, -.730099-4.55738*ii, 1.1667+.553595*ii, -1.82003+.194675*ii, -5.21591e-91-4.60228e-91*ii, -2.14773e-91-2.45455e-91*ii
-2.06028-2.15709*ii, 1.2198-.46534*ii, 2.22276e-162-8.89103e-162*ii, -.418952-.560019*ii, -.401752+.676284*ii, -2.01038-1.52044*ii, -.16204-.724836*ii, 4.16767e-163-6.94612e-163*ii, 4.72336e-162+1.45869e-162*ii
-.913113+2.688*ii, -1.97959+.662135*ii, -6.31599e-157-2.62691e-156*ii, .501197+.977907*ii, -3.54921-2.22816*ii, -.166349+.280628*ii, -.839198-1.44601*ii, -1.5319e-158+7.22165e-157*ii, 1.30691e-156-2.56325e-156*ii
.163195-1.14925*ii, .782038+.732138*ii, -3.92456e-162+6.34919e-163*ii, .0366621-.154969*ii, .0674835+.459152*ii, .153784-1.17474*ii, -.178189-.623381*ii, -1.14611e-162+1.11464e-162*ii, -6.27322e-163-3.18653e-162*ii
-1.1608+4.8179*ii, 5.02438-4.14575*ii, 1.80708e-134-2.03753e-135*ii, 1.03816-.661432*ii, -2.19479-12.0583*ii, -3.63731-4.73675*ii, 8.72424-.50522*ii, 1.44165e-135+2.17827e-136*ii, -1.38412e-133+4.36339e-134*ii
2.00687+.763908*ii, -3.5523-4.29774*ii, 1.53569e-238-3.01859e-237*ii, .265617-.727127*ii, -2.40462-3.59891*ii, 1.97429+4.10513*ii, -4.23322+2.76282*ii, -3.4553e-238+7.10256e-238*ii, -5.22134e-237-8.59986e-237*ii
-3.74234-2.15769*ii, 2.19261+7.03591*ii, 3.6773e-186+7.72222e-185*ii, -.556463+.001396*ii, .201259-1.00367*ii, -3.05247+.017567*ii, 1.02309-.017364*ii, 1.83862e-186-5.7457e-187*ii, -1.10317e-185-2.57407e-185*ii
-1.97202+1.62873*ii, .0817444+.036585*ii, 9.53783e-107+6.81274e-107*ii, -4.31333+.526222*ii, 1.39052+1.4144*ii, -.307738+1.92817*ii, .48578-4.51065*ii, -2.79322e-106+5.45019e-107*ii, -1.09004e-106+3.81513e-106*ii
1.9289+.378824*ii, -1.64322-.081075*ii, 9.10546e-259-2.3414e-258*ii, 1.10446+.330772*ii, -1.0821+.731638*ii, .16346-.911823*ii, .602019+.152359*ii, -6.5039e-260+3.25195e-259*ii, -3.25195e-259+1.43086e-258*ii
2.00307+3.78665*ii, -2.21732+.028972*ii, -5.9377e-141-1.91476e-140*ii, -1.38071-.774495*ii, 2.0349+.298143*ii, -.955848-.917683*ii, -2.89123-1.8338*ii, 5.83007e-142+3.59142e-141*ii, 5.77112e-141-5.48001e-140*ii
.675821-.168456*ii, -.0974502+.282509*ii, -1.1456e-151+2.10027e-151*ii, .641038+1.47547*ii, -.816109-.049401*ii, .313514-.851733*ii, -1.77215+1.16817*ii, 1.7184e-151-9.5467e-153*ii, -1.52747e-151+4.96427e-151*ii
3.59354+4.29553*ii, -1.36043+4.9282*ii, 3.2802e-142-7.54449e-141*ii, -.215145-.973709*ii, -2.68571-.679279*ii, 2.7556-.718813*ii, -3.52831-8.9417*ii, -7.38048e-142+1.69136e-142*ii, 5.77317e-140-1.00046e-140*ii
.321804-1.68638*ii, -.0640414-.0864202*ii, -1.45222e-121+9.68148e-121*ii, -3.28368+.176984*ii, -.085709+.502345*ii, -.467167-2.54107*ii, .809115-1.63084*ii, -2.90444e-121+4.35667e-121*ii, -1.74267e-120+1.16178e-120*ii
2.91471-4.87784*ii, -7.18383-1.82558*ii, 9.64396e-192+1.79728e-191*ii, .58282-1.1198*ii, -1.63261+1.28266*ii, 7.09974+6.16813*ii, 12.6167-.56350*ii, -3.83567e-193-5.47952e-193*ii, -1.26248e-190-2.24441e-190*ii
1.41635+1.30177*ii, 2.85941+.467238*ii, 9.33357e-132+7.39641e-132*ii, -.223619+.0787386*ii, 1.58455+2.61514*ii, 1.55806+1.22155*ii, -1.56114+.581494*ii, 1.8491e-132+4.79886e-132*ii, 1.76105e-131+4.93094e-132*ii
1.36774-3.42247*ii, 7.00828+6.22915*ii, -2.37636e-211-1.22531e-211*ii, .5536+.303316*ii, -7.50172-1.22602*ii, .77887+.267118*ii, -1.88611-2.63814*ii, 3.71307e-212+4.75273e-212*ii, -1.66346e-211-4.75273e-211*ii
.905732+.88521*ii, -.617674+3.49272*ii, 1.44034e-125+6.8324e-126*ii, .807713+1.62333*ii, -.543794-.766476*ii, -7.02873-7.6599*ii, -4.00109+.281155*ii, 4.03943e-127-1.07333e-126*ii, 6.42615e-125+2.80683e-125*ii
-.43158-1.10771*ii, -.606494-.29284*ii, 6.71788e-139-3.44291e-138*ii, .379276-.458596*ii, 1.43201+.784336*ii, -.493142-.877263*ii, -.420176-.943552*ii, -9.1321e-139-6.04609e-138*ii, 5.71019e-138-1.51152e-138*ii
1.90187+2.45588*ii, -2.46586-1.03559*ii, -4.94066e-324*ii, .938924+.669834*ii, -.325136+1.93197*ii, 2.13701-1.09409*ii, -.323512-2.54874*ii, 0, 9.88131e-324
.004098+.962323*ii, .58697-.088908*ii, 1.55807e-218+6.12327e-218*ii, .204962+1.02324*ii, -.421722+.453313*ii, -.548516+1.29788*ii, -.40323+1.53464*ii, -2.08037e-219+1.73401e-218*ii, 1.01872e-217-2.17775e-218*ii
.781894+.304386*ii, -2.15459-.020958*ii, -2.03247e-260+2.43896e-260*ii, 1.46628-.697813*ii, -1.80171-4.34828*ii, -2.84414+4.67864*ii, 2.48867+1.68232*ii, 8.12987e-261-9.65422e-261*ii, 7.31689e-260-4.26818e-260*ii
.738524+.365402*ii, .084710+.808019*ii, 2.20635e-185-3.67725e-186*ii, -.471915+1.01916*ii, .33553-1.36924*ii, 1.44665-.375405*ii, 1.19426+.333872*ii, 3.21759e-186-6.89484e-186*ii, -2.63153e-185-9.19311e-186*ii
.612677+1.08466*ii, -1.53987+1.32471*ii, -3.84251e-262+1.49867e-261*ii, -.644634-.882245*ii, .093624-1.14774*ii, -.335445-1.14748*ii, -.015986-.941418*ii, 1.49219e-262-2.19929e-262*ii, -1.75124e-261-4.249e-264*ii
-.48814+1.41398*ii, 1.9036+1.08088*ii, -1.94758e-94+3.59553e-94*ii, -.418311+.590497*ii, -3.21739+1.82771*ii, -.284823+.285804*ii, 1.06128-.550219*ii, 7.4907e-96+8.05248e-95*ii, 5.39329e-94
-1.03856+.818855*ii, -1.76125-.724175*ii, 4.9836e-206+2.27377e-205*ii, -.340125+.979019*ii, 1.41372+1.19681*ii, -.036473+2.60214*ii, .485395+.916063*ii, -3.7377e-206-2.80327e-206*ii, 1.1836e-205-9.96719e-206*ii
-.904921-.976617*ii, .424731+.749262*ii, 0, -.954067-.801263*ii, .466601-.391394*ii, -1.93656-.126271*ii, -.711821-.436844*ii, 0, 0
3.00088+9.92197*ii, -8.39659-17.0496*ii, 2.21111e-175-6.31746e-176*ii, -.110284-.462928*ii, -11.9874-4.17955*ii, 6.43906+12.511*ii, -.87003-15.3828*ii, -6.51488e-176+2.07292e-176*ii, 6.00159e-175+2.40063e-174*ii
-7.70063+12.6139*ii, -3.88356+3.03407*ii, -1.24681e-194+8.34771e-195*ii, -.934815+1.58517*ii, -.131444-1.72383*ii, 7.65608+19.1511*ii, -2.71799+5.0273*ii, 7.9932e-196+2.67555e-197*ii, 9.4179e-195+9.37512e-194*ii
-1.42814+1.39683*ii, 2.92585+2.26697*ii, 6.43518e-185-6.05596e-185*ii, 1.04385+.459167*ii, .533102-1.04081*ii, -1.03007+6.19375*ii, 3.25822+1.26113*ii, 5.7457e-187-6.1479e-186*ii, -2.86825e-184+1.01124e-184*ii
.336466-4.42353*ii, .927505-4.30363*ii, 6.9161e-223-8.99097e-222*ii, .033587-1.05223*ii, .948369+2.09936*ii, -.993613+.271011*ii, 3.42852-1.10926*ii, 3.45807e-223-4.32258e-223*ii, 1.2449e-221+3.59639e-221*ii
-1.16998-.722382*ii, .652977+.191034*ii, 4.08811e-207+5.25614e-207*ii, -2.10872-.094541*ii, -.06943-.176516*ii, 1.65161+.38574*ii, .101103-.697971*ii, 1.26537e-207+1.53912e-207*ii, -1.80071e-207+2.7254e-207*ii
1.85554+.533081*ii, 3.32366+1.35649*ii, 3.64177e-158+7.28354e-158*ii, .074141+.995041*ii, .660406-.041744*ii, -1.61711-.312137*ii, 2.18722+2.86012*ii, 4.55221e-159+6.5438e-159*ii, 4.3246e-158-1.00149e-157*ii
1.04497+1.50997*ii, -1.43695+3.07959*ii, -1.15964e-80+5.87069e-80*ii, .35703+.601489*ii, 2.085-1.81884*ii, .0589947+.171194*ii, .360993-.540741*ii, 1.05422e-80-3.89073e-80*ii, -4.13781e-80-2.60919e-80*ii
.614176-2.14153*ii, -1.7554-.375002*ii, 2.1635e-153+8.50134e-153*ii, 1.66001-.846787*ii, -1.00577+.141477*ii, -4.01859+2.02903*ii, -3.1418+.860727*ii, -6.56046e-154-9.69521e-154*ii, 7.14369e-153+2.94589e-152*ii
4.18486+3.06077*ii, .639594+.134165*ii, 1.09603e-293+9.39454e-294*ii, .054717-3.16016*ii, 2.8185-3.02603*ii, -2.1542+1.50013*ii, 2.37567-5.55071*ii, -1.35047e-293-2.50521e-293*ii, 1.87891e-293-2.50521e-293*ii
.491874+1.73086*ii, .73309-1.94*ii, -2.89852e-231+4.18675e-231*ii, -.363123-.228282*ii, -.824583-.175368*ii, .871964+1.6977*ii, .388653+2.43169*ii, -5.03215e-232-2.13866e-232*ii, 1.32044e-230+5.19318e-231*ii
-.38008+2.8315*ii, -.0978054-.212957*ii, -1.17321e-102-1.86805e-103*ii, -2.25448-1.84603*ii, -4.16822+.296573*ii, 1.2287+1.66073*ii, -.256114+1.27845*ii, 3.44615e-103-2.92612e-102*ii, -5.92163e-103+1.4757e-102*ii
2.86327-4.45437*ii, -.318151-3.29315*ii, 1.56413e-148+3.51929e-148*ii, .285811+1.16283*ii, -.340327+.141808*ii, 5.45644-.48191*ii, -2.81643-.192525*ii, -6.35427e-149-6.84306e-149*ii, 1.09489e-147+9.7758e-149*ii
-2.38791+.183892*ii, -.349307-1.02414*ii, -1.17672e-181+2.2593e-182*ii, .297578+.774819*ii, 3.4964-1.4709*ii, -1.73686+.546963*ii, -1.94574-.643876*ii, 1.5062e-182+1.5062e-181*ii, -2.88061e-181-7.531e-183*ii
3.38699+1.39312*ii, .876873-.516057*ii, -8.23609e-84+3.29444e-83*ii, -.892982+2.00407*ii, -.263202-.543517*ii, -1.28264-.084248*ii, .614572+1.59019*ii, -1.23541e-83-8.23609e-84*ii, 3.29444e-83-1.64722e-83*ii
2.314+.154579*ii, .368464-1.7679*ii, -5.82199e-194+4.10964e-194*ii, -.723091+1.54989*ii, -.16819+1.23266*ii, -2.34106+2.6511*ii, .756883-3.76415*ii, -1.02741e-194-8.98984e-195*ii, 2.73976e-194-1.64386e-193*ii
-.323024+6.23286*ii, -4.3371+4.9125*ii, -4.40042e-153+5.96667e-154*ii, .276761+1.09313*ii, 6.06615-1.13076*ii, 1.5549-1.8852*ii, 2.03479-.715328*ii, 2.61042e-154-1.49167e-154*ii, -5.96667e-154+6.33959e-154*ii

component_3:
equations:
4*c2*r*mu-dp*r
dp*L+delP
-c0-c2*r^2+u
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
37.7878+14.4425*ii, .265008+.0394806*ii, 16.0654-30.2996*ii, -.39583+16.5355*ii, -1.33083+12.2073*ii, -34.1136+.18462*ii, .764241-.228063*ii, 10.6606-30.1719*ii, -5.36763+26.8202*ii
7.7527+17.6061*ii, 5.20008+.373516*ii, 14.97+12.1906*ii, 1.45635-2.26522*ii, -.99051+1.6444*ii, -5.43662-17.8279*ii, .726512-.782863*ii, .757888+.531638*ii, -20.4194+2.86285*ii
34.9702-22.5456*ii, .127387-.170072*ii, -16.1043+33.0473*ii, -1.27447-13.2539*ii, -2.47116+13.7642*ii, 18.5452+11.3576*ii, -.722939-.105175*ii, -42.4782+8.14412*ii, -15.1182+22.1974*ii
-2.36146-1.5048*ii, -.320991-.30214*ii, 1.21253-2.86888*ii, .658268-1.96087*ii, -.236181-2.50764*ii, -2.04633+.354665*ii, -.541482-.754988*ii, .614431+1.65605*ii, 2.82253-.638005*ii
1.83443+6.24025*ii, 8.22069-4.30038*ii, 1.1521-.403096*ii, .608092-.89162*ii, .646754-.530928*ii, -6.32432-.845482*ii, 4.6212+3.87826*ii, .0325436+.00476554*ii, -6.88738-2.60536*ii
-5.0626-14.3391*ii, -4.67006-1.77995*ii, -7.98553-11.3522*ii, -1.1054+2.08212*ii, .732427-1.58186*ii, 1.28328+12.6994*ii, .723245-.984499*ii, .575507+.388361*ii, 16.9517+.34866*ii
.207997-.306933*ii, .079119-.874313*ii, -.268469-.148338*ii, -.209978+.906585*ii, -.162356+.628838*ii, -.186415+.34299*ii, 1.41961-.272967*ii, .0351808-.0799492*ii, .421611+.137298*ii
5.79713+2.54084*ii, 2.54623-2.20081*ii, 8.26634-3.08677*ii, 1.12333-1.84575*ii, .731368-1.15902*ii, -8.7906-3.29731*ii, .603927-.44621*ii, .6145+.228064*ii, -3.61492+5.55271*ii
-1.98011+.574384*ii, .300459-.251051*ii, 20.3446-5.84922*ii, -4.46278+3.97519*ii, 2.24438+.471119*ii, -9.65142-11.119*ii, -.0473537-.431175*ii, 12.3631+5.46319*ii, 3.48543+8.49509*ii
.206362-.171829*ii, .0914105-.306705*ii, -.417564+.0074569*ii, -.200441+1.01018*ii, -.264748+.8763*ii, -.0074498+.0918097*ii, 1.10379-.148279*ii, -.0987485-.310932*ii, .459797-.0701469*ii
-.00180172-.00692269*ii, .107536-.123825*ii, -.567875+.586117*ii, 1.03769-.333362*ii, -.0972846-.184698*ii, .0163744-.200897*ii, .575358-.64707*ii, -1.24219-.067745*ii, -.052527-.704682*ii
1.63985-2.57901*ii, -.098115+.823798*ii, 2.71044-2.33299*ii, 1.99594+1.2611*ii, 1.87023+.425888*ii, -2.74213-1.10126*ii, -.171741-1.05723*ii, -.794691-.727894*ii, 2.93201+2.46489*ii
