variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.119466-.445115*ii, -1.19829-.912167*ii, .452079+.458628*ii, 1.17783+.82714*ii, -3.60553-3.45322*ii, -.121412-.237786*ii, .508376-.42503*ii, .101164-.157145*ii, 1.93257-5.02854*ii, -.377274-.502999*ii
3.28055-4.73569*ii, 1.10621-1.77898*ii, .719715-.595399*ii, -.540609-.220529*ii, -.788172+1.43369*ii, .117707+.216754*ii, -2.81505+1.83487*ii, -.200781+.226324*ii, -.0019283+.137476*ii, -4.47237-1.24326*ii
.262541-.453876*ii, -1.19722-1.61948*ii, .494118+.407105*ii, 1.06005+1.08354*ii, -2.42094-4.46708*ii, .126627+.241181*ii, .769333-.19646*ii, .074892-.133393*ii, 3.43695-4.48722*ii, -.426829-.567203*ii
3.41003-1.37378*ii, 3.29087+1.28156*ii, -.330886-.654245*ii, -1.03012-.553534*ii, 3.33678-.559322*ii, .267284-.0602471*ii, -4.26892-.471939*ii, .0631125+.19283*ii, 2.26215+3.80392*ii, -.345706-1.00448*ii
-1.1582-1.64228*ii, -2.65865+1.7649*ii, .998617-.131912*ii, .325099+.757213*ii, 1.20463+.500816*ii, .284361+.137816*ii, .866166-1.40951*ii, .138957+.0106024*ii, -.0768914+.289797*ii, -1.37652+3.62728*ii
.255146-.186096*ii, -.103124+.0143023*ii, .913692+.722295*ii, -2.2341-3.07247*ii, -.3564-.764942*ii, .712819-.327617*ii, -1.14066-.367803*ii, 1.05277-3.47995*ii, .0389567-.10189*ii, -1.0001-.591224*ii
.138653-.449061*ii, -1.53763-1.08897*ii, .430392+.436679*ii, 1.45792+1.33945*ii, -4.17845-4.00052*ii, -.117913-.273827*ii, .80284-.468511*ii, -.112679+.136398*ii, 2.27824-5.87076*ii, -.400048-.512933*ii
-.99674-3.31339*ii, -.232448+.296963*ii, 1.17996-.466692*ii, -.162674-.243294*ii, .278502+.590204*ii, .0270052-.235686*ii, -.643344+.780725*ii, .414235-.823874*ii, .0432106+.0521798*ii, -1.75962+2.18538*ii
.031396-.523941*ii, -1.10951-.410789*ii, .241706-.634353*ii, 1.57973+.244407*ii, -3.78317-1.96313*ii, .126549-.268254*ii, .177476-.819198*ii, -.136981+.229831*ii, .435691-4.61179*ii, -.366196-.476546*ii
-1.311-1.46154*ii, -3.14364+1.55767*ii, .975545-.141599*ii, .096539+.988226*ii, 1.2638+.583319*ii, .281583+.189584*ii, 1.31646-1.43523*ii, -.137388-.0062931*ii, -.0898296+.28105*ii, -1.59953+3.77588*ii
.765894+.814257*ii, .19271+.151952*ii, .828851+.390222*ii, -.949727-.23303*ii, .430303-1.67992*ii, -.166386+.265201*ii, -.537109-.950852*ii, -.204557-1.45802*ii, 1.62662+.010897*ii, .149895-.436911*ii
.338898-.341513*ii, -.383014-1.86158*ii, -.586429+.341031*ii, -.158522+.764296*ii, .040163-4.27069*ii, .193779+.0731423*ii, .207088+.312844*ii, .0714386-.085516*ii, 4.32132-1.97036*ii, -.4689-.588276*ii
-1.10854+.935013*ii, -.102113+.0314141*ii, -2.93419-3.90979*ii, -.306286+.594101*ii, .0106803+.00402757*ii, .511772-1.28281*ii, -.215745-.944029*ii, -2.62973+1.79634*ii, .296081-.135334*ii, .679813+.044346*ii
-1.03523-.873298*ii, -.812131+2.64132*ii, 1.12692-.154637*ii, .831129+.851794*ii, .831191+.36038*ii, -.414144-.111267*ii, -.116424-1.60603*ii, .142903+.0691919*ii, -.209558+.371599*ii, .32501+3.00912*ii
3.89236+1.77852*ii, -.095428+2.74186*ii, .034082+1.03149*ii, -.815312-.472303*ii, -.119991+1.20699*ii, -.337125-.0787569*ii, -2.33116-3.28515*ii, -.228627-.108202*ii, -1.50727+1.23815*ii, -.580434-1.28537*ii
1.01123-.149023*ii, 2.14658+9.40595*ii, -10.3625+.13981*ii, -8.19558-3.70775*ii, -.00119694-.000048471*ii, 2.12279-10.5296*ii, -8.83132-2.52552*ii, .101512+.038632*ii, -2.06772+3.19908*ii, .735421+1.74386*ii
1.03913+.990744*ii, .0254289+.163982*ii, 2.12753-1.94168*ii, -.988299-.576586*ii, -.0336987+.0444687*ii, .487608+.946541*ii, -.455272-1.57673*ii, -1.86216-1.91236*ii, -.0326069+.38737*ii, -.092174-.771486*ii
1.80712-.163368*ii, -.588297-.180319*ii, -1.69598+.007766*ii, -.60846-.522502*ii, -.273288-.0037545*ii, .180078-.493033*ii, -1.18374-.84398*ii, -.008315+.677473*ii, .161867-.159471*ii, -1.68081-1.00223*ii
.334302+.390629*ii, .0399016+.14293*ii, .720249-.850582*ii, -1.48742-.012798*ii, -.827426+.492678*ii, -.357193-.305109*ii, -.491756-.584723*ii, -1.54709-1.32443*ii, -.508079-.142578*ii, -.549608-.309225*ii
.712962+1.20148*ii, .0071066+.33906*ii, -.160696-.918574*ii, -1.07556-.133294*ii, .816358-1.42724*ii, .333408-.0373427*ii, -.60608-1.38592*ii, -1.03473-.708243*ii, 1.52771+.447172*ii, .324512-.442707*ii
-.209646-.499495*ii, -.280711+.156956*ii, .539171+.495985*ii, 1.22621+.092336*ii, -2.07994-2.67825*ii, -.199334-.1977*ii, -.210739-.631214*ii, .7947-.370912*ii, 1.54857-3.22883*ii, .339737+.10766*ii
.379735+.555324*ii, .109814-.298828*ii, -.536285-.78972*ii, -.999284-.023183*ii, 1.49621+.332774*ii, -.274982+.182112*ii, -.366225-.563169*ii, -.88079-.128568*ii, .606944+1.5257*ii, -.489074-.187105*ii
-.0982014-.354244*ii, -.986683-.364571*ii, .487821+.397382*ii, 1.22775+1.91542*ii, -2.47165-4.74812*ii, -.123726-.303739*ii, .557403-.622401*ii, -.214829+.210049*ii, 3.54107-4.57082*ii, .409015+.299976*ii
.559071+.380145*ii, .16265+.0903028*ii, .676808+.388644*ii, -1.3902-.200413*ii, .019709-2.80467*ii, .178594-.265101*ii, -.700337-.639884*ii, -.246612-1.79329*ii, 2.4508-.715137*ii, .12364-.296254*ii
3.90181+1.2044*ii, 1.04828+2.32958*ii, -.450411+.655003*ii, -.886883-.421286*ii, 2.5806-.621589*ii, .184884+.199786*ii, -2.95011-2.70924*ii, .189831+.193231*ii, 1.30297+2.9163*ii, -.001415-1.0635*ii
-.446898+.878782*ii, -.348306-.278383*ii, -.632158+.467769*ii, -.651713+.085314*ii, .915136-2.58434*ii, -.142297-.168214*ii, .216062-.610233*ii, .173174-.599384*ii, 2.60078-.353023*ii, .450582+.19295*ii
-.701384-.5559*ii, -.0148296-.0730451*ii, 2.99792+7.05024*ii, -1.40004-.704398*ii, -.00277028+.00105738*ii, -3.26727+.557439*ii, .589805+1.27107*ii, 3.81654-3.94799*ii, -.0353557+.00879533*ii, -1.22863+1.17629*ii
.075342-.872063*ii, -.0572537+.226695*ii, -.86835+.543653*ii, .373759-1.14313*ii, .132818-1.23283*ii, .145469-.359991*ii, -.967757-.411657*ii, 1.51486-.070177*ii, 1.05452-.609841*ii, -.479966+.20267*ii
.568005+.219086*ii, -.157298-.061474*ii, 1.04984+.808937*ii, -.912433-.655993*ii, -.222367-.527798*ii, -.400009+.275201*ii, -.374176-.571939*ii, .20794-1.67971*ii, .410181-.234042*ii, -.641732-.306465*ii
-.828102+1.40412*ii, -.0735823+.190007*ii, .408781-1.30563*ii, -.641257+.14109*ii, -.411151-.319445*ii, -.375842-.0742861*ii, .332588-1.01623*ii, -1.4734-.952878*ii, .120367-.419166*ii, .812045+.036503*ii
-2.31024-2.43457*ii, -2.48946-2.39538*ii, -.666759-.58713*ii, -.751+.102553*ii, 1.066+1.57453*ii, -.16264+.212123*ii, 1.98269+1.58986*ii, -.145142+.0662491*ii, -.110109+.303224*ii, -3.2627+2.12129*ii
-.430803-.919879*ii, -.29872-.114267*ii, -.829598-.785772*ii, .287664-.190759*ii, .57848+.681209*ii, -.207312-.104136*ii, -.299104-.182255*ii, .058601+.637107*ii, -.0433023+.353894*ii, -.887302+.693773*ii
6.14809+.675848*ii, .841914+2.98657*ii, .660979+.951054*ii, -.719192-.473393*ii, -.831275-.213397*ii, .35297-.115519*ii, -4.09763-3.39315*ii, -.209089-.149454*ii, -.344316+.548925*ii, -1.05518-2.37884*ii
4.04953-2.01263*ii, -.217112+.885033*ii, .52325+1.10326*ii, -.426991-.479537*ii, -.711+.175668*ii, .338053-.0071711*ii, -2.69156-1.08145*ii, .64541-.031999*ii, -.0492598-.127839*ii, -2.92624-.918608*ii
8.01406+2.69488*ii, -.599104+5.91794*ii, .734955+2.13761*ii, -.750646-.561191*ii, -.0967335+.0630063*ii, .756209-.007695*ii, -4.4989-6.51384*ii, .151743+.0610111*ii, -1.25057+1.53582*ii, -.591773-1.9741*ii
.631785-5.20429*ii, -.319938-1.96951*ii, .810736-.470229*ii, -.4654-.137803*ii, -.009653+1.61952*ii, .0840441+.209415*ii, -1.01019+2.33269*ii, .252263-.11266*ii, -.0321721+.129793*ii, -4.50031+.921668*ii
1.70014+.621244*ii, .0623724+.282833*ii, .946204-1.16367*ii, -.812942-.557825*ii, -.351048+.181548*ii, .285219+.42838*ii, -1.03454-1.45197*ii, -1.22638-1.0182*ii, -.194735+.185705*ii, -.60562-1.07489*ii
-.068049+.672183*ii, -.108313-.150965*ii, .753327+.3212*ii, -.96318+.030418*ii, .859018-2.27052*ii, -.104918+.25725*ii, .045052-.648857*ii, -.192146-1.48842*ii, 2.33968-.078626*ii, .295445+.157973*ii
-.028359+1.33773*ii, -.0054239-.0891565*ii, 5.89155-1.96307*ii, -1.15503-.597597*ii, .00317075+.00457648*ii, .202656+2.43892*ii, .831354-1.52666*ii, -2.33549-4.5379*ii, -.108369+.364256*ii, .56773-.100359*ii
.211855-.307526*ii, .0940878-.0776844*ii, .566881+2.0004*ii, -1.16469-1.16294*ii, -.109309+.100284*ii, -.915595-.106855*ii, -.603778+.111686*ii, 1.25147-1.83423*ii, -.107098+.12085*ii, -1.03061-.080271*ii
.0801967+.346636*ii, -.0967143-.104788*ii, .651124+.355449*ii, -1.41287+.33172*ii, .234061-3.25772*ii, .115811-.286302*ii, -.228067-.462689*ii, -.46287-1.67882*ii, 3.02044-.860761*ii, .215824+.132778*ii
-.0111387+.132046*ii, -.0313182-.0359111*ii, 2.65585+2.13057*ii, -1.18423-.791712*ii, -.0149201-.0303059*ii, -1.15902+.793018*ii, .117616-.147407*ii, .835996-3.03816*ii, -.0061321+.14865*ii, -.625193+.249136*ii
-1.19386-.75679*ii, -1.22216+2.53911*ii, 1.12593-.156303*ii, .48056+1.04463*ii, .831144+.365022*ii, -.382562-.176321*ii, .216628-1.60922*ii, -.14378-.0614175*ii, -.19769+.337153*ii, .130436+3.19052*ii
-.983741-.323483*ii, 1.65745+4.48935*ii, 2.49967-.382216*ii, 1.94446+1.51244*ii, .0740623+.0362519*ii, -1.34971-.243938*ii, -1.42218-2.11475*ii, -.076722-.0861211*ii, -.380487+.147812*ii, 2.85486+2.90341*ii
-.0749324-.14714*ii, -.0327879-.0613508*ii, -2.45137+.53659*ii, 2.82857+1.43513*ii, -.0673501-.0508274*ii, -1.54417-.029758*ii, -.000786-.523211*ii, 1.04644+3.43959*ii, .564403-.986232*ii, .142431+.257466*ii
2.35178-.10834*ii, 2.75387+3.34197*ii, -.357703-.473085*ii, -1.56702-.807221*ii, 5.95526+2.3194*ii, -.249618+.10836*ii, -3.769-1.72692*ii, .10054+.127753*ii, .16534+7.17069*ii, .302118+.873241*ii
.433195+.368199*ii, -.0732667-.245024*ii, -.253266-.90299*ii, -1.44194-.262898*ii, 1.18223-1.10236*ii, .385803-.0715116*ii, -.527316-.644165*ii, -.916749-.825321*ii, 1.594+.798524*ii, -.413451-.178674*ii
.27518+.441669*ii, .138961+.129754*ii, .814465+.185858*ii, -1.41499-.076678*ii, 1.78818-1.42564*ii, -.0854991+.332864*ii, -.355156-.645415*ii, -.336485-1.5242*ii, 2.01043+1.21763*ii, -.034873+.336419*ii
.265885-.460537*ii, -1.46255-1.84507*ii, .474756+.393169*ii, 1.30391+1.52963*ii, -2.75019-4.98412*ii, .130461+.272379*ii, 1.05009-.193601*ii, -.083048+.127007*ii, 3.85403-5.101*ii, -.441699-.570711*ii
6.14206-2.04331*ii, 1.99973+.001321*ii, .381928+.881612*ii, -.621794-.260542*ii, -1.41508+.507537*ii, -.266611+.0569411*ii, -4.34713-.329417*ii, -.0134107+.360761*ii, .0098169+.138753*ii, -3.07268-3.29994*ii
.0484436-.369041*ii, -.427963-.687653*ii, .287231-.756362*ii, 1.63762-.026027*ii, -2.23078-1.16705*ii, -.124371+.335513*ii, .069658-.605008*ii, .0568164+.328253*ii, .431947-2.91857*ii, -.214717-.584924*ii
-3.4501-2.69305*ii, -3.21534-1.30252*ii, -.626328-.633164*ii, -.585633+.125494*ii, 1.35619+1.31273*ii, .150748-.184417*ii, 2.35611+1.14304*ii, .159248-.0255439*ii, -.135815+.184791*ii, -2.83925+3.65125*ii
2.62451+.021151*ii, 1.96624+3.84498*ii, -.368659-.503501*ii, -1.42811-.916357*ii, 5.19904+1.75309*ii, .264197-.0954712*ii, -3.72499-2.43276*ii, .122175+.116583*ii, .118447+6.2251*ii, .222744+.965035*ii
2.82134+1.8927*ii, -.527095+4.47263*ii, -.247471+.62432*ii, -1.22056-.671958*ii, 3.98526+1.86956*ii, .221518+.161177*ii, -2.16964-4.20178*ii, .151769+.0695612*ii, -.99847+4.85216*ii, .048536+1.13284*ii
.304368-.384323*ii, -.642299-2.05669*ii, -.572234+.310291*ii, .067319+1.14369*ii, -.387214-4.81841*ii, .232745+.0616989*ii, .459579+.321911*ii, -.0686839+.0986464*ii, 4.70584-2.67084*ii, -.471068-.584156*ii
.628052+1.40819*ii, -1.52229-1.28676*ii, -1.06892+.39833*ii, -.415865-.668048*ii, -.431175-.787993*ii, -.0523584+.345758*ii, .678878-1.00419*ii, .0709936-.177289*ii, .576113-.987441*ii, -1.00992-1.20243*ii
.433468-3.17071*ii, .735696-.244721*ii, .84928-.699431*ii, -.376124-.463681*ii, -.476485+.880499*ii, -.0710608-.285065*ii, -1.63161+.990604*ii, .029748-.615392*ii, -.236848-.0427682*ii, -2.06814+.527832*ii
.253676+.187211*ii, .112208+.0745091*ii, .713583+.316721*ii, -2.07419+.140289*ii, .875085-2.66182*ii, .145721-.360687*ii, -.551885-.352372*ii, -.617922-1.98313*ii, 2.76614+.122749*ii, -.0701915+.252722*ii
.616277+.528913*ii, -.428396+.0114784*ii, -.519157+.601155*ii, -1.09395-.53979*ii, 2.24542-1.42727*ii, .178435+.245104*ii, -.388285-.910355*ii, .460203-.6576*ii, 2.07076+1.40196*ii, -.468685+.150631*ii
-.0778158+.105963*ii, -.0251163+.0670485*ii, 1.00021-1.09065*ii, -1.54769+1.32888*ii, -.326105+.250858*ii, -.676281-.275959*ii, -.0203575-.26714*ii, -2.31285-.947872*ii, .216281+.0684273*ii, -.484541+.459977*ii
-.323518-.662792*ii, .0519118-.196001*ii, -.667628+.422416*ii, .600123-.492163*ii, .327935-2.68395*ii, .148085-.189538*ii, -.519834-.238295*ii, 1.28827-.056718*ii, 2.50196-1.12458*ii, .139096+.291867*ii
4.87887+.290433*ii, 1.36193+1.2333*ii, .615318+.974828*ii, -.693439-.327762*ii, -.864268-.102769*ii, -.328657+.117102*ii, -3.28474-1.79872*ii, -.169898-.322104*ii, -.0004851+.32903*ii, -1.14126-2.56802*ii
-.235649-.379949*ii, -.486062-.187072*ii, .543733+.431469*ii, .769885+.810798*ii, -1.70374-3.60441*ii, -.12035-.223275*ii, .126513-.483099*ii, .243636-.400913*ii, 2.6645-3.26461*ii, .338596+.245237*ii
6.41854-2.53535*ii, 1.19277+.610036*ii, .395816+.904185*ii, -.552663-.348575*ii, -1.31047+.453137*ii, .27335-.0360923*ii, -4.42664-.835311*ii, .202925+.508785*ii, -.0646257+.0685078*ii, -3.58777-2.6917*ii
-.00812-.283432*ii, -.060877-1.00601*ii, .231658-.82016*ii, .917646-.165317*ii, -1.58343-1.46024*ii, -.0526384+.279482*ii, -.0542534-.25849*ii, -.129913-.119195*ii, .996972-2.28419*ii, -.176812-.735273*ii
-.0252819-.266696*ii, .0045421+.0928659*ii, -1.52971+1.04208*ii, 3.69675-.605329*ii, .0465522-.205047*ii, -.963291+.777651*ii, -.254646-.969639*ii, 2.8337+2.41532*ii, .190527-1.07639*ii, .344651-.0387739*ii
.624444+.554731*ii, -.807007-.435676*ii, -.993459+.397694*ii, -.787506-.475852*ii, -.452076-.989722*ii, -.0385909-.352623*ii, -.227557-.733267*ii, .0460688-.327114*ii, .764368-.810033*ii, -.855993-.657117*ii
1.25969+.423262*ii, -.0425247-.259621*ii, .54828-1.35469*ii, -.802761-.564377*ii, -.390551-.173039*ii, .38555+.31883*ii, -.771583-1.04967*ii, -1.21137-.884737*ii, .194353-.126846*ii, -.691172-1.06084*ii
.341132+.183453*ii, -.122383-.0653414*ii, .71736+.406629*ii, -1.73852-.388371*ii, .056482-2.37738*ii, .22271-.308311*ii, -.521298-.450974*ii, -.27604-2.05063*ii, 2.10287-.550934*ii, -.279731-.109567*ii
.209812-.511734*ii, -.0822903+.253786*ii, -1.34405-1.01449*ii, .950516-3.05511*ii, .100686+.260443*ii, 1.04086+.012472*ii, -1.36261-1.12629*ii, 1.72223+.054805*ii, -.638544-.09254*ii, -.492976-.584591*ii
-.01865-.0967285*ii, -.062625-1.05579*ii, -.503012+.377202*ii, -.460912+1.2742*ii, 1.88728-5.02174*ii, .240436+.0784821*ii, .131716+.0207988*ii, .0163689-.118249*ii, 5.56018-.590348*ii, .357115+.374131*ii
2.84499+1.41737*ii, .551534+4.74284*ii, -.214391+.620521*ii, -1.33744-.631054*ii, 3.9599+2.55391*ii, -.234766-.144938*ii, -2.90766-3.68732*ii, .132336+.0843205*ii, -1.44918+5.36218*ii, .208082+1.08277*ii
.343975+.340663*ii, -.427319-.104246*ii, -.726827+.706675*ii, -1.22261-.248313*ii, .866037-.942341*ii, -.243345-.306429*ii, -.335622-.501412*ii, .151766-.591434*ii, 1.25702+.436476*ii, -.682952+.032439*ii
-.468736-.988254*ii, .0231342+.076596*ii, .73198+8.64194*ii, -1.46091-.701262*ii, -.000512577+.00197853*ii, -3.77846-.529645*ii, -.008234+1.7707*ii, 5.0742-2.70493*ii, .0194474-.0164803*ii, -1.7617+1.15561*ii
-.400299+.841232*ii, .0189033+.0731369*ii, 6.17111+1.16694*ii, -1.19105-.640377*ii, .00455819-.00286204*ii, -1.06029+2.29042*ii, 1.01447-.744867*ii, -.327075-5.1244*ii, -.163399+.264525*ii, .229954+.539177*ii
3.57054-5.58267*ii, 2.29627-1.71909*ii, .653577-.59064*ii, -.635074-.280493*ii, -1.15503+1.57165*ii, -.127554-.219253*ii, -3.82964+2.54136*ii, -.0885353+.242773*ii, -.0464668+.17325*ii, -4.49424-1.55478*ii
2.13248+2.42067*ii, .116569+1.49091*ii, -.79817+.570955*ii, -.858816-.208445*ii, .406151-1.35104*ii, -.153377-.2795*ii, -1.32551-2.5209*ii, -.317251-.227153*ii, .962329+.435753*ii, .719912-1.21809*ii
2.91645+3.22927*ii, -.589182+1.96293*ii, -.661736+.667755*ii, -.795634-.3564*ii, 1.15006-1.11923*ii, .166076+.253844*ii, -1.16835-3.60515*ii, -.309939-.108627*ii, .797019+1.14453*ii, .626958-1.29809*ii
.0360482-.282686*ii, .0231588-.0940053*ii, -1.03738+1.25244*ii, 3.12794-2.22666*ii, .271381-.149834*ii, -.410962+1.02169*ii, -.516173-.96353*ii, 3.56925+1.09608*ii, -.097755-.699551*ii, .083233-.432333*ii
-.0191173+.484361*ii, -.003134-.22321*ii, -.133422-.773203*ii, -1.19192+.461315*ii, 1.3538-2.40542*ii, .287376-.1067*ii, -.200457-.585554*ii, -.981328-.722319*ii, 2.83181+.328769*ii, .250052+.219573*ii
-.260062-.104258*ii, .104856-.0638145*ii, .837126-1.47162*ii, .0418+1.54202*ii, -.27469-.0052754*ii, -.698035+.202046*ii, .149748-.404977*ii, -1.84738+.113939*ii, .516196-.381498*ii, -.023329+.519522*ii
3.90376+.744581*ii, 1.45946+2.38139*ii, -.449377+.841242*ii, -.926444-.40112*ii, 1.52937+.151815*ii, -.254372-.212054*ii, -3.31464-2.25344*ii, .163872+.185923*ii, .36096+2.43897*ii, -.253253-1.24013*ii
.014543+1.17552*ii, -.402935-.218534*ii, -.553009+.482846*ii, -.820341-.112362*ii, 1.85378-2.81408*ii, .139658+.183823*ii, .120033-.964999*ii, .255278-.698647*ii, 3.07551+.429882*ii, .449587+.0813653*ii
-.0834067-.347073*ii, -.497605-.783377*ii, .561388+.336429*ii, .592056+1.33813*ii, -.232366-4.75046*ii, .119936+.245905*ii, .414636-.316781*ii, .0638929-.261424*ii, 4.42155-2.52389*ii, .367397+.350446*ii
-1.15556-.483456*ii, .116794-.125531*ii, -.48432-1.9926*ii, .155082+.103444*ii, .101412-.116727*ii, .0170308-.305494*ii, -.129067-.194317*ii, -.941934+.247661*ii, .449038-.255735*ii, .103631+.677128*ii
-1.37125-1.47472*ii, 2.41226+4.14494*ii, .948806-2.64037*ii, 1.49721-.4798*ii, -.0519089-.0308247*ii, .229504-1.19389*ii, -2.75788-1.5485*ii, -.0908928-.0904343*ii, -.501915+.215434*ii, 2.63853+2.33568*ii
-2.30139+5.01139*ii, -4.89282+2.10491*ii, -2.66049+1.61652*ii, -.901099-.223801*ii, .00296665-.0440943*ii, -.426741-.94473*ii, 3.19216-3.99672*ii, .146681-.0061871*ii, -1.41841-.875268*ii, .980895+1.88607*ii
.34645+.341259*ii, -.119084-.100929*ii, 1.10802+.29965*ii, -1.20735-.522431*ii, .619089-.627768*ii, -.205362+.40598*ii, -.239765-.592426*ii, -.194297-1.76002*ii, .844297+.468557*ii, -.475844-.0468825*ii
-3.33126-3.21338*ii, -2.91394-2.85051*ii, -.633964-.564051*ii, -.737198+.033388*ii, 1.25101+1.78793*ii, -.163148+.191945*ii, 2.56053+2.25542*ii, .143487-.062933*ii, -.133493+.224907*ii, -3.69147+2.90081*ii
1.83883-1.50587*ii, 3.18036-.276325*ii, -.365658-.656779*ii, -1.2244-.549318*ii, 3.13558-.14678*ii, -.287747+.0881112*ii, -3.07561+.832866*ii, -.0088053-.193132*ii, 2.119+3.47578*ii, -.554921-.895045*ii
1.20786+.266771*ii, .82537-.066365*ii, -.629026+.545106*ii, -1.10243-.091891*ii, 1.25031-1.94492*ii, -.188459-.236676*ii, -1.30577-.404685*ii, .111539-.475302*ii, 2.41759+.718939*ii, -.125098-.669799*ii
.0594442+.110652*ii, -.0151078-.0687193*ii, .922997-.930966*ii, -1.95878+.759178*ii, -.423821+.413029*ii, -.543346-.36872*ii, -.200244-.171445*ii, -2.12353-1.36244*ii, -.0375295+.165834*ii, -.746649+.166559*ii
.291876-.776043*ii, -.183852+.0913726*ii, .659181+.522131*ii, .332777-1.08399*ii, -.952825-2.02971*ii, .30928+.0103433*ii, -.743354-.574068*ii, 1.15941-1.14871*ii, 1.28859-1.76737*ii, -.353917-.0865286*ii
-2.46814+4.92801*ii, -4.8839+1.90448*ii, -2.64289+1.10521*ii, -.900444-.213812*ii, -.0211719-.0526174*ii, -.26275-.915415*ii, 3.27283-3.90579*ii, -.148577+.0096499*ii, -1.36458-.930675*ii, .988039+1.87405*ii

component_2:
equations:
S*r^2-ap^2*sintheta^2*qc^2
-6.28*sintheta*dtheta*r^2+dA
-sintheta^3*dtheta+1.33333
ap^2-.5*x0^2*w^4
74.9962*P-313.672*qc^2*x0^2*w^4
points:
-.912469-.745025*ii, -.0589765-.48574*ii, -.498623-1.01648*ii, -.0294164-.0857259*ii, .899918-.184901*ii, -.116209-.0192394*ii, -.0369895+.100039*ii, -.203889+.108096*ii, .865442+.333845*ii, -.444735+.74041*ii
-1.3923-1.35563*ii, .39964-1.10233*ii, -.457792-.861722*ii, -.326386-.384288*ii, 1.4271-.151536*ii, -.239078+.01316*ii, -.066458+.976531*ii, .13253-.259891*ii, 1.20117+.798086*ii, -.662583+.843104*ii
.386432-.137882*ii, -1.4128-.111301*ii, -3.78499-1.16698*ii, -2.60478-2.8066*ii, -.0133853+.0167713*ii, 1.74673-2.03051*ii, -1.39216-.724685*ii, .0491046-.301677*ii, -.362724+.226939*ii, -2.05521-.678436*ii
2.98683+1.17307*ii, -1.43945+2.72323*ii, -.189896+.842815*ii, -.817562-.80926*ii, 1.27561+1.62731*ii, .262146+.183906*ii, -1.49111-3.37282*ii, .214663+.019592*ii, -1.48568+2.08652*ii, -1.30124+.08634*ii
-.547117-1.42276*ii, .423078-.793908*ii, -.283942-.894012*ii, -.182235-.472399*ii, 1.28781-.975367*ii, .220781+.0667945*ii, -.571837+.517219*ii, .220887-.255159*ii, 1.77766+.474265*ii, -.651305+.517002*ii
-.698019-.852105*ii, -.124049-.56432*ii, -.307443-1.03973*ii, .0190381-.0864859*ii, .794498-.680528*ii, .0916323+.0635308*ii, -.0868975+.0441024*ii, -.18677+.0034453*ii, 1.25795+.048591*ii, -.492626+.637495*ii
2.2864-2.97786*ii, -.126637-.529022*ii, .19033+1.13471*ii, -.412895-.27238*ii, -.418592+.768849*ii, -.277449-.0349723*ii, -1.75341+.606167*ii, .863718+.059288*ii, -.0255629-.0629344*ii, -3.3557-.253613*ii
-.308625-.091713*ii, .505527-.728434*ii, -.010126-.800068*ii, .657933+.427402*ii, .098796-2.601*ii, -.0666013+.235693*ii, -.163693-.192057*ii, -.192925+.033952*ii, 2.66298-1.1945*ii, .631502-.17561*ii
2.92148+.597993*ii, -.170124+3.29319*ii, -.136182+.735499*ii, -.97993-.786216*ii, 1.66319+2.71732*ii, -.251274-.144257*ii, -2.39031-2.88003*ii, .187813+.0766341*ii, -2.1498+3.1528*ii, -1.06442+.298509*ii
.730628+.985885*ii, -.237298+.423299*ii, -.59035-.646103*ii, -1.06136-.289984*ii, 1.58313+1.20404*ii, -.260581+.180957*ii, -.489081-1.257*ii, -.824198-.073487*ii, -.351012+2.00623*ii, -.572224-.097558*ii
-.482564-.24168*ii, .717304-.631778*ii, -.035347-.819536*ii, .704263-.091345*ii, .311497-2.39543*ii, .0256542+.23751*ii, -.361568-.126001*ii, .173894-.140923*ii, 2.46195-.914856*ii, .705418-.130662*ii
-.204464-.5299*ii, .158786+.30111*ii, -.139486-1.08153*ii, 1.84703-.12764*ii, .385953-.953021*ii, .083092+.505995*ii, -.444844-.951695*ii, .516138+.904079*ii, 1.08401-.587984*ii, .439204+.444385*ii
-.000613-.726009*ii, .154529-.104737*ii, .673434+.669373*ii, .202304-.857682*ii, -1.0913-1.11129*ii, -.306073-.0346707*ii, -.622189-.146203*ii, .966359-1.12189*ii, .599897-1.4799*ii, -.389038-.118219*ii
-.599457-.032995*ii, 5.16163+.570573*ii, 2.69592-2.39431*ii, 3.42892-.142865*ii, -.0162444+.0233491*ii, -1.69365+1.56844*ii, -2.05815-.02747*ii, -.0098614-.095011*ii, .388004+.287283*ii, 3.76552-1.01633*ii
.606804-5.49844*ii, -.388378-2.37046*ii, .788026-.5108*ii, -.493792-.114071*ii, -.247801+1.59075*ii, .102898+.206855*ii, -.925925+2.64323*ii, .216431-.10576*ii, .0247556-.140523*ii, -4.8103+.817739*ii
2.72969+1.48829*ii, -1.2095+3.46965*ii, -.063305+.736495*ii, -1.00921-.758594*ii, .839764+3.19231*ii, -.263473-.113897*ii, -1.62419-3.56917*ii, -.181151-.0436492*ii, -3.0993+2.49131*ii, -1.0989+.314982*ii
-.922634-1.12708*ii, -.066581+.998918*ii, .440038-1.35992*ii, .575781+.007034*ii, -.368415-.269726*ii, .11757-.35591*ii, -.522787-.654788*ii, -.293349-.117835*ii, .154459-.733106*ii, .096904+1.37127*ii
