variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.470518-.433834*ii, -.124345-.0157187*ii, -1.65173-3.43552*ii, .098404-1.53521*ii, .0234572-.0054018*ii, 1.67064+.57382*ii, -.945064-.435459*ii, 1.53366+2.52913*ii, .346586-.485012*ii, .348291+.401036*ii
.282955-.60798*ii, .0850643-.0481611*ii, .33887+1.49505*ii, -.142828-.311701*ii, -.229456+.290407*ii, -.254257+.119731*ii, -.137655+.388964*ii, -.409111-1.48032*ii, .283879+.789325*ii, -.348605+.348759*ii
-.147877-1.24345*ii, -.485254+.419341*ii, -1.41203-.298444*ii, -.493529-.378013*ii, -.359728+.259471*ii, 1.0008+.293519*ii, -.88602+.106194*ii, 1.25899-.069223*ii, .497933+.476593*ii, -.284385+.670225*ii
-.739354-2.11468*ii, -1.37281-1.04512*ii, .093991+.897445*ii, -1.13403+.005581*ii, -.558868+1.72652*ii, .016072+.547351*ii, -.510202-.022321*ii, .021857-.525974*ii, 1.56847+1.26653*ii, -.538407+.196217*ii
2.77432-1.42255*ii, 1.42546-.813745*ii, -.826343+.158237*ii, -.556422-1.81982*ii, -1.88767-1.20355*ii, .113387+.34691*ii, -.153629-.0881311*ii, .072096-.461047*ii, -1.1483+1.8947*ii, -.238785+.376158*ii
.767447-1.0071*ii, .671934+.368324*ii, -1.10989+.184249*ii, -.133908-.80555*ii, -.824522-.443523*ii, .70542+.062223*ii, -.559019+.255907*ii, .701711-.601628*ii, -.230216+.789111*ii, -.074438+.705502*ii
-.612278+.184468*ii, .0959236+.0218353*ii, -3.66289-2.0436*ii, -.291099-1.59352*ii, -.00079635+.0180512*ii, 1.65156-.53418*ii, -1.18161+.094915*ii, 3.12524+1.24442*ii, -.218742-.59799*ii, .497595-.0170096*ii
-6.28986-.752791*ii, -3.3302+.479929*ii, -.098077+.637881*ii, -.175305+1.97874*ii, 2.19175+4.44969*ii, .95689-.285792*ii, -1.2031+.658013*ii, 1.12433-.275269*ii, 4.19684-1.54112*ii, .191524+.271418*ii
-1.63107-4.13385*ii, -.395602-2.60501*ii, .153313+.692544*ii, -1.34451-.394542*ii, -2.27175+2.96619*ii, .321116+.16767*ii, -.491888-.0931268*ii, -.405492+.0503435*ii, 2.45744+2.33136*ii, .434683+.24566*ii

